                 (undefined) external _DNSServiceCreateConnection (from libsystem_dnssd)
                 (undefined) external _DNSServiceProcessResult (from libsystem_dnssd)
                 (undefined) external _DNSServiceQueryRecordWithAttribute (from libsystem_dnssd)
                 (undefined) external _DNSServiceRefDeallocate (from libsystem_dnssd)
                 (undefined) external _DNSServiceRefSockFD (from libsystem_dnssd)
                 (undefined) external _DarwinDirectoryGetGeneration (from libsystem_darwindirectory)
                 (undefined) external _DarwinDirectoryRecordStoreApply (from libsystem_darwindirectory)
                 (undefined) external _DarwinDirectoryRecordStoreApplyWithFilter (from libsystem_darwindirectory)
00007ff802c00347 (__TEXT,__text) non-external _LI_get_thread_info
00007ff8438a0520 (__DATA,__bss) non-external _user_from_uid.buf
                 (undefined) external _uuid_copy (from libsystem_c)
                 (undefined) external _uuid_parse (from libsystem_c)
                 (undefined) external _uuid_unparse_upper (from libsystem_c)
                 (undefined) external _vasprintf (from libsystem_c)
00007ff8438a0040 (__DATA,__data) non-external _wait_per_try
                 (undefined) external _warnx (from libsystem_c)
                 (undefined) external _write$NOCANCEL (from libsystem_kernel)
00007ff802c1ad20 (__TEXT,__text) non-external _writetcp
00007ff802c208f2 (__TEXT,__text) non-external _writetcp
                 (undefined) external _writev$NOCANCEL (from libsystem_kernel)
00007ff802c1f770 (__TEXT,__text) non-external (was a private external) _xdr_accepted_reply
00007ff802c21763 (__TEXT,__text) external _xdr_array
00007ff802c198cc (__TEXT,__text) external _xdr_authunix_parms
00007ff802c03461 (__TEXT,__text) external _xdr_bool
00007ff802c2132d (__TEXT,__text) external _xdr_bytes
00007ff802c1f8c1 (__TEXT,__text) external _xdr_callhdr
00007ff802c1f382 (__TEXT,__text) external _xdr_callmsg
00007ff802c212c3 (__TEXT,__text) external _xdr_char
00007ff802c1f761 (__TEXT,__text) external _xdr_des_block
00007ff802c179f6 (__TEXT,__text) external _xdr_domainname
00007ff802c2192e (__TEXT,__text) external _xdr_double
00007ff802c21323 (__TEXT,__text) external _xdr_enum
00007ff802c218db (__TEXT,__text) external _xdr_float
00007ff802c21065 (__TEXT,__text) external _xdr_free
00007ff802c2173b (__TEXT,__text) external _xdr_hyper
00007ff802c2108f (__TEXT,__text) external _xdr_int
00007ff802c21209 (__TEXT,__text) external _xdr_int16_t
00007ff802c0362e (__TEXT,__text) external _xdr_int32_t
00007ff802c215a9 (__TEXT,__text) external _xdr_int64_t
00007ff802c17a05 (__TEXT,__text) external _xdr_keydat
00007ff802c210e9 (__TEXT,__text) external _xdr_long
00007ff802c2174f (__TEXT,__text) external _xdr_longlong_t
00007ff802c17a1b (__TEXT,__text) external _xdr_mapname
00007ff802c21412 (__TEXT,__text) external _xdr_netobj
00007ff802c034c7 (__TEXT,__text) external _xdr_opaque
00007ff802c1f728 (__TEXT,__text) non-external (was a private external) _xdr_opaque_auth
00007ff802c17a2a (__TEXT,__text) external _xdr_peername
00007ff802c1e7ed (__TEXT,__text) external _xdr_pmap
00007ff802c1e83d (__TEXT,__text) external _xdr_pmaplist
00007ff802c22624 (__TEXT,__text) external _xdr_pointer
00007ff802c2256e (__TEXT,__text) external _xdr_reference
00007ff802c1f7fd (__TEXT,__text) non-external (was a private external) _xdr_rejected_reply
00007ff802c1f85b (__TEXT,__text) external _xdr_replymsg
00007ff802c1e9db (__TEXT,__text) external _xdr_rmtcall_args
00007ff802c1eac1 (__TEXT,__text) external _xdr_rmtcallres
00007ff802c2114f (__TEXT,__text) external _xdr_short
00007ff802c214b1 (__TEXT,__text) external _xdr_string
00007ff802c212f3 (__TEXT,__text) external _xdr_u_char
00007ff802c21745 (__TEXT,__text) external _xdr_u_hyper
00007ff802c035d4 (__TEXT,__text) external _xdr_u_int
00007ff802c21266 (__TEXT,__text) external _xdr_u_int16_t
00007ff802c0357a (__TEXT,__text) external _xdr_u_int32_t
00007ff802c21672 (__TEXT,__text) external _xdr_u_int64_t
00007ff802c2111c (__TEXT,__text) external _xdr_u_long
00007ff802c21759 (__TEXT,__text) external _xdr_u_longlong_t
00007ff802c211ac (__TEXT,__text) external _xdr_u_short
00007ff802c21428 (__TEXT,__text) external _xdr_union
00007ff802c17a39 (__TEXT,__text) external _xdr_valdat
00007ff802c21888 (__TEXT,__text) external _xdr_vector
00007ff802c21084 (__TEXT,__text) external _xdr_void
00007ff802c2159a (__TEXT,__text) external _xdr_wrapstring
00007ff802c1914d (__TEXT,__text) external _xdr_x_passwd
00007ff802c17a4f (__TEXT,__text) external _xdr_ypbind_binding
00007ff802c17a89 (__TEXT,__text) external _xdr_ypbind_resp
00007ff802c17ad8 (__TEXT,__text) external _xdr_ypbind_resptype
00007ff802c17ae2 (__TEXT,__text) external _xdr_ypbind_setdom
00007ff802c17b22 (__TEXT,__text) external _xdr_ypmaplist
00007ff802c191f4 (__TEXT,__text) external _xdr_yppasswd
00007ff802c17b5e (__TEXT,__text) external _xdr_ypreq_key
00007ff802c17b9e (__TEXT,__text) external _xdr_ypreq_nokey
00007ff802c17bce (__TEXT,__text) external _xdr_ypresp_all
00007ff802c17d52 (__TEXT,__text) external _xdr_ypresp_all_seq
00007ff802c17c10 (__TEXT,__text) external _xdr_ypresp_key_val
00007ff802c17c50 (__TEXT,__text) external _xdr_ypresp_maplist
00007ff802c17c8c (__TEXT,__text) external _xdr_ypresp_master
00007ff802c17cbc (__TEXT,__text) external _xdr_ypresp_order
00007ff802c17d18 (__TEXT,__text) external _xdr_ypresp_val
00007ff802c17d48 (__TEXT,__text) external _xdr_ypstat
00007ff802c260c0 (__TEXT,__const) non-external _xdr_zero
00007ff802c219c2 (__TEXT,__text) external _xdrmem_create
00007ff802c21b07 (__TEXT,__text) non-external _xdrmem_destroy
00007ff802c21a46 (__TEXT,__text) non-external _xdrmem_getbytes
00007ff802c21b0d (__TEXT,__text) non-external _xdrmem_getlong_aligned
00007ff802c219ef (__TEXT,__text) non-external _xdrmem_getlong_unaligned
00007ff802c21ab2 (__TEXT,__text) non-external _xdrmem_getpos
00007ff802c21b67 (__TEXT,__text) non-external _xdrmem_inline_aligned
00007ff802c21aff (__TEXT,__text) non-external _xdrmem_inline_unaligned
00007ff840094cf0 (__DATA_CONST,__const) non-external _xdrmem_ops_aligned
00007ff840094ca8 (__DATA_CONST,__const) non-external _xdrmem_ops_unaligned
00007ff802c21a7f (__TEXT,__text) non-external _xdrmem_putbytes
00007ff802c21b3a (__TEXT,__text) non-external _xdrmem_putlong_aligned
00007ff802c21a1c (__TEXT,__text) non-external _xdrmem_putlong_unaligned
00007ff802c21acc (__TEXT,__text) non-external _xdrmem_setpos
00007ff802c21b88 (__TEXT,__text) external _xdrrec_create
00007ff802c258cd (__TEXT,__text) non-external _xdrrec_create.cold.1
00007ff802c2244b (__TEXT,__text) non-external _xdrrec_destroy
00007ff802c22063 (__TEXT,__text) external _xdrrec_endofrecord
00007ff802c22007 (__TEXT,__text) external _xdrrec_eof
00007ff802c2222f (__TEXT,__text) non-external _xdrrec_getbytes
00007ff802c22168 (__TEXT,__text) non-external _xdrrec_getlong
00007ff802c2232b (__TEXT,__text) non-external _xdrrec_getpos
00007ff802c22400 (__TEXT,__text) non-external _xdrrec_inline
00007ff840094d38 (__DATA_CONST,__const) non-external _xdrrec_ops
00007ff802c222a7 (__TEXT,__text) non-external _xdrrec_putbytes
00007ff802c221c9 (__TEXT,__text) non-external _xdrrec_putlong
00007ff802c2237e (__TEXT,__text) non-external _xdrrec_setpos
00007ff802c21d38 (__TEXT,__text) external _xdrrec_skiprecord
00007ff802c2268d (__TEXT,__text) external _xdrstdio_create
00007ff802c227c5 (__TEXT,__text) non-external _xdrstdio_destroy
00007ff802c2272a (__TEXT,__text) non-external _xdrstdio_getbytes
00007ff802c226b3 (__TEXT,__text) non-external _xdrstdio_getlong
00007ff802c2278a (__TEXT,__text) non-external _xdrstdio_getpos
00007ff802c227bd (__TEXT,__text) non-external _xdrstdio_inline
00007ff840094d80 (__DATA_CONST,__const) non-external _xdrstdio_ops
00007ff802c2275a (__TEXT,__text) non-external _xdrstdio_putbytes
00007ff802c226f1 (__TEXT,__text) non-external _xdrstdio_putlong
00007ff802c227a5 (__TEXT,__text) non-external _xdrstdio_setpos
                 (undefined) external _xpc_array_apply (from libxpc)
                 (undefined) external _xpc_array_get_count (from libxpc)
                 (undefined) external _xpc_array_get_value (from libxpc)
                 (undefined) external _xpc_bool_get_value (from libxpc)
                 (undefined) external _xpc_create_from_plist (from libxpc)
                 (undefined) external _xpc_dictionary_apply (from libxpc)
                 (undefined) external _xpc_dictionary_create (from libxpc)
                 (undefined) external _xpc_dictionary_get_audit_token (from libxpc)
                 (undefined) external _xpc_dictionary_get_bool (from libxpc)
                 (undefined) external _xpc_dictionary_get_data (from libxpc)
                 (undefined) external _xpc_dictionary_get_int64 (from libxpc)
                 (undefined) external _xpc_dictionary_get_value (from libxpc)
                 (undefined) external _xpc_dictionary_set_bool (from libxpc)
                 (undefined) external _xpc_dictionary_set_data (from libxpc)
                 (undefined) external _xpc_dictionary_set_int64 (from libxpc)
                 (undefined) external _xpc_dictionary_set_string (from libxpc)
                 (undefined) external _xpc_dictionary_set_uuid (from libxpc)
                 (undefined) external _xpc_get_type (from libxpc)
                 (undefined) external _xpc_int64_get_value (from libxpc)
                 (undefined) external _xpc_pipe_create (from libxpc)
                 (undefined) external _xpc_pipe_invalidate (from libxpc)
                 (undefined) external _xpc_pipe_routine (from libxpc)
                 (undefined) external _xpc_release (from libxpc)
                 (undefined) external _xpc_retain (from libxpc)
                 (undefined) external _xpc_string_get_string_ptr (from libxpc)
00007ff8438a0600 (__DATA,__bss) non-external _xports
00007ff802c1fa08 (__TEXT,__text) external _xprt_register
00007ff802c1fa8d (__TEXT,__text) external _xprt_unregister
00007ff802c17ef4 (__TEXT,__text) external _yp_all
00007ff802c185b0 (__TEXT,__text) external _yp_bind
00007ff802c18631 (__TEXT,__text) external _yp_first
00007ff8438a0580 (__DATA,__bss) non-external _yp_first.proto
00007ff802c1884b (__TEXT,__text) external _yp_get_default_domain
00007ff802c1888f (__TEXT,__text) external _yp_maplist
00007ff8438a0584 (__DATA,__bss) non-external _yp_maplist.proto
00007ff802c189a5 (__TEXT,__text) external _yp_master
00007ff8438a0588 (__DATA,__bss) non-external _yp_master.proto
00007ff802c18cef (__TEXT,__text) external _yp_match
00007ff8438a05e0 (__DATA,__bss) non-external _yp_match.proto
00007ff802c18ef1 (__TEXT,__text) external _yp_next
00007ff8438a05e4 (__DATA,__bss) non-external _yp_next.proto
00007ff802c18b2b (__TEXT,__text) external _yp_order
00007ff8438a058c (__DATA,__bss) non-external _yp_order.proto
00007ff802c185bc (__TEXT,__text) external _yp_unbind
00007ff802c18ca9 (__TEXT,__text) external _yperr_string
00007ff8438a0590 (__DATA,__bss) non-external _yperr_string.err
00007ff802c19229 (__TEXT,__text) external _ypprot_err
00007ff8438a02d0 (__DATA,__common) non-external (was a private external) _ypresp_allfn
00007ff8438a02d8 (__DATA,__common) non-external (was a private external) _ypresp_data
