00007ff802d8109b (__TEXT,__text) external _CreateLSTMBreakEngine
00007ff802fc960b (__TEXT,__const) external __ZTSN3icu14SharedCalendarE
00007ff802fd3cbe (__TEXT,__const) external __ZTSN3icu14SimpleTimeZoneE
00007ff802fd44fc (__TEXT,__const) external __ZTSN3icu14TimeUnitAmountE
00007ff802fd45d3 (__TEXT,__const) external __ZTSN3icu14TimeUnitFormatE
00007ff802fd4966 (__TEXT,__const) external __ZTSN3icu14TimeZoneFormatE
00007ff802fd468a (__TEXT,__const) external __ZTSN3icu14TransliteratorE
00007ff802fc2fb7 (__TEXT,__const) external __ZTSN3icu14UnicodeFunctorE
00007ff802fc2f8a (__TEXT,__const) external __ZTSN3icu14UnicodeMatcherE
00007ff802fc446c (__TEXT,__const) external __ZTSN3icu15AlphabeticIndex14ImmutableIndexE
00007ff802fc44bf (__TEXT,__const) external __ZTSN3icu15AlphabeticIndex6BucketE
00007ff802fc44a7 (__TEXT,__const) external __ZTSN3icu15AlphabeticIndexE
00007ff802fc9f49 (__TEXT,__const) external __ZTSN3icu15ChineseCalendarE
00007ff802fd0e8d (__TEXT,__const) external __ZTSN3icu15IslamicCalendarE
00007ff802f83121 (__TEXT,__const) external __ZTSN3icu15Normalizer2ImplE
00007ff802fd26a1 (__TEXT,__const) external __ZTSN3icu15NumberingSystemE
00007ff802fd4402 (__TEXT,__const) external __ZTSN3icu15UnicodeReplacerE
00007ff802f79e97 (__TEXT,__const) external __ZTSN3icu16BytesTrieBuilder17BTLinearMatchNodeE
00007ff802f79e7e (__TEXT,__const) external __ZTSN3icu16BytesTrieBuilderE
00007ff802fca042 (__TEXT,__const) external __ZTSN3icu16CollationBuilderE
00007ff802fcf519 (__TEXT,__const) external __ZTSN3icu16DateIntervalInfoE
00007ff802fd4348 (__TEXT,__const) external __ZTSN3icu16SimpleDateFormatE
00007ff802f8eab9 (__TEXT,__const) external __ZTSN3icu16UnifiedCacheBaseE
00007ff802f79f10 (__TEXT,__const) external __ZTSN3icu17CanonicalIteratorE
00007ff802f79f4b (__TEXT,__const) external __ZTSN3icu17CharacterIteratorE
00007ff802fcbb5c (__TEXT,__const) external __ZTSN3icu17CollationIteratorE
00007ff802fcbd10 (__TEXT,__const) external __ZTSN3icu17CollationSettingsE
00007ff802fcf1a0 (__TEXT,__const) external __ZTSN3icu17DateFormatSymbolsE
00007ff802f7a084 (__TEXT,__const) external __ZTSN3icu17DictionaryMatcherE
00007ff802fd0220 (__TEXT,__const) external __ZTSN3icu17GregorianCalendarE
00007ff802fd39f7 (__TEXT,__const) external __ZTSN3icu17RuleBasedCollatorE
00007ff802fd2e8f (__TEXT,__const) external __ZTSN3icu17RuleBasedTimeZoneE
00007ff802fd2a24 (__TEXT,__const) external __ZTSN3icu17SharedPluralRulesE
00007ff802fc3f80 (__TEXT,__const) external __ZTSN3icu17StringEnumerationE
00007ff802f8ec50 (__TEXT,__const) external __ZTSN3icu17StringTrieBuilder14BranchHeadNodeE
00007ff802f8eb2b (__TEXT,__const) external __ZTSN3icu17StringTrieBuilder14FinalValueNodeE
00007ff802f8ebd5 (__TEXT,__const) external __ZTSN3icu17StringTrieBuilder14ListBranchNodeE
00007ff802f8ebaa (__TEXT,__const) external __ZTSN3icu17StringTrieBuilder15LinearMatchNodeE
00007ff802f8ec25 (__TEXT,__const) external __ZTSN3icu17StringTrieBuilder15SplitBranchNodeE
00007ff802f8eb79 (__TEXT,__const) external __ZTSN3icu17StringTrieBuilder21IntermediateValueNodeE
00007ff802f8eb0c (__TEXT,__const) external __ZTSN3icu17StringTrieBuilder4NodeE
00007ff802f8eb55 (__TEXT,__const) external __ZTSN3icu17StringTrieBuilder9ValueNodeE
00007ff802f8ec7a (__TEXT,__const) external __ZTSN3icu17StringTrieBuilderE
00007ff802fc06ea (__TEXT,__const) external __ZTSN3icu17UCharsTrieBuilder18UCTLinearMatchNodeE
00007ff802fc06d0 (__TEXT,__const) external __ZTSN3icu17UCharsTrieBuilderE
00007ff802fd4d29 (__TEXT,__const) external __ZTSN3icu18AnnualTimeZoneRuleE
00007ff802fc8860 (__TEXT,__const) external __ZTSN3icu18CalendarAstronomer9AngleFuncE
00007ff802fc88ad (__TEXT,__const) external __ZTSN3icu18CalendarAstronomer9CoordFuncE
00007ff802f79e36 (__TEXT,__const) external __ZTSN3icu18CharStringByteSinkE
00007ff802fcbd46 (__TEXT,__const) external __ZTSN3icu18CollationTailoringE
00007ff802fce33e (__TEXT,__const) external __ZTSN3icu18CurrencyPluralInfoE
00007ff802fcf43f (__TEXT,__const) external __ZTSN3icu18DateIntervalFormatE
00007ff802f7a3e6 (__TEXT,__const) external __ZTSN3icu18LocaleDisplayNamesE
00007ff802f8ea3c (__TEXT,__const) external __ZTSN3icu18RuleBasedTokenizerE
00007ff802fd212e (__TEXT,__const) external __ZTSN3icu18SharedNumberFormatE
00007ff802fd4d62 (__TEXT,__const) external __ZTSN3icu18TimeZoneTransitionE
00007ff802fc3f9a (__TEXT,__const) external __ZTSN3icu18UStringEnumerationE
00007ff802fc3590 (__TEXT,__const) external __ZTSN3icu18UnicodeSetIteratorE
00007ff802fcbd2a (__TEXT,__const) external __ZTSN3icu19CollationCacheEntryE
00007ff802fcbc5e (__TEXT,__const) external __ZTSN3icu19CollationRuleParser4SinkE
00007ff802fcbc7f (__TEXT,__const) external __ZTSN3icu19CollationRuleParser8ImporterE
00007ff802f7a1e7 (__TEXT,__const) external __ZTSN3icu19FilteredNormalizer2E
00007ff802fd4d0d (__TEXT,__const) external __ZTSN3icu19InitialTimeZoneRuleE
00007ff802fd3c7d (__TEXT,__const) external __ZTSN3icu19SharedBreakIteratorE
00007ff802f79e61 (__TEXT,__const) external __ZTSN3icu20CheckedArrayByteSinkE
00007ff802fca0c0 (__TEXT,__const) external __ZTSN3icu20CollationDataBuilder10CEModifierE
00007ff802fca10e (__TEXT,__const) external __ZTSN3icu20CollationDataBuilderE
00007ff802fcbda0 (__TEXT,__const) external __ZTSN3icu20CompactDecimalFormatE
00007ff802fce4d6 (__TEXT,__const) external __ZTSN3icu20DecimalFormatSymbolsE
00007ff802fcff66 (__TEXT,__const) external __ZTSN3icu20FieldPositionHandlerE
00007ff802fd4a86 (__TEXT,__const) external __ZTSN3icu20TimeZoneGenericNamesE
00007ff802fcffc9 (__TEXT,__const) external __ZTSN3icu21FieldPositionIteratorE
00007ff802fcf3f0 (__TEXT,__const) external __ZTSN3icu21FormattedDateIntervalE
00007ff802fd2c6f (__TEXT,__const) external __ZTSN3icu21RuleBasedNumberFormatE
00007ff802fd4d44 (__TEXT,__const) external __ZTSN3icu21TimeArrayTimeZoneRuleE
00007ff802fd5363 (__TEXT,__const) external __ZTSN3icu21UTF8CollationIteratorE
00007ff802f7a0c1 (__TEXT,__const) external __ZTSN3icu22BytesDictionaryMatcherE
00007ff802fcbde6 (__TEXT,__const) external __ZTSN3icu22CompoundTransliteratorE
00007ff802f8e163 (__TEXT,__const) external __ZTSN3icu22RuleBasedBreakIterator10BreakCacheE
00007ff802f8e120 (__TEXT,__const) external __ZTSN3icu22RuleBasedBreakIteratorE
00007ff802fc0718 (__TEXT,__const) external __ZTSN3icu22UCharCharacterIteratorE
00007ff802fd4fe2 (__TEXT,__const) external __ZTSN3icu22UIterCollationIteratorE
00007ff802fd5311 (__TEXT,__const) external __ZTSN3icu22UTF16CollationIteratorE
00007ff802fcf180 (__TEXT,__const) external __ZTSN3icu23SharedDateFormatSymbolsE
00007ff802f8ea99 (__TEXT,__const) external __ZTSN3icu23StringCharacterIteratorE
00007ff802f7a0a1 (__TEXT,__const) external __ZTSN3icu23UCharsDictionaryMatcherE
00007ff802fc3070 (__TEXT,__const) external __ZTSN3icu23UnicodeStringAppendableE
00007ff802fc9f76 (__TEXT,__const) external __ZTSN3icu24CollationElementIteratorE
00007ff802fcfc34 (__TEXT,__const) external __ZTSN3icu24DateTimePatternGeneratorE
00007ff802fd5381 (__TEXT,__const) external __ZTSN3icu24FCDUTF8CollationIteratorE
00007ff802f79f2a (__TEXT,__const) external __ZTSN3icu24ForwardCharacterIteratorE
00007ff802f8e142 (__TEXT,__const) external __ZTSN3icu24RuleBasedBreakIterator57E
00007ff802fca810 (__TEXT,__const) external __ZTSN3icu25CollationFastLatinBuilderE
00007ff802fd5001 (__TEXT,__const) external __ZTSN3icu25FCDUIterCollationIteratorE
00007ff802fd5330 (__TEXT,__const) external __ZTSN3icu25FCDUTF16CollationIteratorE
00007ff802fd36f0 (__TEXT,__const) external __ZTSN3icu25FormattedRelativeDateTimeE
00007ff802fd3761 (__TEXT,__const) external __ZTSN3icu25RelativeDateTimeFormatterE
00007ff802fd3b80 (__TEXT,__const) external __ZTSN3icu25ScientificNumberFormatter11MarkupStyleE
00007ff802fd3bd7 (__TEXT,__const) external __ZTSN3icu25ScientificNumberFormatter16SuperscriptStyleE
00007ff802fd3c0b (__TEXT,__const) external __ZTSN3icu25ScientificNumberFormatterE
00007ff802fcffa4 (__TEXT,__const) external __ZTSN3icu28FieldPositionIteratorHandlerE
00007ff802f7a1c2 (__TEXT,__const) external __ZTSN3icu28FilteredBreakIteratorBuilderE
00007ff802fcff27 (__TEXT,__const) external __ZTSN3icu31FormattedValueStringBuilderImplE
00007ff802fd2aec (__TEXT,__const) external __ZTSN3icu33PluralAvailableLocalesEnumerationE
00007ff802fc4420 (__TEXT,__const) external __ZTSN3icu4IDNAE
00007ff802fcfed2 (__TEXT,__const) external __ZTSN3icu6FormatE
00007ff802f7a4a6 (__TEXT,__const) external __ZTSN3icu6Locale8IteratorE
00007ff802f7a45b (__TEXT,__const) external __ZTSN3icu6LocaleE
00007ff802fd369e (__TEXT,__const) external __ZTSN3icu6RegionE
00007ff802fc3c28 (__TEXT,__const) external __ZTSN3icu6UStackE
00007ff802fd1de2 (__TEXT,__const) external __ZTSN3icu6number15FormattedNumberE
00007ff802fd1e2a (__TEXT,__const) external __ZTSN3icu6number20FormattedNumberRangeE
00007ff802fd1d37 (__TEXT,__const) external __ZTSN3icu6number4impl13ModifierStoreE
00007ff802fd1ce5 (__TEXT,__const) external __ZTSN3icu6number4impl14SimpleModifierE
00007ff802fd18c3 (__TEXT,__const) external __ZTSN3icu6number4impl14SymbolProviderE
00007ff802fd1a89 (__TEXT,__const) external __ZTSN3icu6number4impl15DecimalQuantityE
00007ff802fd1fa4 (__TEXT,__const) external __ZTSN3icu6number4impl17ParsedPatternInfoE
00007ff802fd206c (__TEXT,__const) external __ZTSN3icu6number4impl17UsagePrefsHandlerE
00007ff802fd1ff1 (__TEXT,__const) external __ZTSN3icu6number4impl18ScientificModifierE
00007ff802fd1e98 (__TEXT,__const) external __ZTSN3icu6number4impl20AffixPatternProviderE
00007ff802fd1e01 (__TEXT,__const) external __ZTSN3icu6number4impl20UFormattedNumberDataE
00007ff802fd1d59 (__TEXT,__const) external __ZTSN3icu6number4impl21AdoptingModifierStoreE
00007ff802fd1cbb (__TEXT,__const) external __ZTSN3icu6number4impl21ConstantAffixModifierE
00007ff802fd2092 (__TEXT,__const) external __ZTSN3icu6number4impl21UnitConversionHandlerE
00007ff802fd1ec1 (__TEXT,__const) external __ZTSN3icu6number4impl22MutablePatternModifierE
00007ff802fd1db6 (__TEXT,__const) external __ZTSN3icu6number4impl23MultiplierFormatHandlerE
00007ff802fd1f23 (__TEXT,__const) external __ZTSN3icu6number4impl24ImmutablePatternModifierE
00007ff802fd1d08 (__TEXT,__const) external __ZTSN3icu6number4impl26ConstantMultiFieldModifierE
00007ff802fd1d83 (__TEXT,__const) external __ZTSN3icu6number4impl30CurrencySpacingEnabledModifierE
00007ff802fd18f5 (__TEXT,__const) external __ZTSN3icu6number4impl32LocalizedNumberFormatterAsFormatE
00007ff802fd1c9f (__TEXT,__const) external __ZTSN3icu6number4impl8ModifierE
00007ff802fd146d (__TEXT,__const) external __ZTSN3icu7MeasureE
00007ff802fc30ba (__TEXT,__const) external __ZTSN3icu7UObjectE
00007ff802fc4439 (__TEXT,__const) external __ZTSN3icu7UVectorE
00007ff802f79e51 (__TEXT,__const) external __ZTSN3icu8ByteSinkE
00007ff802fc89f0 (__TEXT,__const) external __ZTSN3icu8CalendarE
00007ff802fc9fb8 (__TEXT,__const) external __ZTSN3icu8CollatorE
00007ff802fd44d0 (__TEXT,__const) external __ZTSN3icu8TimeUnitE
00007ff802fd4480 (__TEXT,__const) external __ZTSN3icu8TimeZoneE
00007ff802fd228d (__TEXT,__const) external __ZTSN3icu8numparse4impl13SeriesMatcherE
00007ff802fd23ce (__TEXT,__const) external __ZTSN3icu8numparse4impl13SymbolMatcherE
00007ff802fd24ad (__TEXT,__const) external __ZTSN3icu8numparse4impl14PercentMatcherE
00007ff802fd24d2 (__TEXT,__const) external __ZTSN3icu8numparse4impl15PermilleMatcherE
00007ff802fd24f8 (__TEXT,__const) external __ZTSN3icu8numparse4impl15PlusSignMatcherE
00007ff802fd2219 (__TEXT,__const) external __ZTSN3icu8numparse4impl16CodePointMatcherE
00007ff802fd2440 (__TEXT,__const) external __ZTSN3icu8numparse4impl16MinusSignMatcherE
00007ff802fd237f (__TEXT,__const) external __ZTSN3icu8numparse4impl16NumberParserImplE
00007ff802fd23f2 (__TEXT,__const) external __ZTSN3icu8numparse4impl17IgnorablesMatcherE
00007ff802fd22da (__TEXT,__const) external __ZTSN3icu8numparse4impl18ArraySeriesMatcherE
00007ff802fd2356 (__TEXT,__const) external __ZTSN3icu8numparse4impl18NumberParseMatcherE
00007ff802fd2303 (__TEXT,__const) external __ZTSN3icu8numparse4impl23CombinedCurrencyMatcherE
00007ff802f7a11f (__TEXT,__const) external __ZTSN3icu9ErrorCodeE
00007ff802fc4448 (__TEXT,__const) external __ZTSN3icu9UVector32E
00007ff802fc4459 (__TEXT,__const) external __ZTSN3icu9UVector64E
00007ff802fd59cc (__TEXT,__const) external __ZTSN3icu9VTimeZoneE
                 (undefined) external __ZTVN10__cxxabiv117__class_type_infoE (from libc++)
                 (undefined) external __ZTVN10__cxxabiv120__si_class_type_infoE (from libc++)
                 (undefined) external __ZTVN10__cxxabiv121__vmi_class_type_infoE (from libc++)
00007ff84020baf0 (__DATA_CONST,__const) external __ZTVN3icu10AppendableE
00007ff84021e4a8 (__DATA_CONST,__const) external __ZTVN3icu10CECalendarE
00007ff8402215b0 (__DATA_CONST,__const) external __ZTVN3icu10DateFormatE
00007ff840222bd0 (__DATA_CONST,__const) external __ZTVN3icu10GenderInfoE
00007ff840210008 (__DATA_CONST,__const) external __ZTVN3icu10NormalizerE
00007ff84021c018 (__DATA_CONST,__const) external __ZTVN3icu10UnicodeSetE
00007ff8402227a8 (__DATA_CONST,__const) external __ZTVN3icu11FormattableE
00007ff8402238c0 (__DATA_CONST,__const) external __ZTVN3icu11MeasureUnitE
00007ff84020fbe8 (__DATA_CONST,__const) external __ZTVN3icu11Normalizer2E
00007ff840227a18 (__DATA_CONST,__const) external __ZTVN3icu11PluralRulesE
00007ff84021c2a0 (__DATA_CONST,__const) external __ZTVN3icu11ReplaceableE
00007ff84021c170 (__DATA_CONST,__const) external __ZTVN3icu11SymbolTableE
00007ff84022a248 (__DATA_CONST,__const) external __ZTVN3icu11TextTrieMapE
00007ff84021be18 (__DATA_CONST,__const) external __ZTVN3icu12CacheKeyBaseE
00007ff84021e868 (__DATA_CONST,__const) external __ZTVN3icu12ChoiceFormatE
00007ff840229418 (__DATA_CONST,__const) external __ZTVN3icu12CollationKeyE
00007ff8402212e8 (__DATA_CONST,__const) external __ZTVN3icu12CurrencyUnitE
00007ff84020c420 (__DATA_CONST,__const) external __ZTVN3icu12DateIntervalE
00007ff8402224f8 (__DATA_CONST,__const) external __ZTVN3icu12DateTimeRuleE
00007ff840227b58 (__DATA_CONST,__const) external __ZTVN3icu12FixedDecimalE
00007ff840226730 (__DATA_CONST,__const) external __ZTVN3icu12NumberFormatE
00007ff8402279a8 (__DATA_CONST,__const) external __ZTVN3icu12PluralFormat14PluralSelectorE
00007ff840227980 (__DATA_CONST,__const) external __ZTVN3icu12PluralFormat21PluralSelectorAdapterE
00007ff840227928 (__DATA_CONST,__const) external __ZTVN3icu12PluralFormatE
00007ff840228378 (__DATA_CONST,__const) external __ZTVN3icu12RegexCompileE
00007ff840228808 (__DATA_CONST,__const) external __ZTVN3icu12RegexMatcherE
00007ff840228ad0 (__DATA_CONST,__const) external __ZTVN3icu12RegexPatternE
00007ff840210e20 (__DATA_CONST,__const) external __ZTVN3icu12ResourceSinkE
00007ff840229128 (__DATA_CONST,__const) external __ZTVN3icu12SelectFormatE
00007ff840210fb0 (__DATA_CONST,__const) external __ZTVN3icu12SharedObjectE
00007ff8402296b0 (__DATA_CONST,__const) external __ZTVN3icu12StringSearchE
00007ff84022a5b0 (__DATA_CONST,__const) external __ZTVN3icu12TimeZoneRuleE
00007ff84021bde8 (__DATA_CONST,__const) external __ZTVN3icu12UnifiedCacheE
00007ff84021dd78 (__DATA_CONST,__const) external __ZTVN3icu13BasicTimeZoneE
00007ff84020bc98 (__DATA_CONST,__const) external __ZTVN3icu13BreakIteratorE
00007ff84021f0e8 (__DATA_CONST,__const) external __ZTVN3icu13CollationKeys13LevelCallbackE
00007ff8402219c0 (__DATA_CONST,__const) external __ZTVN3icu13DecimalFormatE
00007ff840222838 (__DATA_CONST,__const) external __ZTVN3icu13FieldPositionE
00007ff8402234e8 (__DATA_CONST,__const) external __ZTVN3icu13FormattedListE
00007ff840225808 (__DATA_CONST,__const) external __ZTVN3icu13IFixedDecimalE
00007ff840223528 (__DATA_CONST,__const) external __ZTVN3icu13ListFormatterE
00007ff84020c7b0 (__DATA_CONST,__const) external __ZTVN3icu13LocaleBuilderE
00007ff8402237b8 (__DATA_CONST,__const) external __ZTVN3icu13MeasureFormatE
00007ff840224de8 (__DATA_CONST,__const) external __ZTVN3icu13MessageFormat11DummyFormatE
00007ff840224da8 (__DATA_CONST,__const) external __ZTVN3icu13MessageFormat22PluralSelectorProviderE
00007ff840224bb0 (__DATA_CONST,__const) external __ZTVN3icu13MessageFormatE
00007ff840227658 (__DATA_CONST,__const) external __ZTVN3icu13OlsonTimeZoneE
00007ff840210048 (__DATA_CONST,__const) external __ZTVN3icu13ParsePositionE
00007ff840210d78 (__DATA_CONST,__const) external __ZTVN3icu13ResourceValueE
00007ff84022a180 (__DATA_CONST,__const) external __ZTVN3icu13TimeZoneNames19MatchInfoCollectionE
00007ff84022a1a0 (__DATA_CONST,__const) external __ZTVN3icu13TimeZoneNamesE
00007ff84021bee8 (__DATA_CONST,__const) external __ZTVN3icu13UnicodeFilterE
00007ff84021c1d0 (__DATA_CONST,__const) external __ZTVN3icu13UnicodeStringE
00007ff8402211f8 (__DATA_CONST,__const) external __ZTVN3icu14CurrencyAmountE
00007ff840222980 (__DATA_CONST,__const) external __ZTVN3icu14FormattedValueE
00007ff840222de8 (__DATA_CONST,__const) external __ZTVN3icu14HebrewCalendarE
00007ff840222fa0 (__DATA_CONST,__const) external __ZTVN3icu14IndianCalendarE
00007ff84020fb48 (__DATA_CONST,__const) external __ZTVN3icu14MessagePatternE
00007ff840210d38 (__DATA_CONST,__const) external __ZTVN3icu14ResourceBundleE
00007ff840229090 (__DATA_CONST,__const) external __ZTVN3icu14SearchIteratorE
00007ff84021e0e0 (__DATA_CONST,__const) external __ZTVN3icu14SharedCalendarE
00007ff8402291d8 (__DATA_CONST,__const) external __ZTVN3icu14SimpleTimeZoneE
00007ff840229b38 (__DATA_CONST,__const) external __ZTVN3icu14TimeUnitAmountE
00007ff840229b88 (__DATA_CONST,__const) external __ZTVN3icu14TimeUnitFormatE
00007ff840229f20 (__DATA_CONST,__const) external __ZTVN3icu14TimeZoneFormatE
00007ff840229dd0 (__DATA_CONST,__const) external __ZTVN3icu14TransliteratorE
00007ff84021bfb8 (__DATA_CONST,__const) external __ZTVN3icu14UnicodeFunctorE
00007ff84021be98 (__DATA_CONST,__const) external __ZTVN3icu14UnicodeMatcherE
00007ff84021d958 (__DATA_CONST,__const) external __ZTVN3icu15AlphabeticIndex14ImmutableIndexE
00007ff84021da88 (__DATA_CONST,__const) external __ZTVN3icu15AlphabeticIndex6BucketE
00007ff84021d980 (__DATA_CONST,__const) external __ZTVN3icu15AlphabeticIndexE
00007ff84021e668 (__DATA_CONST,__const) external __ZTVN3icu15ChineseCalendarE
00007ff840223158 (__DATA_CONST,__const) external __ZTVN3icu15IslamicCalendarE
00007ff84020ffc8 (__DATA_CONST,__const) external __ZTVN3icu15Normalizer2ImplE
00007ff840227590 (__DATA_CONST,__const) external __ZTVN3icu15NumberingSystemE
00007ff840229630 (__DATA_CONST,__const) external __ZTVN3icu15UnicodeReplacerE
00007ff84020bf20 (__DATA_CONST,__const) external __ZTVN3icu16BytesTrieBuilder17BTLinearMatchNodeE
00007ff84020be70 (__DATA_CONST,__const) external __ZTVN3icu16BytesTrieBuilderE
00007ff84021eda0 (__DATA_CONST,__const) external __ZTVN3icu16CollationBuilderE
00007ff840221fe0 (__DATA_CONST,__const) external __ZTVN3icu16DateIntervalInfoE
00007ff8402292b0 (__DATA_CONST,__const) external __ZTVN3icu16SimpleDateFormatE
00007ff840210f68 (__DATA_CONST,__const) external __ZTVN3icu16UnifiedCacheBaseE
00007ff84020bf90 (__DATA_CONST,__const) external __ZTVN3icu17CanonicalIteratorE
00007ff84020c020 (__DATA_CONST,__const) external __ZTVN3icu17CharacterIteratorE
00007ff84021f028 (__DATA_CONST,__const) external __ZTVN3icu17CollationIteratorE
00007ff84021f1e8 (__DATA_CONST,__const) external __ZTVN3icu17CollationSettingsE
00007ff840221c78 (__DATA_CONST,__const) external __ZTVN3icu17DateFormatSymbolsE
00007ff84020c3a8 (__DATA_CONST,__const) external __ZTVN3icu17DictionaryMatcherE
00007ff840222c10 (__DATA_CONST,__const) external __ZTVN3icu17GregorianCalendarE
00007ff840228b60 (__DATA_CONST,__const) external __ZTVN3icu17RuleBasedCollatorE
00007ff8402282a0 (__DATA_CONST,__const) external __ZTVN3icu17RuleBasedTimeZoneE
00007ff840227a48 (__DATA_CONST,__const) external __ZTVN3icu17SharedPluralRulesE
00007ff84021ce18 (__DATA_CONST,__const) external __ZTVN3icu17StringEnumerationE
00007ff840211368 (__DATA_CONST,__const) external __ZTVN3icu17StringTrieBuilder14BranchHeadNodeE
00007ff840211140 (__DATA_CONST,__const) external __ZTVN3icu17StringTrieBuilder14FinalValueNodeE
00007ff8402112a0 (__DATA_CONST,__const) external __ZTVN3icu17StringTrieBuilder14ListBranchNodeE
00007ff840211248 (__DATA_CONST,__const) external __ZTVN3icu17StringTrieBuilder15LinearMatchNodeE
00007ff840211310 (__DATA_CONST,__const) external __ZTVN3icu17StringTrieBuilder15SplitBranchNodeE
00007ff8402111f0 (__DATA_CONST,__const) external __ZTVN3icu17StringTrieBuilder21IntermediateValueNodeE
00007ff8402110e8 (__DATA_CONST,__const) external __ZTVN3icu17StringTrieBuilder4NodeE
00007ff840211198 (__DATA_CONST,__const) external __ZTVN3icu17StringTrieBuilder9ValueNodeE
00007ff840211038 (__DATA_CONST,__const) external __ZTVN3icu17StringTrieBuilderE
00007ff8402123f8 (__DATA_CONST,__const) external __ZTVN3icu17UCharsTrieBuilder18UCTLinearMatchNodeE
00007ff840212348 (__DATA_CONST,__const) external __ZTVN3icu17UCharsTrieBuilderE
00007ff84022a680 (__DATA_CONST,__const) external __ZTVN3icu18AnnualTimeZoneRuleE
00007ff84021dbe0 (__DATA_CONST,__const) external __ZTVN3icu18CalendarAstronomer9AngleFuncE
00007ff84021dc60 (__DATA_CONST,__const) external __ZTVN3icu18CalendarAstronomer9CoordFuncE
00007ff84020bd78 (__DATA_CONST,__const) external __ZTVN3icu18CharStringByteSinkE
00007ff84021f228 (__DATA_CONST,__const) external __ZTVN3icu18CollationTailoringE
00007ff8402212a8 (__DATA_CONST,__const) external __ZTVN3icu18CurrencyPluralInfoE
00007ff840221eb8 (__DATA_CONST,__const) external __ZTVN3icu18DateIntervalFormatE
00007ff84020c9f0 (__DATA_CONST,__const) external __ZTVN3icu18LocaleDisplayNamesE
00007ff840210c38 (__DATA_CONST,__const) external __ZTVN3icu18RuleBasedTokenizerE
00007ff840226870 (__DATA_CONST,__const) external __ZTVN3icu18SharedNumberFormatE
00007ff84022a7b0 (__DATA_CONST,__const) external __ZTVN3icu18TimeZoneTransitionE
00007ff84021ce80 (__DATA_CONST,__const) external __ZTVN3icu18UStringEnumerationE
00007ff84021ccb8 (__DATA_CONST,__const) external __ZTVN3icu18UnicodeSetIteratorE
00007ff84021f250 (__DATA_CONST,__const) external __ZTVN3icu19CollationCacheEntryE
00007ff84021f128 (__DATA_CONST,__const) external __ZTVN3icu19CollationRuleParser4SinkE
00007ff84021f188 (__DATA_CONST,__const) external __ZTVN3icu19CollationRuleParser8ImporterE
00007ff84020c6b8 (__DATA_CONST,__const) external __ZTVN3icu19FilteredNormalizer2E
00007ff84022a618 (__DATA_CONST,__const) external __ZTVN3icu19InitialTimeZoneRuleE
00007ff840229198 (__DATA_CONST,__const) external __ZTVN3icu19SharedBreakIteratorE
00007ff84020bdc8 (__DATA_CONST,__const) external __ZTVN3icu20CheckedArrayByteSinkE
00007ff84021ef68 (__DATA_CONST,__const) external __ZTVN3icu20CollationDataBuilder10CEModifierE
00007ff84021ef28 (__DATA_CONST,__const) external __ZTVN3icu20CollationDataBuilderE
00007ff84021f2a8 (__DATA_CONST,__const) external __ZTVN3icu20CompactDecimalFormatE
00007ff840221800 (__DATA_CONST,__const) external __ZTVN3icu20DecimalFormatSymbolsE
00007ff840222a40 (__DATA_CONST,__const) external __ZTVN3icu20FieldPositionHandlerE
00007ff84022a038 (__DATA_CONST,__const) external __ZTVN3icu20TimeZoneGenericNamesE
00007ff840222ac0 (__DATA_CONST,__const) external __ZTVN3icu21FieldPositionIteratorE
00007ff840221e78 (__DATA_CONST,__const) external __ZTVN3icu21FormattedDateIntervalE
00007ff840227ee0 (__DATA_CONST,__const) external __ZTVN3icu21RuleBasedNumberFormatE
00007ff84022a6e8 (__DATA_CONST,__const) external __ZTVN3icu21TimeArrayTimeZoneRuleE
00007ff84022b208 (__DATA_CONST,__const) external __ZTVN3icu21UTF8CollationIteratorE
00007ff84020c378 (__DATA_CONST,__const) external __ZTVN3icu22BytesDictionaryMatcherE
00007ff84021f6f0 (__DATA_CONST,__const) external __ZTVN3icu22CompoundTransliteratorE
00007ff840210a20 (__DATA_CONST,__const) external __ZTVN3icu22RuleBasedBreakIterator10BreakCacheE
00007ff840210820 (__DATA_CONST,__const) external __ZTVN3icu22RuleBasedBreakIteratorE
00007ff840212468 (__DATA_CONST,__const) external __ZTVN3icu22UCharCharacterIteratorE
00007ff84022ac98 (__DATA_CONST,__const) external __ZTVN3icu22UIterCollationIteratorE
00007ff84022b028 (__DATA_CONST,__const) external __ZTVN3icu22UTF16CollationIteratorE
00007ff840221c50 (__DATA_CONST,__const) external __ZTVN3icu23SharedDateFormatSymbolsE
00007ff840210e68 (__DATA_CONST,__const) external __ZTVN3icu23StringCharacterIteratorE
00007ff84020c348 (__DATA_CONST,__const) external __ZTVN3icu23UCharsDictionaryMatcherE
00007ff84021c238 (__DATA_CONST,__const) external __ZTVN3icu23UnicodeStringAppendableE
00007ff84021ea10 (__DATA_CONST,__const) external __ZTVN3icu24CollationElementIteratorE
00007ff840222080 (__DATA_CONST,__const) external __ZTVN3icu24DateTimePatternGeneratorE
00007ff84022b178 (__DATA_CONST,__const) external __ZTVN3icu24FCDUTF8CollationIteratorE
00007ff84020bfd0 (__DATA_CONST,__const) external __ZTVN3icu24ForwardCharacterIteratorE
00007ff840210920 (__DATA_CONST,__const) external __ZTVN3icu24RuleBasedBreakIterator57E
