00007ffa17531670 (__TEXT,__text) external _ARMCompilationCallback
00007ffa17c4c930 (__TEXT,__text) external __ZNK4llvm16FoldingSetNodeIDltERKS0_
00007ffa17b02ed0 (__TEXT,__text) non-external (was a private external) __ZNK4llvm16InlineAsmKeyTypeltERKS0_
00007ffa17702e10 (__TEXT,__text) external __ZNK4llvm16LiveRangeUpdater4dumpEv
00007ffa17702a70 (__TEXT,__text) external __ZNK4llvm16LiveRangeUpdater5printERNS_11raw_ostreamE
00007ffa17bdf580 (__TEXT,__text) external __ZNK4llvm16MCObjectFileInfo20getDwarfTypesSectionEy
00007ffa17bdf720 (__TEXT,__text) external __ZNK4llvm16MCObjectFileInfo23getDwarfTypesDWOSectionEy
00007ffa17be4700 (__TEXT,__text) external __ZNK4llvm16MCObjectStreamer18getCurrentFragmentEv
00007ffa17be4770 (__TEXT,__text) external __ZNK4llvm16MCObjectStreamer23getOrCreateDataFragmentEv
00007ffa17bf3150 (__TEXT,__text) external __ZNK4llvm16MachObjectWriter14MachSymbolDataltERKS1_
00007ffa17bf34e0 (__TEXT,__text) external __ZNK4llvm16MachObjectWriter14getPaddingSizeEPKNS_13MCSectionDataERKNS_11MCAsmLayoutE
00007ffa17bf3260 (__TEXT,__text) external __ZNK4llvm16MachObjectWriter16getSymbolAddressEPKNS_12MCSymbolDataERKNS_11MCAsmLayoutE
00007ffa17bf31d0 (__TEXT,__text) external __ZNK4llvm16MachObjectWriter18getFragmentAddressEPKNS_10MCFragmentERKNS_11MCAsmLayoutE
00007ffa17bf6560 (__TEXT,__text) external __ZNK4llvm16MachObjectWriter38IsSymbolRefDifferenceFullyResolvedImplERKNS_11MCAssemblerERKNS_12MCSymbolDataERKNS_10MCFragmentEbb
00007ffa1773eeb0 (__TEXT,__text) external __ZNK4llvm16MachineFrameInfo15getPristineRegsEPKNS_17MachineBasicBlockE
00007ffa1773e630 (__TEXT,__text) external __ZNK4llvm16MachineFrameInfo16getFrameLoweringEv
00007ffa1773efb0 (__TEXT,__text) external __ZNK4llvm16MachineFrameInfo17estimateStackSizeERKNS_15MachineFunctionE
00007ffa1773d800 (__TEXT,__text) external __ZNK4llvm16MachineFrameInfo5printERKNS_15MachineFunctionERNS_11raw_ostreamE
00007ffa17a89190 (__TEXT,__text) external __ZNK4llvm16PointerAlignElemeqERKS0_
00007ffa172e0030 (__TEXT,__text) external __ZNK4llvm16RuntimeDyldMachO16isCompatibleFileEPKNS_6object10ObjectFileE
00007ffa172dffe0 (__TEXT,__text) external __ZNK4llvm16RuntimeDyldMachO18isCompatibleFormatEPKNS_12ObjectBufferE
00007ffa1765b8b0 (__TEXT,__text) external __ZNK4llvm16SelectionDAGISel11CheckOrMaskENS_7SDValueEPNS_14ConstantSDNodeEx
00007ffa1765b4b0 (__TEXT,__text) external __ZNK4llvm16SelectionDAGISel12CheckAndMaskENS_7SDValueEPNS_14ConstantSDNodeEx
00007ffa17657a80 (__TEXT,__text) external __ZNK4llvm16SelectionDAGISel16getAnalysisUsageERNS_13AnalysisUsageE
00007ffa17ca53f0 (__TEXT,__text) non-external (was a private external) __ZNK4llvm16SelectionDAGISel18CheckNodePredicateEPNS_6SDNodeEj
00007ffa1765c3e0 (__TEXT,__text) external __ZNK4llvm16SelectionDAGISel18IsProfitableToFoldENS_7SDValueEPNS_6SDNodeES3_
00007ffa17ca53e0 (__TEXT,__text) non-external (was a private external) __ZNK4llvm16SelectionDAGISel21CheckPatternPredicateEj
00007ffa177f3ab0 (__TEXT,__text) external __ZNK4llvm16StackMapLiveness16getAnalysisUsageERNS_13AnalysisUsageE
00007ffa177f3e90 (__TEXT,__text) external __ZNK4llvm16StackMapLiveness18createRegisterMaskEv
00007ffa177916e0 (__TEXT,__text) external __ZNK4llvm16TargetPassConfig19getOptimizeRegAllocEv
00007ffa17790240 (__TEXT,__text) external __ZNK4llvm16TargetPassConfig19getPassSubstitutionEPKv
00007ffa173ba2c0 (__TEXT,__text) non-external (was a private external) __ZNK4llvm16TargetPassConfig22createMachineSchedulerEPNS_19MachineSchedContextE
00007ffa173ba2d0 (__TEXT,__text) non-external (was a private external) __ZNK4llvm16TargetPassConfig26createPostMachineSchedulerEPNS_19MachineSchedContextE
00007ffa17806e90 (__TEXT,__text) external __ZNK4llvm16TargetSchedModel14getNumMicroOpsEPKNS_12MachineInstrEPKNS_16MCSchedClassDescE
00007ffa17806f90 (__TEXT,__text) external __ZNK4llvm16TargetSchedModel17resolveSchedClassEPKNS_12MachineInstrE
00007ffa17806c50 (__TEXT,__text) external __ZNK4llvm16TargetSchedModel18hasInstrSchedModelEv
00007ffa178073e0 (__TEXT,__text) external __ZNK4llvm16TargetSchedModel19computeInstrLatencyEPKNS_12MachineInstrEb
00007ffa17806c70 (__TEXT,__text) external __ZNK4llvm16TargetSchedModel19hasInstrItinerariesEv
00007ffa17807560 (__TEXT,__text) external __ZNK4llvm16TargetSchedModel20computeOutputLatencyEPKNS_12MachineInstrEjS3_
00007ffa17807000 (__TEXT,__text) external __ZNK4llvm16TargetSchedModel21computeOperandLatencyEPKNS_12MachineInstrEjS3_j
00007ffa17b3eed0 (__TEXT,__text) external __ZNK4llvm16ValueSymbolTable4dumpEv
00007ffa17334fa0 (__TEXT,__text) external __ZNK4llvm16X86FrameLowering12emitEpilogueERNS_15MachineFunctionERNS_17MachineBasicBlockE
00007ffa17332370 (__TEXT,__text) external __ZNK4llvm16X86FrameLowering12emitPrologueERNS_15MachineFunctionE
00007ffa17335d00 (__TEXT,__text) external __ZNK4llvm16X86FrameLowering19getFrameIndexOffsetERKNS_15MachineFunctionEi
00007ffa17331e80 (__TEXT,__text) external __ZNK4llvm16X86FrameLowering20hasReservedCallFrameERKNS_15MachineFunctionE
00007ffa17337bf0 (__TEXT,__text) external __ZNK4llvm16X86FrameLowering21adjustForHiPEPrologueERNS_15MachineFunctionE
00007ffa17335e20 (__TEXT,__text) external __ZNK4llvm16X86FrameLowering22getFrameIndexReferenceERKNS_15MachineFunctionEiRj
00007ffa17336700 (__TEXT,__text) external __ZNK4llvm16X86FrameLowering24adjustForSegmentedStacksERNS_15MachineFunctionE
00007ffa17331fa0 (__TEXT,__text) external __ZNK4llvm16X86FrameLowering25emitCalleeSavedFrameMovesERNS_15MachineFunctionEPNS_8MCSymbolEj
00007ffa17335eb0 (__TEXT,__text) external __ZNK4llvm16X86FrameLowering25spillCalleeSavedRegistersERNS_17MachineBasicBlockENS1_15bundle_iteratorINS_12MachineInstrENS_14ilist_iteratorIS4_EEEERKNSt3__16vectorINS_15CalleeSavedInfoENS8_9allocatorISA_EEEEPKNS_18TargetRegisterInfoE
00007ffa17336260 (__TEXT,__text) external __ZNK4llvm16X86FrameLowering27restoreCalleeSavedRegistersERNS_17MachineBasicBlockENS1_15bundle_iteratorINS_12MachineInstrENS_14ilist_iteratorIS4_EEEERKNSt3__16vectorINS_15CalleeSavedInfoENS8_9allocatorISA_EEEEPKNS_18TargetRegisterInfoE
00007ffa173387a0 (__TEXT,__text) external __ZNK4llvm16X86FrameLowering29eliminateCallFramePseudoInstrERNS_15MachineFunctionERNS_17MachineBasicBlockENS3_15bundle_iteratorINS_12MachineInstrENS_14ilist_iteratorIS6_EEEE
00007ffa17336570 (__TEXT,__text) external __ZNK4llvm16X86FrameLowering36processFunctionBeforeCalleeSavedScanERNS_15MachineFunctionEPNS_12RegScavengerE
00007ffa17331ea0 (__TEXT,__text) external __ZNK4llvm16X86FrameLowering5hasFPERKNS_15MachineFunctionE
00007ffa173ba130 (__TEXT,__text) non-external (was a private external) __ZNK4llvm16X86TargetMachine12getInstrInfoEv
00007ffa173ba170 (__TEXT,__text) non-external (was a private external) __ZNK4llvm16X86TargetMachine13getDataLayoutEv
00007ffa173ba180 (__TEXT,__text) non-external (was a private external) __ZNK4llvm16X86TargetMachine15getRegisterInfoEv
00007ffa173ba140 (__TEXT,__text) non-external (was a private external) __ZNK4llvm16X86TargetMachine16getFrameLoweringEv
00007ffa173ba120 (__TEXT,__text) non-external (was a private external) __ZNK4llvm16X86TargetMachine16getSubtargetImplEv
00007ffa173ba150 (__TEXT,__text) non-external (was a private external) __ZNK4llvm16X86TargetMachine17getTargetLoweringEv
00007ffa173ba160 (__TEXT,__text) non-external (was a private external) __ZNK4llvm16X86TargetMachine19getSelectionDAGInfoEv
00007ffa173ba1c0 (__TEXT,__text) non-external (was a private external) __ZNK4llvm16X86TargetMachine21getInstrItineraryDataEv
00007ffa17c7b310 (__TEXT,__text) external __ZNK4llvm16raw_null_ostream11current_posEv
00007ffa173d1260 (__TEXT,__text) external __ZNK4llvm17ARM64Disassembler14getInstructionERNS_6MCInstERyRKNS_12MemoryObjectEyRNS_11raw_ostreamES8_
00007ffa17438940 (__TEXT,__text) external __ZNK4llvm17ARM64RegisterInfo13isReservedRegERKNS_15MachineFunctionEj
00007ffa17438910 (__TEXT,__text) external __ZNK4llvm17ARM64RegisterInfo14hasBasePointerERKNS_15MachineFunctionE
00007ffa17438aa0 (__TEXT,__text) external __ZNK4llvm17ARM64RegisterInfo15getBaseRegisterEv
00007ffa17438810 (__TEXT,__text) external __ZNK4llvm17ARM64RegisterInfo15getReservedRegsERKNS_15MachineFunctionE
00007ffa17438ab0 (__TEXT,__text) external __ZNK4llvm17ARM64RegisterInfo16getFrameRegisterERKNS_15MachineFunctionE
00007ffa17438b90 (__TEXT,__text) external __ZNK4llvm17ARM64RegisterInfo17needsFrameBaseRegEPNS_12MachineInstrEx
00007ffa17438e70 (__TEXT,__text) external __ZNK4llvm17ARM64RegisterInfo17resolveFrameIndexENS_17MachineBasicBlock15bundle_iteratorINS_12MachineInstrENS_14ilist_iteratorIS3_EEEEjx
00007ffa174391d0 (__TEXT,__text) non-external (was a private external) __ZNK4llvm17ARM64RegisterInfo18getCSRFirstUseCostEv
00007ffa17438780 (__TEXT,__text) external __ZNK4llvm17ARM64RegisterInfo18getCalleeSavedRegsEPKNS_15MachineFunctionE
00007ffa17438a70 (__TEXT,__text) external __ZNK4llvm17ARM64RegisterInfo18getPointerRegClassERKNS_15MachineFunctionEj
00007ffa17438cb0 (__TEXT,__text) external __ZNK4llvm17ARM64RegisterInfo18isFrameOffsetLegalEPKNS_12MachineInstrEx
00007ffa17438ec0 (__TEXT,__text) external __ZNK4llvm17ARM64RegisterInfo19eliminateFrameIndexENS_17MachineBasicBlock15bundle_iteratorINS_12MachineInstrENS_14ilist_iteratorIS3_EEEEijPNS_12RegScavengerE
00007ffa17439030 (__TEXT,__text) external __ZNK4llvm17ARM64RegisterInfo19getRegPressureLimitEPKNS_19TargetRegisterClassERNS_15MachineFunctionE
00007ffa17438b40 (__TEXT,__text) external __ZNK4llvm17ARM64RegisterInfo20cannotEliminateFrameERKNS_15MachineFunctionE
00007ffa174387b0 (__TEXT,__text) external __ZNK4llvm17ARM64RegisterInfo20getCallPreservedMaskENS_11CallingConv2IDE
00007ffa17438a80 (__TEXT,__text) external __ZNK4llvm17ARM64RegisterInfo20getCrossCopyRegClassEPKNS_19TargetRegisterClassE
00007ffa174387d0 (__TEXT,__text) external __ZNK4llvm17ARM64RegisterInfo23getTLSCallPreservedMaskEv
00007ffa17438b00 (__TEXT,__text) external __ZNK4llvm17ARM64RegisterInfo23useFPForScavengingIndexERKNS_15MachineFunctionE
00007ffa17438800 (__TEXT,__text) external __ZNK4llvm17ARM64RegisterInfo26getThisReturnPreservedMaskENS_11CallingConv2IDE
00007ffa17438ae0 (__TEXT,__text) external __ZNK4llvm17ARM64RegisterInfo26requiresRegisterScavengingERKNS_15MachineFunctionE
00007ffa17438ce0 (__TEXT,__text) external __ZNK4llvm17ARM64RegisterInfo28materializeFrameBaseRegisterEPNS_17MachineBasicBlockEjix
00007ffa17438b30 (__TEXT,__text) external __ZNK4llvm17ARM64RegisterInfo28requiresFrameIndexScavengingERKNS_15MachineFunctionE
00007ffa17438af0 (__TEXT,__text) external __ZNK4llvm17ARM64RegisterInfo28requiresVirtualBaseRegistersERKNS_15MachineFunctionE
00007ffa175093b0 (__TEXT,__text) external __ZNK4llvm17ARMTargetLowering10LowerBR_CCENS_7SDValueERNS_12SelectionDAGE
00007ffa175098c0 (__TEXT,__text) external __ZNK4llvm17ARMTargetLowering10LowerBR_JTENS_7SDValueERNS_12SelectionDAGE
00007ffa1752a770 (__TEXT,__text) external __ZNK4llvm17ARMTargetLowering10isZExtFreeENS_7SDValueENS_3EVTE
00007ffa17502a70 (__TEXT,__text) external __ZNK4llvm17ARMTargetLowering11HandleByValEPNS_7CCStateERjj
00007ffa175138a0 (__TEXT,__text) external __ZNK4llvm17ARMTargetLowering11LowerDivRemENS_7SDValueERNS_12SelectionDAGE
00007ffa17502fc0 (__TEXT,__text) external __ZNK4llvm17ARMTargetLowering11LowerReturnENS_7SDValueENS_11CallingConv2IDEbRKNS_15SmallVectorImplINS_3ISD9OutputArgEEERKNS4_IS1_EENS_5SDLocERNS_12SelectionDAGE
00007ffa17507c50 (__TEXT,__text) external __ZNK4llvm17ARMTargetLowering11LowerSELECTENS_7SDValueERNS_12SelectionDAGE
00007ffa1750ee50 (__TEXT,__text) external __ZNK4llvm17ARMTargetLowering12LowerFSINCOSENS_7SDValueERNS_12SelectionDAGE
00007ffa17507b50 (__TEXT,__text) external __ZNK4llvm17ARMTargetLowering12duplicateCmpENS_7SDValueERNS_12SelectionDAGE
00007ffa1752c300 (__TEXT,__text) external __ZNK4llvm17ARMTargetLowering12isFPImmLegalERKNS_7APFloatENS_3EVTE
00007ffa17502e40 (__TEXT,__text) external __ZNK4llvm17ARMTargetLowering14CanLowerReturnENS_11CallingConv2IDERNS_15MachineFunctionEbRKNS_15SmallVectorImplINS_3ISD9OutputArgEEERNS_11LLVMContextE
00007ffa17509f10 (__TEXT,__text) external __ZNK4llvm17ARMTargetLowering14LowerFCOPYSIGNENS_7SDValueERNS_12SelectionDAGE
00007ffa1750aaf0 (__TEXT,__text) external __ZNK4llvm17ARMTargetLowering14LowerFRAMEADDRENS_7SDValueERNS_12SelectionDAGE
00007ffa1750f430 (__TEXT,__text) external __ZNK4llvm17ARMTargetLowering14LowerOperationENS_7SDValueERNS_12SelectionDAGE
00007ffa17507fe0 (__TEXT,__text) external __ZNK4llvm17ARMTargetLowering14LowerSELECT_CCENS_7SDValueERNS_12SelectionDAGE
00007ffa17505f80 (__TEXT,__text) external __ZNK4llvm17ARMTargetLowering14StoreByValRegsERNS_7CCStateERNS_12SelectionDAGENS_5SDLocERNS_7SDValueEPKNS_5ValueEjjjjb
00007ffa17505de0 (__TEXT,__text) external __ZNK4llvm17ARMTargetLowering14computeRegAreaERNS_7CCStateERNS_15MachineFunctionEjjRjS5_
00007ffa174fc2a0 (__TEXT,__text) external __ZNK4llvm17ARMTargetLowering14createFastISelERNS_20FunctionLoweringInfoEPKNS_17TargetLibraryInfoE
00007ffa174fc260 (__TEXT,__text) external __ZNK4llvm17ARMTargetLowering14getRegClassForENS_3MVTE
00007ffa1751eac0 (__TEXT,__text) external __ZNK4llvm17ARMTargetLowering15EmitStructByvalEPNS_12MachineInstrEPNS_17MachineBasicBlockE
00007ffa1752b780 (__TEXT,__text) external __ZNK4llvm17ARMTargetLowering15ExpandInlineAsmEPNS_8CallInstE
00007ffa174fe660 (__TEXT,__text) external __ZNK4llvm17ARMTargetLowering15LowerCallResultENS_7SDValueES1_NS_11CallingConv2IDEbRKNS_15SmallVectorImplINS_3ISD8InputArgEEENS_5SDLocERNS_12SelectionDAGERNS4_IS1_EEbS1_
00007ffa1750b720 (__TEXT,__text) external __ZNK4llvm17ARMTargetLowering15LowerConstantFPENS_7SDValueERNS_12SelectionDAGEPKNS_12ARMSubtargetE
00007ffa1750a870 (__TEXT,__text) external __ZNK4llvm17ARMTargetLowering15LowerRETURNADDRENS_7SDValueERNS_12SelectionDAGE
00007ffa17515300 (__TEXT,__text) external __ZNK4llvm17ARMTargetLowering16EmitAtomicBinaryEPNS_12MachineInstrEPNS_17MachineBasicBlockEjj
00007ffa17518250 (__TEXT,__text) external __ZNK4llvm17ARMTargetLowering16EmitAtomicLoad64EPNS_12MachineInstrEPNS_17MachineBasicBlockE
00007ffa1750b5b0 (__TEXT,__text) external __ZNK4llvm17ARMTargetLowering16LowerFLT_ROUNDS_ENS_7SDValueERNS_12SelectionDAGE
00007ffa174ff080 (__TEXT,__text) external __ZNK4llvm17ARMTargetLowering16LowerMemOpCallToENS_7SDValueES1_S1_NS_5SDLocERNS_12SelectionDAGERKNS_11CCValAssignENS_3ISD10ArgFlagsTyE
00007ffa174ff1b0 (__TEXT,__text) external __ZNK4llvm17ARMTargetLowering16PassF64ArgInRegsENS_5SDLocERNS_12SelectionDAGENS_7SDValueERS4_RNS_11SmallVectorINSt3__14pairIjS4_EELj8EEERNS_11CCValAssignESD_S5_RNS_15SmallVectorImplIS4_EENS_3ISD10ArgFlagsTyE
00007ffa174fc410 (__TEXT,__text) external __ZNK4llvm17ARMTargetLowering17CCAssignFnForNodeENS_11CallingConv2IDEbb
00007ffa17514700 (__TEXT,__text) external __ZNK4llvm17ARMTargetLowering17EmitAtomicCmpSwapEPNS_12MachineInstrEPNS_17MachineBasicBlockEj
00007ffa1750c0f0 (__TEXT,__text) external __ZNK4llvm17ARMTargetLowering17LowerBUILD_VECTORENS_7SDValueERNS_12SelectionDAGEPKNS_12ARMSubtargetE
00007ffa17504220 (__TEXT,__text) external __ZNK4llvm17ARMTargetLowering17LowerBlockAddressENS_7SDValueERNS_12SelectionDAGE
00007ffa175088c0 (__TEXT,__text) external __ZNK4llvm17ARMTargetLowering17OptimizeVFPBrcondENS_7SDValueERNS_12SelectionDAGE
00007ffa175233d0 (__TEXT,__text) external __ZNK4llvm17ARMTargetLowering17PerformDAGCombineEPNS_6SDNodeERNS_14TargetLowering15DAGCombinerInfoE
00007ffa1752ba90 (__TEXT,__text) external __ZNK4llvm17ARMTargetLowering17getConstraintTypeERKNSt3__112basic_stringIcNS1_11char_traitsIcEENS1_9allocatorIcEEEE
00007ffa174fc1d0 (__TEXT,__text) external __ZNK4llvm17ARMTargetLowering17getTargetNodeNameEj
00007ffa1752c990 (__TEXT,__text) non-external (was a private external) __ZNK4llvm17ARMTargetLowering17isSelectSupportedENS_18TargetLoweringBase17SelectSupportKindE
00007ffa17516930 (__TEXT,__text) external __ZNK4llvm17ARMTargetLowering18EmitAtomicBinary64EPNS_12MachineInstrEPNS_17MachineBasicBlockEjjbbbNS_5ARMCC9CondCodesE
00007ffa17522ed0 (__TEXT,__text) external __ZNK4llvm17ARMTargetLowering18PerformCMOVCombineEPNS_6SDNodeERNS_12SelectionDAGE
00007ffa1750d7b0 (__TEXT,__text) external __ZNK4llvm17ARMTargetLowering18ReconstructShuffleENS_7SDValueERNS_12SelectionDAGE
00007ffa17513e00 (__TEXT,__text) external __ZNK4llvm17ARMTargetLowering18ReplaceNodeResultsEPNS_6SDNodeERNS_15SmallVectorImplINS_7SDValueEEERNS_12SelectionDAGE
00007ffa174fc200 (__TEXT,__text) external __ZNK4llvm17ARMTargetLowering18getSetCCResultTypeERNS_11LLVMContextENS_3EVTE
00007ffa1752c350 (__TEXT,__text) external __ZNK4llvm17ARMTargetLowering18getTgtMemIntrinsicERNS_18TargetLoweringBase13IntrinsicInfoERKNS_8CallInstEj
00007ffa1750e1b0 (__TEXT,__text) external __ZNK4llvm17ARMTargetLowering18isShuffleMaskLegalERKNS_15SmallVectorImplIiEENS_3EVTE
00007ffa17503ec0 (__TEXT,__text) external __ZNK4llvm17ARMTargetLowering18isUsedByReturnOnlyEPNS_6SDNodeERNS_7SDValueE
00007ffa175055b0 (__TEXT,__text) external __ZNK4llvm17ARMTargetLowering19LowerEH_SJLJ_SETJMPENS_7SDValueERNS_12SelectionDAGE
00007ffa1750b150 (__TEXT,__text) external __ZNK4llvm17ARMTargetLowering19LowerShiftLeftPartsENS_7SDValueERNS_12SelectionDAGE
00007ffa1752a650 (__TEXT,__text) external __ZNK4llvm17ARMTargetLowering19getOptimalMemOpTypeEyjjbbbRNS_15MachineFunctionE
00007ffa1752ae10 (__TEXT,__text) external __ZNK4llvm17ARMTargetLowering19isLegalAddImmediateEx
00007ffa1752c9a0 (__TEXT,__text) non-external (was a private external) __ZNK4llvm17ARMTargetLowering19isNoopAddrSpaceCastEjj
00007ffa17505a30 (__TEXT,__text) external __ZNK4llvm17ARMTargetLowering20GetF64FormalArgumentERNS_11CCValAssignES2_RNS_7SDValueERNS_12SelectionDAGENS_5SDLocE
00007ffa17505650 (__TEXT,__text) external __ZNK4llvm17ARMTargetLowering20LowerEH_SJLJ_LONGJMPENS_7SDValueERNS_12SelectionDAGE
00007ffa17506720 (__TEXT,__text) external __ZNK4llvm17ARMTargetLowering20LowerFormalArgumentsENS_7SDValueENS_11CallingConv2IDEbRKNS_15SmallVectorImplINS_3ISD8InputArgEEENS_5SDLocERNS_12SelectionDAGERNS4_IS1_EE
00007ffa1750ace0 (__TEXT,__text) external __ZNK4llvm17ARMTargetLowering20LowerShiftRightPartsENS_7SDValueERNS_12SelectionDAGE
00007ffa17504960 (__TEXT,__text) external __ZNK4llvm17ARMTargetLowering20LowerToTLSExecModelsEPNS_19GlobalAddressSDNodeERNS_12SelectionDAGENS_8TLSModel5ModelE
00007ffa175065e0 (__TEXT,__text) external __ZNK4llvm17ARMTargetLowering20VarArgStyleRegistersERNS_7CCStateERNS_12SelectionDAGENS_5SDLocERNS_7SDValueEjb
00007ffa17504210 (__TEXT,__text) external __ZNK4llvm17ARMTargetLowering20getJumpTableEncodingEv
00007ffa1752ab70 (__TEXT,__text) external __ZNK4llvm17ARMTargetLowering20isLegalICmpImmediateEx
00007ffa1752c2b0 (__TEXT,__text) external __ZNK4llvm17ARMTargetLowering20isOffsetFoldingLegalEPKNS_19GlobalAddressSDNodeE
00007ffa17519a70 (__TEXT,__text) external __ZNK4llvm17ARMTargetLowering21EmitSjLjDispatchBlockEPNS_12MachineInstrEPNS_17MachineBasicBlockE
00007ffa17504e60 (__TEXT,__text) external __ZNK4llvm17ARMTargetLowering21LowerGlobalAddressELFENS_7SDValueERNS_12SelectionDAGE
00007ffa17504e10 (__TEXT,__text) external __ZNK4llvm17ARMTargetLowering21LowerGlobalTLSAddressENS_7SDValueERNS_12SelectionDAGE
00007ffa1752a880 (__TEXT,__text) external __ZNK4llvm17ARMTargetLowering21isLegalAddressingModeERKNS_18TargetLoweringBase8AddrModeEPNS_4TypeE
00007ffa17515d10 (__TEXT,__text) external __ZNK4llvm17ARMTargetLowering22EmitAtomicBinaryMinMaxEPNS_12MachineInstrEPNS_17MachineBasicBlockEjbNS_5ARMCC9CondCodesE
00007ffa17518720 (__TEXT,__text) external __ZNK4llvm17ARMTargetLowering22SetupEntryBlockForSjLjEPNS_12MachineInstrEPNS_17MachineBasicBlockES4_i
00007ffa174fc2b0 (__TEXT,__text) external __ZNK4llvm17ARMTargetLowering22getMaximalGlobalOffsetEv
00007ffa175041c0 (__TEXT,__text) external __ZNK4llvm17ARMTargetLowering22mayBeEmittedAsTailCallEPNS_8CallInstE
00007ffa175056d0 (__TEXT,__text) external __ZNK4llvm17ARMTargetLowering23LowerINTRINSIC_WO_CHAINENS_7SDValueERNS_12SelectionDAGEPKNS_12ARMSubtargetE
00007ffa174fc0b0 (__TEXT,__text) external __ZNK4llvm17ARMTargetLowering23findRepresentativeClassENS_3MVTE
00007ffa174fc2f0 (__TEXT,__text) external __ZNK4llvm17ARMTargetLowering23getSchedulingPreferenceEPNS_6SDNodeE
00007ffa17505350 (__TEXT,__text) external __ZNK4llvm17ARMTargetLowering24LowerGLOBAL_OFFSET_TABLEENS_7SDValueERNS_12SelectionDAGE
00007ffa175051e0 (__TEXT,__text) external __ZNK4llvm17ARMTargetLowering24LowerGlobalAddressDarwinENS_7SDValueERNS_12SelectionDAGE
00007ffa1752a7e0 (__TEXT,__text) external __ZNK4llvm17ARMTargetLowering24allowTruncateForTailCallEPNS_4TypeES2_
00007ffa1752afa0 (__TEXT,__text) external __ZNK4llvm17ARMTargetLowering25getPreIndexedAddressPartsEPNS_6SDNodeERNS_7SDValueES4_RNS_3ISD14MemIndexedModeERNS_12SelectionDAGE
00007ffa1752b2f0 (__TEXT,__text) external __ZNK4llvm17ARMTargetLowering26getPostIndexedAddressPartsEPNS_6SDNodeES2_RNS_7SDValueES4_RNS_3ISD14MemIndexedModeERNS_12SelectionDAGE
00007ffa1752c9f0 (__TEXT,__text) non-external (was a private external) __ZNK4llvm17ARMTargetLowering26isFMAFasterThanFMulAndFAddENS_3EVTE
00007ffa17520e30 (__TEXT,__text) external __ZNK4llvm17ARMTargetLowering27EmitInstrWithCustomInserterEPNS_12MachineInstrEPNS_17MachineBasicBlockE
00007ffa1752bdb0 (__TEXT,__text) external __ZNK4llvm17ARMTargetLowering28LowerAsmOperandForConstraintENS_7SDValueERNSt3__112basic_stringIcNS2_11char_traitsIcEENS2_9allocatorIcEEEERNS2_6vectorIS1_NS6_IS1_EEEERNS_12SelectionDAGE
00007ffa1752bb80 (__TEXT,__text) external __ZNK4llvm17ARMTargetLowering28getRegForInlineAsmConstraintERKNSt3__112basic_stringIcNS1_11char_traitsIcEENS1_9allocatorIcEEEENS_3MVTE
00007ffa17522db0 (__TEXT,__text) external __ZNK4llvm17ARMTargetLowering29AdjustInstrPostInstrSelectionEPNS_12MachineInstrEPNS_6SDNodeE
00007ffa175044c0 (__TEXT,__text) external __ZNK4llvm17ARMTargetLowering29LowerToTLSGeneralDynamicModelEPNS_19GlobalAddressSDNodeERNS_12SelectionDAGE
00007ffa1752a5f0 (__TEXT,__text) external __ZNK4llvm17ARMTargetLowering29allowsUnalignedMemoryAccessesENS_3EVTEPb
00007ffa1752a820 (__TEXT,__text) external __ZNK4llvm17ARMTargetLowering29isLegalT2ScaledAddressingModeERKNS_18TargetLoweringBase8AddrModeENS_3EVTE
00007ffa1752b520 (__TEXT,__text) external __ZNK4llvm17ARMTargetLowering30computeMaskedBitsForTargetNodeENS_7SDValueERNS_5APIntES3_RKNS_12SelectionDAGEj
00007ffa1752bb20 (__TEXT,__text) external __ZNK4llvm17ARMTargetLowering30getSingleConstraintMatchWeightERNS_14TargetLowering14AsmOperandInfoEPKc
00007ffa175020d0 (__TEXT,__text) external __ZNK4llvm17ARMTargetLowering33IsEligibleForTailCallOptimizationENS_7SDValueENS_11CallingConv2IDEbbbRKNS_15SmallVectorImplINS_3ISD9OutputArgEEERKNS4_IS1_EERKNS4_INS5_8InputArgEEERNS_12SelectionDAGE
00007ffa1752a5d0 (__TEXT,__text) external __ZNK4llvm17ARMTargetLowering33isDesirableToTransformToIntegerOpEjNS_3EVTE
00007ffa174ff4b0 (__TEXT,__text) external __ZNK4llvm17ARMTargetLowering9LowerCallERNS_14TargetLowering16CallLoweringInfoERNS_15SmallVectorImplINS_7SDValueEEE
00007ffa17507700 (__TEXT,__text) external __ZNK4llvm17ARMTargetLowering9getARMCmpENS_7SDValueES1_NS_3ISD8CondCodeERS1_RNS_12SelectionDAGENS_5SDLocE
00007ffa17507a00 (__TEXT,__text) external __ZNK4llvm17ARMTargetLowering9getVFPCmpENS_7SDValueES1_RNS_12SelectionDAGENS_5SDLocE
00007ffa17b163b0 (__TEXT,__text) external __ZNK4llvm17AddrSpaceCastInst10clone_implEv
00007ffa17b155a0 (__TEXT,__text) external __ZNK4llvm17AtomicCmpXchgInst10clone_implEv
00007ffa17c2cf70 (__TEXT,__text) external __ZNK4llvm17BranchProbability4dumpEv
00007ffa17c2ce80 (__TEXT,__text) external __ZNK4llvm17BranchProbability5printERNS_11raw_ostreamE
00007ffa1761d1d0 (__TEXT,__text) external __ZNK4llvm17BuildVectorSDNode10isConstantEv
