00007ff802a333fd (__TEXT,__text) external _NSAddImage
00007ff802a4723f (__TEXT,__text) non-external ____ZNK6mach_o13ChainedFixups17forEachBindTargetEU13block_pointerFvRKNS_5Fixup10BindTargetERbE_block_invoke
00007ff802a4ee8c (__TEXT,__text) non-external ____ZNK6mach_o13RebaseOpcodes5validENSt3__14spanIKNS_13MappedSegmentELm18446744073709551615EEEbb_block_invoke
00007ff802a4e124 (__TEXT,__text) non-external ____ZNK6mach_o16NListSymbolTable13forEachSymbolEU13block_pointerFvPKcyhhtjRbE_block_invoke
00007ff802a4df4a (__TEXT,__text) non-external ____ZNK6mach_o16NListSymbolTable21forEachExportedSymbolEU13block_pointerFvRKNS_6SymbolEjRbE_block_invoke
00007ff802a4e090 (__TEXT,__text) non-external ____ZNK6mach_o16NListSymbolTable21forEachExportedSymbolEU13block_pointerFvRKNS_6SymbolEjRbE_block_invoke.1
00007ff802a4d0f3 (__TEXT,__text) non-external ____ZNK6mach_o5Image12segmentCountEv_block_invoke
00007ff802a4c589 (__TEXT,__text) non-external ____ZNK6mach_o5Image17validInitializersERKNS_6PolicyE_block_invoke
00007ff802a4c5ff (__TEXT,__text) non-external ____ZNK6mach_o5Image17validInitializersERKNS_6PolicyE_block_invoke.49
00007ff802a4c720 (__TEXT,__text) non-external ____ZNK6mach_o5Image17validInitializersERKNS_6PolicyE_block_invoke.53
00007ff802a4cb04 (__TEXT,__text) non-external ____ZNK6mach_o5Image17validInitializersERKNS_6PolicyE_block_invoke.61
00007ff802a4be5f (__TEXT,__text) non-external ____ZNK6mach_o5Image22validStructureLinkeditERKNS_6PolicyE_block_invoke
00007ff802a4c47b (__TEXT,__text) non-external ____ZNK6mach_o5Image22validStructureLinkeditERKNS_6PolicyE_block_invoke.31
00007ff802a4c4c2 (__TEXT,__text) non-external ____ZNK6mach_o5Image22validStructureLinkeditERKNS_6PolicyE_block_invoke.34
00007ff802a4c4dc (__TEXT,__text) non-external ____ZNK6mach_o5Image22validStructureLinkeditERKNS_6PolicyE_block_invoke.36
00007ff802a4d13a (__TEXT,__text) non-external ____ZNK6mach_o5Image7segmentEj_block_invoke
00007ff802a4fcd4 (__TEXT,__text) non-external ____ZNK6mach_o9Universal12forEachSliceEU13block_pointerFvNS0_5SliceERbE_block_invoke
00007ff802a4f9a6 (__TEXT,__text) non-external ____ZNK6mach_o9Universal5validEy_block_invoke
00007ff802a4fec4 (__TEXT,__text) non-external ____ZNK6mach_o9Universal9bestSliceERKNS_19GradedArchitecturesEbRNS0_5SliceE_block_invoke
00007ff802a3dccc (__TEXT,__text) non-external ____ZZN5dyld45Atlas15ProcessSnapshot12forEachImageEU13block_pointerFvPNS0_5ImageEEENK3$_0clEv_block_invoke
00007ff802a3dcde (__TEXT,__text) non-external ____ZZN5dyld45Atlas15ProcessSnapshot17forEachImageNotInERKS1_U13block_pointerFvPNS0_5ImageEEENK3$_0clEv_block_invoke
00007ff802a3d5b0 (__TEXT,__text) non-external ____ZZN5dyld45Atlas7Process19handleNotificationsEvENK3$_0clEPNS0_15ProcessSnapshotE_block_invoke
00007ff802a3d75d (__TEXT,__text) non-external ____ZZN5dyld45Atlas7Process19handleNotificationsEvENK3$_0clEPNS0_15ProcessSnapshotE_block_invoke_2
00007ff802a3d776 (__TEXT,__text) non-external ____ZZN5dyld45Atlas7Process19handleNotificationsEvENK3$_1clEPNS0_15ProcessSnapshotE_block_invoke
00007ff802a3d923 (__TEXT,__text) non-external ____ZZN5dyld45Atlas7Process19handleNotificationsEvENK3$_1clEPNS0_15ProcessSnapshotE_block_invoke_2
                 (undefined) weak external ____chkstk_darwin (from libsystem_pthread)
00007ff802a30ac1 (__TEXT,__text) non-external ____dyld_process_info_create_block_invoke
                 (undefined) external ___assert_rtn (from libsystem_c)
00007ff840057fa0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp
00007ff840058110 (__DATA_CONST,__const) non-external ___block_descriptor_tmp
00007ff840058360 (__DATA_CONST,__const) non-external ___block_descriptor_tmp
00007ff8400583e0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp
00007ff8400584b0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp
00007ff8400588b8 (__DATA_CONST,__const) non-external ___block_descriptor_tmp
00007ff8400589b8 (__DATA_CONST,__const) non-external ___block_descriptor_tmp
00007ff840058c08 (__DATA_CONST,__const) non-external ___block_descriptor_tmp
00007ff840058cc8 (__DATA_CONST,__const) non-external ___block_descriptor_tmp
00007ff8400596f0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp
00007ff840059aa0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp
00007ff84005a878 (__DATA_CONST,__const) non-external ___block_descriptor_tmp
00007ff84005a8a8 (__DATA_CONST,__const) non-external ___block_descriptor_tmp
00007ff84005a940 (__DATA_CONST,__const) non-external ___block_descriptor_tmp
00007ff840059600 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.1
00007ff84005a8d8 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.10
00007ff84005abb0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.102
00007ff84005abe0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.103
00007ff84005ac10 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.104
00007ff84005ac40 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.105
00007ff84005ac70 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.107
00007ff84005aca0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.110
00007ff840058070 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.12
00007ff840058958 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.12
00007ff84005acd0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.121
00007ff84005ad00 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.125
00007ff840058978 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.13
00007ff840059630 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.13
00007ff840058510 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.14
00007ff840058540 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.15
00007ff840059660 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.15
00007ff840058410 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.16
00007ff840058470 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.16
00007ff840058570 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.16
00007ff840058a48 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.16
00007ff840058c38 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.16
00007ff84005a908 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.16
00007ff8400581e0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.17
00007ff8400585a0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.17
00007ff8400580a0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.18
00007ff840058a78 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.18
00007ff8400580d0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.19
00007ff8400588d8 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.2
00007ff840059ad0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.2
00007ff840058aa8 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.20
00007ff84005a970 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.21
00007ff840058210 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.23
00007ff840058ad8 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.23
00007ff840058b18 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.24
00007ff840058240 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.25
00007ff840058b48 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.26
00007ff840058b88 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.28
00007ff840058c78 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.28
00007ff84005ad90 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.283
00007ff840058270 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.29
00007ff84005adc0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.292
00007ff84005adf0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.294
00007ff84005ae20 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.299
00007ff840058140 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.3
00007ff840058380 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.3
00007ff84005ae50 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.301
00007ff8400582a0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.31
00007ff840058bb8 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.31
00007ff84005ae80 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.311
00007ff8400582d0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.32
00007ff840059720 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.33
00007ff840058300 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.34
00007ff840058330 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.35
00007ff840059750 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.35
00007ff840059780 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.37
00007ff840058440 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.38
00007ff8400585d0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.43
00007ff84005a9a0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.46
00007ff8400585f0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.47
00007ff8400597b0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.47
00007ff84005a9d0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.47
00007ff840058610 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.48
00007ff840058170 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.5
00007ff8400583a0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.5
00007ff8400589e8 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.5
00007ff8400597e0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.52
00007ff84005aa00 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.52
00007ff840058630 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.53
00007ff840058660 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.54
00007ff840058690 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.55
00007ff8400586c0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.57
00007ff8400586e0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.58
00007ff84005aa30 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.58
00007ff8400583c0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.6
00007ff8400584e0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.6
00007ff840059810 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.60
00007ff84005aa60 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.62
00007ff840059840 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.66
00007ff84005aa90 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.66
00007ff840059870 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.67
00007ff840059890 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.68
00007ff8400598c0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.69
00007ff840057fe0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.7
00007ff840058a18 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.7
00007ff840059b00 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.7
00007ff8400598e0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.70
00007ff840059900 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.71
00007ff840059920 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.72
00007ff840059940 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.73
00007ff840058720 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.74
00007ff840058740 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.75
00007ff840058760 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.76
00007ff840059960 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.76
00007ff840058780 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.77
00007ff840059980 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.77
00007ff8400599a0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.79
00007ff840058010 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.8
00007ff840058908 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.8
00007ff8400587a0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.80
00007ff8400599c0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.80
00007ff8400599e0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.81
00007ff84005aac0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.81
00007ff840059a00 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.82
00007ff8400587c0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.83
00007ff840059a20 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.83
00007ff840059a40 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.84
00007ff84005aaf0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.86
00007ff840059a70 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.87
00007ff840058040 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.9
00007ff840058928 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.9
00007ff84005ab20 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.93
00007ff84005ab50 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.94
00007ff84005ab80 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.96
00007ff840057fc0 (__DATA_CONST,__const) non-external ___block_literal_global
00007ff840058490 (__DATA_CONST,__const) non-external ___block_literal_global
00007ff840058700 (__DATA_CONST,__const) non-external ___block_literal_global
00007ff840058998 (__DATA_CONST,__const) non-external ___block_literal_global
00007ff840058af8 (__DATA_CONST,__const) non-external ___block_literal_global
00007ff840058c58 (__DATA_CONST,__const) non-external ___block_literal_global
00007ff8400580f0 (__DATA_CONST,__const) non-external ___block_literal_global.20
00007ff840058b68 (__DATA_CONST,__const) non-external ___block_literal_global.27
                 (undefined) external ___bzero (from libsystem_platform)
00007ff802a2dd00 (__TEXT,__text) non-external (was a private external) ___chkstk_darwin
00007ff802a33140 (__TEXT,__text) non-external (was a private external) ___chkstk_darwin_llvm_probe
00007ff802a4d390 (__TEXT,__text) non-external (was a private external) ___copy_helper_block_8_32b
00007ff802a343b7 (__TEXT,__text) non-external (was a private external) ___copy_helper_block_8_32b40b48r
00007ff802a36638 (__TEXT,__text) non-external (was a private external) ___copy_helper_block_8_32b40r
00007ff802a36559 (__TEXT,__text) non-external (was a private external) ___copy_helper_block_8_32b40r48r
00007ff802a44a72 (__TEXT,__text) non-external (was a private external) ___copy_helper_block_8_32b40rc
00007ff802a4c4a8 (__TEXT,__text) non-external (was a private external) ___copy_helper_block_8_32r
00007ff802a53571 (__TEXT,__text) non-external (was a private external) ___copy_helper_block_8_32r40c22_ZTSN6mach_o8PlatformE
00007ff802a3059c (__TEXT,__text) non-external (was a private external) ___copy_helper_block_8_32r40r
00007ff802a367ec (__TEXT,__text) non-external (was a private external) ___copy_helper_block_8_32r40r48r
00007ff802a31db8 (__TEXT,__text) non-external (was a private external) ___copy_helper_block_8_32r40r48r56r64r
00007ff802a52e80 (__TEXT,__text) non-external (was a private external) ___copy_helper_block_8_32r40r48rc56r64rc
00007ff802a4c6e8 (__TEXT,__text) non-external (was a private external) ___copy_helper_block_8_32r40rc
00007ff802a37ba6 (__TEXT,__text) non-external (was a private external) ___copy_helper_block_8_32r40rc48r
00007ff802a531cf (__TEXT,__text) non-external (was a private external) ___copy_helper_block_8_32r40rc48r56r
00007ff802a4fc1c (__TEXT,__text) non-external (was a private external) ___copy_helper_block_8_32r40rc48r56r64r
00007ff802a4c338 (__TEXT,__text) non-external (was a private external) ___copy_helper_block_8_32r40rc48r56r64r72r80r88r96r
00007ff802a504e0 (__TEXT,__text) non-external (was a private external) ___copy_helper_block_8_32rc
00007ff802a4cacc (__TEXT,__text) non-external (was a private external) ___copy_helper_block_8_32rc40r
00007ff802a50784 (__TEXT,__text) non-external (was a private external) ___copy_helper_block_8_32rc40rc
                 (undefined) external ___cxa_atexit (from libsystem_c)
                 (undefined) external ___cxa_finalize_ranges (from libsystem_c)
00007ff802a46e60 (__TEXT,__text) non-external (was a private external) ___destroy_helper_block_8_32b
00007ff802a34401 (__TEXT,__text) non-external (was a private external) ___destroy_helper_block_8_32b40b48r
00007ff802a36670 (__TEXT,__text) non-external (was a private external) ___destroy_helper_block_8_32b40r
00007ff802a365a3 (__TEXT,__text) non-external (was a private external) ___destroy_helper_block_8_32b40r48r
00007ff802a46e40 (__TEXT,__text) non-external (was a private external) ___destroy_helper_block_8_32r
00007ff802a535a4 (__TEXT,__text) non-external (was a private external) ___destroy_helper_block_8_32r40
00007ff802a507bc (__TEXT,__text) non-external (was a private external) ___destroy_helper_block_8_32r40r
00007ff802a34440 (__TEXT,__text) non-external (was a private external) ___destroy_helper_block_8_32r40r48r
00007ff802a365e6 (__TEXT,__text) non-external (was a private external) ___destroy_helper_block_8_32r40r48r56r
00007ff802a4e134 (__TEXT,__text) non-external (was a private external) ___destroy_helper_block_8_32r40r48r56r64r
00007ff802a4c3ee (__TEXT,__text) non-external (was a private external) ___destroy_helper_block_8_32r40r48r56r64r72r80r88r96r
00007ff802a2efcf (__TEXT,__text) non-external ___dyld_for_each_installed_shared_cache_block_invoke
00007ff802a2eed6 (__TEXT,__text) non-external ___dyld_for_each_installed_shared_cache_with_system_path_block_invoke
00007ff802a2f82c (__TEXT,__text) non-external ___dyld_image_local_nlist_content_4Symbolication_block_invoke
00007ff802a2eb75 (__TEXT,__text) non-external ___dyld_process_snapshot_for_each_image_block_invoke
00007ff802a2ee11 (__TEXT,__text) non-external ___dyld_shared_cache_for_each_image_block_invoke
                 (undefined) external ___error (from libsystem_kernel)
00007ff802a45ad9 (__TEXT,__text) non-external ___macho_for_each_defined_rpath_block_invoke
00007ff802a45ae8 (__TEXT,__text) non-external ___macho_for_each_defined_rpath_block_invoke.6
00007ff802a45128 (__TEXT,__text) non-external ___macho_for_each_slice_in_fd_block_invoke
00007ff8436d6a50 (__DATA_DIRTY,__common) external ___progname
                 (undefined) external ___stack_chk_fail (from libsystem_c)
                 (undefined) external ___stack_chk_guard (from libsystem_c)
                 (undefined) external ___stderrp (from libsystem_c)
                 (undefined) external ___stdoutp (from libsystem_c)
                 (undefined) external __dispatch_source_type_mach_recv (from libdispatch)
00007ff802a33436 (__TEXT,__text) external __dyld_all_twolevel_modules_prebound
00007ff802a2e43e (__TEXT,__text) external __dyld_atfork_parent
00007ff802a2e429 (__TEXT,__text) external __dyld_atfork_prepare
00007ff802a3344a (__TEXT,__text) external __dyld_bind_fully_image_containing_address
00007ff802a33bce (__TEXT,__text) external __dyld_call_with_writable_tpro_memory
00007ff802a3392e (__TEXT,__text) external __dyld_dlopen_atfork_child
00007ff802a33919 (__TEXT,__text) external __dyld_dlopen_atfork_parent
00007ff802a33904 (__TEXT,__text) external __dyld_dlopen_atfork_prepare
00007ff802a33aae (__TEXT,__text) external __dyld_dlsym_blocked
00007ff802a33809 (__TEXT,__text) external __dyld_find_foreign_type_protocol_conformance
00007ff802a338e0 (__TEXT,__text) external __dyld_find_foreign_type_protocol_conformance_on_disk
00007ff802a33b0e (__TEXT,__text) external __dyld_find_pointer_hash_table_entry
00007ff802a337e8 (__TEXT,__text) external __dyld_find_protocol_conformance
00007ff802a338bc (__TEXT,__text) external __dyld_find_protocol_conformance_on_disk
00007ff802a2e36d (__TEXT,__text) external __dyld_find_unwind_sections
00007ff802a2df74 (__TEXT,__text) external __dyld_for_each_objc_class
00007ff802a2dd95 (__TEXT,__text) external __dyld_for_each_objc_protocol
00007ff802a33bb3 (__TEXT,__text) external __dyld_for_each_prewarming_range
00007ff802a33a99 (__TEXT,__text) external __dyld_for_objc_header_opt_ro
00007ff802a33a84 (__TEXT,__text) external __dyld_for_objc_header_opt_rw
00007ff802a331a4 (__TEXT,__text) external __dyld_fork_child
00007ff802a2f202 (__TEXT,__text) external __dyld_framework_HWTrace_spis_enabled
00007ff802a54a15 (__TEXT,__text) non-external __dyld_framework_HWTrace_spis_enabled.cold.1
00007ff802a3383f (__TEXT,__text) external __dyld_get_dlopen_image_header
00007ff802a33c0a (__TEXT,__text) external __dyld_get_dyld_header
00007ff802a2dee1 (__TEXT,__text) external __dyld_get_image_header
00007ff802a334d3 (__TEXT,__text) external __dyld_get_image_header_containing_address
00007ff802a2deca (__TEXT,__text) external __dyld_get_image_name
00007ff802a2e077 (__TEXT,__text) external __dyld_get_image_slide
00007ff802a2e40b (__TEXT,__text) external __dyld_get_image_uuid
00007ff802a2e453 (__TEXT,__text) external __dyld_get_image_vmaddr_slide
00007ff802a2dd3b (__TEXT,__text) external __dyld_get_objc_selector
00007ff802a3378e (__TEXT,__text) external __dyld_get_prog_image_header
00007ff802a2dd20 (__TEXT,__text) external __dyld_get_shared_cache_range
00007ff802a2df0d (__TEXT,__text) external __dyld_get_shared_cache_uuid
00007ff802a33ade (__TEXT,__text) external __dyld_get_swift_prespecialized_data
00007ff802a33700 (__TEXT,__text) external __dyld_has_fix_for_radar
00007ff802a338a1 (__TEXT,__text) external __dyld_has_preoptimized_swift_protocol_conformances
00007ff802a33452 (__TEXT,__text) external __dyld_image_containing_address
00007ff802a2deb8 (__TEXT,__text) external __dyld_image_count
00007ff802a2e092 (__TEXT,__text) external __dyld_images_for_addresses
00007ff802a2e4a7 (__TEXT,__text) external __dyld_initializer
00007ff802a2dde9 (__TEXT,__text) external __dyld_is_memory_immutable
00007ff802a336e3 (__TEXT,__text) external __dyld_is_objc_constant
00007ff802a33a6a (__TEXT,__text) external __dyld_is_preoptimized_objc_image_loaded
00007ff802a33af3 (__TEXT,__text) external __dyld_is_pseudodylib
00007ff802a336ce (__TEXT,__text) external __dyld_launch_mode
00007ff802a33422 (__TEXT,__text) external __dyld_launched_prebound
00007ff802a445a5 (__TEXT,__text) external __dyld_lazy_load
00007ff802a33bec (__TEXT,__text) non-external (was a private external) __dyld_lazy_load_internal
00007ff802a3346d (__TEXT,__text) external __dyld_lookup_and_bind
00007ff802a334b2 (__TEXT,__text) external __dyld_lookup_and_bind_fully
00007ff802a3348e (__TEXT,__text) external __dyld_lookup_and_bind_with_hint
00007ff802a33943 (__TEXT,__text) external __dyld_lookup_section_info
00007ff802a337be (__TEXT,__text) external __dyld_objc_class_count
00007ff802a2dcd4 (__TEXT,__text) external __dyld_objc_notify_register
00007ff802a3385a (__TEXT,__text) external __dyld_objc_register_callbacks
00007ff802a337d3 (__TEXT,__text) external __dyld_objc_uses_large_shared_cache
00007ff802a3341a (__TEXT,__text) external __dyld_present
00007ff802a3090d (__TEXT,__text) external __dyld_process_info_create
00007ff802a3126f (__TEXT,__text) external __dyld_process_info_for_each_aot_image
00007ff802a31236 (__TEXT,__text) external __dyld_process_info_for_each_image
00007ff802a312a8 (__TEXT,__text) external __dyld_process_info_for_each_segment
00007ff802a3115e (__TEXT,__text) external __dyld_process_info_get_aot_cache
00007ff802a31119 (__TEXT,__text) external __dyld_process_info_get_cache
00007ff802a311ce (__TEXT,__text) external __dyld_process_info_get_platform
00007ff802a310d5 (__TEXT,__text) external __dyld_process_info_get_state
00007ff802a32fcd (__TEXT,__text) external __dyld_process_info_notify
00007ff802a33081 (__TEXT,__text) external __dyld_process_info_notify_main
00007ff802a33113 (__TEXT,__text) external __dyld_process_info_notify_release
00007ff802a330e6 (__TEXT,__text) external __dyld_process_info_notify_retain
00007ff802a311fa (__TEXT,__text) external __dyld_process_info_release
00007ff802a311a2 (__TEXT,__text) external __dyld_process_info_retain
00007ff802a33a4f (__TEXT,__text) external __dyld_pseudodylib_deregister
00007ff802a33a10 (__TEXT,__text) external __dyld_pseudodylib_deregister_callbacks
00007ff802a33a2b (__TEXT,__text) external __dyld_pseudodylib_register
00007ff802a33963 (__TEXT,__text) external __dyld_pseudodylib_register_callbacks
00007ff802a33ac3 (__TEXT,__text) external __dyld_register_dlsym_notifier
00007ff802a336b3 (__TEXT,__text) external __dyld_register_driverkit_main
00007ff802a2ddb3 (__TEXT,__text) external __dyld_register_for_bulk_image_loads
00007ff802a2e4d5 (__TEXT,__text) external __dyld_register_for_image_loads
00007ff802a2db20 (__TEXT,__text) external __dyld_register_func_for_add_image
00007ff802a2df43 (__TEXT,__text) external __dyld_register_func_for_remove_image
00007ff802a33736 (__TEXT,__text) external __dyld_shared_cache_contains_path
00007ff802a33556 (__TEXT,__text) external __dyld_shared_cache_file_path_containing_address
00007ff802a3369e (__TEXT,__text) external __dyld_shared_cache_is_locally_built
00007ff802a33689 (__TEXT,__text) external __dyld_shared_cache_optimized
00007ff802a3371b (__TEXT,__text) external __dyld_shared_cache_real_path
00007ff8438e0940 (__DATA,__common) external __dyld_stack_bottom
00007ff802a33b95 (__TEXT,__text) external __dyld_stack_range
00007ff8438e0938 (__DATA,__common) external __dyld_stack_top
00007ff802a3382a (__TEXT,__text) external __dyld_swift_optimizations_version
00007ff802a337a3 (__TEXT,__text) external __dyld_visit_objc_classes
                 (undefined) external __simple_salloc (from libsystem_platform)
                 (undefined) external __simple_sfree (from libsystem_platform)
                 (undefined) external __simple_vsprintf (from libsystem_platform)
00007ff802a2e3be (__TEXT,__text) external __tlv_atexit
00007ff802a443f0 (__TEXT,__text) external __tlv_bootstrap
00007ff802a54c40 (__TEXT,__text) non-external (was a private external) __tlv_bootstrap_error
00007ff802a2e46a (__TEXT,__text) external __tlv_exit
00007ff802a443f8 (__TEXT,__text) non-external (was a private external) __tlv_get_addr
                 (undefined) external _abort (from libsystem_c)
                 (undefined) external _abort_report_np (from libsystem_c)
00007ff8438df79c (__DATA,__data) non-external _bufferSize32
                 (undefined) external _bzero (from libsystem_c)
                 (undefined) external _close (from libsystem_kernel)
                 (undefined) external _closedir (from libsystem_c)
                 (undefined) external _dispatch_activate (from libdispatch)
                 (undefined) external _dispatch_async (from libdispatch)
                 (undefined) external _dispatch_async_and_wait (from libdispatch)
                 (undefined) external _dispatch_get_current_queue (from libdispatch)
                 (undefined) external _dispatch_once (from libdispatch)
                 (undefined) external _dispatch_queue_create (from libdispatch)
                 (undefined) external _dispatch_release (from libdispatch)
                 (undefined) external _dispatch_retain (from libdispatch)
                 (undefined) external _dispatch_source_cancel (from libdispatch)
                 (undefined) external _dispatch_source_create (from libdispatch)
                 (undefined) external _dispatch_source_set_cancel_handler (from libdispatch)
                 (undefined) external _dispatch_source_set_event_handler (from libdispatch)
00007ff802a2e3f0 (__TEXT,__text) external _dladdr
00007ff802a2e3a6 (__TEXT,__text) external _dlclose
00007ff802a2e47b (__TEXT,__text) external _dlerror
00007ff802a2dfbf (__TEXT,__text) external _dlopen
00007ff802a33771 (__TEXT,__text) external _dlopen_audited
00007ff802a33751 (__TEXT,__text) external _dlopen_from
00007ff802a2e3d5 (__TEXT,__text) external _dlopen_preflight
00007ff802a2dfe8 (__TEXT,__text) external _dlsym
00007ff802a55db8 (__TEXT,__const) external _dyldVersionNumber
00007ff802a55d90 (__TEXT,__const) external _dyldVersionString
00007ff802a334ee (__TEXT,__text) external _dyld_dynamic_interpose
00007ff802a2ef28 (__TEXT,__text) external _dyld_for_each_installed_shared_cache
