00007ffa17530670 (__TEXT,__text) external _ARMCompilationCallback
00007ffa1741e440 (__TEXT,__text) external __ZNK4llvm19ARM64TargetLowering9LowerCallERNS_14TargetLowering16CallLoweringInfoERNS_15SmallVectorImplINS_7SDValueEEE
00007ffa174afd40 (__TEXT,__text) external __ZNK4llvm19ARMBaseRegisterInfo14hasBasePointerERKNS_15MachineFunctionE
00007ffa174b03d0 (__TEXT,__text) external __ZNK4llvm19ARMBaseRegisterInfo15canRealignStackERKNS_15MachineFunctionE
00007ffa174afb90 (__TEXT,__text) external __ZNK4llvm19ARMBaseRegisterInfo15getReservedRegsERKNS_15MachineFunctionE
00007ffa174b0620 (__TEXT,__text) external __ZNK4llvm19ARMBaseRegisterInfo16getFrameRegisterERKNS_15MachineFunctionE
00007ffa174b0660 (__TEXT,__text) external __ZNK4llvm19ARMBaseRegisterInfo17emitLoadConstPoolERNS_17MachineBasicBlockERNS1_15bundle_iteratorINS_12MachineInstrENS_14ilist_iteratorIS4_EEEENS_8DebugLocEjjiNS_5ARMCC9CondCodesEjj
00007ffa174b09a0 (__TEXT,__text) external __ZNK4llvm19ARMBaseRegisterInfo17needsFrameBaseRegEPNS_12MachineInstrEx
00007ffa174b0ea0 (__TEXT,__text) external __ZNK4llvm19ARMBaseRegisterInfo17resolveFrameIndexENS_17MachineBasicBlock15bundle_iteratorINS_12MachineInstrENS_14ilist_iteratorIS3_EEEEjx
00007ffa174b0330 (__TEXT,__text) external __ZNK4llvm19ARMBaseRegisterInfo18UpdateRegAllocHintEjjRNS_15MachineFunctionE
00007ffa174af9d0 (__TEXT,__text) external __ZNK4llvm19ARMBaseRegisterInfo18getCalleeSavedRegsEPKNS_15MachineFunctionE
00007ffa174afb40 (__TEXT,__text) external __ZNK4llvm19ARMBaseRegisterInfo18getNoPreservedMaskEv
00007ffa174afeb0 (__TEXT,__text) external __ZNK4llvm19ARMBaseRegisterInfo18getPointerRegClassERKNS_15MachineFunctionEj
00007ffa174b0fd0 (__TEXT,__text) external __ZNK4llvm19ARMBaseRegisterInfo18isFrameOffsetLegalEPKNS_12MachineInstrEx
00007ffa174b1100 (__TEXT,__text) external __ZNK4llvm19ARMBaseRegisterInfo19eliminateFrameIndexENS_17MachineBasicBlock15bundle_iteratorINS_12MachineInstrENS_14ilist_iteratorIS3_EEEEijPNS_12RegScavengerE
00007ffa174afee0 (__TEXT,__text) external __ZNK4llvm19ARMBaseRegisterInfo19getRegPressureLimitEPKNS_19TargetRegisterClassERNS_15MachineFunctionE
00007ffa174b0380 (__TEXT,__text) external __ZNK4llvm19ARMBaseRegisterInfo20avoidWriteAfterWriteEPKNS_19TargetRegisterClassE
00007ffa174b05b0 (__TEXT,__text) external __ZNK4llvm19ARMBaseRegisterInfo20cannotEliminateFrameERKNS_15MachineFunctionE
00007ffa174afb00 (__TEXT,__text) external __ZNK4llvm19ARMBaseRegisterInfo20getCallPreservedMaskENS_11CallingConv2IDE
00007ffa174afec0 (__TEXT,__text) external __ZNK4llvm19ARMBaseRegisterInfo20getCrossCopyRegClassEPKNS_19TargetRegisterClassE
00007ffa174affb0 (__TEXT,__text) external __ZNK4llvm19ARMBaseRegisterInfo21getRegAllocationHintsEjNS_8ArrayRefItEERNS_15SmallVectorImplItEERKNS_15MachineFunctionEPKNS_10VirtRegMapE
00007ffa174b0540 (__TEXT,__text) external __ZNK4llvm19ARMBaseRegisterInfo21needsStackRealignmentERKNS_15MachineFunctionE
00007ffa174b0880 (__TEXT,__text) external __ZNK4llvm19ARMBaseRegisterInfo24getFrameIndexInstrOffsetEPKNS_12MachineInstrEi
00007ffa174afe60 (__TEXT,__text) external __ZNK4llvm19ARMBaseRegisterInfo25getLargestLegalSuperClassEPKNS_19TargetRegisterClassE
00007ffa174afb50 (__TEXT,__text) external __ZNK4llvm19ARMBaseRegisterInfo26getThisReturnPreservedMaskENS_11CallingConv2IDE
00007ffa174b0840 (__TEXT,__text) external __ZNK4llvm19ARMBaseRegisterInfo26requiresRegisterScavengingERKNS_15MachineFunctionE
00007ffa174b0850 (__TEXT,__text) external __ZNK4llvm19ARMBaseRegisterInfo26trackLivenessAfterRegAllocERKNS_15MachineFunctionE
00007ffa174b0bd0 (__TEXT,__text) external __ZNK4llvm19ARMBaseRegisterInfo28materializeFrameBaseRegisterEPNS_17MachineBasicBlockEjix
00007ffa174b0860 (__TEXT,__text) external __ZNK4llvm19ARMBaseRegisterInfo28requiresFrameIndexScavengingERKNS_15MachineFunctionE
00007ffa174b0870 (__TEXT,__text) external __ZNK4llvm19ARMBaseRegisterInfo28requiresVirtualBaseRegistersERKNS_15MachineFunctionE
00007ffa1753e280 (__TEXT,__text) external __ZNK4llvm19ARMGenSubtargetInfo17resolveSchedClassEjPKNS_12MachineInstrEPKNS_16TargetSchedModelE
00007ffa1753cab0 (__TEXT,__text) external __ZNK4llvm19ARMSelectionDAGInfo23EmitTargetCodeForMemcpyERNS_12SelectionDAGENS_5SDLocENS_7SDValueES4_S4_S4_jbbNS_18MachinePointerInfoES5_
00007ffa1753d570 (__TEXT,__text) external __ZNK4llvm19ARMSelectionDAGInfo23EmitTargetCodeForMemsetERNS_12SelectionDAGENS_5SDLocENS_7SDValueES4_S4_S4_jbNS_18MachinePointerInfoE
00007ffa17c4b1a0 (__TEXT,__text) external __ZNK4llvm19FoldingSetNodeIDRef11ComputeHashEv
00007ffa17c4b1c0 (__TEXT,__text) external __ZNK4llvm19FoldingSetNodeIDRefeqES0_
00007ffa17c4b1f0 (__TEXT,__text) external __ZNK4llvm19FoldingSetNodeIDRefltES0_
00007ffa1761b7d0 (__TEXT,__text) external __ZNK4llvm19GlobalAddressSDNode15getAddressSpaceEv
00007ffa17bc21f0 (__TEXT,__text) non-external (was a private external) __ZNK4llvm19MCRelaxableFragment11fixup_beginEv
00007ffa17bc21b0 (__TEXT,__text) non-external (was a private external) __ZNK4llvm19MCRelaxableFragment11getContentsEv
00007ffa17bc2190 (__TEXT,__text) non-external (was a private external) __ZNK4llvm19MCRelaxableFragment15hasInstructionsEv
00007ffa17bc2210 (__TEXT,__text) non-external (was a private external) __ZNK4llvm19MCRelaxableFragment9fixup_endEv
00007ffa17bc21d0 (__TEXT,__text) non-external (was a private external) __ZNK4llvm19MCRelaxableFragment9getFixupsEv
00007ffa1773e730 (__TEXT,__text) external __ZNK4llvm19MachineConstantPool13getDataLayoutEv
00007ffa1773ce40 (__TEXT,__text) external __ZNK4llvm19MachineConstantPool5printERNS_11raw_ostreamE
00007ffa1773f880 (__TEXT,__text) external __ZNK4llvm19MachineFunctionPass16getAnalysisUsageERNS_13AnalysisUsageE
00007ffa1773f7e0 (__TEXT,__text) external __ZNK4llvm19MachineFunctionPass17createPrinterPassERNS_11raw_ostreamERKNSt3__112basic_stringIcNS3_11char_traitsIcEENS3_9allocatorIcEEEE
00007ffa17592c30 (__TEXT,__text) non-external (was a private external) __ZNK4llvm19MachineInstrBuilder14addTargetIndexEjxh
00007ffa17592be0 (__TEXT,__text) non-external (was a private external) __ZNK4llvm19MachineInstrBuilder15addBlockAddressEPKNS_12BlockAddressExh
00007ffa17592af0 (__TEXT,__text) non-external (was a private external) __ZNK4llvm19MachineInstrBuilder16addGlobalAddressEPKNS_11GlobalValueExh
00007ffa17592b90 (__TEXT,__text) non-external (was a private external) __ZNK4llvm19MachineInstrBuilder17addExternalSymbolEPKch
00007ffa17592b40 (__TEXT,__text) non-external (was a private external) __ZNK4llvm19MachineInstrBuilder20addConstantPoolIndexEjih
00007ffa173a1440 (__TEXT,__text) non-external (was a private external) __ZNK4llvm19MachineInstrBuilder6addRegEjjj
00007ffa177603f0 (__TEXT,__text) external __ZNK4llvm19MachineRegisterInfo10getVRegDefEj
00007ffa177601c0 (__TEXT,__text) external __ZNK4llvm19MachineRegisterInfo13verifyUseListEj
00007ffa177605f0 (__TEXT,__text) external __ZNK4llvm19MachineRegisterInfo14clearKillFlagsEj
00007ffa177601d0 (__TEXT,__text) external __ZNK4llvm19MachineRegisterInfo14verifyUseListsEv
00007ffa17760570 (__TEXT,__text) external __ZNK4llvm19MachineRegisterInfo15hasOneNonDBGUseEj
00007ffa177606c0 (__TEXT,__text) external __ZNK4llvm19MachineRegisterInfo16getLiveInPhysRegEj
00007ffa17760700 (__TEXT,__text) external __ZNK4llvm19MachineRegisterInfo16getLiveInVirtRegEj
00007ffa17760460 (__TEXT,__text) external __ZNK4llvm19MachineRegisterInfo16getUniqueVRegDefEj
00007ffa17760ad0 (__TEXT,__text) external __ZNK4llvm19MachineRegisterInfo17isConstantPhysRegEjRKNS_15MachineFunctionE
00007ffa17760cc0 (__TEXT,__text) external __ZNK4llvm19MachineRegisterInfo27markUsesInDebugValueAsUndefEj
00007ffa17760680 (__TEXT,__text) external __ZNK4llvm19MachineRegisterInfo8isLiveInEj
00007ffa1777b720 (__TEXT,__text) external __ZNK4llvm19MachineTraceMetrics14TraceBlockInfo5printERNS_11raw_ostreamE
00007ffa17776810 (__TEXT,__text) external __ZNK4llvm19MachineTraceMetrics14verifyAnalysisEv
00007ffa17775100 (__TEXT,__text) external __ZNK4llvm19MachineTraceMetrics16getAnalysisUsageERNS_13AnalysisUsageE
00007ffa177757c0 (__TEXT,__text) external __ZNK4llvm19MachineTraceMetrics21getProcResourceCyclesEj
00007ffa1777ab90 (__TEXT,__text) external __ZNK4llvm19MachineTraceMetrics5Trace11getPHIDepthEPKNS_12MachineInstrE
00007ffa1777aaf0 (__TEXT,__text) external __ZNK4llvm19MachineTraceMetrics5Trace13getInstrSlackEPKNS_12MachineInstrE
00007ffa1777ada0 (__TEXT,__text) external __ZNK4llvm19MachineTraceMetrics5Trace16getResourceDepthEb
00007ffa1777b110 (__TEXT,__text) external __ZNK4llvm19MachineTraceMetrics5Trace17getResourceLengthENS_8ArrayRefIPKNS_17MachineBasicBlockEEENS2_IPKNS_16MCSchedClassDescEEE
00007ffa1777bbd0 (__TEXT,__text) external __ZNK4llvm19MachineTraceMetrics5Trace5printERNS_11raw_ostreamE
00007ffa17775d20 (__TEXT,__text) external __ZNK4llvm19MachineTraceMetrics8Ensemble10getLoopForEPKNS_17MachineBasicBlockE
00007ffa17776370 (__TEXT,__text) external __ZNK4llvm19MachineTraceMetrics8Ensemble17getDepthResourcesEPKNS_17MachineBasicBlockE
00007ffa177763a0 (__TEXT,__text) external __ZNK4llvm19MachineTraceMetrics8Ensemble18getHeightResourcesEPKNS_17MachineBasicBlockE
00007ffa17776050 (__TEXT,__text) external __ZNK4llvm19MachineTraceMetrics8Ensemble21getProcResourceDepthsEj
00007ffa17776340 (__TEXT,__text) external __ZNK4llvm19MachineTraceMetrics8Ensemble22getProcResourceHeightsEj
00007ffa1777b570 (__TEXT,__text) external __ZNK4llvm19MachineTraceMetrics8Ensemble5printERNS_11raw_ostreamE
00007ffa177771e0 (__TEXT,__text) external __ZNK4llvm19MachineTraceMetrics8Ensemble6verifyEv
00007ffa1762e250 (__TEXT,__text) external __ZNK4llvm19SelectionDAGBuilder13getEdgeWeightEPKNS_17MachineBasicBlockES3_
00007ffa17638480 (__TEXT,__text) non-external (was a private external) __ZNK4llvm19SelectionDAGBuilder4Case4sizeEv
00007ffa1735ac80 (__TEXT,__text) non-external (was a private external) __ZNK4llvm19ShuffleVectorSDNode13getSplatIndexEv
00007ffa173583c0 (__TEXT,__text) non-external (was a private external) __ZNK4llvm19ShuffleVectorSDNode7getMaskEv
00007ffa17c52a50 (__TEXT,__text) external __ZNK4llvm19SmallPtrSetImplBase13FindBucketForEPKv
00007ffa177fb2c0 (__TEXT,__text) external __ZNK4llvm19TargetFrameLowering19getFrameIndexOffsetERKNS_15MachineFunctionEi
00007ffa177fb360 (__TEXT,__text) non-external (was a private external) __ZNK4llvm19TargetFrameLowering20hasReservedCallFrameERKNS_15MachineFunctionE
00007ffa17400a80 (__TEXT,__text) non-external (was a private external) __ZNK4llvm19TargetFrameLowering21adjustForHiPEPrologueERNS_15MachineFunctionE
00007ffa17337cb0 (__TEXT,__text) non-external (was a private external) __ZNK4llvm19TargetFrameLowering21isFPCloseToIncomingSPEv
00007ffa177fb2f0 (__TEXT,__text) external __ZNK4llvm19TargetFrameLowering22getFrameIndexReferenceERKNS_15MachineFunctionEiRj
00007ffa17400a70 (__TEXT,__text) non-external (was a private external) __ZNK4llvm19TargetFrameLowering24adjustForSegmentedStacksERNS_15MachineFunctionE
00007ffa17337cc0 (__TEXT,__text) non-external (was a private external) __ZNK4llvm19TargetFrameLowering24getCalleeSavedSpillSlotsERj
00007ffa177fb340 (__TEXT,__text) non-external (was a private external) __ZNK4llvm19TargetFrameLowering25spillCalleeSavedRegistersERNS_17MachineBasicBlockENS1_15bundle_iteratorINS_12MachineInstrENS_14ilist_iteratorIS4_EEEERKNSt3__16vectorINS_15CalleeSavedInfoENS8_9allocatorISA_EEEEPKNS_18TargetRegisterInfoE
00007ffa17337ce0 (__TEXT,__text) non-external (was a private external) __ZNK4llvm19TargetFrameLowering27canSimplifyCallFramePseudosERKNS_15MachineFunctionE
00007ffa177fb350 (__TEXT,__text) non-external (was a private external) __ZNK4llvm19TargetFrameLowering27restoreCalleeSavedRegistersERNS_17MachineBasicBlockENS1_15bundle_iteratorINS_12MachineInstrENS_14ilist_iteratorIS4_EEEERKNSt3__16vectorINS_15CalleeSavedInfoENS8_9allocatorISA_EEEEPKNS_18TargetRegisterInfoE
00007ffa17ca4650 (__TEXT,__text) non-external (was a private external) __ZNK4llvm19TargetFrameLowering29eliminateCallFramePseudoInstrERNS_15MachineFunctionERNS_17MachineBasicBlockENS3_15bundle_iteratorINS_12MachineInstrENS_14ilist_iteratorIS6_EEEE
00007ffa17337cd0 (__TEXT,__text) non-external (was a private external) __ZNK4llvm19TargetFrameLowering31targetHandlesStackFrameRoundingEv
00007ffa17337d20 (__TEXT,__text) non-external (was a private external) __ZNK4llvm19TargetFrameLowering35processFunctionBeforeFrameFinalizedERNS_15MachineFunctionEPNS_12RegScavengerE
00007ffa177fb370 (__TEXT,__text) non-external (was a private external) __ZNK4llvm19TargetFrameLowering36processFunctionBeforeCalleeSavedScanERNS_15MachineFunctionEPNS_12RegScavengerE
00007ffa17a4abf0 (__TEXT,__text) external __ZNK4llvm19TargetIntrinsicInfo14getIntrinsicIDEPNS_8FunctionE
00007ffa17398b90 (__TEXT,__text) non-external (was a private external) __ZNK4llvm19TargetRegisterClass7hasTypeENS_3EVTE
00007ffa173a4e10 (__TEXT,__text) non-external (was a private external) __ZNK4llvm19TargetRegisterClass8containsEjj
00007ffa17a4e340 (__TEXT,__text) non-external (was a private external) __ZNK4llvm19TargetSubtargetInfo17resolveSchedClassEjPKNS_12MachineInstrEPKNS_16TargetSchedModelE
00007ffa173b8870 (__TEXT,__text) non-external (was a private external) __ZNK4llvm19TargetSubtargetInfo19overrideSchedPolicyERNS_18MachineSchedPolicyEPNS_12MachineInstrES4_j
00007ffa17a4e2e0 (__TEXT,__text) external __ZNK4llvm19TargetSubtargetInfo19useMachineSchedulerEv
00007ffa173b8880 (__TEXT,__text) non-external (was a private external) __ZNK4llvm19TargetSubtargetInfo21adjustSchedDependencyEPNS_5SUnitES2_RNS_4SDepE
00007ffa17a4e310 (__TEXT,__text) external __ZNK4llvm19TargetSubtargetInfo21enablePostRASchedulerENS_10CodeGenOpt5LevelERNS0_16AntiDepBreakModeERNS_15SmallVectorImplIPKNS_19TargetRegisterClassEEE
00007ffa17a4e300 (__TEXT,__text) external __ZNK4llvm19TargetSubtargetInfo22enableMachineSchedulerEv
00007ffa17a4e330 (__TEXT,__text) external __ZNK4llvm19TargetSubtargetInfo5useAAEv
00007ffa17a3fd00 (__TEXT,__text) external __ZNK4llvm19TargetTransformInfo10getGEPCostEPKNS_5ValueENS_8ArrayRefIS3_EE
00007ffa17a3fd60 (__TEXT,__text) external __ZNK4llvm19TargetTransformInfo11getCallCostEPKNS_8FunctionENS_8ArrayRefIPKNS_5ValueEEE
00007ffa17a3fd40 (__TEXT,__text) external __ZNK4llvm19TargetTransformInfo11getCallCostEPKNS_8FunctionEi
00007ffa17a3fd20 (__TEXT,__text) external __ZNK4llvm19TargetTransformInfo11getCallCostEPNS_12FunctionTypeEi
00007ffa17a3fdc0 (__TEXT,__text) external __ZNK4llvm19TargetTransformInfo11getUserCostEPKNS_4UserE
00007ffa17a3fed0 (__TEXT,__text) external __ZNK4llvm19TargetTransformInfo11isTypeLegalEPNS_4TypeE
00007ffa17a3ff70 (__TEXT,__text) external __ZNK4llvm19TargetTransformInfo12haveFastSqrtEPNS_4TypeE
00007ffa17a3ffd0 (__TEXT,__text) external __ZNK4llvm19TargetTransformInfo13getIntImmCostENS_9Intrinsic2IDEjRKNS_5APIntEPNS_4TypeE
00007ffa17a3ff90 (__TEXT,__text) external __ZNK4llvm19TargetTransformInfo13getIntImmCostERKNS_5APIntEPNS_4TypeE
00007ffa17a3ffb0 (__TEXT,__text) external __ZNK4llvm19TargetTransformInfo13getIntImmCostEjjRKNS_5APIntEPNS_4TypeE
00007ffa17a400b0 (__TEXT,__text) external __ZNK4llvm19TargetTransformInfo14getCFInstrCostEj
00007ffa17a3ff10 (__TEXT,__text) external __ZNK4llvm19TargetTransformInfo14getJumpBufSizeEv
00007ffa17a40070 (__TEXT,__text) external __ZNK4llvm19TargetTransformInfo14getShuffleCostENS0_11ShuffleKindEPNS_4TypeEiS3_
00007ffa17a3feb0 (__TEXT,__text) external __ZNK4llvm19TargetTransformInfo14isTruncateFreeEPNS_4TypeES2_
00007ffa17a40110 (__TEXT,__text) external __ZNK4llvm19TargetTransformInfo15getMemoryOpCostEjPNS_4TypeEjj
00007ffa17a3fdf0 (__TEXT,__text) external __ZNK4llvm19TargetTransformInfo15isLoweredToCallEPKNS_8FunctionE
00007ffa17a3fcc0 (__TEXT,__text) external __ZNK4llvm19TargetTransformInfo16getAnalysisUsageERNS_13AnalysisUsageE
00007ffa17a40090 (__TEXT,__text) external __ZNK4llvm19TargetTransformInfo16getCastInstrCostEjPNS_4TypeES2_
00007ffa17a3fda0 (__TEXT,__text) external __ZNK4llvm19TargetTransformInfo16getIntrinsicCostENS_9Intrinsic2IDEPNS_4TypeENS_8ArrayRefIPKNS_5ValueEEE
00007ffa17a3fd80 (__TEXT,__text) external __ZNK4llvm19TargetTransformInfo16getIntrinsicCostENS_9Intrinsic2IDEPNS_4TypeENS_8ArrayRefIS4_EE
00007ffa17a40150 (__TEXT,__text) external __ZNK4llvm19TargetTransformInfo16getNumberOfPartsEPNS_4TypeE
00007ffa17a3fce0 (__TEXT,__text) external __ZNK4llvm19TargetTransformInfo16getOperationCostEjPNS_4TypeES2_
00007ffa17a3ff50 (__TEXT,__text) external __ZNK4llvm19TargetTransformInfo16getPopcntSupportEj
00007ffa17a40190 (__TEXT,__text) external __ZNK4llvm19TargetTransformInfo16getReductionCostEjPNS_4TypeEb
00007ffa17a400d0 (__TEXT,__text) external __ZNK4llvm19TargetTransformInfo18getCmpSelInstrCostEjPNS_4TypeES2_
00007ffa17a400f0 (__TEXT,__text) external __ZNK4llvm19TargetTransformInfo18getVectorInstrCostEjPNS_4TypeEj
00007ffa17a3fef0 (__TEXT,__text) external __ZNK4llvm19TargetTransformInfo19getJumpBufAlignmentEv
00007ffa17a40010 (__TEXT,__text) external __ZNK4llvm19TargetTransformInfo19getRegisterBitWidthEb
00007ffa17a3fde0 (__TEXT,__text) external __ZNK4llvm19TargetTransformInfo19hasBranchDivergenceEv
00007ffa17a3fe30 (__TEXT,__text) external __ZNK4llvm19TargetTransformInfo19isLegalAddImmediateEx
00007ffa17a3fff0 (__TEXT,__text) external __ZNK4llvm19TargetTransformInfo20getNumberOfRegistersEb
00007ffa17a3fe90 (__TEXT,__text) external __ZNK4llvm19TargetTransformInfo20getScalingFactorCostEPNS_4TypeEPNS_11GlobalValueExbx
00007ffa17a3fe50 (__TEXT,__text) external __ZNK4llvm19TargetTransformInfo20isLegalICmpImmediateEx
00007ffa17a40130 (__TEXT,__text) external __ZNK4llvm19TargetTransformInfo21getIntrinsicInstrCostENS_9Intrinsic2IDEPNS_4TypeENS_8ArrayRefIS4_EE
00007ffa17a3fe70 (__TEXT,__text) external __ZNK4llvm19TargetTransformInfo21isLegalAddressingModeEPNS_4TypeEPNS_11GlobalValueExbx
00007ffa17a40050 (__TEXT,__text) external __ZNK4llvm19TargetTransformInfo22getArithmeticInstrCostEjPNS_4TypeENS0_16OperandValueKindES3_
00007ffa17a40030 (__TEXT,__text) external __ZNK4llvm19TargetTransformInfo22getMaximumUnrollFactorEv
00007ffa17a3fe10 (__TEXT,__text) external __ZNK4llvm19TargetTransformInfo23getUnrollingPreferencesEPNS_4LoopERNS0_20UnrollingPreferencesE
00007ffa17a3ff30 (__TEXT,__text) external __ZNK4llvm19TargetTransformInfo23shouldBuildLookupTablesEv
00007ffa17a40170 (__TEXT,__text) external __ZNK4llvm19TargetTransformInfo25getAddressComputationCostEPNS_4TypeEb
00007ffa175486c0 (__TEXT,__text) external __ZNK4llvm19Thumb1FrameLowering12emitEpilogueERNS_15MachineFunctionERNS_17MachineBasicBlockE
00007ffa17547db0 (__TEXT,__text) external __ZNK4llvm19Thumb1FrameLowering12emitPrologueERNS_15MachineFunctionE
00007ffa17547c20 (__TEXT,__text) external __ZNK4llvm19Thumb1FrameLowering20hasReservedCallFrameERKNS_15MachineFunctionE
00007ffa17548fd0 (__TEXT,__text) external __ZNK4llvm19Thumb1FrameLowering25spillCalleeSavedRegistersERNS_17MachineBasicBlockENS1_15bundle_iteratorINS_12MachineInstrENS_14ilist_iteratorIS4_EEEERKNSt3__16vectorINS_15CalleeSavedInfoENS8_9allocatorISA_EEEEPKNS_18TargetRegisterInfoE
00007ffa17549190 (__TEXT,__text) external __ZNK4llvm19Thumb1FrameLowering27restoreCalleeSavedRegistersERNS_17MachineBasicBlockENS1_15bundle_iteratorINS_12MachineInstrENS_14ilist_iteratorIS4_EEEERKNSt3__16vectorINS_15CalleeSavedInfoENS8_9allocatorISA_EEEEPKNS_18TargetRegisterInfoE
00007ffa17547c40 (__TEXT,__text) external __ZNK4llvm19Thumb1FrameLowering29eliminateCallFramePseudoInstrERNS_15MachineFunctionERNS_17MachineBasicBlockENS3_15bundle_iteratorINS_12MachineInstrENS_14ilist_iteratorIS6_EEEE
00007ffa173b7bf0 (__TEXT,__text) external __ZNK4llvm19X86GenSubtargetInfo17resolveSchedClassEjPKNS_12MachineInstrEPKNS_16TargetSchedModelE
00007ffa173ccde0 (__TEXT,__text) external __ZNK4llvm19X86IntelInstPrinter12printRegNameERNS_11raw_ostreamEj
00007ffa173b6ac0 (__TEXT,__text) external __ZNK4llvm19X86SelectionDAGInfo23EmitTargetCodeForMemcpyERNS_12SelectionDAGENS_5SDLocENS_7SDValueES4_S4_S4_jbbNS_18MachinePointerInfoES5_
00007ffa173b5f80 (__TEXT,__text) external __ZNK4llvm19X86SelectionDAGInfo23EmitTargetCodeForMemsetERNS_12SelectionDAGENS_5SDLocENS_7SDValueES4_S4_S4_jbNS_18MachinePointerInfoE
00007ffa17c7a230 (__TEXT,__text) external __ZNK4llvm19raw_svector_ostream11current_posEv
00007ffa174372d0 (__TEXT,__text) external __ZNK4llvm20ARM64GenRegisterInfo16getRegUnitWeightEj
00007ffa174372b0 (__TEXT,__text) external __ZNK4llvm20ARM64GenRegisterInfo17getRegClassWeightEPKNS_19TargetRegisterClassE
00007ffa174372e0 (__TEXT,__text) external __ZNK4llvm20ARM64GenRegisterInfo21getNumRegPressureSetsEv
00007ffa174372f0 (__TEXT,__text) external __ZNK4llvm20ARM64GenRegisterInfo21getRegPressureSetNameEj
00007ffa17437270 (__TEXT,__text) external __ZNK4llvm20ARM64GenRegisterInfo21getSubClassWithSubRegEPKNS_19TargetRegisterClassEj
00007ffa17438190 (__TEXT,__text) non-external (was a private external) __ZNK4llvm20ARM64GenRegisterInfo21needsStackRealignmentERKNS_15MachineFunctionE
00007ffa17437310 (__TEXT,__text) external __ZNK4llvm20ARM64GenRegisterInfo22getRegPressureSetLimitEj
00007ffa17437360 (__TEXT,__text) external __ZNK4llvm20ARM64GenRegisterInfo22getRegUnitPressureSetsEj
00007ffa17437330 (__TEXT,__text) external __ZNK4llvm20ARM64GenRegisterInfo23getRegClassPressureSetsEPKNS_19TargetRegisterClassE
00007ffa17437240 (__TEXT,__text) external __ZNK4llvm20ARM64GenRegisterInfo24composeSubRegIndicesImplEjj
00007ffa1745d080 (__TEXT,__text) external __ZNK4llvm20ARM64MCAsmInfoDarwin27getExprForPersonalitySymbolEPKNS_8MCSymbolEjRNS_10MCStreamerE
00007ffa17544d10 (__TEXT,__text) non-external (was a private external) __ZNK4llvm20ARMBaseTargetMachine16getSubtargetImplEv
00007ffa17ca43b0 (__TEXT,__text) non-external (was a private external) __ZNK4llvm20ARMBaseTargetMachine17getTargetLoweringEv
00007ffa17544d80 (__TEXT,__text) non-external (was a private external) __ZNK4llvm20ARMBaseTargetMachine21getInstrItineraryDataEv
00007ffa174c4d70 (__TEXT,__text) external __ZNK4llvm20ARMConstantPoolValue15getModifierTextEv
00007ffa174c5cd0 (__TEXT,__text) non-external (was a private external) __ZNK4llvm20ARMConstantPoolValue17getRelocationInfoEv
00007ffa174c4e00 (__TEXT,__text) external __ZNK4llvm20ARMConstantPoolValue4dumpEv
00007ffa174c4e60 (__TEXT,__text) external __ZNK4llvm20ARMConstantPoolValue5printERNS_11raw_ostreamE
00007ffa1796e660 (__TEXT,__text) external __ZNK4llvm20CallGraphWrapperPass16getAnalysisUsageERNS_13AnalysisUsageE
00007ffa1796e710 (__TEXT,__text) external __ZNK4llvm20CallGraphWrapperPass5printERNS_11raw_ostreamEPKNS_6ModuleE
00007ffa17c411d0 (__TEXT,__text) external __ZNK4llvm20CrashRecoveryContext12getBacktraceEv
00007ffa17a01110 (__TEXT,__text) non-external (was a private external) __ZNK4llvm20DOTGraphTraitsViewerINS_10RegionInfoELb0EPS1_NS_26DefaultAnalysisGraphTraitsIS1_S2_EEE16getAnalysisUsageERNS_13AnalysisUsageE
00007ffa17a031b0 (__TEXT,__text) non-external (was a private external) __ZNK4llvm20DOTGraphTraitsViewerINS_10RegionInfoELb1EPS1_NS_26DefaultAnalysisGraphTraitsIS1_S2_EEE16getAnalysisUsageERNS_13AnalysisUsageE
00007ffa179b8710 (__TEXT,__text) non-external (was a private external) __ZNK4llvm20DOTGraphTraitsViewerINS_17PostDominatorTreeELb0EPS1_NS_26DefaultAnalysisGraphTraitsIS1_S2_EEE16getAnalysisUsageERNS_13AnalysisUsageE
00007ffa179b8d30 (__TEXT,__text) non-external (was a private external) __ZNK4llvm20DOTGraphTraitsViewerINS_17PostDominatorTreeELb1EPS1_NS_26DefaultAnalysisGraphTraitsIS1_S2_EEE16getAnalysisUsageERNS_13AnalysisUsageE
00007ffa179b6360 (__TEXT,__text) non-external __ZNK4llvm20DOTGraphTraitsViewerINS_24DominatorTreeWrapperPassELb0EPNS_13DominatorTreeEN12_GLOBAL__N_143DominatorTreeWrapperPassAnalysisGraphTraitsEE16getAnalysisUsageERNS_13AnalysisUsageE
00007ffa179b6950 (__TEXT,__text) non-external __ZNK4llvm20DOTGraphTraitsViewerINS_24DominatorTreeWrapperPassELb1EPNS_13DominatorTreeEN12_GLOBAL__N_143DominatorTreeWrapperPassAnalysisGraphTraitsEE16getAnalysisUsageERNS_13AnalysisUsageE
00007ffa176f17b0 (__TEXT,__text) non-external (was a private external) __ZNK4llvm20LatencyPriorityQueue10isBottomUpEv
00007ffa176f1700 (__TEXT,__text) external __ZNK4llvm20LatencyPriorityQueue4dumpEPNS_11ScheduleDAGE
00007ffa176f18c0 (__TEXT,__text) non-external (was a private external) __ZNK4llvm20LatencyPriorityQueue5emptyEv
