                 (undefined) external _AFIsInternalInstall (from AssistantServices)
                 (undefined) external _CFPreferencesGetAppBooleanValue (from CoreFoundation)
                 (undefined) external _DEHasFeature (from DialogEngine)
                 (undefined) external _DEVersion (from DialogEngine)
                 (undefined) external _INIntentSlotValueTransformToContactHandle (from Intents)
                 (undefined) external _NSLocaleMeasurementSystem (from CoreFoundation)
                 (undefined) external _NSLocalizedDescriptionKey (from Foundation)
                 (undefined) external _NSLocalizedFailureReasonErrorKey (from Foundation)
                 (undefined) external _NSURLIsRegularFileKey (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_AFPreferences (from AssistantServices)
                 (undefined) external _OBJC_CLASS_$_CAT (from DialogEngine)
                 (undefined) external _OBJC_CLASS_$_CATPattern (from DialogEngine)
                 (undefined) external _OBJC_CLASS_$_DEEvaluator (from DialogEngine)
                 (undefined) external _OBJC_CLASS_$_DEExecutor (from DialogEngine)
                 (undefined) external _OBJC_CLASS_$_DEMorphun (from DialogEngine)
                 (undefined) external _OBJC_CLASS_$_DEValidationEntry (from DialogEngine)
                 (undefined) external _OBJC_CLASS_$_DEValidator (from DialogEngine)
                 (undefined) external _OBJC_CLASS_$_DialogElement (from DialogEngine)
                 (undefined) external _OBJC_CLASS_$_DialogExecutionResult (from DialogEngine)
                 (undefined) external _OBJC_CLASS_$_NSBundle (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSData (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_NSError (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSFileManager (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSJSONSerialization (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSLocale (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_NSNumber (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSObject (from libobjc)
                 (undefined) external _OBJC_CLASS_$_NSRegularExpression (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSString (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSUserDefaults (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_OS_os_log (from libSystem)
                 (undefined) external _OBJC_CLASS_$_PatternExecutionDialog (from DialogEngine)
                 (undefined) external _OBJC_CLASS_$_PatternExecutionResult (from DialogEngine)
000000023285bf28 (__AUTH,__objc_data) external _OBJC_CLASS_$__TtC16SiriDialogEngine10CATGlobals
0000000234acb588 (__DATA_CONST,__objc_const) non-external __DATA__TtCC16SiriDialogEngine19DialogDateFormatter7Builder
0000000234acd790 (__DATA_CONST,__objc_const) non-external __DATA__TtCC16SiriDialogEngine19DialogLocationValue7Builder
0000000234acd260 (__DATA_CONST,__objc_const) non-external __DATA__TtCC16SiriDialogEngine20DialogMultiLevelItem7Builder
0000000234accc80 (__DATA_CONST,__objc_const) non-external __DATA__TtCC16SiriDialogEngine21DialogLocationAddress7Builder
0000000234aca9d8 (__DATA_CONST,__objc_const) non-external __DATA__TtCC16SiriDialogEngine23SirikitLocalizedAppName7Builder
0000000234acb7f0 (__DATA_CONST,__objc_const) non-external __DATA__TtCC16SiriDialogEngine24DialogPreciseTemperature7Builder
0000000234acad58 (__DATA_CONST,__objc_const) non-external __DATA__TtCC16SiriDialogEngine25DialogAbstractMeasurement7Builder
0000000234aca188 (__DATA_CONST,__objc_const) non-external __DATA__TtCC16SiriDialogEngine25SirikitDeviceRestrictions7Builder
0000000234acd590 (__DATA_CONST,__objc_const) non-external __DATA__TtCC16SiriDialogEngine28DialogConvertibleMeasurement7Builder
0000000234acbea0 (__DATA_CONST,__objc_const) non-external __IVARS__TtC16SiriDialogEngine10CATGlobals
0000000234ac9d78 (__DATA_CONST,__objc_const) non-external __IVARS__TtC16SiriDialogEngine10CATWrapper
0000000234ac9e28 (__DATA_CONST,__objc_const) non-external __IVARS__TtC16SiriDialogEngine10SirikitApp
0000000234aca3c8 (__DATA_CONST,__objc_const) non-external __IVARS__TtC16SiriDialogEngine12DialogPerson
0000000234acc320 (__DATA_CONST,__objc_const) non-external __IVARS__TtC16SiriDialogEngine13DialogPronoun
0000000234acade8 (__DATA_CONST,__objc_const) non-external __IVARS__TtC16SiriDialogEngine14DialogCalendar
0000000234acb880 (__DATA_CONST,__objc_const) non-external __IVARS__TtC16SiriDialogEngine14DialogDateTime
0000000234acbad0 (__DATA_CONST,__objc_const) non-external __IVARS__TtC16SiriDialogEngine14DialogDuration
0000000234ac9018 (__DATA_CONST,__objc_const) non-external __IVARS__TtC16SiriDialogEngine14DialogLocation
0000000234accd10 (__DATA_CONST,__objc_const) non-external __IVARS__TtC16SiriDialogEngine14DialogTimeZone
0000000234accf70 (__DATA_CONST,__objc_const) non-external __IVARS__TtC16SiriDialogEngine16CATWrapperSimple
0000000234acc5d0 (__DATA_CONST,__objc_const) non-external __IVARS__TtC16SiriDialogEngine16DialogStringPair
0000000234acd620 (__DATA_CONST,__objc_const) non-external __IVARS__TtC16SiriDialogEngine17CATCallbackParams
0000000234acb038 (__DATA_CONST,__objc_const) non-external __IVARS__TtC16SiriDialogEngine17DialogPhoneNumber
0000000234ac8d50 (__DATA_CONST,__objc_const) non-external __IVARS__TtC16SiriDialogEngine18CATWrapperCallback
0000000234ac9ad8 (__DATA_CONST,__objc_const) non-external __IVARS__TtC16SiriDialogEngine18DialogPersonHandle
0000000234ac92c8 (__DATA_CONST,__objc_const) non-external __IVARS__TtC16SiriDialogEngine18SirikitDeviceState
0000000234ac8e08 (__DATA_CONST,__objc_const) non-external __IVARS__TtC16SiriDialogEngine19DialogCalendarRange
0000000234acb448 (__DATA_CONST,__objc_const) non-external __IVARS__TtC16SiriDialogEngine19DialogDateFormatter
0000000234acd690 (__DATA_CONST,__objc_const) non-external __IVARS__TtC16SiriDialogEngine19DialogLocationValue
0000000234acd160 (__DATA_CONST,__objc_const) non-external __IVARS__TtC16SiriDialogEngine20DialogMultiLevelItem
0000000234acb5d0 (__DATA_CONST,__objc_const) non-external __IVARS__TtC16SiriDialogEngine20LabelExecutionResult
0000000234acc8c0 (__DATA_CONST,__objc_const) non-external __IVARS__TtC16SiriDialogEngine21DialogLocationAddress
0000000234aca898 (__DATA_CONST,__objc_const) non-external __IVARS__TtC16SiriDialogEngine23SirikitLocalizedAppName
0000000234acac18 (__DATA_CONST,__objc_const) non-external __IVARS__TtC16SiriDialogEngine25DialogAbstractMeasurement
0000000234aca088 (__DATA_CONST,__objc_const) non-external __IVARS__TtC16SiriDialogEngine25SirikitDeviceRestrictions
0000000234acd410 (__DATA_CONST,__objc_const) non-external __IVARS__TtC16SiriDialogEngine28DialogConvertibleMeasurement
0000000234acd820 (__DATA_CONST,__objc_const) non-external __IVARS__TtC16SiriDialogEngineP33_0765C0C49696B08FD742D29DC8B43ED916CATParamsWrapper
0000000234acd8b0 (__DATA_CONST,__objc_const) non-external __IVARS__TtC16SiriDialogEngineP33_0765C0C49696B08FD742D29DC8B43ED920CATComputableWrapper
0000000234acc070 (__DATA_CONST,__objc_const) non-external __IVARS__TtCC16SiriDialogEngine10CATGlobals7Builder
0000000234ac9f20 (__DATA_CONST,__objc_const) non-external __IVARS__TtCC16SiriDialogEngine10SirikitApp7Builder
0000000234aca640 (__DATA_CONST,__objc_const) non-external __IVARS__TtCC16SiriDialogEngine12DialogPerson7Builder
0000000234acc3f8 (__DATA_CONST,__objc_const) non-external __IVARS__TtCC16SiriDialogEngine13DialogPronoun7Builder
0000000234acaf20 (__DATA_CONST,__objc_const) non-external __IVARS__TtCC16SiriDialogEngine14DialogCalendar7Builder
0000000234acb9b8 (__DATA_CONST,__objc_const) non-external __IVARS__TtCC16SiriDialogEngine14DialogDateTime7Builder
0000000234acbba8 (__DATA_CONST,__objc_const) non-external __IVARS__TtCC16SiriDialogEngine14DialogDuration7Builder
0000000234ac90f0 (__DATA_CONST,__objc_const) non-external __IVARS__TtCC16SiriDialogEngine14DialogLocation7Builder
0000000234acce08 (__DATA_CONST,__objc_const) non-external __IVARS__TtCC16SiriDialogEngine14DialogTimeZone7Builder
0000000234acc6c8 (__DATA_CONST,__objc_const) non-external __IVARS__TtCC16SiriDialogEngine16DialogStringPair7Builder
0000000234acb130 (__DATA_CONST,__objc_const) non-external __IVARS__TtCC16SiriDialogEngine17DialogPhoneNumber7Builder
0000000234ac9bf0 (__DATA_CONST,__objc_const) non-external __IVARS__TtCC16SiriDialogEngine18DialogPersonHandle7Builder
0000000234ac96e0 (__DATA_CONST,__objc_const) non-external __IVARS__TtCC16SiriDialogEngine18SirikitDeviceState7Builder
0000000234ac8f20 (__DATA_CONST,__objc_const) non-external __IVARS__TtCC16SiriDialogEngine19DialogCalendarRange7Builder
0000000234acb540 (__DATA_CONST,__objc_const) non-external __IVARS__TtCC16SiriDialogEngine19DialogDateFormatter7Builder
0000000234acd768 (__DATA_CONST,__objc_const) non-external __IVARS__TtCC16SiriDialogEngine19DialogLocationValue7Builder
0000000234acd238 (__DATA_CONST,__objc_const) non-external __IVARS__TtCC16SiriDialogEngine20DialogMultiLevelItem7Builder
0000000234accaf8 (__DATA_CONST,__objc_const) non-external __IVARS__TtCC16SiriDialogEngine21DialogLocationAddress7Builder
0000000234aca990 (__DATA_CONST,__objc_const) non-external __IVARS__TtCC16SiriDialogEngine23SirikitLocalizedAppName7Builder
0000000234acad10 (__DATA_CONST,__objc_const) non-external __IVARS__TtCC16SiriDialogEngine25DialogAbstractMeasurement7Builder
0000000234aca160 (__DATA_CONST,__objc_const) non-external __IVARS__TtCC16SiriDialogEngine25SirikitDeviceRestrictions7Builder
0000000234acd528 (__DATA_CONST,__objc_const) non-external __IVARS__TtCC16SiriDialogEngine28DialogConvertibleMeasurement7Builder
0000000234acbe58 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC16SiriDialogEngine10CATGlobals
0000000234ac9fb0 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC16SiriDialogEngine10CATVersion
0000000234ac9d30 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC16SiriDialogEngine10CATWrapper
0000000234aca260 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC16SiriDialogEngine10DialogArea
0000000234acb2e0 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC16SiriDialogEngine10DialogUser
0000000234ac9de0 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC16SiriDialogEngine10SirikitApp
0000000234acaab0 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC16SiriDialogEngine11CATExecutor
0000000234acd8d8 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC16SiriDialogEngine11CATResponse
0000000234acb1c0 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC16SiriDialogEngine11DialogSpeed
0000000234acaa20 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC16SiriDialogEngine12CATEvaluator
0000000234acce98 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC16SiriDialogEngine12CATValidator
0000000234accff8 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC16SiriDialogEngine12DialogLength
0000000234aca380 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC16SiriDialogEngine12DialogPerson
0000000234acc468 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC16SiriDialogEngine12DialogWeight
0000000234acbc18 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC16SiriDialogEngine13DialogDensity
0000000234acc758 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC16SiriDialogEngine13DialogPercent
0000000234acc2d8 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC16SiriDialogEngine13DialogPronoun
0000000234acada0 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC16SiriDialogEngine14DialogCalendar
0000000234acb5f8 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC16SiriDialogEngine14DialogCurrency
0000000234acb838 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC16SiriDialogEngine14DialogDateTime
0000000234acba88 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC16SiriDialogEngine14DialogDuration
0000000234ac8fd0 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC16SiriDialogEngine14DialogLocation
0000000234acbd38 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC16SiriDialogEngine14DialogPressure
0000000234acccc8 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC16SiriDialogEngine14DialogTimeZone
0000000234accf28 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC16SiriDialogEngine16CATWrapperSimple
0000000234acc588 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC16SiriDialogEngine16DialogStringPair
0000000234acd5d8 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC16SiriDialogEngine17CATCallbackParams
0000000234ac9ca0 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC16SiriDialogEngine17CATResultProvider
0000000234acaff0 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC16SiriDialogEngine17DialogPhoneNumber
0000000234acd2a8 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC16SiriDialogEngine17DialogTemperature
0000000234ac8d08 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC16SiriDialogEngine18CATWrapperCallback
0000000234ac9a90 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC16SiriDialogEngine18DialogPersonHandle
0000000234ac9160 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC16SiriDialogEngine18DialogPersonHeight
0000000234ac9280 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC16SiriDialogEngine18SirikitDeviceState
0000000234ac8dc0 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC16SiriDialogEngine19DialogCalendarRange
0000000234acb400 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC16SiriDialogEngine19DialogDateFormatter
0000000234acd648 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC16SiriDialogEngine19DialogLocationValue
0000000234acd118 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC16SiriDialogEngine20DialogMultiLevelItem
0000000234acc878 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC16SiriDialogEngine21DialogLocationAddress
0000000234aca850 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC16SiriDialogEngine23SirikitLocalizedAppName
0000000234acb718 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC16SiriDialogEngine24DialogPreciseTemperature
0000000234acabd0 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC16SiriDialogEngine25DialogAbstractMeasurement
0000000234aca040 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC16SiriDialogEngine25SirikitDeviceRestrictions
0000000234acd3c8 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC16SiriDialogEngine28DialogConvertibleMeasurement
0000000234acab40 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC16SiriDialogEngine9CATDialog
0000000234aca1d0 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC16SiriDialogEngine9CATTester
0000000234acd7d8 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC16SiriDialogEngineP33_0765C0C49696B08FD742D29DC8B43ED916CATParamsWrapper
0000000234acd858 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC16SiriDialogEngineP33_0765C0C49696B08FD742D29DC8B43ED920CATComputableWrapper
0000000234acc028 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtCC16SiriDialogEngine10CATGlobals7Builder
0000000234aca2f0 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtCC16SiriDialogEngine10DialogArea7Builder
0000000234acb370 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtCC16SiriDialogEngine10DialogUser7Builder
0000000234ac9ed8 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtCC16SiriDialogEngine10SirikitApp7Builder
0000000234acb250 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtCC16SiriDialogEngine11DialogSpeed7Builder
0000000234acd088 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtCC16SiriDialogEngine12DialogLength7Builder
0000000234aca5f8 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtCC16SiriDialogEngine12DialogPerson7Builder
0000000234acc4f8 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtCC16SiriDialogEngine12DialogWeight7Builder
0000000234acbca8 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtCC16SiriDialogEngine13DialogDensity7Builder
0000000234acc7e8 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtCC16SiriDialogEngine13DialogPercent7Builder
0000000234acc3b0 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtCC16SiriDialogEngine13DialogPronoun7Builder
0000000234acaed8 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtCC16SiriDialogEngine14DialogCalendar7Builder
0000000234acb688 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtCC16SiriDialogEngine14DialogCurrency7Builder
0000000234acb970 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtCC16SiriDialogEngine14DialogDateTime7Builder
0000000234acbb60 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtCC16SiriDialogEngine14DialogDuration7Builder
0000000234ac90a8 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtCC16SiriDialogEngine14DialogLocation7Builder
0000000234acbdc8 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtCC16SiriDialogEngine14DialogPressure7Builder
0000000234accdc0 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtCC16SiriDialogEngine14DialogTimeZone7Builder
0000000234acc680 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtCC16SiriDialogEngine16DialogStringPair7Builder
0000000234acb0e8 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtCC16SiriDialogEngine17DialogPhoneNumber7Builder
0000000234acd338 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtCC16SiriDialogEngine17DialogTemperature7Builder
0000000234ac9ba8 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtCC16SiriDialogEngine18DialogPersonHandle7Builder
0000000234ac91f0 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtCC16SiriDialogEngine18DialogPersonHeight7Builder
0000000234ac9698 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtCC16SiriDialogEngine18SirikitDeviceState7Builder
0000000234ac8ed8 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtCC16SiriDialogEngine19DialogCalendarRange7Builder
0000000234acb4f8 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtCC16SiriDialogEngine19DialogDateFormatter7Builder
0000000234acd720 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtCC16SiriDialogEngine19DialogLocationValue7Builder
0000000234acd1f0 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtCC16SiriDialogEngine20DialogMultiLevelItem7Builder
0000000234accab0 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtCC16SiriDialogEngine21DialogLocationAddress7Builder
0000000234aca948 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtCC16SiriDialogEngine23SirikitLocalizedAppName7Builder
0000000234acb7a8 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtCC16SiriDialogEngine24DialogPreciseTemperature7Builder
0000000234acacc8 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtCC16SiriDialogEngine25DialogAbstractMeasurement7Builder
0000000234aca118 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtCC16SiriDialogEngine25SirikitDeviceRestrictions7Builder
0000000234acd4e0 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtCC16SiriDialogEngine28DialogConvertibleMeasurement7Builder
                 (undefined) external __NSConcreteStackBlock (from libSystem)
000000020de757c8 (__TEXT,__objc_methlist) non-external __OBJC_$_INSTANCE_METHODS__TtC16SiriDialogEngine10CATGlobals
000000020de757e8 (__TEXT,__objc_methlist) non-external __OBJC_$_INSTANCE_METHODS__TtC16SiriDialogEngine17CATCallbackParams
000000020de75818 (__TEXT,__objc_methlist) non-external __OBJC_$_INSTANCE_METHODS__TtC16SiriDialogEngineP33_0765C0C49696B08FD742D29DC8B43ED916CATParamsWrapper
000000020de75838 (__TEXT,__objc_methlist) non-external __OBJC_$_INSTANCE_METHODS__TtC16SiriDialogEngineP33_0765C0C49696B08FD742D29DC8B43ED920CATComputableWrapper
0000000234acd968 (__DATA_CONST,__objc_const) non-external __OBJC_$_PROTOCOL_INSTANCE_METHODS_CATCallback
0000000234acd988 (__DATA_CONST,__objc_const) non-external __OBJC_$_PROTOCOL_METHOD_TYPES_CATCallback
0000000234ac8cf8 (__DATA_CONST,__objc_protolist) non-external (was a private external) __OBJC_LABEL_PROTOCOL_$_CATCallback
0000000231238130 (__DATA,__data) non-external (was a private external) __OBJC_PROTOCOL_$_CATCallback
0000000234acd848 (__DATA_CONST,__objc_const) non-external __PROTOCOLS__TtC16SiriDialogEngineP33_0765C0C49696B08FD742D29DC8B43ED920CATComputableWrapper
0000000234acd8a0 (__DATA_CONST,__objc_const) non-external __PROTOCOLS__TtC16SiriDialogEngineP33_0765C0C49696B08FD742D29DC8B43ED920CATComputableWrapper.19
                 (undefined) external ___CFConstantStringClassReference (from CoreFoundation)
                 (undefined) external ___chkstk_darwin (from libSystem)
                 (undefined) external ___stack_chk_fail (from libSystem)
                 (undefined) external ___stack_chk_guard (from libSystem)
000000020de10308 (__TEXT,__text) non-external (was a private external) ___swift_allocate_value_buffer
000000020de6061c (__TEXT,__text) non-external (was a private external) ___swift_destroy_boxed_opaque_existential_0
000000020de5c124 (__TEXT,__text) non-external ___swift_destroy_boxed_opaque_existential_0Tm
000000020de67b3c (__TEXT,__text) non-external ___swift_destroy_boxed_opaque_existential_0Tm
000000020de72494 (__TEXT,__text) non-external ___swift_destroy_boxed_opaque_existential_0Tm
000000020de11140 (__TEXT,__text) non-external (was a private external) ___swift_destroy_boxed_opaque_existential_1
000000020de05bf0 (__TEXT,__text) non-external ___swift_destroy_boxed_opaque_existential_1Tm
000000020de0f248 (__TEXT,__text) non-external ___swift_destroy_boxed_opaque_existential_1Tm
000000020de238c8 (__TEXT,__text) non-external ___swift_destroy_boxed_opaque_existential_1Tm
000000020de4ebc0 (__TEXT,__text) non-external ___swift_destroy_boxed_opaque_existential_1Tm
000000020de1c98c (__TEXT,__text) non-external (was a private external) ___swift_getEnumTagSinglePayload
000000020de058e4 (__TEXT,__text) non-external (was a private external) ___swift_instantiateConcreteTypeFromMangledName
000000020de10efc (__TEXT,__text) non-external (was a private external) ___swift_instantiateConcreteTypeFromMangledNameAbstract
000000020de3de28 (__TEXT,__text) non-external (was a private external) ___swift_instantiateGenericMetadata
000000020de117b4 (__TEXT,__text) non-external (was a private external) ___swift_memcpy0_1
000000020de6d498 (__TEXT,__text) non-external (was a private external) ___swift_memcpy12_8
000000020de0ef80 (__TEXT,__text) non-external (was a private external) ___swift_memcpy1_1
000000020de6dc04 (__TEXT,__text) non-external (was a private external) ___swift_memcpy24_8
000000020de6fa80 (__TEXT,__text) non-external (was a private external) ___swift_memcpy32_8
000000020de4c324 (__TEXT,__text) non-external (was a private external) ___swift_memcpy48_8
000000020de60264 (__TEXT,__text) non-external (was a private external) ___swift_memcpy56_8
000000020de4ef48 (__TEXT,__text) non-external (was a private external) ___swift_memcpy64_8
000000020de6d908 (__TEXT,__text) non-external (was a private external) ___swift_memcpy72_8
000000020de6f810 (__TEXT,__text) non-external (was a private external) ___swift_mutable_project_boxed_opaque_existential_1
000000020de0ef8c (__TEXT,__text) non-external (was a private external) ___swift_noop_void_return
000000020de30008 (__TEXT,__text) non-external (was a private external) ___swift_project_boxed_opaque_existential_0
000000020de05984 (__TEXT,__text) non-external (was a private external) ___swift_project_boxed_opaque_existential_1
000000020de72450 (__TEXT,__text) non-external ___swift_project_boxed_opaque_existential_1Tm
000000020de1036c (__TEXT,__text) non-external (was a private external) ___swift_project_value_buffer
000000020de75fb0 (__TEXT,__const) non-external (was a private external) ___swift_reflection_version
000000020de0f220 (__TEXT,__text) non-external (was a private external) ___swift_storeEnumTagSinglePayload
0000000234acfad8 (__AUTH_CONST,__const) non-external ___unnamed_1
                 (undefined) external __objc_empty_cache (from libobjc)
                 (undefined) external __os_log_impl (from libSystem)
                 (undefined) external __swiftEmptyArrayStorage (from libswiftCore)
                 (undefined) external __swiftEmptyDictionarySingleton (from libswiftCore)
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftAVFoundation (from libswiftAVFoundation)
0000000234ac82e8 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftAVFoundation_$_SiriDialogEngine
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftAccelerate (from libswiftAccelerate)
0000000234ac82c0 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftAccelerate_$_SiriDialogEngine
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftCompression (from libswiftCompression)
0000000234ac82d0 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftCompression_$_SiriDialogEngine
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftCoreAudio (from libswiftCoreAudio)
0000000234ac82c8 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftCoreAudio_$_SiriDialogEngine
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftCoreFoundation (from libswiftCoreFoundation)
0000000234ac8270 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftCoreFoundation_$_SiriDialogEngine
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftCoreGraphics (from libswiftCoreFoundation)
0000000234ac8290 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftCoreGraphics_$_SiriDialogEngine
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftCoreImage (from libswiftCoreImage)
0000000234ac8310 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftCoreImage_$_SiriDialogEngine
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftCoreLocation (from libswiftCoreLocation)
0000000234ac8288 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftCoreLocation_$_SiriDialogEngine
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftCoreMIDI (from libswiftCoreMIDI)
0000000234ac82e0 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftCoreMIDI_$_SiriDialogEngine
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftCoreML (from libswiftCoreML)
0000000234ac8308 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftCoreML_$_SiriDialogEngine
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftCoreMedia (from libswiftCoreMedia)
0000000234ac82f0 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftCoreMedia_$_SiriDialogEngine
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftDarwin (from libswiftDarwin)
0000000234ac8250 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftDarwin_$_SiriDialogEngine
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftDispatch (from libswiftDispatch)
