00007ff806624d1b (__TEXT,__text) external _CreateLSTMBreakEngine
00007ff8067c30b0 (__TEXT,__text) external __ZNK3icu9VTimeZone5writeERNS_9VTZWriterER10UErrorCode
00007ff8067c35c8 (__TEXT,__text) external __ZNK3icu9VTimeZone5writeEdRNS_13UnicodeStringER10UErrorCode
00007ff8067c35fc (__TEXT,__text) external __ZNK3icu9VTimeZone5writeEdRNS_9VTZWriterER10UErrorCode
00007ff8067c3002 (__TEXT,__text) external __ZNK3icu9VTimeZone8getTZURLERNS_13UnicodeStringE
00007ff8067c3d28 (__TEXT,__text) external __ZNK3icu9VTimeZone9getOffsetEdaRiS1_R10UErrorCode
00007ff8067c3d04 (__TEXT,__text) external __ZNK3icu9VTimeZone9getOffsetEhiiihiR10UErrorCode
00007ff8067c3d16 (__TEXT,__text) external __ZNK3icu9VTimeZone9getOffsetEhiiihiiR10UErrorCode
00007ff8067c5c08 (__TEXT,__text) external __ZNK3icu9VTimeZone9writeZoneERNS_9VTZWriterERNS_13BasicTimeZoneEPNS_7UVectorER10UErrorCode
00007ff8067c2766 (__TEXT,__text) external __ZNK3icu9VTimeZoneeqERKNS_8TimeZoneE
00007ff8067c284e (__TEXT,__text) external __ZNK3icu9VTimeZoneneERKNS_8TimeZoneE
00007ff80673a110 (__TEXT,__text) weak external __ZNKR3icu6number23NumberFormatterSettingsINS0_24LocalizedNumberFormatterEE12adoptPerUnitEPNS_11MeasureUnitE
00007ff80673a464 (__TEXT,__text) weak external __ZNKR3icu6number23NumberFormatterSettingsINS0_24LocalizedNumberFormatterEE12adoptSymbolsEPNS_15NumberingSystemE
00007ff80673a344 (__TEXT,__text) weak external __ZNKR3icu6number23NumberFormatterSettingsINS0_24LocalizedNumberFormatterEE12integerWidthERKNS0_12IntegerWidthE
00007ff80673a248 (__TEXT,__text) weak external __ZNKR3icu6number23NumberFormatterSettingsINS0_24LocalizedNumberFormatterEE12roundingModeE25UNumberFormatRoundingMode
00007ff80673aa08 (__TEXT,__text) weak external __ZNKR3icu6number23NumberFormatterSettingsINS0_24LocalizedNumberFormatterEE13forDateFormatEb
00007ff80673a784 (__TEXT,__text) weak external __ZNKR3icu6number23NumberFormatterSettingsINS0_24LocalizedNumberFormatterEE14displayOptionsERKNS_14DisplayOptionsE
00007ff80673a870 (__TEXT,__text) weak external __ZNKR3icu6number23NumberFormatterSettingsINS0_24LocalizedNumberFormatterEE15unitDisplayCaseENS_11StringPieceE
00007ff80673a56c (__TEXT,__text) weak external __ZNKR3icu6number23NumberFormatterSettingsINS0_24LocalizedNumberFormatterEE4signE18UNumberSignDisplay
00007ff806739f50 (__TEXT,__text) weak external __ZNKR3icu6number23NumberFormatterSettingsINS0_24LocalizedNumberFormatterEE4unitERKNS_11MeasureUnitE
00007ff80673aec8 (__TEXT,__text) weak external __ZNKR3icu6number23NumberFormatterSettingsINS0_24LocalizedNumberFormatterEE5cloneEv
00007ff80673a65c (__TEXT,__text) weak external __ZNKR3icu6number23NumberFormatterSettingsINS0_24LocalizedNumberFormatterEE5scaleERKNS0_5ScaleE
00007ff80673a6ec (__TEXT,__text) weak external __ZNKR3icu6number23NumberFormatterSettingsINS0_24LocalizedNumberFormatterEE5usageENS_11StringPieceE
00007ff80673aca4 (__TEXT,__text) weak external __ZNKR3icu6number23NumberFormatterSettingsINS0_24LocalizedNumberFormatterEE6macrosEONS0_4impl10MacroPropsE
00007ff80673aa80 (__TEXT,__text) weak external __ZNKR3icu6number23NumberFormatterSettingsINS0_24LocalizedNumberFormatterEE6macrosERKNS0_4impl10MacroPropsE
00007ff80673a5e4 (__TEXT,__text) weak external __ZNKR3icu6number23NumberFormatterSettingsINS0_24LocalizedNumberFormatterEE7decimalE30UNumberDecimalSeparatorDisplay
00007ff80673a908 (__TEXT,__text) weak external __ZNKR3icu6number23NumberFormatterSettingsINS0_24LocalizedNumberFormatterEE7paddingERKNS0_4impl6PadderE
00007ff80673a084 (__TEXT,__text) weak external __ZNKR3icu6number23NumberFormatterSettingsINS0_24LocalizedNumberFormatterEE7perUnitERKNS_11MeasureUnitE
00007ff80673a3d4 (__TEXT,__text) weak external __ZNKR3icu6number23NumberFormatterSettingsINS0_24LocalizedNumberFormatterEE7symbolsERKNS_20DecimalFormatSymbolsE
00007ff80673a2bc (__TEXT,__text) weak external __ZNKR3icu6number23NumberFormatterSettingsINS0_24LocalizedNumberFormatterEE8groupingE23UNumberGroupingStrategy
00007ff806739eb4 (__TEXT,__text) weak external __ZNKR3icu6number23NumberFormatterSettingsINS0_24LocalizedNumberFormatterEE8notationERKNS0_8NotationE
00007ff806739fdc (__TEXT,__text) weak external __ZNKR3icu6number23NumberFormatterSettingsINS0_24LocalizedNumberFormatterEE9adoptUnitEPNS_11MeasureUnitE
00007ff80673a1b8 (__TEXT,__text) weak external __ZNKR3icu6number23NumberFormatterSettingsINS0_24LocalizedNumberFormatterEE9precisionERKNS0_9PrecisionE
00007ff80673a990 (__TEXT,__text) weak external __ZNKR3icu6number23NumberFormatterSettingsINS0_24LocalizedNumberFormatterEE9thresholdEi
00007ff80673a4f4 (__TEXT,__text) weak external __ZNKR3icu6number23NumberFormatterSettingsINS0_24LocalizedNumberFormatterEE9unitWidthE16UNumberUnitWidth
00007ff80673900e (__TEXT,__text) weak external __ZNKR3icu6number23NumberFormatterSettingsINS0_26UnlocalizedNumberFormatterEE12adoptPerUnitEPNS_11MeasureUnitE
00007ff806739362 (__TEXT,__text) weak external __ZNKR3icu6number23NumberFormatterSettingsINS0_26UnlocalizedNumberFormatterEE12adoptSymbolsEPNS_15NumberingSystemE
00007ff806739242 (__TEXT,__text) weak external __ZNKR3icu6number23NumberFormatterSettingsINS0_26UnlocalizedNumberFormatterEE12integerWidthERKNS0_12IntegerWidthE
00007ff806739146 (__TEXT,__text) weak external __ZNKR3icu6number23NumberFormatterSettingsINS0_26UnlocalizedNumberFormatterEE12roundingModeE25UNumberFormatRoundingMode
00007ff806739906 (__TEXT,__text) weak external __ZNKR3icu6number23NumberFormatterSettingsINS0_26UnlocalizedNumberFormatterEE13forDateFormatEb
00007ff806739682 (__TEXT,__text) weak external __ZNKR3icu6number23NumberFormatterSettingsINS0_26UnlocalizedNumberFormatterEE14displayOptionsERKNS_14DisplayOptionsE
00007ff80673976e (__TEXT,__text) weak external __ZNKR3icu6number23NumberFormatterSettingsINS0_26UnlocalizedNumberFormatterEE15unitDisplayCaseENS_11StringPieceE
00007ff80673946a (__TEXT,__text) weak external __ZNKR3icu6number23NumberFormatterSettingsINS0_26UnlocalizedNumberFormatterEE4signE18UNumberSignDisplay
00007ff806738e4e (__TEXT,__text) weak external __ZNKR3icu6number23NumberFormatterSettingsINS0_26UnlocalizedNumberFormatterEE4unitERKNS_11MeasureUnitE
00007ff806739dc6 (__TEXT,__text) weak external __ZNKR3icu6number23NumberFormatterSettingsINS0_26UnlocalizedNumberFormatterEE5cloneEv
00007ff80673955a (__TEXT,__text) weak external __ZNKR3icu6number23NumberFormatterSettingsINS0_26UnlocalizedNumberFormatterEE5scaleERKNS0_5ScaleE
00007ff8067395ea (__TEXT,__text) weak external __ZNKR3icu6number23NumberFormatterSettingsINS0_26UnlocalizedNumberFormatterEE5usageENS_11StringPieceE
00007ff806739ba2 (__TEXT,__text) weak external __ZNKR3icu6number23NumberFormatterSettingsINS0_26UnlocalizedNumberFormatterEE6macrosEONS0_4impl10MacroPropsE
00007ff80673997e (__TEXT,__text) weak external __ZNKR3icu6number23NumberFormatterSettingsINS0_26UnlocalizedNumberFormatterEE6macrosERKNS0_4impl10MacroPropsE
00007ff8067394e2 (__TEXT,__text) weak external __ZNKR3icu6number23NumberFormatterSettingsINS0_26UnlocalizedNumberFormatterEE7decimalE30UNumberDecimalSeparatorDisplay
00007ff806739806 (__TEXT,__text) weak external __ZNKR3icu6number23NumberFormatterSettingsINS0_26UnlocalizedNumberFormatterEE7paddingERKNS0_4impl6PadderE
00007ff806738f82 (__TEXT,__text) weak external __ZNKR3icu6number23NumberFormatterSettingsINS0_26UnlocalizedNumberFormatterEE7perUnitERKNS_11MeasureUnitE
00007ff8067392d2 (__TEXT,__text) weak external __ZNKR3icu6number23NumberFormatterSettingsINS0_26UnlocalizedNumberFormatterEE7symbolsERKNS_20DecimalFormatSymbolsE
00007ff8067391ba (__TEXT,__text) weak external __ZNKR3icu6number23NumberFormatterSettingsINS0_26UnlocalizedNumberFormatterEE8groupingE23UNumberGroupingStrategy
00007ff806738db2 (__TEXT,__text) weak external __ZNKR3icu6number23NumberFormatterSettingsINS0_26UnlocalizedNumberFormatterEE8notationERKNS0_8NotationE
00007ff806738eda (__TEXT,__text) weak external __ZNKR3icu6number23NumberFormatterSettingsINS0_26UnlocalizedNumberFormatterEE9adoptUnitEPNS_11MeasureUnitE
00007ff8067390b6 (__TEXT,__text) weak external __ZNKR3icu6number23NumberFormatterSettingsINS0_26UnlocalizedNumberFormatterEE9precisionERKNS0_9PrecisionE
00007ff80673988e (__TEXT,__text) weak external __ZNKR3icu6number23NumberFormatterSettingsINS0_26UnlocalizedNumberFormatterEE9thresholdEi
00007ff8067393f2 (__TEXT,__text) weak external __ZNKR3icu6number23NumberFormatterSettingsINS0_26UnlocalizedNumberFormatterEE9unitWidthE16UNumberUnitWidth
00007ff80673c092 (__TEXT,__text) external __ZNKR3icu6number24LocalizedNumberFormatter13withoutLocaleEv
00007ff80673bf1c (__TEXT,__text) external __ZNKR3icu6number26UnlocalizedNumberFormatter6localeERKNS_6LocaleE
00007ff80675bfba (__TEXT,__text) weak external __ZNKR3icu6number28NumberRangeFormatterSettingsINS0_29LocalizedNumberRangeFormatterEE16identityFallbackE28UNumberRangeIdentityFallback
00007ff80675bac6 (__TEXT,__text) weak external __ZNKR3icu6number28NumberRangeFormatterSettingsINS0_29LocalizedNumberRangeFormatterEE19numberFormatterBothEONS0_26UnlocalizedNumberFormatterE
00007ff80675b9c4 (__TEXT,__text) weak external __ZNKR3icu6number28NumberRangeFormatterSettingsINS0_29LocalizedNumberRangeFormatterEE19numberFormatterBothERKNS0_26UnlocalizedNumberFormatterE
00007ff80675bc8e (__TEXT,__text) weak external __ZNKR3icu6number28NumberRangeFormatterSettingsINS0_29LocalizedNumberRangeFormatterEE20numberFormatterFirstEONS0_26UnlocalizedNumberFormatterE
00007ff80675bbaa (__TEXT,__text) weak external __ZNKR3icu6number28NumberRangeFormatterSettingsINS0_29LocalizedNumberRangeFormatterEE20numberFormatterFirstERKNS0_26UnlocalizedNumberFormatterE
00007ff80675be5a (__TEXT,__text) weak external __ZNKR3icu6number28NumberRangeFormatterSettingsINS0_29LocalizedNumberRangeFormatterEE21numberFormatterSecondEONS0_26UnlocalizedNumberFormatterE
00007ff80675bd72 (__TEXT,__text) weak external __ZNKR3icu6number28NumberRangeFormatterSettingsINS0_29LocalizedNumberRangeFormatterEE21numberFormatterSecondERKNS0_26UnlocalizedNumberFormatterE
00007ff80675c032 (__TEXT,__text) weak external __ZNKR3icu6number28NumberRangeFormatterSettingsINS0_29LocalizedNumberRangeFormatterEE5cloneEv
00007ff80675bf42 (__TEXT,__text) weak external __ZNKR3icu6number28NumberRangeFormatterSettingsINS0_29LocalizedNumberRangeFormatterEE8collapseE20UNumberRangeCollapse
00007ff80675b864 (__TEXT,__text) weak external __ZNKR3icu6number28NumberRangeFormatterSettingsINS0_31UnlocalizedNumberRangeFormatterEE16identityFallbackE28UNumberRangeIdentityFallback
00007ff80675b370 (__TEXT,__text) weak external __ZNKR3icu6number28NumberRangeFormatterSettingsINS0_31UnlocalizedNumberRangeFormatterEE19numberFormatterBothEONS0_26UnlocalizedNumberFormatterE
00007ff80675b278 (__TEXT,__text) weak external __ZNKR3icu6number28NumberRangeFormatterSettingsINS0_31UnlocalizedNumberRangeFormatterEE19numberFormatterBothERKNS0_26UnlocalizedNumberFormatterE
00007ff80675b538 (__TEXT,__text) weak external __ZNKR3icu6number28NumberRangeFormatterSettingsINS0_31UnlocalizedNumberRangeFormatterEE20numberFormatterFirstEONS0_26UnlocalizedNumberFormatterE
00007ff80675b454 (__TEXT,__text) weak external __ZNKR3icu6number28NumberRangeFormatterSettingsINS0_31UnlocalizedNumberRangeFormatterEE20numberFormatterFirstERKNS0_26UnlocalizedNumberFormatterE
00007ff80675b704 (__TEXT,__text) weak external __ZNKR3icu6number28NumberRangeFormatterSettingsINS0_31UnlocalizedNumberRangeFormatterEE21numberFormatterSecondEONS0_26UnlocalizedNumberFormatterE
00007ff80675b61c (__TEXT,__text) weak external __ZNKR3icu6number28NumberRangeFormatterSettingsINS0_31UnlocalizedNumberRangeFormatterEE21numberFormatterSecondERKNS0_26UnlocalizedNumberFormatterE
00007ff80675b8dc (__TEXT,__text) weak external __ZNKR3icu6number28NumberRangeFormatterSettingsINS0_31UnlocalizedNumberRangeFormatterEE5cloneEv
00007ff80675b7ec (__TEXT,__text) weak external __ZNKR3icu6number28NumberRangeFormatterSettingsINS0_31UnlocalizedNumberRangeFormatterEE8collapseE20UNumberRangeCollapse
00007ff80675c942 (__TEXT,__text) external __ZNKR3icu6number29LocalizedNumberRangeFormatter13withoutLocaleEv
00007ff80675c92a (__TEXT,__text) external __ZNKR3icu6number31UnlocalizedNumberRangeFormatter6localeERKNS_6LocaleE
                 (undefined) external __ZNKSt3__16locale9use_facetERNS0_2idE (from libc++)
                 (undefined) external __ZNKSt3__18ios_base6getlocEv (from libc++)
00007ff806725d8a (__TEXT,__text) external __ZNO3icu15MeasureUnitImpl5buildER10UErrorCode
00007ff80673a164 (__TEXT,__text) weak external __ZNO3icu6number23NumberFormatterSettingsINS0_24LocalizedNumberFormatterEE12adoptPerUnitEPNS_11MeasureUnitE
00007ff80673a4ac (__TEXT,__text) weak external __ZNO3icu6number23NumberFormatterSettingsINS0_24LocalizedNumberFormatterEE12adoptSymbolsEPNS_15NumberingSystemE
00007ff80673a38c (__TEXT,__text) weak external __ZNO3icu6number23NumberFormatterSettingsINS0_24LocalizedNumberFormatterEE12integerWidthERKNS0_12IntegerWidthE
00007ff80673a282 (__TEXT,__text) weak external __ZNO3icu6number23NumberFormatterSettingsINS0_24LocalizedNumberFormatterEE12roundingModeE25UNumberFormatRoundingMode
00007ff80673aa44 (__TEXT,__text) weak external __ZNO3icu6number23NumberFormatterSettingsINS0_24LocalizedNumberFormatterEE13forDateFormatEb
00007ff80673a7fa (__TEXT,__text) weak external __ZNO3icu6number23NumberFormatterSettingsINS0_24LocalizedNumberFormatterEE14displayOptionsERKNS_14DisplayOptionsE
00007ff80673a8bc (__TEXT,__text) weak external __ZNO3icu6number23NumberFormatterSettingsINS0_24LocalizedNumberFormatterEE15unitDisplayCaseENS_11StringPieceE
00007ff80673a5a8 (__TEXT,__text) weak external __ZNO3icu6number23NumberFormatterSettingsINS0_24LocalizedNumberFormatterEE4signE18UNumberSignDisplay
00007ff806739f96 (__TEXT,__text) weak external __ZNO3icu6number23NumberFormatterSettingsINS0_24LocalizedNumberFormatterEE4unitERKNS_11MeasureUnitE
00007ff80673af02 (__TEXT,__text) weak external __ZNO3icu6number23NumberFormatterSettingsINS0_24LocalizedNumberFormatterEE5cloneEv
00007ff80673a6a4 (__TEXT,__text) weak external __ZNO3icu6number23NumberFormatterSettingsINS0_24LocalizedNumberFormatterEE5scaleERKNS0_5ScaleE
00007ff80673a738 (__TEXT,__text) weak external __ZNO3icu6number23NumberFormatterSettingsINS0_24LocalizedNumberFormatterEE5usageENS_11StringPieceE
00007ff80673adb6 (__TEXT,__text) weak external __ZNO3icu6number23NumberFormatterSettingsINS0_24LocalizedNumberFormatterEE6macrosEONS0_4impl10MacroPropsE
00007ff80673ab92 (__TEXT,__text) weak external __ZNO3icu6number23NumberFormatterSettingsINS0_24LocalizedNumberFormatterEE6macrosERKNS0_4impl10MacroPropsE
00007ff80673a620 (__TEXT,__text) weak external __ZNO3icu6number23NumberFormatterSettingsINS0_24LocalizedNumberFormatterEE7decimalE30UNumberDecimalSeparatorDisplay
00007ff80673a94c (__TEXT,__text) weak external __ZNO3icu6number23NumberFormatterSettingsINS0_24LocalizedNumberFormatterEE7paddingERKNS0_4impl6PadderE
00007ff80673a0ca (__TEXT,__text) weak external __ZNO3icu6number23NumberFormatterSettingsINS0_24LocalizedNumberFormatterEE7perUnitERKNS_11MeasureUnitE
00007ff80673a41c (__TEXT,__text) weak external __ZNO3icu6number23NumberFormatterSettingsINS0_24LocalizedNumberFormatterEE7symbolsERKNS_20DecimalFormatSymbolsE
00007ff80673a300 (__TEXT,__text) weak external __ZNO3icu6number23NumberFormatterSettingsINS0_24LocalizedNumberFormatterEE8groupingE23UNumberGroupingStrategy
00007ff806739f02 (__TEXT,__text) weak external __ZNO3icu6number23NumberFormatterSettingsINS0_24LocalizedNumberFormatterEE8notationERKNS0_8NotationE
00007ff80673a030 (__TEXT,__text) weak external __ZNO3icu6number23NumberFormatterSettingsINS0_24LocalizedNumberFormatterEE9adoptUnitEPNS_11MeasureUnitE
00007ff80673a200 (__TEXT,__text) weak external __ZNO3icu6number23NumberFormatterSettingsINS0_24LocalizedNumberFormatterEE9precisionERKNS0_9PrecisionE
00007ff80673a9cc (__TEXT,__text) weak external __ZNO3icu6number23NumberFormatterSettingsINS0_24LocalizedNumberFormatterEE9thresholdEi
00007ff80673a530 (__TEXT,__text) weak external __ZNO3icu6number23NumberFormatterSettingsINS0_24LocalizedNumberFormatterEE9unitWidthE16UNumberUnitWidth
00007ff806739062 (__TEXT,__text) weak external __ZNO3icu6number23NumberFormatterSettingsINS0_26UnlocalizedNumberFormatterEE12adoptPerUnitEPNS_11MeasureUnitE
00007ff8067393aa (__TEXT,__text) weak external __ZNO3icu6number23NumberFormatterSettingsINS0_26UnlocalizedNumberFormatterEE12adoptSymbolsEPNS_15NumberingSystemE
00007ff80673928a (__TEXT,__text) weak external __ZNO3icu6number23NumberFormatterSettingsINS0_26UnlocalizedNumberFormatterEE12integerWidthERKNS0_12IntegerWidthE
00007ff806739180 (__TEXT,__text) weak external __ZNO3icu6number23NumberFormatterSettingsINS0_26UnlocalizedNumberFormatterEE12roundingModeE25UNumberFormatRoundingMode
00007ff806739942 (__TEXT,__text) weak external __ZNO3icu6number23NumberFormatterSettingsINS0_26UnlocalizedNumberFormatterEE13forDateFormatEb
00007ff8067396f8 (__TEXT,__text) weak external __ZNO3icu6number23NumberFormatterSettingsINS0_26UnlocalizedNumberFormatterEE14displayOptionsERKNS_14DisplayOptionsE
00007ff8067397ba (__TEXT,__text) weak external __ZNO3icu6number23NumberFormatterSettingsINS0_26UnlocalizedNumberFormatterEE15unitDisplayCaseENS_11StringPieceE
00007ff8067394a6 (__TEXT,__text) weak external __ZNO3icu6number23NumberFormatterSettingsINS0_26UnlocalizedNumberFormatterEE4signE18UNumberSignDisplay
00007ff806738e94 (__TEXT,__text) weak external __ZNO3icu6number23NumberFormatterSettingsINS0_26UnlocalizedNumberFormatterEE4unitERKNS_11MeasureUnitE
00007ff806739e00 (__TEXT,__text) weak external __ZNO3icu6number23NumberFormatterSettingsINS0_26UnlocalizedNumberFormatterEE5cloneEv
00007ff8067395a2 (__TEXT,__text) weak external __ZNO3icu6number23NumberFormatterSettingsINS0_26UnlocalizedNumberFormatterEE5scaleERKNS0_5ScaleE
00007ff806739636 (__TEXT,__text) weak external __ZNO3icu6number23NumberFormatterSettingsINS0_26UnlocalizedNumberFormatterEE5usageENS_11StringPieceE
00007ff806739cb4 (__TEXT,__text) weak external __ZNO3icu6number23NumberFormatterSettingsINS0_26UnlocalizedNumberFormatterEE6macrosEONS0_4impl10MacroPropsE
00007ff806739a90 (__TEXT,__text) weak external __ZNO3icu6number23NumberFormatterSettingsINS0_26UnlocalizedNumberFormatterEE6macrosERKNS0_4impl10MacroPropsE
00007ff80673951e (__TEXT,__text) weak external __ZNO3icu6number23NumberFormatterSettingsINS0_26UnlocalizedNumberFormatterEE7decimalE30UNumberDecimalSeparatorDisplay
00007ff80673984a (__TEXT,__text) weak external __ZNO3icu6number23NumberFormatterSettingsINS0_26UnlocalizedNumberFormatterEE7paddingERKNS0_4impl6PadderE
00007ff806738fc8 (__TEXT,__text) weak external __ZNO3icu6number23NumberFormatterSettingsINS0_26UnlocalizedNumberFormatterEE7perUnitERKNS_11MeasureUnitE
00007ff80673931a (__TEXT,__text) weak external __ZNO3icu6number23NumberFormatterSettingsINS0_26UnlocalizedNumberFormatterEE7symbolsERKNS_20DecimalFormatSymbolsE
00007ff8067391fe (__TEXT,__text) weak external __ZNO3icu6number23NumberFormatterSettingsINS0_26UnlocalizedNumberFormatterEE8groupingE23UNumberGroupingStrategy
00007ff806738e00 (__TEXT,__text) weak external __ZNO3icu6number23NumberFormatterSettingsINS0_26UnlocalizedNumberFormatterEE8notationERKNS0_8NotationE
00007ff806738f2e (__TEXT,__text) weak external __ZNO3icu6number23NumberFormatterSettingsINS0_26UnlocalizedNumberFormatterEE9adoptUnitEPNS_11MeasureUnitE
00007ff8067390fe (__TEXT,__text) weak external __ZNO3icu6number23NumberFormatterSettingsINS0_26UnlocalizedNumberFormatterEE9precisionERKNS0_9PrecisionE
00007ff8067398ca (__TEXT,__text) weak external __ZNO3icu6number23NumberFormatterSettingsINS0_26UnlocalizedNumberFormatterEE9thresholdEi
00007ff80673942e (__TEXT,__text) weak external __ZNO3icu6number23NumberFormatterSettingsINS0_26UnlocalizedNumberFormatterEE9unitWidthE16UNumberUnitWidth
00007ff80673c27c (__TEXT,__text) external __ZNO3icu6number24LocalizedNumberFormatter13withoutLocaleEv
00007ff8065bef0c (__TEXT,__text) external __ZNO3icu6number26UnlocalizedNumberFormatter6localeERKNS_6LocaleE
00007ff80675bff6 (__TEXT,__text) weak external __ZNO3icu6number28NumberRangeFormatterSettingsINS0_29LocalizedNumberRangeFormatterEE16identityFallbackE28UNumberRangeIdentityFallback
00007ff80675bb38 (__TEXT,__text) weak external __ZNO3icu6number28NumberRangeFormatterSettingsINS0_29LocalizedNumberRangeFormatterEE19numberFormatterBothEONS0_26UnlocalizedNumberFormatterE
00007ff80675ba4a (__TEXT,__text) weak external __ZNO3icu6number28NumberRangeFormatterSettingsINS0_29LocalizedNumberRangeFormatterEE19numberFormatterBothERKNS0_26UnlocalizedNumberFormatterE
00007ff80675bd00 (__TEXT,__text) weak external __ZNO3icu6number28NumberRangeFormatterSettingsINS0_29LocalizedNumberRangeFormatterEE20numberFormatterFirstEONS0_26UnlocalizedNumberFormatterE
00007ff80675bc1c (__TEXT,__text) weak external __ZNO3icu6number28NumberRangeFormatterSettingsINS0_29LocalizedNumberRangeFormatterEE20numberFormatterFirstERKNS0_26UnlocalizedNumberFormatterE
00007ff80675bece (__TEXT,__text) weak external __ZNO3icu6number28NumberRangeFormatterSettingsINS0_29LocalizedNumberRangeFormatterEE21numberFormatterSecondEONS0_26UnlocalizedNumberFormatterE
00007ff80675bde6 (__TEXT,__text) weak external __ZNO3icu6number28NumberRangeFormatterSettingsINS0_29LocalizedNumberRangeFormatterEE21numberFormatterSecondERKNS0_26UnlocalizedNumberFormatterE
00007ff80675c06c (__TEXT,__text) weak external __ZNO3icu6number28NumberRangeFormatterSettingsINS0_29LocalizedNumberRangeFormatterEE5cloneEv
00007ff80675bf7e (__TEXT,__text) weak external __ZNO3icu6number28NumberRangeFormatterSettingsINS0_29LocalizedNumberRangeFormatterEE8collapseE20UNumberRangeCollapse
00007ff80675b8a0 (__TEXT,__text) weak external __ZNO3icu6number28NumberRangeFormatterSettingsINS0_31UnlocalizedNumberRangeFormatterEE16identityFallbackE28UNumberRangeIdentityFallback
00007ff80675b3e2 (__TEXT,__text) weak external __ZNO3icu6number28NumberRangeFormatterSettingsINS0_31UnlocalizedNumberRangeFormatterEE19numberFormatterBothEONS0_26UnlocalizedNumberFormatterE
00007ff80675b2f4 (__TEXT,__text) weak external __ZNO3icu6number28NumberRangeFormatterSettingsINS0_31UnlocalizedNumberRangeFormatterEE19numberFormatterBothERKNS0_26UnlocalizedNumberFormatterE
00007ff80675b5aa (__TEXT,__text) weak external __ZNO3icu6number28NumberRangeFormatterSettingsINS0_31UnlocalizedNumberRangeFormatterEE20numberFormatterFirstEONS0_26UnlocalizedNumberFormatterE
00007ff80675b4c6 (__TEXT,__text) weak external __ZNO3icu6number28NumberRangeFormatterSettingsINS0_31UnlocalizedNumberRangeFormatterEE20numberFormatterFirstERKNS0_26UnlocalizedNumberFormatterE
00007ff80675b778 (__TEXT,__text) weak external __ZNO3icu6number28NumberRangeFormatterSettingsINS0_31UnlocalizedNumberRangeFormatterEE21numberFormatterSecondEONS0_26UnlocalizedNumberFormatterE
00007ff80675b690 (__TEXT,__text) weak external __ZNO3icu6number28NumberRangeFormatterSettingsINS0_31UnlocalizedNumberRangeFormatterEE21numberFormatterSecondERKNS0_26UnlocalizedNumberFormatterE
00007ff80675b916 (__TEXT,__text) weak external __ZNO3icu6number28NumberRangeFormatterSettingsINS0_31UnlocalizedNumberRangeFormatterEE5cloneEv
00007ff80675b828 (__TEXT,__text) weak external __ZNO3icu6number28NumberRangeFormatterSettingsINS0_31UnlocalizedNumberRangeFormatterEE8collapseE20UNumberRangeCollapse
00007ff80675ca32 (__TEXT,__text) external __ZNO3icu6number29LocalizedNumberRangeFormatter13withoutLocaleEv
00007ff80675c16e (__TEXT,__text) external __ZNO3icu6number31UnlocalizedNumberRangeFormatter6localeERKNS_6LocaleE
                 (undefined) external __ZNSt3__111__call_onceERVmPvPFvS2_E (from libc++)
                 (undefined) external __ZNSt3__112basic_stringIcNS_11char_traitsIcEENS_9allocatorIcEEE6appendEPKcm (from libc++)
                 (undefined) external __ZNSt3__112basic_stringIcNS_11char_traitsIcEENS_9allocatorIcEEE6resizeEmc (from libc++)
                 (undefined) external __ZNSt3__113basic_istreamIcNS_11char_traitsIcEEE3getEv (from libc++)
                 (undefined) external __ZNSt3__113basic_istreamIcNS_11char_traitsIcEEE7putbackEc (from libc++)
                 (undefined) external __ZNSt3__113basic_ostreamIcNS_11char_traitsIcEEE6sentryC1ERS3_ (from libc++)
                 (undefined) external __ZNSt3__113basic_ostreamIcNS_11char_traitsIcEEE6sentryD1Ev (from libc++)
                 (undefined) external __ZNSt3__118condition_variable10notify_allEv (from libc++)
                 (undefined) external __ZNSt3__118condition_variable4waitERNS_11unique_lockINS_5mutexEEE (from libc++)
                 (undefined) external __ZNSt3__118condition_variableD1Ev (from libc++)
                 (undefined) external __ZNSt3__15ctypeIcE2idE (from libc++)
                 (undefined) external __ZNSt3__15mutex4lockEv (from libc++)
                 (undefined) external __ZNSt3__15mutex6unlockEv (from libc++)
                 (undefined) external __ZNSt3__15mutexD1Ev (from libc++)
                 (undefined) external __ZNSt3__16localeD1Ev (from libc++)
                 (undefined) external __ZNSt3__18ios_base5clearEj (from libc++)
00007ff840665450 (__DATA_CONST,__const) external __ZTIN3icu10AppendableE
00007ff840677e60 (__DATA_CONST,__const) external __ZTIN3icu10CECalendarE
00007ff84067b000 (__DATA_CONST,__const) external __ZTIN3icu10DateFormatE
00007ff84067c868 (__DATA_CONST,__const) external __ZTIN3icu10GenderInfoE
00007ff840669ad8 (__DATA_CONST,__const) external __ZTIN3icu10NormalizerE
00007ff840675d10 (__DATA_CONST,__const) external __ZTIN3icu10UnicodeSetE
00007ff84067c440 (__DATA_CONST,__const) external __ZTIN3icu11FormattableE
00007ff8406822a0 (__DATA_CONST,__const) external __ZTIN3icu11MeasureUnitE
00007ff840669660 (__DATA_CONST,__const) external __ZTIN3icu11Normalizer2E
00007ff840685758 (__DATA_CONST,__const) external __ZTIN3icu11PluralRulesE
00007ff840675e60 (__DATA_CONST,__const) external __ZTIN3icu11ReplaceableE
00007ff840675d00 (__DATA_CONST,__const) external __ZTIN3icu11SymbolTableE
