00007ff80d762c14 (__TEXT,__gcc_except_tab) non-external GCC_except_table0
00007ff80d762bcc (__TEXT,__gcc_except_tab) non-external GCC_except_table10
00007ff80d762c00 (__TEXT,__gcc_except_tab) non-external GCC_except_table20
00007ff80d762bec (__TEXT,__gcc_except_tab) non-external GCC_except_table25
00007ff80d762bb8 (__TEXT,__gcc_except_tab) non-external GCC_except_table26
00007ff80d762c3c (__TEXT,__gcc_except_tab) non-external GCC_except_table8
00007ff840fc3338 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_Lossy75_420YpCbCr10PackedBiPlanarFullRange_262144
00007ff840fc3340 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_Lossy75_420YpCbCr10PackedBiPlanarFullRange_393216
00007ff840fc3318 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_Lossy75_420YpCbCr10PackedBiPlanarVideoRange_131072
00007ff840fc3320 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_Lossy75_420YpCbCr10PackedBiPlanarVideoRange_262144
00007ff840fc3328 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_Lossy75_420YpCbCr10PackedBiPlanarVideoRange_393216
00007ff840fc3288 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_Lossy75_420YpCbCr8BiPlanarFullRange_131072
00007ff840fc3290 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_Lossy75_420YpCbCr8BiPlanarFullRange_262144
00007ff840fc3298 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_Lossy75_420YpCbCr8BiPlanarFullRange_393216
00007ff840fc3270 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_Lossy75_420YpCbCr8BiPlanarVideoRange_131072
00007ff840fc3278 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_Lossy75_420YpCbCr8BiPlanarVideoRange_262144
00007ff840fc3280 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_Lossy75_420YpCbCr8BiPlanarVideoRange_393216
00007ff840fc32a0 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_Lossy75_420YpCbCrFloat16BiPlanarFullRange_131072
00007ff840fc33c0 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_Lossy75_422YpCbCr10PackedBiPlanarFullRange_131072
00007ff840fc33c8 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_Lossy75_422YpCbCr10PackedBiPlanarFullRange_262144
00007ff840fc33d0 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_Lossy75_422YpCbCr10PackedBiPlanarFullRange_393216
00007ff840fc33a8 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_Lossy75_422YpCbCr10PackedBiPlanarVideoRange_131072
00007ff840fc33b0 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_Lossy75_422YpCbCr10PackedBiPlanarVideoRange_262144
00007ff840fc33b8 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_Lossy75_422YpCbCr10PackedBiPlanarVideoRange_393216
00007ff840fc3520 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_Lossy75_64HalfRegroupedSenselArray_131072
00007ff840fc34d8 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_Lossy75_64RGBAHalf_131072
00007ff840fc34e0 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_Lossy75_64RGBAHalf_262144
00007ff840fc34e8 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_Lossy75_64RGBAHalf_393216
00007ff840fc3480 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_Lossy75_OneComponent16Half_131072
00007ff840fc3498 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_Lossy75_OneComponent8_131072
00007ff840fc34c0 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_Lossy75_TwoComponent16Half_131072
00007ff840fc34b0 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_Lossy75_TwoComponent8_131072
00007ff840fc2288 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_LuminanceAlpha16
00007ff840fc2280 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_LuminanceAlpha8
00007ff840fc3258 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_MultiSlice_Lossless_OneComponent16Half_131072
00007ff840fc3268 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_MultiSlice_UncompressedTiled_OneComponent16Half_131072
00007ff840fc3260 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_MultiSlice_UncompressedTiled_OneComponent16Half_65536
00007ff840fc22c0 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_NineComponent16
00007ff840fc39c0 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_OneComponent1
00007ff840fc2228 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_OneComponent10
00007ff840fc3910 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_OneComponent10_Packed88882222
00007ff840fc3908 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_OneComponent10_Packed88882222_196608
00007ff840fc3900 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_OneComponent10_Packed88882222_65536
00007ff840fc2230 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_OneComponent12
00007ff840fc2238 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_OneComponent12LSB
00007ff840fc1ee8 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_OneComponent16
00007ff840fc1f08 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_OneComponent16Half
00007ff840fc1ef0 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_OneComponent16Half_1
00007ff840fc1ef8 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_OneComponent16Half_2
00007ff840fc1f00 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_OneComponent16Half_3
00007ff840fc1ed0 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_OneComponent16_1
00007ff840fc1ed8 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_OneComponent16_2
00007ff840fc1ee0 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_OneComponent16_3
00007ff840fc39b8 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_OneComponent1_196608
00007ff840fc39b0 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_OneComponent1_65536
00007ff840fc24d8 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_OneComponent32Float
00007ff840fc24a0 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_OneComponent32Float_1
00007ff840fc24c8 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_OneComponent32Float_10
00007ff840fc24d0 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_OneComponent32Float_11
00007ff840fc24a8 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_OneComponent32Float_2
00007ff840fc24b8 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_OneComponent32Float_3
00007ff840fc24b0 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_OneComponent32Float_8
00007ff840fc24c0 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_OneComponent32Float_9
00007ff840fc1ec8 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_OneComponent8
00007ff840fc1eb0 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_OneComponent8_1
00007ff840fc1eb8 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_OneComponent8_2
00007ff840fc1ec0 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_OneComponent8_3
00007ff840fc26a8 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_RGBPlanarFloat
00007ff840fc2110 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_RGBPlanarHalf
00007ff840fc22b0 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_SevenComponent16
00007ff840fc22a8 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_SixComponent16
00007ff840fc2928 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_SpecialPassthrough1
00007ff840fc2930 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_SpecialPassthrough2
00007ff840fc2938 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_SpecialPassthrough3
00007ff840fc2290 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_ThreeComponent16
00007ff840fc2278 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_TwoComponent16
00007ff840fc24f8 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_TwoComponent16Half
00007ff840fc24e0 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_TwoComponent16Half_1
00007ff840fc24e8 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_TwoComponent16Half_2
00007ff840fc24f0 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_TwoComponent16Half_3
00007ff840fc2260 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_TwoComponent16_1
00007ff840fc2268 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_TwoComponent16_2
00007ff840fc2270 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_TwoComponent16_3
00007ff840fc2518 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_TwoComponent32Float
00007ff840fc2500 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_TwoComponent32Float_1
00007ff840fc2508 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_TwoComponent32Float_2
00007ff840fc2510 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_TwoComponent32Float_3
00007ff840fc2258 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_TwoComponent8
00007ff840fc2240 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_TwoComponent8_1
00007ff840fc2248 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_TwoComponent8_2
00007ff840fc2250 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_TwoComponent8_3
00007ff840fc2520 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_TwoComponentHalfAndOneComponentHalfBiPlanar
00007ff840fc3210 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_UncompressedTiled_420YpCbCr8BiPlanarFullRange_131072
00007ff840fc3208 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_UncompressedTiled_420YpCbCr8BiPlanarFullRange_65536
00007ff840fc3200 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_UncompressedTiled_420YpCbCr8BiPlanarVideoRange_131072
00007ff840fc31f8 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_UncompressedTiled_420YpCbCr8BiPlanarVideoRange_65536
00007ff840fc3948 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_VersatileSenselArray10CompandedIn8
00007ff840fc3940 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_VersatileSenselArray12CompandedIn8
00007ff840fc3920 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_VersatileSenselArrayPacked10_88882222
00007ff840fc3918 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_VersatileSenselArrayUnpacked10LSB
                 (undefined) external _kIOSurfaceAddressFormat (from IOSurface)
                 (undefined) external _kIOSurfaceAllocSize (from IOSurface)
                 (undefined) external _kIOSurfaceBytesPerElement (from IOSurface)
                 (undefined) external _kIOSurfaceBytesPerRow (from IOSurface)
                 (undefined) external _kIOSurfaceCacheMode (from IOSurface)
                 (undefined) external _kIOSurfaceChromaLocationBottomField (from IOSurface)
                 (undefined) external _kIOSurfaceChromaLocationTopField (from IOSurface)
                 (undefined) external _kIOSurfaceChromaSubsampling (from IOSurface)
                 (undefined) external _kIOSurfaceCleanAperture (from IOSurface)
                 (undefined) external _kIOSurfaceColorPrimaries (from IOSurface)
                 (undefined) external _kIOSurfaceColorSpace (from IOSurface)
                 (undefined) external _kIOSurfaceColorSpaceID (from IOSurface)
                 (undefined) external _kIOSurfaceCreationProperties (from IOSurface)
                 (undefined) external _kIOSurfaceElementHeight (from IOSurface)
                 (undefined) external _kIOSurfaceElementWidth (from IOSurface)
                 (undefined) external _kIOSurfaceFieldCount (from IOSurface)
                 (undefined) external _kIOSurfaceFieldDetail (from IOSurface)
                 (undefined) external _kIOSurfaceGammaLevel (from IOSurface)
                 (undefined) external _kIOSurfaceHeight (from IOSurface)
                 (undefined) external _kIOSurfaceHorizontalDisparityAdjustment (from IOSurface)
                 (undefined) external _kIOSurfaceICCProfile (from IOSurface)
                 (undefined) external _kIOSurfaceName (from IOSurface)
                 (undefined) external _kIOSurfaceOffset (from IOSurface)
                 (undefined) external _kIOSurfacePixelAspectRatio (from IOSurface)
                 (undefined) external _kIOSurfacePixelFormat (from IOSurface)
                 (undefined) external _kIOSurfacePlaneBase (from IOSurface)
                 (undefined) external _kIOSurfacePlaneBytesPerCompressedTileHeader (from IOSurface)
                 (undefined) external _kIOSurfacePlaneBytesPerElement (from IOSurface)
                 (undefined) external _kIOSurfacePlaneBytesPerRow (from IOSurface)
                 (undefined) external _kIOSurfacePlaneBytesPerRowOfCompressedTileHeaderGroups (from IOSurface)
                 (undefined) external _kIOSurfacePlaneBytesPerRowOfTileData (from IOSurface)
                 (undefined) external _kIOSurfacePlaneBytesPerTileData (from IOSurface)
                 (undefined) external _kIOSurfacePlaneComponentBitDepths (from IOSurface)
                 (undefined) external _kIOSurfacePlaneComponentNames (from IOSurface)
                 (undefined) external _kIOSurfacePlaneComponentRanges (from IOSurface)
                 (undefined) external _kIOSurfacePlaneCompressedTileDataRegionOffset (from IOSurface)
                 (undefined) external _kIOSurfacePlaneCompressedTileHeaderRegionOffset (from IOSurface)
                 (undefined) external _kIOSurfacePlaneCompressedTileHeight (from IOSurface)
                 (undefined) external _kIOSurfacePlaneCompressedTileWidth (from IOSurface)
                 (undefined) external _kIOSurfacePlaneCompressionFootprint (from IOSurface)
                 (undefined) external _kIOSurfacePlaneCompressionType (from IOSurface)
                 (undefined) external _kIOSurfacePlaneDataRegionBytesPerSlice (from IOSurface)
                 (undefined) external _kIOSurfacePlaneElementHeight (from IOSurface)
                 (undefined) external _kIOSurfacePlaneElementWidth (from IOSurface)
                 (undefined) external _kIOSurfacePlaneHTPCPredictionSelector (from IOSurface)
                 (undefined) external _kIOSurfacePlaneHTPCVerticalHeaderGroupingMode (from IOSurface)
                 (undefined) external _kIOSurfacePlaneHeaderRegionBytesPerSlice (from IOSurface)
                 (undefined) external _kIOSurfacePlaneHeight (from IOSurface)
                 (undefined) external _kIOSurfacePlaneHeightInCompressedTiles (from IOSurface)
                 (undefined) external _kIOSurfacePlaneHorizontalPixelOffsetWithinCompressedTileArray (from IOSurface)
                 (undefined) external _kIOSurfacePlaneInfo (from IOSurface)
                 (undefined) external _kIOSurfacePlaneOffset (from IOSurface)
                 (undefined) external _kIOSurfacePlaneSize (from IOSurface)
                 (undefined) external _kIOSurfacePlaneVerticalPixelOffsetWithinCompressedTileArray (from IOSurface)
                 (undefined) external _kIOSurfacePlaneWidth (from IOSurface)
                 (undefined) external _kIOSurfacePlaneWidthInCompressedTiles (from IOSurface)
                 (undefined) external _kIOSurfaceProhibitUseCount (from IOSurface)
                 (undefined) external _kIOSurfacePurgeWhenNotInUse (from IOSurface)
                 (undefined) external _kIOSurfaceSliceCount (from IOSurface)
                 (undefined) external _kIOSurfaceSubsampling (from IOSurface)
                 (undefined) external _kIOSurfaceTransferFunction (from IOSurface)
                 (undefined) external _kIOSurfaceVersatileSenselArrayPattern (from IOSurface)
                 (undefined) external _kIOSurfaceWidth (from IOSurface)
                 (undefined) external _kIOSurfaceYCbCrMatrix (from IOSurface)
00007ff843b61248 (__DATA,__common) non-external (was a private external) _kZeroVideoTime
                 (undefined) external _kdebug_trace (from libSystem)
00007ff843b5dfd8 (__DATA,__data) non-external (was a private external) _local_kIOSurfacePlaneBitsPerElement
00007ff843b5e000 (__DATA,__data) non-external (was a private external) _local_kIOSurfacePlaneExtendedPixelsOnBottom
00007ff843b5dfe8 (__DATA,__data) non-external (was a private external) _local_kIOSurfacePlaneExtendedPixelsOnLeft
00007ff843b5dff0 (__DATA,__data) non-external (was a private external) _local_kIOSurfacePlaneExtendedPixelsOnRight
00007ff843b5dff8 (__DATA,__data) non-external (was a private external) _local_kIOSurfacePlaneExtendedPixelsOnTop
00007ff843b5e008 (__DATA,__data) non-external (was a private external) _local_kIOSurfaceProhibitUseCount
00007ff843b5dfe0 (__DATA,__data) non-external (was a private external) _local_kIOSurfaceProtectionOptions
                 (undefined) external _mach_absolute_time (from libSystem)
                 (undefined) external _mach_task_self_ (from libSystem)
                 (undefined) external _mach_timebase_info (from libSystem)
                 (undefined) external _malloc (from libSystem)
                 (undefined) external _malloc_size (from libSystem)
                 (undefined) external _malloc_type_calloc (from libSystem)
                 (undefined) external _malloc_type_malloc (from libSystem)
                 (undefined) external _malloc_type_realloc (from libSystem)
                 (undefined) external _memcmp (from libSystem)
                 (undefined) external _memcpy (from libSystem)
                 (undefined) external _memmove (from libSystem)
                 (undefined) external _memset (from libSystem)
                 (undefined) external _notify_cancel (from libSystem)
                 (undefined) external _notify_check (from libSystem)
                 (undefined) external _notify_register_mach_port (from libSystem)
                 (undefined) external _objc_allocWithZone (from libobjc)
                 (undefined) external _objc_destroyWeak (from libobjc)
                 (undefined) external _objc_initWeak (from libobjc)
                 (undefined) external _objc_loadWeakRetained (from libobjc)
                 (undefined) external _objc_msgSend (from libobjc)
                 (undefined) external _objc_opt_self (from libobjc)
                 (undefined) external _objc_release (from libobjc)
                 (undefined) external _objc_retain (from libobjc)
                 (undefined) external _objc_retainAutoreleaseReturnValue (from libobjc)
                 (undefined) external _objc_retainAutoreleasedReturnValue (from libobjc)
                 (undefined) external _os_log_create (from libSystem)
                 (undefined) external _os_log_type_enabled (from libSystem)
                 (undefined) external _os_log_with_args (from libSystem)
                 (undefined) external _os_unfair_lock_lock (from libSystem)
                 (undefined) external _os_unfair_lock_unlock (from libSystem)
                 (undefined) external _printf (from libSystem)
                 (undefined) external _proc_pidinfo (from libSystem)
                 (undefined) external _pthread_attr_destroy (from libSystem)
                 (undefined) external _pthread_attr_init (from libSystem)
                 (undefined) external _pthread_attr_setdetachstate (from libSystem)
                 (undefined) external _pthread_attr_setschedparam (from libSystem)
                 (undefined) external _pthread_attr_setschedpolicy (from libSystem)
                 (undefined) external _pthread_cond_broadcast (from libSystem)
                 (undefined) external _pthread_cond_destroy (from libSystem)
                 (undefined) external _pthread_cond_init (from libSystem)
                 (undefined) external _pthread_cond_signal (from libSystem)
                 (undefined) external _pthread_cond_timedwait_relative_np (from libSystem)
                 (undefined) external _pthread_cond_wait (from libSystem)
                 (undefined) external _pthread_create (from libSystem)
                 (undefined) external _pthread_getschedparam (from libSystem)
                 (undefined) external _pthread_join (from libSystem)
                 (undefined) external _pthread_mach_thread_np (from libSystem)
                 (undefined) external _pthread_mutex_destroy (from libSystem)
                 (undefined) external _pthread_mutex_init (from libSystem)
                 (undefined) external _pthread_mutex_lock (from libSystem)
                 (undefined) external _pthread_mutex_unlock (from libSystem)
                 (undefined) external _pthread_mutexattr_destroy (from libSystem)
                 (undefined) external _pthread_mutexattr_init (from libSystem)
                 (undefined) external _pthread_mutexattr_settype (from libSystem)
                 (undefined) external _pthread_once (from libSystem)
                 (undefined) external _pthread_rwlock_destroy (from libSystem)
                 (undefined) external _pthread_rwlock_init (from libSystem)
                 (undefined) external _pthread_rwlock_rdlock (from libSystem)
                 (undefined) external _pthread_rwlock_trywrlock (from libSystem)
                 (undefined) external _pthread_rwlock_unlock (from libSystem)
                 (undefined) external _pthread_rwlock_wrlock (from libSystem)
                 (undefined) external _pthread_self (from libSystem)
                 (undefined) external _pthread_setname_np (from libSystem)
                 (undefined) external _puts (from libSystem)
00007ff80d708eec (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_128RGBAFloat
00007ff80d709531 (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_12BayerCompandedIn8_BGGR
00007ff80d709570 (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_12BayerCompandedIn8_GBRG
00007ff80d709546 (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_12BayerCompandedIn8_GRBG
00007ff80d70955b (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_12BayerCompandedIn8_RGGB
00007ff80d70b784 (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_12RGBLEPacked_R12L
00007ff80d70b799 (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_12RGBPacked_R12B
00007ff80d70b4b1 (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_12RLSB_12G12BMSB
00007ff80d708cd3 (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_14Bayer_BGGR
00007ff80d708ce8 (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_14Bayer_GBRG
00007ff80d708ca9 (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_14Bayer_GRBG
00007ff80d708cbe (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_14Bayer_RGGB
00007ff80d70949e (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_160BayerPacked10_BGGR
00007ff80d7094dd (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_160BayerPacked10_GBRG
00007ff80d7094b3 (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_160BayerPacked10_GRBG
00007ff80d7094c8 (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_160BayerPacked10_RGGB
00007ff80d708954 (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_16BE555
00007ff80d708bd7 (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_16Gray
00007ff80d70b642 (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_16HalfVersatileSenselArray
00007ff80d70b66c (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_16HalfVersatileSenselArrayQuadPlanar
00007ff80d70b4c6 (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_16VersatileBayer
00007ff80d70b4db (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_16VersatileBayerQuadPlanar
00007ff80d70b76f (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_1VersatileSensel
00007ff80d70951c (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_224BayerPacked14_BGGR
00007ff80d708931 (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_24RGB
00007ff80d708bec (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_30RGB
00007ff80d70b6e2 (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_30RGBLEFullRange_8A_BiPlanar
00007ff80d7091b1 (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_30RGBLEPackedWideGamut
00007ff80d709489 (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_30RGBLE_8A_BiPlanar
00007ff80d708c01 (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_30RGBPad2Most
00007ff80d70b527 (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_30RGB_DownscaledBayer
00007ff80d70890e (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_32ARGB
00007ff80d708bc2 (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_32AlphaGray
00007ff80d7088dd (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_32BGRA
00007ff80d709435 (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_400YpCbCr10PackedVideoRange
00007ff80d70b701 (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_40ARGBLEFullRange
00007ff80d7091cd (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_40ARGBLEWideGamut
00007ff80d7091e2 (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_40ARGBLEWideGamutPremultiplied
00007ff80d708d61 (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_411YpCbCr8BiPlanarFullRange
00007ff80d708d3b (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_411YpCbCr8BiPlanarVideoRange
00007ff80d709213 (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_420YpCbCr10BiPlanarFullRange
00007ff80d7091f7 (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_420YpCbCr10BiPlanarVideoRange
00007ff80d709275 (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_420YpCbCr10BiPlanarWideGamut
