                 (undefined) external _DNSServiceCreateConnection (from libsystem_dnssd)
                 (undefined) external _DNSServiceProcessResult (from libsystem_dnssd)
                 (undefined) external _DNSServiceQueryRecordWithAttribute (from libsystem_dnssd)
                 (undefined) external _DNSServiceRefDeallocate (from libsystem_dnssd)
                 (undefined) external _DNSServiceRefSockFD (from libsystem_dnssd)
                 (undefined) external _DarwinDirectoryGetGeneration (from libsystem_darwindirectory)
                 (undefined) external _DarwinDirectoryRecordStoreApply (from libsystem_darwindirectory)
                 (undefined) external _DarwinDirectoryRecordStoreApplyWithFilter (from libsystem_darwindirectory)
00007ff802e592fb (__TEXT,__text) non-external _LI_get_thread_info
00007ff802e621c8 (__TEXT,__text) external _user_from_uid
00007ff843924990 (__DATA,__bss) non-external _user_from_uid.buf
                 (undefined) external _uuid_copy (from libsystem_c)
                 (undefined) external _uuid_parse (from libsystem_c)
                 (undefined) external _uuid_unparse_upper (from libsystem_c)
                 (undefined) external _vasprintf (from libsystem_c)
00007ff8439244c0 (__DATA,__data) non-external _wait_per_try
                 (undefined) external _warnx (from libsystem_c)
                 (undefined) external _write$NOCANCEL (from libsystem_kernel)
00007ff802e73b36 (__TEXT,__text) non-external _writetcp
00007ff802e7969c (__TEXT,__text) non-external _writetcp
                 (undefined) external _writev$NOCANCEL (from libsystem_kernel)
00007ff802e7852c (__TEXT,__text) non-external (was a private external) _xdr_accepted_reply
00007ff802e7a50a (__TEXT,__text) external _xdr_array
00007ff802e726e6 (__TEXT,__text) external _xdr_authunix_parms
00007ff802e5c3f7 (__TEXT,__text) external _xdr_bool
00007ff802e7a0d7 (__TEXT,__text) external _xdr_bytes
00007ff802e7867d (__TEXT,__text) external _xdr_callhdr
00007ff802e78142 (__TEXT,__text) external _xdr_callmsg
00007ff802e7a06d (__TEXT,__text) external _xdr_char
00007ff802e7851d (__TEXT,__text) external _xdr_des_block
00007ff802e707fb (__TEXT,__text) external _xdr_domainname
00007ff802e7a6d5 (__TEXT,__text) external _xdr_double
00007ff802e7a0cd (__TEXT,__text) external _xdr_enum
00007ff802e7a682 (__TEXT,__text) external _xdr_float
00007ff802e79e0f (__TEXT,__text) external _xdr_free
00007ff802e7a4e2 (__TEXT,__text) external _xdr_hyper
00007ff802e79e39 (__TEXT,__text) external _xdr_int
00007ff802e79fb3 (__TEXT,__text) external _xdr_int16_t
00007ff802e5c5c4 (__TEXT,__text) external _xdr_int32_t
00007ff802e7a350 (__TEXT,__text) external _xdr_int64_t
00007ff802e7080a (__TEXT,__text) external _xdr_keydat
00007ff802e79e93 (__TEXT,__text) external _xdr_long
00007ff802e7a4f6 (__TEXT,__text) external _xdr_longlong_t
00007ff802e70820 (__TEXT,__text) external _xdr_mapname
00007ff802e7a1bc (__TEXT,__text) external _xdr_netobj
00007ff802e5c45d (__TEXT,__text) external _xdr_opaque
00007ff802e784e4 (__TEXT,__text) non-external (was a private external) _xdr_opaque_auth
00007ff802e7082f (__TEXT,__text) external _xdr_peername
00007ff802e7758c (__TEXT,__text) external _xdr_pmap
00007ff802e775dc (__TEXT,__text) external _xdr_pmaplist
00007ff802e7b3d6 (__TEXT,__text) external _xdr_pointer
00007ff802e7b320 (__TEXT,__text) external _xdr_reference
00007ff802e785b9 (__TEXT,__text) non-external (was a private external) _xdr_rejected_reply
00007ff802e78617 (__TEXT,__text) external _xdr_replymsg
00007ff802e7777b (__TEXT,__text) external _xdr_rmtcall_args
00007ff802e77861 (__TEXT,__text) external _xdr_rmtcallres
00007ff802e79ef9 (__TEXT,__text) external _xdr_short
00007ff802e7a258 (__TEXT,__text) external _xdr_string
00007ff802e7a09d (__TEXT,__text) external _xdr_u_char
00007ff802e7a4ec (__TEXT,__text) external _xdr_u_hyper
00007ff802e5c56a (__TEXT,__text) external _xdr_u_int
00007ff802e7a010 (__TEXT,__text) external _xdr_u_int16_t
00007ff802e5c510 (__TEXT,__text) external _xdr_u_int32_t
00007ff802e7a419 (__TEXT,__text) external _xdr_u_int64_t
00007ff802e79ec6 (__TEXT,__text) external _xdr_u_long
00007ff802e7a500 (__TEXT,__text) external _xdr_u_longlong_t
00007ff802e79f56 (__TEXT,__text) external _xdr_u_short
00007ff802e7a1d2 (__TEXT,__text) external _xdr_union
00007ff802e7083e (__TEXT,__text) external _xdr_valdat
00007ff802e7a62f (__TEXT,__text) external _xdr_vector
00007ff802e79e2e (__TEXT,__text) external _xdr_void
00007ff802e7a341 (__TEXT,__text) external _xdr_wrapstring
00007ff802e71f67 (__TEXT,__text) external _xdr_x_passwd
00007ff802e70854 (__TEXT,__text) external _xdr_ypbind_binding
00007ff802e7088e (__TEXT,__text) external _xdr_ypbind_resp
00007ff802e708dd (__TEXT,__text) external _xdr_ypbind_resptype
00007ff802e708e7 (__TEXT,__text) external _xdr_ypbind_setdom
00007ff802e70927 (__TEXT,__text) external _xdr_ypmaplist
00007ff802e7200e (__TEXT,__text) external _xdr_yppasswd
00007ff802e70963 (__TEXT,__text) external _xdr_ypreq_key
00007ff802e709a3 (__TEXT,__text) external _xdr_ypreq_nokey
00007ff802e709d3 (__TEXT,__text) external _xdr_ypresp_all
00007ff802e70b57 (__TEXT,__text) external _xdr_ypresp_all_seq
00007ff802e70a15 (__TEXT,__text) external _xdr_ypresp_key_val
00007ff802e70a55 (__TEXT,__text) external _xdr_ypresp_maplist
00007ff802e70a91 (__TEXT,__text) external _xdr_ypresp_master
00007ff802e70ac1 (__TEXT,__text) external _xdr_ypresp_order
00007ff802e70b1d (__TEXT,__text) external _xdr_ypresp_val
00007ff802e70b4d (__TEXT,__text) external _xdr_ypstat
00007ff802e7f1c0 (__TEXT,__const) non-external _xdr_zero
00007ff802e7a769 (__TEXT,__text) external _xdrmem_create
00007ff802e7a8ae (__TEXT,__text) non-external _xdrmem_destroy
00007ff802e7a7ed (__TEXT,__text) non-external _xdrmem_getbytes
00007ff802e7a8b4 (__TEXT,__text) non-external _xdrmem_getlong_aligned
00007ff802e7a796 (__TEXT,__text) non-external _xdrmem_getlong_unaligned
00007ff802e7a859 (__TEXT,__text) non-external _xdrmem_getpos
00007ff802e7a90e (__TEXT,__text) non-external _xdrmem_inline_aligned
00007ff802e7a8a6 (__TEXT,__text) non-external _xdrmem_inline_unaligned
00007ff840094040 (__DATA_CONST,__const) non-external _xdrmem_ops_aligned
00007ff840093ff8 (__DATA_CONST,__const) non-external _xdrmem_ops_unaligned
00007ff802e7a826 (__TEXT,__text) non-external _xdrmem_putbytes
00007ff802e7a8e1 (__TEXT,__text) non-external _xdrmem_putlong_aligned
00007ff802e7a7c3 (__TEXT,__text) non-external _xdrmem_putlong_unaligned
00007ff802e7a873 (__TEXT,__text) non-external _xdrmem_setpos
00007ff802e7a92f (__TEXT,__text) external _xdrrec_create
00007ff802e7e648 (__TEXT,__text) non-external _xdrrec_create.cold.1
00007ff802e7b1fd (__TEXT,__text) non-external _xdrrec_destroy
00007ff802e7ae0a (__TEXT,__text) external _xdrrec_endofrecord
00007ff802e7adae (__TEXT,__text) external _xdrrec_eof
00007ff802e7afe1 (__TEXT,__text) non-external _xdrrec_getbytes
00007ff802e7af1a (__TEXT,__text) non-external _xdrrec_getlong
00007ff802e7b0dd (__TEXT,__text) non-external _xdrrec_getpos
00007ff802e7b1b2 (__TEXT,__text) non-external _xdrrec_inline
00007ff840094088 (__DATA_CONST,__const) non-external _xdrrec_ops
00007ff802e7b059 (__TEXT,__text) non-external _xdrrec_putbytes
00007ff802e7af7b (__TEXT,__text) non-external _xdrrec_putlong
00007ff802e7b130 (__TEXT,__text) non-external _xdrrec_setpos
00007ff802e7aadf (__TEXT,__text) external _xdrrec_skiprecord
00007ff802e7b43f (__TEXT,__text) external _xdrstdio_create
00007ff802e7b577 (__TEXT,__text) non-external _xdrstdio_destroy
00007ff802e7b4dc (__TEXT,__text) non-external _xdrstdio_getbytes
00007ff802e7b465 (__TEXT,__text) non-external _xdrstdio_getlong
00007ff802e7b53c (__TEXT,__text) non-external _xdrstdio_getpos
00007ff802e7b56f (__TEXT,__text) non-external _xdrstdio_inline
00007ff8400940d0 (__DATA_CONST,__const) non-external _xdrstdio_ops
00007ff802e7b50c (__TEXT,__text) non-external _xdrstdio_putbytes
00007ff802e7b4a3 (__TEXT,__text) non-external _xdrstdio_putlong
00007ff802e7b557 (__TEXT,__text) non-external _xdrstdio_setpos
                 (undefined) external _xpc_array_apply (from libxpc)
                 (undefined) external _xpc_array_get_count (from libxpc)
                 (undefined) external _xpc_array_get_value (from libxpc)
                 (undefined) external _xpc_bool_get_value (from libxpc)
                 (undefined) external _xpc_create_from_plist (from libxpc)
                 (undefined) external _xpc_dictionary_apply (from libxpc)
                 (undefined) external _xpc_dictionary_create (from libxpc)
                 (undefined) external _xpc_dictionary_get_audit_token (from libxpc)
                 (undefined) external _xpc_dictionary_get_bool (from libxpc)
                 (undefined) external _xpc_dictionary_get_data (from libxpc)
                 (undefined) external _xpc_dictionary_get_int64 (from libxpc)
                 (undefined) external _xpc_dictionary_get_value (from libxpc)
                 (undefined) external _xpc_dictionary_set_bool (from libxpc)
                 (undefined) external _xpc_dictionary_set_data (from libxpc)
                 (undefined) external _xpc_dictionary_set_int64 (from libxpc)
                 (undefined) external _xpc_dictionary_set_string (from libxpc)
                 (undefined) external _xpc_dictionary_set_uuid (from libxpc)
                 (undefined) external _xpc_get_type (from libxpc)
                 (undefined) external _xpc_int64_get_value (from libxpc)
                 (undefined) external _xpc_pipe_create (from libxpc)
                 (undefined) external _xpc_pipe_invalidate (from libxpc)
                 (undefined) external _xpc_pipe_routine (from libxpc)
                 (undefined) external _xpc_release (from libxpc)
                 (undefined) external _xpc_retain (from libxpc)
                 (undefined) external _xpc_string_get_string_ptr (from libxpc)
00007ff843924a88 (__DATA,__bss) non-external _xports
00007ff802e787c4 (__TEXT,__text) external _xprt_register
00007ff802e78849 (__TEXT,__text) external _xprt_unregister
00007ff802e70cf9 (__TEXT,__text) external _yp_all
00007ff802e713c8 (__TEXT,__text) external _yp_bind
00007ff802e71449 (__TEXT,__text) external _yp_first
00007ff8439249f0 (__DATA,__bss) non-external _yp_first.proto
00007ff802e71663 (__TEXT,__text) external _yp_get_default_domain
00007ff802e716a7 (__TEXT,__text) external _yp_maplist
00007ff8439249f4 (__DATA,__bss) non-external _yp_maplist.proto
00007ff802e717bd (__TEXT,__text) external _yp_master
00007ff8439249f8 (__DATA,__bss) non-external _yp_master.proto
00007ff802e71b07 (__TEXT,__text) external _yp_match
00007ff843924a50 (__DATA,__bss) non-external _yp_match.proto
00007ff802e71d0b (__TEXT,__text) external _yp_next
00007ff843924a54 (__DATA,__bss) non-external _yp_next.proto
00007ff802e71943 (__TEXT,__text) external _yp_order
00007ff8439249fc (__DATA,__bss) non-external _yp_order.proto
00007ff802e713d4 (__TEXT,__text) external _yp_unbind
00007ff802e71ac1 (__TEXT,__text) external _yperr_string
00007ff843924a00 (__DATA,__bss) non-external _yperr_string.err
00007ff802e72043 (__TEXT,__text) external _ypprot_err
00007ff843924750 (__DATA,__common) non-external (was a private external) _ypresp_allfn
00007ff843924758 (__DATA,__common) non-external (was a private external) _ypresp_data
