00007ff800ea9c90 (__TEXT,__text) external _APL_dgemm
00007ff800ef1e01 (__TEXT,__text) external _srot$NEWLAPACK
00007ff800f4e74c (__TEXT,__text) external _srot$NEWLAPACK$ILP64
00007ff800dcfbad (__TEXT,__text) external _srot_
00007ff800dcfbce (__TEXT,__text) external _srotg
00007ff800ef1e79 (__TEXT,__text) external _srotg$NEWLAPACK
00007ff800f4e7cc (__TEXT,__text) external _srotg$NEWLAPACK$ILP64
00007ff800dcfbce (__TEXT,__text) external _srotg_
00007ff800dcfbdb (__TEXT,__text) external _srotm
00007ff800ef1ea1 (__TEXT,__text) external _srotm$NEWLAPACK
00007ff800f4e7f4 (__TEXT,__text) external _srotm$NEWLAPACK$ILP64
00007ff800dcfbdb (__TEXT,__text) external _srotm_
00007ff800dcfbef (__TEXT,__text) external _srotmg
00007ff800ef1ec3 (__TEXT,__text) external _srotmg$NEWLAPACK
00007ff800f4e81a (__TEXT,__text) external _srotmg$NEWLAPACK$ILP64
00007ff800dcfbef (__TEXT,__text) external _srotmg_
00007ff800dccbb6 (__TEXT,__text) external _ssbmv
00007ff800e1495a (__TEXT,__text) external _ssbmv$NEWLAPACK
00007ff800f40424 (__TEXT,__text) external _ssbmv$NEWLAPACK$ILP64
00007ff800dccbb6 (__TEXT,__text) external _ssbmv_
00007ff800dcfc03 (__TEXT,__text) external _sscal
00007ff800ef1ee5 (__TEXT,__text) external _sscal$NEWLAPACK
00007ff800f4e83c (__TEXT,__text) external _sscal$NEWLAPACK$ILP64
00007ff800dcfc03 (__TEXT,__text) external _sscal_
00007ff800dccc4b (__TEXT,__text) external _sspmv
00007ff800e14a80 (__TEXT,__text) external _sspmv$NEWLAPACK
00007ff800f40546 (__TEXT,__text) external _sspmv$NEWLAPACK$ILP64
00007ff800dccc4b (__TEXT,__text) external _sspmv_
00007ff800dcd417 (__TEXT,__text) external _sspr
00007ff800e14b7c (__TEXT,__text) external _sspr$NEWLAPACK
00007ff800f4063e (__TEXT,__text) external _sspr$NEWLAPACK$ILP64
00007ff800dcd47e (__TEXT,__text) external _sspr2
00007ff800e14c4c (__TEXT,__text) external _sspr2$NEWLAPACK
00007ff800f40710 (__TEXT,__text) external _sspr2$NEWLAPACK$ILP64
00007ff800dcd47e (__TEXT,__text) external _sspr2_
00007ff800dcd417 (__TEXT,__text) external _sspr_
00007ff800dcfc1d (__TEXT,__text) external _sswap
00007ff800ef1f5d (__TEXT,__text) external _sswap$NEWLAPACK
00007ff800f4e8c4 (__TEXT,__text) external _sswap$NEWLAPACK$ILP64
00007ff800dcfc1d (__TEXT,__text) external _sswap_
00007ff800dcab59 (__TEXT,__text) external _ssymm
00007ff800eade03 (__TEXT,__text) external _ssymm$NEWLAPACK
00007ff800f48959 (__TEXT,__text) external _ssymm$NEWLAPACK$ILP64
00007ff800dcab59 (__TEXT,__text) external _ssymm_
00007ff800dccb2c (__TEXT,__text) external _ssymv
00007ff800e14d36 (__TEXT,__text) external _ssymv$NEWLAPACK
00007ff800f407f8 (__TEXT,__text) external _ssymv$NEWLAPACK$ILP64
00007ff800dccb2c (__TEXT,__text) external _ssymv_
00007ff800dcd326 (__TEXT,__text) external _ssyr
00007ff800e14e46 (__TEXT,__text) external _ssyr$NEWLAPACK
00007ff800f40902 (__TEXT,__text) external _ssyr$NEWLAPACK$ILP64
00007ff800dcd396 (__TEXT,__text) external _ssyr2
00007ff800e14f22 (__TEXT,__text) external _ssyr2$NEWLAPACK
00007ff800f409e4 (__TEXT,__text) external _ssyr2$NEWLAPACK$ILP64
00007ff800dcd396 (__TEXT,__text) external _ssyr2_
00007ff800dcafa8 (__TEXT,__text) external _ssyr2k
00007ff800eae4e3 (__TEXT,__text) external _ssyr2k$NEWLAPACK
00007ff800f49029 (__TEXT,__text) external _ssyr2k$NEWLAPACK$ILP64
00007ff800dcafa8 (__TEXT,__text) external _ssyr2k_
00007ff800dcd326 (__TEXT,__text) external _ssyr_
00007ff800dcaecb (__TEXT,__text) external _ssyrk
00007ff800eae14f (__TEXT,__text) external _ssyrk$NEWLAPACK
00007ff800f48c99 (__TEXT,__text) external _ssyrk$NEWLAPACK$ILP64
00007ff800dcaecb (__TEXT,__text) external _ssyrk_
00007ff800dccdd4 (__TEXT,__text) external _stbmv
00007ff800e15020 (__TEXT,__text) external _stbmv$NEWLAPACK
00007ff800f40ade (__TEXT,__text) external _stbmv$NEWLAPACK$ILP64
00007ff800dccdd4 (__TEXT,__text) external _stbmv_
00007ff800dcd0df (__TEXT,__text) external _stbsv
00007ff800e15472 (__TEXT,__text) external _stbsv$NEWLAPACK
00007ff800f40f2c (__TEXT,__text) external _stbsv$NEWLAPACK$ILP64
00007ff800dcd0df (__TEXT,__text) external _stbsv_
00007ff800dccee0 (__TEXT,__text) external _stpmv
00007ff800e158c4 (__TEXT,__text) external _stpmv$NEWLAPACK
00007ff800f4137a (__TEXT,__text) external _stpmv$NEWLAPACK$ILP64
00007ff800dccee0 (__TEXT,__text) external _stpmv_
00007ff800dcd1eb (__TEXT,__text) external _stpsv
00007ff800e15cc0 (__TEXT,__text) external _stpsv$NEWLAPACK
00007ff800f4177e (__TEXT,__text) external _stpsv$NEWLAPACK$ILP64
00007ff800dcd1eb (__TEXT,__text) external _stpsv_
00007ff800e23285 (__TEXT,__text) external _strCopyLower
00007ff800e2323f (__TEXT,__text) external _strSetZeroLower
00007ff800dcac2f (__TEXT,__text) external _strmm
00007ff800eae8b3 (__TEXT,__text) external _strmm$NEWLAPACK
00007ff800f493ed (__TEXT,__text) external _strmm$NEWLAPACK$ILP64
00007ff800dcac2f (__TEXT,__text) external _strmm_
00007ff800dccccb (__TEXT,__text) external _strmv
00007ff800e160bc (__TEXT,__text) external _strmv$NEWLAPACK
00007ff800f41b7f (__TEXT,__text) external _strmv$NEWLAPACK$ILP64
00007ff800dccccb (__TEXT,__text) external _strmv_
00007ff800dcad7d (__TEXT,__text) external _strsm
00007ff800eaedfd (__TEXT,__text) external _strsm$NEWLAPACK
00007ff800f4993b (__TEXT,__text) external _strsm$NEWLAPACK$ILP64
00007ff800dcad7d (__TEXT,__text) external _strsm_
00007ff800dccfd6 (__TEXT,__text) external _strsv
00007ff800e16504 (__TEXT,__text) external _strsv$NEWLAPACK
00007ff800f41fa3 (__TEXT,__text) external _strsv$NEWLAPACK$ILP64
00007ff800dccfd6 (__TEXT,__text) external _strsv_
                 (undefined) external _strtol (from libSystem)
                 (undefined) external _vfprintf (from libSystem)
00007ff800f8ac73 (__TEXT,__text) external _xerbla
00007ff800f59a34 (__TEXT,__text) external _xerbla$NEWLAPACK
00007ff800f6ae30 (__TEXT,__text) external _xerbla$NEWLAPACK$ILP64
00007ff800f8ac73 (__TEXT,__text) external _xerbla_
00007ff800dca93d (__TEXT,__text) external _xerbla_array__
00007ff800ef1c9b (__TEXT,__text) external _zaxpby$NEWLAPACK
00007ff800f4e5bf (__TEXT,__text) external _zaxpby$NEWLAPACK$ILP64
00007ff800dcfc68 (__TEXT,__text) external _zaxpy
00007ff800ef1c1e (__TEXT,__text) external _zaxpy$NEWLAPACK
00007ff800f4e536 (__TEXT,__text) external _zaxpy$NEWLAPACK$ILP64
00007ff800dcfc68 (__TEXT,__text) external _zaxpy_
00007ff800dcfc7c (__TEXT,__text) external _zcopy
00007ff800ef1cee (__TEXT,__text) external _zcopy$NEWLAPACK
00007ff800f4e61c (__TEXT,__text) external _zcopy$NEWLAPACK$ILP64
00007ff800dcfc7c (__TEXT,__text) external _zcopy_
00007ff800dcfc90 (__TEXT,__text) external _zdotc
00007ff800ef1d65 (__TEXT,__text) external _zdotc$NEWLAPACK
00007ff800f4e69f (__TEXT,__text) external _zdotc$NEWLAPACK$ILP64
00007ff800dcfc90 (__TEXT,__text) external _zdotc_
00007ff800dcfcb2 (__TEXT,__text) external _zdotu
00007ff800ef1d87 (__TEXT,__text) external _zdotu$NEWLAPACK
00007ff800f4e6c4 (__TEXT,__text) external _zdotu$NEWLAPACK$ILP64
00007ff800dcfcb2 (__TEXT,__text) external _zdotu_
00007ff800dcfcf2 (__TEXT,__text) external _zdrot
00007ff800ef1e5b (__TEXT,__text) external _zdrot$NEWLAPACK
00007ff800f4e7ac (__TEXT,__text) external _zdrot$NEWLAPACK$ILP64
00007ff800dcfcf2 (__TEXT,__text) external _zdrot_
00007ff800dcfd13 (__TEXT,__text) external _zdscal
00007ff800ef1f46 (__TEXT,__text) external _zdscal$NEWLAPACK
00007ff800f4e8aa (__TEXT,__text) external _zdscal$NEWLAPACK$ILP64
00007ff800dcfd13 (__TEXT,__text) external _zdscal_
00007ff800dced3e (__TEXT,__text) external _zgbmv
00007ff800e13feb (__TEXT,__text) external _zgbmv$NEWLAPACK
00007ff800f3fac6 (__TEXT,__text) external _zgbmv$NEWLAPACK$ILP64
00007ff800dced3e (__TEXT,__text) external _zgbmv_
00007ff800dcc04a (__TEXT,__text) external _zgemm
00007ff800ead752 (__TEXT,__text) external _zgemm$NEWLAPACK
00007ff800f482bd (__TEXT,__text) external _zgemm$NEWLAPACK$ILP64
00007ff800dcc04a (__TEXT,__text) external _zgemm_
00007ff800dcec7c (__TEXT,__text) external _zgemv
00007ff800e13cbc (__TEXT,__text) external _zgemv$NEWLAPACK
00007ff800f3f7ad (__TEXT,__text) external _zgemv$NEWLAPACK$ILP64
00007ff800dcec7c (__TEXT,__text) external _zgemv_
00007ff800dcf65b (__TEXT,__text) external _zgerc
00007ff800e14187 (__TEXT,__text) external _zgerc$NEWLAPACK
00007ff800f3fc5b (__TEXT,__text) external _zgerc$NEWLAPACK$ILP64
00007ff800dcf65b (__TEXT,__text) external _zgerc_
00007ff800dcf6a2 (__TEXT,__text) external _zgeru
00007ff800e14211 (__TEXT,__text) external _zgeru$NEWLAPACK
00007ff800f3fce1 (__TEXT,__text) external _zgeru$NEWLAPACK$ILP64
00007ff800dcf6a2 (__TEXT,__text) external _zgeru_
00007ff800dceeac (__TEXT,__text) external _zhbmv
00007ff800e142eb (__TEXT,__text) external _zhbmv$NEWLAPACK
00007ff800f3fdb4 (__TEXT,__text) external _zhbmv$NEWLAPACK$ILP64
00007ff800dceeac (__TEXT,__text) external _zhbmv_
00007ff800dcc16f (__TEXT,__text) external _zhemm
00007ff800ead947 (__TEXT,__text) external _zhemm$NEWLAPACK
00007ff800f484a8 (__TEXT,__text) external _zhemm$NEWLAPACK$ILP64
00007ff800dcc16f (__TEXT,__text) external _zhemm_
00007ff800dcee19 (__TEXT,__text) external _zhemv
00007ff800e14411 (__TEXT,__text) external _zhemv$NEWLAPACK
00007ff800f3fed4 (__TEXT,__text) external _zhemv$NEWLAPACK$ILP64
00007ff800dcee19 (__TEXT,__text) external _zhemv_
00007ff800dcf6e9 (__TEXT,__text) external _zher
00007ff800e14510 (__TEXT,__text) external _zher$NEWLAPACK
00007ff800f3ffd5 (__TEXT,__text) external _zher$NEWLAPACK$ILP64
00007ff800dcf759 (__TEXT,__text) external _zher2
00007ff800e14608 (__TEXT,__text) external _zher2$NEWLAPACK
00007ff800f400cf (__TEXT,__text) external _zher2$NEWLAPACK$ILP64
00007ff800dcf759 (__TEXT,__text) external _zher2_
00007ff800dcc7b4 (__TEXT,__text) external _zher2k
00007ff800eadd02 (__TEXT,__text) external _zher2k$NEWLAPACK
00007ff800f4885b (__TEXT,__text) external _zher2k$NEWLAPACK$ILP64
00007ff800dcc7b4 (__TEXT,__text) external _zher2k_
00007ff800dcf6e9 (__TEXT,__text) external _zher_
00007ff800dcc5cd (__TEXT,__text) external _zherk
00007ff800eadb0d (__TEXT,__text) external _zherk$NEWLAPACK
00007ff800f4866a (__TEXT,__text) external _zherk$NEWLAPACK$ILP64
00007ff800dcc5cd (__TEXT,__text) external _zherk_
00007ff800dcef43 (__TEXT,__text) external _zhpmv
00007ff800e14710 (__TEXT,__text) external _zhpmv$NEWLAPACK
00007ff800f401d6 (__TEXT,__text) external _zhpmv$NEWLAPACK$ILP64
00007ff800dcef43 (__TEXT,__text) external _zhpmv_
00007ff800dcf7e5 (__TEXT,__text) external _zhpr
00007ff800e147f6 (__TEXT,__text) external _zhpr$NEWLAPACK
00007ff800f402bd (__TEXT,__text) external _zhpr$NEWLAPACK$ILP64
00007ff800dcf84c (__TEXT,__text) external _zhpr2
00007ff800e148dc (__TEXT,__text) external _zhpr2$NEWLAPACK
00007ff800f403a5 (__TEXT,__text) external _zhpr2$NEWLAPACK$ILP64
00007ff800dcf84c (__TEXT,__text) external _zhpr2_
00007ff800dcf7e5 (__TEXT,__text) external _zhpr_
00007ff800dcfcd4 (__TEXT,__text) external _zrotg
00007ff800ef1e97 (__TEXT,__text) external _zrotg$NEWLAPACK
00007ff800f4e7ea (__TEXT,__text) external _zrotg$NEWLAPACK$ILP64
00007ff800dcfcd4 (__TEXT,__text) external _zrotg_
00007ff800dcfce1 (__TEXT,__text) external _zscal
00007ff800ef1f21 (__TEXT,__text) external _zscal$NEWLAPACK
00007ff800f4e880 (__TEXT,__text) external _zscal$NEWLAPACK$ILP64
00007ff800dcfce1 (__TEXT,__text) external _zscal_
00007ff800dcfd2d (__TEXT,__text) external _zswap
00007ff800ef1f90 (__TEXT,__text) external _zswap$NEWLAPACK
00007ff800f4e8fd (__TEXT,__text) external _zswap$NEWLAPACK$ILP64
00007ff800dcfd2d (__TEXT,__text) external _zswap_
00007ff800dcc243 (__TEXT,__text) external _zsymm
00007ff800eae07d (__TEXT,__text) external _zsymm$NEWLAPACK
00007ff800f48bca (__TEXT,__text) external _zsymm$NEWLAPACK$ILP64
00007ff800dcc243 (__TEXT,__text) external _zsymm_
00007ff800dcc8b7 (__TEXT,__text) external _zsyr2k
00007ff800eae7b3 (__TEXT,__text) external _zsyr2k$NEWLAPACK
00007ff800f492f0 (__TEXT,__text) external _zsyr2k$NEWLAPACK$ILP64
00007ff800dcc8b7 (__TEXT,__text) external _zsyr2k_
00007ff800dcc6c3 (__TEXT,__text) external _zsyrk
00007ff800eae3f4 (__TEXT,__text) external _zsyrk$NEWLAPACK
00007ff800f48f3b (__TEXT,__text) external _zsyrk$NEWLAPACK$ILP64
00007ff800dcc6c3 (__TEXT,__text) external _zsyrk_
00007ff800dcf0e2 (__TEXT,__text) external _ztbmv
00007ff800e15353 (__TEXT,__text) external _ztbmv$NEWLAPACK
00007ff800f40e0e (__TEXT,__text) external _ztbmv$NEWLAPACK$ILP64
00007ff800dcf0e2 (__TEXT,__text) external _ztbmv_
00007ff800dcf42e (__TEXT,__text) external _ztbsv
00007ff800e157a5 (__TEXT,__text) external _ztbsv$NEWLAPACK
00007ff800f4125c (__TEXT,__text) external _ztbsv$NEWLAPACK$ILP64
00007ff800dcf42e (__TEXT,__text) external _ztbsv_
00007ff800dcf203 (__TEXT,__text) external _ztpmv
00007ff800e15bb6 (__TEXT,__text) external _ztpmv$NEWLAPACK
00007ff800f41672 (__TEXT,__text) external _ztpmv$NEWLAPACK$ILP64
00007ff800dcf203 (__TEXT,__text) external _ztpmv_
00007ff800dcf54f (__TEXT,__text) external _ztpsv
00007ff800e15fb2 (__TEXT,__text) external _ztpsv$NEWLAPACK
00007ff800f41a73 (__TEXT,__text) external _ztpsv$NEWLAPACK$ILP64
00007ff800dcf54f (__TEXT,__text) external _ztpsv_
00007ff800dcc317 (__TEXT,__text) external _ztrmm
00007ff800eaeca4 (__TEXT,__text) external _ztrmm$NEWLAPACK
00007ff800f497e1 (__TEXT,__text) external _ztrmm$NEWLAPACK$ILP64
00007ff800dcc317 (__TEXT,__text) external _ztrmm_
00007ff800dcefc3 (__TEXT,__text) external _ztrmv
00007ff800e163e7 (__TEXT,__text) external _ztrmv$NEWLAPACK
00007ff800f41e8f (__TEXT,__text) external _ztrmv$NEWLAPACK$ILP64
00007ff800dcefc3 (__TEXT,__text) external _ztrmv_
00007ff800dcc472 (__TEXT,__text) external _ztrsm
00007ff800eaf1ee (__TEXT,__text) external _ztrsm$NEWLAPACK
00007ff800f49d2f (__TEXT,__text) external _ztrsm$NEWLAPACK$ILP64
00007ff800dcc472 (__TEXT,__text) external _ztrsm_
00007ff800dcf30f (__TEXT,__text) external _ztrsv
00007ff800e1682f (__TEXT,__text) external _ztrsv$NEWLAPACK
00007ff800f422b3 (__TEXT,__text) external _ztrsv$NEWLAPACK$ILP64
00007ff800dcf30f (__TEXT,__text) external _ztrsv_
