00007ff8026272f1 (__TEXT,__text) external _CreateLSTMBreakEngine
00007ff80268c011 (__TEXT,__text) external _uhash_setValueComparator
00007ff80268c02d (__TEXT,__text) external _uhash_setValueDeleter
00007ff80268d6bc (__TEXT,__text) external _uidna_IDNToASCII
00007ff80268d919 (__TEXT,__text) external _uidna_IDNToUnicode
00007ff8026d0af1 (__TEXT,__text) external _uidna_close
00007ff80268db54 (__TEXT,__text) external _uidna_compare
00007ff8026d0b03 (__TEXT,__text) external _uidna_labelToASCII
00007ff8026d1159 (__TEXT,__text) external _uidna_labelToASCII_UTF8
00007ff8026d0ce5 (__TEXT,__text) external _uidna_labelToUnicode
00007ff8026d1249 (__TEXT,__text) external _uidna_labelToUnicodeUTF8
00007ff8026d0e61 (__TEXT,__text) external _uidna_nameToASCII
00007ff8026d1339 (__TEXT,__text) external _uidna_nameToASCII_UTF8
00007ff8026d0fdd (__TEXT,__text) external _uidna_nameToUnicode
00007ff8026d1429 (__TEXT,__text) external _uidna_nameToUnicodeUTF8
00007ff8026d0ae7 (__TEXT,__text) external _uidna_openUTS46
00007ff80268ca56 (__TEXT,__text) external _uidna_toASCII
00007ff80268d076 (__TEXT,__text) external _uidna_toUnicode
00007ff80268ea0f (__TEXT,__text) external _uiter_current32
00007ff80268eb74 (__TEXT,__text) external _uiter_getState
00007ff80268eab9 (__TEXT,__text) external _uiter_next32
00007ff80268eb17 (__TEXT,__text) external _uiter_previous32
00007ff80268e7b4 (__TEXT,__text) external _uiter_setCharacterIterator
00007ff80268e865 (__TEXT,__text) external _uiter_setReplaceable
00007ff80268eb8f (__TEXT,__text) external _uiter_setState
00007ff80268e584 (__TEXT,__text) external _uiter_setString
00007ff80268e658 (__TEXT,__text) external _uiter_setUTF16BE
00007ff80268e92f (__TEXT,__text) external _uiter_setUTF8
00007ff80261aeca (__TEXT,__text) external _uldn_close
00007ff80261af08 (__TEXT,__text) external _uldn_getContext
00007ff80261aef4 (__TEXT,__text) external _uldn_getDialectHandling
00007ff80261aedc (__TEXT,__text) external _uldn_getLocale
00007ff80261b44d (__TEXT,__text) external _uldn_keyDisplayName
00007ff80261b546 (__TEXT,__text) external _uldn_keyValueDisplayName
00007ff80261b02f (__TEXT,__text) external _uldn_languageDisplayName
00007ff80261af1f (__TEXT,__text) external _uldn_localeDisplayName
00007ff80261adb2 (__TEXT,__text) external _uldn_open
00007ff80261ae38 (__TEXT,__text) external _uldn_openForContext
00007ff80261b25b (__TEXT,__text) external _uldn_regionDisplayName
00007ff80261b221 (__TEXT,__text) external _uldn_scriptCodeDisplayName
00007ff80261b128 (__TEXT,__text) external _uldn_scriptDisplayName
00007ff80261b354 (__TEXT,__text) external _uldn_variantDisplayName
00007ff80268fd37 (__TEXT,__text) external _ulist_addItemBeginList
00007ff80268fc89 (__TEXT,__text) external _ulist_addItemEndList
00007ff80268ff73 (__TEXT,__text) external _ulist_close_keyword_values_iterator
00007ff80268fddf (__TEXT,__text) external _ulist_containsString
00007ff80268ff99 (__TEXT,__text) external _ulist_count_keyword_values
00007ff80268fc4f (__TEXT,__text) external _ulist_createEmptyList
00007ff80268ff23 (__TEXT,__text) external _ulist_deleteList
00007ff80269001b (__TEXT,__text) external _ulist_getListFromEnum
00007ff80268fefd (__TEXT,__text) external _ulist_getListSize
00007ff80268fedc (__TEXT,__text) external _ulist_getNext
00007ff80268ffb5 (__TEXT,__text) external _ulist_next_keyword_value
00007ff80268fe47 (__TEXT,__text) external _ulist_removeString
00007ff80268ff11 (__TEXT,__text) external _ulist_resetList
00007ff802690000 (__TEXT,__text) external _ulist_reset_keyword_values_iterator
00007ff8027fd724 (__TEXT,__text) external _ulistfmt_close
00007ff8027fd7ca (__TEXT,__text) external _ulistfmt_closeResult
00007ff8027fd806 (__TEXT,__text) external _ulistfmt_format
00007ff8027fdb8d (__TEXT,__text) external _ulistfmt_formatStringsToResult
00007ff8027fd5ee (__TEXT,__text) external _ulistfmt_open
00007ff8027fd681 (__TEXT,__text) external _ulistfmt_openForType
00007ff8027fd736 (__TEXT,__text) external _ulistfmt_openResult
00007ff8027fd79c (__TEXT,__text) external _ulistfmt_resultAsValue
00007ff802614479 (__TEXT,__text) external _uloc_acceptLanguage
00007ff8026149de (__TEXT,__text) external _uloc_acceptLanguageFromHTTP
00007ff802620bd8 (__TEXT,__text) external _uloc_addLikelySubtags
00007ff802692818 (__TEXT,__text) external _uloc_canonicalize
00007ff80261553b (__TEXT,__text) external _uloc_countAvailable
00007ff8026960b1 (__TEXT,__text) external _uloc_forLanguageTag
00007ff8026155c5 (__TEXT,__text) external _uloc_getAvailable
00007ff802692770 (__TEXT,__text) external _uloc_getBaseName
00007ff802624958 (__TEXT,__text) external _uloc_getCharacterOrientation
00007ff80269198a (__TEXT,__text) external _uloc_getCountry
00007ff802691735 (__TEXT,__text) external _uloc_getDefault
00007ff802616406 (__TEXT,__text) external _uloc_getDisplayCountry
00007ff8026174de (__TEXT,__text) external _uloc_getDisplayKeyword
00007ff802617534 (__TEXT,__text) external _uloc_getDisplayKeywordValue
00007ff802615d7e (__TEXT,__text) external _uloc_getDisplayLanguage
00007ff8026168ae (__TEXT,__text) external _uloc_getDisplayName
00007ff802615fd2 (__TEXT,__text) external _uloc_getDisplayScript
00007ff80261665a (__TEXT,__text) external _uloc_getDisplayVariant
00007ff802692a86 (__TEXT,__text) external _uloc_getISO3Country
00007ff8026929eb (__TEXT,__text) external _uloc_getISO3Language
00007ff802692dea (__TEXT,__text) external _uloc_getISOCountries
00007ff802692ddd (__TEXT,__text) external _uloc_getISOLanguages
00007ff80269040c (__TEXT,__text) external _uloc_getKeywordValue
00007ff802692b21 (__TEXT,__text) external _uloc_getLCID
00007ff8026917d5 (__TEXT,__text) external _uloc_getLanguage
00007ff802624a7e (__TEXT,__text) external _uloc_getLineOrientation
00007ff802692dc2 (__TEXT,__text) external _uloc_getLocaleForLCID
00007ff802691f1a (__TEXT,__text) external _uloc_getName
00007ff80269173f (__TEXT,__text) external _uloc_getParent
00007ff802691876 (__TEXT,__text) external _uloc_getScript
00007ff80262455e (__TEXT,__text) external _uloc_getTableStringWithFallback
00007ff802691b17 (__TEXT,__text) external _uloc_getVariant
00007ff802621757 (__TEXT,__text) external _uloc_isRightToLeft
00007ff802620ed1 (__TEXT,__text) external _uloc_minimizeSubtags
00007ff802615727 (__TEXT,__text) external _uloc_openAvailableByType
00007ff802691395 (__TEXT,__text) external _uloc_openKeywordList
00007ff802691495 (__TEXT,__text) external _uloc_openKeywords
00007ff802692dcc (__TEXT,__text) external _uloc_setDefault
00007ff8026908e3 (__TEXT,__text) external _uloc_setKeywordValue
00007ff802694bcd (__TEXT,__text) external _uloc_toLanguageTag
00007ff802692e61 (__TEXT,__text) external _uloc_toLegacyKey
00007ff802692eb8 (__TEXT,__text) external _uloc_toLegacyType
00007ff802692df7 (__TEXT,__text) external _uloc_toUnicodeLocaleKey
00007ff802692e2a (__TEXT,__text) external _uloc_toUnicodeLocaleType
00007ff802698536 (__TEXT,__text) external _ulocdata_close
00007ff802698904 (__TEXT,__text) external _ulocdata_getCLDRVersion
00007ff80269863a (__TEXT,__text) external _ulocdata_getDelimiter
00007ff802698577 (__TEXT,__text) external _ulocdata_getExemplarSet
00007ff80269894f (__TEXT,__text) external _ulocdata_getLocaleDisplayPattern
00007ff802698a50 (__TEXT,__text) external _ulocdata_getLocaleSeparator
00007ff802698747 (__TEXT,__text) external _ulocdata_getMeasurementSystem
00007ff80269856e (__TEXT,__text) external _ulocdata_getNoSubstitute
00007ff802698887 (__TEXT,__text) external _ulocdata_getPaperSize
00007ff8026984bc (__TEXT,__text) external _ulocdata_open
00007ff802698565 (__TEXT,__text) external _ulocdata_setNoSubstitute
00007ff802620c73 (__TEXT,__text) external _ulocimp_addLikelySubtags
00007ff8026928ae (__TEXT,__text) external _ulocimp_canonicalize
00007ff802696149 (__TEXT,__text) external _ulocimp_forLanguageTag
00007ff802692806 (__TEXT,__text) external _ulocimp_getBaseName
00007ff8026904a9 (__TEXT,__text) external _ulocimp_getKeywordValue
00007ff80261c7a1 (__TEXT,__text) external _ulocimp_getKnownCanonicalizedLocaleForTest
00007ff802691fad (__TEXT,__text) external _ulocimp_getName
00007ff80262193e (__TEXT,__text) external _ulocimp_getRegionForSupplementalData
00007ff80261c7b4 (__TEXT,__text) external _ulocimp_isCanonicalizedLocaleForTest
00007ff802620f6c (__TEXT,__text) external _ulocimp_minimizeSubtags
00007ff802694c61 (__TEXT,__text) external _ulocimp_toLanguageTag
00007ff80269489d (__TEXT,__text) external _ultag_getTKeyStart
00007ff80274d1f7 (__TEXT,__text) external _umeas_getPrefixBase
00007ff80274d1e2 (__TEXT,__text) external _umeas_getPrefixPower
00007ff8027feb7c (__TEXT,__text) external _umsg_applyPattern
00007ff8027fee92 (__TEXT,__text) external _umsg_autoQuoteApostrophe
00007ff8027feab4 (__TEXT,__text) external _umsg_clone
00007ff8027fe43c (__TEXT,__text) external _umsg_close
00007ff8027fed59 (__TEXT,__text) external _umsg_format
00007ff8027feb5f (__TEXT,__text) external _umsg_getLocale
00007ff8027fdee3 (__TEXT,__text) external _umsg_open
00007ff8027fedf7 (__TEXT,__text) external _umsg_parse
00007ff8027feaf0 (__TEXT,__text) external _umsg_setLocale
00007ff8027fec4d (__TEXT,__text) external _umsg_toPattern
00007ff8027fe05b (__TEXT,__text) external _umsg_vformat
00007ff8027fe65d (__TEXT,__text) external _umsg_vparse
00007ff80269bc43 (__TEXT,__text) external _umtx_lock
00007ff80269bc7d (__TEXT,__text) external _umtx_unlock
00007ff8026998dc (__TEXT,__text) external _umutablecptrie_buildImmutable
00007ff802698e09 (__TEXT,__text) external _umutablecptrie_clone
00007ff802698f62 (__TEXT,__text) external _umutablecptrie_close
00007ff802698fad (__TEXT,__text) external _umutablecptrie_fromUCPMap
00007ff8026990fd (__TEXT,__text) external _umutablecptrie_fromUCPTrie
00007ff802699275 (__TEXT,__text) external _umutablecptrie_get
00007ff8026992c3 (__TEXT,__text) external _umutablecptrie_getRange
00007ff802698d00 (__TEXT,__text) external _umutablecptrie_open
00007ff80269957a (__TEXT,__text) external _umutablecptrie_set
00007ff8026995f7 (__TEXT,__text) external _umutablecptrie_setRange
00007ff80262aec4 (__TEXT,__text) external _unorm2_append
00007ff80262a941 (__TEXT,__text) external _unorm2_close
00007ff80262b0ac (__TEXT,__text) external _unorm2_composePair
00007ff80262b0ba (__TEXT,__text) external _unorm2_getCombiningClass
00007ff80262aed8 (__TEXT,__text) external _unorm2_getDecomposition
00007ff802611255 (__TEXT,__text) external _unorm2_getInstance
00007ff80262a915 (__TEXT,__text) external _unorm2_getNFCInstance
00007ff80262a92b (__TEXT,__text) external _unorm2_getNFDInstance
00007ff802611217 (__TEXT,__text) external _unorm2_getNFKCCasefoldInstance
00007ff80261119b (__TEXT,__text) external _unorm2_getNFKCInstance
00007ff8026111d9 (__TEXT,__text) external _unorm2_getNFKDInstance
00007ff80262afc2 (__TEXT,__text) external _unorm2_getRawDecomposition
00007ff80262b320 (__TEXT,__text) external _unorm2_hasBoundaryAfter
00007ff80262b312 (__TEXT,__text) external _unorm2_hasBoundaryBefore
00007ff80262b331 (__TEXT,__text) external _unorm2_isInert
00007ff80262b0c8 (__TEXT,__text) external _unorm2_isNormalized
00007ff80262a953 (__TEXT,__text) external _unorm2_normalize
00007ff80262ab85 (__TEXT,__text) external _unorm2_normalizeSecondAndAppend
00007ff8026108cd (__TEXT,__text) external _unorm2_openFiltered
00007ff80262b18a (__TEXT,__text) external _unorm2_quickCheck
00007ff80262b24e (__TEXT,__text) external _unorm2_spanQuickCheckYes
00007ff8026329d1 (__TEXT,__text) external _unorm2_swap
00007ff8026adfc9 (__TEXT,__text) external _unorm_compare
00007ff8026ad9c4 (__TEXT,__text) external _unorm_concatenate
00007ff8026ad700 (__TEXT,__text) external _unorm_isNormalized
00007ff8026ad738 (__TEXT,__text) external _unorm_isNormalizedWithOptions
00007ff8026ad991 (__TEXT,__text) external _unorm_next
00007ff8026ad7d7 (__TEXT,__text) external _unorm_normalize
00007ff8026ad88d (__TEXT,__text) external _unorm_previous
00007ff8026ad62a (__TEXT,__text) external _unorm_quickCheck
00007ff8026ad662 (__TEXT,__text) external _unorm_quickCheckWithOptions
00007ff802806432 (__TEXT,__text) external _unum_applyPattern
00007ff802804a5a (__TEXT,__text) external _unum_clone
00007ff802804a48 (__TEXT,__text) external _unum_close
00007ff802805970 (__TEXT,__text) external _unum_countAvailable
00007ff802804ad5 (__TEXT,__text) external _unum_format
00007ff802804f25 (__TEXT,__text) external _unum_formatDecimal
00007ff802804c71 (__TEXT,__text) external _unum_formatDouble
00007ff802805125 (__TEXT,__text) external _unum_formatDoubleCurrency
00007ff802804e05 (__TEXT,__text) external _unum_formatDoubleForFields
00007ff802804ae2 (__TEXT,__text) external _unum_formatInt64
00007ff80280662c (__TEXT,__text) external _unum_formatUFormattable
00007ff80280597a (__TEXT,__text) external _unum_getAttribute
00007ff802805966 (__TEXT,__text) external _unum_getAvailable
00007ff80280657e (__TEXT,__text) external _unum_getContext
00007ff802805bc4 (__TEXT,__text) external _unum_getDoubleAttribute
00007ff80280654a (__TEXT,__text) external _unum_getLocaleByType
00007ff802806234 (__TEXT,__text) external _unum_getSymbol
00007ff802805c63 (__TEXT,__text) external _unum_getTextAttribute
00007ff802804620 (__TEXT,__text) external _unum_open
00007ff802805345 (__TEXT,__text) external _unum_parse
00007ff8028056a5 (__TEXT,__text) external _unum_parseDecimal
00007ff8028055d7 (__TEXT,__text) external _unum_parseDouble
00007ff8028057f2 (__TEXT,__text) external _unum_parseDoubleCurrency
00007ff802805513 (__TEXT,__text) external _unum_parseInt64
00007ff802806598 (__TEXT,__text) external _unum_parseToUFormattable
00007ff802805a84 (__TEXT,__text) external _unum_setAttribute
00007ff802806566 (__TEXT,__text) external _unum_setContext
00007ff802805c11 (__TEXT,__text) external _unum_setDoubleAttribute
00007ff8028062f1 (__TEXT,__text) external _unum_setSymbol
00007ff802805f38 (__TEXT,__text) external _unum_setTextAttribute
00007ff8028060c4 (__TEXT,__text) external _unum_toPattern
00007ff80275e3e3 (__TEXT,__text) external _unumf_close
00007ff80275d8ca (__TEXT,__text) external _unumf_closeResult
00007ff80275dfb4 (__TEXT,__text) external _unumf_formatDecimal
00007ff80275df14 (__TEXT,__text) external _unumf_formatDouble
00007ff80275de73 (__TEXT,__text) external _unumf_formatInt
00007ff80275d94d (__TEXT,__text) external _unumf_openForSkeletonAndLocale
00007ff80275dbd7 (__TEXT,__text) external _unumf_openForSkeletonAndLocaleWithError
00007ff80275d823 (__TEXT,__text) external _unumf_openResult
00007ff80275d89c (__TEXT,__text) external _unumf_resultAsValue
00007ff80275e1d9 (__TEXT,__text) external _unumf_resultGetAllFieldPositions
00007ff80275e133 (__TEXT,__text) external _unumf_resultNextFieldPosition
00007ff80275e25d (__TEXT,__text) external _unumf_resultToDecimalNumber
00007ff80275e06a (__TEXT,__text) external _unumf_resultToString
00007ff802788525 (__TEXT,__text) external _unumrf_close
00007ff802787d1e (__TEXT,__text) external _unumrf_closeResult
00007ff8027880e9 (__TEXT,__text) external _unumrf_formatDecimalRange
00007ff802787ffb (__TEXT,__text) external _unumrf_formatDoubleRange
00007ff802787d9f (__TEXT,__text) external _unumrf_openForSkeletonWithCollapseAndIdentityFallback
00007ff802787c77 (__TEXT,__text) external _unumrf_openResult
00007ff802787cf0 (__TEXT,__text) external _unumrf_resultAsValue
00007ff802788219 (__TEXT,__text) external _unumrf_resultGetFirstDecimalNumber
00007ff8027881e3 (__TEXT,__text) external _unumrf_resultGetIdentityResult
00007ff80278839f (__TEXT,__text) external _unumrf_resultGetSecondDecimalNumber
00007ff802806835 (__TEXT,__text) external _unumsys_close
00007ff802806884 (__TEXT,__text) external _unumsys_getDescription
00007ff802806866 (__TEXT,__text) external _unumsys_getName
00007ff802806870 (__TEXT,__text) external _unumsys_getRadix
00007ff80280687a (__TEXT,__text) external _unumsys_isAlgorithmic
00007ff8028067b0 (__TEXT,__text) external _unumsys_open
00007ff802806847 (__TEXT,__text) external _unumsys_openAvailableNames
00007ff802806822 (__TEXT,__text) external _unumsys_openByName
00007ff802806936 (__TEXT,__text) external _uplrule_close
00007ff80280692c (__TEXT,__text) external _uplrule_open
00007ff802806940 (__TEXT,__text) external _uplrule_select
00007ff802806956 (__TEXT,__text) external _uplrule_selectDouble
00007ff8028069e9 (__TEXT,__text) external _uplrules_close
00007ff802806e99 (__TEXT,__text) external _uplrules_getKeywords
00007ff802806ee8 (__TEXT,__text) external _uplrules_getSampleForKeyword
00007ff802806960 (__TEXT,__text) external _uplrules_open
00007ff80280696f (__TEXT,__text) external _uplrules_openForType
00007ff8028069fb (__TEXT,__text) external _uplrules_select
00007ff802806b97 (__TEXT,__text) external _uplrules_selectForRange
00007ff802806aba (__TEXT,__text) external _uplrules_selectFormatted
00007ff802806c76 (__TEXT,__text) external _uplrules_selectWithFormat
00007ff802635e2e (__TEXT,__text) external _uprv_add32_overflow
00007ff80268e49c (__TEXT,__text) external _uprv_aestrncpy
00007ff802608326 (__TEXT,__text) external _uprv_asciitolower
00007ff80260812c (__TEXT,__text) external _uprv_calloc
00007ff802635d06 (__TEXT,__text) external _uprv_ceil
00007ff8026341b4 (__TEXT,__text) external _uprv_compareASCIIPropertyNames
00007ff80263429a (__TEXT,__text) external _uprv_compareEBCDICPropertyNames
00007ff80268e3dd (__TEXT,__text) external _uprv_compareInvEbcdicAsAscii
00007ff80262431a (__TEXT,__text) external _uprv_convertToLCID
00007ff802624312 (__TEXT,__text) external _uprv_convertToLCIDPlatform
00007ff802624240 (__TEXT,__text) external _uprv_convertToPosix
00007ff802708158 (__TEXT,__text) external _uprv_decContextClearStatus
00007ff802708166 (__TEXT,__text) external _uprv_decContextDefault
00007ff8027081f0 (__TEXT,__text) external _uprv_decContextGetRounding
00007ff8027081f9 (__TEXT,__text) external _uprv_decContextGetStatus
00007ff802708202 (__TEXT,__text) external _uprv_decContextRestoreStatus
00007ff802708217 (__TEXT,__text) external _uprv_decContextSaveStatus
00007ff802708222 (__TEXT,__text) external _uprv_decContextSetRounding
00007ff8027081e4 (__TEXT,__text) external _uprv_decContextSetStatus
00007ff80270822e (__TEXT,__text) external _uprv_decContextSetStatusFromString
00007ff8027083d8 (__TEXT,__text) external _uprv_decContextSetStatusFromStringQuiet
00007ff802708582 (__TEXT,__text) external _uprv_decContextSetStatusQuiet
00007ff80270858e (__TEXT,__text) external _uprv_decContextStatusToString
00007ff8027086b0 (__TEXT,__text) external _uprv_decContextTestSavedStatus
00007ff8027086bd (__TEXT,__text) external _uprv_decContextTestStatus
00007ff8027086cb (__TEXT,__text) external _uprv_decContextZeroStatus
00007ff8027097c8 (__TEXT,__text) external _uprv_decNumberAbs
00007ff802709fae (__TEXT,__text) external _uprv_decNumberAdd
00007ff802709ff4 (__TEXT,__text) external _uprv_decNumberAnd
00007ff802710201 (__TEXT,__text) external _uprv_decNumberClassToString
00007ff80270a1a3 (__TEXT,__text) external _uprv_decNumberCompare
00007ff80270a4e0 (__TEXT,__text) external _uprv_decNumberCompareSignal
00007ff80270a529 (__TEXT,__text) external _uprv_decNumberCompareTotal
00007ff80270a572 (__TEXT,__text) external _uprv_decNumberCompareTotalMag
00007ff80270a74d (__TEXT,__text) external _uprv_decNumberCopy
00007ff80270d2e3 (__TEXT,__text) external _uprv_decNumberCopyAbs
00007ff802710222 (__TEXT,__text) external _uprv_decNumberCopyNegate
00007ff80270dc88 (__TEXT,__text) external _uprv_decNumberCopySign
00007ff80270a7ac (__TEXT,__text) external _uprv_decNumberDivide
00007ff80270b511 (__TEXT,__text) external _uprv_decNumberDivideInteger
00007ff80270b55a (__TEXT,__text) external _uprv_decNumberExp
00007ff80270bde1 (__TEXT,__text) external _uprv_decNumberFMA
00007ff8027086dc (__TEXT,__text) external _uprv_decNumberFromInt32
00007ff802708fdb (__TEXT,__text) external _uprv_decNumberFromString
00007ff802708703 (__TEXT,__text) external _uprv_decNumberFromUInt32
00007ff80271023e (__TEXT,__text) external _uprv_decNumberGetBCD
00007ff80270c8cb (__TEXT,__text) external _uprv_decNumberInvert
00007ff80270dcb2 (__TEXT,__text) external _uprv_decNumberIsNormal
00007ff8027102a7 (__TEXT,__text) external _uprv_decNumberIsSubnormal
00007ff80270c9f6 (__TEXT,__text) external _uprv_decNumberLn
00007ff80270d2ff (__TEXT,__text) external _uprv_decNumberLog10
00007ff80270d168 (__TEXT,__text) external _uprv_decNumberLogB
00007ff80270d689 (__TEXT,__text) external _uprv_decNumberMax
00007ff80270d6d2 (__TEXT,__text) external _uprv_decNumberMaxMag
00007ff80270d71b (__TEXT,__text) external _uprv_decNumberMin
00007ff80270d764 (__TEXT,__text) external _uprv_decNumberMinMag
00007ff80270d7ad (__TEXT,__text) external _uprv_decNumberMinus
00007ff80270deee (__TEXT,__text) external _uprv_decNumberMultiply
00007ff80270d816 (__TEXT,__text) external _uprv_decNumberNextMinus
00007ff80270d918 (__TEXT,__text) external _uprv_decNumberNextPlus
00007ff80270d9b1 (__TEXT,__text) external _uprv_decNumberNextToward
00007ff80270ec71 (__TEXT,__text) external _uprv_decNumberNormalize
00007ff80270dcd8 (__TEXT,__text) external _uprv_decNumberOr
00007ff80270de88 (__TEXT,__text) external _uprv_decNumberPlus
00007ff80270df31 (__TEXT,__text) external _uprv_decNumberPower
00007ff80270e9d7 (__TEXT,__text) external _uprv_decNumberQuantize
00007ff80270ec7b (__TEXT,__text) external _uprv_decNumberReduce
00007ff80270ee8a (__TEXT,__text) external _uprv_decNumberRemainder
00007ff80270eed3 (__TEXT,__text) external _uprv_decNumberRemainderNear
00007ff80270ee44 (__TEXT,__text) external _uprv_decNumberRescale
00007ff80270ef1c (__TEXT,__text) external _uprv_decNumberRotate
00007ff80270f297 (__TEXT,__text) external _uprv_decNumberSameQuantum
00007ff80270f2ee (__TEXT,__text) external _uprv_decNumberScaleB
00007ff802710266 (__TEXT,__text) external _uprv_decNumberSetBCD
00007ff80270f3cb (__TEXT,__text) external _uprv_decNumberShift
00007ff80270f590 (__TEXT,__text) external _uprv_decNumberSquareRoot
00007ff80270fef0 (__TEXT,__text) external _uprv_decNumberSubtract
00007ff802708fbe (__TEXT,__text) external _uprv_decNumberToEngString
00007ff802708789 (__TEXT,__text) external _uprv_decNumberToInt32
00007ff80270ff39 (__TEXT,__text) external _uprv_decNumberToIntegralExact
00007ff80270fffc (__TEXT,__text) external _uprv_decNumberToIntegralValue
00007ff8027088b7 (__TEXT,__text) external _uprv_decNumberToString
00007ff802708822 (__TEXT,__text) external _uprv_decNumberToUInt32
00007ff8027102cd (__TEXT,__text) external _uprv_decNumberTrim
00007ff802710323 (__TEXT,__text) external _uprv_decNumberVersion
00007ff80271004d (__TEXT,__text) external _uprv_decNumberXor
00007ff802708773 (__TEXT,__text) external _uprv_decNumberZero
00007ff8026e9a1e (__TEXT,__text) external _uprv_deleteConditionalCE32
00007ff8026aee8c (__TEXT,__text) external _uprv_deleteUObject
00007ff80263711e (__TEXT,__text) external _uprv_dl_close
00007ff8026370ee (__TEXT,__text) external _uprv_dl_open
00007ff80263712f (__TEXT,__text) external _uprv_dlsym_func
00007ff80268e50a (__TEXT,__text) external _uprv_eastrncpy
00007ff80268df43 (__TEXT,__text) external _uprv_ebcdicFromAscii
00007ff80268e472 (__TEXT,__text) external _uprv_ebcdicToAscii
00007ff80268e487 (__TEXT,__text) external _uprv_ebcdicToLowercaseAscii
00007ff80260833d (__TEXT,__text) external _uprv_ebcdictolower
00007ff802635d26 (__TEXT,__text) external _uprv_fabs
00007ff802635cfa (__TEXT,__text) external _uprv_floor
00007ff802635d5f (__TEXT,__text) external _uprv_fmax
00007ff802635dcb (__TEXT,__text) external _uprv_fmin
00007ff802635d3d (__TEXT,__text) external _uprv_fmod
00007ff8026080f8 (__TEXT,__text) external _uprv_free
00007ff80269d764 (__TEXT,__text) external _uprv_getCharNameCharacters
00007ff802636c22 (__TEXT,__text) external _uprv_getDefaultLocaleID
00007ff802635cec (__TEXT,__text) external _uprv_getInfinity
00007ff80269d2d8 (__TEXT,__text) external _uprv_getMaxCharNameLength
00007ff802635cde (__TEXT,__text) external _uprv_getNaN
00007ff802635be9 (__TEXT,__text) external _uprv_getRawUTCtime
00007ff80268781d (__TEXT,__text) external _uprv_getStaticCurrencyName
00007ff802635b98 (__TEXT,__text) external _uprv_getUTCtime
00007ff802651318 (__TEXT,__text) external _uprv_int32Comparator
00007ff8026082f8 (__TEXT,__text) external _uprv_isASCIILetter
00007ff802635c5c (__TEXT,__text) external _uprv_isInfinite
00007ff80268deb8 (__TEXT,__text) external _uprv_isInvariantString
00007ff80268defe (__TEXT,__text) external _uprv_isInvariantUString
00007ff802635c3a (__TEXT,__text) external _uprv_isNaN
00007ff802635cae (__TEXT,__text) external _uprv_isNegativeInfinity
00007ff802635c7e (__TEXT,__text) external _uprv_isPositiveInfinity
00007ff8026c07d2 (__TEXT,__text) external _uprv_itou
00007ff802635eba (__TEXT,__text) external _uprv_log
00007ff802608038 (__TEXT,__text) external _uprv_malloc
00007ff802698cda (__TEXT,__text) external _uprv_max
00007ff802635eac (__TEXT,__text) external _uprv_maxMantissa
00007ff802635ec4 (__TEXT,__text) external _uprv_maximumPtr
00007ff802698ce7 (__TEXT,__text) external _uprv_min
00007ff802635d33 (__TEXT,__text) external _uprv_modf
00007ff802635e3d (__TEXT,__text) external _uprv_mul32_overflow
00007ff802686799 (__TEXT,__text) external _uprv_parseCurrency
00007ff8026368ce (__TEXT,__text) external _uprv_pathIsAbsolute
00007ff802635d47 (__TEXT,__text) external _uprv_pow
00007ff802635d51 (__TEXT,__text) external _uprv_pow10
00007ff80260806c (__TEXT,__text) external _uprv_realloc
00007ff802635d12 (__TEXT,__text) external _uprv_round
00007ff802651449 (__TEXT,__text) external _uprv_sortArray
00007ff802651339 (__TEXT,__text) external _uprv_stableBinarySearch
00007ff802608620 (__TEXT,__text) external _uprv_strdup
00007ff80260851f (__TEXT,__text) external _uprv_stricmp
00007ff802608664 (__TEXT,__text) external _uprv_strndup
00007ff80260859d (__TEXT,__text) external _uprv_strnicmp
00007ff8026153e0 (__TEXT,__text) external _uprv_svc_hook
00007ff8026bc07c (__TEXT,__text) external _uprv_syntaxError
00007ff802635eed (__TEXT,__text) external _uprv_timezone
00007ff80260830f (__TEXT,__text) external _uprv_toupper
00007ff802635e5a (__TEXT,__text) external _uprv_trunc
00007ff802635f0d (__TEXT,__text) external _uprv_tzname
00007ff802635efc (__TEXT,__text) external _uprv_tzname_clear_cache
00007ff802635ee3 (__TEXT,__text) external _uprv_tzset
00007ff80265130a (__TEXT,__text) external _uprv_uint16Comparator
00007ff802651322 (__TEXT,__text) external _uprv_uint32Comparator
00007ff802634f55 (__TEXT,__text) external _upvec_cloneArray
00007ff8026347c7 (__TEXT,__text) external _upvec_close
00007ff802634c81 (__TEXT,__text) external _upvec_compact
00007ff80263504d (__TEXT,__text) external _upvec_compactToUTrie2Handler
00007ff802634ff2 (__TEXT,__text) external _upvec_compactToUTrie2WithRowIndexes
00007ff802634f2b (__TEXT,__text) external _upvec_getArray
00007ff802634c3b (__TEXT,__text) external _upvec_getRow
00007ff802634bff (__TEXT,__text) external _upvec_getValue
00007ff8026346df (__TEXT,__text) external _upvec_open
00007ff8026347ec (__TEXT,__text) external _upvec_setValue
00007ff8026b0550 (__TEXT,__text) external _urbtok57_getBinaryRules
00007ff8026b045f (__TEXT,__text) external _urbtok57_openBinaryRules
00007ff8026b04eb (__TEXT,__text) external _urbtok57_openBinaryRulesNoCopy
00007ff8026b03a6 (__TEXT,__text) external _urbtok57_openRules
