00007ff802a613fd (__TEXT,__text) external _NSAddImage
00007ff802a82a1b (__TEXT,__text) non-external ____ZNK6mach_o12UnsafeHeader10hasSectionE7CStringS1_b_block_invoke
00007ff802a82ab1 (__TEXT,__text) non-external ____ZNK6mach_o12UnsafeHeader12forEachRPathEU13block_pointerFvPKcRbE_block_invoke
00007ff802a8196d (__TEXT,__text) non-external ____ZNK6mach_o12UnsafeHeader13sourceVersionERNS_9Version64E_block_invoke
00007ff802a8261c (__TEXT,__text) non-external ____ZNK6mach_o12UnsafeHeader14forEachSectionEU13block_pointerFvRKNS0_11SectionInfoERbE_block_invoke
00007ff802a824f7 (__TEXT,__text) non-external ____ZNK6mach_o12UnsafeHeader14forEachSegmentEU13block_pointerFvRKNS0_11SegmentInfoERbE_block_invoke
00007ff802a8144c (__TEXT,__text) non-external ____ZNK6mach_o12UnsafeHeader14hasLoadCommandEj_block_invoke
00007ff802a82077 (__TEXT,__text) non-external ____ZNK6mach_o12UnsafeHeader15hasSplitSegInfoERb_block_invoke
00007ff802a8160a (__TEXT,__text) non-external ____ZNK6mach_o12UnsafeHeader16builtForPlatformENS_8PlatformEb_block_invoke
00007ff802a81fae (__TEXT,__text) non-external ____ZNK6mach_o12UnsafeHeader16hasCodeSignatureERjS1__block_invoke
00007ff802a81d40 (__TEXT,__text) non-external ____ZNK6mach_o12UnsafeHeader16linkedDylibCountEPb_block_invoke
00007ff802a81db3 (__TEXT,__text) non-external ____ZNK6mach_o12UnsafeHeader18forEachLinkedDylibEU13block_pointerFvPKcNS_21LinkedDylibAttributesENS_9Version32ES4_bRbE_block_invoke
00007ff802a810f5 (__TEXT,__text) non-external ____ZNK6mach_o12UnsafeHeader18validSemanticsMainERKNS_6PolicyE_block_invoke
00007ff802a8020f (__TEXT,__text) non-external ____ZNK6mach_o12UnsafeHeader18validSemanticsUUIDERKNS_6PolicyE_block_invoke
00007ff802a817b6 (__TEXT,__text) non-external ____ZNK6mach_o12UnsafeHeader19getDylibInstallNameEPPKcPNS_9Version32ES5__block_invoke
00007ff802a81a5e (__TEXT,__text) non-external ____ZNK6mach_o12UnsafeHeader19linkedDylibLoadPathEj_block_invoke
00007ff802a7e543 (__TEXT,__text) non-external ____ZNK6mach_o12UnsafeHeader19platformAndVersionsEv_block_invoke
00007ff802a804b4 (__TEXT,__text) non-external ____ZNK6mach_o12UnsafeHeader19validSemanticsRPathERKNS_6PolicyE_block_invoke
00007ff802a82494 (__TEXT,__text) non-external ____ZNK6mach_o12UnsafeHeader20preferredLoadAddressEv_block_invoke
00007ff802a7e76e (__TEXT,__text) non-external ____ZNK6mach_o12UnsafeHeader22validSemanticsPlatformEv_block_invoke
00007ff802a805f8 (__TEXT,__text) non-external ____ZNK6mach_o12UnsafeHeader22validSemanticsSegmentsERKNS_6PolicyEy_block_invoke
00007ff802a8292f (__TEXT,__text) non-external ____ZNK6mach_o12UnsafeHeader23zerofillExpansionAmountEv_block_invoke
00007ff802a802cd (__TEXT,__text) non-external ____ZNK6mach_o12UnsafeHeader25validSemanticsInstallNameERKNS_6PolicyE_block_invoke
00007ff802a81475 (__TEXT,__text) non-external ____ZNK6mach_o12UnsafeHeader26forEachPlatformLoadCommandEU13block_pointerFvNS_8PlatformENS_9Version32ES2_E_block_invoke
00007ff802a802fd (__TEXT,__text) non-external ____ZNK6mach_o12UnsafeHeader26validSemanticsLinkedDylibsERKNS_6PolicyE_block_invoke
00007ff802a7fb4d (__TEXT,__text) non-external ____ZNK6mach_o12UnsafeHeader26validStructureLoadCommandsEy_block_invoke
00007ff802a813bb (__TEXT,__text) non-external ____ZNK6mach_o12UnsafeHeader27validSemanticsLinkerOptionsERKNS_6PolicyE_block_invoke
00007ff802a818ac (__TEXT,__text) non-external ____ZNK6mach_o12UnsafeHeader7getUuidEPh_block_invoke
00007ff802a7524f (__TEXT,__text) non-external ____ZNK6mach_o13ChainedFixups17forEachBindTargetEU13block_pointerFvRKNS_5Fixup10BindTargetERbE_block_invoke
00007ff802a7cf4c (__TEXT,__text) non-external ____ZNK6mach_o13RebaseOpcodes5validENSt3__14spanIKNS_13MappedSegmentELm18446744073709551615EEEbb_block_invoke
00007ff802a7c1ec (__TEXT,__text) non-external ____ZNK6mach_o16NListSymbolTable13forEachSymbolEU13block_pointerFvPKcyhhtjRbE_block_invoke
00007ff802a7c012 (__TEXT,__text) non-external ____ZNK6mach_o16NListSymbolTable21forEachExportedSymbolEU13block_pointerFvRKNS_6SymbolEjRbE_block_invoke
00007ff802a7c158 (__TEXT,__text) non-external ____ZNK6mach_o16NListSymbolTable21forEachExportedSymbolEU13block_pointerFvRKNS_6SymbolEjRbE_block_invoke.1
00007ff802a7b1bb (__TEXT,__text) non-external ____ZNK6mach_o5Image12segmentCountEv_block_invoke
00007ff802a7a651 (__TEXT,__text) non-external ____ZNK6mach_o5Image17validInitializersERKNS_6PolicyE_block_invoke
00007ff802a7a6c7 (__TEXT,__text) non-external ____ZNK6mach_o5Image17validInitializersERKNS_6PolicyE_block_invoke.49
00007ff802a7a7e8 (__TEXT,__text) non-external ____ZNK6mach_o5Image17validInitializersERKNS_6PolicyE_block_invoke.53
00007ff802a7abcc (__TEXT,__text) non-external ____ZNK6mach_o5Image17validInitializersERKNS_6PolicyE_block_invoke.61
00007ff802a79f27 (__TEXT,__text) non-external ____ZNK6mach_o5Image22validStructureLinkeditERKNS_6PolicyE_block_invoke
00007ff802a7a543 (__TEXT,__text) non-external ____ZNK6mach_o5Image22validStructureLinkeditERKNS_6PolicyE_block_invoke.31
00007ff802a7a58a (__TEXT,__text) non-external ____ZNK6mach_o5Image22validStructureLinkeditERKNS_6PolicyE_block_invoke.34
00007ff802a7a5a4 (__TEXT,__text) non-external ____ZNK6mach_o5Image22validStructureLinkeditERKNS_6PolicyE_block_invoke.36
00007ff802a7b202 (__TEXT,__text) non-external ____ZNK6mach_o5Image7segmentEj_block_invoke
00007ff802a7dd94 (__TEXT,__text) non-external ____ZNK6mach_o9Universal12forEachSliceEU13block_pointerFvNS0_5SliceERbE_block_invoke
00007ff802a7da66 (__TEXT,__text) non-external ____ZNK6mach_o9Universal5validEy_block_invoke
00007ff802a7df84 (__TEXT,__text) non-external ____ZNK6mach_o9Universal9bestSliceERKNS_19GradedArchitecturesEbRNS0_5SliceE_block_invoke
00007ff802a6bcd4 (__TEXT,__text) non-external ____ZZN5dyld45Atlas15ProcessSnapshot12forEachImageEU13block_pointerFvPNS0_5ImageEEENK3$_0clEv_block_invoke
00007ff802a6bce6 (__TEXT,__text) non-external ____ZZN5dyld45Atlas15ProcessSnapshot17forEachImageNotInERKS1_U13block_pointerFvPNS0_5ImageEEENK3$_0clEv_block_invoke
00007ff802a6b5b8 (__TEXT,__text) non-external ____ZZN5dyld45Atlas7Process19handleNotificationsEvENK3$_0clEPNS0_15ProcessSnapshotE_block_invoke
00007ff802a6b765 (__TEXT,__text) non-external ____ZZN5dyld45Atlas7Process19handleNotificationsEvENK3$_0clEPNS0_15ProcessSnapshotE_block_invoke_2
00007ff802a6b77e (__TEXT,__text) non-external ____ZZN5dyld45Atlas7Process19handleNotificationsEvENK3$_1clEPNS0_15ProcessSnapshotE_block_invoke
00007ff802a6b92b (__TEXT,__text) non-external ____ZZN5dyld45Atlas7Process19handleNotificationsEvENK3$_1clEPNS0_15ProcessSnapshotE_block_invoke_2
                 (undefined) weak external ____chkstk_darwin (from libsystem_pthread)
00007ff802a5eac1 (__TEXT,__text) non-external ____dyld_process_info_create_block_invoke
                 (undefined) external ___assert_rtn (from libsystem_c)
00007ff840057970 (__DATA_CONST,__const) non-external ___block_descriptor_tmp
00007ff840057ae0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp
00007ff840057d30 (__DATA_CONST,__const) non-external ___block_descriptor_tmp
00007ff840057db0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp
00007ff840057e80 (__DATA_CONST,__const) non-external ___block_descriptor_tmp
00007ff840058290 (__DATA_CONST,__const) non-external ___block_descriptor_tmp
00007ff840058390 (__DATA_CONST,__const) non-external ___block_descriptor_tmp
00007ff8400585e0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp
00007ff8400586a0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp
00007ff8400590d0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp
00007ff840059480 (__DATA_CONST,__const) non-external ___block_descriptor_tmp
00007ff84005a258 (__DATA_CONST,__const) non-external ___block_descriptor_tmp
00007ff84005a288 (__DATA_CONST,__const) non-external ___block_descriptor_tmp
00007ff84005a320 (__DATA_CONST,__const) non-external ___block_descriptor_tmp
00007ff840058fd8 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.1
00007ff84005a2b8 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.10
00007ff84005a590 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.102
00007ff84005a5c0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.103
00007ff84005a5f0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.104
00007ff84005a620 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.105
00007ff84005a650 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.107
00007ff84005a680 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.110
00007ff840057a40 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.12
00007ff840058330 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.12
00007ff84005a6b0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.121
00007ff84005a6e0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.125
00007ff840058350 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.13
00007ff840059008 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.13
00007ff840057ee0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.14
00007ff840057f10 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.15
00007ff840059038 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.15
00007ff840057de0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.16
00007ff840057e40 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.16
00007ff840057f40 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.16
00007ff840058420 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.16
00007ff840058610 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.16
00007ff84005a2e8 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.16
00007ff840057bb0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.17
00007ff840057f70 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.17
00007ff840057a70 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.18
00007ff840058450 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.18
00007ff840057aa0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.19
00007ff8400582b0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.2
00007ff8400594b0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.2
00007ff840058480 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.20
00007ff84005a350 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.21
00007ff840057be0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.23
00007ff8400584b0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.23
00007ff8400584f0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.24
00007ff840057c10 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.25
00007ff840058520 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.26
00007ff840058560 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.28
00007ff840058650 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.28
00007ff84005a770 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.283
00007ff840057c40 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.29
00007ff84005a7a0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.292
00007ff84005a7d0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.294
00007ff84005a800 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.299
00007ff840057b10 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.3
00007ff840057d50 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.3
00007ff84005a830 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.301
00007ff840057c70 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.31
00007ff840058590 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.31
00007ff84005a860 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.311
00007ff840057ca0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.32
00007ff840059100 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.33
00007ff840057cd0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.34
00007ff840057d00 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.35
00007ff840059130 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.35
00007ff840059160 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.37
00007ff840057e10 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.38
00007ff840057fa0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.43
00007ff84005a380 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.46
00007ff840057fc0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.47
00007ff840059190 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.47
00007ff84005a3b0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.47
00007ff840057fe0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.48
00007ff840057b40 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.5
00007ff840057d70 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.5
00007ff8400583c0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.5
00007ff8400591c0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.52
00007ff84005a3e0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.52
00007ff840058000 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.53
00007ff840058030 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.54
00007ff840058060 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.55
00007ff840058090 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.57
00007ff8400580b0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.58
00007ff84005a410 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.58
00007ff840057d90 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.6
00007ff840057eb0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.6
00007ff8400591f0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.60
00007ff84005a440 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.62
00007ff840059220 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.66
00007ff84005a470 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.66
00007ff840059250 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.67
00007ff840059270 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.68
00007ff8400592a0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.69
00007ff8400579b0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.7
00007ff8400583f0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.7
00007ff8400594e0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.7
00007ff8400592c0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.70
00007ff8400592e0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.71
00007ff840059300 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.72
00007ff840059320 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.73
00007ff8400580f0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.74
00007ff840058110 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.75
00007ff840058130 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.76
00007ff840059340 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.76
00007ff840058150 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.77
00007ff840059360 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.77
00007ff840059380 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.79
00007ff8400579e0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.8
00007ff8400582e0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.8
00007ff840058170 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.80
00007ff8400593a0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.80
00007ff8400593c0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.81
00007ff84005a4a0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.81
00007ff8400593e0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.82
00007ff840058190 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.83
00007ff840059400 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.83
00007ff840059420 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.84
00007ff84005a4d0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.86
00007ff840059450 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.87
00007ff840057a10 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.9
00007ff840058300 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.9
00007ff84005a500 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.93
00007ff84005a530 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.94
00007ff84005a560 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.96
00007ff840057990 (__DATA_CONST,__const) non-external ___block_literal_global
00007ff840057e60 (__DATA_CONST,__const) non-external ___block_literal_global
00007ff8400580d0 (__DATA_CONST,__const) non-external ___block_literal_global
00007ff840058370 (__DATA_CONST,__const) non-external ___block_literal_global
00007ff8400584d0 (__DATA_CONST,__const) non-external ___block_literal_global
00007ff840058630 (__DATA_CONST,__const) non-external ___block_literal_global
00007ff840057ac0 (__DATA_CONST,__const) non-external ___block_literal_global.20
00007ff840058540 (__DATA_CONST,__const) non-external ___block_literal_global.27
                 (undefined) external ___bzero (from libsystem_platform)
00007ff802a5bd00 (__TEXT,__text) non-external (was a private external) ___chkstk_darwin
00007ff802a61140 (__TEXT,__text) non-external (was a private external) ___chkstk_darwin_llvm_probe
00007ff802a7b458 (__TEXT,__text) non-external (was a private external) ___copy_helper_block_8_32b
00007ff802a623b7 (__TEXT,__text) non-external (was a private external) ___copy_helper_block_8_32b40b48r
00007ff802a64638 (__TEXT,__text) non-external (was a private external) ___copy_helper_block_8_32b40r
00007ff802a64559 (__TEXT,__text) non-external (was a private external) ___copy_helper_block_8_32b40r48r
00007ff802a72a82 (__TEXT,__text) non-external (was a private external) ___copy_helper_block_8_32b40rc
00007ff802a7a570 (__TEXT,__text) non-external (was a private external) ___copy_helper_block_8_32r
00007ff802a81631 (__TEXT,__text) non-external (was a private external) ___copy_helper_block_8_32r40c22_ZTSN6mach_o8PlatformE
00007ff802a5e59c (__TEXT,__text) non-external (was a private external) ___copy_helper_block_8_32r40r
00007ff802a647ec (__TEXT,__text) non-external (was a private external) ___copy_helper_block_8_32r40r48r
00007ff802a5fdb8 (__TEXT,__text) non-external (was a private external) ___copy_helper_block_8_32r40r48r56r64r
00007ff802a80f40 (__TEXT,__text) non-external (was a private external) ___copy_helper_block_8_32r40r48rc56r64rc
00007ff802a7a7b0 (__TEXT,__text) non-external (was a private external) ___copy_helper_block_8_32r40rc
00007ff802a65bae (__TEXT,__text) non-external (was a private external) ___copy_helper_block_8_32r40rc48r
00007ff802a8128f (__TEXT,__text) non-external (was a private external) ___copy_helper_block_8_32r40rc48r56r
00007ff802a7dcdc (__TEXT,__text) non-external (was a private external) ___copy_helper_block_8_32r40rc48r56r64r
00007ff802a7a400 (__TEXT,__text) non-external (was a private external) ___copy_helper_block_8_32r40rc48r56r64r72r80r88r96r
00007ff802a7e5a0 (__TEXT,__text) non-external (was a private external) ___copy_helper_block_8_32rc
00007ff802a7ab94 (__TEXT,__text) non-external (was a private external) ___copy_helper_block_8_32rc40r
00007ff802a7e844 (__TEXT,__text) non-external (was a private external) ___copy_helper_block_8_32rc40rc
                 (undefined) external ___cxa_atexit (from libsystem_c)
                 (undefined) external ___cxa_finalize_ranges (from libsystem_c)
00007ff802a74e70 (__TEXT,__text) non-external (was a private external) ___destroy_helper_block_8_32b
00007ff802a62401 (__TEXT,__text) non-external (was a private external) ___destroy_helper_block_8_32b40b48r
00007ff802a64670 (__TEXT,__text) non-external (was a private external) ___destroy_helper_block_8_32b40r
00007ff802a645a3 (__TEXT,__text) non-external (was a private external) ___destroy_helper_block_8_32b40r48r
00007ff802a74e50 (__TEXT,__text) non-external (was a private external) ___destroy_helper_block_8_32r
00007ff802a81664 (__TEXT,__text) non-external (was a private external) ___destroy_helper_block_8_32r40
00007ff802a7e87c (__TEXT,__text) non-external (was a private external) ___destroy_helper_block_8_32r40r
00007ff802a62440 (__TEXT,__text) non-external (was a private external) ___destroy_helper_block_8_32r40r48r
00007ff802a645e6 (__TEXT,__text) non-external (was a private external) ___destroy_helper_block_8_32r40r48r56r
00007ff802a7c1fc (__TEXT,__text) non-external (was a private external) ___destroy_helper_block_8_32r40r48r56r64r
00007ff802a7a4b6 (__TEXT,__text) non-external (was a private external) ___destroy_helper_block_8_32r40r48r56r64r72r80r88r96r
00007ff802a5cfcf (__TEXT,__text) non-external ___dyld_for_each_installed_shared_cache_block_invoke
00007ff802a5ced6 (__TEXT,__text) non-external ___dyld_for_each_installed_shared_cache_with_system_path_block_invoke
00007ff802a5d82c (__TEXT,__text) non-external ___dyld_image_local_nlist_content_4Symbolication_block_invoke
00007ff802a5cb75 (__TEXT,__text) non-external ___dyld_process_snapshot_for_each_image_block_invoke
00007ff802a5ce11 (__TEXT,__text) non-external ___dyld_shared_cache_for_each_image_block_invoke
                 (undefined) external ___error (from libsystem_kernel)
00007ff802a73ae9 (__TEXT,__text) non-external ___macho_for_each_defined_rpath_block_invoke
00007ff802a73af8 (__TEXT,__text) non-external ___macho_for_each_defined_rpath_block_invoke.6
00007ff802a73138 (__TEXT,__text) non-external ___macho_for_each_slice_in_fd_block_invoke
00007ff8436aef50 (__DATA_DIRTY,__common) external ___progname
                 (undefined) external ___stack_chk_fail (from libsystem_c)
                 (undefined) external ___stack_chk_guard (from libsystem_c)
                 (undefined) external ___stderrp (from libsystem_c)
                 (undefined) external ___stdoutp (from libsystem_c)
                 (undefined) external __dispatch_source_type_mach_recv (from libdispatch)
00007ff802a61436 (__TEXT,__text) external __dyld_all_twolevel_modules_prebound
00007ff802a5c43e (__TEXT,__text) external __dyld_atfork_parent
00007ff802a5c429 (__TEXT,__text) external __dyld_atfork_prepare
00007ff802a6144a (__TEXT,__text) external __dyld_bind_fully_image_containing_address
00007ff802a61bce (__TEXT,__text) external __dyld_call_with_writable_tpro_memory
00007ff802a6192e (__TEXT,__text) external __dyld_dlopen_atfork_child
00007ff802a61919 (__TEXT,__text) external __dyld_dlopen_atfork_parent
00007ff802a61904 (__TEXT,__text) external __dyld_dlopen_atfork_prepare
00007ff802a61aae (__TEXT,__text) external __dyld_dlsym_blocked
00007ff802a61809 (__TEXT,__text) external __dyld_find_foreign_type_protocol_conformance
00007ff802a618e0 (__TEXT,__text) external __dyld_find_foreign_type_protocol_conformance_on_disk
00007ff802a61b0e (__TEXT,__text) external __dyld_find_pointer_hash_table_entry
00007ff802a617e8 (__TEXT,__text) external __dyld_find_protocol_conformance
00007ff802a618bc (__TEXT,__text) external __dyld_find_protocol_conformance_on_disk
00007ff802a5c36d (__TEXT,__text) external __dyld_find_unwind_sections
00007ff802a5bf74 (__TEXT,__text) external __dyld_for_each_objc_class
00007ff802a5bd95 (__TEXT,__text) external __dyld_for_each_objc_protocol
00007ff802a61bb3 (__TEXT,__text) external __dyld_for_each_prewarming_range
00007ff802a61a99 (__TEXT,__text) external __dyld_for_objc_header_opt_ro
00007ff802a61a84 (__TEXT,__text) external __dyld_for_objc_header_opt_rw
00007ff802a611a4 (__TEXT,__text) external __dyld_fork_child
00007ff802a5d202 (__TEXT,__text) external __dyld_framework_HWTrace_spis_enabled
00007ff802a82ad5 (__TEXT,__text) non-external __dyld_framework_HWTrace_spis_enabled.cold.1
00007ff802a6183f (__TEXT,__text) external __dyld_get_dlopen_image_header
00007ff802a61c0a (__TEXT,__text) external __dyld_get_dyld_header
00007ff802a5bee1 (__TEXT,__text) external __dyld_get_image_header
00007ff802a614d3 (__TEXT,__text) external __dyld_get_image_header_containing_address
00007ff802a5beca (__TEXT,__text) external __dyld_get_image_name
00007ff802a5c077 (__TEXT,__text) external __dyld_get_image_slide
00007ff802a5c40b (__TEXT,__text) external __dyld_get_image_uuid
00007ff802a5c453 (__TEXT,__text) external __dyld_get_image_vmaddr_slide
00007ff802a5bd3b (__TEXT,__text) external __dyld_get_objc_selector
00007ff802a6178e (__TEXT,__text) external __dyld_get_prog_image_header
00007ff802a5bd20 (__TEXT,__text) external __dyld_get_shared_cache_range
00007ff802a5bf0d (__TEXT,__text) external __dyld_get_shared_cache_uuid
00007ff802a61ade (__TEXT,__text) external __dyld_get_swift_prespecialized_data
00007ff802a61700 (__TEXT,__text) external __dyld_has_fix_for_radar
00007ff802a618a1 (__TEXT,__text) external __dyld_has_preoptimized_swift_protocol_conformances
00007ff802a61452 (__TEXT,__text) external __dyld_image_containing_address
00007ff802a5beb8 (__TEXT,__text) external __dyld_image_count
00007ff802a5c092 (__TEXT,__text) external __dyld_images_for_addresses
00007ff802a5c4a7 (__TEXT,__text) external __dyld_initializer
00007ff802a5bde9 (__TEXT,__text) external __dyld_is_memory_immutable
00007ff802a616e3 (__TEXT,__text) external __dyld_is_objc_constant
00007ff802a61a6a (__TEXT,__text) external __dyld_is_preoptimized_objc_image_loaded
00007ff802a61af3 (__TEXT,__text) external __dyld_is_pseudodylib
00007ff802a616ce (__TEXT,__text) external __dyld_launch_mode
00007ff802a61422 (__TEXT,__text) external __dyld_launched_prebound
00007ff802a725b5 (__TEXT,__text) external __dyld_lazy_load
00007ff802a61bec (__TEXT,__text) non-external (was a private external) __dyld_lazy_load_internal
00007ff802a6146d (__TEXT,__text) external __dyld_lookup_and_bind
00007ff802a614b2 (__TEXT,__text) external __dyld_lookup_and_bind_fully
00007ff802a6148e (__TEXT,__text) external __dyld_lookup_and_bind_with_hint
00007ff802a61943 (__TEXT,__text) external __dyld_lookup_section_info
00007ff802a617be (__TEXT,__text) external __dyld_objc_class_count
00007ff802a5bcd4 (__TEXT,__text) external __dyld_objc_notify_register
00007ff802a6185a (__TEXT,__text) external __dyld_objc_register_callbacks
00007ff802a617d3 (__TEXT,__text) external __dyld_objc_uses_large_shared_cache
00007ff802a6141a (__TEXT,__text) external __dyld_present
00007ff802a5e90d (__TEXT,__text) external __dyld_process_info_create
00007ff802a5f26f (__TEXT,__text) external __dyld_process_info_for_each_aot_image
00007ff802a5f236 (__TEXT,__text) external __dyld_process_info_for_each_image
00007ff802a5f2a8 (__TEXT,__text) external __dyld_process_info_for_each_segment
00007ff802a5f15e (__TEXT,__text) external __dyld_process_info_get_aot_cache
00007ff802a5f119 (__TEXT,__text) external __dyld_process_info_get_cache
00007ff802a5f1ce (__TEXT,__text) external __dyld_process_info_get_platform
00007ff802a5f0d5 (__TEXT,__text) external __dyld_process_info_get_state
00007ff802a60fcd (__TEXT,__text) external __dyld_process_info_notify
00007ff802a61081 (__TEXT,__text) external __dyld_process_info_notify_main
00007ff802a61113 (__TEXT,__text) external __dyld_process_info_notify_release
