
/System/Library/PrivateFrameworks/AMPDevices.framework/Versions/A/Support/AMPDevicesAgent (for architecture x86_64):
                 (undefined) external _IORegisterForSystemPower (from IOKit)
                 (undefined) external _IORegistryEntryCreateCFProperties (from IOKit)
                 (undefined) external _IORegistryEntryCreateCFProperty (from IOKit)
                 (undefined) external _IORegistryEntryGetChildEntry (from IOKit)
                 (undefined) external _IORegistryEntryGetParentEntry (from IOKit)
                 (undefined) external _IORegistryEntrySearchCFProperty (from IOKit)
                 (undefined) external _IOServiceAddInterestNotification (from IOKit)
                 (undefined) external _IOServiceAddMatchingNotification (from IOKit)
                 (undefined) external _IOServiceClose (from IOKit)
                 (undefined) external _IOServiceGetMatchingService (from IOKit)
                 (undefined) external _IOServiceGetMatchingServices (from IOKit)
                 (undefined) external _IOServiceMatching (from IOKit)
                 (undefined) external _IOServiceNameMatching (from IOKit)
                 (undefined) external _LSCopyItemInfoForURL (from CoreServices)
                 (undefined) external _LSFindApplicationForInfo (from CoreServices)
                 (undefined) external _LSOpenCFURLRef (from CoreServices)
                 (undefined) external _LSOpenFromURLSpec (from CoreServices)
                 (undefined) external _MISProfileCreateWithData (from MobileDevice)
                 (undefined) external _MISProvisioningProfileCheckValidity (from MobileDevice)
                 (undefined) external _NDR_record (from libSystem)
                 (undefined) external _NSAppearanceNameAqua (from AppKit)
                 (undefined) external _NSAppearanceNameDarkAqua (from AppKit)
                 (undefined) external _NSClassFromString (from Foundation)
                 (undefined) external _NSCocoaErrorDomain (from Foundation)
                 (undefined) external _NSHTTPCookieDomain (from Foundation)
                 (undefined) external _NSHTTPCookieName (from Foundation)
                 (undefined) external _NSHTTPCookiePath (from Foundation)
                 (undefined) external _NSHTTPCookieValue (from Foundation)
                 (undefined) external _NSHomeDirectory (from Foundation)
                 (undefined) external _NSIsEmptyRect (from Foundation)
                 (undefined) external _NSLocaleCountryCode (from CoreFoundation)
                 (undefined) external _NSLocalizedDescriptionKey (from Foundation)
                 (undefined) external _NSLocalizedRecoverySuggestionErrorKey (from Foundation)
                 (undefined) external _NSOSStatusErrorDomain (from Foundation)
                 (undefined) external _NSSearchPathForDirectoriesInDomains (from Foundation)
                 (undefined) external _NSSelectorFromString (from Foundation)
                 (undefined) external _NSTemporaryDirectory (from Foundation)
                 (undefined) external _NSZeroRect (from Foundation)
                 (undefined) external _NSZeroSize (from Foundation)
                 (undefined) external _NewHandle (from CoreServices)
                 (undefined) external _NewSpeechChannel (from ApplicationServices)
                 (undefined) external _OBJC_CLASS_$_ACAccount (from Accounts)
                 (undefined) external _OBJC_CLASS_$_ACAccountStore (from Accounts)
                 (undefined) external _OBJC_CLASS_$_AMPArtworkClient (from AMPLibrary)
                 (undefined) external _OBJC_CLASS_$_AMPArtworkRequest (from AMPLibrary)
                 (undefined) external _OBJC_CLASS_$_AMPArtworkSourceInfo (from AMPLibrary)
                 (undefined) external _OBJC_CLASS_$_AMPDevice (from AMPDevices)
                 (undefined) external _OBJC_CLASS_$_AMPDeviceAccessibilityPrefs (from AMPDevices)
                 (undefined) external _OBJC_CLASS_$_AMPDeviceAutoFillPrefs (from AMPDevices)
                 (undefined) external _OBJC_CLASS_$_AMPDeviceBatteryInfo (from AMPDevices)
                 (undefined) external _OBJC_CLASS_$_AMPDeviceInfo (from AMPDevices)
                 (undefined) external _OBJC_CLASS_$_AMPDeviceSetupInfo (from AMPDevices)
                 (undefined) external _OBJC_CLASS_$_AMPDeviceSoftwareInfo (from AMPDevices)
                 (undefined) external _OBJC_CLASS_$_AMPDeviceSyncPrefs (from AMPDevices)
                 (undefined) external _OBJC_CLASS_$_AMPLMediaAppClient (from AMPLibrary)
                 (undefined) external _OBJC_CLASS_$_AMPPhotoSyncPrefs (from AMPDevices)
                 (undefined) external _OBJC_CLASS_$_AMPRemoveArtworkRequest (from AMPLibrary)
                 (undefined) external _OBJC_CLASS_$_AMSAcknowledgePrivacyTask (from AppleMediaServices)
                 (undefined) external _OBJC_CLASS_$_AMSBiometricsTokenUpdateTask (from AppleMediaServices)
                 (undefined) external _OBJC_CLASS_$_AMSProcessInfo (from AppleMediaServices)
                 (undefined) external _OBJC_CLASS_$_AMSRestrictions (from AppleMediaServices)
                 (undefined) external _OBJC_CLASS_$_BKAgent (from BookKit)
                 (undefined) external _OBJC_CLASS_$_BKBookKitBook (from BookKit)
                 (undefined) external _OBJC_CLASS_$_CKSignatureGenerator (from CloudKit)
                 (undefined) external _OBJC_CLASS_$_MLMediaLibrary (from MediaLibrary)
                 (undefined) external _OBJC_CLASS_$_NSAppearance (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSArray (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_NSBitmapImageRep (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSBlockOperation (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSBundle (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSCharacterSet (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSColor (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSCondition (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSConstantIntegerNumber (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSData (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_NSDate (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_NSDictionary (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_NSDistributedNotificationCenter (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSError (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSFileManager (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSGraphicsContext (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSHTTPCookie (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSHashTable (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSImage (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSLocale (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_NSMutableArray (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_NSMutableData (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_NSMutableDictionary (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_NSMutableSet (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_NSMutableString (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSMutableURLRequest (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSNotificationCenter (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSNumber (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSObject (from libobjc)
                 (undefined) external _OBJC_CLASS_$_NSOperationQueue (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSPasteboard (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSProcessInfo (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSProgress (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSRunLoop (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_NSScreen (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSSet (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_NSSortDescriptor (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSString (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSTimer (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_NSURL (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_NSURLRequest (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSURLResponse (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSURLSession (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSURLSessionConfiguration (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSUUID (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSXPCConnection (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSXPCInterface (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSXPCListener (from Foundation)
                 (undefined) external _OBJC_CLASS_$_PHAsset (from Photos)
                 (undefined) external _OBJC_CLASS_$_PHAssetCollection (from Photos)
                 (undefined) external _OBJC_CLASS_$_PHAssetResource (from Photos)
                 (undefined) external _OBJC_CLASS_$_PHCollection (from Photos)
                 (undefined) external _OBJC_CLASS_$_PHCollectionList (from Photos)
                 (undefined) external _OBJC_CLASS_$_PHImageManager (from Photos)
                 (undefined) external _OBJC_CLASS_$_PHImageRequestOptions (from Photos)
                 (undefined) external _OBJC_CLASS_$_PHPerson (from Photos)
                 (undefined) external _OBJC_CLASS_$_PHPhotoLibrary (from Photos)
                 (undefined) external _OBJC_CLASS_$_PHVideoRequestOptions (from Photos)
                 (undefined) external _OBJC_CLASS_$_SUPreferenceManager (from SoftwareUpdate)
                 (undefined) external _OBJC_CLASS_$_UNMutableNotificationContent (from UserNotifications)
                 (undefined) external _OBJC_CLASS_$_UNNotificationAction (from UserNotifications)
                 (undefined) external _OBJC_CLASS_$_UNNotificationAttachment (from UserNotifications)
                 (undefined) external _OBJC_CLASS_$_UNNotificationCategory (from UserNotifications)
                 (undefined) external _OBJC_CLASS_$_UNNotificationRequest (from UserNotifications)
                 (undefined) external _OBJC_CLASS_$_UNUserNotificationCenter (from UserNotifications)
                 (undefined) external _OBJC_CLASS_$_UTType (from UniformTypeIdentifiers)
                 (undefined) external _OBJC_METACLASS_$_NSObject (from libobjc)
                 (undefined) external _OBJC_METACLASS_$_NSURL (from CoreFoundation)
                 (undefined) external _PFVideoAVCFObjectBuilderCopyAVCFAsset (from PhotosFormats)
                 (undefined) external _PFVideoAVCFObjectBuilderCreateExportSessionWithExportPreset (from PhotosFormats)
                 (undefined) external _PFVideoAVCFObjectBuilderCreatePlayerItem (from PhotosFormats)
                 (undefined) external _PFVideoAVCFObjectBuilderCreateWithVideoAsset (from PhotosFormats)
                 (undefined) external _PHAssetPropertySetDescription (from Photos)
                 (undefined) external _PHAssetPropertySetGridMetadata (from Photos)
                 (undefined) external _PHAssetPropertySetOriginalMetadata (from Photos)
                 (undefined) external _PHAssetPropertySetPhotosInfoPanelExtended (from Photos)
                 (undefined) external _PHImageErrorKey (from Photos)
                 (undefined) external _PHImageFileURLKey (from Photos)
                 (undefined) external _PHImageManagerMaximumSize (from Photos)
                 (undefined) external _PasteboardClear (from ApplicationServices)
                 (undefined) external _PasteboardCopyItemFlavorData (from ApplicationServices)
                 (undefined) external _PasteboardCopyName (from ApplicationServices)
                 (undefined) external _PasteboardCreate (from ApplicationServices)
                 (undefined) external _PasteboardGetItemCount (from ApplicationServices)
                 (undefined) external _PasteboardGetItemIdentifier (from ApplicationServices)
                 (undefined) external _PasteboardPutItemFlavor (from ApplicationServices)
                 (undefined) external _PasteboardSetPasteLocation (from ApplicationServices)
                 (undefined) external _PasteboardSetPromiseKeeper (from ApplicationServices)
                 (undefined) external _PasteboardSynchronize (from ApplicationServices)
                 (undefined) external _ProcessInformationCopyDictionary (from ApplicationServices)
                 (undefined) external _PtrAndHand (from CoreServices)
                 (undefined) external _PtrToHand (from CoreServices)
                 (undefined) external _RSA_free (from libcrypto.46)
                 (undefined) external _RSA_padding_add_PKCS1_OAEP (from libcrypto.46)
                 (undefined) external _RSA_size (from libcrypto.46)
                 (undefined) external _RegisterComponent (from CoreServices)
                 (undefined) external _RestoreCheckpointCreateCheckpointFingerprint (from MobileDevice)
                 (undefined) external _SCDynamicStoreCopyComputerName (from SystemConfiguration)
                 (undefined) external _SCDynamicStoreCopyMultiple (from SystemConfiguration)
                 (undefined) external _SCDynamicStoreCopyProxies (from SystemConfiguration)
                 (undefined) external _SCDynamicStoreCreate (from SystemConfiguration)
                 (undefined) external _SCDynamicStoreKeyCreateNetworkServiceEntity (from SystemConfiguration)
                 (undefined) external _SCNetworkReachabilityCreateWithName (from SystemConfiguration)
                 (undefined) external _SCNetworkReachabilityGetFlags (from SystemConfiguration)
                 (undefined) external _SCNetworkReachabilityScheduleWithRunLoop (from SystemConfiguration)
                 (undefined) external _SCNetworkReachabilitySetCallback (from SystemConfiguration)
                 (undefined) external _SCNetworkReachabilityUnscheduleFromRunLoop (from SystemConfiguration)
                 (undefined) external _SameProcess (from ApplicationServices)
                 (undefined) external _SecKeyCreateWithData (from Security)
                 (undefined) external _SecKeyVerifySignature (from Security)
                 (undefined) external _SessionGetInfo (from Security)
                 (undefined) external _SetFrontProcess (from ApplicationServices)
                 (undefined) external _SetSpeechInfo (from ApplicationServices)
                 (undefined) external _SetSpeechRate (from ApplicationServices)
                 (undefined) external _SpeakCFString (from ApplicationServices)
                 (undefined) external _UNNotificationDefaultActionIdentifier (from UserNotifications)
                 (undefined) external _UNNotificationDismissActionIdentifier (from UserNotifications)
                 (undefined) external _UTCreateStringForOSType (from CoreServices)
                 (undefined) external _UTTypeCreatePreferredIdentifierForTag (from CoreServices)
                 (undefined) external _UpdateSystemActivity (from CoreServices)
                 (undefined) external _VVVCreatePodController (from iPodUpdater)
                 (undefined) external _VVVCreatePodWithID (from iPodUpdater)
                 (undefined) external _VVVDeletePod (from iPodUpdater)
                 (undefined) external _VVVDeletePodController (from iPodUpdater)
                 (undefined) external _VVVGetCompletionInstructions (from iPodUpdater)
                 (undefined) external _VVVGetPodUpdaterLibraryVersion (from iPodUpdater)
                 (undefined) external _VVVGetProgress (from iPodUpdater)
                 (undefined) external _VVVRestorePod (from iPodUpdater)
                 (undefined) external _VVVSetLogVerbosity (from iPodUpdater)
                 (undefined) external _VVVShouldAllowRestore (from iPodUpdater)
                 (undefined) external _VVVShouldAllowUpdate (from iPodUpdater)
                 (undefined) external _VVVUpdatePod (from iPodUpdater)
                 (undefined) external _XML_Parse (from libexpat)
                 (undefined) external _XML_ParserCreate (from libexpat)
                 (undefined) external _XML_ParserFree (from libexpat)
                 (undefined) external _XML_SetCharacterDataHandler (from libexpat)
                 (undefined) external _XML_SetElementHandler (from libexpat)
                 (undefined) external _XML_SetUserData (from libexpat)
                 (undefined) external __AVCFInitializeRetainedProtectedContentPlaybackSupportSessionAsynchronouslyForProviderWithOptions (from AVFoundationCF)
                 (undefined) external __AVCFPlayerItemCopyApplicationAuthorizationChallenge (from AVFoundationCF)
                 (undefined) external __AVCFPlayerItemCopyApplicationAuthorizationChallengeProvider (from AVFoundationCF)
                 (undefined) external __AVCFPlayerItemIsExternalProtectionRequiredForPlayback (from AVFoundationCF)
                 (undefined) external __AVCFPlayerItemIsRental (from AVFoundationCF)
                 (undefined) external __AVCFPlayerItemSetApplicationAuthorizationChallengeResponse (from AVFoundationCF)
                 (undefined) external __Block_object_assign (from libSystem)
                 (undefined) external __Block_object_dispose (from libSystem)
                 (undefined) external __CFCopySystemVersionDictionary (from CoreFoundation)
                 (undefined) external __CFHTTPCookieStorageGetDefault (from CFNetwork)
                 (undefined) external __CSCreateSeed (from CoreServices)
                 (undefined) external __CSDestroySeed (from CoreServices)
                 (undefined) external __CSReadSeed (from CoreServices)
                 (undefined) external __CSWriteSeed (from CoreServices)
                 (undefined) external __DefaultRuneLocale (from libSystem)
                 (undefined) external __LSModifyNotification (from CoreServices)
                 (undefined) external __LSScheduleNotificationFunction (from CoreServices)
                 (undefined) external __LSUnscheduleNotificationFunction (from CoreServices)
                 (undefined) external __NSConcreteGlobalBlock (from libSystem)
                 (undefined) external __NSConcreteStackBlock (from libSystem)
                 (undefined) external __NSProgressRemoteLocalizedAdditionalDescriptionKey (from Foundation)
                 (undefined) external __NSProgressRemoteLocalizedDescriptionKey (from Foundation)
                 (undefined) external __Unwind_Resume (from libSystem)
                 (undefined) external __ZNKSt13runtime_error4whatEv (from libc++)
                 (undefined) external __ZNKSt9exception4whatEv (from libc++)
                 (undefined) external __ZNSt11logic_errorC2EPKc (from libc++)
                 (undefined) external __ZNSt12length_errorD1Ev (from libc++)
                 (undefined) external __ZNSt12out_of_rangeD1Ev (from libc++)
                 (undefined) external __ZNSt13exception_ptrD1Ev (from libc++)
                 (undefined) external __ZNSt13runtime_errorC2EPKc (from libc++)
                 (undefined) external __ZNSt13runtime_errorD2Ev (from libc++)
                 (undefined) external __ZNSt16invalid_argumentD1Ev (from libc++)
                 (undefined) external __ZNSt20bad_array_new_lengthC1Ev (from libc++)
                 (undefined) external __ZNSt20bad_array_new_lengthD1Ev (from libc++)
                 (undefined) external __ZNSt3__111__call_onceERVmPvPFvS2_E (from libc++)
                 (undefined) external __ZNSt3__112__get_sp_mutEPKv (from libc++)
                 (undefined) external __ZNSt3__112__next_primeEm (from libc++)
                 (undefined) external __ZNSt3__112bad_weak_ptrD1Ev (from libc++)
                 (undefined) external __ZNSt3__112basic_stringIcNS_11char_traitsIcEENS_9allocatorIcEEE21__grow_by_and_replaceEmmmmmmPKc (from libc++)
                 (undefined) external __ZNSt3__112basic_stringIcNS_11char_traitsIcEENS_9allocatorIcEEE6appendEPKcm (from libc++)
                 (undefined) external __ZNSt3__113random_deviceC1ERKNS_12basic_stringIcNS_11char_traitsIcEENS_9allocatorIcEEEE (from libc++)
                 (undefined) external __ZNSt3__113random_deviceD1Ev (from libc++)
                 (undefined) external __ZNSt3__113random_deviceclEv (from libc++)
                 (undefined) external __ZNSt3__114__shared_countD2Ev (from libc++)
                 (undefined) external __ZNSt3__115__thread_structC1Ev (from libc++)
                 (undefined) external __ZNSt3__115__thread_structD1Ev (from libc++)
                 (undefined) external __ZNSt3__117__assoc_sub_state13set_exceptionESt13exception_ptr (from libc++)
                 (undefined) external __ZNSt3__117__assoc_sub_state16__on_zero_sharedEv (from libc++)
                 (undefined) external __ZNSt3__117__assoc_sub_state4waitEv (from libc++)
                 (undefined) external __ZNSt3__117__assoc_sub_state9set_valueEv (from libc++)
                 (undefined) external __ZNSt3__118condition_variableD1Ev (from libc++)
                 (undefined) external __ZNSt3__119__shared_weak_count14__release_weakEv (from libc++)
                 (undefined) external __ZNSt3__119__shared_weak_count4lockEv (from libc++)
                 (undefined) external __ZNSt3__119__shared_weak_countD2Ev (from libc++)
                 (undefined) external __ZNSt3__119__thread_local_dataEv (from libc++)
                 (undefined) external __ZNSt3__120__throw_system_errorEiPKc (from libc++)
                 (undefined) external __ZNSt3__15mutex4lockEv (from libc++)
                 (undefined) external __ZNSt3__15mutex6unlockEv (from libc++)
                 (undefined) external __ZNSt3__15mutexD1Ev (from libc++)
                 (undefined) external __ZNSt3__16futureIvEC1EPNS_17__assoc_sub_stateE (from libc++)
                 (undefined) external __ZNSt3__16futureIvED1Ev (from libc++)
                 (undefined) external __ZNSt3__16thread6detachEv (from libc++)
                 (undefined) external __ZNSt3__16threadD1Ev (from libc++)
                 (undefined) external __ZNSt3__18__sp_mut4lockEv (from libc++)
                 (undefined) external __ZNSt3__18__sp_mut6unlockEv (from libc++)
                 (undefined) external __ZNSt9bad_allocC1Ev (from libc++)
                 (undefined) external __ZNSt9bad_allocD1Ev (from libc++)
                 (undefined) external __ZNSt9exceptionD2Ev (from libc++)
                 (undefined) external __ZSt17current_exceptionv (from libc++)
                 (undefined) external __ZSt7nothrow (from libc++)
                 (undefined) external __ZSt9terminatev (from libc++)
                 (undefined) external __ZTINSt3__112bad_weak_ptrE (from libc++)
                 (undefined) external __ZTINSt3__117__assoc_sub_stateE (from libc++)
                 (undefined) external __ZTINSt3__119__shared_weak_countE (from libc++)
                 (undefined) external __ZTIPKc (from libc++)
                 (undefined) external __ZTISt12length_error (from libc++)
                 (undefined) external __ZTISt12out_of_range (from libc++)
                 (undefined) external __ZTISt13runtime_error (from libc++)
                 (undefined) external __ZTISt16invalid_argument (from libc++)
                 (undefined) external __ZTISt20bad_array_new_length (from libc++)
                 (undefined) external __ZTISt9bad_alloc (from libc++)
                 (undefined) external __ZTISt9exception (from libc++)
                 (undefined) external __ZTIi (from libc++)
                 (undefined) external __ZTVN10__cxxabiv116__enum_type_infoE (from libc++)
                 (undefined) external __ZTVN10__cxxabiv117__class_type_infoE (from libc++)
                 (undefined) external __ZTVN10__cxxabiv119__pointer_type_infoE (from libc++)
                 (undefined) external __ZTVN10__cxxabiv120__function_type_infoE (from libc++)
                 (undefined) external __ZTVN10__cxxabiv120__si_class_type_infoE (from libc++)
                 (undefined) external __ZTVN10__cxxabiv121__vmi_class_type_infoE (from libc++)
                 (undefined) external __ZTVNSt3__112bad_weak_ptrE (from libc++)
                 (undefined) external __ZTVNSt3__117__assoc_sub_stateE (from libc++)
                 (undefined) external __ZTVSt12length_error (from libc++)
                 (undefined) external __ZTVSt12out_of_range (from libc++)
                 (undefined) external __ZTVSt16invalid_argument (from libc++)
                 (undefined) external __ZdaPv (from libc++)
                 (undefined) external __ZdlPv (from libc++)
                 (undefined) external __ZdlPvRKSt9nothrow_t (from libc++)
                 (undefined) external __Znam (from libc++)
                 (undefined) external __ZnamRKSt9nothrow_t (from libc++)
                 (undefined) external __Znwm (from libc++)
                 (undefined) external __ZnwmRKSt9nothrow_t (from libc++)
                 (undefined) external ___CFConstantStringClassReference (from CoreFoundation)
                 (undefined) external ___NSArray0__struct (from CoreFoundation)
                 (undefined) external ___NSDictionary0__struct (from CoreFoundation)
                 (undefined) external ___assert_rtn (from libSystem)
                 (undefined) external ___chkstk_darwin (from libSystem)
                 (undefined) external ___cxa_allocate_exception (from libc++)
                 (undefined) external ___cxa_atexit (from libSystem)
                 (undefined) external ___cxa_bad_typeid (from libc++)
                 (undefined) external ___cxa_begin_catch (from libc++)
                 (undefined) external ___cxa_end_catch (from libc++)
                 (undefined) external ___cxa_free_exception (from libc++)
                 (undefined) external ___cxa_guard_abort (from libc++)
                 (undefined) external ___cxa_guard_acquire (from libc++)
                 (undefined) external ___cxa_guard_release (from libc++)
                 (undefined) external ___cxa_pure_virtual (from libc++)
                 (undefined) external ___cxa_rethrow (from libc++)
                 (undefined) external ___cxa_throw (from libc++)
                 (undefined) external ___darwin_check_fd_set_overflow (from libSystem)
                 (undefined) external ___dynamic_cast (from libc++)
                 (undefined) external ___error (from libSystem)
                 (undefined) external ___exp10 (from libSystem)
                 (undefined) external ___gxx_personality_v0 (from libc++)
                 (undefined) external ___kCFBooleanFalse (from CoreFoundation)
                 (undefined) external ___kCFBooleanTrue (from CoreFoundation)
                 (undefined) external ___maskrune (from libSystem)
                 (undefined) external ___objc_personality_v0 (from libobjc)
                 (undefined) external ___sincos_stret (from libSystem)
                 (undefined) external ___sincosf_stret (from libSystem)
                 (undefined) external ___stack_chk_fail (from libSystem)
                 (undefined) external ___stack_chk_guard (from libSystem)
                 (undefined) external __dispatch_main_q (from libSystem)
                 (undefined) external __dispatch_source_type_signal (from libSystem)
                 (undefined) external __exit (from libSystem)
                 (undefined) external __kCFStreamPropertySocketImmediateBufferSize (from CFNetwork)
                 (undefined) external __kCFStreamPropertySocketImmediateBufferTimeOut (from CFNetwork)
0000000100000000 (__TEXT,__text) [referenced dynamically] external __mh_execute_header
                 (undefined) external __objc_empty_cache (from libobjc)
                 (undefined) external __os_feature_enabled_impl (from libSystem)
                 (undefined) external __os_log_debug_impl (from libSystem)
                 (undefined) external __os_log_default (from libSystem)
                 (undefined) external __os_log_error_impl (from libSystem)
                 (undefined) external __os_log_impl (from libSystem)
                 (undefined) external __os_signpost_emit_with_name_impl (from libSystem)
                 (undefined) external __xpc_error_connection_interrupted (from libSystem)
                 (undefined) external __xpc_type_error (from libSystem)
                 (undefined) external _access (from libSystem)
                 (undefined) external _arc4random (from libSystem)
                 (undefined) external _arc4random_buf (from libSystem)
                 (undefined) external _arc4random_uniform (from libSystem)
                 (undefined) external _atexit (from libSystem)
                 (undefined) external _atol (from libSystem)
                 (undefined) external _basename_r (from libSystem)
                 (undefined) external _bind (from libSystem)
                 (undefined) external _bootstrap_look_up (from libSystem)
                 (undefined) external _bootstrap_port (from libSystem)
                 (undefined) external _bsearch (from libSystem)
                 (undefined) external _bzero (from libSystem)
                 (undefined) external _cache_get_and_retain (from libSystem)
                 (undefined) external _cache_release_value (from libSystem)
                 (undefined) external _cache_remove (from libSystem)
                 (undefined) external _cache_set_and_retain (from libSystem)
                 (undefined) external _calloc (from libSystem)
                 (undefined) external _chflags (from libSystem)
                 (undefined) external _chmod (from libSystem)
                 (undefined) external _close (from libSystem)
                 (undefined) external _closedir (from libSystem)
                 (undefined) external _connect (from libSystem)
                 (undefined) external _cos (from libSystem)
                 (undefined) external _crc32 (from libz)
                 (undefined) external _d2i_RSAPublicKey (from libcrypto.46)
                 (undefined) external _deflate (from libz)
                 (undefined) external _deflateEnd (from libz)
                 (undefined) external _deflateInit2_ (from libz)
                 (undefined) external _deflateInit_ (from libz)
                 (undefined) external _dispatch_after_f (from libSystem)
                 (undefined) external _dispatch_apply_f (from libSystem)
                 (undefined) external _dispatch_async (from libSystem)
                 (undefined) external _dispatch_async_f (from libSystem)
                 (undefined) external _dispatch_get_current_queue (from libSystem)
                 (undefined) external _dispatch_get_global_queue (from libSystem)
                 (undefined) external _dispatch_group_async (from libSystem)
                 (undefined) external _dispatch_group_create (from libSystem)
                 (undefined) external _dispatch_group_enter (from libSystem)
                 (undefined) external _dispatch_group_leave (from libSystem)
                 (undefined) external _dispatch_group_wait (from libSystem)
                 (undefined) external _dispatch_once (from libSystem)
                 (undefined) external _dispatch_once_f (from libSystem)
                 (undefined) external _dispatch_queue_attr_make_with_qos_class (from libSystem)
                 (undefined) external _dispatch_queue_create (from libSystem)
                 (undefined) external _dispatch_release (from libSystem)
                 (undefined) external _dispatch_resume (from libSystem)
                 (undefined) external _dispatch_semaphore_create (from libSystem)
                 (undefined) external _dispatch_semaphore_signal (from libSystem)
                 (undefined) external _dispatch_semaphore_wait (from libSystem)
                 (undefined) external _dispatch_source_cancel (from libSystem)
                 (undefined) external _dispatch_source_create (from libSystem)
                 (undefined) external _dispatch_source_set_event_handler (from libSystem)
                 (undefined) external _dispatch_source_set_timer (from libSystem)
                 (undefined) external _dispatch_sync (from libSystem)
                 (undefined) external _dispatch_sync_f (from libSystem)
                 (undefined) external _dispatch_time (from libSystem)
                 (undefined) external _dispatch_walltime (from libSystem)
                 (undefined) external _dlclose (from libSystem)
                 (undefined) external _dlopen (from libSystem)
                 (undefined) external _dlsym (from libSystem)
                 (undefined) external _exchangedata (from libSystem)
                 (undefined) external _exit (from libSystem)
                 (undefined) external _exp (from libSystem)
                 (undefined) external _exp2 (from libSystem)
                 (undefined) external _exp2f (from libSystem)
                 (undefined) external _expf (from libSystem)
                 (undefined) external _fclonefileat (from libSystem)
                 (undefined) external _fclose (from libSystem)
                 (undefined) external _fcntl (from libSystem)
                 (undefined) external _ferror (from libSystem)
                 (undefined) external _ffsctl (from libSystem)
                 (undefined) external _fopen (from libSystem)
                 (undefined) external _fread (from libSystem)
                 (undefined) external _free (from libSystem)
                 (undefined) external _freeaddrinfo (from libSystem)
                 (undefined) external _fseeko (from libSystem)
                 (undefined) external _fstat (from libSystem)
                 (undefined) external _fsync (from libSystem)
                 (undefined) external _ftello (from libSystem)
                 (undefined) external _ftruncate (from libSystem)
                 (undefined) external _fwrite (from libSystem)
                 (undefined) external _get_crc_table (from libz)
                 (undefined) external _getaddrinfo (from libSystem)
                 (undefined) external _getattrlist (from libSystem)
                 (undefined) external _gethostbyname (from libSystem)
                 (undefined) external _gethostname (from libSystem)
                 (undefined) external _getmntinfo_r_np (from libSystem)
                 (undefined) external _getpeername (from libSystem)
                 (undefined) external _getpid (from libSystem)
                 (undefined) external _getpwuid_r (from libSystem)
                 (undefined) external _getsockname (from libSystem)
                 (undefined) external _gettimeofday (from libSystem)
                 (undefined) external _getuid (from libSystem)
                 (undefined) external _getxattr (from libSystem)
                 (undefined) external _host_info (from libSystem)
                 (undefined) external _hypot (from libSystem)
                 (undefined) external _iPodAquireLock (from iPod)
                 (undefined) external _iPodCopyConnected (from iPod)
                 (undefined) external _iPodCopyMountpoint (from iPod)
                 (undefined) external _iPodCopyName (from iPod)
