00007ff8439c3050 (__DATA,__data) non-external _.compoundliteral
00007ff806cc40bd (__TEXT,__text) non-external _candidate_list_remove
00007ff806cc6aea (__TEXT,__text) non-external _candidate_set_release
00007ff806cb6798 (__TEXT,__text) non-external _car
00007ff806cb67e7 (__TEXT,__text) non-external _cdr
00007ff806cc714d (__TEXT,__text) non-external _check_dependencies
00007ff806ccbe0c (__TEXT,__text) non-external _check_external_hardlinks
00007ff806ccbceb (__TEXT,__text) non-external _check_external_hardlinks_stat
00007ff806cd35a2 (__TEXT,__text) non-external _check_instruction
00007ff806cd3699 (__TEXT,__text) non-external _check_policy
                 (undefined) external _clearerr (from libSystem)
                 (undefined) external _close (from libSystem)
00007ff806cd7e19 (__TEXT,__text) non-external _collect_filters_into_syscallmask
00007ff806caaaf5 (__TEXT,__text) non-external _compile
00007ff806cb7550 (__TEXT,__text) non-external _compute_cost_estimate
00007ff806cb72f4 (__TEXT,__text) non-external _compute_hash
00007ff806cd1009 (__TEXT,__text) non-external _compute_hash.295
00007ff806cbaf55 (__TEXT,__text) non-external _condition_free_callback
00007ff806cd3ca4 (__TEXT,__text) non-external _condition_has_nested_condition_list
00007ff806cc637f (__TEXT,__text) non-external _condition_with_patterns_combined
00007ff806ccd571 (__TEXT,__text) non-external _connect_to_sandboxd_and_call
00007ff806cbdcbe (__TEXT,__text) non-external _construct_automaton
00007ff806cc6c02 (__TEXT,__text) non-external _create_pattern_disjunctions
00007ff806cc2adf (__TEXT,__text) non-external _cse
00007ff806cc2df5 (__TEXT,__text) non-external _cse_inferior_list
00007ff806cc2ca5 (__TEXT,__text) non-external _cse_multiple
00007ff806cc4886 (__TEXT,__text) non-external _dce
00007ff806cb8853 (__TEXT,__text) non-external _decorate_condition
00007ff806cb523c (__TEXT,__text) non-external _decorate_operation
00007ff806cd9cb8 (__TEXT,__text) non-external _die_die_die
                 (undefined) external _dispatch_once (from libSystem)
00007ff8406c2fa0 (__DATA_CONST,__const) non-external _dispatch_table
00007ff806cc079a (__TEXT,__text) non-external _dump_stack_restore
00007ff806cc0718 (__TEXT,__text) non-external _dump_stack_stash
00007ff806cd0b6f (__TEXT,__text) non-external _eliminate_common_subexpressions_policy
00007ff806cc4754 (__TEXT,__text) non-external _eliminate_dead_code
00007ff806cd1aa2 (__TEXT,__text) non-external _eliminate_dead_code_policy
00007ff806cc840d (__TEXT,__text) non-external _emit
00007ff806ccf5a3 (__TEXT,__text) non-external _emit_bitmask
00007ff806cc9bdd (__TEXT,__text) non-external _emit_buffer
00007ff806cc7697 (__TEXT,__text) non-external _emit_instruction
00007ff806ccfb44 (__TEXT,__text) non-external _emit_modifier_descriptor
00007ff806ccf50c (__TEXT,__text) non-external _emit_network
00007ff806ccf3af (__TEXT,__text) non-external _emit_pattern
00007ff806ccf403 (__TEXT,__text) non-external _emit_regex
00007ff806cceeb3 (__TEXT,__text) non-external _emit_string_table
00007ff806ccf2b9 (__TEXT,__text) non-external _emit_string_table_reference
00007ff806ccedf5 (__TEXT,__text) non-external _emit_variable_names
00007ff806cd4c92 (__TEXT,__text) non-external _enable_profile_flag
00007ff806cc811a (__TEXT,__text) non-external _encode_address
00007ff806cbd68b (__TEXT,__text) non-external _end_expression
00007ff806cb3ca0 (__TEXT,__text) non-external _eqv
00007ff806cc42b7 (__TEXT,__text) non-external _expand_logical_conditions
00007ff806cd29fc (__TEXT,__text) non-external _expand_logical_conditions_policy
00007ff806cd4ebe (__TEXT,__text) non-external _extends_builtin
00007ff806cd2258 (__TEXT,__text) non-external _factor_policy
                 (undefined) external _fclose (from libSystem)
                 (undefined) external _fcntl (from libSystem)
                 (undefined) external _feof (from libSystem)
                 (undefined) external _ferror (from libSystem)
                 (undefined) external _ffsctl (from libSystem)
                 (undefined) external _fgetattrlist (from libSystem)
                 (undefined) external _fileno (from libSystem)
00007ff806cae16f (__TEXT,__text) non-external (was a private external) _fill_vector
00007ff8406c5200 (__DATA_CONST,__const) non-external _filter_info
00007ff806cae0d5 (__TEXT,__text) non-external _find_consecutive_cells
00007ff806cb178f (__TEXT,__text) non-external _find_slot_in_env
00007ff806cbdad8 (__TEXT,__text) non-external _fixup_unanchored_operand
                 (undefined) external _flockfile (from libSystem)
                 (undefined) external _fopen (from libSystem)
00007ff806cd5e66 (__TEXT,__text) non-external _format_error
                 (undefined) external _fprintf (from libSystem)
                 (undefined) external _fputc (from libSystem)
                 (undefined) external _fputs (from libSystem)
                 (undefined) external _fread (from libSystem)
                 (undefined) external _free (from libSystem)
00007ff806cad1a4 (__TEXT,__text) non-external _free_bytes_in_buffer
                 (undefined) external _fseeko (from libSystem)
                 (undefined) external _fsgetpath (from libSystem)
                 (undefined) external _fstat$INODE64 (from libSystem)
                 (undefined) external _fstatat$INODE64 (from libSystem)
                 (undefined) external _ftello (from libSystem)
                 (undefined) external _fts_close$INODE64 (from libSystem)
                 (undefined) external _fts_open$INODE64 (from libSystem)
                 (undefined) external _fts_read$INODE64 (from libSystem)
                 (undefined) external _funlockfile (from libSystem)
                 (undefined) external _funopen (from libSystem)
                 (undefined) external _fwrite (from libSystem)
00007ff8439c2be0 (__DATA,__crash_info) non-external (was a private external) _gCRAnnotations
00007ff806cb537b (__TEXT,__text) non-external _gc
00007ff806cb4738 (__TEXT,__text) non-external (was a private external) _gc_protect
00007ff806cb49cb (__TEXT,__text) non-external (was a private external) _gc_unprotect
00007ff806cd994d (__TEXT,__text) non-external _gc_unprotect.cold.1
00007ff806cd7b14 (__TEXT,__text) non-external _generate_syscallmask
00007ff806cb3b5a (__TEXT,__text) non-external (was a private external) _gensym
00007ff806cd992a (__TEXT,__text) non-external _gensym.cold.1
00007ff806cae277 (__TEXT,__text) non-external _get_cell
00007ff806cc83b1 (__TEXT,__text) non-external _get_current_data_address
00007ff806cb023c (__TEXT,__text) non-external _inchar
00007ff806cda510 (__TEXT,__const) non-external _init_scm
00007ff806cccfdc (__TEXT,__text) non-external _inspect_iterate_items
00007ff806cb359e (__TEXT,__text) non-external _is_any
00007ff806cc9ce6 (__TEXT,__text) non-external (was a private external) _is_bt_pointer
00007ff806cbaf42 (__TEXT,__text) non-external (was a private external) _is_character
00007ff806cc9d77 (__TEXT,__text) non-external (was a private external) _is_closure
00007ff806cc9d9d (__TEXT,__text) non-external (was a private external) _is_continuation
00007ff806cc9dc3 (__TEXT,__text) non-external (was a private external) _is_environment
00007ff806cc9d50 (__TEXT,__text) non-external (was a private external) _is_foreign
00007ff806cc9d63 (__TEXT,__text) non-external (was a private external) _is_foreign_block
00007ff806cb88d6 (__TEXT,__text) non-external (was a private external) _is_foreign_object
00007ff806cd62e3 (__TEXT,__text) non-external _is_implicit_source_name
00007ff806cb6945 (__TEXT,__text) non-external (was a private external) _is_integer
00007ff806cc9d8a (__TEXT,__text) non-external (was a private external) _is_macro
00007ff806cb6f30 (__TEXT,__text) non-external _is_nonneg
00007ff806ccb09d (__TEXT,__text) non-external _is_num_integer
00007ff806cb3c36 (__TEXT,__text) non-external (was a private external) _is_number
00007ff806cb24d6 (__TEXT,__text) non-external (was a private external) _is_pair
00007ff806cc9d27 (__TEXT,__text) non-external (was a private external) _is_port
00007ff806cc0096 (__TEXT,__text) non-external _is_position_at_end_of_sequence
00007ff806cc9d3d (__TEXT,__text) non-external (was a private external) _is_proc
00007ff806cc9db0 (__TEXT,__text) non-external (was a private external) _is_promise
00007ff806cb6f1c (__TEXT,__text) non-external (was a private external) _is_string
00007ff806cb7133 (__TEXT,__text) non-external (was a private external) _is_symbol
00007ff806cc9b23 (__TEXT,__text) non-external (was a private external) _is_vector
                 (undefined) external _isalnum (from libSystem)
                 (undefined) external _isalpha (from libSystem)
                 (undefined) external _isblank (from libSystem)
                 (undefined) external _iscntrl (from libSystem)
                 (undefined) external _isdigit (from libSystem)
                 (undefined) external _isgraph (from libSystem)
                 (undefined) external _islower (from libSystem)
                 (undefined) external _isprint (from libSystem)
                 (undefined) external _ispunct (from libSystem)
                 (undefined) external _isspace (from libSystem)
                 (undefined) external _isupper (from libSystem)
                 (undefined) external _isxdigit (from libSystem)
00007ff806cb6952 (__TEXT,__text) non-external (was a private external) _ivalue
00007ff806ccbd80 (__TEXT,__text) non-external _legacy_track_hardlinks
00007ff806ccbd28 (__TEXT,__text) non-external _legacy_track_hardlinks_stat
00007ff806cbac96 (__TEXT,__text) non-external _list_cost_estimate
00007ff806cbae84 (__TEXT,__text) non-external _list_star
                 (undefined) external _mach_msg (from libSystem)
                 (undefined) external _mach_msg_destroy (from libSystem)
                 (undefined) external _mach_port_deallocate (from libSystem)
                 (undefined) external _mach_task_self_ (from libSystem)
                 (undefined) external _malloc (from libSystem)
                 (undefined) external _malloc_good_size (from libSystem)
                 (undefined) external _malloc_size (from libSystem)
                 (undefined) external _malloc_type_calloc (from libSystem)
                 (undefined) external _malloc_type_free (from libSystem)
                 (undefined) external _malloc_type_malloc (from libSystem)
                 (undefined) external _malloc_type_realloc (from libSystem)
00007ff806cb56e2 (__TEXT,__text) non-external _mark
                 (undefined) external _matchCombine (from libMatch)
                 (undefined) external _matchCompile (from libMatch)
                 (undefined) external _matchExec (from libMatch)
                 (undefined) external _matchFree (from libMatch)
                 (undefined) external _matchInit (from libMatch)
                 (undefined) external _matchPack (from libMatch)
                 (undefined) external _memchr (from libSystem)
                 (undefined) external _memcmp (from libSystem)
                 (undefined) external _memcpy (from libSystem)
                 (undefined) external _memmem (from libSystem)
                 (undefined) external _memmove (from libSystem)
                 (undefined) external _memset (from libSystem)
                 (undefined) external _mergesort_b (from libSystem)
                 (undefined) external _mig_dealloc_reply_port (from libSystem)
                 (undefined) external _mig_get_reply_port (from libSystem)
                 (undefined) external _mig_put_reply_port (from libSystem)
                 (undefined) external _mig_strncpy (from libSystem)
                 (undefined) weak external _mig_strncpy_zerofill (from libSystem)
00007ff806cb1593 (__TEXT,__text) non-external _mk_atom
00007ff806cbff6e (__TEXT,__text) non-external (was a private external) _mk_counted_string
00007ff806ccab78 (__TEXT,__text) non-external _mk_empty_string
00007ff806cb4ae5 (__TEXT,__text) non-external (was a private external) _mk_foreign_block
00007ff806cb4b1c (__TEXT,__text) non-external (was a private external) _mk_foreign_func
00007ff806cb88a7 (__TEXT,__text) non-external (was a private external) _mk_foreign_object
00007ff806cb5285 (__TEXT,__text) non-external (was a private external) _mk_integer
00007ff806cb22aa (__TEXT,__text) non-external _mk_sharp_const
00007ff806cc99a6 (__TEXT,__text) non-external _mk_sharp_integer
00007ff806cae50c (__TEXT,__text) non-external (was a private external) _mk_string
00007ff806cae312 (__TEXT,__text) non-external (was a private external) _mk_symbol
00007ff806cadf77 (__TEXT,__text) non-external _mk_vector
00007ff806cd99b6 (__TEXT,__text) non-external _mk_vector.cold.1
00007ff8406c6200 (__DATA_CONST,__const) non-external _modifier_info
00007ff806cc00cf (__TEXT,__text) non-external _move_to_next_node
00007ff806cd6636 (__TEXT,__text) non-external _msgfilter_free_callback
00007ff806cc2723 (__TEXT,__text) non-external _negate_instruction
00007ff8406c5f80 (__DATA_CONST,__const) non-external _network_filter_constants
00007ff806cae1bf (__TEXT,__text) non-external _new_frame_in_env
00007ff806cae613 (__TEXT,__text) non-external _new_slot_spec_in_env
00007ff806ceb450 (__TEXT,__const) non-external _nfBasicCF
00007ff806ce7860 (__TEXT,__const) non-external _nfTrieHi
00007ff806cebe50 (__TEXT,__const) non-external _nfTrieLo
00007ff806cea270 (__TEXT,__const) non-external _nfTrieMid
00007ff806ce7e90 (__TEXT,__const) non-external _nfU16InvMasks
00007ff806ce7fa0 (__TEXT,__const) non-external _nfU16Seq2
00007ff806ce8bc0 (__TEXT,__const) non-external _nfU16Seq3
00007ff806ce9100 (__TEXT,__const) non-external _nfU16SeqMisc
00007ff806ce9290 (__TEXT,__const) non-external _nfU32Char
00007ff806cea110 (__TEXT,__const) non-external _nfU32SeqMisc
00007ff806cb3c4c (__TEXT,__text) non-external _num_eq
00007ff806cbaeef (__TEXT,__text) non-external _num_ge
00007ff806cbffc5 (__TEXT,__text) non-external _num_gt
00007ff806cc9b87 (__TEXT,__text) non-external _num_le
00007ff806cc9b37 (__TEXT,__text) non-external _num_lt
00007ff806cca729 (__TEXT,__text) non-external _num_mod
00007ff8436ee678 (__DATA_DIRTY,__bss) non-external _num_one
00007ff806cca6b8 (__TEXT,__text) non-external _num_rem
00007ff8436ee688 (__DATA_DIRTY,__bss) non-external _num_zero
00007ff806cb67d9 (__TEXT,__text) non-external (was a private external) _objvalue
00007ff806cae3d5 (__TEXT,__text) non-external _oblist_add_by_name
00007ff806cae341 (__TEXT,__text) non-external _oblist_find_by_name
00007ff806cbd703 (__TEXT,__text) non-external _op_concat
                 (undefined) external _open (from libSystem)
00007ff806cbdc14 (__TEXT,__text) non-external _operand_release
00007ff806cd405d (__TEXT,__text) non-external _operation_expand
00007ff8406cf9b0 (__DATA_CONST,__const) non-external _operation_info
00007ff8406c6540 (__DATA_CONST,__const) non-external _operation_names
00007ff806cd42fc (__TEXT,__text) non-external _operations_allowed_by_default
00007ff806cd38d4 (__TEXT,__text) non-external _operator_name
00007ff806cbd50c (__TEXT,__text) non-external _operator_precedence
00007ff806caeddd (__TEXT,__text) non-external _opexe_0
00007ff806cd99d9 (__TEXT,__text) non-external _opexe_0.cold.1
00007ff806cd99fc (__TEXT,__text) non-external _opexe_0.cold.2
00007ff806cb1830 (__TEXT,__text) non-external _opexe_1
00007ff806cb24ec (__TEXT,__text) non-external _opexe_2
00007ff806cb35ac (__TEXT,__text) non-external _opexe_3
00007ff806cb3e1c (__TEXT,__text) non-external _opexe_4
00007ff806cb0430 (__TEXT,__text) non-external _opexe_5
00007ff806cc904c (__TEXT,__text) non-external _opexe_6
                 (undefined) external _os_log_type_enabled (from libSystem)
                 (undefined) external _os_signpost_enabled (from libSystem)
                 (undefined) external _os_signpost_id_generate (from libSystem)
                 (undefined) external _os_variant_allows_internal_security_policies (from libSystem)
                 (undefined) external _os_variant_is_basesystem (from libSystem)
00007ff806cb67d9 (__TEXT,__text) non-external (was a private external) _pair_car
00007ff806cb6827 (__TEXT,__text) non-external (was a private external) _pair_cdr
00007ff806cb76ee (__TEXT,__text) non-external _parse_pattern
00007ff806cd3771 (__TEXT,__text) non-external _peek_operand
00007ff806ce1eb0 (__TEXT,__const) non-external _policy_scm
00007ff806ccf883 (__TEXT,__text) non-external _populate_modifier_descriptor
00007ff806ccfba6 (__TEXT,__text) non-external _populate_modifier_msgfilter_descriptor
00007ff806cced65 (__TEXT,__text) non-external _populate_profile_entry_points
00007ff806cb58fa (__TEXT,__text) non-external _port_close
00007ff806cc9eee (__TEXT,__text) non-external _port_from_file
00007ff806cae793 (__TEXT,__text) non-external _port_from_string
00007ff806cb6f52 (__TEXT,__text) non-external _port_rep_from_file
00007ff806ccf357 (__TEXT,__text) non-external _previously_emitted_condition
00007ff806ccfdd6 (__TEXT,__text) non-external _previously_emitted_data
00007ff806ccb011 (__TEXT,__text) non-external _printatom
00007ff806ccabfd (__TEXT,__text) non-external _printslashstring
00007ff8406c4580 (__DATA_CONST,__const) non-external _profile_dirs
00007ff806ccecd5 (__TEXT,__text) non-external _profile_has_autobox_actions
00007ff806cced35 (__TEXT,__text) non-external _profile_has_mach_message_filters
00007ff806cced05 (__TEXT,__text) non-external _profile_has_message_filters
00007ff806cbf87c (__TEXT,__text) non-external _push_bytes
00007ff806cbe33e (__TEXT,__text) non-external _push_byteset
00007ff806cd388e (__TEXT,__text) non-external _push_byteset_skip
00007ff806cbf9da (__TEXT,__text) non-external _push_jne_instr
00007ff806cbd554 (__TEXT,__text) non-external _push_literal
00007ff806cbfb43 (__TEXT,__text) non-external _push_match_sequence_instr
00007ff806cd7752 (__TEXT,__text) non-external _push_match_variable_instr
00007ff806cd37c0 (__TEXT,__text) non-external _push_operand
00007ff806cbd0aa (__TEXT,__text) non-external _push_operator
00007ff806cd78ae (__TEXT,__text) non-external _push_repeat_seek_byte_instr
00007ff806cd77ff (__TEXT,__text) non-external _push_seek_byte_instr
00007ff806cc9e23 (__TEXT,__text) non-external (was a private external) _putcharacter
00007ff806cc9dd8 (__TEXT,__text) non-external (was a private external) _putstr
                 (undefined) external _rb_tree_find_node (from libSystem)
                 (undefined) external _rb_tree_init (from libSystem)
                 (undefined) external _rb_tree_insert_node (from libSystem)
                 (undefined) external _rb_tree_iterate (from libSystem)
                 (undefined) external _rb_tree_remove_node (from libSystem)
00007ff806ccaf4c (__TEXT,__text) non-external _readsharpstrexp
00007ff806cb14e5 (__TEXT,__text) non-external _readstr_upto
00007ff806ccad2d (__TEXT,__text) non-external _readstrexp
                 (undefined) external _reallocf (from libSystem)
00007ff806cc84a6 (__TEXT,__text) non-external _record_condition_data
00007ff806ccfe7c (__TEXT,__text) non-external _record_data_address
00007ff806ccec2b (__TEXT,__text) non-external _record_enabled_profile_flags
00007ff806cbfd1e (__TEXT,__text) non-external _regex_quote
00007ff806cd3953 (__TEXT,__text) non-external _remove_conditions_matching_predicate_policy
00007ff806cd3846 (__TEXT,__text) non-external _remove_leading_literal_byte
00007ff806cc5726 (__TEXT,__text) non-external _reorder_condition
00007ff806cc5902 (__TEXT,__text) non-external _reorder_condition_list
00007ff806cd3b57 (__TEXT,__text) non-external _reorder_policy
00007ff806cbaf73 (__TEXT,__text) non-external _reverse
00007ff806ce5390 (__TEXT,__const) non-external _root_translation_scm
                 (undefined) external _rootless_protected_volume_fd (from libSystem)
00007ff806cb4eeb (__TEXT,__text) non-external (was a private external) _s_cons
00007ff806cb49a4 (__TEXT,__text) non-external (was a private external) _s_immutable_cons
00007ff806caff60 (__TEXT,__text) non-external _s_save
00007ff806cc89a4 (__TEXT,__text) external _sandbox_apply
00007ff806cc89bf (__TEXT,__text) external _sandbox_apply_container
00007ff806ccc9d8 (__TEXT,__text) external _sandbox_compile_entitlements
00007ff806caa989 (__TEXT,__text) external _sandbox_compile_file
00007ff806caa8f0 (__TEXT,__text) external _sandbox_compile_named
00007ff806cc9625 (__TEXT,__text) external _sandbox_compile_string
00007ff806ccd374 (__TEXT,__text) external _sandbox_container_paths_iterate_items
00007ff806caa78c (__TEXT,__text) external _sandbox_create_params
00007ff806ccd773 (__TEXT,__text) external _sandbox_exempt_from_network_approval_policy
00007ff806cc8a94 (__TEXT,__text) external _sandbox_free_params
00007ff806cc8a61 (__TEXT,__text) external _sandbox_free_profile
00007ff806cccb20 (__TEXT,__text) external _sandbox_inspect_pid
00007ff806cccc22 (__TEXT,__text) external _sandbox_inspect_smemory
00007ff806ccd389 (__TEXT,__text) external _sandbox_prepare_user_home_mount
00007ff806ccd824 (__TEXT,__text) external _sandbox_register_network_approval_policy_exemption_for_share
00007ff806ccca10 (__TEXT,__text) external _sandbox_register_profile
00007ff806ccdbbd (__TEXT,__text) external _sandbox_register_sync_root
00007ff806caa7f0 (__TEXT,__text) external _sandbox_set_param
00007ff806cccca2 (__TEXT,__text) external _sandbox_set_user_state_item
00007ff806ccccba (__TEXT,__text) external _sandbox_set_user_state_item_with_persona
00007ff806cccaf3 (__TEXT,__text) external _sandbox_unregister_all_profiles
00007ff806cccaae (__TEXT,__text) external _sandbox_unregister_profile
00007ff806cccc2d (__TEXT,__text) external _sandbox_user_state_item_buffer_create
00007ff806cccc8a (__TEXT,__text) external _sandbox_user_state_item_buffer_destroy
00007ff806cccc3c (__TEXT,__text) external _sandbox_user_state_item_buffer_send
00007ff806cccfc8 (__TEXT,__text) external _sandbox_user_state_iterate_items
00007ff806cd8f02 (__TEXT,__text) non-external _save_condition
00007ff806cd2cb2 (__TEXT,__text) non-external _sb_action_iterate
00007ff806ccded5 (__TEXT,__text) non-external _sb_annotation_destroy
00007ff806cc74da (__TEXT,__text) non-external _sb_annotation_set_integer
00007ff806cce829 (__TEXT,__text) non-external _sb_bitmask_clear_bit
00007ff806cce5ec (__TEXT,__text) non-external _sb_bitmask_create_empty
00007ff806cce6e0 (__TEXT,__text) non-external _sb_bitmask_get_hash
00007ff806cce763 (__TEXT,__text) non-external _sb_bitmask_iterate_set
00007ff806cce579 (__TEXT,__text) non-external _sb_bitmask_release
00007ff806cce526 (__TEXT,__text) non-external _sb_bitmask_retain
00007ff806cce7df (__TEXT,__text) non-external _sb_bitmask_set_bit
00007ff806cad1ef (__TEXT,__text) non-external _sb_buffer_alloc
00007ff806cbe69d (__TEXT,__text) non-external _sb_buffer_get_byte_count
00007ff806cbe733 (__TEXT,__text) non-external _sb_buffer_get_hash
00007ff806cbfc6f (__TEXT,__text) non-external _sb_buffer_is_equivalent
00007ff806cb7d0b (__TEXT,__text) non-external _sb_buffer_release
00007ff806cbeaf3 (__TEXT,__text) non-external _sb_buffer_retain
00007ff806cce871 (__TEXT,__text) non-external _sb_buffer_with_contents_of_file
00007ff806cbe6de (__TEXT,__text) non-external _sb_buffer_with_data_pointer
00007ff806cbe129 (__TEXT,__text) non-external _sb_byteset_add_byte
00007ff806cd0b23 (__TEXT,__text) non-external _sb_byteset_copy
00007ff806cbe389 (__TEXT,__text) non-external _sb_byteset_get_population
00007ff806cc6fde (__TEXT,__text) non-external _sb_byteset_is_equivalent
00007ff806cc038c (__TEXT,__text) non-external _sb_byteset_iterate_ranges
00007ff806cbe291 (__TEXT,__text) non-external _sb_byteset_negate
00007ff806cbe0b4 (__TEXT,__text) non-external _sb_byteset_new
00007ff806cbe22a (__TEXT,__text) non-external _sb_byteset_release
00007ff806cbe1d7 (__TEXT,__text) non-external _sb_byteset_retain
00007ff806cc04bb (__TEXT,__text) non-external _sb_byteset_union
00007ff806cd0a45 (__TEXT,__text) non-external _sb_byteset_with_range
00007ff806ccddb1 (__TEXT,__text) non-external _sb_calloc_typed
00007ff806cd0d9c (__TEXT,__text) non-external _sb_condition_bitmask
00007ff806cd0d29 (__TEXT,__text) non-external _sb_condition_boolean
00007ff806cbb1bd (__TEXT,__text) non-external _sb_condition_conjunction
00007ff806cc9445 (__TEXT,__text) non-external _sb_condition_constant
00007ff806cb8610 (__TEXT,__text) non-external _sb_condition_disjunction
00007ff806cd1744 (__TEXT,__text) non-external _sb_condition_is_bitmask
00007ff806cd1604 (__TEXT,__text) non-external _sb_condition_is_boolean
00007ff806cc3684 (__TEXT,__text) non-external _sb_condition_is_conjunction
00007ff806cbb478 (__TEXT,__text) non-external _sb_condition_is_contrary
00007ff806cc29aa (__TEXT,__text) non-external _sb_condition_is_disjunction
00007ff806cbbbcf (__TEXT,__text) non-external _sb_condition_is_equivalent
00007ff806cc8198 (__TEXT,__text) non-external _sb_condition_is_integer
00007ff806cd16e0 (__TEXT,__text) non-external _sb_condition_is_network
00007ff806cc38d8 (__TEXT,__text) non-external _sb_condition_is_pattern
00007ff806cb81b6 (__TEXT,__text) non-external _sb_condition_is_regex
00007ff806cd1673 (__TEXT,__text) non-external _sb_condition_is_string_textbuf
00007ff806cc3a42 (__TEXT,__text) non-external _sb_condition_is_transposable
00007ff806cb8227 (__TEXT,__text) non-external _sb_condition_list_append
00007ff806cc3ff4 (__TEXT,__text) non-external _sb_condition_list_contains_condition
00007ff806cc3c0b (__TEXT,__text) non-external _sb_condition_list_copy
00007ff806cbebf4 (__TEXT,__text) non-external _sb_condition_list_every_condition_matches_predicate
00007ff806cd1846 (__TEXT,__text) non-external _sb_condition_list_filter
00007ff806cbac0f (__TEXT,__text) non-external _sb_condition_list_get_hash
00007ff806cc6b48 (__TEXT,__text) non-external _sb_condition_list_is_equivalent
00007ff806cbad89 (__TEXT,__text) non-external _sb_condition_list_iterate
00007ff806cc45a3 (__TEXT,__text) non-external _sb_condition_list_iterate_reverse
00007ff806cb66fa (__TEXT,__text) non-external _sb_condition_list_new
00007ff806cb6e76 (__TEXT,__text) non-external _sb_condition_list_release
00007ff806cc3d14 (__TEXT,__text) non-external _sb_condition_list_remove
00007ff806cc4e10 (__TEXT,__text) non-external _sb_condition_matches_subset
00007ff806cc27f8 (__TEXT,__text) non-external _sb_condition_negation
00007ff806cc8fd9 (__TEXT,__text) non-external _sb_condition_network
00007ff806cb7e40 (__TEXT,__text) non-external _sb_condition_new
00007ff806cbe049 (__TEXT,__text) non-external _sb_condition_pattern
00007ff806cb89b9 (__TEXT,__text) non-external _sb_condition_pattern_path
00007ff806cb84a3 (__TEXT,__text) non-external _sb_condition_release
00007ff806cb813e (__TEXT,__text) non-external _sb_condition_set_source_info
00007ff806cbea2c (__TEXT,__text) non-external _sb_condition_string
00007ff806cace01 (__TEXT,__text) non-external _sb_context_intern_string
00007ff806cb6b64 (__TEXT,__text) non-external _sb_context_release
00007ff806cb6aee (__TEXT,__text) non-external _sb_context_release_modification
00007ff806caccd1 (__TEXT,__text) non-external _sb_context_retain
00007ff806cd1a53 (__TEXT,__text) non-external _sb_context_retain_modification
00007ff806cd9c21 (__TEXT,__text) non-external _sb_error_fatal
00007ff806cd9cc9 (__TEXT,__text) non-external _sb_error_fatal_for_instruction
00007ff806cd2068 (__TEXT,__text) non-external _sb_error_for_instruction
00007ff806cbe54b (__TEXT,__text) non-external _sb_error_new
00007ff8406c5130 (__DATA_CONST,__const) non-external _sb_error_out_of_memory.oom_error
00007ff806cbe448 (__TEXT,__text) non-external _sb_error_set_unsupported_with_format
00007ff806cd1ef7 (__TEXT,__text) non-external _sb_error_set_with_description
00007ff806cd1fcc (__TEXT,__text) non-external _sb_error_set_with_format
00007ff806cd1f4c (__TEXT,__text) non-external _sb_error_set_with_formatv
00007ff806cb52bb (__TEXT,__text) non-external _sb_filter_accepts_type
00007ff806cb7ff6 (__TEXT,__text) non-external _sb_filter_has_dependency
00007ff8436ee668 (__DATA_DIRTY,__bss) non-external _sb_filter_has_side_effects.filterset
00007ff8436ee660 (__DATA_DIRTY,__bss) non-external _sb_filter_has_side_effects.onceToken
00007ff806cb7188 (__TEXT,__text) non-external _sb_filter_is_case_sensitive
00007ff806cd2478 (__TEXT,__text) non-external _sb_filter_values_are_serialized_via_string_table
00007ff806cb7292 (__TEXT,__text) non-external _sb_fsa_acceptor
00007ff806cb9cc4 (__TEXT,__text) non-external _sb_fsa_copy
00007ff806cb9b15 (__TEXT,__text) non-external _sb_fsa_disjunction
00007ff806cb9f26 (__TEXT,__text) non-external _sb_fsa_get_recognizer_child
00007ff806cc5180 (__TEXT,__text) non-external _sb_fsa_is_backtracking_recognizer
00007ff806cc5077 (__TEXT,__text) non-external _sb_fsa_matches_subset
00007ff806cce4cf (__TEXT,__text) non-external _sb_fsa_may_backtrack
00007ff806cc01e2 (__TEXT,__text) non-external _sb_fsa_recognizer_byteset
00007ff806cc05b9 (__TEXT,__text) non-external _sb_fsa_recognizer_byteset_skip
00007ff806cc013f (__TEXT,__text) non-external _sb_fsa_recognizer_seek_byte
00007ff806cbdfa2 (__TEXT,__text) non-external _sb_fsa_recognizer_seek_byte_with_retry
00007ff806cb98ba (__TEXT,__text) non-external _sb_fsa_recognizer_sequence
00007ff806cb9ac2 (__TEXT,__text) non-external _sb_fsa_recognizer_terminal
00007ff806cce06b (__TEXT,__text) non-external _sb_fsa_recognizer_variable
00007ff806cb7beb (__TEXT,__text) non-external _sb_fsa_release
00007ff806cbaa48 (__TEXT,__text) non-external _sb_fsa_release_indegree
00007ff806cb7b28 (__TEXT,__text) non-external _sb_fsa_retain
00007ff806cb9a32 (__TEXT,__text) non-external _sb_fsa_retain_indegree
00007ff806cc0014 (__TEXT,__text) non-external _sb_fsa_set_recognizer_child
00007ff806cad145 (__TEXT,__text) non-external _sb_hash_compute
00007ff806cccb38 (__TEXT,__text) non-external _sb_inspect_subsystem
00007ff806cad30d (__TEXT,__text) non-external _sb_instr_action
00007ff806cb88ee (__TEXT,__text) non-external _sb_instr_conditional
00007ff806cc7045 (__TEXT,__text) non-external _sb_instr_get_action_modifiers
00007ff806cc2a9d (__TEXT,__text) non-external _sb_instr_get_jump_target
