00007ff80807b344 (__TEXT,__gcc_except_tab) non-external GCC_except_table0
00007ff80807b304 (__TEXT,__gcc_except_tab) non-external GCC_except_table10
00007ff80807b330 (__TEXT,__gcc_except_tab) non-external GCC_except_table19
00007ff80807b31c (__TEXT,__gcc_except_tab) non-external GCC_except_table20
00007ff80807b2f0 (__TEXT,__gcc_except_tab) non-external GCC_except_table24
00007ff841ff5f80 (__DATA,__data) non-external __ZZL26_pixelFormatDictionaryInitvE36kBlackCombined_16BitVideo_16BitAlpha
00007ff841ff5fa0 (__DATA,__data) non-external __ZZL26_pixelFormatDictionaryInitvE36kBlackCombined_w40aPackedInterchange
00007ff80807a390 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE36kBlack_10PackedInterchange_widegamut
00007ff80807a36c (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE37kBlack_10PackedInterchange_videorange
00007ff80807a3b0 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE37kBlack_12PackedInterchange_videorange
00007ff841ff6078 (__DATA,__data) non-external __ZZL26_pixelFormatDictionaryInitvE38kBlackCombined_10BitFullPackedOnePlane
00007ff841ff6070 (__DATA,__data) non-external __ZZL26_pixelFormatDictionaryInitvE39kBlackCombined_10BitVideoPackedOnePlane
00007ff841ff6040 (__DATA,__data) non-external __ZZL26_pixelFormatDictionaryInitvE41kBlackCombined_10BitFullPackedInterchange
00007ff841ff6060 (__DATA,__data) non-external __ZZL26_pixelFormatDictionaryInitvE41kBlackCombined_12BitFullPackedInterchange
00007ff841ff6030 (__DATA,__data) non-external __ZZL26_pixelFormatDictionaryInitvE42kBlackCombined_10BitVideoPackedInterchange
00007ff841ff6050 (__DATA,__data) non-external __ZZL26_pixelFormatDictionaryInitvE42kBlackCombined_12BitVideoPackedInterchange
00007ff80807a4b0 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE42planeTileDimensionsAGX32x32x16x16withAlpha
00007ff80807a370 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE44kBlack_1010PackedInterchange_cbcr_videorange
00007ff80807a3c0 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE44kBlack_1212PackedInterchange_cbcr_videorange
00007ff80807a88b (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE45kBlackCount_10bitPackedInterchange_16BitAlpha
00007ff80807a88e (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE45kBlackCount_12bitPackedInterchange_16BitAlpha
00007ff841ff5f10 (__DATA,__data) non-external __ZZL26_pixelFormatDictionaryInitvE53kBlackCombined_10BitVideoPackedInterchange_16BitAlpha
00007ff841ff5f30 (__DATA,__data) non-external __ZZL26_pixelFormatDictionaryInitvE53kBlackCombined_12BitVideoPackedInterchange_16BitAlpha
00007ff80807a580 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE8planeAGX
00007ff841ff5a48 (__DATA,__data) non-external __ZZL26getCallbackPhaseAdjustmentvE24sVBLPeriodCallbackOffset
00007ff841ff63f0 (__DATA,__bss) non-external __ZZL26getCallbackPhaseAdjustmentvE4once
00007ff841ff6569 (__DATA,__bss) non-external __ZZL29reportIncompatiblePixelBufferP10__CVBufferPK14__CFDictionaryPKcE21sVerboseCompatibility
00007ff841ff6568 (__DATA,__bss) non-external __ZZL29reportIncompatiblePixelBufferP10__CVBufferPK14__CFDictionaryPKcE9sDidCheck
00007ff841ff60aa (__DATA,__data) non-external __ZZL29shouldSupportCAForInterchangevE23supportCAForInterchange
00007ff841ff64dc (__DATA,__bss) non-external __ZZL29shouldSupportCAForInterchangevE24didCheckCAForInterchange
00007ff841ff63c3 (__DATA,__bss) non-external __ZZL30forceIOSurfaceBackingByDefaultvE22sForceIOSurfaceBacking
00007ff841ff63c2 (__DATA,__bss) non-external __ZZL30forceIOSurfaceBackingByDefaultvE9sDidCheck
00007ff841ff64d3 (__DATA,__bss) non-external __ZZL31isCoreAnimation_10BitRGBCapablevE6result
00007ff841ff64d2 (__DATA,__bss) non-external __ZZL31isCoreAnimation_10BitRGBCapablevE8didCheck
00007ff841ff64d5 (__DATA,__bss) non-external __ZZL33isCoreAnimation_10BitYCbCrCapablevE6result
00007ff841ff64d4 (__DATA,__bss) non-external __ZZL33isCoreAnimation_10BitYCbCrCapablevE8didCheck
00007ff841ff64d7 (__DATA,__bss) non-external __ZZL33isCoreAnimation_12BitYCbCrCapablevE6result
00007ff841ff64d6 (__DATA,__bss) non-external __ZZL33isCoreAnimation_12BitYCbCrCapablevE8didCheck
00007ff841ff60a9 (__DATA,__data) non-external __ZZL33shouldSupportv216ForCoreAnimationvE19sShouldSupport16Bit
00007ff841ff64d1 (__DATA,__bss) non-external __ZZL33shouldSupportv216ForCoreAnimationvE9sDidCheck
00007ff841ff60a8 (__DATA,__data) non-external __ZZL33shouldSupporty416ForCoreAnimationvE19sShouldSupport16Bit
00007ff841ff64d0 (__DATA,__bss) non-external __ZZL33shouldSupporty416ForCoreAnimationvE9sDidCheck
00007ff841ff63c1 (__DATA,__bss) non-external __ZZL35shouldPrefetchOnAllocationByDefaultvE27sShouldPrefetchOnAllocation
00007ff841ff63c0 (__DATA,__bss) non-external __ZZL35shouldPrefetchOnAllocationByDefaultvE9sDidCheck
00007ff80807a8a4 (__TEXT,__const) non-external __ZZL39_registerBiPlanarPixelFormatDescriptionjiiihhPK10__CFStringhP14__CFDictionaryP9__CFArrayE11kBlack_CbCr
00007ff841ff64e1 (__DATA,__bss) non-external __ZZL39areUniversalCompressionFormatsSupportedvE6result
00007ff841ff64e2 (__DATA,__bss) non-external __ZZL39areUniversalCompressionFormatsSupportedvE8didCheck
00007ff841ff6480 (__DATA,__bss) non-external __ZZL41_cvDisplayLinkConvertServerMATtoClientMATyE18identical_timebase
00007ff841ff5ba8 (__DATA,__data) non-external __ZZL41_cvDisplayLinkConvertServerMATtoClientMATyE22server_to_client_scale
00007ff841ff6478 (__DATA,__bss) non-external __ZZL41_cvDisplayLinkConvertServerMATtoClientMATyE4once
00007ff841ff64df (__DATA,__bss) non-external __ZZL44areUniversalLossyCompressionFormatsSupportedvE6result
00007ff841ff64e0 (__DATA,__bss) non-external __ZZL44areUniversalLossyCompressionFormatsSupportedvE8didCheck
00007ff841ff57d8 (__DATA,__data) non-external __ZZL47dataBufferBackingCreateIOSurfaceWiringAssertionP11__IOSurfacePP26__IOSurfaceWiringAssertionPjbE55gCVDataBufferBackingCreateWiringAssertionIOSurfaceMutex
00007ff841ff5b68 (__DATA,__data) non-external __ZZL48pixelBufferBackingCreateIOSurfaceWiringAssertionP11__IOSurfacePP26__IOSurfaceWiringAssertionPjbE56gCVPixelBufferBackingCreateWiringAssertionIOSurfaceMutex
00007ff841ff61b0 (__DATA,__data) non-external __ZZN13CVPixelBufferC1EPKvE4once
00007ff841ff658d (__DATA,__bss) non-external __ZZN15CVOpenGLContext16getOpenGLProfileEPiE8sHasPref
00007ff841ff6590 (__DATA,__bss) non-external __ZZN15CVOpenGLContext16getOpenGLProfileEPiE8sProfile
00007ff841ff658c (__DATA,__bss) non-external __ZZN15CVOpenGLContext16getOpenGLProfileEPiE9sDidCheck
00007ff841ff63b0 (__DATA,__bss) non-external __ZZN17CVPixelBufferPool17createPixelBufferEPK13__CFAllocatorPK14__CFDictionaryPiE11ktrace_seed
00007ff841ff63a0 (__DATA,__bss) non-external __ZZN17CVPixelBufferPool27initializeIOSurfaceTrackingEvE23sIOSurfaceNotifierQueue
00007ff841ff63a8 (__DATA,__bss) non-external __ZZN17CVPixelBufferPool27initializeIOSurfaceTrackingEvE27sIOSurfaceNotifierSetupOnce
00007ff841ff6540 (__DATA,__bss) non-external __ZZN19CVMetalTextureCache36createTextureBackingFromImageBackingEPK13__CFAllocatorP14CVImageBackingP13CVImageBufferPK14__CFDictionaryPiE11ktrace_seed
00007ff841ff6420 (__DATA,__bss) non-external __ZZN20CVPixelBufferBacking15lockBaseAddressEyE11ktrace_seed
00007ff841ff5a80 (__DATA,__data) non-external __ZZN20CVPixelBufferBacking30getDefaultBytesPerRowAlignmentEvE6result
00007ff841ff6410 (__DATA,__bss) non-external __ZZN20CVPixelBufferBacking30getDefaultBytesPerRowAlignmentEvE8didCheck
00007ff841ff6584 (__DATA,__bss) non-external __ZZN27CVPixelBufferTextureBacking28create422yuvOffscreenTextureEP13CVImageBufferE8fixState
                 (undefined) external ___CFConstantStringClassReference (from CoreFoundation)
00007ff8080592b8 (__TEXT,__text) non-external ____ZL21load_SkyLight_symbolsv_block_invoke
00007ff8080542a9 (__TEXT,__text) non-external ____ZL26getCallbackPhaseAdjustmentv_block_invoke
00007ff808059366 (__TEXT,__text) non-external ____ZL41_cvDisplayLinkConvertServerMATtoClientMATy_block_invoke
00007ff80804d5bd (__TEXT,__text) non-external ____ZN17CVPixelBufferPool27initializeIOSurfaceTrackingEv_block_invoke
                 (undefined) external ___assert_rtn (from libSystem)
00007ff841ff01a8 (__DATA,__const) non-external ___block_descriptor_tmp
00007ff841ff0748 (__DATA,__const) non-external ___block_descriptor_tmp
00007ff841ff12f8 (__DATA,__const) non-external ___block_descriptor_tmp
00007ff841ff1338 (__DATA,__const) non-external ___block_descriptor_tmp.20
00007ff841ff01c8 (__DATA,__const) non-external ___block_literal_global
00007ff841ff0768 (__DATA,__const) non-external ___block_literal_global
00007ff841ff1318 (__DATA,__const) non-external ___block_literal_global
00007ff841ff1358 (__DATA,__const) non-external ___block_literal_global.21
                 (undefined) external ___bzero (from libSystem)
                 (undefined) external ___cxa_guard_abort (from libc++)
                 (undefined) external ___cxa_guard_acquire (from libc++)
                 (undefined) external ___cxa_guard_release (from libc++)
                 (undefined) external ___cxa_pure_virtual (from libc++)
                 (undefined) external ___gxx_personality_v0 (from libc++)
                 (undefined) external ___stack_chk_fail (from libSystem)
                 (undefined) external ___stack_chk_guard (from libSystem)
                 (undefined) external ___stderrp (from libSystem)
00007ff80805e021 (__TEXT,__text) non-external (was a private external) __cvTrackingGetCFAllocator
00007ff841ff6608 (__DATA,__common) non-external (was a private external) __cvUseTrackingAllocator
00007ff841ff5cf0 (__DATA,__data) non-external (was a private external) __kCVGLSLFragmentShader_2vuy_411
00007ff841ff5d00 (__DATA,__data) non-external (was a private external) __kCVGLSLFragmentShader_2vuy_411_odd
00007ff841ff5cd0 (__DATA,__data) non-external (was a private external) __kCVGLSLFragmentShader_2vuy_420i
00007ff841ff5ce0 (__DATA,__data) non-external (was a private external) __kCVGLSLFragmentShader_2vuy_420i_odd
00007ff841ff5cb0 (__DATA,__data) non-external (was a private external) __kCVGLSLFragmentShader_2vuy_420p
00007ff841ff5cc0 (__DATA,__data) non-external (was a private external) __kCVGLSLFragmentShader_2vuy_420p_odd
00007ff841ff5c90 (__DATA,__data) non-external (was a private external) __kCVGLSLFragmentShader_2vuy_422
00007ff841ff5ca0 (__DATA,__data) non-external (was a private external) __kCVGLSLFragmentShader_2vuy_422_odd
00007ff841ff5d10 (__DATA,__data) non-external (was a private external) __kCVGLSLFragmentShader_2vuy_DV420i
00007ff841ff5d20 (__DATA,__data) non-external (was a private external) __kCVGLSLFragmentShader_2vuy_DV420i_odd
00007ff841ff5d30 (__DATA,__data) non-external (was a private external) __kCVGLSLFragmentShader_2vuy_DV420p
00007ff841ff5d40 (__DATA,__data) non-external (was a private external) __kCVGLSLFragmentShader_2vuy_DV420p_odd
00007ff841ff5c80 (__DATA,__data) non-external (was a private external) __kCVGLSLFragmentShader_YCbCr_444A
00007ff841ff5db0 (__DATA,__data) non-external (was a private external) __kCVGLSLFragmentShader_yuvs_411
00007ff841ff5dc0 (__DATA,__data) non-external (was a private external) __kCVGLSLFragmentShader_yuvs_411_odd
00007ff841ff5d90 (__DATA,__data) non-external (was a private external) __kCVGLSLFragmentShader_yuvs_420i
00007ff841ff5da0 (__DATA,__data) non-external (was a private external) __kCVGLSLFragmentShader_yuvs_420i_odd
00007ff841ff5d70 (__DATA,__data) non-external (was a private external) __kCVGLSLFragmentShader_yuvs_420p
00007ff841ff5d80 (__DATA,__data) non-external (was a private external) __kCVGLSLFragmentShader_yuvs_420p_odd
00007ff841ff5d50 (__DATA,__data) non-external (was a private external) __kCVGLSLFragmentShader_yuvs_422
00007ff841ff5d60 (__DATA,__data) non-external (was a private external) __kCVGLSLFragmentShader_yuvs_422_odd
00007ff841ff5dd0 (__DATA,__data) non-external (was a private external) __kCVGLSLFragmentShader_yuvs_DV420i
00007ff841ff5de0 (__DATA,__data) non-external (was a private external) __kCVGLSLFragmentShader_yuvs_DV420i_odd
00007ff841ff5df0 (__DATA,__data) non-external (was a private external) __kCVGLSLFragmentShader_yuvs_DV420p
00007ff841ff5e00 (__DATA,__data) non-external (was a private external) __kCVGLSLFragmentShader_yuvs_DV420p_odd
00007ff841ff5c70 (__DATA,__data) non-external (was a private external) __kCVGLSLGeneralVertexShader
00007ff841ff2858 (__DATA,__const) non-external (was a private external) __kCVMetalTextureParams
00007ff841ff5ce8 (__DATA,__data) non-external (was a private external) __kCVOpenGLFragmentProgram_2vuy_411
00007ff841ff5cf8 (__DATA,__data) non-external (was a private external) __kCVOpenGLFragmentProgram_2vuy_411_odd
00007ff841ff5cc8 (__DATA,__data) non-external (was a private external) __kCVOpenGLFragmentProgram_2vuy_420i
00007ff841ff5cd8 (__DATA,__data) non-external (was a private external) __kCVOpenGLFragmentProgram_2vuy_420i_odd
00007ff841ff5ca8 (__DATA,__data) non-external (was a private external) __kCVOpenGLFragmentProgram_2vuy_420p
00007ff841ff5cb8 (__DATA,__data) non-external (was a private external) __kCVOpenGLFragmentProgram_2vuy_420p_odd
00007ff841ff5c88 (__DATA,__data) non-external (was a private external) __kCVOpenGLFragmentProgram_2vuy_422
00007ff841ff5c98 (__DATA,__data) non-external (was a private external) __kCVOpenGLFragmentProgram_2vuy_422_odd
00007ff841ff5d08 (__DATA,__data) non-external (was a private external) __kCVOpenGLFragmentProgram_2vuy_DV420i
00007ff841ff5d18 (__DATA,__data) non-external (was a private external) __kCVOpenGLFragmentProgram_2vuy_DV420i_odd
00007ff841ff5d28 (__DATA,__data) non-external (was a private external) __kCVOpenGLFragmentProgram_2vuy_DV420p
00007ff841ff5d38 (__DATA,__data) non-external (was a private external) __kCVOpenGLFragmentProgram_2vuy_DV420p_odd
00007ff841ff5c78 (__DATA,__data) non-external (was a private external) __kCVOpenGLFragmentProgram_YCbCr_444A
00007ff841ff5da8 (__DATA,__data) non-external (was a private external) __kCVOpenGLFragmentProgram_yuvs_411
00007ff841ff5db8 (__DATA,__data) non-external (was a private external) __kCVOpenGLFragmentProgram_yuvs_411_odd
00007ff841ff5d88 (__DATA,__data) non-external (was a private external) __kCVOpenGLFragmentProgram_yuvs_420i
00007ff841ff5d98 (__DATA,__data) non-external (was a private external) __kCVOpenGLFragmentProgram_yuvs_420i_odd
00007ff841ff5d68 (__DATA,__data) non-external (was a private external) __kCVOpenGLFragmentProgram_yuvs_420p
00007ff841ff5d78 (__DATA,__data) non-external (was a private external) __kCVOpenGLFragmentProgram_yuvs_420p_odd
00007ff841ff5d48 (__DATA,__data) non-external (was a private external) __kCVOpenGLFragmentProgram_yuvs_422
00007ff841ff5d58 (__DATA,__data) non-external (was a private external) __kCVOpenGLFragmentProgram_yuvs_422_odd
00007ff841ff5dc8 (__DATA,__data) non-external (was a private external) __kCVOpenGLFragmentProgram_yuvs_DV420i
00007ff841ff5dd8 (__DATA,__data) non-external (was a private external) __kCVOpenGLFragmentProgram_yuvs_DV420i_odd
00007ff841ff5de8 (__DATA,__data) non-external (was a private external) __kCVOpenGLFragmentProgram_yuvs_DV420p
00007ff841ff5df8 (__DATA,__data) non-external (was a private external) __kCVOpenGLFragmentProgram_yuvs_DV420p_odd
                 (undefined) external __os_log_default (from libSystem)
                 (undefined) external __os_log_impl (from libSystem)
                 (undefined) external _arc4random (from libSystem)
                 (undefined) external _asprintf (from libSystem)
                 (undefined) external _calloc (from libSystem)
00007ff80803cff2 (__TEXT,__text) non-external (was a private external) _canRunMetal
                 (undefined) external _cglsAttachDrawable (from CoreGraphics)
                 (undefined) external _cglsAttachPBuffer (from CoreGraphics)
                 (undefined) external _cglsCreateContext (from CoreGraphics)
                 (undefined) external _cglsCreatePBuffer (from CoreGraphics)
                 (undefined) external _cglsDestroyContext (from CoreGraphics)
                 (undefined) external _cglsDestroyPBuffer (from CoreGraphics)
                 (undefined) external _cglsGetVirtualScreen (from CoreGraphics)
                 (undefined) external _cglsSetInteger (from CoreGraphics)
                 (undefined) external _cglsTexImagePBuffer (from CoreGraphics)
00007ff808079dc0 (__TEXT,__const) non-external (was a private external) _chromaSiteWeights
00007ff841ff6358 (__DATA,__bss) non-external _cvCGColorSpaceCreateWithName
00007ff80804a49b (__TEXT,__text) non-external (was a private external) _cv_error
00007ff80804a3ba (__TEXT,__text) non-external (was a private external) _cv_note
00007ff80804a56b (__TEXT,__text) non-external _cv_note_init_logging_once
                 (undefined) external _dispatch_once (from libSystem)
                 (undefined) external _dispatch_once_f (from libSystem)
                 (undefined) external _dispatch_queue_create (from libSystem)
                 (undefined) external _dispatch_sync_f (from libSystem)
                 (undefined) external _dlopen (from libSystem)
                 (undefined) external _dlsym (from libSystem)
00007ff808052516 (__TEXT,__text) non-external (was a private external) _dumpToQTESWithParams
                 (undefined) external _fclose (from libSystem)
00007ff80802e6c9 (__TEXT,__text) non-external _fig_ktrace_initialize
                 (undefined) external _fopen (from libSystem)
                 (undefined) external _fprintf (from libSystem)
                 (undefined) external _free (from libSystem)
                 (undefined) external _fwrite (from libSystem)
00007ff841ff6620 (__DATA,__common) external _gCVKTraceEnabled
00007ff841ff6328 (__DATA,__bss) non-external _gCVLogLevel
00007ff841ff6330 (__DATA,__bss) non-external _gCVLogOSLog
00007ff841ff65b0 (__DATA,__common) non-external (was a private external) _gPixelBufferPoolsAlive
00007ff841ff5888 (__DATA,__data) non-external (was a private external) _gPixelBufferPoolsAliveMutex
                 (undefined) external _getenv (from libSystem)
                 (undefined) external _getpid (from libSystem)
                 (undefined) external _getuid (from libSystem)
                 (undefined) external _glActiveTexture (from OpenGL)
                 (undefined) external _glAttachShader (from OpenGL)
                 (undefined) external _glBindAttribLocation (from OpenGL)
                 (undefined) external _glBindBuffer (from OpenGL)
                 (undefined) external _glBindFramebuffer (from OpenGL)
                 (undefined) external _glBindFramebufferEXT (from OpenGL)
                 (undefined) external _glBindProgramARB (from OpenGL)
                 (undefined) external _glBindTexture (from OpenGL)
                 (undefined) external _glBindVertexArray (from OpenGL)
                 (undefined) external _glBufferData (from OpenGL)
                 (undefined) external _glCheckFramebufferStatus (from OpenGL)
                 (undefined) external _glCheckFramebufferStatusEXT (from OpenGL)
                 (undefined) external _glClientActiveTexture (from OpenGL)
                 (undefined) external _glClientActiveTextureARB (from OpenGL)
                 (undefined) external _glCompileShader (from OpenGL)
                 (undefined) external _glCreateProgram (from OpenGL)
                 (undefined) external _glCreateShader (from OpenGL)
                 (undefined) external _glDeleteBuffers (from OpenGL)
                 (undefined) external _glDeleteFramebuffers (from OpenGL)
                 (undefined) external _glDeleteFramebuffersEXT (from OpenGL)
                 (undefined) external _glDeleteProgram (from OpenGL)
                 (undefined) external _glDeleteProgramsARB (from OpenGL)
                 (undefined) external _glDeleteShader (from OpenGL)
                 (undefined) external _glDeleteTextures (from OpenGL)
                 (undefined) external _glDeleteVertexArraysAPPLE (from OpenGL)
                 (undefined) external _glDetachShader (from OpenGL)
                 (undefined) external _glDisable (from OpenGL)
                 (undefined) external _glDisableClientState (from OpenGL)
                 (undefined) external _glDrawArrays (from OpenGL)
                 (undefined) external _glEnable (from OpenGL)
                 (undefined) external _glEnableClientState (from OpenGL)
                 (undefined) external _glEnableVertexAttribArray (from OpenGL)
                 (undefined) external _glFinishObjectAPPLE (from OpenGL)
                 (undefined) external _glFlush (from OpenGL)
                 (undefined) external _glFramebufferTexture2D (from OpenGL)
                 (undefined) external _glFramebufferTexture2DEXT (from OpenGL)
                 (undefined) external _glGenBuffers (from OpenGL)
                 (undefined) external _glGenFramebuffers (from OpenGL)
                 (undefined) external _glGenFramebuffersEXT (from OpenGL)
                 (undefined) external _glGenProgramsARB (from OpenGL)
                 (undefined) external _glGenTextures (from OpenGL)
                 (undefined) external _glGenVertexArrays (from OpenGL)
                 (undefined) external _glGetIntegerv (from OpenGL)
                 (undefined) external _glGetProgramInfoLog (from OpenGL)
                 (undefined) external _glGetProgramiv (from OpenGL)
                 (undefined) external _glGetProgramivARB (from OpenGL)
                 (undefined) external _glGetShaderInfoLog (from OpenGL)
                 (undefined) external _glGetShaderiv (from OpenGL)
                 (undefined) external _glGetString (from OpenGL)
                 (undefined) external _glGetTexImage (from OpenGL)
                 (undefined) external _glGetUniformLocation (from OpenGL)
                 (undefined) external _glLabelObjectEXT (from OpenGL)
                 (undefined) external _glLinkProgram (from OpenGL)
                 (undefined) external _glLoadIdentity (from OpenGL)
                 (undefined) external _glLoadMatrixf (from OpenGL)
                 (undefined) external _glMatrixMode (from OpenGL)
                 (undefined) external _glMultiTexCoord2f (from OpenGL)
                 (undefined) external _glMultiTexCoord4fv (from OpenGL)
                 (undefined) external _glPixelStorei (from OpenGL)
                 (undefined) external _glPixelTransferi (from OpenGL)
                 (undefined) external _glProgramLocalParameter4dvARB (from OpenGL)
                 (undefined) external _glProgramStringARB (from OpenGL)
                 (undefined) external _glReadPixels (from OpenGL)
                 (undefined) external _glShaderSource (from OpenGL)
                 (undefined) external _glTestObjectAPPLE (from OpenGL)
                 (undefined) external _glTexCoordPointer (from OpenGL)
                 (undefined) external _glTexEnvf (from OpenGL)
                 (undefined) external _glTexImage2D (from OpenGL)
                 (undefined) external _glTexParameterf (from OpenGL)
                 (undefined) external _glTexParameteri (from OpenGL)
                 (undefined) external _glTexSubImage2D (from OpenGL)
                 (undefined) external _glTextureRangeAPPLE (from OpenGL)
                 (undefined) external _glUniform1i (from OpenGL)
                 (undefined) external _glUniform2f (from OpenGL)
                 (undefined) external _glUniform4f (from OpenGL)
                 (undefined) external _glUniformMatrix4fv (from OpenGL)
                 (undefined) external _glUseProgram (from OpenGL)
                 (undefined) external _glValidateProgram (from OpenGL)
                 (undefined) external _glVertexAttribPointer (from OpenGL)
                 (undefined) external _glVertexPointer (from OpenGL)
                 (undefined) external _glViewport (from OpenGL)
00007ff841ff5768 (__DATA,__data) non-external _initializeLoggingOnce
00007ff841ff63e8 (__DATA,__bss) non-external _initializeOnceToken
                 (undefined) external _kCFAllocatorDefault (from CoreFoundation)
                 (undefined) external _kCFAllocatorNull (from CoreFoundation)
                 (undefined) external _kCFBooleanFalse (from CoreFoundation)
                 (undefined) external _kCFBooleanTrue (from CoreFoundation)
                 (undefined) external _kCFBundleIdentifierKey (from CoreFoundation)
                 (undefined) external _kCFCopyStringDictionaryKeyCallBacks (from CoreFoundation)
                 (undefined) external _kCFCopyStringSetCallBacks (from CoreFoundation)
                 (undefined) external _kCFPreferencesCurrentApplication (from CoreFoundation)
                 (undefined) external _kCFRunLoopCommonModes (from CoreFoundation)
                 (undefined) external _kCFTypeArrayCallBacks (from CoreFoundation)
                 (undefined) external _kCFTypeBagCallBacks (from CoreFoundation)
                 (undefined) external _kCFTypeDictionaryKeyCallBacks (from CoreFoundation)
                 (undefined) external _kCFTypeDictionaryValueCallBacks (from CoreFoundation)
                 (undefined) external _kCGColorSpaceDCIP3 (from CoreGraphics)
                 (undefined) external _kCGColorSpaceDisplayP3 (from CoreGraphics)
                 (undefined) external _kCGColorSpaceITUR_2020 (from CoreGraphics)
                 (undefined) external _kCGColorSpaceITUR_709 (from CoreGraphics)
                 (undefined) external _kCGColorSpaceLinearGray (from CoreGraphics)
                 (undefined) external _kCGColorSpaceLinearSRGB (from CoreGraphics)
                 (undefined) external _kCGColorSpaceSRGB (from CoreGraphics)
                 (undefined) external _kCGSSessionOnConsoleKey (from CoreGraphics)
                 (undefined) external _kCGSSessionUserIDKey (from CoreGraphics)
00007ff841ff0bd8 (__DATA,__const) external _kCICVImageTextureCache
00007ff841ff0be8 (__DATA,__const) external _kCICVImageTextureMaxHeight
00007ff841ff0be0 (__DATA,__const) external _kCICVImageTextureMaxWidth
00007ff841ff07b0 (__DATA,__const) external _kCVBufferBackingWillDeallocate
00007ff841ff0798 (__DATA,__const) external _kCVBufferMovieTimeKey
00007ff841ff0790 (__DATA,__const) external _kCVBufferNonPropagatedAttachmentsKey
00007ff841ff0788 (__DATA,__const) external _kCVBufferPropagatedAttachmentsKey
00007ff841ff07a8 (__DATA,__const) external _kCVBufferTimeScaleKey
00007ff841ff07a0 (__DATA,__const) external _kCVBufferTimeValueKey
00007ff841ff6370 (__DATA,__bss) non-external _kCVCGColorSpaceDisplayP3_HLG
00007ff841ff6368 (__DATA,__bss) non-external _kCVCGColorSpaceDisplayP3_PQ_EOTF
00007ff841ff6360 (__DATA,__bss) non-external _kCVCGColorSpaceExtendedLinearDisplayP3
00007ff841ff6378 (__DATA,__bss) non-external _kCVCGColorSpaceExtendedLinearITUR_2020
00007ff841ff6380 (__DATA,__bss) non-external _kCVCGColorSpaceITUR_2100_HLG
00007ff841ff6388 (__DATA,__bss) non-external _kCVCGColorSpaceITUR_2100_PQ
00007ff841ff0e20 (__DATA,__const) external _kCVDataBufferIOSurfacePropertiesKey
00007ff841ff0e48 (__DATA,__const) external _kCVDataBufferIOSurfacePurgeableKey
00007ff841ff0e50 (__DATA,__const) external _kCVDataBufferIOSurfaceWiringAssertion
00007ff841ff0e58 (__DATA,__const) external _kCVDataBufferIOSurfaceWiringAssertionKey
00007ff841ff0e40 (__DATA,__const) external _kCVDataBufferPoolAllocationThresholdKey
00007ff841ff0e30 (__DATA,__const) external _kCVDataBufferPoolMaximumBufferAgeKey
00007ff841ff0e28 (__DATA,__const) external _kCVDataBufferPoolMinimumBufferCountKey
00007ff841ff0e38 (__DATA,__const) external _kCVDataBufferPoolNameKey
00007ff841ff0a28 (__DATA,__const) external _kCVImageBufferAlphaChannelIsOpaque
00007ff841ff0a30 (__DATA,__const) external _kCVImageBufferAlphaChannelModeKey
00007ff841ff0a40 (__DATA,__const) external _kCVImageBufferAlphaChannelMode_PremultipliedAlpha
00007ff841ff0a38 (__DATA,__const) external _kCVImageBufferAlphaChannelMode_StraightAlpha
00007ff841ff0a58 (__DATA,__const) external _kCVImageBufferAmbientViewingEnvironmentKey
00007ff841ff0a70 (__DATA,__const) external _kCVImageBufferBlankieTransportIdentifierKey
00007ff841ff07b8 (__DATA,__const) external _kCVImageBufferCGColorSpaceKey
00007ff841ff09c8 (__DATA,__const) external _kCVImageBufferChromaLocationBottomFieldKey
00007ff841ff09c0 (__DATA,__const) external _kCVImageBufferChromaLocationTopFieldKey
00007ff841ff09f8 (__DATA,__const) external _kCVImageBufferChromaLocation_Bottom
00007ff841ff09f0 (__DATA,__const) external _kCVImageBufferChromaLocation_BottomLeft
00007ff841ff09d8 (__DATA,__const) external _kCVImageBufferChromaLocation_Center
00007ff841ff0a00 (__DATA,__const) external _kCVImageBufferChromaLocation_DV420
00007ff841ff09d0 (__DATA,__const) external _kCVImageBufferChromaLocation_Left
00007ff841ff09e8 (__DATA,__const) external _kCVImageBufferChromaLocation_Top
00007ff841ff09e0 (__DATA,__const) external _kCVImageBufferChromaLocation_TopLeft
00007ff841ff0a08 (__DATA,__const) external _kCVImageBufferChromaSubsamplingKey
00007ff841ff0a20 (__DATA,__const) external _kCVImageBufferChromaSubsampling_411
00007ff841ff0a10 (__DATA,__const) external _kCVImageBufferChromaSubsampling_420
00007ff841ff0a18 (__DATA,__const) external _kCVImageBufferChromaSubsampling_422
00007ff841ff07d8 (__DATA,__const) external _kCVImageBufferCleanApertureHeightKey
