0000000180a39f9c (__TEXT,__text) non-external _ApplyInterfaceAdvisory
0000000180a39ec0 (__TEXT,__text) non-external _ApplyInterfaceRank
00000001d1f3c138 (__DATA_CONST,__const) external _kSCPropNetLocalHostName
00000001d1f3c5a0 (__DATA_CONST,__const) external _kSCPropNetModemAccessPointName
00000001d1f3c5b8 (__DATA_CONST,__const) external _kSCPropNetModemConnectSpeed
00000001d1f3c5a8 (__DATA_CONST,__const) external _kSCPropNetModemConnectionPersonality
00000001d1f3c5b0 (__DATA_CONST,__const) external _kSCPropNetModemConnectionScript
00000001d1f3c5c0 (__DATA_CONST,__const) external _kSCPropNetModemDataCompression
00000001d1f3c5c8 (__DATA_CONST,__const) external _kSCPropNetModemDeviceContextID
00000001d1f3c5d0 (__DATA_CONST,__const) external _kSCPropNetModemDeviceModel
00000001d1f3c5d8 (__DATA_CONST,__const) external _kSCPropNetModemDeviceVendor
00000001d1f3c5e0 (__DATA_CONST,__const) external _kSCPropNetModemDialMode
00000001d1f3c5e8 (__DATA_CONST,__const) external _kSCPropNetModemErrorCorrection
00000001d1f3c5f0 (__DATA_CONST,__const) external _kSCPropNetModemHoldCallWaitingAudibleAlert
00000001d1f3c5f8 (__DATA_CONST,__const) external _kSCPropNetModemHoldDisconnectOnAnswer
00000001d1f3c600 (__DATA_CONST,__const) external _kSCPropNetModemHoldEnabled
00000001d1f3c608 (__DATA_CONST,__const) external _kSCPropNetModemHoldReminder
00000001d1f3c610 (__DATA_CONST,__const) external _kSCPropNetModemHoldReminderTime
00000001d1f3c618 (__DATA_CONST,__const) external _kSCPropNetModemNote
00000001d1f3c620 (__DATA_CONST,__const) external _kSCPropNetModemPulseDial
00000001d1f3c628 (__DATA_CONST,__const) external _kSCPropNetModemSpeaker
00000001d1f3c630 (__DATA_CONST,__const) external _kSCPropNetModemSpeed
00000001d1f3c8e0 (__DATA_CONST,__const) external _kSCPropNetNAT64PLATDiscoveryCompletionTime
00000001d1f3c8d8 (__DATA_CONST,__const) external _kSCPropNetNAT64PLATDiscoveryStartTime
00000001d1f3c8d0 (__DATA_CONST,__const) external _kSCPropNetNAT64PrefixList
00000001d1f3c118 (__DATA_CONST,__const) external _kSCPropNetOverridePrimary
00000001d1f3c650 (__DATA_CONST,__const) external _kSCPropNetPPPACSPEnabled
00000001d1f3c700 (__DATA_CONST,__const) external _kSCPropNetPPPAuthEAPPlugins
00000001d1f3c708 (__DATA_CONST,__const) external _kSCPropNetPPPAuthName
00000001d1f3c710 (__DATA_CONST,__const) external _kSCPropNetPPPAuthPassword
00000001d1f3c718 (__DATA_CONST,__const) external _kSCPropNetPPPAuthPasswordEncryption
00000001d1f3c720 (__DATA_CONST,__const) external _kSCPropNetPPPAuthPrompt
00000001d1f3c728 (__DATA_CONST,__const) external _kSCPropNetPPPAuthProtocol
00000001d1f3c7c0 (__DATA_CONST,__const) external _kSCPropNetPPPCCPEnabled
00000001d1f3c7d0 (__DATA_CONST,__const) external _kSCPropNetPPPCCPMPPE128Enabled
00000001d1f3c7c8 (__DATA_CONST,__const) external _kSCPropNetPPPCCPMPPE40Enabled
00000001d1f3c778 (__DATA_CONST,__const) external _kSCPropNetPPPCommAlternateRemoteAddress
00000001d1f3c780 (__DATA_CONST,__const) external _kSCPropNetPPPCommConnectDelay
00000001d1f3c788 (__DATA_CONST,__const) external _kSCPropNetPPPCommDisplayTerminalWindow
00000001d1f3c790 (__DATA_CONST,__const) external _kSCPropNetPPPCommRedialCount
00000001d1f3c798 (__DATA_CONST,__const) external _kSCPropNetPPPCommRedialEnabled
00000001d1f3c7a0 (__DATA_CONST,__const) external _kSCPropNetPPPCommRedialInterval
00000001d1f3c7a8 (__DATA_CONST,__const) external _kSCPropNetPPPCommRemoteAddress
00000001d1f3c7b0 (__DATA_CONST,__const) external _kSCPropNetPPPCommTerminalScript
00000001d1f3c7b8 (__DATA_CONST,__const) external _kSCPropNetPPPCommUseTerminalScript
00000001d1f3c658 (__DATA_CONST,__const) external _kSCPropNetPPPConnectTime
00000001d1f3c660 (__DATA_CONST,__const) external _kSCPropNetPPPDeviceLastCause
00000001d1f3c668 (__DATA_CONST,__const) external _kSCPropNetPPPDialOnDemand
00000001d1f3c670 (__DATA_CONST,__const) external _kSCPropNetPPPDisconnectOnFastUserSwitch
00000001d1f3c678 (__DATA_CONST,__const) external _kSCPropNetPPPDisconnectOnIdle
00000001d1f3c680 (__DATA_CONST,__const) external _kSCPropNetPPPDisconnectOnIdleTimer
00000001d1f3c688 (__DATA_CONST,__const) external _kSCPropNetPPPDisconnectOnLogout
00000001d1f3c690 (__DATA_CONST,__const) external _kSCPropNetPPPDisconnectOnSleep
00000001d1f3c698 (__DATA_CONST,__const) external _kSCPropNetPPPDisconnectOnWake
00000001d1f3c6a0 (__DATA_CONST,__const) external _kSCPropNetPPPDisconnectOnWakeTimer
00000001d1f3c6a8 (__DATA_CONST,__const) external _kSCPropNetPPPDisconnectTime
00000001d1f3c7d8 (__DATA_CONST,__const) external _kSCPropNetPPPIPCPCompressionVJ
00000001d1f3c7e0 (__DATA_CONST,__const) external _kSCPropNetPPPIPCPUsePeerDNS
00000001d1f3c6b0 (__DATA_CONST,__const) external _kSCPropNetPPPIdleReminder
00000001d1f3c6b8 (__DATA_CONST,__const) external _kSCPropNetPPPIdleReminderTimer
00000001d1f3c800 (__DATA_CONST,__const) external _kSCPropNetPPPLCPCompressionACField
00000001d1f3c808 (__DATA_CONST,__const) external _kSCPropNetPPPLCPCompressionPField
00000001d1f3c7e8 (__DATA_CONST,__const) external _kSCPropNetPPPLCPEchoEnabled
00000001d1f3c7f0 (__DATA_CONST,__const) external _kSCPropNetPPPLCPEchoFailure
00000001d1f3c7f8 (__DATA_CONST,__const) external _kSCPropNetPPPLCPEchoInterval
00000001d1f3c810 (__DATA_CONST,__const) external _kSCPropNetPPPLCPMRU
00000001d1f3c818 (__DATA_CONST,__const) external _kSCPropNetPPPLCPMTU
00000001d1f3c820 (__DATA_CONST,__const) external _kSCPropNetPPPLCPReceiveACCM
00000001d1f3c828 (__DATA_CONST,__const) external _kSCPropNetPPPLCPTransmitACCM
00000001d1f3c6c0 (__DATA_CONST,__const) external _kSCPropNetPPPLastCause
00000001d1f3c6c8 (__DATA_CONST,__const) external _kSCPropNetPPPLogfile
00000001d1f3c830 (__DATA_CONST,__const) external _kSCPropNetPPPOnDemandDomains
00000001d1f3c838 (__DATA_CONST,__const) external _kSCPropNetPPPOnDemandEnabled
00000001d1f3c840 (__DATA_CONST,__const) external _kSCPropNetPPPOnDemandHostName
00000001d1f3c848 (__DATA_CONST,__const) external _kSCPropNetPPPOnDemandMatchDomainsAlways
00000001d1f3c858 (__DATA_CONST,__const) external _kSCPropNetPPPOnDemandMatchDomainsNever
00000001d1f3c850 (__DATA_CONST,__const) external _kSCPropNetPPPOnDemandMatchDomainsOnRetry
00000001d1f3c860 (__DATA_CONST,__const) external _kSCPropNetPPPOnDemandMode
00000001d1f3c868 (__DATA_CONST,__const) external _kSCPropNetPPPOnDemandPriority
00000001d1f3c128 (__DATA_CONST,__const) external _kSCPropNetPPPOverridePrimary
00000001d1f3c6d0 (__DATA_CONST,__const) external _kSCPropNetPPPPlugins
00000001d1f3c6d8 (__DATA_CONST,__const) external _kSCPropNetPPPRetryConnectTime
00000001d1f3c6e0 (__DATA_CONST,__const) external _kSCPropNetPPPSessionTimer
00000001d1f3c6e8 (__DATA_CONST,__const) external _kSCPropNetPPPStatus
00000001d1f3c6f0 (__DATA_CONST,__const) external _kSCPropNetPPPUseSessionTimer
00000001d1f3c6f8 (__DATA_CONST,__const) external _kSCPropNetPPPVerboseLogging
00000001d1f3c9e0 (__DATA_CONST,__const) external _kSCPropNetProxiesBypassAllowed
00000001d1f3c8e8 (__DATA_CONST,__const) external _kSCPropNetProxiesExceptionsList
00000001d1f3c8f0 (__DATA_CONST,__const) external _kSCPropNetProxiesExcludeSimpleHostnames
00000001d1f3c8f8 (__DATA_CONST,__const) external _kSCPropNetProxiesFTPEnable
00000001d1f3c900 (__DATA_CONST,__const) external _kSCPropNetProxiesFTPPassive
00000001d1f3c908 (__DATA_CONST,__const) external _kSCPropNetProxiesFTPPort
00000001d1f3c910 (__DATA_CONST,__const) external _kSCPropNetProxiesFTPProxy
00000001d1f3c9e8 (__DATA_CONST,__const) external _kSCPropNetProxiesFallBackAllowed
00000001d1f3c918 (__DATA_CONST,__const) external _kSCPropNetProxiesGopherEnable
00000001d1f3c920 (__DATA_CONST,__const) external _kSCPropNetProxiesGopherPort
00000001d1f3c928 (__DATA_CONST,__const) external _kSCPropNetProxiesGopherProxy
00000001d1f3c930 (__DATA_CONST,__const) external _kSCPropNetProxiesHTTPEnable
00000001d1f3c938 (__DATA_CONST,__const) external _kSCPropNetProxiesHTTPPort
00000001d1f3c940 (__DATA_CONST,__const) external _kSCPropNetProxiesHTTPProxy
00000001d1f3c948 (__DATA_CONST,__const) external _kSCPropNetProxiesHTTPSEnable
00000001d1f3c950 (__DATA_CONST,__const) external _kSCPropNetProxiesHTTPSPort
00000001d1f3c958 (__DATA_CONST,__const) external _kSCPropNetProxiesHTTPSProxy
00000001d1f3c990 (__DATA_CONST,__const) external _kSCPropNetProxiesProxyAutoConfigEnable
00000001d1f3c998 (__DATA_CONST,__const) external _kSCPropNetProxiesProxyAutoConfigJavaScript
00000001d1f3c9a0 (__DATA_CONST,__const) external _kSCPropNetProxiesProxyAutoConfigURLString
00000001d1f3c9a8 (__DATA_CONST,__const) external _kSCPropNetProxiesProxyAutoDiscoveryEnable
00000001d1f3c960 (__DATA_CONST,__const) external _kSCPropNetProxiesRTSPEnable
00000001d1f3c968 (__DATA_CONST,__const) external _kSCPropNetProxiesRTSPPort
00000001d1f3c970 (__DATA_CONST,__const) external _kSCPropNetProxiesRTSPProxy
00000001d1f3c978 (__DATA_CONST,__const) external _kSCPropNetProxiesSOCKSEnable
00000001d1f3c980 (__DATA_CONST,__const) external _kSCPropNetProxiesSOCKSPort
00000001d1f3c988 (__DATA_CONST,__const) external _kSCPropNetProxiesSOCKSProxy
00000001d1f3ca08 (__DATA_CONST,__const) external _kSCPropNetProxiesScoped
00000001d1f3ca00 (__DATA_CONST,__const) external _kSCPropNetProxiesServiceSpecific
00000001d1f3ca10 (__DATA_CONST,__const) external _kSCPropNetProxiesServices
00000001d1f3ca18 (__DATA_CONST,__const) external _kSCPropNetProxiesSupplemental
00000001d1f3ca20 (__DATA_CONST,__const) external _kSCPropNetProxiesSupplementalMatchDomain
00000001d1f3c9f0 (__DATA_CONST,__const) external _kSCPropNetProxiesSupplementalMatchDomains
00000001d1f3c9f8 (__DATA_CONST,__const) external _kSCPropNetProxiesSupplementalMatchOrders
00000001d1f3c9b0 (__DATA_CONST,__const) external _kSCPropNetProxiesTransportConverterEnable
00000001d1f3c9c8 (__DATA_CONST,__const) external _kSCPropNetProxiesTransportConverterFallBackAllowed
00000001d1f3c9d0 (__DATA_CONST,__const) external _kSCPropNetProxiesTransportConverterMultipathServiceType
00000001d1f3c9b8 (__DATA_CONST,__const) external _kSCPropNetProxiesTransportConverterPort
00000001d1f3c9c0 (__DATA_CONST,__const) external _kSCPropNetProxiesTransportConverterProxy
00000001d1f3c9d8 (__DATA_CONST,__const) external _kSCPropNetProxiesTransportConverterTFOMode
00000001d1f3ca28 (__DATA_CONST,__const) external _kSCPropNetQoSMarkingAppleAudioVideoCalls
00000001d1f3ca30 (__DATA_CONST,__const) external _kSCPropNetQoSMarkingEnabled
00000001d1f3ca38 (__DATA_CONST,__const) external _kSCPropNetQoSMarkingWhitelistedAppIdentifiers
00000001d1f3c120 (__DATA_CONST,__const) external _kSCPropNetServiceOrder
00000001d1f3ca40 (__DATA_CONST,__const) external _kSCPropNetServicePrimaryRank
00000001d1f3ca48 (__DATA_CONST,__const) external _kSCPropNetServiceServiceIndex
00000001d1f3ca50 (__DATA_CONST,__const) external _kSCPropNetServiceUserDefinedName
00000001d1f3ca78 (__DATA_CONST,__const) external _kSCPropNetVPNAppRules
00000001d1f3ca80 (__DATA_CONST,__const) external _kSCPropNetVPNAuthCredentialPassword
00000001d1f3ca88 (__DATA_CONST,__const) external _kSCPropNetVPNAuthName
00000001d1f3ca90 (__DATA_CONST,__const) external _kSCPropNetVPNAuthPassword
00000001d1f3ca98 (__DATA_CONST,__const) external _kSCPropNetVPNAuthPasswordEncryption
00000001d1f3caa0 (__DATA_CONST,__const) external _kSCPropNetVPNAuthPasswordPluginType
00000001d1f3caa8 (__DATA_CONST,__const) external _kSCPropNetVPNAuthenticationMethod
00000001d1f3cab0 (__DATA_CONST,__const) external _kSCPropNetVPNConnectTime
00000001d1f3cab8 (__DATA_CONST,__const) external _kSCPropNetVPNDisconnectOnFastUserSwitch
00000001d1f3cac0 (__DATA_CONST,__const) external _kSCPropNetVPNDisconnectOnIdle
00000001d1f3cac8 (__DATA_CONST,__const) external _kSCPropNetVPNDisconnectOnIdleTimer
00000001d1f3cad0 (__DATA_CONST,__const) external _kSCPropNetVPNDisconnectOnLogout
00000001d1f3cad8 (__DATA_CONST,__const) external _kSCPropNetVPNDisconnectOnSleep
00000001d1f3cae0 (__DATA_CONST,__const) external _kSCPropNetVPNDisconnectOnWake
00000001d1f3cae8 (__DATA_CONST,__const) external _kSCPropNetVPNDisconnectOnWakeTimer
00000001d1f3caf0 (__DATA_CONST,__const) external _kSCPropNetVPNLocalCertificate
00000001d1f3caf8 (__DATA_CONST,__const) external _kSCPropNetVPNLogfile
00000001d1f3cb00 (__DATA_CONST,__const) external _kSCPropNetVPNMTU
00000001d1f3cb08 (__DATA_CONST,__const) external _kSCPropNetVPNOnDemandEnabled
00000001d1f3cb10 (__DATA_CONST,__const) external _kSCPropNetVPNOnDemandMatchAppEnabled
00000001d1f3cb18 (__DATA_CONST,__const) external _kSCPropNetVPNOnDemandMatchDomainsAlways
00000001d1f3cb28 (__DATA_CONST,__const) external _kSCPropNetVPNOnDemandMatchDomainsNever
00000001d1f3cb20 (__DATA_CONST,__const) external _kSCPropNetVPNOnDemandMatchDomainsOnRetry
00000001d1f3cbc0 (__DATA_CONST,__const) external _kSCPropNetVPNOnDemandRuleAction
00000001d1f3cbc8 (__DATA_CONST,__const) external _kSCPropNetVPNOnDemandRuleActionParameters
00000001d1f3cc20 (__DATA_CONST,__const) external _kSCPropNetVPNOnDemandRuleActionParametersDomainAction
00000001d1f3cc28 (__DATA_CONST,__const) external _kSCPropNetVPNOnDemandRuleActionParametersDomains
00000001d1f3cc30 (__DATA_CONST,__const) external _kSCPropNetVPNOnDemandRuleActionParametersRequiredDNSServers
00000001d1f3cc38 (__DATA_CONST,__const) external _kSCPropNetVPNOnDemandRuleActionParametersRequiredURLStringProbe
00000001d1f3cbd0 (__DATA_CONST,__const) external _kSCPropNetVPNOnDemandRuleDNSDomainMatch
00000001d1f3cbd8 (__DATA_CONST,__const) external _kSCPropNetVPNOnDemandRuleDNSServerAddressMatch
00000001d1f3cbe8 (__DATA_CONST,__const) external _kSCPropNetVPNOnDemandRuleInterfaceTypeMatch
00000001d1f3cbe0 (__DATA_CONST,__const) external _kSCPropNetVPNOnDemandRuleSSIDMatch
00000001d1f3cbf0 (__DATA_CONST,__const) external _kSCPropNetVPNOnDemandRuleURLStringProbe
00000001d1f3cb30 (__DATA_CONST,__const) external _kSCPropNetVPNOnDemandRules
00000001d1f3cb38 (__DATA_CONST,__const) external _kSCPropNetVPNOnDemandSuspended
00000001d1f3cb40 (__DATA_CONST,__const) external _kSCPropNetVPNPluginCapability
00000001d1f3cb48 (__DATA_CONST,__const) external _kSCPropNetVPNRemoteAddress
00000001d1f3cb50 (__DATA_CONST,__const) external _kSCPropNetVPNStatus
00000001d1f3cb58 (__DATA_CONST,__const) external _kSCPropNetVPNVerboseLogging
00000001d1f3cc78 (__DATA_CONST,__const) external _kSCPropSystemComputerName
00000001d1f3cc80 (__DATA_CONST,__const) external _kSCPropSystemComputerNameEncoding
00000001d1f3cc88 (__DATA_CONST,__const) external _kSCPropSystemComputerNameRegion
00000001d1f3cc90 (__DATA_CONST,__const) external _kSCPropSystemHostName
00000001d1f3bf30 (__DATA_CONST,__const) external _kSCPropUserDefinedName
00000001d1f3bf38 (__DATA_CONST,__const) external _kSCPropVersion
00000001d1f3ccf0 (__DATA_CONST,__const) external _kSCPropVirtualNetworkInterfacesBondInterfaces
00000001d1f3ccf8 (__DATA_CONST,__const) external _kSCPropVirtualNetworkInterfacesBondMode
00000001d1f3cd00 (__DATA_CONST,__const) external _kSCPropVirtualNetworkInterfacesBondOptions
00000001d1f3cd08 (__DATA_CONST,__const) external _kSCPropVirtualNetworkInterfacesBridgeInterfaces
00000001d1f3cd10 (__DATA_CONST,__const) external _kSCPropVirtualNetworkInterfacesBridgeOptions
00000001d1f3cd18 (__DATA_CONST,__const) external _kSCPropVirtualNetworkInterfacesVLANInterface
00000001d1f3cd28 (__DATA_CONST,__const) external _kSCPropVirtualNetworkInterfacesVLANOptions
00000001d1f3cd20 (__DATA_CONST,__const) external _kSCPropVirtualNetworkInterfacesVLANTag
00000001d1f3d408 (__DATA_CONST,__const) external _kSCProxiesNoGlobal
00000001d1f3bf18 (__DATA_CONST,__const) external _kSCResvInactive
00000001d1f3bf10 (__DATA_CONST,__const) external _kSCResvLink
00000001d1f3c1a0 (__DATA_CONST,__const) external _kSCValNetAirPortAuthPasswordEncryptionKeychain
00000001d1f3c178 (__DATA_CONST,__const) external _kSCValNetAirPortJoinModeAutomatic
00000001d1f3c180 (__DATA_CONST,__const) external _kSCValNetAirPortJoinModePreferred
00000001d1f3c188 (__DATA_CONST,__const) external _kSCValNetAirPortJoinModeRanked
00000001d1f3c190 (__DATA_CONST,__const) external _kSCValNetAirPortJoinModeRecent
00000001d1f3c198 (__DATA_CONST,__const) external _kSCValNetAirPortJoinModeStrongest
00000001d1f3c398 (__DATA_CONST,__const) external _kSCValNetIPSecAuthenticationMethodCertificate
00000001d1f3c3a0 (__DATA_CONST,__const) external _kSCValNetIPSecAuthenticationMethodHybrid
00000001d1f3c390 (__DATA_CONST,__const) external _kSCValNetIPSecAuthenticationMethodSharedSecret
00000001d1f3c3a8 (__DATA_CONST,__const) external _kSCValNetIPSecLocalIdentifierTypeKeyID
00000001d1f3c3b0 (__DATA_CONST,__const) external _kSCValNetIPSecSharedSecretEncryptionKeychain
00000001d1f3c3b8 (__DATA_CONST,__const) external _kSCValNetIPSecXAuthPasswordEncryptionKeychain
00000001d1f3c3c0 (__DATA_CONST,__const) external _kSCValNetIPSecXAuthPasswordEncryptionPrompt
00000001d1f3c428 (__DATA_CONST,__const) external _kSCValNetIPv4ConfigMethodAutomatic
00000001d1f3c430 (__DATA_CONST,__const) external _kSCValNetIPv4ConfigMethodBOOTP
00000001d1f3c438 (__DATA_CONST,__const) external _kSCValNetIPv4ConfigMethodDHCP
00000001d1f3c490 (__DATA_CONST,__const) external _kSCValNetIPv4ConfigMethodFailover
00000001d1f3c440 (__DATA_CONST,__const) external _kSCValNetIPv4ConfigMethodINFORM
00000001d1f3c448 (__DATA_CONST,__const) external _kSCValNetIPv4ConfigMethodLinkLocal
00000001d1f3c450 (__DATA_CONST,__const) external _kSCValNetIPv4ConfigMethodManual
00000001d1f3c458 (__DATA_CONST,__const) external _kSCValNetIPv4ConfigMethodPPP
00000001d1f3c508 (__DATA_CONST,__const) external _kSCValNetIPv6ConfigMethod6to4
00000001d1f3c4e8 (__DATA_CONST,__const) external _kSCValNetIPv6ConfigMethodAutomatic
00000001d1f3c4f0 (__DATA_CONST,__const) external _kSCValNetIPv6ConfigMethodLinkLocal
00000001d1f3c4f8 (__DATA_CONST,__const) external _kSCValNetIPv6ConfigMethodManual
00000001d1f3c500 (__DATA_CONST,__const) external _kSCValNetIPv6ConfigMethodRouterAdvertisement
00000001d1f3c2f8 (__DATA_CONST,__const) external _kSCValNetInterfaceSubTypeL2TP
00000001d1f3c2e8 (__DATA_CONST,__const) external _kSCValNetInterfaceSubTypePPPSerial
00000001d1f3c2e0 (__DATA_CONST,__const) external _kSCValNetInterfaceSubTypePPPoE
00000001d1f3c2f0 (__DATA_CONST,__const) external _kSCValNetInterfaceSubTypePPTP
00000001d1f3c2d0 (__DATA_CONST,__const) external _kSCValNetInterfaceType6to4
00000001d1f3c300 (__DATA_CONST,__const) external _kSCValNetInterfaceTypeCellular
00000001d1f3c2b8 (__DATA_CONST,__const) external _kSCValNetInterfaceTypeEthernet
00000001d1f3c2c0 (__DATA_CONST,__const) external _kSCValNetInterfaceTypeFireWire
00000001d1f3c2d8 (__DATA_CONST,__const) external _kSCValNetInterfaceTypeIPSec
00000001d1f3c308 (__DATA_CONST,__const) external _kSCValNetInterfaceTypeLoopback
00000001d1f3c2c8 (__DATA_CONST,__const) external _kSCValNetInterfaceTypePPP
00000001d1f3c310 (__DATA_CONST,__const) external _kSCValNetInterfaceTypeVPN
00000001d1f3c8b8 (__DATA_CONST,__const) external _kSCValNetL2TPIPSecSharedSecretEncryptionKeychain
00000001d1f3c8c0 (__DATA_CONST,__const) external _kSCValNetL2TPTransportIP
00000001d1f3c8c8 (__DATA_CONST,__const) external _kSCValNetL2TPTransportIPSec
00000001d1f3c638 (__DATA_CONST,__const) external _kSCValNetModemDialModeIgnoreDialTone
00000001d1f3c640 (__DATA_CONST,__const) external _kSCValNetModemDialModeManual
00000001d1f3c648 (__DATA_CONST,__const) external _kSCValNetModemDialModeWaitForDialTone
00000001d1f3c730 (__DATA_CONST,__const) external _kSCValNetPPPAuthPasswordEncryptionKeychain
00000001d1f3c738 (__DATA_CONST,__const) external _kSCValNetPPPAuthPasswordEncryptionToken
00000001d1f3c748 (__DATA_CONST,__const) external _kSCValNetPPPAuthPromptAfter
00000001d1f3c740 (__DATA_CONST,__const) external _kSCValNetPPPAuthPromptBefore
00000001d1f3c750 (__DATA_CONST,__const) external _kSCValNetPPPAuthProtocolCHAP
00000001d1f3c758 (__DATA_CONST,__const) external _kSCValNetPPPAuthProtocolEAP
00000001d1f3c760 (__DATA_CONST,__const) external _kSCValNetPPPAuthProtocolMSCHAP1
00000001d1f3c768 (__DATA_CONST,__const) external _kSCValNetPPPAuthProtocolMSCHAP2
00000001d1f3c770 (__DATA_CONST,__const) external _kSCValNetPPPAuthProtocolPAP
00000001d1f3c870 (__DATA_CONST,__const) external _kSCValNetPPPOnDemandModeAggressive
00000001d1f3c880 (__DATA_CONST,__const) external _kSCValNetPPPOnDemandModeCompatible
00000001d1f3c878 (__DATA_CONST,__const) external _kSCValNetPPPOnDemandModeConservative
00000001d1f3c888 (__DATA_CONST,__const) external _kSCValNetPPPOnDemandPriorityDefault
00000001d1f3c890 (__DATA_CONST,__const) external _kSCValNetPPPOnDemandPriorityHigh
00000001d1f3c898 (__DATA_CONST,__const) external _kSCValNetPPPOnDemandPriorityLow
00000001d1f3ca58 (__DATA_CONST,__const) external _kSCValNetServicePrimaryRankFirst
00000001d1f3ca60 (__DATA_CONST,__const) external _kSCValNetServicePrimaryRankLast
00000001d1f3ca68 (__DATA_CONST,__const) external _kSCValNetServicePrimaryRankNever
00000001d1f3ca70 (__DATA_CONST,__const) external _kSCValNetServicePrimaryRankScoped
00000001d1f3cb60 (__DATA_CONST,__const) external _kSCValNetVPNAppRuleAccountIdentifierMatch
00000001d1f3cb68 (__DATA_CONST,__const) external _kSCValNetVPNAppRuleDNSDomainMatch
00000001d1f3cb80 (__DATA_CONST,__const) external _kSCValNetVPNAppRuleExecutableDesignatedRequirement
00000001d1f3cb70 (__DATA_CONST,__const) external _kSCValNetVPNAppRuleExecutableMatch
00000001d1f3cb88 (__DATA_CONST,__const) external _kSCValNetVPNAppRuleExecutableSigningIdentifier
00000001d1f3cb90 (__DATA_CONST,__const) external _kSCValNetVPNAppRuleExecutableUUID
00000001d1f3cb78 (__DATA_CONST,__const) external _kSCValNetVPNAppRuleIdentifier
00000001d1f3cba8 (__DATA_CONST,__const) external _kSCValNetVPNAuthPasswordEncryptionExternal
00000001d1f3cbb0 (__DATA_CONST,__const) external _kSCValNetVPNAuthPasswordEncryptionKeychain
00000001d1f3cbb8 (__DATA_CONST,__const) external _kSCValNetVPNAuthPasswordEncryptionPrompt
00000001d1f3cba0 (__DATA_CONST,__const) external _kSCValNetVPNAuthenticationMethodCertificate
00000001d1f3cb98 (__DATA_CONST,__const) external _kSCValNetVPNAuthenticationMethodPassword
00000001d1f3cbf8 (__DATA_CONST,__const) external _kSCValNetVPNOnDemandRuleActionAllow
00000001d1f3cc08 (__DATA_CONST,__const) external _kSCValNetVPNOnDemandRuleActionConnect
00000001d1f3cc10 (__DATA_CONST,__const) external _kSCValNetVPNOnDemandRuleActionDisconnect
00000001d1f3cc18 (__DATA_CONST,__const) external _kSCValNetVPNOnDemandRuleActionEvaluateConnection
00000001d1f3cc00 (__DATA_CONST,__const) external _kSCValNetVPNOnDemandRuleActionIgnore
00000001d1f3cc40 (__DATA_CONST,__const) external _kSCValNetVPNOnDemandRuleActionParametersDomainActionConnectIfNeeded
00000001d1f3cc48 (__DATA_CONST,__const) external _kSCValNetVPNOnDemandRuleActionParametersDomainActionNeverConnect
00000001d1f3cc50 (__DATA_CONST,__const) external _kSCValNetVPNOnDemandRuleInterfaceTypeMatchCellular
00000001d1f3cc58 (__DATA_CONST,__const) external _kSCValNetVPNOnDemandRuleInterfaceTypeMatchEthernet
00000001d1f3cc60 (__DATA_CONST,__const) external _kSCValNetVPNOnDemandRuleInterfaceTypeMatchWiFi
00000001d1f3cc68 (__DATA_CONST,__const) external _kSCValNetVPNPluginCapabilityAuth
00000001d1f3cc70 (__DATA_CONST,__const) external _kSCValNetVPNPluginCapabilityConnect
00000001d1f3e3b8 (__DATA_CONST,__const) external _kVPNConfigurationKeyCertificateRef
00000001d1f3e3b0 (__DATA_CONST,__const) external _kVPNConfigurationKeyPersistentRef
00000001d1f3e3c0 (__DATA_CONST,__const) external _kVPNConfigurationOptionTunnelType
00000001d6e34698 (__DATA,__bss) non-external _keepPrivate.keepPrivate
00000001d95c79d0 (__DATA_DIRTY,__bss) non-external _keepPrivate.once
                 (undefined) external _localtime_r (from libSystem)
00000001d6e34068 (__DATA,__data) non-external _lock
00000001d6e340a8 (__DATA,__data) non-external _lock
00000001d6e34538 (__DATA,__data) non-external _lock
00000001809ebc74 (__TEXT,__text) non-external _lockWithSCDynamicStore
00000001809edcfc (__TEXT,__text) non-external _lockWithSync
0000000180a3dd8c (__TEXT,__text) non-external _lockWithSync.cold.1
00000001d95c79e0 (__DATA_DIRTY,__bss) non-external _lock_attr
0000000180a01100 (__TEXT,__text) non-external _logCFPreferencesChange
0000000180a07d98 (__TEXT,__text) non-external _logConfiguration_NetworkInterfaces
0000000180a081bc (__TEXT,__text) non-external _logConfiguration_preferences
0000000180a28920 (__TEXT,__text) non-external _logInterfaces
0000000180a2ab1c (__TEXT,__text) non-external _logMapping_one
00000001809e8e58 (__TEXT,__text) non-external _logSessionReference
                 (undefined) external _mach_error_string (from libSystem)
                 (undefined) external _mach_get_times (from libSystem)
                 (undefined) external _mach_msg (from libSystem)
                 (undefined) external _mach_msg_destroy (from libSystem)
                 (undefined) external _mach_port_allocate (from libSystem)
                 (undefined) external _mach_port_construct (from libSystem)
                 (undefined) external _mach_port_deallocate (from libSystem)
                 (undefined) external _mach_port_destruct (from libSystem)
                 (undefined) external _mach_port_get_attributes (from libSystem)
                 (undefined) external _mach_port_get_refs (from libSystem)
                 (undefined) external _mach_port_insert_right (from libSystem)
                 (undefined) external _mach_port_mod_refs (from libSystem)
                 (undefined) external _mach_port_names (from libSystem)
                 (undefined) external _mach_port_request_notification (from libSystem)
                 (undefined) external _mach_port_set_attributes (from libSystem)
                 (undefined) external _mach_port_type (from libSystem)
