00007ff807464940 (__TEXT,__const) non-external _A1_Table
00007ff806e3aeb0 (__TEXT,__text) external _vImageFlatten_RGBA8888
00007ff841d6f648 (__DATA,__data) non-external _vImageFlatten_RGBA8888.vFlatten_RGBA8888_GV
00007ff806eaf830 (__TEXT,__text) external _vImageFlatten_RGBA8888ToRGB888
00007ff806eb2a20 (__TEXT,__text) external _vImageFlatten_RGBAFFFF
00007ff806eb0140 (__TEXT,__text) external _vImageFlatten_RGBAFFFFToRGBFFF
00007ff806fba680 (__TEXT,__text) external _vImageGamma_Planar8toPlanarF
00007ff806fbbb30 (__TEXT,__text) external _vImageGamma_PlanarF
00007ff806fba9c0 (__TEXT,__text) external _vImageGamma_PlanarFtoPlanar8
00007ff806f638a0 (__TEXT,__text) external _vImageGaussianBoxDiffConvolve_Planar8
00007ff841d702b0 (__DATA,__bss) non-external _vImageGaussianBoxDiffConvolve_Planar8.vGaussianBoxDiffPlanar8ext_3x3_11x11
00007ff841d702b8 (__DATA,__bss) non-external _vImageGaussianBoxDiffConvolve_Planar8.vGaussianBoxDiffPlanar8ext_5x5_11x11
00007ff806e719a0 (__TEXT,__text) external _vImageGaussianConvolve_Planar8
00007ff841d6fcd0 (__DATA,__bss) non-external _vImageGaussianConvolve_Planar8.vGaussianPlanar8ext_3x3
00007ff841d6fcd8 (__DATA,__bss) non-external _vImageGaussianConvolve_Planar8.vGaussianPlanar8ext_5x5
00007ff841d6fce0 (__DATA,__bss) non-external _vImageGaussianConvolve_Planar8.vGaussianPlanar8ext_7x7
00007ff8070fdd60 (__TEXT,__text) non-external _vImageGetCPUCount
00007ff8070fdd30 (__TEXT,__text) non-external _vImageGetLogicalCPUCount
00007ff806f64090 (__TEXT,__text) external _vImageGetMinimumGeometryTempBufferSize
00007ff806efd960 (__TEXT,__text) external _vImageGetMinimumTempBufferSizeForConvolution
00007ff806f750f0 (__TEXT,__text) external _vImageGetMinimumTempBufferSizeForHistogram
00007ff806fad460 (__TEXT,__text) external _vImageGetMinimumTempBufferSizeForMinMax
00007ff80704d790 (__TEXT,__text) external _vImageGetResamplingFilterExtent
00007ff806e2d7b0 (__TEXT,__text) external _vImageGetResamplingFilterSize
00007ff806e67180 (__TEXT,__text) non-external (was a private external) _vImageGetResamplingFilterSizeForBuffer
00007ff806f63200 (__TEXT,__text) external _vImageGradientSobel_Planar8to16S
00007ff841d702a8 (__DATA,__bss) non-external _vImageGradientSobel_Planar8to16S.vSobel8to16Sext
00007ff806e22870 (__TEXT,__text) external _vImageHistogramCalculation_ARGB8888
00007ff806f766c0 (__TEXT,__text) external _vImageHistogramCalculation_ARGBFFFF
00007ff806f75120 (__TEXT,__text) external _vImageHistogramCalculation_Planar8
00007ff806f75c60 (__TEXT,__text) external _vImageHistogramCalculation_PlanarF
00007ff806f80800 (__TEXT,__text) external _vImageHistogramSpecification_ARGB8888
00007ff806f81110 (__TEXT,__text) external _vImageHistogramSpecification_ARGBFFFF
00007ff806f7fa20 (__TEXT,__text) external _vImageHistogramSpecification_Planar8
00007ff806f7fcd0 (__TEXT,__text) external _vImageHistogramSpecification_PlanarF
00007ff806f73510 (__TEXT,__text) external _vImageHorizontalReflect_ARGB16S
00007ff841d702c8 (__DATA,__bss) non-external _vImageHorizontalReflect_ARGB16S.vHorizontal_Reflect_ARGB_16U_GV
00007ff806f73200 (__TEXT,__text) external _vImageHorizontalReflect_ARGB16U
00007ff841d702c0 (__DATA,__bss) non-external _vImageHorizontalReflect_ARGB16U.vHorizontal_Reflect_ARGB_16U_GV
00007ff806f72f30 (__TEXT,__text) external _vImageHorizontalReflect_ARGB8888
00007ff806f73820 (__TEXT,__text) external _vImageHorizontalReflect_ARGBFFFF
00007ff806f72880 (__TEXT,__text) external _vImageHorizontalReflect_Planar16U
00007ff806f724f0 (__TEXT,__text) external _vImageHorizontalReflect_Planar8
00007ff806f72c60 (__TEXT,__text) external _vImageHorizontalReflect_PlanarF
00007ff8070d2f90 (__TEXT,__text) external _vImageHorizontalShearD_ARGB16F
00007ff841d70498 (__DATA,__bss) non-external _vImageHorizontalShearD_ARGB16F.vHorizontalShear_ARGB16F
00007ff806f67520 (__TEXT,__text) external _vImageHorizontalShearD_ARGB16S
00007ff806f66690 (__TEXT,__text) external _vImageHorizontalShearD_ARGB16U
00007ff806e67720 (__TEXT,__text) external _vImageHorizontalShearD_ARGB8888
00007ff806f71850 (__TEXT,__text) external _vImageHorizontalShearD_ARGBFFFF
00007ff8070d2920 (__TEXT,__text) external _vImageHorizontalShearD_CbCr16F
00007ff841d70488 (__DATA,__bss) non-external _vImageHorizontalShearD_CbCr16F.vHorizontalShear_CbCr16F
00007ff806f6fa90 (__TEXT,__text) external _vImageHorizontalShearD_CbCr16S
00007ff806f6f5b0 (__TEXT,__text) external _vImageHorizontalShearD_CbCr16U
00007ff8070d3680 (__TEXT,__text) external _vImageHorizontalShearD_CbCrF
00007ff841d704a8 (__DATA,__bss) non-external _vImageHorizontalShearD_CbCrF.vHorizontalShear_CbCrF
00007ff8070d2240 (__TEXT,__text) external _vImageHorizontalShearD_Planar16F
00007ff841d70478 (__DATA,__bss) non-external _vImageHorizontalShearD_Planar16F.vHorizontalShear_Planar16F
00007ff806f64680 (__TEXT,__text) external _vImageHorizontalShearD_Planar8
00007ff806f65400 (__TEXT,__text) external _vImageHorizontalShearD_PlanarF
00007ff8070d32a0 (__TEXT,__text) external _vImageHorizontalShear_ARGB16F
00007ff806f6c400 (__TEXT,__text) external _vImageHorizontalShear_ARGB16S
00007ff806e457f0 (__TEXT,__text) external _vImageHorizontalShear_ARGB16U
00007ff806e2e440 (__TEXT,__text) external _vImageHorizontalShear_ARGB8888
00007ff806f68250 (__TEXT,__text) external _vImageHorizontalShear_ARGBFFFF
00007ff8070d2c30 (__TEXT,__text) external _vImageHorizontalShear_CbCr16F
00007ff806f6fb50 (__TEXT,__text) external _vImageHorizontalShear_CbCr16S
00007ff806f6be00 (__TEXT,__text) external _vImageHorizontalShear_CbCr16U
00007ff806e5e910 (__TEXT,__text) external _vImageHorizontalShear_CbCr8
00007ff8070d3a20 (__TEXT,__text) external _vImageHorizontalShear_CbCrF
00007ff8070d25c0 (__TEXT,__text) external _vImageHorizontalShear_Planar16F
00007ff806f69090 (__TEXT,__text) external _vImageHorizontalShear_Planar16S
00007ff806f6a020 (__TEXT,__text) external _vImageHorizontalShear_Planar16U
00007ff806e544d0 (__TEXT,__text) external _vImageHorizontalShear_Planar8
00007ff806f6afa0 (__TEXT,__text) external _vImageHorizontalShear_PlanarF
00007ff806f6d6e0 (__TEXT,__text) external _vImageHorizontalShear_XRGB2101010W
00007ff806fbdfe0 (__TEXT,__text) external _vImageInterpolatedLookupTable_PlanarF
00007ff841d70410 (__DATA,__bss) non-external _vImageInterpolatedLookupTable_PlanarF.vInterpolatedLookupTable_PlanarF
00007ff806fbf080 (__TEXT,__text) external _vImageInvert_16U
00007ff806fbebe0 (__TEXT,__text) external _vImageInvert_8
00007ff806fbf510 (__TEXT,__text) external _vImageInvert_F
00007ff806e83ea0 (__TEXT,__text) external _vImageLinearTransform_16Q12to8
00007ff841d6feb8 (__DATA,__bss) non-external _vImageLinearTransform_16Q12to8.vLinearTransform_16Q12to8
00007ff806ffbac0 (__TEXT,__text) non-external (was a private external) _vImageLinearTransform_16U
00007ff80700e630 (__TEXT,__text) non-external (was a private external) _vImageLinearTransform_16U_AVX2
00007ff806ffbae0 (__TEXT,__text) non-external (was a private external) _vImageLinearTransform_16U_resolver
00007ff806ffca90 (__TEXT,__text) non-external (was a private external) _vImageLinearTransform_16U_scalar
00007ff841d6f850 (__DATA,__data) non-external (was a private external) _vImageLinearTransform_16U_vec
00007ff806e83dc0 (__TEXT,__text) external _vImageLinearTransform_16Uto8
00007ff841d6fea8 (__DATA,__bss) non-external _vImageLinearTransform_16Uto8.vLinearTransform_16Uto8
00007ff806e83e30 (__TEXT,__text) external _vImageLinearTransform_16UtoF
00007ff841d6feb0 (__DATA,__bss) non-external _vImageLinearTransform_16UtoF.vLinearTransform_16UtoF
00007ff806ffba90 (__TEXT,__text) non-external (was a private external) _vImageLinearTransform_8
00007ff80700cfe0 (__TEXT,__text) non-external (was a private external) _vImageLinearTransform_8_AVX2
00007ff806ffbab0 (__TEXT,__text) non-external (was a private external) _vImageLinearTransform_8_resolver
00007ff806ffc360 (__TEXT,__text) non-external (was a private external) _vImageLinearTransform_8_scalar
00007ff841d6f848 (__DATA,__data) non-external (was a private external) _vImageLinearTransform_8_vec
00007ff806e83c70 (__TEXT,__text) external _vImageLinearTransform_8to16Q12
00007ff841d6fe90 (__DATA,__bss) non-external _vImageLinearTransform_8to16Q12.vLinearTransform_8to16Q12
00007ff806e83ce0 (__TEXT,__text) external _vImageLinearTransform_8to16U
00007ff841d6fe98 (__DATA,__bss) non-external _vImageLinearTransform_8to16U.vLinearTransform_8to16U
00007ff806e83d50 (__TEXT,__text) external _vImageLinearTransform_8toF
00007ff841d6fea0 (__DATA,__bss) non-external _vImageLinearTransform_8toF.vLinearTransform_8toF
00007ff806ffbaf0 (__TEXT,__text) external _vImageLinearTransform_F
00007ff80700ed30 (__TEXT,__text) non-external (was a private external) _vImageLinearTransform_F_AVX2
00007ff806ffbb10 (__TEXT,__text) non-external (was a private external) _vImageLinearTransform_F_resolver
00007ff806ffd190 (__TEXT,__text) non-external (was a private external) _vImageLinearTransform_F_scalar
00007ff841d6f858 (__DATA,__data) non-external (was a private external) _vImageLinearTransform_F_vec
00007ff806e83f80 (__TEXT,__text) external _vImageLinearTransform_Fto16U
00007ff841d6fec8 (__DATA,__bss) non-external _vImageLinearTransform_Fto16U.vLinearTransform_Fto16U
00007ff806e83f10 (__TEXT,__text) external _vImageLinearTransform_Fto8
00007ff841d6fec0 (__DATA,__bss) non-external _vImageLinearTransform_Fto8.vLinearTransform_Fto8
00007ff806e7d320 (__TEXT,__text) non-external (was a private external) _vImageLogDebug
00007ff806e7d1f0 (__TEXT,__text) non-external (was a private external) _vImageLogError
00007ff806e7d0c0 (__TEXT,__text) non-external (was a private external) _vImageLogWarning
00007ff806fbd370 (__TEXT,__text) external _vImageLookupTable_8to64U
00007ff806e09410 (__TEXT,__text) external _vImageLookupTable_Planar16
00007ff806fbd690 (__TEXT,__text) external _vImageLookupTable_Planar16WithClipping
00007ff806fbd0f0 (__TEXT,__text) external _vImageLookupTable_Planar8toPlanar128
00007ff806e083b0 (__TEXT,__text) external _vImageLookupTable_Planar8toPlanar16
00007ff806e654c0 (__TEXT,__text) external _vImageLookupTable_Planar8toPlanar24
00007ff806fbcd50 (__TEXT,__text) external _vImageLookupTable_Planar8toPlanar48
00007ff806fbcf20 (__TEXT,__text) external _vImageLookupTable_Planar8toPlanar96
00007ff806e2b430 (__TEXT,__text) external _vImageLookupTable_Planar8toPlanarF
00007ff806fbb3c0 (__TEXT,__text) external _vImageLookupTable_PlanarFtoPlanar8
00007ff807028070 (__TEXT,__text) external _vImageMapping_CreateFromMap_Image8U
00007ff8073d47b0 (__TEXT,__text) non-external _vImageMapping_CreateFromMap_Image8U.cold.1
00007ff8073d47e0 (__TEXT,__text) non-external _vImageMapping_CreateFromMap_Image8U.cold.2
00007ff8073d4810 (__TEXT,__text) non-external _vImageMapping_CreateFromMap_Image8U.cold.3
00007ff8073d4840 (__TEXT,__text) non-external _vImageMapping_CreateFromMap_Image8U.cold.4
00007ff807028820 (__TEXT,__text) external _vImageMapping_Release
00007ff806e4f0c0 (__TEXT,__text) external _vImageMatrixMultiply_ARGB8888
00007ff806fb9a40 (__TEXT,__text) external _vImageMatrixMultiply_ARGB8888ToPlanar8
00007ff806fba0f0 (__TEXT,__text) external _vImageMatrixMultiply_ARGBFFFF
00007ff806fb9b80 (__TEXT,__text) external _vImageMatrixMultiply_ARGBFFFFToPlanarF
00007ff806dfe400 (__TEXT,__text) external _vImageMatrixMultiply_Planar16S
00007ff841d6f6b0 (__DATA,__data) non-external _vImageMatrixMultiply_Planar16S.initialized
00007ff841d6fa20 (__DATA,__bss) non-external _vImageMatrixMultiply_Planar16S.matrixMultiply_3x3
00007ff841d703e8 (__DATA,__bss) non-external _vImageMatrixMultiply_Planar16S.vMatrixMultiply_Planar16S_1x4
00007ff841d703f0 (__DATA,__bss) non-external _vImageMatrixMultiply_Planar16S.vMatrixMultiply_Planar16S_2x4
00007ff841d703f8 (__DATA,__bss) non-external _vImageMatrixMultiply_Planar16S.vMatrixMultiply_Planar16S_3x4
00007ff841d703c8 (__DATA,__bss) non-external _vImageMatrixMultiply_Planar16S.vMatrixMultiply_Planar16S_4x1
00007ff841d703d0 (__DATA,__bss) non-external _vImageMatrixMultiply_Planar16S.vMatrixMultiply_Planar16S_4x2
00007ff841d703d8 (__DATA,__bss) non-external _vImageMatrixMultiply_Planar16S.vMatrixMultiply_Planar16S_4x3
00007ff841d703e0 (__DATA,__bss) non-external _vImageMatrixMultiply_Planar16S.vMatrixMultiply_Planar16S_4x4
00007ff841d6f6a0 (__DATA,__data) non-external _vImageMatrixMultiply_Planar16S.vMatrixMultiply_Planar16S_Generic
00007ff806fb9010 (__TEXT,__text) external _vImageMatrixMultiply_Planar8
00007ff806df9aa0 (__TEXT,__text) external _vImageMatrixMultiply_PlanarF
00007ff806faa300 (__TEXT,__text) external _vImageMax_ARGB8888
00007ff841d70360 (__DATA,__bss) non-external _vImageMax_ARGB8888.vMaxH_Interleaved_CV
00007ff841d70358 (__DATA,__bss) non-external _vImageMax_ARGB8888.vMaxV_Interleaved_CV
00007ff841d70350 (__DATA,__bss) non-external _vImageMax_ARGB8888.vMax_Interleaved_CV
00007ff806fac060 (__TEXT,__text) external _vImageMax_ARGBFFFF
00007ff841d70390 (__DATA,__bss) non-external _vImageMax_ARGBFFFF.vMaxFP_Interleaved_CV
00007ff841d703a0 (__DATA,__bss) non-external _vImageMax_ARGBFFFF.vMaxH_FPInterleaved_CV
00007ff841d70398 (__DATA,__bss) non-external _vImageMax_ARGBFFFF.vMaxV_FPInterleaved_CV
00007ff806e1baf0 (__TEXT,__text) external _vImageMax_Planar8
00007ff841d6f678 (__DATA,__data) non-external _vImageMax_Planar8.vMaxH_CV
00007ff841d6f670 (__DATA,__data) non-external _vImageMax_Planar8.vMaxV_CV
00007ff841d6f668 (__DATA,__data) non-external _vImageMax_Planar8.vMax_CV
00007ff806fa85a0 (__TEXT,__text) external _vImageMax_PlanarF
00007ff841d70310 (__DATA,__bss) non-external _vImageMax_PlanarF.vMaxFP_CV
00007ff841d70320 (__DATA,__bss) non-external _vImageMax_PlanarF.vMaxH_FP_CV
00007ff841d70318 (__DATA,__bss) non-external _vImageMax_PlanarF.vMaxV_FP_CV
00007ff806faad00 (__TEXT,__text) external _vImageMin_ARGB8888
00007ff841d70378 (__DATA,__bss) non-external _vImageMin_ARGB8888.vMinH_Interleaved_CV
00007ff841d70370 (__DATA,__bss) non-external _vImageMin_ARGB8888.vMinV_Interleaved_CV
00007ff841d70368 (__DATA,__bss) non-external _vImageMin_ARGB8888.vMin_Interleaved_CV
00007ff806faca60 (__TEXT,__text) external _vImageMin_ARGBFFFF
00007ff841d703a8 (__DATA,__bss) non-external _vImageMin_ARGBFFFF.vMinFP_Interleaved_CV
00007ff841d703b8 (__DATA,__bss) non-external _vImageMin_ARGBFFFF.vMinH_FPInterleaved_CV
00007ff841d703b0 (__DATA,__bss) non-external _vImageMin_ARGBFFFF.vMinV_FPInterleaved_CV
00007ff806e1dd90 (__TEXT,__text) external _vImageMin_Planar8
00007ff841d6f690 (__DATA,__data) non-external _vImageMin_Planar8.vMinH_CV
00007ff841d6f688 (__DATA,__data) non-external _vImageMin_Planar8.vMinV_CV
00007ff841d6f680 (__DATA,__data) non-external _vImageMin_Planar8.vMin_CV
00007ff806fa8fa0 (__TEXT,__text) external _vImageMin_PlanarF
00007ff841d70328 (__DATA,__bss) non-external _vImageMin_PlanarF.vMinFP_CV
00007ff841d70338 (__DATA,__bss) non-external _vImageMin_PlanarF.vMinH_FP_CV
00007ff841d70330 (__DATA,__bss) non-external _vImageMin_PlanarF.vMinV_FP_CV
00007ff806fbe8f0 (__TEXT,__text) external _vImageMultiDimensionalInterpolatedLookupTable_Planar16Q12
00007ff806e0d360 (__TEXT,__text) external _vImageMultiDimensionalInterpolatedLookupTable_PlanarF
00007ff806e09920 (__TEXT,__text) external _vImageMultidimensionalTable_Create
00007ff806e14700 (__TEXT,__text) external _vImageMultidimensionalTable_Release
00007ff806fbe780 (__TEXT,__text) external _vImageMultidimensionalTable_Retain
00007ff80704d5d0 (__TEXT,__text) external _vImageNewResamplingFilter
00007ff806e2d8b0 (__TEXT,__text) external _vImageNewResamplingFilterForFunctionUsingBuffer
00007ff8073d3d40 (__TEXT,__text) external _vImageOverwriteChannelsWithPixel_ARGB16U
00007ff841d70a10 (__DATA,__bss) non-external _vImageOverwriteChannelsWithPixel_ARGB16U.vConvert_OverwriteChannelsWithPixel_ARGB16U_CV
00007ff806e2bf50 (__TEXT,__text) external _vImageOverwriteChannelsWithPixel_ARGB8888
00007ff841d70a08 (__DATA,__bss) non-external _vImageOverwriteChannelsWithPixel_ARGB8888.vConvert_OverwriteChannelsWithPixel_ARGB8888_CV
00007ff8073d3ff0 (__TEXT,__text) external _vImageOverwriteChannelsWithPixel_ARGBFFFF
00007ff841d70a18 (__DATA,__bss) non-external _vImageOverwriteChannelsWithPixel_ARGBFFFF.vConvert_OverwriteChannelsWithPixel_ARGBFFFF_CV
00007ff806e2bf30 (__TEXT,__text) external _vImageOverwriteChannelsWithScalar_ARGB8888
00007ff8073d42d0 (__TEXT,__text) external _vImageOverwriteChannelsWithScalar_ARGBFFFF
00007ff806ffbf70 (__TEXT,__text) non-external (was a private external) _vImageOverwriteChannelsWithScalar_Chunky16U
00007ff80701e1f0 (__TEXT,__text) non-external (was a private external) _vImageOverwriteChannelsWithScalar_Chunky16U_AVX2
00007ff806ffbf90 (__TEXT,__text) non-external (was a private external) _vImageOverwriteChannelsWithScalar_Chunky16U_resolver
00007ff807002fb0 (__TEXT,__text) non-external (was a private external) _vImageOverwriteChannelsWithScalar_Chunky16U_scalar
00007ff841d6f928 (__DATA,__data) non-external (was a private external) _vImageOverwriteChannelsWithScalar_Chunky16U_vec
00007ff806ffbf40 (__TEXT,__text) non-external (was a private external) _vImageOverwriteChannelsWithScalar_Chunky8
00007ff80701dff0 (__TEXT,__text) non-external (was a private external) _vImageOverwriteChannelsWithScalar_Chunky8_AVX2
00007ff806ffbf60 (__TEXT,__text) non-external (was a private external) _vImageOverwriteChannelsWithScalar_Chunky8_resolver
00007ff807002db0 (__TEXT,__text) non-external (was a private external) _vImageOverwriteChannelsWithScalar_Chunky8_scalar
00007ff841d6f920 (__DATA,__data) non-external (was a private external) _vImageOverwriteChannelsWithScalar_Chunky8_vec
00007ff806ffbfa0 (__TEXT,__text) non-external (was a private external) _vImageOverwriteChannelsWithScalar_ChunkyF
00007ff80701e450 (__TEXT,__text) non-external (was a private external) _vImageOverwriteChannelsWithScalar_ChunkyF_AVX2
00007ff806ffbfc0 (__TEXT,__text) non-external (was a private external) _vImageOverwriteChannelsWithScalar_ChunkyF_resolver
00007ff807003210 (__TEXT,__text) non-external (was a private external) _vImageOverwriteChannelsWithScalar_ChunkyF_scalar
00007ff841d6f930 (__DATA,__data) non-external (was a private external) _vImageOverwriteChannelsWithScalar_ChunkyF_vec
00007ff8073d4390 (__TEXT,__text) external _vImageOverwriteChannelsWithScalar_Planar16S
00007ff8073d43d0 (__TEXT,__text) external _vImageOverwriteChannelsWithScalar_Planar16U
00007ff8073d4300 (__TEXT,__text) external _vImageOverwriteChannelsWithScalar_Planar8
00007ff8073d4420 (__TEXT,__text) external _vImageOverwriteChannelsWithScalar_PlanarF
00007ff8073d3920 (__TEXT,__text) external _vImageOverwriteChannels_ARGB16U
00007ff841d709f8 (__DATA,__bss) non-external _vImageOverwriteChannels_ARGB16U.vConvert_OverwriteChannels_ARGB16U_CV
00007ff8073d3690 (__TEXT,__text) external _vImageOverwriteChannels_ARGB8888
00007ff841d709f0 (__DATA,__bss) non-external _vImageOverwriteChannels_ARGB8888.vConvert_OverwriteChannels_ARGB8888_CV
00007ff8073d3ae0 (__TEXT,__text) external _vImageOverwriteChannels_ARGBFFFF
00007ff841d70a00 (__DATA,__bss) non-external _vImageOverwriteChannels_ARGBFFFF.vConvert_OverwriteChannels_ARGBFFFF_CV
00007ff806fb7ce0 (__TEXT,__text) external _vImagePNGDecompressionFilter
00007ff806eb9650 (__TEXT,__text) external _vImagePermuteChannelsWithMaskedInsert_ARGB16U
00007ff841d70180 (__DATA,__bss) non-external _vImagePermuteChannelsWithMaskedInsert_ARGB16U.vConvert_PermuteChannelsWithMaskedInsert_ARGB16U_CV
00007ff806e35c20 (__TEXT,__text) external _vImagePermuteChannelsWithMaskedInsert_ARGB8888
00007ff841d70178 (__DATA,__bss) non-external _vImagePermuteChannelsWithMaskedInsert_ARGB8888.vConvert_PermuteChannelsWithMaskedInsert_ARGB8888_CV
00007ff806eb9970 (__TEXT,__text) external _vImagePermuteChannelsWithMaskedInsert_ARGBFFFF
00007ff841d70188 (__DATA,__bss) non-external _vImagePermuteChannelsWithMaskedInsert_ARGBFFFF.vConvert_PermuteChannelsWithMaskedInsert_ARGBFFFF_CV
00007ff806e39000 (__TEXT,__text) external _vImagePermuteChannels_ARGB16U
00007ff841d70168 (__DATA,__bss) non-external _vImagePermuteChannels_ARGB16U.vConvert_PermuteChannels_ARGB16U_CV
00007ff806e12f40 (__TEXT,__text) external _vImagePermuteChannels_ARGB8888
00007ff841d70160 (__DATA,__bss) non-external _vImagePermuteChannels_ARGB8888.vConvert_PermuteChannels_ARGB8888_CV
00007ff806eb9470 (__TEXT,__text) external _vImagePermuteChannels_ARGBFFFF
00007ff841d70170 (__DATA,__bss) non-external _vImagePermuteChannels_ARGBFFFF.vConvert_PermuteChannels_ARGBFFFF_CV
00007ff806ffc240 (__TEXT,__text) non-external (was a private external) _vImagePermuteChannels_Chunky16U
00007ff807024d80 (__TEXT,__text) non-external (was a private external) _vImagePermuteChannels_Chunky16U_AVX2
00007ff806ffc260 (__TEXT,__text) non-external (was a private external) _vImagePermuteChannels_Chunky16U_resolver
00007ff807009bb0 (__TEXT,__text) non-external (was a private external) _vImagePermuteChannels_Chunky16U_scalar
00007ff841d6f9a0 (__DATA,__data) non-external (was a private external) _vImagePermuteChannels_Chunky16U_vec
00007ff806ffc210 (__TEXT,__text) non-external (was a private external) _vImagePermuteChannels_Chunky8
00007ff807024220 (__TEXT,__text) non-external (was a private external) _vImagePermuteChannels_Chunky8_AVX2
00007ff806ffc230 (__TEXT,__text) non-external (was a private external) _vImagePermuteChannels_Chunky8_resolver
00007ff807008fe0 (__TEXT,__text) non-external (was a private external) _vImagePermuteChannels_Chunky8_scalar
00007ff841d6f998 (__DATA,__data) non-external (was a private external) _vImagePermuteChannels_Chunky8_vec
00007ff806ffc270 (__TEXT,__text) non-external (was a private external) _vImagePermuteChannels_ChunkyF
00007ff807025980 (__TEXT,__text) non-external (was a private external) _vImagePermuteChannels_ChunkyF_AVX2
00007ff806ffc290 (__TEXT,__text) non-external (was a private external) _vImagePermuteChannels_ChunkyF_resolver
00007ff80700a830 (__TEXT,__text) non-external (was a private external) _vImagePermuteChannels_ChunkyF_scalar
00007ff841d6f9a8 (__DATA,__data) non-external (was a private external) _vImagePermuteChannels_ChunkyF_vec
00007ff806eb9c90 (__TEXT,__text) external _vImagePermuteChannels_RGB888
00007ff841d70190 (__DATA,__bss) non-external _vImagePermuteChannels_RGB888.vConvert_PermuteChannels_RGB888_CV
00007ff806fbc510 (__TEXT,__text) external _vImagePiecewiseGamma_Planar16Q12
00007ff806fbc700 (__TEXT,__text) external _vImagePiecewiseGamma_Planar16Q12toPlanar8
00007ff806fbc370 (__TEXT,__text) external _vImagePiecewiseGamma_Planar8
00007ff806fbc440 (__TEXT,__text) external _vImagePiecewiseGamma_Planar8toPlanar16Q12
00007ff806fbc770 (__TEXT,__text) external _vImagePiecewiseGamma_Planar8toPlanarF
00007ff806df94b0 (__TEXT,__text) external _vImagePiecewiseGamma_PlanarF
00007ff806fbc9d0 (__TEXT,__text) external _vImagePiecewiseGamma_PlanarFtoPlanar8
00007ff841d70408 (__DATA,__bss) non-external _vImagePiecewiseGamma_PlanarFtoPlanar8.vPiecewiseGamma_PlanarFto8
00007ff806fba710 (__TEXT,__text) external _vImagePiecewisePolynomial_Planar8toPlanarF
00007ff806e0fee0 (__TEXT,__text) external _vImagePiecewisePolynomial_PlanarF
00007ff806fbb7a0 (__TEXT,__text) external _vImagePiecewisePolynomial_PlanarFtoPlanar8
00007ff806fbe240 (__TEXT,__text) external _vImagePiecewiseRational_PlanarF
00007ff806e7f710 (__TEXT,__text) external _vImagePremultipliedAlphaBlendDarken_RGBA8888
00007ff841d6fda8 (__DATA,__bss) non-external _vImagePremultipliedAlphaBlendDarken_RGBA8888.vPremultipliedAlphaBlendDarken_RGBA8888_CV
00007ff806e7f4b0 (__TEXT,__text) external _vImagePremultipliedAlphaBlendLighten_RGBA8888
00007ff841d6fda0 (__DATA,__bss) non-external _vImagePremultipliedAlphaBlendLighten_RGBA8888.vPremultipliedAlphaBlendLighten_RGBA8888_CV
00007ff806e7eff0 (__TEXT,__text) external _vImagePremultipliedAlphaBlendMultiply_RGBA8888
00007ff841d6fd90 (__DATA,__bss) non-external _vImagePremultipliedAlphaBlendMultiply_RGBA8888.vPremultipliedAlphaBlendMultiply_RGBA8888_CV
00007ff806e7f250 (__TEXT,__text) external _vImagePremultipliedAlphaBlendScreen_RGBA8888
00007ff841d6fd98 (__DATA,__bss) non-external _vImagePremultipliedAlphaBlendScreen_RGBA8888.vPremultipliedAlphaBlendScreen_RGBA8888_CV
00007ff806e11fb0 (__TEXT,__text) external _vImagePremultipliedAlphaBlendWithPermute_ARGB8888
00007ff841d6f608 (__DATA,__data) non-external _vImagePremultipliedAlphaBlendWithPermute_ARGB8888.vPremultipliedAlphaBlendWithPermute_ARGB8888_CV
00007ff806e01f90 (__TEXT,__text) external _vImagePremultipliedAlphaBlendWithPermute_RGBA8888
00007ff841d6f610 (__DATA,__data) non-external _vImagePremultipliedAlphaBlendWithPermute_RGBA8888.vPremultipliedAlphaBlendWithPermute_RGBA8888_CV
00007ff806e7e570 (__TEXT,__text) external _vImagePremultipliedAlphaBlend_ARGB8888
00007ff841d6fd78 (__DATA,__bss) non-external _vImagePremultipliedAlphaBlend_ARGB8888.vAlpha_Blend_Premultiplied_ARGB_8888_CV
00007ff806e7e9f0 (__TEXT,__text) external _vImagePremultipliedAlphaBlend_ARGBFFFF
00007ff841d6fd80 (__DATA,__bss) non-external _vImagePremultipliedAlphaBlend_ARGBFFFF.vAlpha_Blend_Premultiplied_ARGB_FFFF_CV
00007ff806e7e7b0 (__TEXT,__text) external _vImagePremultipliedAlphaBlend_BGRA8888
00007ff841d6f600 (__DATA,__data) non-external _vImagePremultipliedAlphaBlend_BGRA8888.vAlpha_Blend_Premultiplied_BGRA_8888_CV
00007ff806e7ec30 (__TEXT,__text) external _vImagePremultipliedAlphaBlend_BGRAFFFF
00007ff841d6fd88 (__DATA,__bss) non-external _vImagePremultipliedAlphaBlend_BGRAFFFF.vAlpha_Blend_Premultiplied_BGRA_FFFF_CV
00007ff806e7dfd0 (__TEXT,__text) external _vImagePremultipliedAlphaBlend_Planar8
00007ff841d6fd68 (__DATA,__bss) non-external _vImagePremultipliedAlphaBlend_Planar8.vAlpha_Blend_Premultiplied_Planar_UInt8_CV
00007ff806e7e2a0 (__TEXT,__text) external _vImagePremultipliedAlphaBlend_PlanarF
