                 (undefined) external _DeviceIsSlow (from WeatherUI)
                 (undefined) external _GEOAlmanacAltitudeSunset (from GeoServices)
                 (undefined) external _NSLinkAttributeName (from AppKit)
                 (undefined) external _NSUnderlineStyleAttributeName (from AppKit)
                 (undefined) external _OBJC_CLASS_$_GEOHorizontalCelestialBodyData (from GeoServices)
                 (undefined) external _OBJC_CLASS_$_GEOSolarEventCalculator (from GeoServices)
                 (undefined) external _OBJC_CLASS_$_NSAttributedString (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSBundle (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSDateFormatter (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSMutableAttributedString (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSNumber (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSNumberFormatter (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSObject (from libobjc)
                 (undefined) external _OBJC_CLASS_$_NSUnitLength (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSUnitPressure (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSUnitSpeed (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSUnitTemperature (from Foundation)
                 (undefined) external _OBJC_CLASS_$_OS_dispatch_queue (from libSystem)
                 (undefined) external _OBJC_CLASS_$_OS_os_log (from libSystem)
                 (undefined) external _OBJC_CLASS_$_UIColor (from UIKitCore)
                 (undefined) external _OBJC_CLASS_$_UIFont (from AppKit)
                 (undefined) external _OBJC_CLASS_$_UITextView (from UIKitCore)
                 (undefined) external _OBJC_CLASS_$__TtCs12_SwiftObject (from libswiftCore)
                 (undefined) external _OBJC_METACLASS_$_NSObject (from libobjc)
                 (undefined) external _OBJC_METACLASS_$_UITextView (from UIKitCore)
0000000282b80208 (__AUTH,__data) non-external (was a private external) _OBJC_METACLASS_$__TtCV17WeatherAppSupportP33_60F1DCCF57C539BA000BCF575D4E662015TextViewWrapper11Coordinator
000000027811abb2 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ySay_____GAB_____y_____y_____y___________y_Qo_Qo_______y_____yAFG_____GQo_______Qo_G 7SwiftUI7ForEachV 17WeatherAppSupport22DetailChartDataElementV 6Charts0I7ContentPAGE10annotation8position9alignment7spacing18overflowResolution7contentQrAG18AnnotationPositionV_AA9AlignmentV12CoreGraphics7CGFloatVSgAG0u8OverflowS0Vqd__yXEtAA4ViewRd__lFQO AiGE16compositingLayer5styleQrqd__AA011PlaceholderM4ViewVyxGXE_tAaZRd__lFQO AiGE6symbolyQrqd__AG0I11SymbolShapeRd__lFQO AG9PointMarkV AG05BasicI11SymbolShapeV12strokeBorder9lineWidthQrAV_tFQO AA08ModifiedM0V A2_ AA16_BlendModeEffectV AA4TextV
000000027811808c (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ySay_____GSS_____G 7SwiftUI7ForEachV 17WeatherAppSupport25OverviewTableRowViewModelV AD0hijK0V
000000027811c2b4 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ySay_____GSd_____y_____y_____y_____y_____y______Qo_G_SSQo__SSQo__Qo_G 7SwiftUI7ForEachV 17WeatherAppSupport22DetailChartDataElementV 6Charts0I7ContentPAGE19accessibilityHiddenyQrSbFQO AiGE0N5ValueyQrqd__SyRd__lFQO AiGE0N5LabelyQrqd__SyRd__lFQO AG4PlotV AiGE6shadow5color6radius1x1yQrAA5ColorV_12CoreGraphics7CGFloatVA2XtFQO AG8LineMarkV
0000000278119b78 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ySay_____G__________y_____y_____y______Qo_______Qo_______Qo_G 7SwiftUI7ForEachV 17WeatherAppSupport22DetailChartDataElementV 10Foundation4DateV 6Charts0I7ContentPAJE15foregroundStyleyQrqd__AA05ShapeQ0Rd__lFQO AlJE6symbolyQrqd__AJ0i6SymbolR0Rd__lFQO AlJE0S4SizeyQr12CoreGraphics7CGFloatVFQO AJ9PointMarkV AJ05BasicitR0V AA5ColorV
000000027811a1f0 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ySay_____G__________y_____y_____y______Qo_______Qo_______Qo_G_A2Kt 7SwiftUI7ForEachV 17WeatherAppSupport22DetailChartDataElementV 10Foundation4DateV 6Charts0I7ContentPAJE15foregroundStyleyQrqd__AA05ShapeQ0Rd__lFQO AlJE6symbolyQrqd__AJ0i6SymbolR0Rd__lFQO AlJE0S4SizeyQr12CoreGraphics7CGFloatVFQO AJ9PointMarkV AJ05BasicitR0V AA5ColorV
000000027811b130 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ySbG 7SwiftUI11EnvironmentV
000000027811a132 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ySdG 6Charts14PlottableValueV
0000000278117dd2 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ySdG s23_ContiguousArrayStorageC
0000000278117978 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ySd_G 10Foundation24FloatingPointFormatStyleV7PercentV
0000000278118cf2 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ySd_____G 9WeatherUI13StringBuilderC 0A3Kit07CurrentA0V
000000027811aa42 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ySi6offset______7elementtG s23_ContiguousArrayStorageC 10WeatherKit23AirQualityScaleCategoryV
000000027811a1d2 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ySiG 6Charts14PlottableValueV
0000000278118c7a (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ySiG s11_SetStorageC
0000000278117e6a (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ySiG s23_ContiguousArrayStorageC
000000027811beea (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ySiSgG 7SwiftUI30_EnvironmentKeyWritingModifierV
000000027811a2d6 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ySnySiGG s23_ContiguousArrayStorageC
0000000278117d24 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ySo11NSUnitSpeedCG 10Foundation11MeasurementV
0000000278118920 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ySo11NSUnitSpeedCG5speed_ADSg4gustAC0C4UnitAC0dE0t 10Foundation11MeasurementV
00000002781188b8 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ySo11NSUnitSpeedCGSg 10Foundation11MeasurementV
000000027811889a (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ySo11NSUnitSpeedCGSg_AEt 10Foundation11MeasurementV
0000000278117c18 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ySo12NSUnitLengthCG 10Foundation11MeasurementV
0000000278117cf2 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ySo12NSUnitLengthCG11measurement_Sb7isTracet 10Foundation11MeasurementV
0000000278117c62 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ySo12NSUnitLengthCG3max_Sb7isTracet 10Foundation11MeasurementV
0000000278117c3c (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ySo12NSUnitLengthCG3min_AD3maxt 10Foundation11MeasurementV
0000000278118958 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ySo12NSUnitLengthCG5value_AC4unitt 10Foundation11MeasurementV
0000000278117cae (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ySo12NSUnitLengthCG6amount_t 10Foundation11MeasurementV
0000000278117d3c (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ySo14NSUnitPressureCG 10Foundation11MeasurementV
0000000278118a16 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ySo14NSUnitPressureCG5value_AC4unit_____6value2t 10Foundation11MeasurementV 10WeatherKit13PressureTrendO
00000002781194f8 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ySo14NSUnitPressureCG7average_AD3lowt 10Foundation11MeasurementV
00000002781190da (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ySo14NSUnitPressureCGSg 10Foundation11MeasurementV
0000000278117984 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ySo17NSUnitTemperatureCG 10Foundation11MeasurementV
000000027811b072 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ySo17NSUnitTemperatureCG11lowDewPoint_AD04highdE0t 10Foundation11MeasurementV
00000002781189b8 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ySo17NSUnitTemperatureCG5value_AC4unitt 10Foundation11MeasurementV
000000027811b0b0 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ySo17NSUnitTemperatureCG8dewPoint_t 10Foundation11MeasurementV
00000002781188f6 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ySo17NSUnitTemperatureCGSg 10Foundation11MeasurementV
0000000278118980 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ySo17NSUnitTemperatureCGSg5value_AC4unitAD6value2t 10Foundation11MeasurementV
00000002781188d2 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ySo17NSUnitTemperatureCGSg_AEt 10Foundation11MeasurementV
000000027811acd6 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_Qo_ 6Charts21BasicChartSymbolShapeV12strokeBorder9lineWidthQr12CoreGraphics7CGFloatV_tFQO
000000027811b480 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____4text______7degreestG s23_ContiguousArrayStorageC 7SwiftUI4TextV 12CoreGraphics7CGFloatV
0000000278118bb2 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G 10WeatherKit8ForecastV AA03DayA0V
0000000278117d9a (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G 10WeatherKit8ForecastV AA04HourA0V
0000000278118f6a (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G 10WeatherKit8ForecastV AA06MinuteA0V
000000027811a13c (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G 6Charts14PlottableValueV 10Foundation4DateV
00000002781180d6 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G 7SwiftUI11EnvironmentV AA15DynamicTypeSizeO
000000027811b832 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G 7SwiftUI11EnvironmentV AA15LayoutDirectionO
000000027811b824 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G 7SwiftUI11EnvironmentV AA19ContentSizeCategoryO
0000000278118662 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G 7SwiftUI11_ClipEffectV AA16RoundedRectangleV
00000002781185e2 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G 7SwiftUI13_StrokedShapeV AA16RoundedRectangleV
000000027811a470 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G 7SwiftUI21_OverlayStyleModifierV AA5ColorV
0000000278118654 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G 7SwiftUI21_ViewModifier_ContentV 17WeatherAppSupport023OverviewTableBackgroundD0V
000000027811a944 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G 7SwiftUI24_ForegroundStyleModifierV AA017HierarchicalShapeD0V
000000027811a936 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G 7SwiftUI24_ForegroundStyleModifierV AA5ColorV
0000000278117b48 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G 7SwiftUI26UIViewRepresentableContextV 17WeatherAppSupport15TextViewWrapper33_60F1DCCF57C539BA000BCF575D4E6620LLV
000000027811becc (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G 7SwiftUI30_EnvironmentKeyWritingModifierV 12CoreGraphics7CGFloatV
000000027811befc (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G 7SwiftUI30_EnvironmentKeyWritingModifierV AA13TextAlignmentO
000000027811b40e (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G 7SwiftUI6CanvasV AA9EmptyViewV
0000000278118c84 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s11_SetStorageC 10Foundation4DateV
000000027811b11c (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s11_SetStorageC 10Foundation8CalendarV9ComponentO
0000000278118c54 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s11_SetStorageC 17WeatherAppSupport21DominantPrecipitationO
000000027811b3e0 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s19PartialRangeThroughV 7SwiftUI15DynamicTypeSizeO
000000027811a6e6 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s22KeyedDecodingContainerV 17WeatherAppSupport15DetailConditionO10CodingKeys33_8390FFBC813A887896BE90C0D6F03735LLO
000000027811a684 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s22KeyedDecodingContainerV 17WeatherAppSupport15DetailConditionO14WindCodingKeys33_8390FFBC813A887896BE90C0D6F03735LLO
000000027811a6a0 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s22KeyedDecodingContainerV 17WeatherAppSupport15DetailConditionO17UvIndexCodingKeys33_8390FFBC813A887896BE90C0D6F03735LLO
000000027811a6d8 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s22KeyedDecodingContainerV 17WeatherAppSupport15DetailConditionO18HumidityCodingKeys33_8390FFBC813A887896BE90C0D6F03735LLO
000000027811a6ca (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s22KeyedDecodingContainerV 17WeatherAppSupport15DetailConditionO18PressureCodingKeys33_8390FFBC813A887896BE90C0D6F03735LLO
000000027811a6ae (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s22KeyedDecodingContainerV 17WeatherAppSupport15DetailConditionO20ConditionsCodingKeys33_8390FFBC813A887896BE90C0D6F03735LLO
000000027811a692 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s22KeyedDecodingContainerV 17WeatherAppSupport15DetailConditionO20VisibilityCodingKeys33_8390FFBC813A887896BE90C0D6F03735LLO
000000027811a6bc (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s22KeyedDecodingContainerV 17WeatherAppSupport15DetailConditionO28PrecipitationTotalCodingKeys33_8390FFBC813A887896BE90C0D6F03735LLO
000000027811a892 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s22KeyedDecodingContainerV 17WeatherAppSupport20TemperatureChartKindO10CodingKeys33_3B683C1A55F6D2A383FF0D3185027FC9LLO
000000027811a884 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s22KeyedDecodingContainerV 17WeatherAppSupport20TemperatureChartKindO16ActualCodingKeys33_3B683C1A55F6D2A383FF0D3185027FC9LLO
000000027811a876 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s22KeyedDecodingContainerV 17WeatherAppSupport20TemperatureChartKindO19FeelsLikeCodingKeys33_3B683C1A55F6D2A383FF0D3185027FC9LLO
000000027811a676 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s22KeyedEncodingContainerV 17WeatherAppSupport15DetailConditionO10CodingKeys33_8390FFBC813A887896BE90C0D6F03735LLO
000000027811a614 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s22KeyedEncodingContainerV 17WeatherAppSupport15DetailConditionO14WindCodingKeys33_8390FFBC813A887896BE90C0D6F03735LLO
000000027811a630 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s22KeyedEncodingContainerV 17WeatherAppSupport15DetailConditionO17UvIndexCodingKeys33_8390FFBC813A887896BE90C0D6F03735LLO
000000027811a668 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s22KeyedEncodingContainerV 17WeatherAppSupport15DetailConditionO18HumidityCodingKeys33_8390FFBC813A887896BE90C0D6F03735LLO
000000027811a65a (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s22KeyedEncodingContainerV 17WeatherAppSupport15DetailConditionO18PressureCodingKeys33_8390FFBC813A887896BE90C0D6F03735LLO
000000027811a63e (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s22KeyedEncodingContainerV 17WeatherAppSupport15DetailConditionO20ConditionsCodingKeys33_8390FFBC813A887896BE90C0D6F03735LLO
000000027811a622 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s22KeyedEncodingContainerV 17WeatherAppSupport15DetailConditionO20VisibilityCodingKeys33_8390FFBC813A887896BE90C0D6F03735LLO
000000027811a64c (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s22KeyedEncodingContainerV 17WeatherAppSupport15DetailConditionO28PrecipitationTotalCodingKeys33_8390FFBC813A887896BE90C0D6F03735LLO
000000027811a868 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s22KeyedEncodingContainerV 17WeatherAppSupport20TemperatureChartKindO10CodingKeys33_3B683C1A55F6D2A383FF0D3185027FC9LLO
000000027811a85a (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s22KeyedEncodingContainerV 17WeatherAppSupport20TemperatureChartKindO16ActualCodingKeys33_3B683C1A55F6D2A383FF0D3185027FC9LLO
000000027811a84c (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s22KeyedEncodingContainerV 17WeatherAppSupport20TemperatureChartKindO19FeelsLikeCodingKeys33_3B683C1A55F6D2A383FF0D3185027FC9LLO
0000000278118ae6 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s23_ContiguousArrayStorageC 10Foundation4DateV
0000000278117e94 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s23_ContiguousArrayStorageC 10Foundation8CalendarV9ComponentO
0000000278117e1e (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s23_ContiguousArrayStorageC 10WeatherKit03DayD0V
0000000278117e5c (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s23_ContiguousArrayStorageC 10WeatherKit04HourD0V
00000002781193c2 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s23_ContiguousArrayStorageC 10WeatherKit0D5AlertV
0000000278117e10 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s23_ContiguousArrayStorageC 10WeatherKit15MinuteConditionV
0000000278117db6 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s23_ContiguousArrayStorageC 12CoreGraphics7CGFloatV
0000000278117da8 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s23_ContiguousArrayStorageC 13WeatherDaemon20InterpolationElementV
0000000278117dc4 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s23_ContiguousArrayStorageC 17WeatherAppSupport21DominantPrecipitationO
00000002781193b4 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s23_ContiguousArrayStorageC 17WeatherAppSupport22DetailChartDataElementV
00000002781193d0 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s23_ContiguousArrayStorageC 17WeatherAppSupport25OverviewTableRowViewModelV
0000000278117df8 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s23_ContiguousArrayStorageC 17WeatherAppSupport33SunriseSunsetDetailChartViewModelV021SunEventAccessibilityL0V
0000000278117e3a (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s23_ContiguousArrayStorageC 17WeatherAppSupport34PrecipitationTotalPlatterViewModelV03RowK0V
0000000278119330 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s23_ContiguousArrayStorageC 17WeatherAppSupport34PrecipitationTotalPlatterViewModelV07SectionK0V
000000027811c4ce (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s23_ContiguousArrayStorageC 7SwiftUI5ColorV
0000000278117ddc (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s23_ContiguousArrayStorageC 7SwiftUI8GradientV4StopV
0000000278117bb6 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s23_ContiguousArrayStorageC 9WeatherUI0D11DescriptionV8ArgumentO
0000000278117dea (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s23_ContiguousArrayStorageC So6CGRectV
0000000278119156 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s23_ContiguousArrayStorageC s5UInt8V
0000000278119610 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____GSg 10WeatherKit8ForecastV AA06MinuteA0V
0000000278119088 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____SSG 13TeaFoundation5CacheC 17WeatherAppSupport35DetailChartDataPointValueCalculatorV0C4KeysO
0000000278118a9a (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____SSGSg 13TeaFoundation5CacheC 17WeatherAppSupport35DetailChartDataPointValueCalculatorV0C4KeysO
0000000278117958 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____SdG 13TeaFoundation5CacheC 17WeatherAppSupport32HumidityChartHeaderStringBuilderC0C3Key33_BB8950427DD3E9FBEA6FCD092CB1B669LLV
000000027811beda (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____SgG 7SwiftUI30_EnvironmentKeyWritingModifierV AA4FontV
000000027811a248 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____SgG s23_ContiguousArrayStorageC 17WeatherAppSupport22DetailChartDataElementV
000000027811a258 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____SgG s23_ContiguousArrayStorageC 17WeatherAppSupport33SunriseSunsetDetailChartViewModelV021SunEventAccessibilityL0V
000000027811c160 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y______ABSgQPG 6Charts12BuilderTupleV 17WeatherAppSupport14StyledLineMark33_36154BB107ABB4790711F5F4C91CBD71LLV
000000027811b518 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y______G 7SwiftUI11EnvironmentV7ContentO AA0D12SizeCategoryO
00000002781180c8 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y______G 7SwiftUI11EnvironmentV7ContentO AA15DynamicTypeSizeO
0000000278118670 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y______G 7SwiftUI11EnvironmentV7ContentO AA15LayoutDirectionO
0000000278119bdc (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y______Qo_ 6Charts12ChartContentPAAE10symbolSizeyQr12CoreGraphics7CGFloatVFQO AA9PointMarkV
0000000278119efa (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y______Qo_ 6Charts12ChartContentPAAE6offset1x1yQr12CoreGraphics7CGFloatV_AItFQO AA13RectangleMarkV
000000027811a590 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y______Qo_ 6Charts12ChartContentPAAE6offset1x6yStart4yEndQr12CoreGraphics7CGFloatV_A2JtFQO AA13RectangleMarkV
000000027811c4dc (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y______Qo_ 6Charts12ChartContentPAAE6shadow5color6radius1x1yQr7SwiftUI5ColorV_12CoreGraphics7CGFloatVA2NtFQO AA8LineMarkV
0000000278119f8a (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y______Qo_ 6Charts12ChartContentPAAE9lineStyleyQr7SwiftUI06StrokeE0VFQO AA8RuleMarkV
00000002781187f0 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y__________G 13TeaFoundation5CacheC 17WeatherAppSupport09IsSameDayC0C07StartOfI3Key33_0490820C1E9FB5E16D610171EE0C0D0CLLV 0B04DateV
000000027811916a (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y__________G 13TeaFoundation5CacheC 17WeatherAppSupport22SunElevationCalculatorC0C3Key33_45863C2DEFCD79687FC7C7C732123DA3LLV 0D2UI0H0V
00000002781187d8 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y__________G 13TeaFoundation5CacheC 17WeatherAppSupport26LocationPeakTimeCalculatorC0C3Key33_CFC3EA47811CD0AF775C67D2288DC5F7LLV 0B04DateV
0000000278119076 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y__________G 13WeatherDaemon0A12InterpolatorC AA18ExtremaAccumulatorC AA0D6ResultV
000000027811a45e (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y__________G 7SwiftUI10_ShapeViewV AA4PathV AA5ColorV
0000000278117a70 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y__________G 7SwiftUI15ModifiedContentV 17WeatherAppSupport15TextViewWrapper33_60F1DCCF57C539BA000BCF575D4E6620LLV AA31AccessibilityAttachmentModifierV
000000027811c076 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y__________G 7SwiftUI15ModifiedContentV AA4TextV AA13_OffsetEffectV
0000000278119d38 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y__________G 7SwiftUI15ModifiedContentV AA5ImageV AA12_FrameLayoutV
0000000278117fe8 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y__________G 7SwiftUI15ModifiedContentV AA7DividerV AA14_PaddingLayoutV
0000000278118d02 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y__________G 9WeatherUI13StringBuilderC 0A3Kit7UVIndexV 0A10AppSupport0F27ComponentDescriptionContextV
000000027811b010 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y__________G s17_NativeDictionaryV 17WeatherAppSupport20DetailChartConditionO AC0G12SeriesValuesC
000000027811af9e (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y__________G s7KeyPathC 10Foundation15AttributeScopesO7SwiftUIE0F12UIAttributesV AH015ForegroundColorD0O
000000027811af7a (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y__________G s7KeyPathC 10Foundation15AttributeScopesO7SwiftUIE0F12UIAttributesV AH04FontD0O
000000027811af8c (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y__________G s7KeyPathC 10Foundation15AttributeScopesO7SwiftUIE0F12UIAttributesV AH07KerningD0O
0000000278117ffa (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y__________GSg 7SwiftUI15ModifiedContentV AA7DividerV AA14_PaddingLayoutV
0000000278118026 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y__________GSg_AAy_____y_____y_____y______AHtGG_Qo______Gt 7SwiftUI15ModifiedContentV AA7DividerV AA14_PaddingLayoutV AA4ViewPAAE20accessibilityElement8childrenQrAA26AccessibilityChildBehaviorV_tFQO AA6VStackV AA05TupleH0V AA4TextV AA0L18AttachmentModifierV
000000027811aa62 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y___________QPG 6Charts12BuilderTupleV 17WeatherAppSupport27ChartPointMarkSeriesContent33_B2A50B1A3DF99CA0BB09CA7B8B9DEE24LLV AD0ghi19BorderAndAnnotationjK0AFLLV
000000027811add2 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y___________Qo_ 6Charts12ChartContentPAAE6symbolyQrqd__AA0B11SymbolShapeRd__lFQO AA9PointMarkV AA05BasicbeF0V
