00007ff80a0dbfc4 (__TEXT,__gcc_except_tab) non-external GCC_except_table0
00007ff80a0dbf7c (__TEXT,__gcc_except_tab) non-external GCC_except_table10
00007ff80a0dbfb0 (__TEXT,__gcc_except_tab) non-external GCC_except_table20
00007ff80a0dbf9c (__TEXT,__gcc_except_tab) non-external GCC_except_table25
00007ff80a0dbf68 (__TEXT,__gcc_except_tab) non-external GCC_except_table26
00007ff80a0dbfec (__TEXT,__gcc_except_tab) non-external GCC_except_table8
00007ff840f28690 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_AGX_444YpCbCr10PackedBiPlanarFullRange_393216
00007ff840f28638 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_AGX_444YpCbCr10PackedBiPlanarVideoRange_131072
00007ff840f28640 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_AGX_444YpCbCr10PackedBiPlanarVideoRange_262144
00007ff840f28648 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_AGX_444YpCbCr10PackedBiPlanarVideoRange_393216
00007ff840f286c8 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_AGX_444YpCbCr10PackedBiPlanarWideRange_131072
00007ff840f286d0 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_AGX_444YpCbCr10PackedBiPlanarWideRange_262144
00007ff840f286d8 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_AGX_444YpCbCr10PackedBiPlanarWideRange_393216
00007ff840f28818 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_AGX_444YpCbCr10PackedFullRange_131072
00007ff840f28820 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_AGX_444YpCbCr10PackedFullRange_262144
00007ff840f28828 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_AGX_444YpCbCr10PackedFullRange_393216
00007ff840f28800 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_AGX_444YpCbCr10PackedVideoRange_131072
00007ff840f28918 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_AGX_444YpCbCr10PackedVideoRange_16A_TriPlanar_131072
00007ff840f28920 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_AGX_444YpCbCr10PackedVideoRange_16A_TriPlanar_262144
00007ff840f28928 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_AGX_444YpCbCr10PackedVideoRange_16A_TriPlanar_393216
00007ff840f28808 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_AGX_444YpCbCr10PackedVideoRange_262144
00007ff840f28810 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_AGX_444YpCbCr10PackedVideoRange_393216
00007ff840f289d8 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_AGX_444YpCbCr10VideoRange_8A_TriPlanar_131072
00007ff840f289e0 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_AGX_444YpCbCr10VideoRange_8A_TriPlanar_262144
00007ff840f289e8 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_AGX_444YpCbCr10VideoRange_8A_TriPlanar_393216
00007ff840f28758 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_AGX_444YpCbCr12PackedBiPlanarFullRange_131072
00007ff840f28760 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_AGX_444YpCbCr12PackedBiPlanarFullRange_262144
00007ff840f28768 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_AGX_444YpCbCr12PackedBiPlanarFullRange_393216
00007ff840f28710 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_AGX_444YpCbCr12PackedBiPlanarVideoRange_131072
00007ff840f28718 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_AGX_444YpCbCr12PackedBiPlanarVideoRange_262144
00007ff840f28720 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_AGX_444YpCbCr12PackedBiPlanarVideoRange_393216
00007ff840f28930 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_AGX_444YpCbCr12PackedVideoRange_16A_TriPlanar_131072
00007ff840f28938 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_AGX_444YpCbCr12PackedVideoRange_16A_TriPlanar_262144
00007ff840f28940 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_AGX_444YpCbCr12PackedVideoRange_16A_TriPlanar_393216
00007ff840f287a0 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_AGX_444YpCbCr16BiPlanarFullRange_131072
00007ff840f287a8 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_AGX_444YpCbCr16BiPlanarFullRange_262144
00007ff840f287b0 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_AGX_444YpCbCr16BiPlanarFullRange_393216
00007ff840f287e8 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_AGX_444YpCbCr16BiPlanarVideoRange_131072
00007ff840f287f0 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_AGX_444YpCbCr16BiPlanarVideoRange_262144
00007ff840f287f8 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_AGX_444YpCbCr16BiPlanarVideoRange_393216
00007ff840f28948 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_AGX_444YpCbCr16VideoRange_16A_TriPlanar_131072
00007ff840f28950 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_AGX_444YpCbCr16VideoRange_16A_TriPlanar_262144
00007ff840f28958 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_AGX_444YpCbCr16VideoRange_16A_TriPlanar_393216
00007ff840f285d8 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_AGX_444YpCbCr8BiPlanarFullRange_AGX_131072
00007ff840f285e0 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_AGX_444YpCbCr8BiPlanarFullRange_AGX_262144
00007ff840f285e8 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_AGX_444YpCbCr8BiPlanarFullRange_AGX_393216
00007ff840f285d0 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_AGX_444YpCbCr8BiPlanarFullRange_AGX_65536
00007ff840f285f0 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_AGX_444YpCbCr8BiPlanarFullRange_Universal_131072
00007ff840f285f8 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_AGX_444YpCbCr8BiPlanarFullRange_Universal_262144
00007ff840f28600 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_AGX_444YpCbCr8BiPlanarFullRange_Universal_393216
00007ff840f28530 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_AGX_444YpCbCr8BiPlanarVideoRange_AGX_131072
00007ff840f28538 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_AGX_444YpCbCr8BiPlanarVideoRange_AGX_262144
00007ff840f28540 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_AGX_444YpCbCr8BiPlanarVideoRange_AGX_393216
00007ff840f28528 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_AGX_444YpCbCr8BiPlanarVideoRange_AGX_65536
00007ff840f28548 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_AGX_444YpCbCr8BiPlanarVideoRange_Universal_131072
00007ff840f28550 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_AGX_444YpCbCr8BiPlanarVideoRange_Universal_262144
00007ff840f28558 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_AGX_444YpCbCr8BiPlanarVideoRange_Universal_393216
00007ff840f28900 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_AGX_444YpCbCr8VideoRange_8A_TriPlanar_131072
00007ff840f28908 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_AGX_444YpCbCr8VideoRange_8A_TriPlanar_262144
00007ff840f28910 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_AGX_444YpCbCr8VideoRange_8A_TriPlanar_393216
00007ff840f28488 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_AGX_64RGBAHalf_AGX_131072
00007ff840f28490 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_AGX_64RGBAHalf_AGX_262144
00007ff840f28498 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_AGX_64RGBAHalf_AGX_393216
00007ff840f28480 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_AGX_64RGBAHalf_AGX_65536
00007ff840f284a0 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_AGX_64RGBAHalf_Universal_131072
00007ff840f284a8 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_AGX_64RGBAHalf_Universal_262144
00007ff840f284b0 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_AGX_64RGBAHalf_Universal_393216
00007ff840f28878 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_AGX_ARGB2101010LEPacked_131072
00007ff840f28880 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_AGX_ARGB2101010LEPacked_262144
00007ff840f28888 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_AGX_ARGB2101010LEPacked_393216
00007ff840f28470 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_AGX_OneComponent10_AGX_131072
00007ff840f28468 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_AGX_OneComponent10_AGX_65536
00007ff840f28478 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_AGX_OneComponent10_Universal_131072
00007ff840f288c0 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_AGX_OneComponent12_131072
00007ff840f28868 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_AGX_OneComponent16Half_131072
00007ff840f28860 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_AGX_OneComponent16_131072
00007ff840f28458 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_AGX_OneComponent8_AGX_131072
00007ff840f28450 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_AGX_OneComponent8_AGX_65536
00007ff840f28460 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_AGX_OneComponent8_Universal_131072
00007ff840f28870 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_AGX_TwoComponent16Half_131072
00007ff840f288c8 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_AGX_TwoComponent8_131072
00007ff840f27ec0 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_ARGB2101010LEPacked
00007ff840f27eb0 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_ARGB2101010LEPacked_1
00007ff840f27eb8 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_ARGB2101010LEPacked_3
00007ff840f292e0 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_DepthFloat16
00007ff840f29288 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_DepthFloat16_1
00007ff840f292c8 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_DepthFloat16_11
00007ff840f292b8 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_DepthFloat16_12
00007ff840f292d0 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_DepthFloat16_13
00007ff840f292d8 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_DepthFloat16_15
00007ff840f292a0 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_DepthFloat16_3
00007ff840f29290 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_DepthFloat16_4
00007ff840f292a8 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_DepthFloat16_5
00007ff840f292c0 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_DepthFloat16_7
00007ff840f29298 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_DepthFloat16_8
00007ff840f292b0 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_DepthFloat16_9
00007ff840f293a0 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_DepthFloat32
00007ff840f29348 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_DepthFloat32_1
00007ff840f29388 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_DepthFloat32_11
00007ff840f29378 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_DepthFloat32_12
00007ff840f29390 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_DepthFloat32_13
00007ff840f29398 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_DepthFloat32_15
00007ff840f29360 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_DepthFloat32_3
00007ff840f29350 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_DepthFloat32_4
00007ff840f29368 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_DepthFloat32_5
00007ff840f29380 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_DepthFloat32_7
00007ff840f29358 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_DepthFloat32_8
00007ff840f29370 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_DepthFloat32_9
00007ff840f29280 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_DisparityFloat16
00007ff840f29228 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_DisparityFloat16_1
00007ff840f29268 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_DisparityFloat16_11
00007ff840f29258 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_DisparityFloat16_12
00007ff840f29270 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_DisparityFloat16_13
00007ff840f29278 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_DisparityFloat16_15
00007ff840f29240 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_DisparityFloat16_3
00007ff840f29230 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_DisparityFloat16_4
00007ff840f29248 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_DisparityFloat16_5
00007ff840f29260 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_DisparityFloat16_7
00007ff840f29238 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_DisparityFloat16_8
00007ff840f29250 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_DisparityFloat16_9
00007ff840f29340 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_DisparityFloat32
00007ff840f292e8 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_DisparityFloat32_1
00007ff840f29328 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_DisparityFloat32_11
00007ff840f29318 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_DisparityFloat32_12
00007ff840f29330 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_DisparityFloat32_13
00007ff840f29338 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_DisparityFloat32_15
00007ff840f29300 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_DisparityFloat32_3
00007ff840f292f0 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_DisparityFloat32_4
00007ff840f29308 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_DisparityFloat32_5
00007ff840f29320 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_DisparityFloat32_7
00007ff840f292f8 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_DisparityFloat32_8
00007ff840f29310 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_DisparityFloat32_9
00007ff840f27a38 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_FiveComponent16
00007ff840f29220 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_FixedPointSigned7_5
00007ff840f29210 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_FixedPointSigned7_5_131072
00007ff840f29218 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_FixedPointSigned7_5_196608
00007ff840f29208 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_FixedPointSigned7_5_65536
00007ff840f29200 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_FixedPointUnsigned11_5
00007ff840f291f0 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_FixedPointUnsigned11_5_131072
00007ff840f291f8 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_FixedPointUnsigned11_5_196608
00007ff840f291e8 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_FixedPointUnsigned11_5_65536
00007ff840f291e0 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_FixedPointUnsigned13_3
00007ff840f291d0 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_FixedPointUnsigned13_3_131072
00007ff840f291d8 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_FixedPointUnsigned13_3_196608
00007ff840f291c8 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_FixedPointUnsigned13_3_65536
00007ff840f28220 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_HTPC128x1_14Bayer_BGGR
00007ff840f282d8 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_HTPC16x8LumaOnly_420YpCbCr10BiPlanarFullRange
00007ff840f282c0 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_HTPC16x8LumaOnly_420YpCbCr10BiPlanarVideoRange
00007ff840f282a8 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_HTPC16x8LumaOnly_420YpCbCr8BiPlanarFullRange
00007ff840f28290 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_HTPC16x8LumaOnly_420YpCbCr8BiPlanarVideoRange
00007ff840f282e0 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_HTPC16x8LumaOnly_422YpCbCr10BiPlanarFullRange
00007ff840f282c8 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_HTPC16x8LumaOnly_422YpCbCr10BiPlanarVideoRange
00007ff840f282b0 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_HTPC16x8LumaOnly_422YpCbCr8BiPlanarFullRange
00007ff840f28298 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_HTPC16x8LumaOnly_422YpCbCr8BiPlanarVideoRange
00007ff840f282e8 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_HTPC16x8LumaOnly_444YpCbCr10BiPlanarFullRange
00007ff840f282d0 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_HTPC16x8LumaOnly_444YpCbCr10BiPlanarVideoRange
00007ff840f282b8 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_HTPC16x8LumaOnly_444YpCbCr8BiPlanarFullRange
00007ff840f282a0 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_HTPC16x8LumaOnly_444YpCbCr8BiPlanarVideoRange
00007ff840f28338 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_HTPC16x8_420YpCbCr10BiPlanarFullRange
00007ff840f28320 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_HTPC16x8_420YpCbCr10BiPlanarVideoRange
00007ff840f28368 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_HTPC16x8_420YpCbCr12BiPlanarFullRange
00007ff840f28350 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_HTPC16x8_420YpCbCr12BiPlanarVideoRange
00007ff840f28308 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_HTPC16x8_420YpCbCr8BiPlanarFullRange
00007ff840f282f0 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_HTPC16x8_420YpCbCr8BiPlanarVideoRange
00007ff840f28340 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_HTPC16x8_422YpCbCr10BiPlanarFullRange
00007ff840f28328 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_HTPC16x8_422YpCbCr10BiPlanarVideoRange
00007ff840f28370 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_HTPC16x8_422YpCbCr12BiPlanarFullRange
00007ff840f28358 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_HTPC16x8_422YpCbCr12BiPlanarVideoRange
00007ff840f28310 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_HTPC16x8_422YpCbCr8BiPlanarFullRange
00007ff840f282f8 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_HTPC16x8_422YpCbCr8BiPlanarVideoRange
00007ff840f28348 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_HTPC16x8_444YpCbCr10BiPlanarFullRange
00007ff840f28330 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_HTPC16x8_444YpCbCr10BiPlanarVideoRange
00007ff840f28378 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_HTPC16x8_444YpCbCr12BiPlanarFullRange
00007ff840f28360 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_HTPC16x8_444YpCbCr12BiPlanarVideoRange
00007ff840f28318 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_HTPC16x8_444YpCbCr8BiPlanarFullRange
00007ff840f28300 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_HTPC16x8_444YpCbCr8BiPlanarVideoRange
00007ff840f28250 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_HTPC32x4_420YpCbCr10BiPlanarFullRange
00007ff840f28248 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_HTPC32x4_420YpCbCr10BiPlanarVideoRange
00007ff840f28258 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_HTPC32x4_420YpCbCr10BiPlanarWideRange
00007ff840f28230 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_HTPC32x4_420YpCbCr8BiPlanarFullRange
00007ff840f28228 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_HTPC32x4_420YpCbCr8BiPlanarVideoRange
00007ff840f28268 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_HTPC32x4_422YpCbCr10BiPlanarFullRange
00007ff840f28260 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_HTPC32x4_422YpCbCr10BiPlanarVideoRange
00007ff840f28270 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_HTPC32x4_422YpCbCr10BiPlanarWideRange
00007ff840f28240 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_HTPC32x4_422YpCbCr8BiPlanarFullRange
00007ff840f28238 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_HTPC32x4_422YpCbCr8BiPlanarVideoRange
00007ff840f28280 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_HTPC32x4_444YpCbCr10BiPlanarFullRange
00007ff840f28278 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_HTPC32x4_444YpCbCr10BiPlanarVideoRange
00007ff840f28288 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_HTPC32x4_444YpCbCr10BiPlanarWideRange
00007ff840f28a10 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_Lossless_420YpCbCrFloat16BiPlanarFullRange_131072
00007ff840f28a18 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_Lossless_422YpCbCrFloat16BiPlanarFullRange_131072
