
/Volumes/macOS Mojave/usr/lib/libsandbox.1.dylib (for architecture x86_64):
0000000000045138 (__DATA,__data) non-external _.compoundliteral
0003ebe4 (__DATA,__const) non-external _.compoundliteral.462
0003ebf4 (__DATA,__const) non-external _.compoundliteral.463
0003ec18 (__DATA,__const) non-external _.compoundliteral.464
0003ec28 (__DATA,__const) non-external _.compoundliteral.465
0003ec4c (__DATA,__const) non-external _.compoundliteral.466
0003ec5c (__DATA,__const) non-external _.compoundliteral.467
0003ec80 (__DATA,__const) non-external _.compoundliteral.469
0003ec94 (__DATA,__const) non-external _.compoundliteral.471
0003ecbc (__DATA,__const) non-external _.compoundliteral.473
0003ecd0 (__DATA,__const) non-external _.compoundliteral.474
0003ecf4 (__DATA,__const) non-external _.compoundliteral.475
0003ed08 (__DATA,__const) non-external _.compoundliteral.476
0003ed2c (__DATA,__const) non-external _.compoundliteral.477
0003ed3c (__DATA,__const) non-external _.compoundliteral.478
0003ed60 (__DATA,__const) non-external _.compoundliteral.479
0003ed74 (__DATA,__const) non-external _.compoundliteral.480
0003ed98 (__DATA,__const) non-external _.compoundliteral.481
0003eda8 (__DATA,__const) non-external _.compoundliteral.482
0003edcc (__DATA,__const) non-external _.compoundliteral.483
0003eddc (__DATA,__const) non-external _.compoundliteral.484
0003ee00 (__DATA,__const) non-external _.compoundliteral.486
0003ee14 (__DATA,__const) non-external _.compoundliteral.487
0003ee38 (__DATA,__const) non-external _.compoundliteral.488
0003ee4c (__DATA,__const) non-external _.compoundliteral.489
0003ee70 (__DATA,__const) non-external _.compoundliteral.490
0003ee84 (__DATA,__const) non-external _.compoundliteral.491
0003eea8 (__DATA,__const) non-external _.compoundliteral.492
0003eebc (__DATA,__const) non-external _.compoundliteral.493
0003eee0 (__DATA,__const) non-external _.compoundliteral.494
0003eee8 (__DATA,__const) non-external _.compoundliteral.496
0003f040 (__DATA,__data) non-external _.compoundliteral.60
0003f060 (__DATA,__data) non-external _.compoundliteral.69
0003f098 (__DATA,__data) non-external _.compoundliteral.89
0000490c (__TEXT,__text) non-external _Eval_Cycle
0003af6c (__DATA,__const) external _SANDBOX_BUILD_ID
         (undefined) external __Block_copy (from libSystem)
         (undefined) external __Block_object_assign (from libSystem)
         (undefined) external __Block_object_dispose (from libSystem)
         (undefined) external __Block_release (from libSystem)
         (undefined) external __DefaultRuneLocale (from libSystem)
0001f340 (__TEXT,__text) non-external __Error_1
         (undefined) external __NSConcreteGlobalBlock (from libSystem)
         (undefined) external __NSConcreteStackBlock (from libSystem)
000369ce (__TEXT,__const) non-external ___CFUniCharCombiningBitmap
00036d4e (__TEXT,__const) non-external ___CFUniCharCombiningPropertyBitmap
0003668e (__TEXT,__const) non-external ___CFUniCharDecomposableBitmap
000348a6 (__TEXT,__const) non-external ___CFUniCharDecompositionTable
000357ce (__TEXT,__const) non-external ___CFUniCharMultipleDecompositionTable
0001bbc9 (__TEXT,__text) non-external ____annotate_instruction_order_block_invoke
0001bb1e (__TEXT,__text) non-external ____annotate_profile_order_block_invoke
0001b68d (__TEXT,__text) non-external ____condition_list_contains_mergeable_negated_patterns_block_invoke
000217ca (__TEXT,__text) non-external ____condition_list_diff_block_invoke
0002171e (__TEXT,__text) non-external ____condition_list_itersection_block_invoke
00018a7d (__TEXT,__text) non-external ____flatten_block_invoke
00018b18 (__TEXT,__text) non-external ____flatten_block_invoke_2
00023415 (__TEXT,__text) non-external ____sb_condition_traverse_filters_block_invoke
0001d678 (__TEXT,__text) non-external ____sb_fsa_serialize_disjunction_block_invoke
0001d6e3 (__TEXT,__text) non-external ____sb_fsa_serialize_disjunction_block_invoke.7
000233c9 (__TEXT,__text) non-external ___all_conditions_are_subset_block_invoke
0001c052 (__TEXT,__text) non-external ___allocate_modifier_string_table_entries_block_invoke
0001c1b5 (__TEXT,__text) non-external ___allocate_regex_table_entry_block_invoke
000233b0 (__TEXT,__text) non-external ___any_condition_is_subset_block_invoke
         (undefined) external ___assert_rtn (from libSystem)
0003af84 (__DATA,__const) non-external ___block_descriptor_tmp
0003b1c8 (__DATA,__const) non-external ___block_descriptor_tmp.1.90
0003bd9c (__DATA,__const) non-external ___block_descriptor_tmp.10.1096
0003b5a8 (__DATA,__const) non-external ___block_descriptor_tmp.10.528
0003b620 (__DATA,__const) non-external ___block_descriptor_tmp.10.571
0003b200 (__DATA,__const) non-external ___block_descriptor_tmp.100
0003bd8c (__DATA,__const) non-external ___block_descriptor_tmp.1073
0003b140 (__DATA,__const) non-external ___block_descriptor_tmp.11
0003bdac (__DATA,__const) non-external ___block_descriptor_tmp.11.1097
0003b314 (__DATA,__const) non-external ___block_descriptor_tmp.11.132
0003b560 (__DATA,__const) non-external ___block_descriptor_tmp.11.443
0003b638 (__DATA,__const) non-external ___block_descriptor_tmp.11.574
0003b4c0 (__DATA,__const) non-external ___block_descriptor_tmp.114
0003b270 (__DATA,__const) non-external ___block_descriptor_tmp.116
0003be34 (__DATA,__const) non-external ___block_descriptor_tmp.1160
0003b01c (__DATA,__const) non-external ___block_descriptor_tmp.12
0003bdbc (__DATA,__const) non-external ___block_descriptor_tmp.12.1098
0003b170 (__DATA,__const) non-external ___block_descriptor_tmp.12.82
0003b4d0 (__DATA,__const) non-external ___block_descriptor_tmp.126
0003bdcc (__DATA,__const) non-external ___block_descriptor_tmp.13.1099
0003b32c (__DATA,__const) non-external ___block_descriptor_tmp.133
0003b490 (__DATA,__const) non-external ___block_descriptor_tmp.158
0003b02c (__DATA,__const) non-external ___block_descriptor_tmp.16
0003b4a0 (__DATA,__const) non-external ___block_descriptor_tmp.162
0003b370 (__DATA,__const) non-external ___block_descriptor_tmp.165
0003b3f8 (__DATA,__const) non-external ___block_descriptor_tmp.178
0003b3e0 (__DATA,__const) non-external ___block_descriptor_tmp.181
0003b110 (__DATA,__const) non-external ___block_descriptor_tmp.19
0003b074 (__DATA,__const) non-external ___block_descriptor_tmp.2
0003b29c (__DATA,__const) non-external ___block_descriptor_tmp.2.121
0003b188 (__DATA,__const) non-external ___block_descriptor_tmp.2.86
0003b1d8 (__DATA,__const) non-external ___block_descriptor_tmp.2.91
0003afa4 (__DATA,__const) non-external ___block_descriptor_tmp.20
0003b380 (__DATA,__const) non-external ___block_descriptor_tmp.20.167
0003b5c0 (__DATA,__const) non-external ___block_descriptor_tmp.20.532
0003b158 (__DATA,__const) non-external ___block_descriptor_tmp.20.81
0003afd4 (__DATA,__const) non-external ___block_descriptor_tmp.22
0003b390 (__DATA,__const) non-external ___block_descriptor_tmp.22.169
0003b128 (__DATA,__const) non-external ___block_descriptor_tmp.23
0003b430 (__DATA,__const) non-external ___block_descriptor_tmp.27
0003b3a0 (__DATA,__const) non-external ___block_descriptor_tmp.28
0003b520 (__DATA,__const) non-external ___block_descriptor_tmp.288
0003b1a0 (__DATA,__const) non-external ___block_descriptor_tmp.29
0003afec (__DATA,__const) non-external ___block_descriptor_tmp.3
0003b2cc (__DATA,__const) non-external ___block_descriptor_tmp.3.124
0003b5d8 (__DATA,__const) non-external ___block_descriptor_tmp.3.556
0003b420 (__DATA,__const) non-external ___block_descriptor_tmp.30
0003bd50 (__DATA,__const) non-external ___block_descriptor_tmp.31.1070
0003b3b0 (__DATA,__const) non-external ___block_descriptor_tmp.31.174
0003bd38 (__DATA,__const) non-external ___block_descriptor_tmp.32
0003b410 (__DATA,__const) non-external ___block_descriptor_tmp.33
0003bd10 (__DATA,__const) non-external ___block_descriptor_tmp.33.1067
0003b3c0 (__DATA,__const) non-external ___block_descriptor_tmp.34
0003bddc (__DATA,__const) non-external ___block_descriptor_tmp.34.1109
0003bdec (__DATA,__const) non-external ___block_descriptor_tmp.35
0003bdfc (__DATA,__const) non-external ___block_descriptor_tmp.36.1111
0003b3d0 (__DATA,__const) non-external ___block_descriptor_tmp.36.176
0003af94 (__DATA,__const) non-external ___block_descriptor_tmp.37
0003be0c (__DATA,__const) non-external ___block_descriptor_tmp.37.1112
0003be1c (__DATA,__const) non-external ___block_descriptor_tmp.38
0003b1e8 (__DATA,__const) non-external ___block_descriptor_tmp.4
0003be4c (__DATA,__const) non-external ___block_descriptor_tmp.4.1166
0003b548 (__DATA,__const) non-external ___block_descriptor_tmp.437
0003afbc (__DATA,__const) non-external ___block_descriptor_tmp.45
0003b578 (__DATA,__const) non-external ___block_descriptor_tmp.496
0003b0a0 (__DATA,__const) non-external ___block_descriptor_tmp.5
0003b218 (__DATA,__const) non-external ___block_descriptor_tmp.5.104
0003bd7c (__DATA,__const) non-external ___block_descriptor_tmp.5.1072
0003b258 (__DATA,__const) non-external ___block_descriptor_tmp.5.113
0003b2b4 (__DATA,__const) non-external ___block_descriptor_tmp.5.122
0003b508 (__DATA,__const) non-external ___block_descriptor_tmp.5.283
0003b5f0 (__DATA,__const) non-external ___block_descriptor_tmp.5.560
0003b590 (__DATA,__const) non-external ___block_descriptor_tmp.524
0003b044 (__DATA,__const) non-external ___block_descriptor_tmp.59
0003b05c (__DATA,__const) non-external ___block_descriptor_tmp.6
0003bd28 (__DATA,__const) non-external ___block_descriptor_tmp.6.1068
0003b33c (__DATA,__const) non-external ___block_descriptor_tmp.62
0003b4f8 (__DATA,__const) non-external ___block_descriptor_tmp.64
0003b0c8 (__DATA,__const) non-external ___block_descriptor_tmp.66
0003b0e0 (__DATA,__const) non-external ___block_descriptor_tmp.7
0003b230 (__DATA,__const) non-external ___block_descriptor_tmp.7.106
0003b2e4 (__DATA,__const) non-external ___block_descriptor_tmp.7.126
0003bca4 (__DATA,__const) non-external ___block_descriptor_tmp.7.999
0003b360 (__DATA,__const) non-external ___block_descriptor_tmp.73
0003b450 (__DATA,__const) non-external ___block_descriptor_tmp.77
0003b0b0 (__DATA,__const) non-external ___block_descriptor_tmp.8
0003bd00 (__DATA,__const) non-external ___block_descriptor_tmp.8.1064
0003b2fc (__DATA,__const) non-external ___block_descriptor_tmp.8.130
0003b608 (__DATA,__const) non-external ___block_descriptor_tmp.8.570
0003b460 (__DATA,__const) non-external ___block_descriptor_tmp.80
0003b470 (__DATA,__const) non-external ___block_descriptor_tmp.81
0003bc64 (__DATA,__const) non-external ___block_descriptor_tmp.827
0003b4b0 (__DATA,__const) non-external ___block_descriptor_tmp.83
0003b480 (__DATA,__const) non-external ___block_descriptor_tmp.84
0003b1b8 (__DATA,__const) non-external ___block_descriptor_tmp.89
0003b004 (__DATA,__const) non-external ___block_descriptor_tmp.9
0003b240 (__DATA,__const) non-external ___block_descriptor_tmp.9.109
0003b0f8 (__DATA,__const) non-external ___block_descriptor_tmp.9.72
0003bc74 (__DATA,__const) non-external ___block_descriptor_tmp.909
0003bc8c (__DATA,__const) non-external ___block_descriptor_tmp.956
0003b4e0 (__DATA,__const) non-external ___block_descriptor_tmp.96
0003b440 (__DATA,__const) non-external ___block_descriptor_tmp.97
0003af70 (__DATA,__const) non-external ___block_literal_global
0003bd68 (__DATA,__const) non-external ___block_literal_global.1071
0003b288 (__DATA,__const) non-external ___block_literal_global.120
0003b34c (__DATA,__const) non-external ___block_literal_global.164
0003b08c (__DATA,__const) non-external ___block_literal_global.61
0003bcec (__DATA,__const) non-external ___block_literal_global.7
0003bc50 (__DATA,__const) non-external ___block_literal_global.826
         (undefined) external ___bzero (from libSystem)
00018314 (__TEXT,__text) non-external ___candidate_is_transposable_block_invoke
000180df (__TEXT,__text) non-external ___candidate_list_add_multiple_block_invoke
00018465 (__TEXT,__text) non-external ___candidate_remove_common_condition_block_invoke
0001ba60 (__TEXT,__text) non-external ___check_dependencies_block_invoke
00019da8 (__TEXT,__text) non-external ___check_instruction_block_invoke
00019cf7 (__TEXT,__text) non-external ___check_profile_block_invoke
0001736d (__TEXT,__text) non-external ___combine_conditions_block_invoke
0001b144 (__TEXT,__text) non-external ___combine_patterns_profile_block_invoke
0001abe5 (__TEXT,__text) non-external ___combine_patterns_profile_block_invoke_2
00020dea (__TEXT,__text) non-external ___compile_block_invoke
00019b1d (__TEXT,__text) non-external ___condition_is_contrary_with_any_in_list_block_invoke
000233e2 (__TEXT,__text) non-external ___condition_is_subset_of_all_block_invoke
000233fb (__TEXT,__text) non-external ___condition_is_subset_of_any_block_invoke
000195c5 (__TEXT,__text) non-external ___condition_is_subset_of_any_in_list_block_invoke
00019af1 (__TEXT,__text) non-external ___condition_is_superset_of_any_in_list_block_invoke
000216cf (__TEXT,__text) non-external ___condition_is_transposable_within_reference_block_invoke
0001a4c1 (__TEXT,__text) non-external ___condition_list_is_ordered_by_cost_block_invoke
0001b701 (__TEXT,__text) non-external ___condition_with_patterns_combined_block_invoke
000217e5 (__TEXT,__text) non-external (was a private external) ___copy_helper_block_4_20b
00021825 (__TEXT,__text) non-external ___copy_helper_block_4_20b24r
000211fa (__TEXT,__text) non-external (was a private external) ___copy_helper_block_4_20r
00021543 (__TEXT,__text) non-external (was a private external) ___copy_helper_block_4_20r24r
0002288e (__TEXT,__text) non-external ___copy_helper_block_4_20r24r28r32r36r
00023327 (__TEXT,__text) non-external ___copy_helper_block_8_20r36r
0003f500 (__DATA,__common) [referenced dynamically] external ___crashreporter_info__
00021885 (__TEXT,__text) non-external ___create_pattern_disjunctions_block_invoke
00017f94 (__TEXT,__text) non-external ___cse_inferior_list_block_invoke
0002167e (__TEXT,__text) non-external ___cse_inferior_list_block_invoke.10
000215c9 (__TEXT,__text) non-external ___cse_inferior_list_block_invoke.8
00017842 (__TEXT,__text) non-external ___cse_multiple_block_invoke
0000bbc2 (__TEXT,__text) non-external ___define_action_block_invoke
00013120 (__TEXT,__text) non-external ___define_action_block_invoke_2
000124e7 (__TEXT,__text) non-external ___define_combination_filter_block_invoke
000218f5 (__TEXT,__text) non-external ___define_error_handler_block_invoke
0002207e (__TEXT,__text) non-external ___define_error_handler_block_invoke_2
0000cf08 (__TEXT,__text) non-external ___define_filter_block_invoke
0001e6b4 (__TEXT,__text) non-external ___define_network_filter_block_invoke
0000cd6b (__TEXT,__text) non-external ___define_on_open_handler_block_invoke
00021f26 (__TEXT,__text) non-external ___define_wrapper_filter_block_invoke
00021807 (__TEXT,__text) non-external (was a private external) ___destroy_helper_block_4_20b
0002185c (__TEXT,__text) non-external ___destroy_helper_block_4_20b24r
0002121c (__TEXT,__text) non-external (was a private external) ___destroy_helper_block_4_20r
00021582 (__TEXT,__text) non-external (was a private external) ___destroy_helper_block_4_20r24r
00022906 (__TEXT,__text) non-external ___destroy_helper_block_4_20r24r28r32r36r
00023366 (__TEXT,__text) non-external ___destroy_helper_block_8_20r36r
00017522 (__TEXT,__text) non-external ___eliminate_common_subexpressions_block_invoke
0001747d (__TEXT,__text) non-external ___eliminate_common_subexpressions_profile_block_invoke
00019011 (__TEXT,__text) non-external ___eliminate_dead_code_profile_block_invoke
0001c3c3 (__TEXT,__text) non-external ___emit_profile_block_invoke
00021238 (__TEXT,__text) non-external ___emit_variable_names_block_invoke
         (undefined) external ___error (from libSystem)
00018f84 (__TEXT,__text) non-external ___expand_logical_conditions_block_invoke
00022956 (__TEXT,__text) non-external ___expand_logical_conditions_block_invoke.9
00018c30 (__TEXT,__text) non-external ___expand_logical_conditions_profile_block_invoke
0001a681 (__TEXT,__text) non-external ___factor_block_invoke
0001a5dd (__TEXT,__text) non-external ___factor_profile_block_invoke
000123e5 (__TEXT,__text) non-external ___list_cost_estimate_block_invoke
         (undefined) external ___maskrune (from libSystem)
         (undefined) external ___memcpy_chk (from libSystem)
0001571e (__TEXT,__text) non-external ___operation_can_return_action_block_invoke
000214bb (__TEXT,__text) non-external ___populate_variable_count_block_invoke
00022b93 (__TEXT,__text) non-external ___push_byteset_block_invoke
0001df21 (__TEXT,__text) non-external ___push_match_byteset_instr_block_invoke
00019fe8 (__TEXT,__text) non-external ___reorder_block_invoke
0001a553 (__TEXT,__text) non-external ___reorder_condition_list_block_invoke
000215b1 (__TEXT,__text) non-external ___reorder_condition_list_block_invoke.3
00019f43 (__TEXT,__text) non-external ___reorder_profile_block_invoke
00019c94 (__TEXT,__text) non-external ___resolve_jumps_block_invoke
         (undefined) external ___sandbox_ms (from libSystem)
0001b755 (__TEXT,__text) non-external ___sb_analyze_check_dependencies_profile_block_invoke
00015aaf (__TEXT,__text) non-external ___sb_bytecode_output_profile_block_invoke
000233a1 (__TEXT,__text) non-external ___sb_condition_conjunction_block_invoke
00012e19 (__TEXT,__text) non-external ___sb_condition_conjunction_block_invoke_2
00023392 (__TEXT,__text) non-external ___sb_condition_disjunction_block_invoke
0001243c (__TEXT,__text) non-external ___sb_condition_disjunction_block_invoke_2
0001ee2c (__TEXT,__text) non-external ___sb_condition_is_contrary_block_invoke
00014295 (__TEXT,__text) non-external ___sb_condition_is_contrary_block_invoke_2
0001ed82 (__TEXT,__text) non-external ___sb_condition_is_contrary_block_invoke_3
00012dff (__TEXT,__text) non-external ___sb_condition_is_contrary_block_invoke_4
0002277f (__TEXT,__text) non-external ___sb_condition_list_every_condition_matches_predicate_block_invoke
0001a5ba (__TEXT,__text) non-external ___sb_condition_list_sort_block_invoke
0000fb8e (__TEXT,__text) non-external ___sb_filter_has_side_effects_block_invoke
00011940 (__TEXT,__text) non-external ___sb_fsa_disjunction_block_invoke
0001419e (__TEXT,__text) non-external ___sb_fsa_matches_subset_block_invoke
0001e0b5 (__TEXT,__text) non-external ___sb_modifiers_apply_action_flags_block_invoke
0000ac35 (__TEXT,__text) non-external ___sb_sbpl_parser_init_scheme_block_invoke
00015194 (__TEXT,__text) non-external ___sb_sbpl_parser_init_scheme_block_invoke_10
0001e698 (__TEXT,__text) non-external ___sb_sbpl_parser_init_scheme_block_invoke_2
0001ed69 (__TEXT,__text) non-external ___sb_sbpl_parser_init_scheme_block_invoke_3
00013dfb (__TEXT,__text) non-external ___sb_sbpl_parser_init_scheme_block_invoke_4
00013ed3 (__TEXT,__text) non-external ___sb_sbpl_parser_init_scheme_block_invoke_5
00021e26 (__TEXT,__text) non-external ___sb_sbpl_parser_init_scheme_block_invoke_6
00021ef8 (__TEXT,__text) non-external ___sb_sbpl_parser_init_scheme_block_invoke_7
00021e7d (__TEXT,__text) non-external ___sb_sbpl_parser_init_scheme_block_invoke_8
00021ed7 (__TEXT,__text) non-external ___sb_sbpl_parser_init_scheme_block_invoke_9
0000aff8 (__TEXT,__text) non-external ___sb_sbpl_version_1_block_invoke
00012e48 (__TEXT,__text) non-external ___sb_sbpl_version_1_block_invoke_2
0000b029 (__TEXT,__text) non-external ___sb_sbpl_version_1_block_invoke_3
0000b0b5 (__TEXT,__text) non-external ___sb_sbpl_version_1_block_invoke_4
0000b5d4 (__TEXT,__text) non-external ___sb_sbpl_version_1_block_invoke_5
00019bcc (__TEXT,__text) non-external ___sb_transform_resolve_jumps_profile_block_invoke
         (undefined) external ___snprintf_chk (from libSystem)
         (undefined) external ___srget (from libSystem)
         (undefined) external ___stack_chk_fail (from libSystem)
         (undefined) external ___stack_chk_guard (from libSystem)
         (undefined) external ___stdinp (from libSystem)
         (undefined) external ___strlcat_chk (from libSystem)
0001687a (__TEXT,__text) non-external ___synthesize_logical_conditions_profile_block_invoke
         (undefined) external ___tolower (from libSystem)
         (undefined) external ___toupper (from libSystem)
0001ab60 (__TEXT,__text) non-external ___visit_instructions_in_profile_block_invoke
0001abbe (__TEXT,__text) non-external ___visit_instructions_in_profile_block_invoke_2
0000aa41 (__TEXT,__text) non-external ___xpc2sc_block_invoke
00022b70 (__TEXT,__text) non-external __buffer_close
00022a3c (__TEXT,__text) non-external __buffer_read
00022b11 (__TEXT,__text) non-external __buffer_seek
00011b42 (__TEXT,__text) non-external __calculate_graft_position
0002176c (__TEXT,__text) non-external __condition_list_diff
0000a48b (__TEXT,__text) non-external __define_list
0000a652 (__TEXT,__text) non-external __define_symbol
00012004 (__TEXT,__text) non-external __flatten
0001e245 (__TEXT,__text) non-external __free_error_pool
0000a4c7 (__TEXT,__text) non-external __make_list_v
0001a514 (__TEXT,__text) non-external __order
         (undefined) external __os_log_default (from libSystem)
         (undefined) external __os_log_error_impl (from libSystem)
         (undefined) external __os_log_impl (from libSystem)
0000780c (__TEXT,__text) non-external __s_return
000186fc (__TEXT,__text) non-external __sb_condition_list_remove_index
0001b9af (__TEXT,__text) non-external __sb_condition_traverse_filters
00022d1c (__TEXT,__text) non-external __sb_fsa_disjunction
00011680 (__TEXT,__text) non-external __sb_fsa_iterate_disjuncts
00022bf7 (__TEXT,__text) non-external __sb_fsa_recognizer_terminal
0001ce50 (__TEXT,__text) non-external __sb_fsa_serialize
000224a1 (__TEXT,__text) non-external __sb_instr_error_with_formatv
00019b86 (__TEXT,__text) non-external __sb_pattern_is_literal
00002816 (__TEXT,__text) non-external __sb_realloc_vector
00013efc (__TEXT,__text) non-external __sb_value_is_equivalent
000227e8 (__TEXT,__text) non-external __set_modifier_string
         (undefined) external __xpc_type_array (from libSystem)
         (undefined) external __xpc_type_bool (from libSystem)
         (undefined) external __xpc_type_dictionary (from libSystem)
         (undefined) external __xpc_type_int64 (from libSystem)
         (undefined) external __xpc_type_null (from libSystem)
         (undefined) external __xpc_type_string (from libSystem)
         (undefined) external __xpc_type_uint64 (from libSystem)
         (undefined) external __xpc_type_uuid (from libSystem)
         (undefined) external _abort (from libSystem)
00013e52 (__TEXT,__text) non-external _all_args_pass_test
00003d60 (__TEXT,__text) non-external _alloc_cellseg
000145d4 (__TEXT,__text) non-external _alloc_literal
0000c6d6 (__TEXT,__text) non-external _arg_is_condition
00012ffc (__TEXT,__text) non-external _arg_is_modifier
0000c72f (__TEXT,__text) non-external _arg_is_operation
         (undefined) external _asprintf (from libSystem)
0000fff0 (__TEXT,__text) non-external _assert_is_mutable
0001f74b (__TEXT,__text) non-external _atom2str
000061e5 (__TEXT,__text) non-external _backchar
0000bafb (__TEXT,__text) non-external _backtrace_pop
000047f9 (__TEXT,__text) non-external _backtrace_push
0001ef97 (__TEXT,__text) non-external (was a private external) _bt_pointer_code
0001efd2 (__TEXT,__text) non-external (was a private external) _bt_pointer_col
0001efc3 (__TEXT,__text) non-external (was a private external) _bt_pointer_line
0001efa4 (__TEXT,__text) non-external (was a private external) _bt_pointer_name
         (undefined) external _calloc (from libSystem)
00016fe6 (__TEXT,__text) non-external _can_combine_conjunction
00016f77 (__TEXT,__text) non-external _can_combine_disjunction
000189d1 (__TEXT,__text) non-external _candidate_list_remove
0001b319 (__TEXT,__text) non-external _candidate_set_release
0000c61f (__TEXT,__text) non-external _car
0000c67a (__TEXT,__text) non-external _cdr
0001b7ec (__TEXT,__text) non-external _check_dependencies
00000f58 (__TEXT,__text) non-external _compile
0000ef12 (__TEXT,__text) non-external _compute_hash
00023179 (__TEXT,__text) non-external _compute_hash.1048
00013cbc (__TEXT,__text) non-external _condition_free_callback
0001ac4c (__TEXT,__text) non-external _condition_with_patterns_combined
000147d1 (__TEXT,__text) non-external _construct_automaton
0001b3f4 (__TEXT,__text) non-external _create_pattern_disjunctions
000175de (__TEXT,__text) non-external _cse
000178aa (__TEXT,__text) non-external _cse_inferior_list
0001779a (__TEXT,__text) non-external _cse_multiple
00019127 (__TEXT,__text) non-external _dce
0001036e (__TEXT,__text) non-external _decorate_condition
0000b535 (__TEXT,__text) non-external _define_filter
0002245c (__TEXT,__text) non-external _die_die_die
         (undefined) external _dispatch_once (from libSystem)
0003a1f0 (__DATA,__const) non-external _dispatch_table
00015125 (__TEXT,__text) non-external _dump_stack_restore
000150a2 (__TEXT,__text) non-external _dump_stack_stash
00019068 (__TEXT,__text) non-external _eliminate_dead_code
0001dbf2 (__TEXT,__text) non-external _emit
0001c435 (__TEXT,__text) non-external _emit_instruction
000213b7 (__TEXT,__text) non-external _emit_modifier_string
0001df88 (__TEXT,__text) non-external _emit_string
0001c2ac (__TEXT,__text) non-external _encode_address
00014741 (__TEXT,__text) non-external _end_expression
00009b10 (__TEXT,__text) non-external _eqv
00018c6e (__TEXT,__text) non-external _expand_logical_conditions
         (undefined) external _fclose (from libSystem)
         (undefined) external _fcntl$UNIX2003 (from libSystem)
         (undefined) external _fileno (from libSystem)
000040d5 (__TEXT,__text) non-external (was a private external) _fill_vector
0003b6ec (__DATA,__const) non-external _filter_info
00004064 (__TEXT,__text) non-external _find_consecutive_cells
00007866 (__TEXT,__text) non-external _find_slot_in_env
         (undefined) external _flockfile (from libSystem)
         (undefined) external _fopen$UNIX2003 (from libSystem)
         (undefined) external _fprintf (from libSystem)
         (undefined) external _fputc (from libSystem)
         (undefined) external _fputs$UNIX2003 (from libSystem)
         (undefined) external _free (from libSystem)
0001f135 (__TEXT,__text) non-external _free_backtrace
000026dc (__TEXT,__text) non-external _free_bytes_in_buffer
         (undefined) external _fseeko (from libSystem)
         (undefined) external _ftello (from libSystem)
         (undefined) external _funlockfile (from libSystem)
         (undefined) external _funopen (from libSystem)
         (undefined) external _fwrite$UNIX2003 (from libSystem)
0003851c (__TEXT,__const) non-external _gLatinCaseFold
0003871c (__TEXT,__const) non-external _gLowerCaseTable
0000b609 (__TEXT,__text) non-external _gc
0000a42e (__TEXT,__text) non-external (was a private external) _gc_protect
0000a602 (__TEXT,__text) non-external (was a private external) _gc_unprotect
000099be (__TEXT,__text) non-external (was a private external) _gensym
000041b4 (__TEXT,__text) non-external _get_cell
00006035 (__TEXT,__text) non-external _inchar
0002c888 (__TEXT,__const) non-external _init_scm
00020a79 (__TEXT,__text) non-external _inspect_iterate_items
0000964f (__TEXT,__text) non-external _is_any
0001ef82 (__TEXT,__text) non-external (was a private external) _is_bt_pointer
00013b07 (__TEXT,__text) non-external (was a private external) _is_character
0001f03c (__TEXT,__text) non-external (was a private external) _is_closure
0001f068 (__TEXT,__text) non-external (was a private external) _is_continuation
0001f092 (__TEXT,__text) non-external (was a private external) _is_environment
0001f00f (__TEXT,__text) non-external (was a private external) _is_foreign
0001f024 (__TEXT,__text) non-external (was a private external) _is_foreign_block
000103f5 (__TEXT,__text) non-external (was a private external) _is_foreign_object
0000c7ca (__TEXT,__text) non-external (was a private external) _is_integer
0001f051 (__TEXT,__text) non-external (was a private external) _is_macro
0000ccf4 (__TEXT,__text) non-external _is_nonneg
0001febf (__TEXT,__text) non-external _is_num_integer
00009a95 (__TEXT,__text) non-external (was a private external) _is_number
0000843d (__TEXT,__text) non-external (was a private external) _is_pair
0001efe4 (__TEXT,__text) non-external (was a private external) _is_port
000141f1 (__TEXT,__text) non-external _is_position_at_end_of_sequence
0001effa (__TEXT,__text) non-external (was a private external) _is_proc
0001f07d (__TEXT,__text) non-external (was a private external) _is_promise
0000ccdc (__TEXT,__text) non-external (was a private external) _is_string
0000cef0 (__TEXT,__text) non-external (was a private external) _is_symbol
0001ee45 (__TEXT,__text) non-external (was a private external) _is_vector
         (undefined) external _isalnum (from libSystem)
         (undefined) external _isalpha (from libSystem)
         (undefined) external _isblank (from libSystem)
         (undefined) external _iscntrl (from libSystem)
         (undefined) external _isdigit (from libSystem)
         (undefined) external _isgraph (from libSystem)
         (undefined) external _islower (from libSystem)
         (undefined) external _isprint (from libSystem)
         (undefined) external _ispunct (from libSystem)
         (undefined) external _isspace (from libSystem)
         (undefined) external _isupper (from libSystem)
         (undefined) external _isxdigit (from libSystem)
0000c7d9 (__TEXT,__text) non-external (was a private external) _ivalue
00012239 (__TEXT,__text) non-external _list_cost_estimate
00013da4 (__TEXT,__text) non-external _list_star
         (undefined) external _mach_task_self_ (from libSystem)
         (undefined) external _malloc (from libSystem)
         (undefined) external _malloc_good_size (from libSystem)
         (undefined) external _malloc_size (from libSystem)
0000b90f (__TEXT,__text) non-external _mark
         (undefined) external _matchCombine (from libMatch)
         (undefined) external _matchCompile (from libMatch)
         (undefined) external _matchExec (from libMatch)
         (undefined) external _matchFree (from libMatch)
         (undefined) external _matchInit (from libMatch)
         (undefined) external _matchPack (from libMatch)
         (undefined) external _memchr (from libSystem)
