00007ff808f90120 (__TEXT,__const) non-external _A1_Table
00007ff808f00fe0 (__TEXT,__text) external _vImageOverwriteChannels_ARGB8888
00007ff841d698c0 (__DATA,__bss) non-external _vImageOverwriteChannels_ARGB8888.vConvert_OverwriteChannels_ARGB8888_CV
00007ff808f014a0 (__TEXT,__text) external _vImageOverwriteChannels_ARGBFFFF
00007ff841d698d0 (__DATA,__bss) non-external _vImageOverwriteChannels_ARGBFFFF.vConvert_OverwriteChannels_ARGBFFFF_CV
00007ff808655060 (__TEXT,__text) external _vImagePNGDecompressionFilter
00007ff808534070 (__TEXT,__text) external _vImagePermuteChannelsWithMaskedInsert_ARGB16U
00007ff841d68a30 (__DATA,__bss) non-external _vImagePermuteChannelsWithMaskedInsert_ARGB16U.vConvert_PermuteChannelsWithMaskedInsert_ARGB16U_CV
00007ff8084ac410 (__TEXT,__text) external _vImagePermuteChannelsWithMaskedInsert_ARGB8888
00007ff841d68a28 (__DATA,__bss) non-external _vImagePermuteChannelsWithMaskedInsert_ARGB8888.vConvert_PermuteChannelsWithMaskedInsert_ARGB8888_CV
00007ff8085343a0 (__TEXT,__text) external _vImagePermuteChannelsWithMaskedInsert_ARGBFFFF
00007ff841d68a38 (__DATA,__bss) non-external _vImagePermuteChannelsWithMaskedInsert_ARGBFFFF.vConvert_PermuteChannelsWithMaskedInsert_ARGBFFFF_CV
00007ff808533e30 (__TEXT,__text) external _vImagePermuteChannels_ARGB16F
00007ff8084af5a0 (__TEXT,__text) external _vImagePermuteChannels_ARGB16U
00007ff841d68a18 (__DATA,__bss) non-external _vImagePermuteChannels_ARGB16U.vConvert_PermuteChannels_ARGB16U_CV
00007ff80848e120 (__TEXT,__text) external _vImagePermuteChannels_ARGB8888
00007ff841d68a10 (__DATA,__bss) non-external _vImagePermuteChannels_ARGB8888.vConvert_PermuteChannels_ARGB8888_CV
00007ff808533e40 (__TEXT,__text) external _vImagePermuteChannels_ARGBFFFF
00007ff841d68a20 (__DATA,__bss) non-external _vImagePermuteChannels_ARGBFFFF.vConvert_PermuteChannels_ARGBFFFF_CV
00007ff808697b40 (__TEXT,__text) non-external (was a private external) _vImagePermuteChannels_Chunky16U
00007ff80858bfc0 (__TEXT,__text) non-external (was a private external) _vImagePermuteChannels_Chunky16U_AVX
00007ff8086c0130 (__TEXT,__text) non-external (was a private external) _vImagePermuteChannels_Chunky16U_AVX2
00007ff80872e1a0 (__TEXT,__text) non-external (was a private external) _vImagePermuteChannels_Chunky16U_SSE4_1
00007ff808697b60 (__TEXT,__text) non-external (was a private external) _vImagePermuteChannels_Chunky16U_resolver
00007ff8086a5dd0 (__TEXT,__text) non-external (was a private external) _vImagePermuteChannels_Chunky16U_scalar
00007ff841d68200 (__DATA,__data) non-external (was a private external) _vImagePermuteChannels_Chunky16U_vec
00007ff808697ae0 (__TEXT,__text) non-external (was a private external) _vImagePermuteChannels_Chunky8
00007ff80858b080 (__TEXT,__text) non-external (was a private external) _vImagePermuteChannels_Chunky8_AVX
00007ff8086be370 (__TEXT,__text) non-external (was a private external) _vImagePermuteChannels_Chunky8_AVX2
00007ff80872d250 (__TEXT,__text) non-external (was a private external) _vImagePermuteChannels_Chunky8_SSE4_1
00007ff808697b00 (__TEXT,__text) non-external (was a private external) _vImagePermuteChannels_Chunky8_resolver
00007ff8086a51e0 (__TEXT,__text) non-external (was a private external) _vImagePermuteChannels_Chunky8_scalar
00007ff841d681f8 (__DATA,__data) non-external (was a private external) _vImagePermuteChannels_Chunky8_vec
00007ff808697ba0 (__TEXT,__text) non-external (was a private external) _vImagePermuteChannels_ChunkyF
00007ff80858cf70 (__TEXT,__text) non-external (was a private external) _vImagePermuteChannels_ChunkyF_AVX
00007ff8086c18b0 (__TEXT,__text) non-external (was a private external) _vImagePermuteChannels_ChunkyF_AVX2
00007ff80872f140 (__TEXT,__text) non-external (was a private external) _vImagePermuteChannels_ChunkyF_SSE4_1
00007ff808697bc0 (__TEXT,__text) non-external (was a private external) _vImagePermuteChannels_ChunkyF_resolver
00007ff8086a6ac0 (__TEXT,__text) non-external (was a private external) _vImagePermuteChannels_ChunkyF_scalar
00007ff841d68208 (__DATA,__data) non-external (was a private external) _vImagePermuteChannels_ChunkyF_vec
00007ff8085346d0 (__TEXT,__text) external _vImagePermuteChannels_RGB888
00007ff841d68a40 (__DATA,__bss) non-external _vImagePermuteChannels_RGB888.vConvert_PermuteChannels_RGB888_CV
00007ff80860a4e0 (__TEXT,__text) external _vImagePerspectiveWarp_ARGB16F
00007ff841d68c48 (__DATA,__bss) non-external _vImagePerspectiveWarp_ARGB16F.vPerspectiveWarp_ARGB16F_Linear_bgf
00007ff841d68c50 (__DATA,__bss) non-external _vImagePerspectiveWarp_ARGB16F.vPerspectiveWarp_ARGB16F_Linear_ext
00007ff841d68c38 (__DATA,__bss) non-external _vImagePerspectiveWarp_ARGB16F.vPerspectiveWarp_ARGB16F_Nearest_bgf
00007ff841d68c40 (__DATA,__bss) non-external _vImagePerspectiveWarp_ARGB16F.vPerspectiveWarp_ARGB16F_Nearest_ext
00007ff8086099a0 (__TEXT,__text) external _vImagePerspectiveWarp_ARGB16U
00007ff841d68c08 (__DATA,__bss) non-external _vImagePerspectiveWarp_ARGB16U.vPerspectiveWarp_ARGB16U_Linear_bgf
00007ff841d68c10 (__DATA,__bss) non-external _vImagePerspectiveWarp_ARGB16U.vPerspectiveWarp_ARGB16U_Linear_ext
00007ff841d68bf8 (__DATA,__bss) non-external _vImagePerspectiveWarp_ARGB16U.vPerspectiveWarp_ARGB16U_Nearest_bgf
00007ff841d68c00 (__DATA,__bss) non-external _vImagePerspectiveWarp_ARGB16U.vPerspectiveWarp_ARGB16U_Nearest_ext
00007ff808608e50 (__TEXT,__text) external _vImagePerspectiveWarp_ARGB8888
00007ff841d68bc8 (__DATA,__bss) non-external _vImagePerspectiveWarp_ARGB8888.vPerspectiveWarp_ARGB8888_Linear_bgf
00007ff841d68bd0 (__DATA,__bss) non-external _vImagePerspectiveWarp_ARGB8888.vPerspectiveWarp_ARGB8888_Linear_ext
00007ff841d68bb8 (__DATA,__bss) non-external _vImagePerspectiveWarp_ARGB8888.vPerspectiveWarp_ARGB8888_Nearest_bgf
00007ff841d68bc0 (__DATA,__bss) non-external _vImagePerspectiveWarp_ARGB8888.vPerspectiveWarp_ARGB8888_Nearest_ext
00007ff808609f20 (__TEXT,__text) external _vImagePerspectiveWarp_Planar16F
00007ff841d68c28 (__DATA,__bss) non-external _vImagePerspectiveWarp_Planar16F.vPerspectiveWarp_Planar16F_Linear_bgf
00007ff841d68c30 (__DATA,__bss) non-external _vImagePerspectiveWarp_Planar16F.vPerspectiveWarp_Planar16F_Linear_ext
00007ff841d68c18 (__DATA,__bss) non-external _vImagePerspectiveWarp_Planar16F.vPerspectiveWarp_Planar16F_Nearest_bgf
00007ff841d68c20 (__DATA,__bss) non-external _vImagePerspectiveWarp_Planar16F.vPerspectiveWarp_Planar16F_Nearest_ext
00007ff8086093d0 (__TEXT,__text) external _vImagePerspectiveWarp_Planar16U
00007ff841d68be8 (__DATA,__bss) non-external _vImagePerspectiveWarp_Planar16U.vPerspectiveWarp_Planar16U_Linear_bgf
00007ff841d68bf0 (__DATA,__bss) non-external _vImagePerspectiveWarp_Planar16U.vPerspectiveWarp_Planar16U_Linear_ext
00007ff841d68bd8 (__DATA,__bss) non-external _vImagePerspectiveWarp_Planar16U.vPerspectiveWarp_Planar16U_Nearest_bgf
00007ff841d68be0 (__DATA,__bss) non-external _vImagePerspectiveWarp_Planar16U.vPerspectiveWarp_Planar16U_Nearest_ext
00007ff8086087d0 (__TEXT,__text) external _vImagePerspectiveWarp_Planar8
00007ff841d68ba8 (__DATA,__bss) non-external _vImagePerspectiveWarp_Planar8.vPerspectiveWarp_Planar8_Linear_bgf
00007ff841d68bb0 (__DATA,__bss) non-external _vImagePerspectiveWarp_Planar8.vPerspectiveWarp_Planar8_Linear_ext
00007ff841d68b98 (__DATA,__bss) non-external _vImagePerspectiveWarp_Planar8.vPerspectiveWarp_Planar8_Nearest_bgf
00007ff841d68ba0 (__DATA,__bss) non-external _vImagePerspectiveWarp_Planar8.vPerspectiveWarp_Planar8_Nearest_ext
00007ff80865a760 (__TEXT,__text) external _vImagePiecewiseGamma_Planar16Q12
00007ff80865a940 (__TEXT,__text) external _vImagePiecewiseGamma_Planar16Q12toPlanar8
00007ff80865a4f0 (__TEXT,__text) external _vImagePiecewiseGamma_Planar8
00007ff80865a650 (__TEXT,__text) external _vImagePiecewiseGamma_Planar8toPlanar16Q12
00007ff80865a9b0 (__TEXT,__text) external _vImagePiecewiseGamma_Planar8toPlanarF
00007ff808472b60 (__TEXT,__text) external _vImagePiecewiseGamma_PlanarF
00007ff80865acb0 (__TEXT,__text) external _vImagePiecewiseGamma_PlanarFtoPlanar8
00007ff841d68df8 (__DATA,__bss) non-external _vImagePiecewiseGamma_PlanarFtoPlanar8.vPiecewiseGamma_PlanarFto8
00007ff808658920 (__TEXT,__text) external _vImagePiecewisePolynomial_Planar8toPlanarF
00007ff80848b8a0 (__TEXT,__text) external _vImagePiecewisePolynomial_PlanarF
00007ff8086598f0 (__TEXT,__text) external _vImagePiecewisePolynomial_PlanarFtoPlanar8
00007ff80865c5e0 (__TEXT,__text) external _vImagePiecewiseRational_PlanarF
00007ff8084fdb30 (__TEXT,__text) external _vImagePremultipliedAlphaBlendDarken_RGBA8888
00007ff841d68648 (__DATA,__bss) non-external _vImagePremultipliedAlphaBlendDarken_RGBA8888.vPremultipliedAlphaBlendDarken_RGBA8888_CV
00007ff8084fd8d0 (__TEXT,__text) external _vImagePremultipliedAlphaBlendLighten_RGBA8888
00007ff841d68640 (__DATA,__bss) non-external _vImagePremultipliedAlphaBlendLighten_RGBA8888.vPremultipliedAlphaBlendLighten_RGBA8888_CV
00007ff8084fd410 (__TEXT,__text) external _vImagePremultipliedAlphaBlendMultiply_RGBA8888
00007ff841d68630 (__DATA,__bss) non-external _vImagePremultipliedAlphaBlendMultiply_RGBA8888.vPremultipliedAlphaBlendMultiply_RGBA8888_CV
00007ff8084fd670 (__TEXT,__text) external _vImagePremultipliedAlphaBlendScreen_RGBA8888
00007ff841d68638 (__DATA,__bss) non-external _vImagePremultipliedAlphaBlendScreen_RGBA8888.vPremultipliedAlphaBlendScreen_RGBA8888_CV
00007ff80848d160 (__TEXT,__text) external _vImagePremultipliedAlphaBlendWithPermute_ARGB8888
00007ff841d67e68 (__DATA,__data) non-external _vImagePremultipliedAlphaBlendWithPermute_ARGB8888.vPremultipliedAlphaBlendWithPermute_ARGB8888_CV
00007ff80847a970 (__TEXT,__text) external _vImagePremultipliedAlphaBlendWithPermute_RGBA8888
00007ff841d67e70 (__DATA,__data) non-external _vImagePremultipliedAlphaBlendWithPermute_RGBA8888.vPremultipliedAlphaBlendWithPermute_RGBA8888_CV
00007ff8084fc8d0 (__TEXT,__text) external _vImagePremultipliedAlphaBlend_ARGB8888
00007ff841d68618 (__DATA,__bss) non-external _vImagePremultipliedAlphaBlend_ARGB8888.vAlpha_Blend_Premultiplied_ARGB_8888_CV
00007ff8084fcdb0 (__TEXT,__text) external _vImagePremultipliedAlphaBlend_ARGBFFFF
00007ff841d68620 (__DATA,__bss) non-external _vImagePremultipliedAlphaBlend_ARGBFFFF.vAlpha_Blend_Premultiplied_ARGB_FFFF_CV
00007ff8084fcb40 (__TEXT,__text) external _vImagePremultipliedAlphaBlend_BGRA8888
00007ff841d67e60 (__DATA,__data) non-external _vImagePremultipliedAlphaBlend_BGRA8888.vAlpha_Blend_Premultiplied_BGRA_8888_CV
00007ff8084fd020 (__TEXT,__text) external _vImagePremultipliedAlphaBlend_BGRAFFFF
00007ff841d68628 (__DATA,__bss) non-external _vImagePremultipliedAlphaBlend_BGRAFFFF.vAlpha_Blend_Premultiplied_BGRA_FFFF_CV
00007ff8084fc3b0 (__TEXT,__text) external _vImagePremultipliedAlphaBlend_Planar8
00007ff841d68608 (__DATA,__bss) non-external _vImagePremultipliedAlphaBlend_Planar8.vAlpha_Blend_Premultiplied_Planar_UInt8_CV
00007ff8084fc640 (__TEXT,__text) external _vImagePremultipliedAlphaBlend_PlanarF
00007ff841d68610 (__DATA,__bss) non-external _vImagePremultipliedAlphaBlend_PlanarF.vAlpha_Blend_Premultiplied_Planar_Float_CV
00007ff8084fe300 (__TEXT,__text) external _vImagePremultipliedConstAlphaBlend_ARGB8888
00007ff841d68660 (__DATA,__bss) non-external _vImagePremultipliedConstAlphaBlend_ARGB8888.vConst_Alpha_Blend_Premultiplied_ARGB_8888_CV_new
00007ff8084fe590 (__TEXT,__text) external _vImagePremultipliedConstAlphaBlend_ARGBFFFF
00007ff841d68668 (__DATA,__bss) non-external _vImagePremultipliedConstAlphaBlend_ARGBFFFF.vConst_Alpha_Blend_Premultiplied_ARGB_FFFF_CV
00007ff8084fdd90 (__TEXT,__text) external _vImagePremultipliedConstAlphaBlend_Planar8
00007ff841d68650 (__DATA,__bss) non-external _vImagePremultipliedConstAlphaBlend_Planar8.vConst_Alpha_Blend_Premultiplied_Planar_UInt8_CV_new
00007ff8084fe040 (__TEXT,__text) external _vImagePremultipliedConstAlphaBlend_PlanarF
00007ff841d68658 (__DATA,__bss) non-external _vImagePremultipliedConstAlphaBlend_PlanarF.vConst_Alpha_Blend_Premultiplied_Planar_Float_CV
00007ff8084ff9f0 (__TEXT,__text) external _vImagePremultiplyData_ARGB16Q12
00007ff841d686a8 (__DATA,__bss) non-external _vImagePremultiplyData_ARGB16Q12.vPremultiplyData_ARGB16Q12
00007ff8084ff7c0 (__TEXT,__text) external _vImagePremultiplyData_ARGB16U
00007ff841d686a0 (__DATA,__bss) non-external _vImagePremultiplyData_ARGB16U.vPremultiplyData_ARGB16U_CV
00007ff80847b580 (__TEXT,__text) external _vImagePremultiplyData_ARGB8888
00007ff841d67e78 (__DATA,__data) non-external _vImagePremultiplyData_ARGB8888.vPremultiplyData_ARGB8888_CV
00007ff8084fee00 (__TEXT,__text) external _vImagePremultiplyData_ARGBFFFF
00007ff841d68680 (__DATA,__bss) non-external _vImagePremultiplyData_ARGBFFFF.vPremultiplyData_ARGBFFFF_CV
00007ff808697360 (__TEXT,__text) non-external (was a private external) _vImagePremultiplyData_Chunky16AlphaFirst
00007ff808582cb0 (__TEXT,__text) non-external (was a private external) _vImagePremultiplyData_Chunky16AlphaFirst_AVX
00007ff8086b5d40 (__TEXT,__text) non-external (was a private external) _vImagePremultiplyData_Chunky16AlphaFirst_AVX2
00007ff808724e70 (__TEXT,__text) non-external (was a private external) _vImagePremultiplyData_Chunky16AlphaFirst_SSE4_1
00007ff808697380 (__TEXT,__text) non-external (was a private external) _vImagePremultiplyData_Chunky16AlphaFirst_resolver
00007ff80869da60 (__TEXT,__text) non-external (was a private external) _vImagePremultiplyData_Chunky16AlphaFirst_scalar
00007ff841d68158 (__DATA,__data) non-external (was a private external) _vImagePremultiplyData_Chunky16AlphaFirst_vec
00007ff808697300 (__TEXT,__text) non-external (was a private external) _vImagePremultiplyData_Chunky16AlphaLast
00007ff8085826d0 (__TEXT,__text) non-external (was a private external) _vImagePremultiplyData_Chunky16AlphaLast_AVX
00007ff8086b5800 (__TEXT,__text) non-external (was a private external) _vImagePremultiplyData_Chunky16AlphaLast_AVX2
00007ff808724870 (__TEXT,__text) non-external (was a private external) _vImagePremultiplyData_Chunky16AlphaLast_SSE4_1
00007ff808697320 (__TEXT,__text) non-external (was a private external) _vImagePremultiplyData_Chunky16AlphaLast_resolver
00007ff80869d7b0 (__TEXT,__text) non-external (was a private external) _vImagePremultiplyData_Chunky16AlphaLast_scalar
00007ff841d68150 (__DATA,__data) non-external (was a private external) _vImagePremultiplyData_Chunky16AlphaLast_vec
00007ff808697420 (__TEXT,__text) non-external (was a private external) _vImagePremultiplyData_Chunky16Q12AlphaFirst
00007ff808583790 (__TEXT,__text) non-external (was a private external) _vImagePremultiplyData_Chunky16Q12AlphaFirst_AVX
00007ff8086b6920 (__TEXT,__text) non-external (was a private external) _vImagePremultiplyData_Chunky16Q12AlphaFirst_AVX2
00007ff8087258e0 (__TEXT,__text) non-external (was a private external) _vImagePremultiplyData_Chunky16Q12AlphaFirst_SSE4_1
00007ff808697440 (__TEXT,__text) non-external (was a private external) _vImagePremultiplyData_Chunky16Q12AlphaFirst_resolver
00007ff80869dfe0 (__TEXT,__text) non-external (was a private external) _vImagePremultiplyData_Chunky16Q12AlphaFirst_scalar
00007ff841d68168 (__DATA,__data) non-external (was a private external) _vImagePremultiplyData_Chunky16Q12AlphaFirst_vec
00007ff8086973c0 (__TEXT,__text) non-external (was a private external) _vImagePremultiplyData_Chunky16Q12AlphaLast
00007ff808583250 (__TEXT,__text) non-external (was a private external) _vImagePremultiplyData_Chunky16Q12AlphaLast_AVX
00007ff8086b6310 (__TEXT,__text) non-external (was a private external) _vImagePremultiplyData_Chunky16Q12AlphaLast_AVX2
00007ff808725390 (__TEXT,__text) non-external (was a private external) _vImagePremultiplyData_Chunky16Q12AlphaLast_SSE4_1
00007ff8086973e0 (__TEXT,__text) non-external (was a private external) _vImagePremultiplyData_Chunky16Q12AlphaLast_resolver
00007ff80869dd20 (__TEXT,__text) non-external (was a private external) _vImagePremultiplyData_Chunky16Q12AlphaLast_scalar
00007ff841d68160 (__DATA,__data) non-external (was a private external) _vImagePremultiplyData_Chunky16Q12AlphaLast_vec
00007ff8086972a0 (__TEXT,__text) non-external (was a private external) _vImagePremultiplyData_Chunky8AlphaFirst
00007ff8085820d0 (__TEXT,__text) non-external (was a private external) _vImagePremultiplyData_Chunky8AlphaFirst_AVX
00007ff8086b5240 (__TEXT,__text) non-external (was a private external) _vImagePremultiplyData_Chunky8AlphaFirst_AVX2
00007ff808724280 (__TEXT,__text) non-external (was a private external) _vImagePremultiplyData_Chunky8AlphaFirst_SSE4_1
00007ff8086972c0 (__TEXT,__text) non-external (was a private external) _vImagePremultiplyData_Chunky8AlphaFirst_resolver
00007ff80869d570 (__TEXT,__text) non-external (was a private external) _vImagePremultiplyData_Chunky8AlphaFirst_scalar
00007ff841d68148 (__DATA,__data) non-external (was a private external) _vImagePremultiplyData_Chunky8AlphaFirst_vec
00007ff808494e30 (__TEXT,__text) non-external (was a private external) _vImagePremultiplyData_Chunky8AlphaLast
00007ff808581a80 (__TEXT,__text) non-external (was a private external) _vImagePremultiplyData_Chunky8AlphaLast_AVX
00007ff808494e90 (__TEXT,__text) non-external (was a private external) _vImagePremultiplyData_Chunky8AlphaLast_AVX2
00007ff808723cf0 (__TEXT,__text) non-external (was a private external) _vImagePremultiplyData_Chunky8AlphaLast_SSE4_1
00007ff808494e50 (__TEXT,__text) non-external (was a private external) _vImagePremultiplyData_Chunky8AlphaLast_resolver
00007ff80869d330 (__TEXT,__text) non-external (was a private external) _vImagePremultiplyData_Chunky8AlphaLast_scalar
00007ff841d68140 (__DATA,__data) non-external (was a private external) _vImagePremultiplyData_Chunky8AlphaLast_vec
00007ff8086974e0 (__TEXT,__text) non-external (was a private external) _vImagePremultiplyData_ChunkyFAlphaFirst
00007ff808584150 (__TEXT,__text) non-external (was a private external) _vImagePremultiplyData_ChunkyFAlphaFirst_AVX
00007ff8086b7450 (__TEXT,__text) non-external (was a private external) _vImagePremultiplyData_ChunkyFAlphaFirst_AVX2
00007ff8087263d0 (__TEXT,__text) non-external (was a private external) _vImagePremultiplyData_ChunkyFAlphaFirst_SSE4_1
00007ff808697500 (__TEXT,__text) non-external (was a private external) _vImagePremultiplyData_ChunkyFAlphaFirst_resolver
00007ff80869e570 (__TEXT,__text) non-external (was a private external) _vImagePremultiplyData_ChunkyFAlphaFirst_scalar
00007ff841d68178 (__DATA,__data) non-external (was a private external) _vImagePremultiplyData_ChunkyFAlphaFirst_vec
00007ff808697480 (__TEXT,__text) non-external (was a private external) _vImagePremultiplyData_ChunkyFAlphaLast
00007ff808583cb0 (__TEXT,__text) non-external (was a private external) _vImagePremultiplyData_ChunkyFAlphaLast_AVX
00007ff8086b6fb0 (__TEXT,__text) non-external (was a private external) _vImagePremultiplyData_ChunkyFAlphaLast_AVX2
00007ff808725ea0 (__TEXT,__text) non-external (was a private external) _vImagePremultiplyData_ChunkyFAlphaLast_SSE4_1
00007ff8086974a0 (__TEXT,__text) non-external (was a private external) _vImagePremultiplyData_ChunkyFAlphaLast_resolver
00007ff80869e2a0 (__TEXT,__text) non-external (was a private external) _vImagePremultiplyData_ChunkyFAlphaLast_scalar
00007ff841d68170 (__DATA,__data) non-external (was a private external) _vImagePremultiplyData_ChunkyFAlphaLast_vec
00007ff8084fe820 (__TEXT,__text) external _vImagePremultiplyData_Planar8
00007ff841d68670 (__DATA,__bss) non-external _vImagePremultiplyData_Planar8.vPremultiplyData_Planar8_CV
00007ff8084feac0 (__TEXT,__text) external _vImagePremultiplyData_PlanarF
00007ff841d68678 (__DATA,__bss) non-external _vImagePremultiplyData_PlanarF.vPremultiplyData_PlanarF_CV
00007ff8084ff330 (__TEXT,__text) external _vImagePremultiplyData_RGBA16F
00007ff841d68690 (__DATA,__bss) non-external _vImagePremultiplyData_RGBA16F.vPremultiplyData_RGBA16F_CV
00007ff8084b3f60 (__TEXT,__text) external _vImagePremultiplyData_RGBA16Q12
00007ff841d686b0 (__DATA,__bss) non-external _vImagePremultiplyData_RGBA16Q12.vPremultiplyData_RGBA16Q12
00007ff8084ff590 (__TEXT,__text) external _vImagePremultiplyData_RGBA16U
00007ff841d68698 (__DATA,__bss) non-external _vImagePremultiplyData_RGBA16U.vPremultiplyData_RGBA16U_CV
00007ff80847a490 (__TEXT,__text) external _vImagePremultiplyData_RGBA8888
00007ff841d67e80 (__DATA,__data) non-external _vImagePremultiplyData_RGBA8888.vPremultiplyData_RGBA8888_CV
00007ff8084ff100 (__TEXT,__text) external _vImagePremultiplyData_RGBAFFFF
00007ff841d68688 (__DATA,__bss) non-external _vImagePremultiplyData_RGBAFFFF.vPremultiplyData_RGBAFFFF_CV
00007ff808653f10 (__TEXT,__text) non-external _vImageRLD_Float
00007ff8086535a0 (__TEXT,__text) non-external _vImageRLD_Int
00007ff8086c5490 (__TEXT,__text) external _vImageRemap_Image8U
00007ff841d68f28 (__DATA,__bss) non-external _vImageRemap_Image8U.vRemap_Planar8_fp16_line8
00007ff8086979c0 (__TEXT,__text) non-external (was a private external) _vImageRemoveAlpha_Chunky16UAlphaFirst
00007ff808589480 (__TEXT,__text) non-external (was a private external) _vImageRemoveAlpha_Chunky16UAlphaFirst_AVX
00007ff8086bc770 (__TEXT,__text) non-external (was a private external) _vImageRemoveAlpha_Chunky16UAlphaFirst_AVX2
00007ff80872b6d0 (__TEXT,__text) non-external (was a private external) _vImageRemoveAlpha_Chunky16UAlphaFirst_SSE4_1
00007ff8086979e0 (__TEXT,__text) non-external (was a private external) _vImageRemoveAlpha_Chunky16UAlphaFirst_resolver
00007ff8086a3660 (__TEXT,__text) non-external (was a private external) _vImageRemoveAlpha_Chunky16UAlphaFirst_scalar
00007ff841d681e0 (__DATA,__data) non-external (was a private external) _vImageRemoveAlpha_Chunky16UAlphaFirst_vec
00007ff808697960 (__TEXT,__text) non-external (was a private external) _vImageRemoveAlpha_Chunky16UAlphaLast
00007ff808588bc0 (__TEXT,__text) non-external (was a private external) _vImageRemoveAlpha_Chunky16UAlphaLast_AVX
00007ff8086bbeb0 (__TEXT,__text) non-external (was a private external) _vImageRemoveAlpha_Chunky16UAlphaLast_AVX2
00007ff80872ae10 (__TEXT,__text) non-external (was a private external) _vImageRemoveAlpha_Chunky16UAlphaLast_SSE4_1
00007ff808697980 (__TEXT,__text) non-external (was a private external) _vImageRemoveAlpha_Chunky16UAlphaLast_resolver
00007ff8086a2da0 (__TEXT,__text) non-external (was a private external) _vImageRemoveAlpha_Chunky16UAlphaLast_scalar
00007ff841d681d8 (__DATA,__data) non-external (was a private external) _vImageRemoveAlpha_Chunky16UAlphaLast_vec
00007ff808697900 (__TEXT,__text) non-external (was a private external) _vImageRemoveAlpha_Chunky8AlphaFirst
00007ff808588340 (__TEXT,__text) non-external (was a private external) _vImageRemoveAlpha_Chunky8AlphaFirst_AVX
00007ff8086bb630 (__TEXT,__text) non-external (was a private external) _vImageRemoveAlpha_Chunky8AlphaFirst_AVX2
00007ff80872a590 (__TEXT,__text) non-external (was a private external) _vImageRemoveAlpha_Chunky8AlphaFirst_SSE4_1
00007ff808697920 (__TEXT,__text) non-external (was a private external) _vImageRemoveAlpha_Chunky8AlphaFirst_resolver
00007ff8086a2520 (__TEXT,__text) non-external (was a private external) _vImageRemoveAlpha_Chunky8AlphaFirst_scalar
00007ff841d681d0 (__DATA,__data) non-external (was a private external) _vImageRemoveAlpha_Chunky8AlphaFirst_vec
00007ff8086978a0 (__TEXT,__text) non-external (was a private external) _vImageRemoveAlpha_Chunky8AlphaLast
00007ff808587ad0 (__TEXT,__text) non-external (was a private external) _vImageRemoveAlpha_Chunky8AlphaLast_AVX
00007ff8086badc0 (__TEXT,__text) non-external (was a private external) _vImageRemoveAlpha_Chunky8AlphaLast_AVX2
00007ff808729d20 (__TEXT,__text) non-external (was a private external) _vImageRemoveAlpha_Chunky8AlphaLast_SSE4_1
00007ff8086978c0 (__TEXT,__text) non-external (was a private external) _vImageRemoveAlpha_Chunky8AlphaLast_resolver
00007ff8086a1cb0 (__TEXT,__text) non-external (was a private external) _vImageRemoveAlpha_Chunky8AlphaLast_scalar
00007ff841d681c8 (__DATA,__data) non-external (was a private external) _vImageRemoveAlpha_Chunky8AlphaLast_vec
00007ff808697a80 (__TEXT,__text) non-external (was a private external) _vImageRemoveAlpha_ChunkyFAlphaFirst
00007ff80858a6e0 (__TEXT,__text) non-external (was a private external) _vImageRemoveAlpha_ChunkyFAlphaFirst_AVX
00007ff8086bd9d0 (__TEXT,__text) non-external (was a private external) _vImageRemoveAlpha_ChunkyFAlphaFirst_AVX2
00007ff80872c8f0 (__TEXT,__text) non-external (was a private external) _vImageRemoveAlpha_ChunkyFAlphaFirst_SSE4_1
00007ff808697aa0 (__TEXT,__text) non-external (was a private external) _vImageRemoveAlpha_ChunkyFAlphaFirst_resolver
00007ff8086a4880 (__TEXT,__text) non-external (was a private external) _vImageRemoveAlpha_ChunkyFAlphaFirst_scalar
00007ff841d681f0 (__DATA,__data) non-external (was a private external) _vImageRemoveAlpha_ChunkyFAlphaFirst_vec
00007ff808697a20 (__TEXT,__text) non-external (was a private external) _vImageRemoveAlpha_ChunkyFAlphaLast
00007ff808589d50 (__TEXT,__text) non-external (was a private external) _vImageRemoveAlpha_ChunkyFAlphaLast_AVX
00007ff8086bd040 (__TEXT,__text) non-external (was a private external) _vImageRemoveAlpha_ChunkyFAlphaLast_AVX2
00007ff80872bfa0 (__TEXT,__text) non-external (was a private external) _vImageRemoveAlpha_ChunkyFAlphaLast_SSE4_1
00007ff808697a40 (__TEXT,__text) non-external (was a private external) _vImageRemoveAlpha_ChunkyFAlphaLast_resolver
00007ff8086a3f30 (__TEXT,__text) non-external (was a private external) _vImageRemoveAlpha_ChunkyFAlphaLast_scalar
00007ff841d681e8 (__DATA,__data) non-external (was a private external) _vImageRemoveAlpha_ChunkyFAlphaLast_vec
00007ff808653e20 (__TEXT,__text) external _vImageRichardsonLucyDeConvolve_ARGB8888
00007ff808655010 (__TEXT,__text) external _vImageRichardsonLucyDeConvolve_ARGBFFFF
00007ff808653540 (__TEXT,__text) external _vImageRichardsonLucyDeConvolve_Planar8
00007ff808653e80 (__TEXT,__text) external _vImageRichardsonLucyDeConvolve_PlanarF
00007ff8085fb4a0 (__TEXT,__text) external _vImageRotate90_ARGB16F
00007ff8085fcb80 (__TEXT,__text) external _vImageRotate90_ARGB16S
