00007ff841b08b40 (__DATA,__data) non-external _.compoundliteral
00007ff84020d410 (__DATA_CONST,__const) non-external _operation_info
00007ff84020ce30 (__DATA_CONST,__const) non-external _operation_names
00007ff802cdbb8f (__TEXT,__text) non-external _operator_precedence
00007ff802ccd41f (__TEXT,__text) non-external _opexe_0
00007ff802cf36c6 (__TEXT,__text) non-external _opexe_0.cold.1
00007ff802cf36e9 (__TEXT,__text) non-external _opexe_0.cold.2
00007ff802cd0094 (__TEXT,__text) non-external _opexe_1
00007ff802cd0cf4 (__TEXT,__text) non-external _opexe_2
00007ff802cd1e74 (__TEXT,__text) non-external _opexe_3
00007ff802cd2544 (__TEXT,__text) non-external _opexe_4
00007ff802ccea18 (__TEXT,__text) non-external _opexe_5
00007ff802ce8f38 (__TEXT,__text) non-external _opexe_6
                 (undefined) external _os_log_type_enabled (from libSystem)
00007ff802cd4d3d (__TEXT,__text) non-external (was a private external) _pair_car
00007ff802cd4d8b (__TEXT,__text) non-external (was a private external) _pair_cdr
00007ff802cd5c68 (__TEXT,__text) non-external _parse_pattern
00007ff802d0d770 (__TEXT,__const) non-external _policy_scm
00007ff802ceca77 (__TEXT,__text) non-external _populate_modifier_descriptor
00007ff802cece23 (__TEXT,__text) non-external _populate_modifier_msgfilter_descriptor
00007ff802cd3f0d (__TEXT,__text) non-external _port_close
00007ff802cccdc9 (__TEXT,__text) non-external _port_from_string
00007ff802cd54b7 (__TEXT,__text) non-external _port_rep_from_file
00007ff802ce8038 (__TEXT,__text) non-external _previously_emitted_buffer
00007ff802cea78a (__TEXT,__text) non-external _printatom
00007ff802cf0848 (__TEXT,__text) non-external _priortysort
00007ff84020a8b0 (__DATA_CONST,__const) non-external _profile_dirs
00007ff802cde098 (__TEXT,__text) non-external _push_bytes
00007ff802cdc98b (__TEXT,__text) non-external _push_byteset
00007ff802cde248 (__TEXT,__text) non-external _push_jne_instr
00007ff802cdbbd5 (__TEXT,__text) non-external _push_literal
00007ff802cde3ae (__TEXT,__text) non-external _push_match_sequence_instr
00007ff802ce986b (__TEXT,__text) non-external _push_nop
00007ff802cdb6d8 (__TEXT,__text) non-external _push_operator
00007ff802ce9b7d (__TEXT,__text) non-external (was a private external) _putcharacter
00007ff802ce9b31 (__TEXT,__text) non-external (was a private external) _putstr
00007ff802ccfd26 (__TEXT,__text) non-external _readstr_upto
                 (undefined) external _realloc (from libSystem)
                 (undefined) external _reallocf (from libSystem)
00007ff802ce819f (__TEXT,__text) non-external _record_buffer_data
00007ff802ce82ab (__TEXT,__text) non-external _record_condition_data
00007ff802cde599 (__TEXT,__text) non-external _regex_quote
00007ff802ce4671 (__TEXT,__text) non-external _reorder_condition
00007ff802ce4868 (__TEXT,__text) non-external _reorder_condition_list
00007ff802ced758 (__TEXT,__text) non-external _reorder_policy
00007ff802cd940a (__TEXT,__text) non-external _reverse
00007ff802cd349b (__TEXT,__text) non-external (was a private external) _s_cons
00007ff802cd2f5c (__TEXT,__text) non-external (was a private external) _s_immutable_cons
00007ff802cce554 (__TEXT,__text) non-external _s_save
00007ff802ce88a9 (__TEXT,__text) external _sandbox_apply
00007ff802ce88c3 (__TEXT,__text) external _sandbox_apply_container
00007ff802ceaeac (__TEXT,__text) external _sandbox_compile_entitlements
00007ff802cc91cb (__TEXT,__text) external _sandbox_compile_file
00007ff802cc9140 (__TEXT,__text) external _sandbox_compile_named
00007ff802ce9589 (__TEXT,__text) external _sandbox_compile_string
00007ff802ceb810 (__TEXT,__text) external _sandbox_container_paths_iterate_items
00007ff802cc9010 (__TEXT,__text) external _sandbox_create_params
00007ff802cebc09 (__TEXT,__text) external _sandbox_exempt_from_network_approval_policy
00007ff802ce8986 (__TEXT,__text) external _sandbox_free_params
00007ff802ce8955 (__TEXT,__text) external _sandbox_free_profile
00007ff802ceafd7 (__TEXT,__text) external _sandbox_inspect_pid
00007ff802ceb0d4 (__TEXT,__text) external _sandbox_inspect_smemory
00007ff802ceb825 (__TEXT,__text) external _sandbox_prepare_user_home_mount
00007ff802cebcba (__TEXT,__text) external _sandbox_register_network_approval_policy_exemption_for_share
00007ff802ceaed5 (__TEXT,__text) external _sandbox_register_profile
00007ff802cec038 (__TEXT,__text) external _sandbox_register_sync_root
00007ff802cc905b (__TEXT,__text) external _sandbox_set_param
00007ff802ceb154 (__TEXT,__text) external _sandbox_set_user_state_item
00007ff802ceb16c (__TEXT,__text) external _sandbox_set_user_state_item_with_persona
00007ff802ceafaa (__TEXT,__text) external _sandbox_unregister_all_profiles
00007ff802ceaf65 (__TEXT,__text) external _sandbox_unregister_profile
00007ff802ceb0df (__TEXT,__text) external _sandbox_user_state_item_buffer_create
00007ff802ceb13c (__TEXT,__text) external _sandbox_user_state_item_buffer_destroy
00007ff802ceb0ee (__TEXT,__text) external _sandbox_user_state_item_buffer_send
00007ff802ceb464 (__TEXT,__text) external _sandbox_user_state_iterate_items
00007ff802ced6f0 (__TEXT,__text) non-external _sb_annotation_destroy
00007ff802ce6aa9 (__TEXT,__text) non-external _sb_annotation_set_integer
00007ff802cf15ec (__TEXT,__text) non-external _sb_bitmask_create_empty
00007ff802cf157d (__TEXT,__text) non-external _sb_bitmask_release
00007ff802ccb746 (__TEXT,__text) non-external _sb_buffer_alloc
00007ff802cdcd19 (__TEXT,__text) non-external _sb_buffer_get_byte_count
00007ff802cdcda8 (__TEXT,__text) non-external _sb_buffer_get_hash
00007ff802cde4d6 (__TEXT,__text) non-external _sb_buffer_is_equivalent
00007ff802cd6434 (__TEXT,__text) non-external _sb_buffer_release
00007ff802cdd1a7 (__TEXT,__text) non-external _sb_buffer_retain
00007ff802cf264e (__TEXT,__text) non-external _sb_buffer_with_contents_of_file
00007ff802cdcd55 (__TEXT,__text) non-external _sb_buffer_with_data_pointer
00007ff802cdc777 (__TEXT,__text) non-external _sb_byteset_add_byte
00007ff802cf2212 (__TEXT,__text) non-external _sb_byteset_copy
00007ff802cdc9f8 (__TEXT,__text) non-external _sb_byteset_get_population
00007ff802ce5f70 (__TEXT,__text) non-external _sb_byteset_is_equivalent
00007ff802cdebd0 (__TEXT,__text) non-external _sb_byteset_iterate_ranges
00007ff802cdc8e0 (__TEXT,__text) non-external _sb_byteset_negate
00007ff802cdc734 (__TEXT,__text) non-external _sb_byteset_new
00007ff802cdc879 (__TEXT,__text) non-external _sb_byteset_release
00007ff802cdc826 (__TEXT,__text) non-external _sb_byteset_retain
00007ff802cded3a (__TEXT,__text) non-external _sb_byteset_union
00007ff802ccb600 (__TEXT,__text) non-external _sb_calloc
00007ff802cf2eed (__TEXT,__text) non-external _sb_condition_boolean
00007ff802cd9659 (__TEXT,__text) non-external _sb_condition_conjunction
00007ff802ce93a8 (__TEXT,__text) non-external _sb_condition_constant
00007ff802cd6d22 (__TEXT,__text) non-external _sb_condition_disjunction
00007ff802cf338e (__TEXT,__text) non-external _sb_condition_is_bitmask
00007ff802ce2144 (__TEXT,__text) non-external _sb_condition_is_conjunction
00007ff802cd9920 (__TEXT,__text) non-external _sb_condition_is_contrary
00007ff802ce1454 (__TEXT,__text) non-external _sb_condition_is_disjunction
00007ff802cd9fda (__TEXT,__text) non-external _sb_condition_is_equivalent
00007ff802ce7e24 (__TEXT,__text) non-external _sb_condition_is_integer
00007ff802ce2389 (__TEXT,__text) non-external _sb_condition_is_pattern
00007ff802cd68a4 (__TEXT,__text) non-external _sb_condition_is_regex
00007ff802cf331f (__TEXT,__text) non-external _sb_condition_is_string_textbuf
00007ff802ce24e5 (__TEXT,__text) non-external _sb_condition_is_transposable
00007ff802cd6914 (__TEXT,__text) non-external _sb_condition_list_append
00007ff802ce2ab4 (__TEXT,__text) non-external _sb_condition_list_contains_condition
00007ff802ce26bd (__TEXT,__text) non-external _sb_condition_list_copy
00007ff802cdd2c7 (__TEXT,__text) non-external _sb_condition_list_every_condition_matches_predicate
00007ff802cf22a8 (__TEXT,__text) non-external _sb_condition_list_filter
00007ff802cd9096 (__TEXT,__text) non-external _sb_condition_list_get_hash
00007ff802ce5acc (__TEXT,__text) non-external _sb_condition_list_is_equivalent
00007ff802cd9214 (__TEXT,__text) non-external _sb_condition_list_iterate
00007ff802ce30b3 (__TEXT,__text) non-external _sb_condition_list_iterate_reverse
00007ff802cd4c71 (__TEXT,__text) non-external _sb_condition_list_new
00007ff802cd53d9 (__TEXT,__text) non-external _sb_condition_list_release
00007ff802ce27cc (__TEXT,__text) non-external _sb_condition_list_remove
00007ff802ce38d4 (__TEXT,__text) non-external _sb_condition_matches_subset
00007ff802ce12a4 (__TEXT,__text) non-external _sb_condition_negation
00007ff802ce8ec7 (__TEXT,__text) non-external _sb_condition_network
00007ff802cd6563 (__TEXT,__text) non-external _sb_condition_new
00007ff802cdc6d3 (__TEXT,__text) non-external _sb_condition_pattern
00007ff802cd7100 (__TEXT,__text) non-external _sb_condition_pattern_path
00007ff802cd6bb1 (__TEXT,__text) non-external _sb_condition_release
00007ff802cd6818 (__TEXT,__text) non-external _sb_condition_set_source_info
00007ff802cdd0e2 (__TEXT,__text) non-external _sb_condition_string
00007ff802ccb2c1 (__TEXT,__text) non-external _sb_context_intern_string
00007ff802cd50cc (__TEXT,__text) non-external _sb_context_release
00007ff802cd504e (__TEXT,__text) non-external _sb_context_release_modification
00007ff802ccb199 (__TEXT,__text) non-external _sb_context_retain
00007ff802cf29f4 (__TEXT,__text) non-external _sb_context_retain_modification
00007ff802cf1261 (__TEXT,__text) non-external _sb_error_fatal
00007ff802cf14e9 (__TEXT,__text) non-external _sb_error_fatal_for_instruction
00007ff802cf1308 (__TEXT,__text) non-external _sb_error_for_instruction
00007ff802cdcbdc (__TEXT,__text) non-external _sb_error_new
00007ff84020b7f0 (__DATA_CONST,__const) non-external _sb_error_out_of_memory.oom_error
00007ff802cdcabf (__TEXT,__text) non-external _sb_error_set_unsupported_with_format
00007ff802cf10e8 (__TEXT,__text) non-external _sb_error_set_with_description
00007ff802cf11c3 (__TEXT,__text) non-external _sb_error_set_with_format
00007ff802cf1143 (__TEXT,__text) non-external _sb_error_set_with_formatv
00007ff802cd38e5 (__TEXT,__text) non-external _sb_filter_accepts_type
00007ff802cf2997 (__TEXT,__text) non-external _sb_filter_has_atom_namespace
00007ff841a19650 (__DATA_DIRTY,__bss) non-external _sb_filter_has_side_effects.filterset
00007ff841a19660 (__DATA_DIRTY,__bss) non-external _sb_filter_has_side_effects.onceToken
00007ff802cd57b7 (__TEXT,__text) non-external _sb_fsa_acceptor
00007ff802cd8141 (__TEXT,__text) non-external _sb_fsa_copy
00007ff802cd7f8d (__TEXT,__text) non-external _sb_fsa_disjunction
00007ff802cd838f (__TEXT,__text) non-external _sb_fsa_get_recognizer_child
00007ff802ce40ea (__TEXT,__text) non-external _sb_fsa_is_backtracking_recognizer
00007ff802ce3fe1 (__TEXT,__text) non-external _sb_fsa_matches_subset
00007ff802cdea3f (__TEXT,__text) non-external _sb_fsa_recognizer_byteset
00007ff802cdee3e (__TEXT,__text) non-external _sb_fsa_recognizer_byteset_skip
00007ff802cde9ad (__TEXT,__text) non-external _sb_fsa_recognizer_seek_byte
00007ff802cdc63d (__TEXT,__text) non-external _sb_fsa_recognizer_seek_byte_with_retry
00007ff802cd7d52 (__TEXT,__text) non-external _sb_fsa_recognizer_sequence
00007ff802cd7f3c (__TEXT,__text) non-external _sb_fsa_recognizer_terminal
00007ff802cf2b0c (__TEXT,__text) non-external _sb_fsa_recognizer_variable
00007ff802cd6309 (__TEXT,__text) non-external _sb_fsa_release
00007ff802cd8ebc (__TEXT,__text) non-external _sb_fsa_release_indegree
00007ff802cd6246 (__TEXT,__text) non-external _sb_fsa_retain
00007ff802cd7eb9 (__TEXT,__text) non-external _sb_fsa_retain_indegree
00007ff802cde894 (__TEXT,__text) non-external _sb_fsa_set_recognizer_child
00007ff802ccb657 (__TEXT,__text) non-external _sb_hash_compute
00007ff802ceafef (__TEXT,__text) non-external _sb_inspect_subsystem
00007ff802ccb96a (__TEXT,__text) non-external _sb_instr_action
00007ff802cd7016 (__TEXT,__text) non-external _sb_instr_conditional
00007ff802ce5fde (__TEXT,__text) non-external _sb_instr_get_action_modifiers
00007ff802ce1541 (__TEXT,__text) non-external _sb_instr_get_jump_target
00007ff802ce0f6c (__TEXT,__text) non-external _sb_instr_is_equivalent
00007ff802ccb9d3 (__TEXT,__text) non-external _sb_instr_new
00007ff802ccbb8c (__TEXT,__text) non-external _sb_instr_release
00007ff802ce1167 (__TEXT,__text) non-external _sb_instr_replace
00007ff802ccba89 (__TEXT,__text) non-external _sb_instr_retain
00007ff802ce16aa (__TEXT,__text) non-external _sb_instr_set_condition
00007ff802cdd038 (__TEXT,__text) non-external _sb_instr_set_false_branch
00007ff802ce37e3 (__TEXT,__text) non-external _sb_instr_set_true_branch
00007ff802ccbadf (__TEXT,__text) non-external _sb_instr_track
00007ff802ccb6a7 (__TEXT,__text) non-external _sb_malloc
00007ff802cda569 (__TEXT,__text) non-external _sb_modifier_requires_argument
00007ff802cd4edb (__TEXT,__text) non-external _sb_modifiers_iterate
00007ff802cd4f4c (__TEXT,__text) non-external _sb_modifiers_release
00007ff802cec6c5 (__TEXT,__text) non-external _sb_msgfilter_release
00007ff802ce868e (__TEXT,__text) non-external _sb_mutable_buffer_make_immutable
00007ff802cdf8b5 (__TEXT,__text) non-external _sb_mutable_buffer_new
00007ff802ce87a7 (__TEXT,__text) non-external _sb_mutable_buffer_release
00007ff802ce6b45 (__TEXT,__text) non-external _sb_mutable_buffer_set_minimum_size
00007ff802ce6bcd (__TEXT,__text) non-external _sb_mutable_buffer_write
00007ff802cea99e (__TEXT,__text) non-external (was a private external) _sb_packbuff_free
00007ff802cf3824 (__TEXT,__text) non-external _sb_packbuff_free.cold.1
00007ff802ceaa10 (__TEXT,__text) non-external (was a private external) _sb_packbuff_get_bytes
00007ff802ceaa24 (__TEXT,__text) non-external (was a private external) _sb_packbuff_get_item_value_type
00007ff802ceaa1a (__TEXT,__text) non-external (was a private external) _sb_packbuff_get_size
00007ff802cea93c (__TEXT,__text) non-external (was a private external) _sb_packbuff_init_with_buffer
00007ff802cea82f (__TEXT,__text) non-external (was a private external) _sb_packbuff_new
00007ff802ceabe8 (__TEXT,__text) non-external _sb_packbuff_pack_item
00007ff802cf38b9 (__TEXT,__text) non-external _sb_packbuff_pack_item.cold.1
00007ff802cf38dc (__TEXT,__text) non-external _sb_packbuff_pack_item.cold.2
00007ff802cead49 (__TEXT,__text) non-external (was a private external) _sb_packbuff_pack_key_with_string_value
00007ff802cead16 (__TEXT,__text) non-external (was a private external) _sb_packbuff_pack_string
00007ff802ceabcf (__TEXT,__text) non-external (was a private external) _sb_packbuff_pack_uint32
00007ff802cea8a1 (__TEXT,__text) non-external _sb_packbuff_realloc
00007ff802ceaa98 (__TEXT,__text) non-external _sb_packbuff_unpack_item
00007ff802cf3896 (__TEXT,__text) non-external _sb_packbuff_unpack_item.cold.1
00007ff802ceadf8 (__TEXT,__text) non-external (was a private external) _sb_packbuff_unpack_key_with_string_value
00007ff802ceab60 (__TEXT,__text) non-external (was a private external) _sb_packbuff_unpack_string
00007ff802ceaa43 (__TEXT,__text) non-external (was a private external) _sb_packbuff_unpack_uint32
00007ff802cdcf3f (__TEXT,__text) non-external _sb_pattern_is_disjoint_with_regex
00007ff802cd629f (__TEXT,__text) non-external _sb_pattern_new
00007ff802cd570b (__TEXT,__text) non-external _sb_pattern_prefix
00007ff802cda751 (__TEXT,__text) non-external _sb_pattern_regex
00007ff802cd6782 (__TEXT,__text) non-external _sb_pattern_release
00007ff802cd672f (__TEXT,__text) non-external _sb_pattern_retain
00007ff802cdd66d (__TEXT,__text) non-external _sb_pattern_serialize
00007ff802cec380 (__TEXT,__text) non-external _sb_pattern_var_release
00007ff802cec32b (__TEXT,__text) non-external _sb_pattern_var_retain
00007ff802cec471 (__TEXT,__text) non-external _sb_pattern_var_set_ordinal
00007ff802cec62f (__TEXT,__text) non-external _sb_pattern_varset_get_available_ordinal
00007ff802ce948a (__TEXT,__text) non-external _sb_pattern_varset_release
00007ff802ce93dc (__TEXT,__text) non-external _sb_pattern_varset_retain
00007ff802cf0edc (__TEXT,__text) non-external _sb_policy_get_entry_point
00007ff802cf0e1c (__TEXT,__text) non-external _sb_policy_is_equivalent
00007ff802cf0ddc (__TEXT,__text) non-external _sb_policy_is_operation_supported
00007ff802cf0f1e (__TEXT,__text) non-external _sb_policy_iterate_entry_points
00007ff802cf0a4e (__TEXT,__text) non-external _sb_policy_new
00007ff802cf0cb1 (__TEXT,__text) non-external _sb_policy_release
00007ff802cf0d3d (__TEXT,__text) non-external _sb_policy_set_entry_point
00007ff802cdf811 (__TEXT,__text) non-external _sb_profile_release
00007ff802ce9433 (__TEXT,__text) non-external _sb_profile_set_pattern_variables
00007ff802ce95b7 (__TEXT,__text) non-external _sb_program_add_source_buffer
00007ff802ccb7c5 (__TEXT,__text) non-external _sb_program_source_alloc
00007ff802cde1ea (__TEXT,__text) non-external _sb_realloc
00007ff802cdce02 (__TEXT,__text) non-external _sb_regex_release
00007ff802cdf594 (__TEXT,__text) non-external _sb_sbpl_parser_release
00007ff802cdcce6 (__TEXT,__text) non-external _sb_textbuf_get_length
00007ff802cd7357 (__TEXT,__text) non-external _sb_textbuf_with_normalized_string_copy
00007ff802ccb1f0 (__TEXT,__text) non-external _sb_textbuf_with_string_copy
00007ff802cdcea5 (__TEXT,__text) non-external _sb_textbuf_with_substring_copy
00007ff802cedb70 (__TEXT,__text) non-external _sb_transform_eliminate_dead_code_profile
00007ff802ce2d55 (__TEXT,__text) non-external _sb_transform_expand_logical_conditions_profile
00007ff802cede03 (__TEXT,__text) non-external _sb_transform_resolve_jumps_policy
00007ff802ce062e (__TEXT,__text) non-external _sb_transform_synthesize_logical_conditions_profile
00007ff802cdf469 (__TEXT,__text) non-external _sb_visitor_has_visited
00007ff802cdf0fd (__TEXT,__text) non-external _sb_visitor_new
00007ff802cdf50c (__TEXT,__text) non-external _sb_visitor_release
00007ff802cf0f7a (__TEXT,__text) non-external _sb_warn
00007ff802d10530 (__TEXT,__const) non-external _sbpl1_scm
00007ff802d10f40 (__TEXT,__const) non-external _sbpl2_scm
00007ff802cee617 (__TEXT,__text) non-external _sbpl_enter_message_filter_context
00007ff802ceed70 (__TEXT,__text) non-external _sbpl_filter_eqv
00007ff802cee82f (__TEXT,__text) non-external _sbpl_leave_message_filter_context
00007ff802ceee3e (__TEXT,__text) non-external _sbpl_operation_eqv
00007ff802d0a1d0 (__TEXT,__const) non-external _sbpl_scm
00007ff802cdef3c (__TEXT,__text) non-external (was a private external) _scheme_call
00007ff802cd3045 (__TEXT,__text) non-external (was a private external) _scheme_define
00007ff802cdf64c (__TEXT,__text) non-external (was a private external) _scheme_deinit
00007ff802ccc3ab (__TEXT,__text) non-external (was a private external) _scheme_enable_full_backtraces
00007ff802ce9d54 (__TEXT,__text) non-external (was a private external) _scheme_error
00007ff802cea10a (__TEXT,__text) non-external (was a private external) _scheme_errorf
00007ff802cde7e3 (__TEXT,__text) non-external (was a private external) _scheme_get_external_data
00007ff802cdeefe (__TEXT,__text) non-external (was a private external) _scheme_global
00007ff802ccbd61 (__TEXT,__text) non-external (was a private external) _scheme_init_custom_alloc
00007ff802ccbd1d (__TEXT,__text) non-external (was a private external) _scheme_init_new
00007ff802cd365c (__TEXT,__text) non-external (was a private external) _scheme_load_file
00007ff802ccce77 (__TEXT,__text) non-external (was a private external) _scheme_load_string
00007ff802cd3dd7 (__TEXT,__text) non-external (was a private external) _scheme_push_string
00007ff802cea1f5 (__TEXT,__text) non-external (was a private external) _scheme_quit
00007ff802ccce54 (__TEXT,__text) non-external (was a private external) _scheme_set_error_port_string
00007ff802cccd96 (__TEXT,__text) non-external (was a private external) _scheme_set_external_data
00007ff802cccda5 (__TEXT,__text) non-external (was a private external) _scheme_set_output_port_string
00007ff802ce9bb8 (__TEXT,__text) non-external (was a private external) _scheme_write_to_string
00007ff802cd85f7 (__TEXT,__text) non-external _shallow_copy_node
00007ff802ce3552 (__TEXT,__text) non-external _skip_redundant_instructions
                 (undefined) external _snprintf (from libSystem)
00007ff802ce59ac (__TEXT,__text) non-external _split_node
                 (undefined) external _sscanf (from libSystem)
00007ff802cccbd9 (__TEXT,__text) non-external _store_string
                 (undefined) external _strcasecmp (from libSystem)
                 (undefined) external _strchr (from libSystem)
                 (undefined) external _strcmp (from libSystem)
                 (undefined) external _strcspn (from libSystem)
                 (undefined) external _strdup (from libSystem)
                 (undefined) external _strerror (from libSystem)
00007ff802cde7d7 (__TEXT,__text) non-external (was a private external) _string_length
00007ff802cd56f5 (__TEXT,__text) non-external (was a private external) _string_value
                 (undefined) external _strlcat (from libSystem)
                 (undefined) external _strlen (from libSystem)
                 (undefined) external _strncmp (from libSystem)
                 (undefined) external _strnlen (from libSystem)
                 (undefined) external _strrchr (from libSystem)
                 (undefined) external _strsep (from libSystem)
                 (undefined) external _strspn (from libSystem)
                 (undefined) external _strstr (from libSystem)
                 (undefined) external _strtod (from libSystem)
                 (undefined) external _strtol (from libSystem)
00007ff802cd3092 (__TEXT,__text) non-external (was a private external) _symname
00007ff802ce0676 (__TEXT,__text) non-external _synthesize_logical_conditions
00007ff802cf249d (__TEXT,__text) non-external _synthesize_logical_conditions_policy
00007ff84020a7b0 (__DATA_CONST,__const) non-external _tests
00007ff802cce5dc (__TEXT,__text) non-external _token
00007ff802cdf26c (__TEXT,__text) non-external _traverse_postorder
00007ff802cf08ef (__TEXT,__text) non-external _traverse_preorder
00007ff802cf2f67 (__TEXT,__text) non-external _type_mismatch_error
                 (undefined) external _ungetc (from libSystem)
00007ff802cf06d5 (__TEXT,__text) non-external _unicode_decompose
00007ff802cd7cec (__TEXT,__text) non-external _unicode_decomposeable
00007ff802cf0761 (__TEXT,__text) non-external _unicode_recursive_decompose
00007ff802d10fa0 (__TEXT,__const) non-external _utf_extrabytes
                 (undefined) external _uuid_unparse_lower (from libSystem)
00007ff802cee944 (__TEXT,__text) non-external _variable_quote
                 (undefined) external _vasprintf (from libSystem)
00007ff802cee06e (__TEXT,__text) non-external _version
00007ff802cf34d7 (__TEXT,__text) non-external _visited_list_done
                 (undefined) external _vm_deallocate (from libSystem)
                 (undefined) weak external _voucher_mach_msg_set (from libSystem)
00007ff802cd310b (__TEXT,__text) non-external _xpc2sc
                 (undefined) external _xpc_array_get_count (from libSystem)
                 (undefined) external _xpc_array_get_value (from libSystem)
                 (undefined) external _xpc_bool_get_value (from libSystem)
                 (undefined) external _xpc_dictionary_apply (from libSystem)
                 (undefined) external _xpc_dictionary_create (from libSystem)
                 (undefined) external _xpc_dictionary_get_value (from libSystem)
                 (undefined) external _xpc_dictionary_set_string (from libSystem)
                 (undefined) external _xpc_dictionary_set_value (from libSystem)
                 (undefined) external _xpc_get_type (from libSystem)
                 (undefined) external _xpc_int64_get_value (from libSystem)
                 (undefined) external _xpc_release (from libSystem)
                 (undefined) external _xpc_retain (from libSystem)
                 (undefined) external _xpc_string_get_string_ptr (from libSystem)
                 (undefined) external _xpc_uint64_get_value (from libSystem)
                 (undefined) external _xpc_uuid_get_bytes (from libSystem)
