                 (undefined) external _AuthorizationCopyInfo (from Security)
                 (undefined) external _AuthorizationCopyRights (from Security)
                 (undefined) external _AuthorizationCreate (from Security)
                 (undefined) external _AuthorizationFree (from Security)
                 (undefined) external _AuthorizationFreeItemSet (from Security)
                 (undefined) external _CC_SHA1_Final (from libSystem)
                 (undefined) external _CC_SHA1_Init (from libSystem)
                 (undefined) external _CC_SHA1_Update (from libSystem)
                 (undefined) external _CFBooleanGetTypeID (from CoreFoundation)
                 (undefined) external _CFBooleanGetValue (from CoreFoundation)
                 (undefined) external _CFDataGetBytePtr (from CoreFoundation)
                 (undefined) external _CFDataGetLength (from CoreFoundation)
                 (undefined) external _CFDictionaryCreateMutable (from CoreFoundation)
                 (undefined) external _CFDictionaryGetTypeID (from CoreFoundation)
                 (undefined) external _CFDictionaryGetValue (from CoreFoundation)
                 (undefined) external _CFDictionarySetValue (from CoreFoundation)
                 (undefined) external _CFGetTypeID (from CoreFoundation)
                 (undefined) external _CFPropertyListCreateData (from CoreFoundation)
                 (undefined) external _CFPropertyListCreateWithStream (from CoreFoundation)
                 (undefined) external _CFReadStreamCreateWithFile (from CoreFoundation)
                 (undefined) external _CFReadStreamOpen (from CoreFoundation)
                 (undefined) external _CFRelease (from CoreFoundation)
                 (undefined) external _CFRetain (from CoreFoundation)
                 (undefined) external _CFStringCreateWithFormat (from CoreFoundation)
                 (undefined) external _CFURLCreateWithFileSystemPath (from CoreFoundation)
00007ff80e5d6c36 (__TEXT,__text) external _FSp_krb_get_svc_in_tkt
00007ff80e5d0632 (__TEXT,__text) non-external (was a private external) _mshim_haprepencpart2maprepencpart
00007ff80e5d046c (__TEXT,__text) non-external (was a private external) _mshim_hcred2mcred
00007ff80e5d011a (__TEXT,__text) non-external (was a private external) _mshim_hdata2mdata
00007ff80e5d07a8 (__TEXT,__text) non-external (was a private external) _mshim_herror2merror
00007ff80e5d0184 (__TEXT,__text) non-external (was a private external) _mshim_hkeyblock2mkeyblock
00007ff80e5d1235 (__TEXT,__text) non-external (was a private external) _mshim_hprinc2mprinc
00007ff80e5d0693 (__TEXT,__text) non-external (was a private external) _mshim_hreplay2mreplay
00007ff80e5d798a (__TEXT,__text) non-external _mshim_hticket2mticket
00007ff80e5ccdd1 (__TEXT,__text) non-external (was a private external) _mshim_log_entry
00007ff80e5d00e8 (__TEXT,__text) non-external (was a private external) _mshim_malloc
00007ff80e5d8d5d (__TEXT,__text) non-external _mshim_malloc.cold.1
00007ff80e5d0292 (__TEXT,__text) non-external (was a private external) _mshim_mcred2hcred
00007ff80e5d0152 (__TEXT,__text) non-external (was a private external) _mshim_mdata2hdata
00007ff80e5d01c1 (__TEXT,__text) non-external (was a private external) _mshim_mkeyblock2hkeyblock
00007ff80e5d086f (__TEXT,__text) non-external (was a private external) _mshim_remap_flags
                 (undefined) external _notify_check (from libSystem)
                 (undefined) external _notify_post (from libSystem)
                 (undefined) external _notify_register_check (from libSystem)
00007ff842712e98 (__DATA,__data) non-external _notify_token
00007ff842712760 (__DATA,__const) non-external _oidsets
00007ff842712d50 (__DATA,__data) non-external _prof_error_strings
00007ff80e5d4563 (__TEXT,__text) external _profile_abandon
00007ff80e5d58ed (__TEXT,__text) non-external (was a private external) _profile_add_node
00007ff80e5d55af (__TEXT,__text) external _profile_add_relation
00007ff80e5d539e (__TEXT,__text) external _profile_clear_relation
00007ff80e5d3629 (__TEXT,__text) non-external (was a private external) _profile_close_file
00007ff80e5d3672 (__TEXT,__text) external _profile_configuration_updated
00007ff80e5d4244 (__TEXT,__text) non-external (was a private external) _profile_copy
00007ff80e5d577a (__TEXT,__text) non-external (was a private external) _profile_create_node
00007ff80e5d3931 (__TEXT,__text) non-external (was a private external) _profile_dereference_data
00007ff80e5d3598 (__TEXT,__text) non-external (was a private external) _profile_dereference_data_locked
00007ff80e5d306a (__TEXT,__text) non-external (was a private external) _profile_file_is_writable
00007ff80e5d5a34 (__TEXT,__text) non-external (was a private external) _profile_find_node
00007ff80e5d5b5b (__TEXT,__text) non-external (was a private external) _profile_find_node_relation
00007ff80e5d5bab (__TEXT,__text) non-external (was a private external) _profile_find_node_subsection
00007ff80e5d44c4 (__TEXT,__text) external _profile_flush
00007ff80e5d36cc (__TEXT,__text) non-external (was a private external) _profile_flush_file_data
00007ff80e5d3683 (__TEXT,__text) non-external (was a private external) _profile_flush_file_data_to_buffer
00007ff80e5d38cf (__TEXT,__text) non-external (was a private external) _profile_flush_file_data_to_file
00007ff80e5d4544 (__TEXT,__text) external _profile_flush_to_buffer
00007ff80e5d4504 (__TEXT,__text) external _profile_flush_to_file
00007ff80e5d4556 (__TEXT,__text) external _profile_free_buffer
00007ff80e5d398d (__TEXT,__text) non-external (was a private external) _profile_free_file
00007ff80e5d39c7 (__TEXT,__text) external _profile_free_list
00007ff80e5d5720 (__TEXT,__text) non-external (was a private external) _profile_free_node
00007ff80e5d3da2 (__TEXT,__text) external _profile_get_boolean
00007ff80e5d3c99 (__TEXT,__text) external _profile_get_integer
00007ff80e5d5a20 (__TEXT,__text) non-external (was a private external) _profile_get_node_name
00007ff80e5d5bfa (__TEXT,__text) non-external (was a private external) _profile_get_node_parent
00007ff80e5d5a2a (__TEXT,__text) non-external (was a private external) _profile_get_node_value
00007ff80e5d3f5e (__TEXT,__text) external _profile_get_relation_names
00007ff80e5d3bf6 (__TEXT,__text) external _profile_get_string
00007ff80e5d3ea6 (__TEXT,__text) external _profile_get_subsection_names
00007ff80e5d3b8d (__TEXT,__text) non-external (was a private external) _profile_get_value
00007ff80e5d3a00 (__TEXT,__text) external _profile_get_values
00007ff80e5d4116 (__TEXT,__text) external _profile_init
00007ff80e5d42eb (__TEXT,__text) external _profile_init_path
00007ff80e5d4486 (__TEXT,__text) external _profile_is_modified
00007ff80e5d5a13 (__TEXT,__text) non-external (was a private external) _profile_is_node_final
00007ff80e5d4443 (__TEXT,__text) external _profile_is_writable
00007ff80e5d4063 (__TEXT,__text) external _profile_iterator
00007ff80e5d404f (__TEXT,__text) external _profile_iterator_create
00007ff80e5d4059 (__TEXT,__text) external _profile_iterator_free
00007ff80e5d3064 (__TEXT,__text) non-external (was a private external) _profile_library_initializer
00007ff80e5d396b (__TEXT,__text) non-external (was a private external) _profile_lock_global
00007ff80e5d59f7 (__TEXT,__text) non-external (was a private external) _profile_make_node_final
00007ff80e5d30ae (__TEXT,__text) non-external (was a private external) _profile_make_prf_data
00007ff80e5d5cf1 (__TEXT,__text) non-external (was a private external) _profile_node_iterator
00007ff80e5d8d9d (__TEXT,__text) non-external _profile_node_iterator.cold.1
00007ff80e5d5c09 (__TEXT,__text) non-external (was a private external) _profile_node_iterator_create
00007ff80e5d5cbf (__TEXT,__text) non-external (was a private external) _profile_node_iterator_free
00007ff80e5d3152 (__TEXT,__text) non-external (was a private external) _profile_open_file
00007ff80e5d45a6 (__TEXT,__text) non-external (was a private external) _profile_parse_file
00007ff80e5d4201 (__TEXT,__text) external _profile_release
00007ff80e5d410c (__TEXT,__text) external _profile_release_string
00007ff80e5d60e4 (__TEXT,__text) non-external (was a private external) _profile_remove_node
00007ff80e5d6165 (__TEXT,__text) non-external (was a private external) _profile_rename_node
00007ff80e5d5490 (__TEXT,__text) external _profile_rename_section
00007ff80e5d6110 (__TEXT,__text) non-external (was a private external) _profile_set_relation_value
00007ff80e5d397c (__TEXT,__text) non-external (was a private external) _profile_unlock_global
00007ff80e5d346f (__TEXT,__text) non-external (was a private external) _profile_update_file_data
00007ff80e5d8d7a (__TEXT,__text) non-external _profile_update_file_data.cold.1
00007ff80e5d519c (__TEXT,__text) external _profile_update_relation
00007ff80e5d584c (__TEXT,__text) non-external (was a private external) _profile_verify_node
00007ff80e5d4cb2 (__TEXT,__text) non-external (was a private external) _profile_write_tree_file
00007ff80e5d5061 (__TEXT,__text) non-external (was a private external) _profile_write_tree_to_buffer
                 (undefined) external _pthread_getspecific (from libSystem)
                 (undefined) external _pthread_key_create (from libSystem)
                 (undefined) external _pthread_mutex_destroy (from libSystem)
                 (undefined) external _pthread_mutex_init (from libSystem)
                 (undefined) external _pthread_mutex_lock (from libSystem)
                 (undefined) external _pthread_mutex_unlock (from libSystem)
                 (undefined) external _pthread_setspecific (from libSystem)
00007ff80e5d6aa6 (__TEXT,__text) external _put_svc_key
00007ff80e5d6ae2 (__TEXT,__text) external _read_service_key
                 (undefined) external _realloc (from libSystem)
00007ff80e5cd9e8 (__TEXT,__text) external _remove_error_table
                 (undefined) external _rename (from libSystem)
                 (undefined) external _reset_com_err_hook (from Heimdal)
                 (indirect) external _reset_com_err_hook (for _reset_com_err_hook)
00007ff80e5d52d0 (__TEXT,__text) non-external _rw_setup
                 (undefined) external _set_com_err_hook (from Heimdal)
                 (indirect) external _set_com_err_hook (for _set_com_err_hook)
                 (undefined) external _snprintf (from libSystem)
                 (undefined) external _sprintf (from libSystem)
                 (undefined) external _strcasecmp (from libSystem)
                 (undefined) external _strchr (from libSystem)
                 (undefined) external _strcmp (from libSystem)
                 (undefined) external _strdup (from libSystem)
00007ff842712bb8 (__DATA,__data) non-external (was a private external) _string_functions
00007ff80e5cda1b (__TEXT,__text) non-external _string_release
                 (undefined) external _strlcpy (from libSystem)
                 (undefined) external _strlen (from libSystem)
                 (undefined) external _strncmp (from libSystem)
                 (undefined) external _strncpy (from libSystem)
                 (undefined) external _strptime (from libSystem)
                 (undefined) external _strtol (from libSystem)
                 (undefined) external _sync (from libSystem)
                 (undefined) external _syslog$DARWIN_EXTSN (from libSystem)
                 (undefined) external _time (from libSystem)
00007ff80e5d6b24 (__TEXT,__text) external _tkt_string
                 (undefined) external _unlink (from libSystem)
00007ff80e5cd9f8 (__TEXT,__text) non-external (was a private external) _update_time
                 (undefined) external _vsyslog (from libSystem)
00007ff80e5dab40 (__TEXT,__const) non-external _whichfields_flags
00007ff80e5d3735 (__TEXT,__text) non-external _write_data_to_file
