                 (undefined) external _AuthorizationCopyInfo (from Security)
                 (undefined) external _AuthorizationCopyRights (from Security)
                 (undefined) external _AuthorizationCreate (from Security)
                 (undefined) external _AuthorizationFree (from Security)
                 (undefined) external _AuthorizationFreeItemSet (from Security)
                 (undefined) external _CC_SHA1_Final (from libSystem)
                 (undefined) external _CC_SHA1_Init (from libSystem)
                 (undefined) external _CC_SHA1_Update (from libSystem)
                 (undefined) external _CFBooleanGetTypeID (from CoreFoundation)
                 (undefined) external _CFBooleanGetValue (from CoreFoundation)
                 (undefined) external _CFDataGetBytePtr (from CoreFoundation)
                 (undefined) external _CFDataGetLength (from CoreFoundation)
                 (undefined) external _CFDictionaryCreateMutable (from CoreFoundation)
                 (undefined) external _CFDictionaryGetTypeID (from CoreFoundation)
                 (undefined) external _CFDictionaryGetValue (from CoreFoundation)
                 (undefined) external _CFDictionarySetValue (from CoreFoundation)
                 (undefined) external _CFGetTypeID (from CoreFoundation)
                 (undefined) external _CFPropertyListCreateData (from CoreFoundation)
                 (undefined) external _CFPropertyListCreateWithStream (from CoreFoundation)
                 (undefined) external _CFReadStreamCreateWithFile (from CoreFoundation)
                 (undefined) external _CFReadStreamOpen (from CoreFoundation)
                 (undefined) external _CFRelease (from CoreFoundation)
                 (undefined) external _CFRetain (from CoreFoundation)
                 (undefined) external _CFStringCreateWithFormat (from CoreFoundation)
                 (undefined) external _CFURLCreateWithFileSystemPath (from CoreFoundation)
00007ff80fc12c13 (__TEXT,__text) external _FSp_krb_get_svc_in_tkt
00007ff80fc0c13d (__TEXT,__text) non-external (was a private external) _mshim_mdata2hdata
00007ff80fc0c1ac (__TEXT,__text) non-external (was a private external) _mshim_mkeyblock2hkeyblock
00007ff80fc0c85a (__TEXT,__text) non-external (was a private external) _mshim_remap_flags
                 (undefined) external _notify_check (from libSystem)
                 (undefined) external _notify_post (from libSystem)
                 (undefined) external _notify_register_check (from libSystem)
00007ff842af8ed8 (__DATA,__data) non-external _notify_token
00007ff842af8760 (__DATA,__const) non-external _oidsets
00007ff842af8d90 (__DATA,__data) non-external _prof_error_strings
00007ff80fc10547 (__TEXT,__text) external _profile_abandon
00007ff80fc118ca (__TEXT,__text) non-external (was a private external) _profile_add_node
00007ff80fc1158c (__TEXT,__text) external _profile_add_relation
00007ff80fc1137b (__TEXT,__text) external _profile_clear_relation
00007ff80fc0f60d (__TEXT,__text) non-external (was a private external) _profile_close_file
00007ff80fc0f656 (__TEXT,__text) external _profile_configuration_updated
00007ff80fc10228 (__TEXT,__text) non-external (was a private external) _profile_copy
00007ff80fc11757 (__TEXT,__text) non-external (was a private external) _profile_create_node
00007ff80fc0f915 (__TEXT,__text) non-external (was a private external) _profile_dereference_data
00007ff80fc0f57c (__TEXT,__text) non-external (was a private external) _profile_dereference_data_locked
00007ff80fc0f04e (__TEXT,__text) non-external (was a private external) _profile_file_is_writable
00007ff80fc11a11 (__TEXT,__text) non-external (was a private external) _profile_find_node
00007ff80fc11b38 (__TEXT,__text) non-external (was a private external) _profile_find_node_relation
00007ff80fc11b88 (__TEXT,__text) non-external (was a private external) _profile_find_node_subsection
00007ff80fc104a8 (__TEXT,__text) external _profile_flush
00007ff80fc0f6b0 (__TEXT,__text) non-external (was a private external) _profile_flush_file_data
00007ff80fc0f667 (__TEXT,__text) non-external (was a private external) _profile_flush_file_data_to_buffer
00007ff80fc0f8b3 (__TEXT,__text) non-external (was a private external) _profile_flush_file_data_to_file
00007ff80fc10528 (__TEXT,__text) external _profile_flush_to_buffer
00007ff80fc104e8 (__TEXT,__text) external _profile_flush_to_file
00007ff80fc1053a (__TEXT,__text) external _profile_free_buffer
00007ff80fc0f971 (__TEXT,__text) non-external (was a private external) _profile_free_file
00007ff80fc0f9ab (__TEXT,__text) external _profile_free_list
00007ff80fc116fd (__TEXT,__text) non-external (was a private external) _profile_free_node
00007ff80fc0fd86 (__TEXT,__text) external _profile_get_boolean
00007ff80fc0fc7d (__TEXT,__text) external _profile_get_integer
00007ff80fc119fd (__TEXT,__text) non-external (was a private external) _profile_get_node_name
00007ff80fc11bd7 (__TEXT,__text) non-external (was a private external) _profile_get_node_parent
00007ff80fc11a07 (__TEXT,__text) non-external (was a private external) _profile_get_node_value
00007ff80fc0ff42 (__TEXT,__text) external _profile_get_relation_names
00007ff80fc0fbda (__TEXT,__text) external _profile_get_string
00007ff80fc0fe8a (__TEXT,__text) external _profile_get_subsection_names
00007ff80fc0fb71 (__TEXT,__text) non-external (was a private external) _profile_get_value
00007ff80fc0f9e4 (__TEXT,__text) external _profile_get_values
00007ff80fc100fa (__TEXT,__text) external _profile_init
00007ff80fc102cf (__TEXT,__text) external _profile_init_path
00007ff80fc1046a (__TEXT,__text) external _profile_is_modified
00007ff80fc119f0 (__TEXT,__text) non-external (was a private external) _profile_is_node_final
00007ff80fc10427 (__TEXT,__text) external _profile_is_writable
00007ff80fc10047 (__TEXT,__text) external _profile_iterator
00007ff80fc10033 (__TEXT,__text) external _profile_iterator_create
00007ff80fc1003d (__TEXT,__text) external _profile_iterator_free
00007ff80fc0f048 (__TEXT,__text) non-external (was a private external) _profile_library_initializer
00007ff80fc0f94f (__TEXT,__text) non-external (was a private external) _profile_lock_global
00007ff80fc119d4 (__TEXT,__text) non-external (was a private external) _profile_make_node_final
00007ff80fc0f092 (__TEXT,__text) non-external (was a private external) _profile_make_prf_data
00007ff80fc11cce (__TEXT,__text) non-external (was a private external) _profile_node_iterator
00007ff80fc14d9d (__TEXT,__text) non-external _profile_node_iterator.cold.1
00007ff80fc11be6 (__TEXT,__text) non-external (was a private external) _profile_node_iterator_create
00007ff80fc11c9c (__TEXT,__text) non-external (was a private external) _profile_node_iterator_free
00007ff80fc0f136 (__TEXT,__text) non-external (was a private external) _profile_open_file
00007ff80fc1058a (__TEXT,__text) non-external (was a private external) _profile_parse_file
00007ff80fc101e5 (__TEXT,__text) external _profile_release
00007ff80fc100f0 (__TEXT,__text) external _profile_release_string
00007ff80fc120c1 (__TEXT,__text) non-external (was a private external) _profile_remove_node
00007ff80fc12142 (__TEXT,__text) non-external (was a private external) _profile_rename_node
00007ff80fc1146d (__TEXT,__text) external _profile_rename_section
00007ff80fc120ed (__TEXT,__text) non-external (was a private external) _profile_set_relation_value
00007ff80fc0f960 (__TEXT,__text) non-external (was a private external) _profile_unlock_global
00007ff80fc0f453 (__TEXT,__text) non-external (was a private external) _profile_update_file_data
00007ff80fc14d7a (__TEXT,__text) non-external _profile_update_file_data.cold.1
00007ff80fc11179 (__TEXT,__text) external _profile_update_relation
00007ff80fc11829 (__TEXT,__text) non-external (was a private external) _profile_verify_node
00007ff80fc10c8f (__TEXT,__text) non-external (was a private external) _profile_write_tree_file
00007ff80fc1103e (__TEXT,__text) non-external (was a private external) _profile_write_tree_to_buffer
                 (undefined) external _pthread_getspecific (from libSystem)
                 (undefined) external _pthread_key_create (from libSystem)
                 (undefined) external _pthread_mutex_destroy (from libSystem)
                 (undefined) external _pthread_mutex_init (from libSystem)
                 (undefined) external _pthread_mutex_lock (from libSystem)
                 (undefined) external _pthread_mutex_unlock (from libSystem)
                 (undefined) external _pthread_setspecific (from libSystem)
00007ff80fc12a83 (__TEXT,__text) external _put_svc_key
00007ff80fc12abf (__TEXT,__text) external _read_service_key
                 (undefined) external _realloc (from libSystem)
00007ff80fc099bd (__TEXT,__text) external _remove_error_table
                 (undefined) external _rename (from libSystem)
                 (undefined) external _reset_com_err_hook (from Heimdal)
                 (indirect) external _reset_com_err_hook (for _reset_com_err_hook)
00007ff80fc112ad (__TEXT,__text) non-external _rw_setup
                 (undefined) external _set_com_err_hook (from Heimdal)
                 (indirect) external _set_com_err_hook (for _set_com_err_hook)
                 (undefined) external _snprintf (from libSystem)
                 (undefined) external _sprintf (from libSystem)
                 (undefined) external _strcasecmp (from libSystem)
                 (undefined) external _strchr (from libSystem)
                 (undefined) external _strcmp (from libSystem)
                 (undefined) external _strdup (from libSystem)
00007ff842af8bf8 (__DATA,__data) non-external (was a private external) _string_functions
00007ff80fc099f0 (__TEXT,__text) non-external _string_release
                 (undefined) external _strlcpy (from libSystem)
                 (undefined) external _strlen (from libSystem)
                 (undefined) external _strncmp (from libSystem)
                 (undefined) external _strncpy (from libSystem)
                 (undefined) external _strptime (from libSystem)
                 (undefined) external _strtol (from libSystem)
                 (undefined) external _sync (from libSystem)
                 (undefined) external _syslog$DARWIN_EXTSN (from libSystem)
                 (undefined) external _time (from libSystem)
00007ff80fc12b01 (__TEXT,__text) external _tkt_string
                 (undefined) external _unlink (from libSystem)
00007ff80fc099cd (__TEXT,__text) non-external (was a private external) _update_time
                 (undefined) external _vsyslog (from libSystem)
00007ff80fc16b40 (__TEXT,__const) non-external _whichfields_flags
00007ff80fc0f719 (__TEXT,__text) non-external _write_data_to_file
