                 (undefined) external _OBJC_CLASS_$_CATTransform (from DialogEngine)
                 (undefined) external _OBJC_CLASS_$_DEExecutor (from DialogEngine)
                 (undefined) external _OBJC_CLASS_$_DialogElement (from DialogEngine)
                 (undefined) external _OBJC_CLASS_$_NSBundle (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSError (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSLock (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSObject (from libobjc)
                 (undefined) external _OBJC_CLASS_$_NSString (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSXPCInterface (from Foundation)
                 (undefined) external _OBJC_CLASS_$_PatternExecutionDialog (from DialogEngine)
                 (undefined) external _OBJC_CLASS_$_SAUIAppPunchOut (from SAObjects)
                 (undefined) external _OBJC_CLASS_$_SKIDirectInvocation (from SiriKitInvocation)
                 (undefined) external _OBJC_CLASS_$_SKIDirectInvocationContext (from SiriKitInvocation)
                 (undefined) external _OBJC_CLASS_$_SKIDirectInvocationPayload (from SiriKitInvocation)
00000002997f6598 (__DATA_DIRTY,__objc_data) external _OBJC_CLASS_$__TtC22SiriSuggestionsSupport30SiriSuggestionsServiceDelegate
                 (undefined) external _swift_initStackObject (from libswiftCore)
                 (undefined) external _swift_isUniquelyReferenced_nonNull_bridgeObject (from libswiftCore)
                 (undefined) external _swift_isUniquelyReferenced_nonNull_native (from libswiftCore)
                 (undefined) external _swift_isaMask (from libswiftCore)
                 (undefined) external _swift_lookUpClassMethod (from libswiftCore)
                 (undefined) external _swift_makeBoxUnique (from libswiftCore)
                 (undefined) external _swift_once (from libswiftCore)
                 (undefined) external _swift_release (from libswiftCore)
                 (undefined) external _swift_release_n (from libswiftCore)
                 (undefined) external _swift_retain (from libswiftCore)
                 (undefined) external _swift_retain_n (from libswiftCore)
                 (undefined) external _swift_slowAlloc (from libswiftCore)
                 (undefined) external _swift_slowDealloc (from libswiftCore)
                 (undefined) weak external _swift_stdlib_isStackAllocationSafe (from libswiftCore)
                 (undefined) external _swift_stdlib_random (from libswiftCore)
                 (undefined) external _swift_storeEnumTagSinglePayloadGeneric (from libswiftCore)
                 (undefined) external _swift_task_alloc (from libswift_Concurrency)
                 (undefined) external _swift_task_create (from libswift_Concurrency)
                 (undefined) external _swift_task_dealloc (from libswift_Concurrency)
                 (undefined) external _swift_task_switch (from libswift_Concurrency)
                 (undefined) external _swift_unknownObjectRelease (from libswiftCore)
                 (undefined) external _swift_unknownObjectRetain (from libswiftCore)
                 (undefined) external _swift_unknownObjectRetain_n (from libswiftCore)
                 (undefined) external _swift_updateClassMetadata2 (from libswiftCore)
                 (undefined) external _swift_willThrow (from libswiftCore)
00000002694ec84a (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s11SiriKitFlow0C0P
00000002694ec988 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s18SiriSuggestionsAPI0B17DispatcherFactoryP
00000002694ec730 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s22SiriSuggestionsSupport0A19HelpResponseInvokerP
00000002694ed4e4 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s22SiriSuggestionsSupport12UUIDProviderP
00000002694ed16e (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s22SiriSuggestionsSupport15HintsStateStoreP
00000002694ed4b4 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s22SiriSuggestionsSupport17RequestIdProviderP
00000002694eccec (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s22SiriSuggestionsSupport18InteractionBuilderP
00000002694ed136 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s22SiriSuggestionsSupport23HintsStateStoreConsumerP
00000002694ecb10 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $sSY
00000002694ec94e (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic BD
00000002694ed128 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic SDySSSaySSGG
00000002694ecba6 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic SDySSSe_SEpG
00000002694ed38a (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic SDySS_____G 18SiriSuggestionsKit16TransportWrapperV
00000002694ecad6 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic SDySSypG
00000002694ecb94 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic SDySSypGSg
00000002694ed1b8 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic SDy__________G 18SiriSuggestionsKit15InAppIdentifierV 0aB7Support10ConnectionC
00000002694ecc6e (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic SDy___________pG 18SiriSuggestionsKit15DeliveryVehicleO 0aB3API0B10DispatcherP
00000002694ecef8 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic SE_p
00000002694ec7d0 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic SS
00000002694ecf1e (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic SS3key______5valuet 18SiriSuggestionsKit16TransportWrapperV
00000002694ed0c0 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic SS4name______Sg9tintColort 18SiriSuggestionsKit5ColorO
00000002694ec9ca (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic SSSg
00000002694ecdfe (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic SS_Se_SEpt
00000002694ece32 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic SS_Se_SEptSg
00000002694ecf82 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic SS_yyct
00000002694ec7ee (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic SaySSG
00000002694ece0a (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic SaySS_Se_SEptG
00000002694ecbb4 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic SaySS_ySe_SEpYactG
00000002694ec96a (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic SaySo13SABaseCommandCG
00000002694ed088 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic SaySo22PatternExecutionDialogCG
00000002694ed118 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic Say_____G 18SiriSuggestionsKit0aB0O0aB3APIE10SuggestionV
00000002694ecd22 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic Say_____G 18SiriSuggestionsKit0aB0O11IntentQueryV
00000002694ed3cc (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic Say_____G 18SiriSuggestionsKit0aB0O34IntentQueryWithExecutionParametersV
00000002694ecefe (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic Say_____G 18SiriSuggestionsKit13SalientEntityV
00000002694ed0f8 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic Say_____G 18SiriSuggestionsKit6SignalC
00000002694ed45a (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic Say_____GSg 18SiriSuggestionsKit0aB0O11IntentQueryV
00000002694ed218 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic Say______pG 18SiriSuggestionsKit5EventP
00000002694ec7cc (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic Sb
00000002694ecbf6 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic ScA_pSg
00000002694ecd6c (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic ScCySS_Se_SEpt______pG s5ErrorP
00000002694ecd8a (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic ScCySS_Se_SEpt______pGSg s5ErrorP
00000002694ecbe0 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic ScPSg
00000002694ece1a (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic ScgySS_Se_SEpt______pG s5ErrorP
00000002694ed448 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic Scsy___________pG 18SiriSuggestionsKit0aB0O0aB3APIE14SuggestionListV s5ErrorP
00000002694ec8ac (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic Sd
00000002694ecbfe (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic Se_SEp
00000002694ecbd2 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic Se_SEpIegHn_
00000002694ecbc8 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic Se_SEpSg
00000002694ecbe6 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic Se_SEpytIegHnr_
00000002694ed054 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic Si
00000002694ecf42 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic Si6offset______3key______5valuet7elementt 18SiriSuggestionsKit15InAppIdentifierV 0aB7Support10ConnectionC
00000002694ed280 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic Si6offset______3key______5valuet7elementtSg 18SiriSuggestionsKit15InAppIdentifierV 0aB7Support10ConnectionC
00000002694ec796 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic So22PatternExecutionResultC_____YaYbKc 22SiriSuggestionsSupport16PatternExecutionV
00000002694ed396 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic So6NSDataCSo7NSErrorCSgIeyByy_
00000002694ed23c (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic So6NSLockC
00000002694ed2fc (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic So7NSErrorCSgIeyBhy_
00000002694ed3d6 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic So7NSErrorCSgIeyBy_
00000002694ecffe (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic So8NSObjectC
00000002694ec95a (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic So8NSObjectCSg
00000002694ec780 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 10Foundation3URLV
00000002694ed318 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 10Foundation4DataV
00000002694ed312 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 10Foundation4UUIDV
00000002694ecae0 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 16SiriDialogEngine10CATGlobalsC
00000002694ed04e (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 18SiriSuggestionsAPI0A28FeatureSupportPolicyProviderC
00000002694ec6bc (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 18SiriSuggestionsAPI0aB9XPCBridgeV
00000002694ed1ee (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 18SiriSuggestionsAPI11EventConfigV
00000002694ecab0 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 18SiriSuggestionsAPI18DispatchSELFLoggerC
00000002694ec8b0 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 18SiriSuggestionsKit0aB0O0aB3APIE14SuggestionListV
00000002694ec8a6 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 18SiriSuggestionsKit15DeliveryVehicleO
00000002694ecd3a (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 18SiriSuggestionsKit15InAppIdentifierV
00000002694ed1b2 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 22SiriSuggestionsSupport011EventDrivenB6ClientC
00000002694ed51a (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 22SiriSuggestionsSupport017OfflineGenerationB6ClientC
00000002694ecaa4 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 22SiriSuggestionsSupport04FlowB17DispatcherFactoryC
00000002694ed012 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 22SiriSuggestionsSupport08StatefulB6ClientC
00000002694ed49e (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 22SiriSuggestionsSupport08StatefulB6ClientC11DefaultKeysO
00000002694ecc68 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 22SiriSuggestionsSupport09InServiceB10DispatcherC
00000002694ed038 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 22SiriSuggestionsSupport0A14HelpDispatcherC
00000002694ed058 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 22SiriSuggestionsSupport0A20HelpDispatcherErrorsO
00000002694ec764 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 22SiriSuggestionsSupport0A26HelpResponseVersionInvokerC
00000002694ec982 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 22SiriSuggestionsSupport0A27InvocationDispatcherFactoryC
00000002694ec77a (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 22SiriSuggestionsSupport0A29HelpResponseFramework1InvokerC
00000002694ec7be (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 22SiriSuggestionsSupport0A29HelpResponseFramework2InvokerC
00000002694ecaaa (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 22SiriSuggestionsSupport0a4HelpB17DispatcherFactoryC
00000002694ed2f0 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 22SiriSuggestionsSupport0aB10XPCServiceC
00000002694ed00c (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 22SiriSuggestionsSupport0aB15ServiceDelegateC
00000002694ec6b6 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 22SiriSuggestionsSupport0aB9XPCClientC
00000002694ed212 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 22SiriSuggestionsSupport10ConnectionC
00000002694ed07a (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 22SiriSuggestionsSupport13UISuggestionsV
00000002694ed122 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 22SiriSuggestionsSupport13XPCAccessListC
00000002694ecd40 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 22SiriSuggestionsSupport15CatPropertyKeysO
00000002694ecb16 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 22SiriSuggestionsSupport16IntentPropertiesV
00000002694ecad0 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 22SiriSuggestionsSupport16PatternExecutionV
00000002694ec9e2 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 22SiriSuggestionsSupport19ExecutionDispatcherC
00000002694ec88a (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 22SiriSuggestionsSupport20InAppEventDispatcherC
00000002694ecff2 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 22SiriSuggestionsSupport22DirectInvocationActionO
00000002694ecff8 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 22SiriSuggestionsSupport23DirectInvocationFactoryO
00000002694ecba0 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 22SiriSuggestionsSupport23InMemoryHintsStateStoreC
00000002694eca06 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 22SiriSuggestionsSupport23InvocationContextHolderC
00000002694ed514 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 22SiriSuggestionsSupport23StaticRequestIdProviderC
00000002694ed50e (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 22SiriSuggestionsSupport24NewUUIDRequestIdProviderC
00000002694ecb0a (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 22SiriSuggestionsSupport25IntentPropertiesConstantsO
00000002694ec8a0 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 22SiriSuggestionsSupport25PreFetchedSuggestionEventV
00000002694ec8b6 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 22SiriSuggestionsSupport25PreFetchedSuggestionEventV10CodingKeys33_F92B43B933D1CBA8D255360414FD10AFLLO
00000002694ecfe4 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 22SiriSuggestionsSupport27DirectInvocationUserDataKeyO
00000002694ec924 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 22SiriSuggestionsSupport27DispatcherSuggestionServiceC
00000002694ec948 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 22SiriSuggestionsSupport28DispatchedServiceAPIProviderC
00000002694ecd46 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 22SiriSuggestionsSupport28StateStoreInteractionBuilderC
00000002694ecd84 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 22SiriSuggestionsSupport28StateStoreInteractionBuilderC19ContinuationCaptureC
00000002694ecfbc (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 22SiriSuggestionsSupport28StateStoreInteractionBuilderC6ErrorsO
00000002694ec9b6 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 22SiriSuggestionsSupport28TurnProtectedHintsStateStoreC
00000002694ecd34 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 22SiriSuggestionsSupport29EventDrivenInteractionBuilderC
00000002694ec93a (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 22SiriSuggestionsSupport32DispatchSuggestionServiceFactoryC
00000002694ecc18 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 22SiriSuggestionsSupport35InternalXPCSuggestionsLoggerFactoryC
00000002694ecd1c (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 22SiriSuggestionsSupport35OfflineGenerationInteractionBuilderC
00000002694ec844 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 22SiriSuggestionsSupport8NoOpFlowC
00000002694ed2f6 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 22SiriSuggestionsSupport9XPCErrorsO
00000002694ecdc8 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____15executionIntent_Say_____GSg16intentsToSuggestt 18SiriSuggestionsKit0aB0O6IntentO AC0D5QueryV
00000002694ecc26 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____3key_Say_____G5valuet 18SiriSuggestionsKit15DeliveryVehicleO AA0aB0O0aB3APIE10SuggestionV
00000002694ed2ac (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____3key______5valuet 18SiriSuggestionsKit15InAppIdentifierV 0aB7Support10ConnectionC
00000002694ed2c4 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____3key______5valuetSg 18SiriSuggestionsKit15InAppIdentifierV 0aB7Support10ConnectionC
00000002694ece6e (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____5state______8modalityt 18SiriSuggestionsKit18AssistantTurnStateO AA18InvocationModalityO
00000002694ec802 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____Sg 10Foundation3URLV
00000002694ed3fa (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____Sg 10Foundation4DataV
00000002694ed476 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____Sg 10Foundation4DateV
00000002694ec8d4 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____Sg 10Foundation4UUIDV
00000002694ed0a8 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____Sg 11SiriKitFlow17TemplatingSectionV
00000002694ecb38 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____Sg 12SiriNLUTypes0A27_Nlu_External_UserDialogActV
00000002694ecb30 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____Sg 12SiriOntology27UsoEntity_common_QuantifierC13DefinedValuesO
00000002694ece66 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____Sg 13SiriUtilities11InputOriginO
00000002694ed05e (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____Sg 15SiriSuggestions14DefaultAppNameV
00000002694ec786 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____Sg 16SiriDialogEngine10CATGlobalsC
00000002694ec814 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____Sg 18SiriSuggestionsAPI0A16HelpSnippetLabelO
00000002694ec69e (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____Sg 18SiriSuggestionsAPI0aB9XPCBridgeV
00000002694ecaee (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____Sg 18SiriSuggestionsAPI19PresentationContextV
00000002694ecaf6 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____Sg 18SiriSuggestionsKit0aB0O0aB3APIE14SuggestionListV
00000002694ed466 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____Sg 18SiriSuggestionsKit0aB0O21SuggestionRequestTypeO
00000002694ecdb8 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____Sg 18SiriSuggestionsKit0aB0O6IntentO
00000002694ecb8c (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____Sg 18SiriSuggestionsKit14InvocationTypeO
00000002694ed0e8 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____Sg 18SiriSuggestionsKit15CoreSignalTypesO
00000002694ed32e (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____Sg 18SiriSuggestionsKit15DeliveryVehicleO
00000002694ed102 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____Sg 18SiriSuggestionsKit15InAppIdentifierV
00000002694ecdc0 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____Sg 18SiriSuggestionsKit18AssistantTurnStateO
00000002694ecc9c (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____Sg 18SiriSuggestionsKit18InteractionIntentsO
00000002694ecca4 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____Sg 18SiriSuggestionsKit22OnInAppConnectionEventV
00000002694ed0b0 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____Sg 18SiriSuggestionsKit5ColorO
00000002694ed0b8 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____Sg 18SiriSuggestionsKit5ImageO
00000002694ecae6 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____Sg 22SiriSuggestionsSupport16IntentPropertiesV
00000002694ed278 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____Sg 22SiriSuggestionsSupport25PreFetchedSuggestionEventV
00000002694ed46e (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____Sg 7ToolKit0A10InvocationV
00000002694ecb24 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____Sg_ABt 12SiriOntology27UsoEntity_common_QuantifierC13DefinedValuesO
00000002694ece5a (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____Sg_ABt 13SiriUtilities11InputOriginO
00000002694ed0dc (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____Sg_ABt 18SiriSuggestionsKit15CoreSignalTypesO
00000002694ec6fe (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____So22PatternExecutionResultC______pIeghHnozo_ 22SiriSuggestionsSupport16PatternExecutionV s5ErrorP
00000002694eca14 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____So22PatternExecutionResultC______pIeghHnozo_Sg 22SiriSuggestionsSupport16PatternExecutionV s5ErrorP
00000002694ec6cc (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____So22PatternExecutionResultC______pIeghHnrzo_ 22SiriSuggestionsSupport16PatternExecutionV s5ErrorP
00000002694ed340 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____XDXMT 22SiriSuggestionsSupport0aB10XPCServiceC
00000002694ec6c2 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____XMT 22SiriSuggestionsSupport0A29HelpResponseFramework1InvokerC
00000002694ed10a (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic ______SeSESHp s23CustomStringConvertibleP
00000002694ecc58 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic ____________pt 18SiriSuggestionsKit15DeliveryVehicleO 0aB3API0B10DispatcherP
00000002694ec9bc (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic ___________p 22SiriSuggestionsSupport15HintsStateStoreP AA0deF8ConsumerP
00000002694ed3b6 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic ___________pSgIeggg_ 10Foundation4DataV s5ErrorP
00000002694ed248 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic ___________pYac 18SiriSuggestionsKit0aB0O0aB3APIE14SuggestionListV AA5EventP
00000002694ec78e (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic ______p 11SiriKitFlow07PatternC9ProvidingP
00000002694eca9c (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic ______p 11SiriKitFlow0C0P
00000002694ec7c4 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic ______p 11SiriKitFlow20OutputPublisherAsyncP
00000002694ec7e6 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic ______p 11SiriKitFlow6OutputP
00000002694ecd5c (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic ______p 15SiriSuggestions0B21RuntimeConfigProviderP
00000002694ec92a (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic ______p 15SiriSuggestions20SuggestionServiceAPIP
00000002694ec940 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic ______p 15SiriSuggestions24SuggestionServiceFactoryP
00000002694ecc1e (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic ______p 15SiriSuggestions28BookkeepingXPCClientProtocolP
00000002694ed1c8 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic ______p 15SiriSuggestions28SuggestionServiceAPIProviderP
00000002694ec952 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic ______p 15SiriSuggestions39RefreshableSuggestionServiceAPIProviderP
00000002694ed018 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic ______p 18SiriSuggestionsAPI05EventB8ProviderP
00000002694ed028 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic ______p 18SiriSuggestionsAPI07OfflineB8ProviderP
00000002694ec932 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic ______p 18SiriSuggestionsAPI0B10DispatcherP
00000002694eca0c (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic ______p 18SiriSuggestionsAPI0B6LoggerP
00000002694ed42a (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic ______p 18SiriSuggestionsAPI15XPCClientBridgeP
00000002694ecd54 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic ______p 18SiriSuggestionsAPI22SalientEntitiesServiceP
00000002694ecf08 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic ______p 18SiriSuggestionsKit0aB0O0A12RequestStateP
00000002694ecd2c (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic ______p 18SiriSuggestionsKit0aB0O11DeviceStateP
00000002694ed0f0 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic ______p 18SiriSuggestionsKit10SignalTypeP
00000002694ec890 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic ______p 18SiriSuggestionsKit15EventDispatcherP
00000002694ec76a (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic ______p 18SiriSuggestionsKit19FeatureFlagProviderP
00000002694ec898 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic ______p 18SiriSuggestionsKit5ClockP
00000002694eccac (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic ______p 18SiriSuggestionsKit5EventP
00000002694ecb1c (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic ______p 18SiriSuggestionsKit5OwnerP
00000002694ed080 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic ______p 18SiriSuggestionsKit7AppNameP
00000002694eca48 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic ______p 18SiriSuggestionsKit8AppUtilsP
00000002694ed020 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic ______p 19SiriAutoCompleteAPI0abC7ServiceP
