00007ff800444910 (__TEXT,__text) external _NSAddImage
00007ff80046243f (__TEXT,__text) non-external __ZN3lsl5BTreeIiNSt3__14lessIiEELb0EE14const_iterator19prepareForInsertionEv.cold.3
00007ff80044ddca (__TEXT,__text) non-external (was a private external) __ZN3lsl5BTreeIiNSt3__14lessIiEELb0EE14const_iterator20rebalanceFromErasureEv
00007ff80046264c (__TEXT,__text) non-external __ZN3lsl5BTreeIiNSt3__14lessIiEELb0EE14const_iterator20rebalanceFromErasureEv.cold.1
00007ff80046266f (__TEXT,__text) non-external __ZN3lsl5BTreeIiNSt3__14lessIiEELb0EE14const_iterator20rebalanceFromErasureEv.cold.2
00007ff800462692 (__TEXT,__text) non-external __ZN3lsl5BTreeIiNSt3__14lessIiEELb0EE14const_iterator20rebalanceFromErasureEv.cold.3
00007ff8004626b5 (__TEXT,__text) non-external __ZN3lsl5BTreeIiNSt3__14lessIiEELb0EE14const_iterator20rebalanceFromErasureEv.cold.4
00007ff8004626d8 (__TEXT,__text) non-external __ZN3lsl5BTreeIiNSt3__14lessIiEELb0EE14const_iterator20rebalanceFromErasureEv.cold.5
00007ff8004626fb (__TEXT,__text) non-external __ZN3lsl5BTreeIiNSt3__14lessIiEELb0EE14const_iterator20rebalanceFromErasureEv.cold.6
00007ff80046271e (__TEXT,__text) non-external __ZN3lsl5BTreeIiNSt3__14lessIiEELb0EE14const_iterator20rebalanceFromErasureEv.cold.7
00007ff800462741 (__TEXT,__text) non-external __ZN3lsl5BTreeIiNSt3__14lessIiEELb0EE14const_iterator20rebalanceFromErasureEv.cold.8
00007ff80044d6ba (__TEXT,__text) non-external (was a private external) __ZN3lsl5BTreeIiNSt3__14lessIiEELb0EE14const_iteratorC1EPKS4_RKiS3_
00007ff800462557 (__TEXT,__text) non-external __ZN3lsl5BTreeIiNSt3__14lessIiEELb0EE14const_iteratorC1EPKS4_RKiS3_.cold.1
00007ff80044d0a4 (__TEXT,__text) non-external (was a private external) __ZN3lsl5BTreeIiNSt3__14lessIiEELb0EE14const_iteratormmEv
00007ff8004623b3 (__TEXT,__text) non-external __ZN3lsl5BTreeIiNSt3__14lessIiEELb0EE14const_iteratormmEv.cold.1
00007ff8004623d6 (__TEXT,__text) non-external __ZN3lsl5BTreeIiNSt3__14lessIiEELb0EE14const_iteratormmEv.cold.2
00007ff80044d7cc (__TEXT,__text) non-external (was a private external) __ZN3lsl5BTreeIiNSt3__14lessIiEELb0EE14const_iteratorppEv
00007ff80046257a (__TEXT,__text) non-external __ZN3lsl5BTreeIiNSt3__14lessIiEELb0EE14const_iteratorppEv.cold.1
00007ff80046259d (__TEXT,__text) non-external __ZN3lsl5BTreeIiNSt3__14lessIiEELb0EE14const_iteratorppEv.cold.2
00007ff80044cd98 (__TEXT,__text) non-external (was a private external) __ZN3lsl5BTreeIiNSt3__14lessIiEELb0EE15insert_internalEONS4_14const_iteratorEOi
00007ff80044db82 (__TEXT,__text) non-external (was a private external) __ZN3lsl5BTreeIiNSt3__14lessIiEELb0EE5eraseENS4_14const_iteratorE
00007ff8004625e3 (__TEXT,__text) non-external __ZN3lsl5BTreeIiNSt3__14lessIiEELb0EE5eraseENS4_14const_iteratorE.cold.1
00007ff80044daae (__TEXT,__text) non-external (was a private external) __ZN3lsl5BTreeIiNSt3__14lessIiEELb0EE5eraseERKi
00007ff80044bfc0 (__TEXT,__text) non-external (was a private external) __ZN3lsl5BTreeIiNSt3__14lessIiEELb0EE8NodeCoreILj62ELj20EE10deallocateEPS6_PNS_9AllocatorE
00007ff80044d3ea (__TEXT,__text) non-external (was a private external) __ZN3lsl5BTreeIiNSt3__14lessIiEELb0EE8NodeCoreILj62ELj20EE10splitChildEhRNS_9AllocatorE
00007ff800462462 (__TEXT,__text) non-external __ZN3lsl5BTreeIiNSt3__14lessIiEELb0EE8NodeCoreILj62ELj20EE10splitChildEhRNS_9AllocatorE.cold.1
00007ff800462485 (__TEXT,__text) non-external __ZN3lsl5BTreeIiNSt3__14lessIiEELb0EE8NodeCoreILj62ELj20EE10splitChildEhRNS_9AllocatorE.cold.2
00007ff8004624a8 (__TEXT,__text) non-external __ZN3lsl5BTreeIiNSt3__14lessIiEELb0EE8NodeCoreILj62ELj20EE10splitChildEhRNS_9AllocatorE.cold.3
00007ff8004624cb (__TEXT,__text) non-external __ZN3lsl5BTreeIiNSt3__14lessIiEELb0EE8NodeCoreILj62ELj20EE10splitChildEhRNS_9AllocatorE.cold.4
00007ff8004624ee (__TEXT,__text) non-external __ZN3lsl5BTreeIiNSt3__14lessIiEELb0EE8NodeCoreILj62ELj20EE10splitChildEhRNS_9AllocatorE.cold.5
00007ff800462511 (__TEXT,__text) non-external __ZN3lsl5BTreeIiNSt3__14lessIiEELb0EE8NodeCoreILj62ELj20EE10splitChildEhRNS_9AllocatorE.cold.6
00007ff800462534 (__TEXT,__text) non-external __ZN3lsl5BTreeIiNSt3__14lessIiEELb0EE8NodeCoreILj62ELj20EE10splitChildEhRNS_9AllocatorE.cold.7
00007ff80044e1e6 (__TEXT,__text) non-external (was a private external) __ZN3lsl5BTreeIiNSt3__14lessIiEELb0EE8NodeCoreILj62ELj20EE14rotateFromLeftEh
00007ff8004627cd (__TEXT,__text) non-external __ZN3lsl5BTreeIiNSt3__14lessIiEELb0EE8NodeCoreILj62ELj20EE14rotateFromLeftEh.cold.1
00007ff8004627f0 (__TEXT,__text) non-external __ZN3lsl5BTreeIiNSt3__14lessIiEELb0EE8NodeCoreILj62ELj20EE14rotateFromLeftEh.cold.2
00007ff800462813 (__TEXT,__text) non-external __ZN3lsl5BTreeIiNSt3__14lessIiEELb0EE8NodeCoreILj62ELj20EE14rotateFromLeftEh.cold.3
00007ff800462836 (__TEXT,__text) non-external __ZN3lsl5BTreeIiNSt3__14lessIiEELb0EE8NodeCoreILj62ELj20EE14rotateFromLeftEh.cold.4
00007ff80044e0aa (__TEXT,__text) non-external (was a private external) __ZN3lsl5BTreeIiNSt3__14lessIiEELb0EE8NodeCoreILj62ELj20EE15rotateFromRightEh
00007ff800462764 (__TEXT,__text) non-external __ZN3lsl5BTreeIiNSt3__14lessIiEELb0EE8NodeCoreILj62ELj20EE15rotateFromRightEh.cold.1
00007ff800462787 (__TEXT,__text) non-external __ZN3lsl5BTreeIiNSt3__14lessIiEELb0EE8NodeCoreILj62ELj20EE15rotateFromRightEh.cold.2
00007ff8004627aa (__TEXT,__text) non-external __ZN3lsl5BTreeIiNSt3__14lessIiEELb0EE8NodeCoreILj62ELj20EE15rotateFromRightEh.cold.3
00007ff80044dd6a (__TEXT,__text) non-external (was a private external) __ZN3lsl5BTreeIiNSt3__14lessIiEELb0EE8NodeCoreILj62ELj20EE5eraseEh
00007ff800462606 (__TEXT,__text) non-external __ZN3lsl5BTreeIiNSt3__14lessIiEELb0EE8NodeCoreILj62ELj20EE5eraseEh.cold.1
00007ff800462629 (__TEXT,__text) non-external __ZN3lsl5BTreeIiNSt3__14lessIiEELb0EE8NodeCoreILj62ELj20EE5eraseEh.cold.2
00007ff80044e386 (__TEXT,__text) non-external (was a private external) __ZN3lsl5BTreeIiNSt3__14lessIiEELb0EE8NodeCoreILj62ELj20EE5mergeEPNS_9AllocatorEh
00007ff800462859 (__TEXT,__text) non-external __ZN3lsl5BTreeIiNSt3__14lessIiEELb0EE8NodeCoreILj62ELj20EE5mergeEPNS_9AllocatorEh.cold.1
00007ff80046287c (__TEXT,__text) non-external __ZN3lsl5BTreeIiNSt3__14lessIiEELb0EE8NodeCoreILj62ELj20EE5mergeEPNS_9AllocatorEh.cold.2
00007ff80046289f (__TEXT,__text) non-external __ZN3lsl5BTreeIiNSt3__14lessIiEELb0EE8NodeCoreILj62ELj20EE5mergeEPNS_9AllocatorEh.cold.3
00007ff8004628c2 (__TEXT,__text) non-external __ZN3lsl5BTreeIiNSt3__14lessIiEELb0EE8NodeCoreILj62ELj20EE5mergeEPNS_9AllocatorEh.cold.4
00007ff80044d022 (__TEXT,__text) non-external (was a private external) __ZN3lsl5BTreeIiNSt3__14lessIiEELb0EE8NodeCoreILj62ELj20EE6insertEhOi
00007ff80046236d (__TEXT,__text) non-external __ZN3lsl5BTreeIiNSt3__14lessIiEELb0EE8NodeCoreILj62ELj20EE6insertEhOi.cold.1
00007ff800462390 (__TEXT,__text) non-external __ZN3lsl5BTreeIiNSt3__14lessIiEELb0EE8NodeCoreILj62ELj20EE6insertEhOi.cold.2
00007ff800457b58 (__TEXT,__text) non-external (was a private external) __ZN3lsl6CRC32cC1Ev
00007ff800457b9e (__TEXT,__text) non-external (was a private external) __ZN3lsl6CRC32cclENSt3__14spanISt4byteLm18446744073709551615EEE
00007ff800457b7c (__TEXT,__text) non-external (was a private external) __ZN3lsl6CRC32cclEj
00007ff800457b70 (__TEXT,__text) non-external (was a private external) __ZN3lsl6CRC32ccvjEv
00007ff80044d9f4 (__TEXT,__text) non-external (was a private external) __ZN3lsl6VectorIN5dyld45Atlas6Mapper7MappingEE12reserveExactEy
00007ff8004625c0 (__TEXT,__text) non-external __ZN3lsl6VectorIN5dyld45Atlas6Mapper7MappingEE12reserveExactEy.cold.1
00007ff80044e544 (__TEXT,__text) non-external (was a private external) __ZN3lsl6VectorIN5dyld45Atlas6Mapper7MappingEE4swapERS5_
00007ff80044d8be (__TEXT,__text) non-external (was a private external) __ZN3lsl6VectorIN5dyld45Atlas6Mapper7MappingEE6resizeEy
00007ff80044d98c (__TEXT,__text) non-external (was a private external) __ZN3lsl6VectorIN5dyld45Atlas6Mapper7MappingEE7reserveEy
00007ff80044e58c (__TEXT,__text) non-external (was a private external) __ZN3lsl6VectorIN5dyld45Atlas6Mapper7MappingEEC2ERKS5_RNS_9AllocatorE
00007ff80045dd64 (__TEXT,__text) non-external (was a private external) __ZN3lsl6VectorINS_13MemoryManager6BufferEE12reserveExactEy
00007ff8004641ae (__TEXT,__text) non-external __ZN3lsl6VectorINS_13MemoryManager6BufferEE12reserveExactEy.cold.1
00007ff80045e338 (__TEXT,__text) non-external (was a private external) __ZN3lsl6VectorINS_13MemoryManager6BufferEE6resizeEy
00007ff80045e432 (__TEXT,__text) non-external (was a private external) __ZN3lsl6VectorINS_13MemoryManager6BufferEE7reserveEy
00007ff800452cb4 (__TEXT,__text) non-external (was a private external) __ZN3lsl6VectorINS_4UUIDEE12reserveExactEy
00007ff8004636fa (__TEXT,__text) non-external __ZN3lsl6VectorINS_4UUIDEE12reserveExactEy.cold.1
00007ff800452b7e (__TEXT,__text) non-external (was a private external) __ZN3lsl6VectorINS_4UUIDEE6resizeEy
00007ff800452c4c (__TEXT,__text) non-external (was a private external) __ZN3lsl6VectorINS_4UUIDEE7reserveEy
00007ff80044cb3e (__TEXT,__text) non-external (was a private external) __ZN3lsl6VectorIPKcE12reserveExactEy
00007ff800462301 (__TEXT,__text) non-external __ZN3lsl6VectorIPKcE12reserveExactEy.cold.1
00007ff80044ca06 (__TEXT,__text) non-external (was a private external) __ZN3lsl6VectorIPKcE6resizeEy
00007ff80044cad6 (__TEXT,__text) non-external (was a private external) __ZN3lsl6VectorIPKcE7reserveEy
00007ff800453a50 (__TEXT,__text) non-external (was a private external) __ZN3lsl6VectorIcE12reserveExactEy
00007ff8004639b9 (__TEXT,__text) non-external __ZN3lsl6VectorIcE12reserveExactEy.cold.1
00007ff80044c954 (__TEXT,__text) non-external (was a private external) __ZN3lsl6VectorIcE6resizeEy
00007ff80044bdea (__TEXT,__text) non-external (was a private external) __ZN3lsl6VectorIcE7reserveEy
00007ff80044e71a (__TEXT,__text) non-external (was a private external) __ZN3lsl6VectorIiE12reserveExactEy
00007ff8004628e5 (__TEXT,__text) non-external __ZN3lsl6VectorIiE12reserveExactEy.cold.1
00007ff80044e5e2 (__TEXT,__text) non-external (was a private external) __ZN3lsl6VectorIiE6resizeEy
00007ff80044e6b2 (__TEXT,__text) non-external (was a private external) __ZN3lsl6VectorIiE7reserveEy
00007ff80044c8a4 (__TEXT,__text) non-external (was a private external) __ZN3lsl6VectorIjE12reserveExactEy
00007ff8004622de (__TEXT,__text) non-external __ZN3lsl6VectorIjE12reserveExactEy.cold.1
00007ff80044c76c (__TEXT,__text) non-external (was a private external) __ZN3lsl6VectorIjE6resizeEy
00007ff80044c83c (__TEXT,__text) non-external (was a private external) __ZN3lsl6VectorIjE7reserveEy
00007ff800464f50 (__TEXT,__const) non-external __ZN3lsl8CRC32cSW12sCRC32cTableE
00007ff800457c4a (__TEXT,__text) non-external (was a private external) __ZN3lsl8CRC32cSW8checksumEjNSt3__14spanISt4byteLm18446744073709551615EEE
00007ff800457bc4 (__TEXT,__text) non-external (was a private external) __ZN3lsl8CRC32cSW8checksumEjh
00007ff800457c02 (__TEXT,__text) non-external (was a private external) __ZN3lsl8CRC32cSW8checksumEjj
00007ff800457bde (__TEXT,__text) non-external (was a private external) __ZN3lsl8CRC32cSW8checksumEjt
00007ff800457c26 (__TEXT,__text) non-external (was a private external) __ZN3lsl8CRC32cSW8checksumEjy
00007ff800445d46 (__TEXT,__text) non-external (was a private external) __ZN3lsl9Allocator10makeSharedIN5dyld45Atlas6MapperEJRS0_RNS_6VectorINS4_7MappingEEEEEENS_9SharedPtrIT_EEDpOT0_
00007ff800454f30 (__TEXT,__text) non-external (was a private external) __ZN3lsl9Allocator10makeUniqueIN5dyld411FileManagerEJRS0_DnEEENS_9UniquePtrIT_EEDpOT0_
00007ff80044be9e (__TEXT,__text) non-external (was a private external) __ZN3lsl9Allocator10makeUniqueIN5dyld45Atlas11SharedCacheEJRS0_NS2_10FileRecordERNS_9SharedPtrINS3_6MapperEEERyyEEENS_9UniquePtrIT_EEDpOT0_
00007ff800447e6e (__TEXT,__text) non-external (was a private external) __ZN3lsl9Allocator10makeUniqueIN5dyld45Atlas11SharedCacheEJRS0_NS2_10FileRecordERNS_9SharedPtrINS3_6MapperEEEybEEENS_9UniquePtrIT_EEDpOT0_
00007ff800454678 (__TEXT,__text) non-external (was a private external) __ZN3lsl9Allocator10makeUniqueIN5dyld45Atlas15ProcessSnapshotEJRNS_18EphemeralAllocatorERNS2_11FileManagerEbRNSt3__14spanISt4byteLm18446744073709551615EEEEEENS_9UniquePtrIT_EEDpOT0_
00007ff80044963e (__TEXT,__text) non-external (was a private external) __ZN3lsl9Allocator10makeUniqueIN5dyld45Atlas15ProcessSnapshotEJRS0_RNS2_11FileManagerEbEEENS_9UniquePtrIT_EEDpOT0_
00007ff80044969e (__TEXT,__text) non-external (was a private external) __ZN3lsl9Allocator10makeUniqueIN5dyld45Atlas15ProcessSnapshotEJRS0_RNS2_11FileManagerEbRNSt3__14spanISt4byteLm18446744073709551615EEEEEENS_9UniquePtrIT_EEDpOT0_
00007ff800448512 (__TEXT,__text) non-external (was a private external) __ZN3lsl9Allocator10makeUniqueIN5dyld45Atlas17SharedCacheLocalsEJRNS_9SharedPtrINS3_6MapperEEERbEEENS_9UniquePtrIT_EEDpOT0_
00007ff80044bbe8 (__TEXT,__text) non-external (was a private external) __ZN3lsl9Allocator10makeUniqueIN5dyld45Atlas5ImageEJS4_EEENS_9UniquePtrIT_EEDpOT0_
00007ff80044bf16 (__TEXT,__text) non-external (was a private external) __ZN3lsl9Allocator10makeUniqueIN5dyld45Atlas6BitmapEJRS0_RNSt3__14spanISt4byteLm18446744073709551615EEEEEENS_9UniquePtrIT_EEDpOT0_
00007ff8004543e0 (__TEXT,__text) non-external (was a private external) __ZN3lsl9Allocator10makeUniqueIN5dyld45Atlas7ProcessEJRS0_RNS2_11FileManagerERjRPiEEENS_9UniquePtrIT_EEDpOT0_
00007ff80045afb4 (__TEXT,__text) non-external (was a private external) __ZN3lsl9Allocator13aligned_allocEyy
00007ff80045df98 (__TEXT,__text) non-external (was a private external) __ZN3lsl9Allocator13memoryManagerEv
00007ff80045b71a (__TEXT,__text) non-external (was a private external) __ZN3lsl9Allocator15allocate_bufferEyy
00007ff80045b81e (__TEXT,__text) non-external (was a private external) __ZN3lsl9Allocator16defaultAllocatorEv
00007ff80045b790 (__TEXT,__text) non-external (was a private external) __ZN3lsl9Allocator17deallocate_bufferEPvyy
00007ff80045b616 (__TEXT,__text) non-external (was a private external) __ZN3lsl9Allocator4freeEPv
00007ff80045b7c0 (__TEXT,__text) non-external (was a private external) __ZN3lsl9Allocator6mallocEy
00007ff80045b7d2 (__TEXT,__text) non-external (was a private external) __ZN3lsl9Allocator6strdupEPKc
00007ff80044e4fa (__TEXT,__text) non-external (was a private external) __ZN3lsl9SharedPtrIN5dyld45Atlas6MapperEEC2EPS3_
00007ff80044e7ca (__TEXT,__text) non-external (was a private external) __ZN3lsl9SharedPtrIN5dyld45Atlas6MapperEEC2ERKS4_
00007ff80044cccc (__TEXT,__text) non-external (was a private external) __ZN3lsl9SharedPtrIN5dyld45Atlas6MapperEED2Ev
00007ff80044be4c (__TEXT,__text) non-external (was a private external) __ZN3lsl9SharedPtrIN5dyld45Atlas6MapperEEaSERKS4_
00007ff800459eae (__TEXT,__text) non-external (was a private external) __ZN3lsl9UniquePtrIKcEC2IS1_EEPT_
00007ff800463c74 (__TEXT,__text) non-external __ZN3lsl9UniquePtrIKcEC2IS1_EEPT_.cold.1
00007ff800459ef2 (__TEXT,__text) non-external (was a private external) __ZN3lsl9UniquePtrIKcED2Ev
00007ff800463c97 (__TEXT,__text) non-external __ZN3lsl9UniquePtrIKcED2Ev.cold.1
00007ff800454f7e (__TEXT,__text) non-external (was a private external) __ZN3lsl9UniquePtrIN5dyld411FileManagerEE7releaseEv
00007ff800463a88 (__TEXT,__text) non-external __ZN3lsl9UniquePtrIN5dyld411FileManagerEE7releaseEv.cold.1
00007ff800454fd4 (__TEXT,__text) non-external (was a private external) __ZN3lsl9UniquePtrIN5dyld411FileManagerEEC2IS2_EEPT_
00007ff800463aab (__TEXT,__text) non-external __ZN3lsl9UniquePtrIN5dyld411FileManagerEEC2IS2_EEPT_.cold.1
00007ff800455018 (__TEXT,__text) non-external (was a private external) __ZN3lsl9UniquePtrIN5dyld411FileManagerEED2Ev
00007ff800463ace (__TEXT,__text) non-external __ZN3lsl9UniquePtrIN5dyld411FileManagerEED2Ev.cold.1
00007ff80044f6e8 (__TEXT,__text) non-external (was a private external) __ZN3lsl9UniquePtrIN5dyld45Atlas11SharedCacheEEC2IS3_EEPT_
00007ff800462b7e (__TEXT,__text) non-external __ZN3lsl9UniquePtrIN5dyld45Atlas11SharedCacheEEC2IS3_EEPT_.cold.1
00007ff80044f58a (__TEXT,__text) non-external (was a private external) __ZN3lsl9UniquePtrIN5dyld45Atlas11SharedCacheEED2Ev
00007ff800462b15 (__TEXT,__text) non-external __ZN3lsl9UniquePtrIN5dyld45Atlas11SharedCacheEED2Ev.cold.1
00007ff800449d48 (__TEXT,__text) non-external __ZN3lsl9UniquePtrIN5dyld45Atlas15ProcessSnapshotEE10withUnsafeIZNS2_7Process19handleNotificationsEvE3$_6EEDaT_
00007ff800454564 (__TEXT,__text) non-external (was a private external) __ZN3lsl9UniquePtrIN5dyld45Atlas15ProcessSnapshotEE7releaseEv
00007ff800463a23 (__TEXT,__text) non-external __ZN3lsl9UniquePtrIN5dyld45Atlas15ProcessSnapshotEE7releaseEv.cold.1
00007ff80044f886 (__TEXT,__text) non-external (was a private external) __ZN3lsl9UniquePtrIN5dyld45Atlas15ProcessSnapshotEEC2IS3_EEPT_
00007ff800462be7 (__TEXT,__text) non-external __ZN3lsl9UniquePtrIN5dyld45Atlas15ProcessSnapshotEEC2IS3_EEPT_.cold.1
00007ff80044f770 (__TEXT,__text) non-external (was a private external) __ZN3lsl9UniquePtrIN5dyld45Atlas15ProcessSnapshotEED2Ev
00007ff800462bc4 (__TEXT,__text) non-external __ZN3lsl9UniquePtrIN5dyld45Atlas15ProcessSnapshotEED2Ev.cold.1
00007ff80044f72c (__TEXT,__text) non-external (was a private external) __ZN3lsl9UniquePtrIN5dyld45Atlas17SharedCacheLocalsEEC2IS3_EEPT_
00007ff800462ba1 (__TEXT,__text) non-external __ZN3lsl9UniquePtrIN5dyld45Atlas17SharedCacheLocalsEEC2IS3_EEPT_.cold.1
00007ff8004551ce (__TEXT,__text) non-external (was a private external) __ZN3lsl9UniquePtrIN5dyld45Atlas17SharedCacheLocalsEED2Ev
00007ff800463b5a (__TEXT,__text) non-external __ZN3lsl9UniquePtrIN5dyld45Atlas17SharedCacheLocalsEED2Ev.cold.1
00007ff800452e56 (__TEXT,__text) non-external (was a private external) __ZN3lsl9UniquePtrIN5dyld45Atlas5ImageEEC2IS3_EEPT_
00007ff800463763 (__TEXT,__text) non-external __ZN3lsl9UniquePtrIN5dyld45Atlas5ImageEEC2IS3_EEPT_.cold.1
00007ff800452e9a (__TEXT,__text) non-external (was a private external) __ZN3lsl9UniquePtrIN5dyld45Atlas5ImageEED2Ev
00007ff800463786 (__TEXT,__text) non-external __ZN3lsl9UniquePtrIN5dyld45Atlas5ImageEED2Ev.cold.1
00007ff800453ae4 (__TEXT,__text) non-external (was a private external) __ZN3lsl9UniquePtrIN5dyld45Atlas6BitmapEEC2IS3_EEPT_
00007ff8004639dc (__TEXT,__text) non-external __ZN3lsl9UniquePtrIN5dyld45Atlas6BitmapEEC2IS3_EEPT_.cold.1
00007ff800452b2a (__TEXT,__text) non-external (was a private external) __ZN3lsl9UniquePtrIN5dyld45Atlas6BitmapEED2Ev
00007ff8004636d7 (__TEXT,__text) non-external __ZN3lsl9UniquePtrIN5dyld45Atlas6BitmapEED2Ev.cold.1
00007ff800454448 (__TEXT,__text) non-external (was a private external) __ZN3lsl9UniquePtrIN5dyld45Atlas7ProcessEE7releaseEv
00007ff800463a00 (__TEXT,__text) non-external __ZN3lsl9UniquePtrIN5dyld45Atlas7ProcessEE7releaseEv.cold.1
00007ff80045518a (__TEXT,__text) non-external (was a private external) __ZN3lsl9UniquePtrIN5dyld45Atlas7ProcessEEC2IS3_EEPT_
00007ff800463b37 (__TEXT,__text) non-external __ZN3lsl9UniquePtrIN5dyld45Atlas7ProcessEEC2IS3_EEPT_.cold.1
00007ff80045513a (__TEXT,__text) non-external (was a private external) __ZN3lsl9UniquePtrIN5dyld45Atlas7ProcessEED2Ev
00007ff800463b14 (__TEXT,__text) non-external __ZN3lsl9UniquePtrIN5dyld45Atlas7ProcessEED2Ev.cold.1
00007ff800459e6a (__TEXT,__text) non-external (was a private external) __ZN3lsl9UniquePtrINS_10OrderedMapIyNS_4UUIDENSt3__14lessIyEEEEEC2IS6_EEPT_
00007ff800463c51 (__TEXT,__text) non-external __ZN3lsl9UniquePtrINS_10OrderedMapIyNS_4UUIDENSt3__14lessIyEEEEEC2IS6_EEPT_.cold.1
00007ff80045506c (__TEXT,__text) non-external (was a private external) __ZN3lsl9UniquePtrINS_10OrderedMapIyNS_4UUIDENSt3__14lessIyEEEEED2Ev
00007ff800463af1 (__TEXT,__text) non-external __ZN3lsl9UniquePtrINS_10OrderedMapIyNS_4UUIDENSt3__14lessIyEEEEED2Ev.cold.1
00007ff80044cd54 (__TEXT,__text) non-external (was a private external) __ZN3lsl9UniquePtrISt4byteEC2IS1_EEPT_
00007ff80046234a (__TEXT,__text) non-external __ZN3lsl9UniquePtrISt4byteEC2IS1_EEPT_.cold.1
00007ff80044cd0c (__TEXT,__text) non-external (was a private external) __ZN3lsl9UniquePtrISt4byteED2Ev
00007ff800462327 (__TEXT,__text) non-external __ZN3lsl9UniquePtrISt4byteED2Ev.cold.1
00007ff80045ad9e (__TEXT,__text) non-external (was a private external) __ZN3lsl9UniquePtrIcEC2IcEEPT_
00007ff800463eea (__TEXT,__text) non-external __ZN3lsl9UniquePtrIcEC2IcEEPT_.cold.1
00007ff80045ad56 (__TEXT,__text) non-external (was a private external) __ZN3lsl9UniquePtrIcED2Ev
00007ff800463ec7 (__TEXT,__text) non-external __ZN3lsl9UniquePtrIcED2Ev.cold.1
00007ff841aedfb0 (__DATA,__data) non-external __ZN3lslL9sCRC32cSWE
00007ff8004580cc (__TEXT,__text) non-external (was a private external) __ZN5dyld311GradedArchs12forCurrentOSEbb
00007ff800465350 (__TEXT,__const) non-external (was a private external) __ZN5dyld311GradedArchs6x86_64E
00007ff800465380 (__TEXT,__const) non-external (was a private external) __ZN5dyld311GradedArchs7x86_64hE
00007ff800457c8c (__TEXT,__text) non-external (was a private external) __ZN5dyld34openEPKcii
00007ff800457cd8 (__TEXT,__text) non-external (was a private external) __ZN5dyld37FatFile9isFatFileEPKv
00007ff840032c90 (__DATA_CONST,__const) non-external (was a private external) __ZN5dyld39MachOFile12_s_archInfosE
00007ff80044386a (__TEXT,__text) non-external (was a private external) __ZN5dyld39MachOFile15currentPlatformEv
00007ff800458150 (__TEXT,__text) non-external (was a private external) __ZN5dyld39MachOFile19cpuTypeFromArchNameEPKcPiS3_
00007ff80045851c (__TEXT,__text) non-external (was a private external) __ZN5dyld39MachOFile7isMachOEPKv
00007ff80045802e (__TEXT,__text) non-external (was a private external) __ZN5dyld39MachOFile8archNameEjj
00007ff8004580ee (__TEXT,__text) non-external __ZN5dyld3L9isHaswellEv
00007ff800459a64 (__TEXT,__text) non-external (was a private external) __ZN5dyld410FileRecord4openEi
00007ff800463be7 (__TEXT,__text) non-external __ZN5dyld410FileRecord4openEi.cold.1
00007ff80045989a (__TEXT,__text) non-external (was a private external) __ZN5dyld410FileRecord4swapERS0_
00007ff800459a40 (__TEXT,__text) non-external (was a private external) __ZN5dyld410FileRecord5closeEv
00007ff8004599ba (__TEXT,__text) non-external (was a private external) __ZN5dyld410FileRecordC1EOS0_
00007ff8004599ee (__TEXT,__text) non-external (was a private external) __ZN5dyld410FileRecordD1Ev
00007ff800459a10 (__TEXT,__text) non-external (was a private external) __ZN5dyld410FileRecordD2Ev
00007ff8004599f8 (__TEXT,__text) non-external (was a private external) __ZN5dyld410FileRecordaSEOS0_
00007ff800458966 (__TEXT,__text) non-external (was a private external) __ZN5dyld411FileManager17fileRecordForPathERN3lsl9AllocatorEPKc
00007ff8004589fa (__TEXT,__text) non-external (was a private external) __ZN5dyld411FileManager31fileRecordForVolumeUUIDAndObjIDERKN3lsl4UUIDEy
00007ff8004597a2 (__TEXT,__text) non-external (was a private external) __ZN5dyld411FileManager7getPathERKN3lsl4UUIDEy
00007ff800459802 (__TEXT,__text) non-external (was a private external) __ZN5dyld411FileManager7getPathEyy
00007ff80045895c (__TEXT,__text) non-external (was a private external) __ZN5dyld411FileManagerC1ERN3lsl9AllocatorEPKNS_15SyscallDelegateE
00007ff800458900 (__TEXT,__text) non-external (was a private external) __ZN5dyld411FileManagerC2ERN3lsl9AllocatorEPKNS_15SyscallDelegateE
00007ff8004480de (__TEXT,__text) non-external (was a private external) __ZN5dyld45Atlas11SharedCache12forEachImageEU13block_pointerFvPNS0_5ImageEE
00007ff800448266 (__TEXT,__text) non-external (was a private external) __ZN5dyld45Atlas11SharedCache17withImageForIndexEjU13block_pointerFvPNS0_5ImageEE
00007ff800447de8 (__TEXT,__text) non-external (was a private external) __ZN5dyld45Atlas11SharedCache19createForFileRecordERN3lsl9AllocatorEONS_10FileRecordE
00007ff8004486f0 (__TEXT,__text) non-external (was a private external) __ZN5dyld45Atlas11SharedCache23forEachSubcache4RosettaEU13block_pointerFvPKvmE
00007ff800448588 (__TEXT,__text) non-external (was a private external) __ZN5dyld45Atlas11SharedCache25mapSubCacheAndInvokeBlockEPK17dyld_cache_headerU13block_pointerFvPKvmE
00007ff800462157 (__TEXT,__text) non-external __ZN5dyld45Atlas11SharedCache25mapSubCacheAndInvokeBlockEPK17dyld_cache_headerU13block_pointerFvPKvmE.cold.1
00007ff800447918 (__TEXT,__text) non-external (was a private external) __ZN5dyld45Atlas11SharedCache35forEachInstalledCacheWithSystemPathERN3lsl9AllocatorERNS_11FileManagerEPKcU13block_pointerFvPS1_E
