00007ff808c73324 (__TEXT,__gcc_except_tab) non-external GCC_except_table0
00007ff808c732e4 (__TEXT,__gcc_except_tab) non-external GCC_except_table10
00007ff808c73310 (__TEXT,__gcc_except_tab) non-external GCC_except_table19
00007ff808c732fc (__TEXT,__gcc_except_tab) non-external GCC_except_table20
00007ff808c732d0 (__TEXT,__gcc_except_tab) non-external GCC_except_table25
00007ff8423ae980 (__DATA,__data) non-external (was a private external) __kCVGLSLFragmentShader_2vuy_420p_odd
00007ff8423ae950 (__DATA,__data) non-external (was a private external) __kCVGLSLFragmentShader_2vuy_422
00007ff8423ae960 (__DATA,__data) non-external (was a private external) __kCVGLSLFragmentShader_2vuy_422_odd
00007ff8423ae9d0 (__DATA,__data) non-external (was a private external) __kCVGLSLFragmentShader_2vuy_DV420i
00007ff8423ae9e0 (__DATA,__data) non-external (was a private external) __kCVGLSLFragmentShader_2vuy_DV420i_odd
00007ff8423ae9f0 (__DATA,__data) non-external (was a private external) __kCVGLSLFragmentShader_2vuy_DV420p
00007ff8423aea00 (__DATA,__data) non-external (was a private external) __kCVGLSLFragmentShader_2vuy_DV420p_odd
00007ff8423ae940 (__DATA,__data) non-external (was a private external) __kCVGLSLFragmentShader_YCbCr_444A
00007ff8423aea70 (__DATA,__data) non-external (was a private external) __kCVGLSLFragmentShader_yuvs_411
00007ff8423aea80 (__DATA,__data) non-external (was a private external) __kCVGLSLFragmentShader_yuvs_411_odd
00007ff8423aea50 (__DATA,__data) non-external (was a private external) __kCVGLSLFragmentShader_yuvs_420i
00007ff8423aea60 (__DATA,__data) non-external (was a private external) __kCVGLSLFragmentShader_yuvs_420i_odd
00007ff8423aea30 (__DATA,__data) non-external (was a private external) __kCVGLSLFragmentShader_yuvs_420p
00007ff8423aea40 (__DATA,__data) non-external (was a private external) __kCVGLSLFragmentShader_yuvs_420p_odd
00007ff8423aea10 (__DATA,__data) non-external (was a private external) __kCVGLSLFragmentShader_yuvs_422
00007ff8423aea20 (__DATA,__data) non-external (was a private external) __kCVGLSLFragmentShader_yuvs_422_odd
00007ff8423aea90 (__DATA,__data) non-external (was a private external) __kCVGLSLFragmentShader_yuvs_DV420i
00007ff8423aeaa0 (__DATA,__data) non-external (was a private external) __kCVGLSLFragmentShader_yuvs_DV420i_odd
00007ff8423aeab0 (__DATA,__data) non-external (was a private external) __kCVGLSLFragmentShader_yuvs_DV420p
00007ff8423aeac0 (__DATA,__data) non-external (was a private external) __kCVGLSLFragmentShader_yuvs_DV420p_odd
00007ff8423ae930 (__DATA,__data) non-external (was a private external) __kCVGLSLGeneralVertexShader
00007ff8423ab3b8 (__DATA,__const) non-external (was a private external) __kCVMetalTextureParams
00007ff8423ae9a8 (__DATA,__data) non-external (was a private external) __kCVOpenGLFragmentProgram_2vuy_411
00007ff8423ae9b8 (__DATA,__data) non-external (was a private external) __kCVOpenGLFragmentProgram_2vuy_411_odd
00007ff8423ae988 (__DATA,__data) non-external (was a private external) __kCVOpenGLFragmentProgram_2vuy_420i
00007ff8423ae998 (__DATA,__data) non-external (was a private external) __kCVOpenGLFragmentProgram_2vuy_420i_odd
00007ff8423ae968 (__DATA,__data) non-external (was a private external) __kCVOpenGLFragmentProgram_2vuy_420p
00007ff8423ae978 (__DATA,__data) non-external (was a private external) __kCVOpenGLFragmentProgram_2vuy_420p_odd
00007ff8423ae948 (__DATA,__data) non-external (was a private external) __kCVOpenGLFragmentProgram_2vuy_422
00007ff8423ae958 (__DATA,__data) non-external (was a private external) __kCVOpenGLFragmentProgram_2vuy_422_odd
00007ff8423ae9c8 (__DATA,__data) non-external (was a private external) __kCVOpenGLFragmentProgram_2vuy_DV420i
00007ff8423ae9d8 (__DATA,__data) non-external (was a private external) __kCVOpenGLFragmentProgram_2vuy_DV420i_odd
00007ff8423ae9e8 (__DATA,__data) non-external (was a private external) __kCVOpenGLFragmentProgram_2vuy_DV420p
00007ff8423ae9f8 (__DATA,__data) non-external (was a private external) __kCVOpenGLFragmentProgram_2vuy_DV420p_odd
00007ff8423ae938 (__DATA,__data) non-external (was a private external) __kCVOpenGLFragmentProgram_YCbCr_444A
00007ff8423aea68 (__DATA,__data) non-external (was a private external) __kCVOpenGLFragmentProgram_yuvs_411
00007ff8423aea78 (__DATA,__data) non-external (was a private external) __kCVOpenGLFragmentProgram_yuvs_411_odd
00007ff8423aea48 (__DATA,__data) non-external (was a private external) __kCVOpenGLFragmentProgram_yuvs_420i
00007ff8423aea58 (__DATA,__data) non-external (was a private external) __kCVOpenGLFragmentProgram_yuvs_420i_odd
00007ff8423aea28 (__DATA,__data) non-external (was a private external) __kCVOpenGLFragmentProgram_yuvs_420p
00007ff8423aea38 (__DATA,__data) non-external (was a private external) __kCVOpenGLFragmentProgram_yuvs_420p_odd
00007ff8423aea08 (__DATA,__data) non-external (was a private external) __kCVOpenGLFragmentProgram_yuvs_422
00007ff8423aea18 (__DATA,__data) non-external (was a private external) __kCVOpenGLFragmentProgram_yuvs_422_odd
00007ff8423aea88 (__DATA,__data) non-external (was a private external) __kCVOpenGLFragmentProgram_yuvs_DV420i
00007ff8423aea98 (__DATA,__data) non-external (was a private external) __kCVOpenGLFragmentProgram_yuvs_DV420i_odd
00007ff8423aeaa8 (__DATA,__data) non-external (was a private external) __kCVOpenGLFragmentProgram_yuvs_DV420p
00007ff8423aeab8 (__DATA,__data) non-external (was a private external) __kCVOpenGLFragmentProgram_yuvs_DV420p_odd
                 (undefined) external __os_log_default (from libSystem)
                 (undefined) external __os_log_impl (from libSystem)
                 (undefined) external _arc4random (from libSystem)
                 (undefined) external _asprintf (from libSystem)
                 (undefined) external _calloc (from libSystem)
00007ff808c31a17 (__TEXT,__text) non-external (was a private external) _canRunMetal
                 (undefined) external _cglsAttachDrawable (from CoreGraphics)
                 (undefined) external _cglsAttachPBuffer (from CoreGraphics)
                 (undefined) external _cglsCreateContext (from CoreGraphics)
                 (undefined) external _cglsCreatePBuffer (from CoreGraphics)
                 (undefined) external _cglsDestroyContext (from CoreGraphics)
                 (undefined) external _cglsDestroyPBuffer (from CoreGraphics)
                 (undefined) external _cglsGetVirtualScreen (from CoreGraphics)
                 (undefined) external _cglsSetInteger (from CoreGraphics)
                 (undefined) external _cglsTexImagePBuffer (from CoreGraphics)
00007ff808c56c8b (__TEXT,__text) non-external (was a private external) _checkIOSurfaceAndCreatePixelBufferBacking
00007ff808c71cb0 (__TEXT,__const) non-external (was a private external) _chromaSiteWeights
00007ff8423af018 (__DATA,__bss) non-external _cvCGColorSpaceCreateWithName
00007ff808c3ee71 (__TEXT,__text) non-external (was a private external) _cv_error
00007ff808c3ed90 (__TEXT,__text) non-external (was a private external) _cv_note
00007ff808c3ef41 (__TEXT,__text) non-external _cv_note_init_logging_once
                 (undefined) external _dispatch_once (from libSystem)
                 (undefined) external _dispatch_once_f (from libSystem)
                 (undefined) external _dispatch_queue_create (from libSystem)
                 (undefined) external _dispatch_sync_f (from libSystem)
                 (undefined) external _dlopen (from libSystem)
                 (undefined) external _dlsym (from libSystem)
00007ff808c47b8e (__TEXT,__text) non-external (was a private external) _dumpToQTESWithParams
                 (undefined) external _fclose (from libSystem)
00007ff808c22735 (__TEXT,__text) non-external _fig_ktrace_initialize
                 (undefined) external _fopen (from libSystem)
                 (undefined) external _fprintf (from libSystem)
                 (undefined) external _free (from libSystem)
                 (undefined) external _fwrite (from libSystem)
00007ff8423af2f0 (__DATA,__common) external _gCVKTraceEnabled
00007ff8423aefe8 (__DATA,__bss) non-external _gCVLogLevel
00007ff8423aeff0 (__DATA,__bss) non-external _gCVLogOSLog
00007ff8423af280 (__DATA,__common) non-external (was a private external) _gPixelBufferPoolsAlive
00007ff8423ae548 (__DATA,__data) non-external (was a private external) _gPixelBufferPoolsAliveMutex
                 (undefined) external _getenv (from libSystem)
                 (undefined) external _getpid (from libSystem)
                 (undefined) external _getuid (from libSystem)
                 (undefined) external _glActiveTexture (from OpenGL)
                 (undefined) external _glAttachShader (from OpenGL)
                 (undefined) external _glBindAttribLocation (from OpenGL)
                 (undefined) external _glBindBuffer (from OpenGL)
                 (undefined) external _glBindFramebuffer (from OpenGL)
                 (undefined) external _glBindFramebufferEXT (from OpenGL)
                 (undefined) external _glBindProgramARB (from OpenGL)
                 (undefined) external _glBindTexture (from OpenGL)
                 (undefined) external _glBindVertexArray (from OpenGL)
                 (undefined) external _glBufferData (from OpenGL)
                 (undefined) external _glCheckFramebufferStatus (from OpenGL)
                 (undefined) external _glCheckFramebufferStatusEXT (from OpenGL)
                 (undefined) external _glClientActiveTexture (from OpenGL)
                 (undefined) external _glClientActiveTextureARB (from OpenGL)
                 (undefined) external _glCompileShader (from OpenGL)
                 (undefined) external _glCreateProgram (from OpenGL)
                 (undefined) external _glCreateShader (from OpenGL)
                 (undefined) external _glDeleteBuffers (from OpenGL)
                 (undefined) external _glDeleteFramebuffers (from OpenGL)
                 (undefined) external _glDeleteFramebuffersEXT (from OpenGL)
                 (undefined) external _glDeleteProgram (from OpenGL)
                 (undefined) external _glDeleteProgramsARB (from OpenGL)
                 (undefined) external _glDeleteShader (from OpenGL)
                 (undefined) external _glDeleteTextures (from OpenGL)
                 (undefined) external _glDeleteVertexArraysAPPLE (from OpenGL)
                 (undefined) external _glDetachShader (from OpenGL)
                 (undefined) external _glDisable (from OpenGL)
                 (undefined) external _glDisableClientState (from OpenGL)
                 (undefined) external _glDrawArrays (from OpenGL)
                 (undefined) external _glEnable (from OpenGL)
                 (undefined) external _glEnableClientState (from OpenGL)
                 (undefined) external _glEnableVertexAttribArray (from OpenGL)
                 (undefined) external _glFinishObjectAPPLE (from OpenGL)
                 (undefined) external _glFlush (from OpenGL)
                 (undefined) external _glFramebufferTexture2D (from OpenGL)
                 (undefined) external _glFramebufferTexture2DEXT (from OpenGL)
                 (undefined) external _glGenBuffers (from OpenGL)
                 (undefined) external _glGenFramebuffers (from OpenGL)
                 (undefined) external _glGenFramebuffersEXT (from OpenGL)
                 (undefined) external _glGenProgramsARB (from OpenGL)
                 (undefined) external _glGenTextures (from OpenGL)
                 (undefined) external _glGenVertexArrays (from OpenGL)
                 (undefined) external _glGetIntegerv (from OpenGL)
                 (undefined) external _glGetProgramInfoLog (from OpenGL)
                 (undefined) external _glGetProgramiv (from OpenGL)
                 (undefined) external _glGetProgramivARB (from OpenGL)
                 (undefined) external _glGetShaderInfoLog (from OpenGL)
                 (undefined) external _glGetShaderiv (from OpenGL)
                 (undefined) external _glGetString (from OpenGL)
                 (undefined) external _glGetTexImage (from OpenGL)
                 (undefined) external _glGetUniformLocation (from OpenGL)
                 (undefined) external _glLabelObjectEXT (from OpenGL)
                 (undefined) external _glLinkProgram (from OpenGL)
                 (undefined) external _glLoadIdentity (from OpenGL)
                 (undefined) external _glLoadMatrixf (from OpenGL)
                 (undefined) external _glMatrixMode (from OpenGL)
                 (undefined) external _glMultiTexCoord2f (from OpenGL)
                 (undefined) external _glMultiTexCoord4fv (from OpenGL)
                 (undefined) external _glPixelStorei (from OpenGL)
                 (undefined) external _glPixelTransferi (from OpenGL)
                 (undefined) external _glProgramLocalParameter4dvARB (from OpenGL)
                 (undefined) external _glProgramStringARB (from OpenGL)
                 (undefined) external _glReadPixels (from OpenGL)
                 (undefined) external _glShaderSource (from OpenGL)
                 (undefined) external _glTestObjectAPPLE (from OpenGL)
                 (undefined) external _glTexCoordPointer (from OpenGL)
                 (undefined) external _glTexEnvf (from OpenGL)
                 (undefined) external _glTexImage2D (from OpenGL)
                 (undefined) external _glTexParameterf (from OpenGL)
                 (undefined) external _glTexParameteri (from OpenGL)
                 (undefined) external _glTexSubImage2D (from OpenGL)
                 (undefined) external _glTextureRangeAPPLE (from OpenGL)
                 (undefined) external _glUniform1i (from OpenGL)
                 (undefined) external _glUniform2f (from OpenGL)
                 (undefined) external _glUniform4f (from OpenGL)
                 (undefined) external _glUniformMatrix4fv (from OpenGL)
                 (undefined) external _glUseProgram (from OpenGL)
                 (undefined) external _glValidateProgram (from OpenGL)
                 (undefined) external _glVertexAttribPointer (from OpenGL)
                 (undefined) external _glVertexPointer (from OpenGL)
                 (undefined) external _glViewport (from OpenGL)
00007ff8423ae428 (__DATA,__data) non-external _initializeLoggingOnce
00007ff8423af0a8 (__DATA,__bss) non-external _initializeOnceToken
                 (undefined) external _kCFAllocatorDefault (from CoreFoundation)
                 (undefined) external _kCFAllocatorNull (from CoreFoundation)
                 (undefined) external _kCFBooleanFalse (from CoreFoundation)
                 (undefined) external _kCFBooleanTrue (from CoreFoundation)
                 (undefined) external _kCFBundleIdentifierKey (from CoreFoundation)
                 (undefined) external _kCFCopyStringDictionaryKeyCallBacks (from CoreFoundation)
                 (undefined) external _kCFCopyStringSetCallBacks (from CoreFoundation)
                 (undefined) external _kCFPreferencesCurrentApplication (from CoreFoundation)
                 (undefined) external _kCFRunLoopCommonModes (from CoreFoundation)
                 (undefined) external _kCFTypeArrayCallBacks (from CoreFoundation)
                 (undefined) external _kCFTypeBagCallBacks (from CoreFoundation)
                 (undefined) external _kCFTypeDictionaryKeyCallBacks (from CoreFoundation)
                 (undefined) external _kCFTypeDictionaryValueCallBacks (from CoreFoundation)
                 (undefined) external _kCGColorSpaceDCIP3 (from CoreGraphics)
                 (undefined) external _kCGColorSpaceDisplayP3 (from CoreGraphics)
                 (undefined) external _kCGColorSpaceITUR_2020 (from CoreGraphics)
                 (undefined) external _kCGColorSpaceITUR_709 (from CoreGraphics)
                 (undefined) external _kCGColorSpaceLinearGray (from CoreGraphics)
                 (undefined) external _kCGColorSpaceLinearSRGB (from CoreGraphics)
                 (undefined) external _kCGColorSpaceSRGB (from CoreGraphics)
                 (undefined) external _kCGSSessionOnConsoleKey (from CoreGraphics)
                 (undefined) external _kCGSSessionUserIDKey (from CoreGraphics)
00007ff8423a9688 (__DATA,__const) external _kCICVImageTextureCache
00007ff8423a9698 (__DATA,__const) external _kCICVImageTextureMaxHeight
00007ff8423a9690 (__DATA,__const) external _kCICVImageTextureMaxWidth
00007ff8423a9230 (__DATA,__const) external _kCVBufferBackingWillDeallocate
00007ff8423a9218 (__DATA,__const) external _kCVBufferMovieTimeKey
00007ff8423a9210 (__DATA,__const) external _kCVBufferNonPropagatedAttachmentsKey
00007ff8423a9208 (__DATA,__const) external _kCVBufferPropagatedAttachmentsKey
00007ff8423a9228 (__DATA,__const) external _kCVBufferTimeScaleKey
00007ff8423a9220 (__DATA,__const) external _kCVBufferTimeValueKey
00007ff8423af030 (__DATA,__bss) non-external _kCVCGColorSpaceDisplayP3_HLG
00007ff8423af028 (__DATA,__bss) non-external _kCVCGColorSpaceDisplayP3_PQ_EOTF
00007ff8423af020 (__DATA,__bss) non-external _kCVCGColorSpaceExtendedLinearDisplayP3
00007ff8423af038 (__DATA,__bss) non-external _kCVCGColorSpaceExtendedLinearITUR_2020
00007ff8423af040 (__DATA,__bss) non-external _kCVCGColorSpaceITUR_2100_HLG
00007ff8423af048 (__DATA,__bss) non-external _kCVCGColorSpaceITUR_2100_PQ
00007ff8423a9918 (__DATA,__const) external _kCVDataBufferDoNotIncrementUseCountKey
00007ff8423a98e8 (__DATA,__const) external _kCVDataBufferIOSurfacePropertiesKey
00007ff8423a9910 (__DATA,__const) external _kCVDataBufferIOSurfacePurgeableKey
00007ff8423a9920 (__DATA,__const) external _kCVDataBufferIOSurfaceWiringAssertion
00007ff8423a9928 (__DATA,__const) external _kCVDataBufferIOSurfaceWiringAssertionKey
00007ff8423a9908 (__DATA,__const) external _kCVDataBufferPoolAllocationThresholdKey
00007ff8423a98f8 (__DATA,__const) external _kCVDataBufferPoolMaximumBufferAgeKey
00007ff8423a98f0 (__DATA,__const) external _kCVDataBufferPoolMinimumBufferCountKey
00007ff8423a9900 (__DATA,__const) external _kCVDataBufferPoolNameKey
00007ff8423a9930 (__DATA,__const) external _kCVDataBufferPoolScanFreeIOSurfaces
00007ff8423a9938 (__DATA,__const) external _kCVDataBufferPoolScanUsedIOSurfaces
00007ff8423a94c0 (__DATA,__const) external _kCVImageBufferAlphaChannelIsOpaque
00007ff8423a94c8 (__DATA,__const) external _kCVImageBufferAlphaChannelModeKey
00007ff8423a94d8 (__DATA,__const) external _kCVImageBufferAlphaChannelMode_PremultipliedAlpha
00007ff8423a94d0 (__DATA,__const) external _kCVImageBufferAlphaChannelMode_StraightAlpha
00007ff8423a94f0 (__DATA,__const) external _kCVImageBufferAmbientViewingEnvironmentKey
00007ff8423a9508 (__DATA,__const) external _kCVImageBufferBlankieTransportIdentifierKey
00007ff8423a9238 (__DATA,__const) external _kCVImageBufferCGColorSpaceKey
00007ff8423a9460 (__DATA,__const) external _kCVImageBufferChromaLocationBottomFieldKey
00007ff8423a9458 (__DATA,__const) external _kCVImageBufferChromaLocationTopFieldKey
00007ff8423a9490 (__DATA,__const) external _kCVImageBufferChromaLocation_Bottom
00007ff8423a9488 (__DATA,__const) external _kCVImageBufferChromaLocation_BottomLeft
00007ff8423a9470 (__DATA,__const) external _kCVImageBufferChromaLocation_Center
00007ff8423a9498 (__DATA,__const) external _kCVImageBufferChromaLocation_DV420
00007ff8423a9468 (__DATA,__const) external _kCVImageBufferChromaLocation_Left
00007ff8423a9480 (__DATA,__const) external _kCVImageBufferChromaLocation_Top
00007ff8423a9478 (__DATA,__const) external _kCVImageBufferChromaLocation_TopLeft
00007ff8423a94a0 (__DATA,__const) external _kCVImageBufferChromaSubsamplingKey
00007ff8423a94b8 (__DATA,__const) external _kCVImageBufferChromaSubsampling_411
00007ff8423a94a8 (__DATA,__const) external _kCVImageBufferChromaSubsampling_420
00007ff8423a94b0 (__DATA,__const) external _kCVImageBufferChromaSubsampling_422
00007ff8423a9258 (__DATA,__const) external _kCVImageBufferCleanApertureHeightKey
00007ff8423a9260 (__DATA,__const) external _kCVImageBufferCleanApertureHorizontalOffsetKey
00007ff8423a9240 (__DATA,__const) external _kCVImageBufferCleanApertureKey
00007ff8423a9268 (__DATA,__const) external _kCVImageBufferCleanApertureVerticalOffsetKey
00007ff8423a9250 (__DATA,__const) external _kCVImageBufferCleanApertureWidthKey
00007ff8423a9450 (__DATA,__const) external _kCVImageBufferColorInfoGuessedByKey
00007ff8423a9330 (__DATA,__const) external _kCVImageBufferColorPrimariesKey
00007ff8423a9358 (__DATA,__const) external _kCVImageBufferColorPrimaries_DCI_P3
00007ff8423a9340 (__DATA,__const) external _kCVImageBufferColorPrimaries_EBU_3213
00007ff8423a9368 (__DATA,__const) external _kCVImageBufferColorPrimaries_ITU_R_2020
00007ff8423a9338 (__DATA,__const) external _kCVImageBufferColorPrimaries_ITU_R_709_2
00007ff8423a9350 (__DATA,__const) external _kCVImageBufferColorPrimaries_P22
00007ff8423a9360 (__DATA,__const) external _kCVImageBufferColorPrimaries_P3_D65
00007ff8423a9348 (__DATA,__const) external _kCVImageBufferColorPrimaries_SMPTE_C
00007ff8423a94e8 (__DATA,__const) external _kCVImageBufferContentLightLevelInfoKey
00007ff8423a92b8 (__DATA,__const) external _kCVImageBufferDisplayDimensionsKey
00007ff8423a92c8 (__DATA,__const) external _kCVImageBufferDisplayHeightKey
00007ff8423a92c0 (__DATA,__const) external _kCVImageBufferDisplayWidthKey
00007ff8423a9448 (__DATA,__const) external _kCVImageBufferDolbyVisionRPUDataKey
00007ff8423a9270 (__DATA,__const) external _kCVImageBufferFieldCountKey
00007ff8423a9278 (__DATA,__const) external _kCVImageBufferFieldDetailKey
00007ff8423a9290 (__DATA,__const) external _kCVImageBufferFieldDetailSpatialFirstLineEarly
00007ff8423a9298 (__DATA,__const) external _kCVImageBufferFieldDetailSpatialFirstLineLate
00007ff8423a9288 (__DATA,__const) external _kCVImageBufferFieldDetailTemporalBottomFirst
00007ff8423a9280 (__DATA,__const) external _kCVImageBufferFieldDetailTemporalTopFirst
00007ff8423a92d0 (__DATA,__const) external _kCVImageBufferGammaLevelKey
00007ff8423a9440 (__DATA,__const) external _kCVImageBufferHDR10PlusDataKey
00007ff8423a93e8 (__DATA,__const) external _kCVImageBufferHDRImageStatisticsInfoFilteredKey
00007ff8423a93e0 (__DATA,__const) external _kCVImageBufferHDRImageStatisticsInfoRawKey
00007ff8423a93f0 (__DATA,__const) external _kCVImageBufferHDRImageStatisticsInfoTransferFunctionKey
00007ff8423a9418 (__DATA,__const) external _kCVImageBufferHDRImageStatisticsInfo_AnchorPQKey
00007ff8423a9410 (__DATA,__const) external _kCVImageBufferHDRImageStatisticsInfo_AnchorPowerKey
00007ff8423a93f8 (__DATA,__const) external _kCVImageBufferHDRImageStatisticsInfo_AverageKey
00007ff8423a9420 (__DATA,__const) external _kCVImageBufferHDRImageStatisticsInfo_AverageOffsetKey
00007ff8423a9438 (__DATA,__const) external _kCVImageBufferHDRImageStatisticsInfo_DolbyMetadataVersionKey
00007ff8423a9408 (__DATA,__const) external _kCVImageBufferHDRImageStatisticsInfo_MaximumKey
00007ff8423a9430 (__DATA,__const) external _kCVImageBufferHDRImageStatisticsInfo_MaximumOffsetKey
00007ff8423a9400 (__DATA,__const) external _kCVImageBufferHDRImageStatisticsInfo_MinimumKey
00007ff8423a9428 (__DATA,__const) external _kCVImageBufferHDRImageStatisticsInfo_MinimumOffsetKey
00007ff8423a92d8 (__DATA,__const) external _kCVImageBufferICCProfileKey
00007ff8423a94e0 (__DATA,__const) external _kCVImageBufferMasteringDisplayColorVolumeKey
00007ff8423a92a8 (__DATA,__const) external _kCVImageBufferPixelAspectRatioHorizontalSpacingKey
00007ff8423a92a0 (__DATA,__const) external _kCVImageBufferPixelAspectRatioKey
00007ff8423a92b0 (__DATA,__const) external _kCVImageBufferPixelAspectRatioVerticalSpacingKey
00007ff8423a9248 (__DATA,__const) external _kCVImageBufferPreferredCleanApertureKey
00007ff8423a9500 (__DATA,__const) external _kCVImageBufferRegionOfInterestKey
00007ff8423a94f8 (__DATA,__const) external _kCVImageBufferSceneReferredExtendedLinearKey
00007ff8423a9370 (__DATA,__const) external _kCVImageBufferTransferFunctionKey
00007ff8423a93c8 (__DATA,__const) external _kCVImageBufferTransferFunction_ARIB_STD_B67_HLG
00007ff8423a9380 (__DATA,__const) external _kCVImageBufferTransferFunction_EBU_3213
00007ff8423a93a8 (__DATA,__const) external _kCVImageBufferTransferFunction_ITU_R_2020
00007ff8423a93c0 (__DATA,__const) external _kCVImageBufferTransferFunction_ITU_R_2100_HLG
00007ff8423a9378 (__DATA,__const) external _kCVImageBufferTransferFunction_ITU_R_709_2
00007ff8423a9398 (__DATA,__const) external _kCVImageBufferTransferFunction_Linear
00007ff8423a9390 (__DATA,__const) external _kCVImageBufferTransferFunction_SMPTE_240M_1995
00007ff8423a9388 (__DATA,__const) external _kCVImageBufferTransferFunction_SMPTE_C
00007ff8423a93b8 (__DATA,__const) external _kCVImageBufferTransferFunction_SMPTE_ST_2084_PQ
00007ff8423a93b0 (__DATA,__const) external _kCVImageBufferTransferFunction_SMPTE_ST_428_1
00007ff8423a93d8 (__DATA,__const) external _kCVImageBufferTransferFunction_UseGamma
00007ff8423a93d0 (__DATA,__const) external _kCVImageBufferTransferFunction_aYCC
00007ff8423a93a0 (__DATA,__const) external _kCVImageBufferTransferFunction_sRGB
00007ff8423a92e0 (__DATA,__const) external _kCVImageBufferYCbCrMatrixKey
00007ff8423a9308 (__DATA,__const) external _kCVImageBufferYCbCrMatrix_DCI_P3
00007ff8423a9320 (__DATA,__const) external _kCVImageBufferYCbCrMatrix_IPT
00007ff8423a9318 (__DATA,__const) external _kCVImageBufferYCbCrMatrix_ITU_R_2020
00007ff8423a9328 (__DATA,__const) external _kCVImageBufferYCbCrMatrix_ITU_R_2100_ICtCp
00007ff8423a92f8 (__DATA,__const) external _kCVImageBufferYCbCrMatrix_ITU_R_601_4
00007ff8423a92f0 (__DATA,__const) external _kCVImageBufferYCbCrMatrix_ITU_R_709_2
00007ff8423a92e8 (__DATA,__const) external _kCVImageBufferYCbCrMatrix_Identity
00007ff8423a9310 (__DATA,__const) external _kCVImageBufferYCbCrMatrix_P3_D65
00007ff8423a9300 (__DATA,__const) external _kCVImageBufferYCbCrMatrix_SMPTE_240M_1995
00007ff808c71c78 (__TEXT,__const) external _kCVIndefiniteTime
00007ff8423a98a8 (__DATA,__const) external _kCVMetalTextureCacheMaximumTextureAgeKey
00007ff8423a98c0 (__DATA,__const) external _kCVMetalTextureStorageMode
00007ff8423a98b8 (__DATA,__const) external _kCVMetalTextureUsage
00007ff8423a9848 (__DATA,__const) external _kCVOpenGLBufferFlipped
00007ff8423a9828 (__DATA,__const) external _kCVOpenGLBufferHeight
00007ff8423a9838 (__DATA,__const) external _kCVOpenGLBufferInternalFormat
00007ff8423a9840 (__DATA,__const) external _kCVOpenGLBufferMaximumMipmapLevel
00007ff8423a9858 (__DATA,__const) external _kCVOpenGLBufferPoolMaximumBufferAgeKey
00007ff8423a9850 (__DATA,__const) external _kCVOpenGLBufferPoolMinimumBufferCountKey
00007ff8423a9830 (__DATA,__const) external _kCVOpenGLBufferTarget
00007ff8423a9820 (__DATA,__const) external _kCVOpenGLBufferWidth
00007ff8423a98b0 (__DATA,__const) external _kCVOpenGLESTextureCacheMaximumTextureAgeKey
00007ff8423a9870 (__DATA,__const) external _kCVOpenGLTextureBottomField
00007ff8423a9880 (__DATA,__const) external _kCVOpenGLTextureBottomHalf
00007ff8423a9890 (__DATA,__const) external _kCVOpenGLTextureCacheChromaSamplingModeAutomatic
00007ff8423a98a0 (__DATA,__const) external _kCVOpenGLTextureCacheChromaSamplingModeBestPerformance
00007ff8423a9898 (__DATA,__const) external _kCVOpenGLTextureCacheChromaSamplingModeHighestQuality
00007ff8423a9888 (__DATA,__const) external _kCVOpenGLTextureCacheChromaSamplingModeKey
00007ff8423a9860 (__DATA,__const) external _kCVOpenGLTextureFieldKey
00007ff8423a9868 (__DATA,__const) external _kCVOpenGLTextureTopField
00007ff8423a9878 (__DATA,__const) external _kCVOpenGLTextureTopHalf
00007ff8423a9610 (__DATA,__const) external _kCVPixelBufferBaseAddressAdjustmentKey
00007ff8423a9550 (__DATA,__const) external _kCVPixelBufferBytesPerRowAlignmentKey
00007ff8423a9618 (__DATA,__const) external _kCVPixelBufferBytesPerRowKey
00007ff8423a9558 (__DATA,__const) external _kCVPixelBufferCGBitmapContextCompatibilityKey
00007ff8423a9560 (__DATA,__const) external _kCVPixelBufferCGImageCompatibilityKey
00007ff8423a95f0 (__DATA,__const) external _kCVPixelBufferCacheModeKey
00007ff8423a9670 (__DATA,__const) external _kCVPixelBufferCompressedDataRegionAlignmentKey
00007ff8423a9678 (__DATA,__const) external _kCVPixelBufferCompressedTileHeaderGroupBytesPerRowAlignmentKey
00007ff8423a95d8 (__DATA,__const) external _kCVPixelBufferCustomMemoryLayoutCallbacksKey
00007ff8423a98e0 (__DATA,__const) external _kCVPixelBufferDoNotIncrementUseCountKey
00007ff8423a95e0 (__DATA,__const) external _kCVPixelBufferExactBytesPerRowKey
00007ff8423a95e8 (__DATA,__const) external _kCVPixelBufferExactHeightKey
00007ff8423a9548 (__DATA,__const) external _kCVPixelBufferExtendedPixelsBottomKey
00007ff8423a9660 (__DATA,__const) external _kCVPixelBufferExtendedPixelsFilledKey
00007ff8423a9530 (__DATA,__const) external _kCVPixelBufferExtendedPixelsLeftKey
00007ff8423a9540 (__DATA,__const) external _kCVPixelBufferExtendedPixelsRightKey
00007ff8423a9538 (__DATA,__const) external _kCVPixelBufferExtendedPixelsTopKey
00007ff8423a9668 (__DATA,__const) external _kCVPixelBufferFixedPointInvalidValueKey
00007ff8423a9650 (__DATA,__const) external _kCVPixelBufferFixedPointOffsetKey
00007ff8423a9528 (__DATA,__const) external _kCVPixelBufferHeightKey
00007ff8423a9590 (__DATA,__const) external _kCVPixelBufferIOSurfaceCoreAnimationCompatibilityKey
