                 (undefined) external _AuthorizationCopyInfo (from Security)
                 (undefined) external _AuthorizationCopyRights (from Security)
                 (undefined) external _AuthorizationCreate (from Security)
                 (undefined) external _AuthorizationFree (from Security)
                 (undefined) external _AuthorizationFreeItemSet (from Security)
                 (undefined) external _CC_SHA1_Final (from libSystem)
                 (undefined) external _CC_SHA1_Init (from libSystem)
                 (undefined) external _CC_SHA1_Update (from libSystem)
                 (undefined) external _CFBooleanGetTypeID (from CoreFoundation)
                 (undefined) external _CFBooleanGetValue (from CoreFoundation)
                 (undefined) external _CFDataGetBytePtr (from CoreFoundation)
                 (undefined) external _CFDataGetLength (from CoreFoundation)
                 (undefined) external _CFDictionaryCreateMutable (from CoreFoundation)
                 (undefined) external _CFDictionaryGetTypeID (from CoreFoundation)
                 (undefined) external _CFDictionaryGetValue (from CoreFoundation)
                 (undefined) external _CFDictionarySetValue (from CoreFoundation)
                 (undefined) external _CFGetTypeID (from CoreFoundation)
                 (undefined) external _CFPropertyListCreateData (from CoreFoundation)
                 (undefined) external _CFPropertyListCreateWithStream (from CoreFoundation)
                 (undefined) external _CFReadStreamCreateWithFile (from CoreFoundation)
                 (undefined) external _CFReadStreamOpen (from CoreFoundation)
                 (undefined) external _CFRelease (from CoreFoundation)
                 (undefined) external _CFRetain (from CoreFoundation)
                 (undefined) external _CFStringCreateWithFormat (from CoreFoundation)
                 (undefined) external _CFURLCreateWithFileSystemPath (from CoreFoundation)
000000018e362f50 (__TEXT,__text) external _FSp_krb_get_svc_in_tkt
000000018e35ffc4 (__TEXT,__text) external _profile_release
000000018e35febc (__TEXT,__text) external _profile_release_string
000000018e3621c4 (__TEXT,__text) non-external (was a private external) _profile_remove_node
000000018e36226c (__TEXT,__text) non-external (was a private external) _profile_rename_node
000000018e36142c (__TEXT,__text) external _profile_rename_section
000000018e362200 (__TEXT,__text) non-external (was a private external) _profile_set_relation_value
000000018e35f688 (__TEXT,__text) non-external (was a private external) _profile_unlock_global
000000018e35f0c0 (__TEXT,__text) non-external (was a private external) _profile_update_file_data
000000018e36551c (__TEXT,__text) non-external _profile_update_file_data.cold.1
000000018e361100 (__TEXT,__text) external _profile_update_relation
000000018e361868 (__TEXT,__text) non-external (was a private external) _profile_verify_node
000000018e360b40 (__TEXT,__text) non-external (was a private external) _profile_write_tree_file
000000018e360f7c (__TEXT,__text) non-external (was a private external) _profile_write_tree_to_buffer
                 (undefined) external _pthread_getspecific (from libSystem)
                 (undefined) external _pthread_key_create (from libSystem)
                 (undefined) external _pthread_mutex_destroy (from libSystem)
                 (undefined) external _pthread_mutex_init (from libSystem)
                 (undefined) external _pthread_mutex_lock (from libSystem)
                 (undefined) external _pthread_mutex_unlock (from libSystem)
                 (undefined) external _pthread_setspecific (from libSystem)
000000018e362da4 (__TEXT,__text) external _put_svc_key
000000018e362dd4 (__TEXT,__text) external _read_service_key
                 (undefined) external _realloc (from libSystem)
000000018e3587e4 (__TEXT,__text) external _remove_error_table
                 (undefined) external _rename (from libSystem)
                 (undefined) external _reset_com_err_hook (from Heimdal)
                 (indirect) external _reset_com_err_hook (for _reset_com_err_hook)
000000018e361248 (__TEXT,__text) non-external _rw_setup
                 (undefined) external _set_com_err_hook (from Heimdal)
                 (indirect) external _set_com_err_hook (for _set_com_err_hook)
                 (undefined) external _snprintf (from libSystem)
                 (undefined) external _sprintf (from libSystem)
                 (undefined) external _strcasecmp (from libSystem)
                 (undefined) external _strchr (from libSystem)
                 (undefined) external _strcmp (from libSystem)
                 (undefined) external _strdup (from libSystem)
00000001d93510a0 (__AUTH,__data) non-external (was a private external) _string_functions
000000018e35882c (__TEXT,__text) non-external _string_release
                 (undefined) external _strlcpy (from libSystem)
                 (undefined) external _strlen (from libSystem)
                 (undefined) external _strncmp (from libSystem)
                 (undefined) external _strncpy (from libSystem)
                 (undefined) external _strptime (from libSystem)
                 (undefined) external _strtol (from libSystem)
                 (undefined) external _sync (from libSystem)
                 (undefined) external _syslog$DARWIN_EXTSN (from libSystem)
                 (undefined) external _time (from libSystem)
000000018e362e04 (__TEXT,__text) external _tkt_string
                 (undefined) external _unlink (from libSystem)
000000018e3587f4 (__TEXT,__text) non-external (was a private external) _update_time
                 (undefined) external _vsyslog (from libSystem)
000000018e367b88 (__TEXT,__const) non-external _whichfields_flags
000000018e35f410 (__TEXT,__text) non-external _write_data_to_file
