00007ff80807f344 (__TEXT,__gcc_except_tab) non-external GCC_except_table0
00007ff80807f304 (__TEXT,__gcc_except_tab) non-external GCC_except_table10
00007ff80807f330 (__TEXT,__gcc_except_tab) non-external GCC_except_table19
00007ff80807f31c (__TEXT,__gcc_except_tab) non-external GCC_except_table20
00007ff80807f2f0 (__TEXT,__gcc_except_tab) non-external GCC_except_table24
00007ff80807e840 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE25planeSubSamplingBayerQuad
00007ff80807e570 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE26addressFormatLumaAndChroma
00007ff80807e3e0 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE27kBlack_1212121212_widegamut
00007ff80807e3ea (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE27kBlack_1616_cbcr_videorange
00007ff80807e780 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE27planeBitsPerElement16161616
00007ff80807e440 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE27planeTileDimensionsAGX16x16
00007ff80807e450 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE27planeTileDimensionsAGX32x32
00007ff80807e480 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE27planeTileDimensionsAGX32x64
00007ff80807e470 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE27planeTileDimensionsAGX64x64
00007ff80807e430 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE27planeTileDimensionsHTPC32x4
00007ff841fc63c0 (__DATA,__data) non-external __ZZL26_pixelFormatDictionaryInitvE28kBlackCombined_ARGB2101010LE
00007ff80807e885 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE28kBlackCount_10bit_16BitAlpha
00007ff80807e888 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE28kBlackCount_12bit_16BitAlpha
00007ff80807e893 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE28kBlackCount_16bit_16BitAlpha
00007ff80807e394 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE28kBlack_1212121212_videorange
00007ff80807e300 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE28kBlack_w40aPackedInterchange
00007ff80807e640 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE28planeInterchangeLossy62_8bit
00007ff80807e5d0 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE28planeInterchangeUncompressed
00007ff80807e820 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE28planeSubSampling420WithAlpha
00007ff80807e800 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE28planeSubSampling422WithAlpha
00007ff80807e7e0 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE28planeSubSampling444WithAlpha
00007ff80807e490 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE28planeTileDimensionsAGX64x128
00007ff841fc62f8 (__DATA,__data) non-external __ZZL26_pixelFormatDictionaryInitvE29kBlackCombined_8BitFullPacked
00007ff80807e364 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE29kBlack_101010_cbcr_videorange
00007ff80807e560 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE29planeCompressionLumaAndChroma
00007ff80807e600 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE29planeInterchangeLossy50_10bit
00007ff80807e4a0 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE29planeTileDimensionsAGX128x128
00007ff80807e420 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE29planeTileDimensionsHTPC_bayer
00007ff841fc6220 (__DATA,__data) non-external __ZZL26_pixelFormatDictionaryInitvE30kBlackCombined_10BitWidePacked
00007ff841fc62f0 (__DATA,__data) non-external __ZZL26_pixelFormatDictionaryInitvE30kBlackCombined_8BitVideoPacked
00007ff80807e550 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE31addressFormatLumaOnlyCompressed
00007ff80807e276 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE31kBlack_8IndexedGray_WhiteIsZero
00007ff841fc6310 (__DATA,__data) non-external __ZZL26_pixelFormatDictionaryInitvE32kBlackCombined_10BitLumaOnlyFull
00007ff841fc6300 (__DATA,__data) non-external __ZZL26_pixelFormatDictionaryInitvE33kBlackCombined_10BitLumaOnlyVideo
00007ff80807e896 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE33kBlackCount_w40aPackedInterchange
00007ff80807e3a0 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE33kBlack_1212121212_cbcr_videorange
00007ff80807e460 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE33planeTileDimensionsAGX32x32x16x16
00007ff841fc61e0 (__DATA,__data) non-external __ZZL26_pixelFormatDictionaryInitvE34kBlackCombined_8BitVideo_8BitAlpha
00007ff80807e8a0 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE34kBlackCount_10bitPackedInterchange
00007ff80807e8a2 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE34kBlackCount_12bitPackedInterchange
00007ff841fc6200 (__DATA,__data) non-external __ZZL26_pixelFormatDictionaryInitvE36kBlackCombined_10BitVideo_16BitAlpha
00007ff841fc6270 (__DATA,__data) non-external __ZZL26_pixelFormatDictionaryInitvE36kBlackCombined_12BitVideo_16BitAlpha
00007ff841fc62a0 (__DATA,__data) non-external __ZZL26_pixelFormatDictionaryInitvE36kBlackCombined_16BitVideo_16BitAlpha
00007ff841fc62c0 (__DATA,__data) non-external __ZZL26_pixelFormatDictionaryInitvE36kBlackCombined_w40aPackedInterchange
00007ff80807e390 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE36kBlack_10PackedInterchange_widegamut
00007ff80807e36c (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE37kBlack_10PackedInterchange_videorange
00007ff80807e3b0 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE37kBlack_12PackedInterchange_videorange
00007ff841fc6398 (__DATA,__data) non-external __ZZL26_pixelFormatDictionaryInitvE38kBlackCombined_10BitFullPackedOnePlane
00007ff841fc6390 (__DATA,__data) non-external __ZZL26_pixelFormatDictionaryInitvE39kBlackCombined_10BitVideoPackedOnePlane
00007ff841fc6360 (__DATA,__data) non-external __ZZL26_pixelFormatDictionaryInitvE41kBlackCombined_10BitFullPackedInterchange
00007ff841fc6380 (__DATA,__data) non-external __ZZL26_pixelFormatDictionaryInitvE41kBlackCombined_12BitFullPackedInterchange
00007ff841fc6350 (__DATA,__data) non-external __ZZL26_pixelFormatDictionaryInitvE42kBlackCombined_10BitVideoPackedInterchange
00007ff841fc6370 (__DATA,__data) non-external __ZZL26_pixelFormatDictionaryInitvE42kBlackCombined_12BitVideoPackedInterchange
00007ff80807e4b0 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE42planeTileDimensionsAGX32x32x16x16withAlpha
00007ff80807e370 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE44kBlack_1010PackedInterchange_cbcr_videorange
00007ff80807e3c0 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE44kBlack_1212PackedInterchange_cbcr_videorange
00007ff80807e88b (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE45kBlackCount_10bitPackedInterchange_16BitAlpha
00007ff80807e88e (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE45kBlackCount_12bitPackedInterchange_16BitAlpha
00007ff841fc6230 (__DATA,__data) non-external __ZZL26_pixelFormatDictionaryInitvE53kBlackCombined_10BitVideoPackedInterchange_16BitAlpha
00007ff841fc6250 (__DATA,__data) non-external __ZZL26_pixelFormatDictionaryInitvE53kBlackCombined_12BitVideoPackedInterchange_16BitAlpha
00007ff80807e580 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE8planeAGX
00007ff841fc5d68 (__DATA,__data) non-external __ZZL26getCallbackPhaseAdjustmentvE24sVBLPeriodCallbackOffset
00007ff841fc6710 (__DATA,__bss) non-external __ZZL26getCallbackPhaseAdjustmentvE4once
00007ff841fc6889 (__DATA,__bss) non-external __ZZL29reportIncompatiblePixelBufferP10__CVBufferPK14__CFDictionaryPKcE21sVerboseCompatibility
00007ff841fc6888 (__DATA,__bss) non-external __ZZL29reportIncompatiblePixelBufferP10__CVBufferPK14__CFDictionaryPKcE9sDidCheck
00007ff841fc63ca (__DATA,__data) non-external __ZZL29shouldSupportCAForInterchangevE23supportCAForInterchange
00007ff841fc67fc (__DATA,__bss) non-external __ZZL29shouldSupportCAForInterchangevE24didCheckCAForInterchange
00007ff841fc66e3 (__DATA,__bss) non-external __ZZL30forceIOSurfaceBackingByDefaultvE22sForceIOSurfaceBacking
00007ff841fc66e2 (__DATA,__bss) non-external __ZZL30forceIOSurfaceBackingByDefaultvE9sDidCheck
00007ff841fc67f3 (__DATA,__bss) non-external __ZZL31isCoreAnimation_10BitRGBCapablevE6result
00007ff841fc67f2 (__DATA,__bss) non-external __ZZL31isCoreAnimation_10BitRGBCapablevE8didCheck
00007ff841fc67f5 (__DATA,__bss) non-external __ZZL33isCoreAnimation_10BitYCbCrCapablevE6result
00007ff841fc67f4 (__DATA,__bss) non-external __ZZL33isCoreAnimation_10BitYCbCrCapablevE8didCheck
00007ff841fc67f7 (__DATA,__bss) non-external __ZZL33isCoreAnimation_12BitYCbCrCapablevE6result
00007ff841fc67f6 (__DATA,__bss) non-external __ZZL33isCoreAnimation_12BitYCbCrCapablevE8didCheck
00007ff841fc63c9 (__DATA,__data) non-external __ZZL33shouldSupportv216ForCoreAnimationvE19sShouldSupport16Bit
00007ff841fc67f1 (__DATA,__bss) non-external __ZZL33shouldSupportv216ForCoreAnimationvE9sDidCheck
00007ff841fc63c8 (__DATA,__data) non-external __ZZL33shouldSupporty416ForCoreAnimationvE19sShouldSupport16Bit
00007ff841fc67f0 (__DATA,__bss) non-external __ZZL33shouldSupporty416ForCoreAnimationvE9sDidCheck
00007ff841fc66e1 (__DATA,__bss) non-external __ZZL35shouldPrefetchOnAllocationByDefaultvE27sShouldPrefetchOnAllocation
00007ff841fc66e0 (__DATA,__bss) non-external __ZZL35shouldPrefetchOnAllocationByDefaultvE9sDidCheck
00007ff80807e8a4 (__TEXT,__const) non-external __ZZL39_registerBiPlanarPixelFormatDescriptionjiiihhPK10__CFStringhP14__CFDictionaryP9__CFArrayE11kBlack_CbCr
00007ff841fc6801 (__DATA,__bss) non-external __ZZL39areUniversalCompressionFormatsSupportedvE6result
00007ff841fc6802 (__DATA,__bss) non-external __ZZL39areUniversalCompressionFormatsSupportedvE8didCheck
00007ff841fc67a0 (__DATA,__bss) non-external __ZZL41_cvDisplayLinkConvertServerMATtoClientMATyE18identical_timebase
00007ff841fc5ec8 (__DATA,__data) non-external __ZZL41_cvDisplayLinkConvertServerMATtoClientMATyE22server_to_client_scale
00007ff841fc6798 (__DATA,__bss) non-external __ZZL41_cvDisplayLinkConvertServerMATtoClientMATyE4once
00007ff841fc67ff (__DATA,__bss) non-external __ZZL44areUniversalLossyCompressionFormatsSupportedvE6result
00007ff841fc6800 (__DATA,__bss) non-external __ZZL44areUniversalLossyCompressionFormatsSupportedvE8didCheck
00007ff841fc5af8 (__DATA,__data) non-external __ZZL47dataBufferBackingCreateIOSurfaceWiringAssertionP11__IOSurfacePP26__IOSurfaceWiringAssertionPjbE55gCVDataBufferBackingCreateWiringAssertionIOSurfaceMutex
00007ff841fc5e88 (__DATA,__data) non-external __ZZL48pixelBufferBackingCreateIOSurfaceWiringAssertionP11__IOSurfacePP26__IOSurfaceWiringAssertionPjbE56gCVPixelBufferBackingCreateWiringAssertionIOSurfaceMutex
00007ff841fc64d0 (__DATA,__data) non-external __ZZN13CVPixelBufferC1EPKvE4once
00007ff841fc68ad (__DATA,__bss) non-external __ZZN15CVOpenGLContext16getOpenGLProfileEPiE8sHasPref
00007ff841fc68b0 (__DATA,__bss) non-external __ZZN15CVOpenGLContext16getOpenGLProfileEPiE8sProfile
00007ff841fc68ac (__DATA,__bss) non-external __ZZN15CVOpenGLContext16getOpenGLProfileEPiE9sDidCheck
00007ff841fc66d0 (__DATA,__bss) non-external __ZZN17CVPixelBufferPool17createPixelBufferEPK13__CFAllocatorPK14__CFDictionaryPiE11ktrace_seed
00007ff841fc66c0 (__DATA,__bss) non-external __ZZN17CVPixelBufferPool27initializeIOSurfaceTrackingEvE23sIOSurfaceNotifierQueue
00007ff841fc66c8 (__DATA,__bss) non-external __ZZN17CVPixelBufferPool27initializeIOSurfaceTrackingEvE27sIOSurfaceNotifierSetupOnce
00007ff841fc6860 (__DATA,__bss) non-external __ZZN19CVMetalTextureCache36createTextureBackingFromImageBackingEPK13__CFAllocatorP14CVImageBackingP13CVImageBufferPK14__CFDictionaryPiE11ktrace_seed
00007ff841fc6740 (__DATA,__bss) non-external __ZZN20CVPixelBufferBacking15lockBaseAddressEyE11ktrace_seed
00007ff841fc5da0 (__DATA,__data) non-external __ZZN20CVPixelBufferBacking30getDefaultBytesPerRowAlignmentEvE6result
00007ff841fc6730 (__DATA,__bss) non-external __ZZN20CVPixelBufferBacking30getDefaultBytesPerRowAlignmentEvE8didCheck
00007ff841fc68a4 (__DATA,__bss) non-external __ZZN27CVPixelBufferTextureBacking28create422yuvOffscreenTextureEP13CVImageBufferE8fixState
                 (undefined) external ___CFConstantStringClassReference (from CoreFoundation)
00007ff80805cb2c (__TEXT,__text) non-external ____ZL21load_SkyLight_symbolsv_block_invoke
00007ff808057b1d (__TEXT,__text) non-external ____ZL26getCallbackPhaseAdjustmentv_block_invoke
00007ff80805cbda (__TEXT,__text) non-external ____ZL41_cvDisplayLinkConvertServerMATtoClientMATy_block_invoke
00007ff808050e31 (__TEXT,__text) non-external ____ZN17CVPixelBufferPool27initializeIOSurfaceTrackingEv_block_invoke
                 (undefined) external ___assert_rtn (from libSystem)
00007ff841fc04c8 (__DATA,__const) non-external ___block_descriptor_tmp
00007ff841fc0a68 (__DATA,__const) non-external ___block_descriptor_tmp
00007ff841fc1618 (__DATA,__const) non-external ___block_descriptor_tmp
00007ff841fc1658 (__DATA,__const) non-external ___block_descriptor_tmp.20
00007ff841fc04e8 (__DATA,__const) non-external ___block_literal_global
00007ff841fc0a88 (__DATA,__const) non-external ___block_literal_global
00007ff841fc1638 (__DATA,__const) non-external ___block_literal_global
00007ff841fc1678 (__DATA,__const) non-external ___block_literal_global.21
                 (undefined) external ___bzero (from libSystem)
                 (undefined) external ___cxa_guard_abort (from libc++)
                 (undefined) external ___cxa_guard_acquire (from libc++)
                 (undefined) external ___cxa_guard_release (from libc++)
                 (undefined) external ___cxa_pure_virtual (from libc++)
                 (undefined) external ___gxx_personality_v0 (from libc++)
                 (undefined) external ___stack_chk_fail (from libSystem)
                 (undefined) external ___stack_chk_guard (from libSystem)
                 (undefined) external ___stderrp (from libSystem)
00007ff808061895 (__TEXT,__text) non-external (was a private external) __cvTrackingGetCFAllocator
00007ff841fc6928 (__DATA,__common) non-external (was a private external) __cvUseTrackingAllocator
00007ff841fc6010 (__DATA,__data) non-external (was a private external) __kCVGLSLFragmentShader_2vuy_411
00007ff841fc6020 (__DATA,__data) non-external (was a private external) __kCVGLSLFragmentShader_2vuy_411_odd
00007ff841fc5ff0 (__DATA,__data) non-external (was a private external) __kCVGLSLFragmentShader_2vuy_420i
00007ff841fc6000 (__DATA,__data) non-external (was a private external) __kCVGLSLFragmentShader_2vuy_420i_odd
00007ff841fc5fd0 (__DATA,__data) non-external (was a private external) __kCVGLSLFragmentShader_2vuy_420p
00007ff841fc5fe0 (__DATA,__data) non-external (was a private external) __kCVGLSLFragmentShader_2vuy_420p_odd
00007ff841fc5fb0 (__DATA,__data) non-external (was a private external) __kCVGLSLFragmentShader_2vuy_422
00007ff841fc5fc0 (__DATA,__data) non-external (was a private external) __kCVGLSLFragmentShader_2vuy_422_odd
00007ff841fc6030 (__DATA,__data) non-external (was a private external) __kCVGLSLFragmentShader_2vuy_DV420i
00007ff841fc6040 (__DATA,__data) non-external (was a private external) __kCVGLSLFragmentShader_2vuy_DV420i_odd
00007ff841fc6050 (__DATA,__data) non-external (was a private external) __kCVGLSLFragmentShader_2vuy_DV420p
00007ff841fc6060 (__DATA,__data) non-external (was a private external) __kCVGLSLFragmentShader_2vuy_DV420p_odd
00007ff841fc5fa0 (__DATA,__data) non-external (was a private external) __kCVGLSLFragmentShader_YCbCr_444A
00007ff841fc60d0 (__DATA,__data) non-external (was a private external) __kCVGLSLFragmentShader_yuvs_411
00007ff841fc60e0 (__DATA,__data) non-external (was a private external) __kCVGLSLFragmentShader_yuvs_411_odd
00007ff841fc60b0 (__DATA,__data) non-external (was a private external) __kCVGLSLFragmentShader_yuvs_420i
00007ff841fc60c0 (__DATA,__data) non-external (was a private external) __kCVGLSLFragmentShader_yuvs_420i_odd
00007ff841fc6090 (__DATA,__data) non-external (was a private external) __kCVGLSLFragmentShader_yuvs_420p
00007ff841fc60a0 (__DATA,__data) non-external (was a private external) __kCVGLSLFragmentShader_yuvs_420p_odd
00007ff841fc6070 (__DATA,__data) non-external (was a private external) __kCVGLSLFragmentShader_yuvs_422
00007ff841fc6080 (__DATA,__data) non-external (was a private external) __kCVGLSLFragmentShader_yuvs_422_odd
00007ff841fc60f0 (__DATA,__data) non-external (was a private external) __kCVGLSLFragmentShader_yuvs_DV420i
00007ff841fc6100 (__DATA,__data) non-external (was a private external) __kCVGLSLFragmentShader_yuvs_DV420i_odd
00007ff841fc6110 (__DATA,__data) non-external (was a private external) __kCVGLSLFragmentShader_yuvs_DV420p
00007ff841fc6120 (__DATA,__data) non-external (was a private external) __kCVGLSLFragmentShader_yuvs_DV420p_odd
00007ff841fc5f90 (__DATA,__data) non-external (was a private external) __kCVGLSLGeneralVertexShader
00007ff841fc2b78 (__DATA,__const) non-external (was a private external) __kCVMetalTextureParams
00007ff841fc6008 (__DATA,__data) non-external (was a private external) __kCVOpenGLFragmentProgram_2vuy_411
00007ff841fc6018 (__DATA,__data) non-external (was a private external) __kCVOpenGLFragmentProgram_2vuy_411_odd
00007ff841fc5fe8 (__DATA,__data) non-external (was a private external) __kCVOpenGLFragmentProgram_2vuy_420i
00007ff841fc5ff8 (__DATA,__data) non-external (was a private external) __kCVOpenGLFragmentProgram_2vuy_420i_odd
00007ff841fc5fc8 (__DATA,__data) non-external (was a private external) __kCVOpenGLFragmentProgram_2vuy_420p
00007ff841fc5fd8 (__DATA,__data) non-external (was a private external) __kCVOpenGLFragmentProgram_2vuy_420p_odd
00007ff841fc5fa8 (__DATA,__data) non-external (was a private external) __kCVOpenGLFragmentProgram_2vuy_422
00007ff841fc5fb8 (__DATA,__data) non-external (was a private external) __kCVOpenGLFragmentProgram_2vuy_422_odd
00007ff841fc6028 (__DATA,__data) non-external (was a private external) __kCVOpenGLFragmentProgram_2vuy_DV420i
00007ff841fc6038 (__DATA,__data) non-external (was a private external) __kCVOpenGLFragmentProgram_2vuy_DV420i_odd
00007ff841fc6048 (__DATA,__data) non-external (was a private external) __kCVOpenGLFragmentProgram_2vuy_DV420p
00007ff841fc6058 (__DATA,__data) non-external (was a private external) __kCVOpenGLFragmentProgram_2vuy_DV420p_odd
00007ff841fc5f98 (__DATA,__data) non-external (was a private external) __kCVOpenGLFragmentProgram_YCbCr_444A
00007ff841fc60c8 (__DATA,__data) non-external (was a private external) __kCVOpenGLFragmentProgram_yuvs_411
00007ff841fc60d8 (__DATA,__data) non-external (was a private external) __kCVOpenGLFragmentProgram_yuvs_411_odd
00007ff841fc60a8 (__DATA,__data) non-external (was a private external) __kCVOpenGLFragmentProgram_yuvs_420i
00007ff841fc60b8 (__DATA,__data) non-external (was a private external) __kCVOpenGLFragmentProgram_yuvs_420i_odd
00007ff841fc6088 (__DATA,__data) non-external (was a private external) __kCVOpenGLFragmentProgram_yuvs_420p
00007ff841fc6098 (__DATA,__data) non-external (was a private external) __kCVOpenGLFragmentProgram_yuvs_420p_odd
00007ff841fc6068 (__DATA,__data) non-external (was a private external) __kCVOpenGLFragmentProgram_yuvs_422
00007ff841fc6078 (__DATA,__data) non-external (was a private external) __kCVOpenGLFragmentProgram_yuvs_422_odd
00007ff841fc60e8 (__DATA,__data) non-external (was a private external) __kCVOpenGLFragmentProgram_yuvs_DV420i
00007ff841fc60f8 (__DATA,__data) non-external (was a private external) __kCVOpenGLFragmentProgram_yuvs_DV420i_odd
00007ff841fc6108 (__DATA,__data) non-external (was a private external) __kCVOpenGLFragmentProgram_yuvs_DV420p
00007ff841fc6118 (__DATA,__data) non-external (was a private external) __kCVOpenGLFragmentProgram_yuvs_DV420p_odd
                 (undefined) external __os_log_default (from libSystem)
                 (undefined) external __os_log_impl (from libSystem)
                 (undefined) external _arc4random (from libSystem)
                 (undefined) external _asprintf (from libSystem)
                 (undefined) external _calloc (from libSystem)
00007ff808040866 (__TEXT,__text) non-external (was a private external) _canRunMetal
                 (undefined) external _cglsAttachDrawable (from CoreGraphics)
                 (undefined) external _cglsAttachPBuffer (from CoreGraphics)
                 (undefined) external _cglsCreateContext (from CoreGraphics)
                 (undefined) external _cglsCreatePBuffer (from CoreGraphics)
                 (undefined) external _cglsDestroyContext (from CoreGraphics)
                 (undefined) external _cglsDestroyPBuffer (from CoreGraphics)
                 (undefined) external _cglsGetVirtualScreen (from CoreGraphics)
                 (undefined) external _cglsSetInteger (from CoreGraphics)
                 (undefined) external _cglsTexImagePBuffer (from CoreGraphics)
00007ff80807ddc0 (__TEXT,__const) non-external (was a private external) _chromaSiteWeights
00007ff841fc6678 (__DATA,__bss) non-external _cvCGColorSpaceCreateWithName
00007ff80804dd0f (__TEXT,__text) non-external (was a private external) _cv_error
00007ff80804dc2e (__TEXT,__text) non-external (was a private external) _cv_note
00007ff80804dddf (__TEXT,__text) non-external _cv_note_init_logging_once
                 (undefined) external _dispatch_once (from libSystem)
                 (undefined) external _dispatch_once_f (from libSystem)
                 (undefined) external _dispatch_queue_create (from libSystem)
                 (undefined) external _dispatch_sync_f (from libSystem)
                 (undefined) external _dlopen (from libSystem)
                 (undefined) external _dlsym (from libSystem)
00007ff808055d8a (__TEXT,__text) non-external (was a private external) _dumpToQTESWithParams
                 (undefined) external _fclose (from libSystem)
00007ff808031f3d (__TEXT,__text) non-external _fig_ktrace_initialize
                 (undefined) external _fopen (from libSystem)
                 (undefined) external _fprintf (from libSystem)
                 (undefined) external _free (from libSystem)
                 (undefined) external _fwrite (from libSystem)
00007ff841fc6940 (__DATA,__common) external _gCVKTraceEnabled
00007ff841fc6648 (__DATA,__bss) non-external _gCVLogLevel
00007ff841fc6650 (__DATA,__bss) non-external _gCVLogOSLog
00007ff841fc68d0 (__DATA,__common) non-external (was a private external) _gPixelBufferPoolsAlive
00007ff841fc5ba8 (__DATA,__data) non-external (was a private external) _gPixelBufferPoolsAliveMutex
                 (undefined) external _getenv (from libSystem)
                 (undefined) external _getpid (from libSystem)
                 (undefined) external _getuid (from libSystem)
                 (undefined) external _glActiveTexture (from OpenGL)
                 (undefined) external _glAttachShader (from OpenGL)
                 (undefined) external _glBindAttribLocation (from OpenGL)
                 (undefined) external _glBindBuffer (from OpenGL)
                 (undefined) external _glBindFramebuffer (from OpenGL)
                 (undefined) external _glBindFramebufferEXT (from OpenGL)
                 (undefined) external _glBindProgramARB (from OpenGL)
                 (undefined) external _glBindTexture (from OpenGL)
                 (undefined) external _glBindVertexArray (from OpenGL)
                 (undefined) external _glBufferData (from OpenGL)
                 (undefined) external _glCheckFramebufferStatus (from OpenGL)
                 (undefined) external _glCheckFramebufferStatusEXT (from OpenGL)
                 (undefined) external _glClientActiveTexture (from OpenGL)
                 (undefined) external _glClientActiveTextureARB (from OpenGL)
                 (undefined) external _glCompileShader (from OpenGL)
                 (undefined) external _glCreateProgram (from OpenGL)
                 (undefined) external _glCreateShader (from OpenGL)
                 (undefined) external _glDeleteBuffers (from OpenGL)
                 (undefined) external _glDeleteFramebuffers (from OpenGL)
                 (undefined) external _glDeleteFramebuffersEXT (from OpenGL)
                 (undefined) external _glDeleteProgram (from OpenGL)
                 (undefined) external _glDeleteProgramsARB (from OpenGL)
                 (undefined) external _glDeleteShader (from OpenGL)
                 (undefined) external _glDeleteTextures (from OpenGL)
                 (undefined) external _glDeleteVertexArraysAPPLE (from OpenGL)
                 (undefined) external _glDetachShader (from OpenGL)
                 (undefined) external _glDisable (from OpenGL)
                 (undefined) external _glDisableClientState (from OpenGL)
                 (undefined) external _glDrawArrays (from OpenGL)
                 (undefined) external _glEnable (from OpenGL)
                 (undefined) external _glEnableClientState (from OpenGL)
                 (undefined) external _glEnableVertexAttribArray (from OpenGL)
                 (undefined) external _glFinishObjectAPPLE (from OpenGL)
                 (undefined) external _glFlush (from OpenGL)
                 (undefined) external _glFramebufferTexture2D (from OpenGL)
                 (undefined) external _glFramebufferTexture2DEXT (from OpenGL)
                 (undefined) external _glGenBuffers (from OpenGL)
                 (undefined) external _glGenFramebuffers (from OpenGL)
                 (undefined) external _glGenFramebuffersEXT (from OpenGL)
                 (undefined) external _glGenProgramsARB (from OpenGL)
                 (undefined) external _glGenTextures (from OpenGL)
                 (undefined) external _glGenVertexArrays (from OpenGL)
                 (undefined) external _glGetIntegerv (from OpenGL)
                 (undefined) external _glGetProgramInfoLog (from OpenGL)
                 (undefined) external _glGetProgramiv (from OpenGL)
                 (undefined) external _glGetProgramivARB (from OpenGL)
                 (undefined) external _glGetShaderInfoLog (from OpenGL)
                 (undefined) external _glGetShaderiv (from OpenGL)
                 (undefined) external _glGetString (from OpenGL)
                 (undefined) external _glGetTexImage (from OpenGL)
                 (undefined) external _glGetUniformLocation (from OpenGL)
                 (undefined) external _glLabelObjectEXT (from OpenGL)
                 (undefined) external _glLinkProgram (from OpenGL)
                 (undefined) external _glLoadIdentity (from OpenGL)
                 (undefined) external _glLoadMatrixf (from OpenGL)
                 (undefined) external _glMatrixMode (from OpenGL)
                 (undefined) external _glMultiTexCoord2f (from OpenGL)
                 (undefined) external _glMultiTexCoord4fv (from OpenGL)
                 (undefined) external _glPixelStorei (from OpenGL)
                 (undefined) external _glPixelTransferi (from OpenGL)
                 (undefined) external _glProgramLocalParameter4dvARB (from OpenGL)
                 (undefined) external _glProgramStringARB (from OpenGL)
                 (undefined) external _glReadPixels (from OpenGL)
                 (undefined) external _glShaderSource (from OpenGL)
                 (undefined) external _glTestObjectAPPLE (from OpenGL)
                 (undefined) external _glTexCoordPointer (from OpenGL)
                 (undefined) external _glTexEnvf (from OpenGL)
                 (undefined) external _glTexImage2D (from OpenGL)
                 (undefined) external _glTexParameterf (from OpenGL)
                 (undefined) external _glTexParameteri (from OpenGL)
                 (undefined) external _glTexSubImage2D (from OpenGL)
                 (undefined) external _glTextureRangeAPPLE (from OpenGL)
                 (undefined) external _glUniform1i (from OpenGL)
                 (undefined) external _glUniform2f (from OpenGL)
                 (undefined) external _glUniform4f (from OpenGL)
                 (undefined) external _glUniformMatrix4fv (from OpenGL)
                 (undefined) external _glUseProgram (from OpenGL)
                 (undefined) external _glValidateProgram (from OpenGL)
                 (undefined) external _glVertexAttribPointer (from OpenGL)
                 (undefined) external _glVertexPointer (from OpenGL)
                 (undefined) external _glViewport (from OpenGL)
00007ff841fc5a88 (__DATA,__data) non-external _initializeLoggingOnce
00007ff841fc6708 (__DATA,__bss) non-external _initializeOnceToken
                 (undefined) external _kCFAllocatorDefault (from CoreFoundation)
                 (undefined) external _kCFAllocatorNull (from CoreFoundation)
