
/Volumes/macOS Mojave/System/Library/Frameworks/QuickLook.framework/Versions/A/QuickLook (for architecture x86_64):
0000fdb6 (__TEXT,__text) non-external (was a private external) __QLGetStatistics
0000c41c (__TEXT,__text) non-external (was a private external) __QLGetThumbnail
0000fcb7 (__TEXT,__text) non-external (was a private external) __QLGetVersion
00014e3d (__TEXT,__text) non-external __QLGlobalChangeNotification
00036700 (__TEXT,__text) non-external __QLGlobalChangeNotification
00008abb (__TEXT,__text) external __QLGlobalQuickLookPreferencesBooleanValueForKey
000455e4 (__TEXT,__text) external __QLIconCopyIconSetImageName
000257c5 (__TEXT,__text) non-external __QLIconCreateContextForImage
000257ea (__TEXT,__text) non-external __QLIconDisposeContextForImage
00025811 (__TEXT,__text) non-external __QLIconDrawPageForImage
00015ed3 (__TEXT,__text) non-external (was a private external) __QLImageGeneratePreviewForFile
00015e73 (__TEXT,__text) non-external (was a private external) __QLImageGenerateThumbnailForFile
00035161 (__TEXT,__text) non-external __QLImageIOCreateImageSourceOptions
000351fb (__TEXT,__text) non-external __QLImageIOFillContextForSource
00036668 (__TEXT,__text) non-external __QLImageIOGetImageOrientation
0000ff02 (__TEXT,__text) non-external (was a private external) __QLIsDiskCacheEnabled
0000ba4a (__TEXT,__text) non-external __QLIsItemAtURLUbiquitous
0002f06d (__TEXT,__text) external __QLIsLoggingEnabled
0005cc28 (__DATA,__data) external __QLIsOnServerSide
0005cc29 (__DATA,__data) external __QLIsRealQuickLookServer
0005e4ad (__DATA,__common) external __QLIsRunningEverythingLocally
0005e4ac (__DATA,__common) external __QLIsRunningForDebug
0005cc2a (__DATA,__data) external __QLIsUIProcess
0005cc2b (__DATA,__data) external __QLIsUsingSatellites
0005cc2c (__DATA,__data) external __QLIsUsingSatellitesForPreviews
000024ca (__TEXT,__text) non-external __QLLSChangeNotification
0005c9b4 (__DATA,__data) non-external __QLLaunchUpdatingThread.initThreadLock
0005c9e0 (__DATA,__data) non-external __QLLaunchUpdatingThread.initThreadLockCondition
000068bf (__TEXT,__text) non-external __QLLoadPluginAtURL
000056e5 (__TEXT,__text) non-external __QLLockDatabaseWaitForUpdateToFinishIfPossible
0005e3f4 (__DATA,__bss) non-external __QLLogAppPreferencesShouldLogToFile.envValueTested
0005e3f5 (__DATA,__bss) non-external __QLLogAppPreferencesShouldLogToFile.shouldLog
000380fa (__TEXT,__text) non-external (was a private external) __QLLogExternalLogIsInited
00037bd8 (__TEXT,__text) non-external (was a private external) __QLLogFlushExternalLog
0005e4b4 (__DATA,__common) external __QLLogForNoUser
0005ce88 (__DATA,__data) external __QLLogLevelLimit
0005e4b0 (__DATA,__common) external __QLLogName
00037bfb (__TEXT,__text) non-external (was a private external) __QLLogResetExternalLog
00038111 (__TEXT,__text) non-external (was a private external) __QLLogStoreShouldLogToExternalLog
00038196 (__TEXT,__text) non-external (was a private external) __QLLogToExternalLog
00002b0f (__TEXT,__text) external __QLLogUpdateProcName
0000ca2e (__TEXT,__text) external __QLMachDispatchIncomingMessageAndReplyIfNecessary
0000fa9b (__TEXT,__text) external __QLMachGetMachPortCount
0000fc6a (__TEXT,__text) external __QLMachGetMinimumSequenceNumber
000489b4 (__TEXT,__const) external __QLMachPortKeyCallbacks
0000870c (__TEXT,__text) external __QLMachRegisterForNoSenders
0000e196 (__TEXT,__text) external __QLMachUnregisterForNoSenders
000020cc (__TEXT,__text) external __QLMainLocalizedString
0005cb54 (__DATA,__data) non-external __QLMainLocalizedString.localizedStrings
0005c92c (__DATA,__data) non-external __QLMainLocalizedString.lock
0005cb58 (__DATA,__data) non-external __QLMainLocalizedString.myBundle
0003a3d8 (__TEXT,__text) non-external __QLMiniCacheCFCopyDebugDescription
0003a3d1 (__TEXT,__text) non-external __QLMiniCacheCFCopyFormatDescription
0003a3b9 (__TEXT,__text) non-external __QLMiniCacheCFEqual
0003a374 (__TEXT,__text) non-external __QLMiniCacheCFFinalize
0003a3c9 (__TEXT,__text) non-external __QLMiniCacheCFHash
0003aae3 (__TEXT,__text) non-external __QLMiniCacheFolderCFCopyDebugDescription
0003aadc (__TEXT,__text) non-external __QLMiniCacheFolderCFCopyFormatDescription
0003aac4 (__TEXT,__text) non-external __QLMiniCacheFolderCFEqual
0003aa8d (__TEXT,__text) non-external __QLMiniCacheFolderCFFinalize
0003aad4 (__TEXT,__text) non-external __QLMiniCacheFolderCFHash
0003a43e (__TEXT,__text) external __QLMiniCacheFolderCreateWithURL
0003b169 (__TEXT,__text) non-external __QLMiniCacheLastUsedListCFCopyDebugDescription
0003b162 (__TEXT,__text) non-external __QLMiniCacheLastUsedListCFCopyFormatDescription
0003b14a (__TEXT,__text) non-external __QLMiniCacheLastUsedListCFEqual
0003b108 (__TEXT,__text) non-external __QLMiniCacheLastUsedListCFFinalize
0003b15a (__TEXT,__text) non-external __QLMiniCacheLastUsedListCFHash
00039cf6 (__TEXT,__text) non-external __QLMiniCachePurgeURL
00039bd6 (__TEXT,__text) non-external __QLMiniCacheRemoveThumbnailDataKey
00039fdd (__TEXT,__text) non-external __QLMiniCacheRemoveThumbnailDataKeys
0003acd4 (__TEXT,__text) non-external __QLMiniCacheThumbnailDataCFCopyDebugDescription
0003accd (__TEXT,__text) non-external __QLMiniCacheThumbnailDataCFCopyFormatDescription
0003acb5 (__TEXT,__text) non-external __QLMiniCacheThumbnailDataCFEqual
0003ac89 (__TEXT,__text) non-external __QLMiniCacheThumbnailDataCFFinalize
0003acc5 (__TEXT,__text) non-external __QLMiniCacheThumbnailDataCFHash
0003ae4b (__TEXT,__text) non-external __QLMiniCacheThumbnailDataKeyCFCopyDebugDescription
0003ae42 (__TEXT,__text) non-external __QLMiniCacheThumbnailDataKeyCFCopyFormatDescription
0003ada4 (__TEXT,__text) non-external __QLMiniCacheThumbnailDataKeyCFEqual
0003ad8b (__TEXT,__text) non-external __QLMiniCacheThumbnailDataKeyCFFinalize
0003ade2 (__TEXT,__text) non-external __QLMiniCacheThumbnailDataKeyCFHash
00059398 (__DATA,__const) non-external __QLObjectInvalidKey
00012985 (__TEXT,__text) external __QLPlugInLocalizedString
0005d018 (__DATA,__bss) non-external __QLPlugInLocalizedString.localizedStrings
0005cc44 (__DATA,__data) non-external __QLPlugInLocalizedString.lock
0005d01c (__DATA,__bss) non-external __QLPlugInLocalizedString.myBundle
0005d060 (__DATA,__bss) non-external __QLPlugInURLIsTrusted.whiteList
0005d02c (__DATA,__bss) non-external __QLPluginWhiteList
000309cb (__TEXT,__text) external __QLPostCacheInvalidationNotification
00007c9e (__TEXT,__text) non-external __QLPostGeneratorsHaveChangedNotificationInMainThread
0003092b (__TEXT,__text) external __QLPostGlobalChangeNotification
00013809 (__TEXT,__text) external __QLPrefferedParentUTI
00009247 (__TEXT,__text) non-external __QLPreviewAdd
0003fa2a (__TEXT,__text) non-external __QLPreviewBubbleCFCopyDebugDescription
0003f9f7 (__TEXT,__text) non-external __QLPreviewBubbleCFCopyFormatDescription
0003f9ce (__TEXT,__text) non-external __QLPreviewBubbleCFEqual
0003f908 (__TEXT,__text) non-external __QLPreviewBubbleCFFinalize
0003f9de (__TEXT,__text) non-external __QLPreviewBubbleCFHash
0003d89e (__TEXT,__text) non-external __QLPreviewBubbleCopySandboxTokens
0001eda7 (__TEXT,__text) non-external __QLPreviewCFCopyDebugDescription
0001ed40 (__TEXT,__text) non-external __QLPreviewCFCopyFormatDescription
0001ed17 (__TEXT,__text) non-external __QLPreviewCFEqual
0000d38d (__TEXT,__text) non-external __QLPreviewCFFinalize
0001ed27 (__TEXT,__text) non-external __QLPreviewCFHash
0002024e (__TEXT,__text) non-external __QLPreviewCheckAttachmentsSize
0001ee5f (__TEXT,__text) non-external __QLPreviewCleanUpForRetry
0000d7eb (__TEXT,__text) non-external __QLPreviewCopyFromMachPort
0001ee0e (__TEXT,__text) non-external __QLPreviewCopyGenerator
0001c675 (__TEXT,__text) external __QLPreviewCopyUTIIfPresent
0001b73f (__TEXT,__text) external __QLPreviewCreate
00039934 (__TEXT,__text) non-external __QLPreviewDocumentCFCopyDebugDescription
000398e4 (__TEXT,__text) non-external __QLPreviewDocumentCFCopyFormatDescription
000398cc (__TEXT,__text) non-external __QLPreviewDocumentCFEqual
00039883 (__TEXT,__text) non-external __QLPreviewDocumentCFFinalize
000398dc (__TEXT,__text) non-external __QLPreviewDocumentCFHash
0005e408 (__DATA,__bss) non-external __QLPreviewDocumentCopyDisplayBundle
0005e41c (__DATA,__bss) non-external __QLPreviewDocumentCopyPageAsImageFromDisplayBundle
0005e420 (__DATA,__bss) non-external __QLPreviewDocumentCopyPageTextFromDisplayBundle
0005e418 (__DATA,__bss) non-external __QLPreviewDocumentDrawPageFromDisplayBundle
0005e410 (__DATA,__bss) non-external __QLPreviewDocumentGetPageCountInDisplayBundle
0005e414 (__DATA,__bss) non-external __QLPreviewDocumentGetPageSizeInDisplayBundle
0005e428 (__DATA,__bss) non-external __QLPreviewDocumentInitBridgeIfNeeded.inited
0005e429 (__DATA,__bss) non-external __QLPreviewDocumentInitBridgeIfNeeded.success
0005e40c (__DATA,__bss) non-external __QLPreviewDocumentIsPaginatedInDisplayBundle
0005e424 (__DATA,__bss) non-external __QLPreviewDocumentReleaseDisplayBundle
00058434 (__DATA,__const) external __QLPreviewPortNotify_QLPreviewReplyPortNotify_subsystem
0001ece1 (__TEXT,__text) non-external (was a private external) __QLPreviewPortNotify_mach_notify_no_senders
0001ecfc (__TEXT,__text) non-external (was a private external) __QLPreviewPortNotify_mach_notify_send_once
0001ca2d (__TEXT,__text) non-external __QLPreviewProcessAttachment
0000deb1 (__TEXT,__text) non-external __QLPreviewRemove
0001eac5 (__TEXT,__text) external __QLPreviewReplyAppendData
0001ecc6 (__TEXT,__text) non-external (was a private external) __QLPreviewReplyCancel
0001d3f9 (__TEXT,__text) non-external (was a private external) __QLPreviewReplyCreatedWithURL
0001d8b5 (__TEXT,__text) non-external (was a private external) __QLPreviewReplyNotCreated
0001e619 (__TEXT,__text) non-external (was a private external) __QLPreviewReplySendData
0001e8dd (__TEXT,__text) non-external (was a private external) __QLPreviewReplyStartAttachment
0001da58 (__TEXT,__text) non-external (was a private external) __QLPreviewReplyWillBeCreatedWithBitmapImage
0000d8db (__TEXT,__text) non-external (was a private external) __QLPreviewReplyWillBeCreatedWithData
0001dfbe (__TEXT,__text) non-external (was a private external) __QLPreviewReplyWillBeCreatedWithPDFDocument
0000d69b (__TEXT,__text) non-external (was a private external) __QLPreviewReplyWillStart
00023382 (__TEXT,__text) non-external __QLPreviewRequestCFCopyDebugDescription
0002334f (__TEXT,__text) non-external __QLPreviewRequestCFCopyFormatDescription
00023326 (__TEXT,__text) non-external __QLPreviewRequestCFEqual
00023184 (__TEXT,__text) non-external __QLPreviewRequestCFFinalize
00023336 (__TEXT,__text) non-external __QLPreviewRequestCFHash
00022cae (__TEXT,__text) external __QLPreviewRequestCallGenerator
0001fc1c (__TEXT,__text) non-external __QLPreviewRequestCheckStartReplying
000230ff (__TEXT,__text) external __QLPreviewRequestCreate
00022941 (__TEXT,__text) external __QLPreviewRequestCreateFromXPCRepresentation
00020a82 (__TEXT,__text) non-external __QLPreviewRequestCreatePDFContext
00022eaf (__TEXT,__text) external __QLPreviewRequestDispatch
000227cd (__TEXT,__text) external __QLPreviewRequestFillXPCRepresentation
0001f87f (__TEXT,__text) external __QLPreviewRequestGotMoreData
000230e5 (__TEXT,__text) external __QLPreviewRequestReplyForInvalidRequest
0001ef99 (__TEXT,__text) external __QLPreviewRequestReplyWithContentTypeAndProperties
0001f8f1 (__TEXT,__text) external __QLPreviewRequestSendMoreData
0002156c (__TEXT,__text) external __QLPreviewRequestSendPendingReply
0001f011 (__TEXT,__text) external __QLPreviewRequestSendReply
0001f6b8 (__TEXT,__text) external __QLPreviewRequestSendStartNewAttachment
0001fa8e (__TEXT,__text) external __QLPreviewRequestSetDistantURLRepresentation
00022a8f (__TEXT,__text) external __QLPreviewRequestSetupGenerator
0001f68a (__TEXT,__text) external __QLPreviewRequestStartNewAttachment
00022981 (__TEXT,__text) external __QLPreviewRequestUpdateFromXPCRepresentation
00022c9d (__TEXT,__text) external __QLPreviewRequestWontCallGenerator
0001b875 (__TEXT,__text) non-external (was a private external) __QLPreviewSetPreviewDocumentProtection
0001c291 (__TEXT,__text) non-external __QLPreviewWaitForPreviewDataIfNecessary
000044c5 (__TEXT,__text) non-external __QLPreviewWaitForPreviewTypeIfNecessary
000581ec (__DATA,__const) external __QLQLPreviewReply_subsystem
00057f24 (__DATA,__const) external __QLQLThumbnailReply_subsystem
0002edbd (__TEXT,__text) external __QLRaiseAssert
00007eda (__TEXT,__text) non-external __QLRecursivelySearchForValueInDictionary
00030b74 (__TEXT,__text) external __QLRegisterCacheInvalidationObserver
00002226 (__TEXT,__text) external __QLRegisterForQuickLookGlobalNotification
00002456 (__TEXT,__text) external __QLRegisterGlobalChangeObserver
00045c4e (__TEXT,__text) external __QLRequestCancelGenerator
00046acd (__TEXT,__text) external __QLRequestCleanupAfterException
00046476 (__TEXT,__text) external __QLRequestCreateFromXPCRepresentation
000458d8 (__TEXT,__text) non-external (was a private external) __QLRequestCreateInstance
0004604b (__TEXT,__text) external __QLRequestFillXPCRepresentation
00045e84 (__TEXT,__text) external __QLRequestGeneratorShouldRunInSatellite
00045e44 (__TEXT,__text) external __QLRequestHasGeneratorFunction
00046003 (__TEXT,__text) external __QLRequestIsSandboxedGenerator
00046027 (__TEXT,__text) external __QLRequestNeedsAccessToExternalResources
00045b13 (__TEXT,__text) external __QLRequestSendWillStart
000379f9 (__TEXT,__text) non-external __QLRequestSessionCFCopyDebugDescription
000379c6 (__TEXT,__text) non-external __QLRequestSessionCFCopyFormatDescription
000379ab (__TEXT,__text) non-external __QLRequestSessionCFEqual
000378f4 (__TEXT,__text) non-external __QLRequestSessionCFFinalize
000379bb (__TEXT,__text) non-external __QLRequestSessionCFHash
00037a2c (__TEXT,__text) non-external __QLRequestSessionUpdateCrashReportMessage
0005e3e4 (__DATA,__bss) non-external __QLRequestSessionUpdateCrashReportMessage.mStr
0005e3e0 (__DATA,__bss) non-external __QLRequestSessionUpdateCrashReportMessage.message
000458cf (__TEXT,__text) external __QLRequestUnmapData
00046663 (__TEXT,__text) external __QLRequestUpdateFromXPCRepresentation
00010001 (__TEXT,__text) non-external (was a private external) __QLReset
0002f041 (__TEXT,__text) external __QLResetLogs
0001142a (__TEXT,__text) external __QLResetServer
0003b83d (__TEXT,__text) external __QLSandboxTokenCreateRead
00044caf (__TEXT,__text) non-external __QLSeamlessClosingRequestCFCopyDebugDescription
00044c7c (__TEXT,__text) non-external __QLSeamlessClosingRequestCFCopyFormatDescription
00044c65 (__TEXT,__text) non-external __QLSeamlessClosingRequestCFEqual
00044b81 (__TEXT,__text) non-external __QLSeamlessClosingRequestCFFinalize
00044c75 (__TEXT,__text) non-external __QLSeamlessClosingRequestCFHash
00043f15 (__TEXT,__text) external __QLSeamlessClosingRequestFromPort
00043f43 (__TEXT,__text) external __QLSeamlessClosingRequestInvalidate
00041e66 (__TEXT,__text) non-external (was a private external) __QLSeamlessOpeningBindDocumentToApplication
00041484 (__TEXT,__text) external __QLSeamlessOpeningCallCompletionHandlerAndInvalidate
00041966 (__TEXT,__text) non-external (was a private external) __QLSeamlessOpeningCallbackDidCompleteOpeningDocument
00044446 (__TEXT,__text) non-external (was a private external) __QLSeamlessOpeningCallbackGetSourceInformation
00044cfb (__TEXT,__text) non-external (was a private external) __QLSeamlessOpeningCallbackGetSourceInformationReply
000590e8 (__DATA,__const) external __QLSeamlessOpeningCallbackQLSeamlessOpeningCallbacks_subsystem
000420f8 (__TEXT,__text) non-external (was a private external) __QLSeamlessOpeningCreateDocumentOpener
00041b88 (__TEXT,__text) non-external (was a private external) __QLSeamlessOpeningCreateSeamlessOpening
00041f7a (__TEXT,__text) non-external (was a private external) __QLSeamlessOpeningDiscard
000427bf (__TEXT,__text) non-external (was a private external) __QLSeamlessOpeningDiscardAllSeamlessOpeningsForPID
000424da (__TEXT,__text) non-external (was a private external) __QLSeamlessOpeningGetDisplayState
00042330 (__TEXT,__text) non-external (was a private external) __QLSeamlessOpeningGetDocumentInformation
00041fde (__TEXT,__text) non-external (was a private external) __QLSeamlessOpeningIsSeamlesslyOpeningDocuments
00042610 (__TEXT,__text) non-external (was a private external) __QLSeamlessOpeningNoteDocumentOpened
00041b55 (__TEXT,__text) non-external __QLSeamlessOpeningRequestCFCopyDebugDescription
00041b22 (__TEXT,__text) non-external __QLSeamlessOpeningRequestCFCopyFormatDescription
00041af9 (__TEXT,__text) non-external __QLSeamlessOpeningRequestCFEqual
00041a15 (__TEXT,__text) non-external __QLSeamlessOpeningRequestCFFinalize
00041b09 (__TEXT,__text) non-external __QLSeamlessOpeningRequestCFHash
00040a7e (__TEXT,__text) external __QLSeamlessOpeningRequestFromPort
0004172e (__TEXT,__text) external __QLSeamlessOpeningRequestInvalidate
00040942 (__TEXT,__text) external __QLSeamlessOpeningRequestRegister
000409d0 (__TEXT,__text) external __QLSeamlessOpeningRequestUnregister
00042739 (__TEXT,__text) non-external (was a private external) __QLSeamlessOpeningSetDocumentLoadingProgress
00042835 (__TEXT,__text) non-external (was a private external) __QLSeamlessOpeningShowClosingAnimation
000422cc (__TEXT,__text) non-external (was a private external) __QLSeamlessOpeningShowLoadingWindow
00010171 (__TEXT,__text) non-external (was a private external) __QLSecureDelete
00008273 (__TEXT,__text) external __QLSelectParentUTI
00036ab1 (__TEXT,__text) non-external __QLServerCFCopyDebugDescription
00036a7e (__TEXT,__text) non-external __QLServerCFCopyFormatDescription
00036a55 (__TEXT,__text) non-external __QLServerCFEqual
0003699f (__TEXT,__text) non-external __QLServerCFFinalize
00036a65 (__TEXT,__text) non-external __QLServerCFHash
0000e0e5 (__TEXT,__text) non-external (was a private external) __QLServerPreviewReplyCancel
00023437 (__TEXT,__text) non-external (was a private external) __QLServerPreviewReplyCreatedWithURL
00023871 (__TEXT,__text) non-external (was a private external) __QLServerPreviewReplyNotCreated
00023753 (__TEXT,__text) non-external (was a private external) __QLServerPreviewReplySendData
000238e7 (__TEXT,__text) non-external (was a private external) __QLServerPreviewReplyStartAttachment
000235fd (__TEXT,__text) non-external (was a private external) __QLServerPreviewReplyWillBeCreatedWithBitmapImage
00023562 (__TEXT,__text) non-external (was a private external) __QLServerPreviewReplyWillBeCreatedWithData
000236a9 (__TEXT,__text) non-external (was a private external) __QLServerPreviewReplyWillBeCreatedWithPDFDocument
000233b5 (__TEXT,__text) non-external (was a private external) __QLServerPreviewReplyWillStart
00008d67 (__TEXT,__text) non-external __QLServerResetPort
0001b58c (__TEXT,__text) non-external (was a private external) __QLServerThumbnailAdditionSavedReply
0000c822 (__TEXT,__text) non-external (was a private external) __QLServerThumbnailImageReplyCancel
0001b491 (__TEXT,__text) non-external (was a private external) __QLServerThumbnailImageReplyCreatedWithBitmap
0001b5e6 (__TEXT,__text) non-external (was a private external) __QLServerThumbnailImageReplyNotCreated
0001b40f (__TEXT,__text) non-external (was a private external) __QLServerThumbnailReplyWillStart
00014577 (__TEXT,__text) external __QLSetContainsContentType
0005ccb0 (__DATA,__data) non-external __QLSetContainsContentType.lock
00006693 (__TEXT,__text) external __QLSetThreadName
0000233b (__TEXT,__text) non-external (was a private external) __QLShouldLogToExternalLog
0000ed4a (__TEXT,__text) non-external (was a private external) __QLShouldSaveInAdditions
0002eca3 (__TEXT,__text) external __QLSimpleCrash
0005cef4 (__DATA,__data) non-external __QLStackCallBacks
0005e3f8 (__DATA,__bss) non-external __QLStackDepth.once
00038387 (__TEXT,__text) non-external __QLStackDepthFinalize
0005e3fc (__DATA,__bss) non-external __QLStackKey
00037bcf (__TEXT,__text) external __QLStackReleaseFrame
00038399 (__TEXT,__text) non-external __QLStackRetainFrame
00042b05 (__TEXT,__text) non-external (was a private external) __QLStatsGetStats
00042c20 (__TEXT,__text) non-external (was a private external) __QLStatsUpdateDebugStatus
00010114 (__TEXT,__text) non-external (was a private external) __QLStopServer
00010918 (__TEXT,__text) external __QLStopServerASAP
00037baf (__TEXT,__text) external __QLThreadCopyName
000382b7 (__TEXT,__text) non-external __QLThreadName
0000d508 (__TEXT,__text) non-external __QLThreadNameFinalize
0005cc00 (__DATA,__data) non-external __QLThreadNameKey
0005cbfc (__DATA,__data) non-external __QLThreadNameOnce
0000f3e2 (__TEXT,__text) non-external (was a private external) __QLThumbnailAdditionSavedReply
0000fa34 (__TEXT,__text) non-external __QLThumbnailCFCopyDebugDescription
0000f9cd (__TEXT,__text) non-external __QLThumbnailCFCopyFormatDescription
0000eb85 (__TEXT,__text) non-external __QLThumbnailCFEqual
0000bf8b (__TEXT,__text) non-external __QLThumbnailCFFinalize
0000f9b4 (__TEXT,__text) non-external __QLThumbnailCFHash
00017dea (__TEXT,__text) external __QLThumbnailComputeBaseline
0001acdf (__TEXT,__text) external __QLThumbnailCopyCacheVersion
0000c9d5 (__TEXT,__text) non-external __QLThumbnailCopyFromMachPort
00016d3a (__TEXT,__text) external __QLThumbnailCopyIDForSecureDelete
0000f810 (__TEXT,__text) external __QLThumbnailCopyUTIIfPresent
0000c87c (__TEXT,__text) non-external (was a private external) __QLThumbnailDispatchIncomingMessage
0000baf0 (__TEXT,__text) non-external __QLThumbnailEndProcess
0000f831 (__TEXT,__text) external __QLThumbnailGetFlavor
0000beec (__TEXT,__text) non-external __QLThumbnailGetImageIfNecessary
0000f85a (__TEXT,__text) external __QLThumbnailGetInlinePreviewMode
0000bd97 (__TEXT,__text) non-external (was a private external) __QLThumbnailGetReplyPort
0000f0d9 (__TEXT,__text) external __QLThumbnailImageCreateWithImageIO
0000cd25 (__TEXT,__text) non-external (was a private external) __QLThumbnailImageReplyCancel
0000e5b4 (__TEXT,__text) non-external (was a private external) __QLThumbnailImageReplyCreatedWithBitmap
0000f296 (__TEXT,__text) external __QLThumbnailImageReplyGotContentTypeUTI
0000cd40 (__TEXT,__text) non-external (was a private external) __QLThumbnailImageReplyNotCreated
0000cea3 (__TEXT,__text) non-external __QLThumbnailNoteAdditionSaved
0000f508 (__TEXT,__text) external __QLThumbnailNotifyWhenAdditionIsAvailable
00058348 (__DATA,__const) external __QLThumbnailPortNotify_QLThumbnailReplyPortNotify_subsystem
0000f511 (__TEXT,__text) non-external (was a private external) __QLThumbnailPortNotify_mach_notify_no_senders
0000f52c (__TEXT,__text) non-external (was a private external) __QLThumbnailPortNotify_mach_notify_send_once
0000ced6 (__TEXT,__text) non-external __QLThumbnailPostProcessAndShouldRetry
00034764 (__TEXT,__text) non-external __QLThumbnailQueueBlockCallback
000347a0 (__TEXT,__text) non-external __QLThumbnailQueueCFCopyDebugDescription
00034797 (__TEXT,__text) non-external __QLThumbnailQueueCFCopyFormatDescription
0003477f (__TEXT,__text) non-external __QLThumbnailQueueCFEqual
0000d1e0 (__TEXT,__text) non-external __QLThumbnailQueueCFFinalize
0003478f (__TEXT,__text) non-external __QLThumbnailQueueCFHash
0000bbe9 (__TEXT,__text) non-external __QLThumbnailQueueDelegateCallback
00034617 (__TEXT,__text) non-external __QLThumbnailQueueSharedQueueCallback
0000d13d (__TEXT,__text) non-external __QLThumbnailRemove
0000e316 (__TEXT,__text) non-external (was a private external) __QLThumbnailReplyWillStart
0001b3b1 (__TEXT,__text) non-external __QLThumbnailRequestCFCopyDebugDescription
0001b3a8 (__TEXT,__text) non-external __QLThumbnailRequestCFCopyFormatDescription
0001b37f (__TEXT,__text) non-external __QLThumbnailRequestCFEqual
0001b1d7 (__TEXT,__text) non-external __QLThumbnailRequestCFFinalize
0001b38f (__TEXT,__text) non-external __QLThumbnailRequestCFHash
00016d9c (__TEXT,__text) external __QLThumbnailRequestCallGenerator
0001ae70 (__TEXT,__text) external __QLThumbnailRequestCleanUp
0001ac9b (__TEXT,__text) external __QLThumbnailRequestCleanupAfterException
00019c7b (__TEXT,__text) external __QLThumbnailRequestCreate
00017681 (__TEXT,__text) external __QLThumbnailRequestCreateContext
00017d65 (__TEXT,__text) non-external __QLThumbnailRequestCreateContextCallback
0001ad43 (__TEXT,__text) external __QLThumbnailRequestCreateFlavorNumber
00019f3a (__TEXT,__text) external __QLThumbnailRequestCreateFromXPCRepresentation
0001723a (__TEXT,__text) external __QLThumbnailRequestDispatch
00017da2 (__TEXT,__text) non-external __QLThumbnailRequestDisposeContextCallback
00019da4 (__TEXT,__text) external __QLThumbnailRequestFillXPCRepresentation
000184f3 (__TEXT,__text) non-external __QLThumbnailRequestFlushContext
00019c0b (__TEXT,__text) external __QLThumbnailRequestGetBitmapMaximumSizeForFlavor
000184a2 (__TEXT,__text) non-external __QLThumbnailRequestGetBitmapMaximumSizeForProperties
00016b40 (__TEXT,__text) external __QLThumbnailRequestGetCacheURL
0001acd0 (__TEXT,__text) external __QLThumbnailRequestGetIconMode
000171c1 (__TEXT,__text) external __QLThumbnailRequestGetMaximumSizeForFlavor
00017676 (__TEXT,__text) external __QLThumbnailRequestGetOptions
00017603 (__TEXT,__text) external __QLThumbnailRequestGetRealMaximumBitmapDimension
00019c46 (__TEXT,__text) external __QLThumbnailRequestGetRealMaximumBitmapSize
00019c32 (__TEXT,__text) external __QLThumbnailRequestGetRealMaximumSize
00019b64 (__TEXT,__text) external __QLThumbnailRequestGetScaleFactorForContext
0001ae52 (__TEXT,__text) external __QLThumbnailRequestHasCacheBeenTested
00017574 (__TEXT,__text) external __QLThumbnailRequestIsDistant
000160f5 (__TEXT,__text) external __QLThumbnailRequestIsTooSmallForGenerator
0001755c (__TEXT,__text) external __QLThumbnailRequestReplyForInvalidRequest
0001a101 (__TEXT,__text) non-external __QLThumbnailRequestSendContext
00019332 (__TEXT,__text) external __QLThumbnailRequestSendPendingReply
0001a071 (__TEXT,__text) external __QLThumbnailRequestSendReply
0001ae61 (__TEXT,__text) external __QLThumbnailRequestSetCacheTested
000185e5 (__TEXT,__text) non-external __QLThumbnailRequestSetImageWithIOContext
00016200 (__TEXT,__text) external __QLThumbnailRequestSetup
00015f5c (__TEXT,__text) external __QLThumbnailRequestShouldTryCache
00017593 (__TEXT,__text) external __QLThumbnailRequestTryCacheRead
00019ff3 (__TEXT,__text) external __QLThumbnailRequestUpdateFromXPCRepresentation
000160c7 (__TEXT,__text) external __QLThumbnailRequestWontCallGenerator
0000a9ff (__TEXT,__text) non-external (was a private external) __QLThumbnailSendQuery
0000a9eb (__TEXT,__text) non-external (was a private external) __QLThumbnailSetDelegate
0000eec7 (__TEXT,__text) external __QLThumbnailSetImage
00019339 (__TEXT,__text) external __QLThumbnailSetThumbnailWithBitmapData
0000f90b (__TEXT,__text) non-external __QLThumbnailSetupAdditionsWaiterIfNecessary
00015ef4 (__TEXT,__text) external __QLThumbnailSizeIsSufficentForLowQuality
0000f5b1 (__TEXT,__text) non-external (was a private external) __QLThumbnailWaitForCompletion
0005e480 (__DATA,__bss) non-external __QLUIHelperDeathHandlers
00059284 (__DATA,__const) external __QLUIHelperManagerPortNotify_QLUIHelperManagerPortNotify_subsystem
00043b02 (__TEXT,__text) non-external (was a private external) __QLUIHelperManagerPortNotify_mach_notify_no_senders
0005cc14 (__DATA,__data) non-external __QLUIHelperServerPort
00003634 (__TEXT,__text) external __QLUIHelperUnregisterFromHelperDeath
00030bac (__TEXT,__text) external __QLUnregisterCacheInvalidationObserver
0003b4b2 (__TEXT,__text) non-external __QLVMDeallocate
00011979 (__TEXT,__text) external __QLXPCCGFloatValueForKey
00011747 (__TEXT,__text) external __QLXPCCopyCFObjectForKey
000115d2 (__TEXT,__text) external __QLXPCCopyStringForKey
00012128 (__TEXT,__text) external __QLXPCCopyURLForKey
00011aed (__TEXT,__text) external __QLXPCFloatValueForKey
00011d97 (__TEXT,__text) external __QLXPCGetPointValueForKey
