
/System/Library/PrivateFrameworks/MediaRemote.framework/Support/mediaremoted (for architecture x86_64):
                 (undefined) external _MROutputContextDataSourceVolumeUserInfoKey (from MediaRemote)
                 (undefined) external _MROutputDeviceSubtypeFromGroupSessionRoute (from MediaRemote)
                 (undefined) external _MROutputDeviceTypeFromGroupSessionRoute (from MediaRemote)
                 (undefined) external _MRPairedDeviceCopyDeltaDescription (from MediaRemote)
                 (undefined) external _MRPairedDeviceCopyDeltaMinimalDescription (from MediaRemote)
                 (undefined) external _MRPairedDeviceCopyDescription (from MediaRemote)
                 (undefined) external _MRPairedDeviceCopyMinimalDescription (from MediaRemote)
                 (undefined) external _MRPairedDeviceGetSharedQueueVersion (from MediaRemote)
                 (undefined) external _MRPairedDeviceSetBluetoothAddress (from MediaRemote)
                 (undefined) external _MRPerformAsyncOperationsUntilError (from MediaRemote)
                 (undefined) external _MRPlaybackQueueCapabilitiesCopyDescription (from MediaRemote)
                 (undefined) external _MRPlaybackQueueCreateFromCache (from MediaRemote)
                 (undefined) external _MRPlaybackQueueCreateFromRequest (from MediaRemote)
                 (undefined) external _MRPlaybackQueueParticipantsDidChangeForPlayerNotification (from MediaRemote)
                 (undefined) external _MRPowerLogConnectionTransportTypeFromTransport (from MediaRemote)
                 (undefined) external _MRPowerLogDeviceTypeFromDeviceInfo (from MediaRemote)
                 (undefined) external _MRPowerLogEventRemoteControlSession (from MediaRemote)
                 (undefined) external _MRPowerLogInfoKeyClientBundleID (from MediaRemote)
                 (undefined) external _MRPowerLogInfoKeyDeviceType (from MediaRemote)
                 (undefined) external _MRPowerLogInfoKeyReason (from MediaRemote)
                 (undefined) external _MRPowerLogInfoKeyRemoteControlConnectionID (from MediaRemote)
                 (undefined) external _MRPowerLogInfoKeyRemoteControlConnectionIsActive (from MediaRemote)
                 (undefined) external _MRPowerLogInfoKeyRemoteControlConnectionTransportType (from MediaRemote)
                 (undefined) external _MRProcessIDForApplication (from MediaRemote)
                 (undefined) external _MRProtobufFromSendCommandAppOptions (from MediaRemote)
                 (undefined) external _MRRegisterTransaction (from MediaRemote)
                 (undefined) external _MRServiceClientRemoteCommandCallback (from MediaRemote)
                 (undefined) external _MRSupportsSystemUIActivities (from MediaRemote)
                 (undefined) external _MRSupportsSystemUIActivitiesBlock (from MediaRemote)
                 (undefined) external _MRTransactionNameGetDescription (from MediaRemote)
                 (undefined) external _MRTransactionPacketsCreateExternalRepresentation (from MediaRemote)
                 (undefined) external _MRTransactionPacketsCreateFromExternalRepresentation (from MediaRemote)
                 (undefined) external _MRTransactionPacketsGetKeys (from MediaRemote)
                 (undefined) external _MRUIContextUnknown (from MediaRemote)
                 (undefined) external _MRUpdateActiveSystemEndpointRequestUserInfoKey (from MediaRemote)
                 (undefined) external _MRVirtualVoiceInputDeviceDescriptorCreateFromExternalRepresentation (from MediaRemote)
                 (undefined) external _MRVirtualVoiceInputSetRecordingStateCallback (from MediaRemote)
                 (undefined) external _MRVirtualVoiceInputUnregisterDevice (from MediaRemote)
                 (undefined) external _MRVoiceRecordingStateCopyDescription (from MediaRemote)
                 (undefined) external _MSVBundleIDForAuditToken (from MediaServices)
                 (undefined) external _MSVCopyLocalizedModelName (from MediaServices)
                 (undefined) external _MSVCopySystemBuildVersion (from MediaServices)
                 (undefined) external _MSVDeviceIsAppleTV (from MediaServices)
                 (undefined) external _MSVDeviceIsAudioAccessory (from MediaServices)
                 (undefined) external _MSVDeviceOSIsInternalInstall (from MediaServices)
                 (undefined) external _MSVKeychainCopyKeychainValue (from MediaServices)
                 (undefined) external _MSVKeychainSetKeychainValue (from MediaServices)
                 (undefined) external _MSVLaunchApplicationWithOptions (from MediaServices)
                 (undefined) external _MSVNanoIDCreateTaggedPointer (from MediaServices)
                 (undefined) external _MSVPropertyListDataClasses (from MediaServices)
                 (undefined) external _MSVUnarchivedObjectOfClass (from MediaServices)
                 (undefined) external _MSVUnarchivedObjectOfClasses (from MediaServices)
                 (undefined) external _MSVWeakLinkClass (from MediaServices)
                 (undefined) external _MSVWeakLinkStringConstant (from MediaServices)
                 (undefined) external _NSDebugDescriptionErrorKey (from Foundation)
                 (undefined) external _NSGenericException (from CoreFoundation)
                 (undefined) external _NSInternalInconsistencyException (from CoreFoundation)
                 (undefined) external _NSInvalidArgumentException (from CoreFoundation)
                 (undefined) external _NSLocalizedDescriptionKey (from Foundation)
                 (undefined) external _NSStringFromClass (from Foundation)
                 (undefined) external _NSStringFromMRAVDistantExternalDeviceCallbackFlags (from MediaRemote)
                 (undefined) external _NSStringFromMRAVDistantExternalDeviceNotificationFlags (from MediaRemote)
                 (undefined) external _NSStringFromMRClientVisibility (from MediaRemote)
                 (undefined) external _NSStringFromMRPlayerAudioSessionType (from MediaRemote)
                 (undefined) external _NSStringFromSelector (from Foundation)
                 (undefined) external _NSTemporaryDirectory (from Foundation)
                 (undefined) external _NSUnderlyingErrorKey (from Foundation)
                 (undefined) external _OBJC_CLASS_$_BMMediaRemoteGroupSessionRecentParticipant (from BiomeLibrary)
                 (undefined) external _OBJC_CLASS_$_BMPublisherOptions (from BiomeStreams)
                 (undefined) weak external _OBJC_CLASS_$_BSMutableServiceInterface (from FrontBoardServices)
                 (undefined) external _OBJC_CLASS_$_BSObjCProtocol (from BaseBoard)
                 (undefined) weak external _OBJC_CLASS_$_BSServiceConnection (from FrontBoardServices)
                 (undefined) weak external _OBJC_CLASS_$_BSServiceConnectionEndpoint (from FrontBoardServices)
                 (undefined) weak external _OBJC_CLASS_$_BSServiceQuality (from FrontBoardServices)
                 (undefined) external _OBJC_CLASS_$_BTAudioRoutingRequest (from BluetoothServices)
                 (undefined) external _OBJC_CLASS_$_CNContact (from Contacts)
                 (undefined) external _OBJC_CLASS_$_CNContactFetchRequest (from Contacts)
                 (undefined) external _OBJC_CLASS_$_CNContactFormatter (from Contacts)
                 (undefined) external _OBJC_CLASS_$_CNContactStore (from Contacts)
                 (undefined) external _OBJC_CLASS_$_CUSystemMonitor (from CoreUtils)
                 (undefined) weak external _OBJC_CLASS_$_FBSDisplayLayoutMonitor (from FrontBoardServices)
                 (undefined) weak external _OBJC_CLASS_$_FBSDisplayLayoutMonitorConfiguration (from FrontBoardServices)
                 (undefined) external _OBJC_CLASS_$_HMHome (from HomeKit)
                 (undefined) external _OBJC_CLASS_$_HMHomeManager (from HomeKit)
                 (undefined) external _OBJC_CLASS_$_HMUser (from HomeKit)
                 (undefined) external _OBJC_CLASS_$_ICMediaUserStateCenter (from iTunesCloud)
                 (undefined) external _OBJC_CLASS_$_ICMusicUserState (from iTunesCloud)
                 (undefined) external _OBJC_CLASS_$_ICPrivacyInfo (from iTunesCloud)
                 (undefined) external _OBJC_CLASS_$_ICUserIdentity (from iTunesCloud)
                 (undefined) external _OBJC_CLASS_$_IDSAccount (from IDS)
                 (undefined) external _OBJC_CLASS_$_IDSAccountController (from IDS)
                 (undefined) external _OBJC_CLASS_$_IDSFirewallEntry (from IDS)
                 (undefined) external _OBJC_CLASS_$_IDSService (from IDS)
                 (undefined) external _OBJC_CLASS_$_IDSServiceDelegateProperties (from IDSFoundation)
                 (undefined) external _OBJC_CLASS_$_IDSURI (from IDSFoundation)
                 (undefined) external _OBJC_CLASS_$_LSApplicationProxy (from CoreServices)
                 (undefined) external _OBJC_CLASS_$_LSApplicationWorkspace (from CoreServices)
                 (undefined) external _OBJC_CLASS_$_LockdownModeManager (from LockdownMode)
                 (undefined) external _OBJC_CLASS_$_MRAVClusterController (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRAVConcreteOutputContext (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRAVConcreteOutputDevice (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRAVConcreteRoutingDiscoverySession (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRAVDistantEndpoint (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRAVDistantOutputDevice (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRAVDistantRoutingDiscoverySession (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRAVEndpoint (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRAVLightweightReconnaissanceSession (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRAVLocalEndpoint (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRAVOutputContext (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRAVOutputContextModification (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRAVOutputDevice (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRAVOutputDeviceDescription (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRAVOutputDeviceSourceInfo (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRAVOutputDeviceSymbolProvider (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRAVOutputDeviceTransport (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRAVReconnaissanceSession (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRAVRoutingDiscoverySession (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRAVRoutingDiscoverySessionConfiguration (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRAdjustVolumeMessage (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRAirPlayTransportConnection (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRArtwork (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRBlockGuard (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRClient (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRClientUpdatesConfigMessage (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRCodableGroupSessionParticipant (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRCommandInfo (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRCommandResult (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRCompanionLinkClient (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRCompositeMessage (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRConcreteEndpoint (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRCreateHostedEndpointRequestMessage (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRCreateHostedEndpointResponseMessage (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRDataArtwork (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRDestination (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRDeviceInfo (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRDeviceInfoMessage (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRDeviceInfoOutputDevice (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRDeviceInfoRequest (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRDeviceInfoUpdateMessage (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRDiscoveredGroupSession (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRDiscoveryUpdateOutputDevicesMessage (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRDistantExternalDevice (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRExpanseManager (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRExternalClientConnection (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRExternalDevice (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRExternalDeviceConnectionDetails (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRExternalDeviceTransport (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRExternalDeviceTransportConnection (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRExternalJSONClientConnection (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRExternalOutputContextDataSource (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRGenericMessage (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRGetVolumeControlCapabilitiesMessage (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRGetVolumeMessage (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRGetVolumeMutedResultMessage (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRGroupSessionBannerRequest (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRGroupSessionEligibilityStatus (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRGroupSessionHostInfo (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRGroupSessionInfo (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRGroupSessionToken (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRGroupTopologyModificationRequest (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRIDSClientConnection (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRIDSCompanionConnection (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRIDSCompanionTransport (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRIDSCompanionTransportConnection (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRIRRoute (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRImageUtilities (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRMediaRemoteServiceClient (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRMediaUserState (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRModifyOutputContextRequestMessage (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRMutableApplicationActivity (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRMuteVolumeMessage (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRNotification (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRNowPlayingController (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRNowPlayingControllerConfiguration (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRNowPlayingOriginClientManager (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRNowPlayingRequest (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRNowPlayingState (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MROSTransaction (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MROrigin (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MROutputContextController (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRPasscodeCredentials (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRPersistentTimer (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRPlaybackQueue (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRPlaybackQueueClient (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRPlaybackQueueParticipant (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRPlaybackQueueRequest (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRPlaybackQueueRequestMessage (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRPlaybackQueueSubscriptionController (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRPlaybackSession (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRPlaybackSessionMigrateBeginMessage (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRPlaybackSessionMigrateEndMessage (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRPlaybackSessionMigrateRequest (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRPlaybackSessionMigrateRequestMessage (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRPlaybackSessionRequestMessage (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRPlayer (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRPlayerPath (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRPowerLogger (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRPromptForRouteAuthorizationMessage (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRPromptForRouteAuthorizationResponseMessage (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRProtocolMessage (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRProtocolMessageOptions (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRRapportTransport (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRRapportTransportConnection (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRRemoveFromParentGroupMessage (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRRequestDetails (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRRouteBannerRequest (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRSendButtonEventMessage (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRSendCommandMessage (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRSendLyricsEventMessage (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRSetConnectionStateMessage (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRSetConversationDetectionEnabledMessage (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRSetDiscoveryModeMessage (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRSetListeningModeMessage (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRSetRecordingStateMessage (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRSetVolumeMessage (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRSharedSettings (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRStaticRouteBannerRequest (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRStreamTransportConnection (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRSupportedProtocolMessages (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRSuspendDisconnectionPauseConfiguration (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRTransactionPacket (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRUpdateActiveSystemEndpointMessage (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRUpdateActiveSystemEndpointRequest (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRUserIdentity (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRUserSettings (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRVirtualVoiceInputDevice (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRWeakProxy (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRXPCConnection (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MSVBlockGuard (from MediaServices)
                 (undefined) external _OBJC_CLASS_$_MSVPair (from MediaServices)
                 (undefined) external _OBJC_CLASS_$_MSVSystemDialog (from MediaServices)
                 (undefined) external _OBJC_CLASS_$_MSVSystemDialogOptions (from MediaServices)
                 (undefined) external _OBJC_CLASS_$_MSVSystemDialogTextField (from MediaServices)
                 (undefined) external _OBJC_CLASS_$_MSVTimer (from MediaServices)
                 (undefined) external _OBJC_CLASS_$_MSVWeakProxy (from MediaServices)
                 (undefined) external _OBJC_CLASS_$_NSArray (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_NSAssertionHandler (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSBundle (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSConstantArray (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_NSConstantDoubleNumber (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSConstantIntegerNumber (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSData (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_NSDate (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_NSDictionary (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_NSDistributedNotificationCenter (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSError (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSEvent (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSException (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_NSFileManager (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSHashTable (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSKeyedArchiver (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSKeyedUnarchiver (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSLock (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSMapTable (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSMethodSignature (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_NSMutableArray (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_NSMutableDictionary (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_NSMutableOrderedSet (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_NSMutableSet (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_NSMutableString (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSNetService (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSNotificationCenter (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSNull (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_NSNumber (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSObject (from libobjc)
                 (undefined) external _OBJC_CLASS_$_NSOperationQueue (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSOrderedSet (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_NSProcessInfo (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSPropertyListSerialization (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSProxy (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSRunLoop (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_NSSet (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_NSSortDescriptor (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSString (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSTimer (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_NSURL (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_NSUUID (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSUserDefaults (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_NSValue (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSWorkspace (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSXPCConnection (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSXPCInterface (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSXPCListener (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSXPCListenerEndpoint (from Foundation)
                 (undefined) external _OBJC_CLASS_$_OS_dispatch_queue (from libSystem)
                 (undefined) external _OBJC_CLASS_$_OS_os_log (from libSystem)
                 (undefined) external _OBJC_CLASS_$_RBSAssertion (from RunningBoardServices)
                 (undefined) external _OBJC_CLASS_$_RBSDomainAttribute (from RunningBoardServices)
                 (undefined) external _OBJC_CLASS_$_RBSProcessHandle (from RunningBoardServices)
                 (undefined) external _OBJC_CLASS_$_RBSProcessIdentifier (from RunningBoardServices)
                 (undefined) external _OBJC_CLASS_$_RBSProcessIdentity (from RunningBoardServices)
                 (undefined) external _OBJC_CLASS_$_RBSProcessMonitor (from RunningBoardServices)
                 (undefined) external _OBJC_CLASS_$_RBSProcessPredicate (from RunningBoardServices)
                 (undefined) external _OBJC_CLASS_$_RBSProcessStateDescriptor (from RunningBoardServices)
                 (undefined) external _OBJC_CLASS_$_RBSTarget (from RunningBoardServices)
                 (undefined) external _OBJC_CLASS_$_RPCompanionLinkClient (from Rapport)
                 (undefined) external _OBJC_CLASS_$_RPCompanionLinkDevice (from Rapport)
                 (undefined) external _OBJC_CLASS_$_SKPresentDevice (from StatusKit)
                 (undefined) external _OBJC_CLASS_$_UNMutableNotificationContent (from UserNotifications)
                 (undefined) external _OBJC_CLASS_$_UNNotificationIcon (from UserNotifications)
                 (undefined) external _OBJC_CLASS_$_UNNotificationRequest (from UserNotifications)
                 (undefined) external _OBJC_CLASS_$_UNUserNotificationCenter (from UserNotifications)
                 (undefined) external _OBJC_CLASS_$__MRAVOutputDeviceDescriptorProtobuf (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$__MRAirPlayLeaderInfoProtobuf (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$__MRGroupSessionErrorReplyMessageProtobuf (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$__MRGroupSessionFastSyncMessageProtobuf (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$__MRGroupSessionIdentityShareMessageProtobuf (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$__MRGroupSessionIdentityShareReplyMessageProtobuf (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$__MRGroupSessionJoinRequestProtobuf (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$__MRGroupSessionJoinResponseMessageProtobuf (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$__MRGroupSessionLeaderDiscoveryMessageProtobuf (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$__MRGroupSessionMemberSyncMessageProtobuf (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$__MRGroupSessionParticipantProtobuf (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$__MRGroupSessionRemoveRequestProtobuf (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$__MRGroupSessionTokenProtobuf (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$__MRNowPlayingClientProtobuf (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$__MRNowPlayingPlayerPathProtobuf (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$__MRReceivedCommandProtobuf (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$__MRSendCommandResultMessageProtobuf (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$__MRTransactionKeyProtobuf (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$__MRUserIdentityProtobuf (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$__TtCs12_SwiftObject (from libswiftCore)
                 (undefined) external _OBJC_METACLASS_$_MRAVDistantOutputDevice (from MediaRemote)
                 (undefined) external _OBJC_METACLASS_$_MRAVRoutingDiscoverySession (from MediaRemote)
                 (undefined) external _OBJC_METACLASS_$_MRExternalClientConnection (from MediaRemote)
                 (undefined) external _OBJC_METACLASS_$_MRExternalDevice (from MediaRemote)
                 (undefined) external _OBJC_METACLASS_$_MRExternalDeviceTransport (from MediaRemote)
                 (undefined) external _OBJC_METACLASS_$_MRExternalDeviceTransportConnection (from MediaRemote)
                 (undefined) external _OBJC_METACLASS_$_MRIDSClientConnection (from MediaRemote)
                 (undefined) external _OBJC_METACLASS_$_MRVirtualVoiceInputDevice (from MediaRemote)
                 (undefined) external _OBJC_METACLASS_$_NSObject (from libobjc)
                 (undefined) external _OBJC_METACLASS_$_NSProxy (from Foundation)
                 (undefined) external _OBJC_METACLASS_$__TtCs12_SwiftObject (from libswiftCore)
                 (undefined) external _RPOptionSenderID (from Rapport)
                 (undefined) external _SANDBOX_EXTENSION_DEFAULT (from libSystem)
                 (undefined) external _SecItemCopyMatching (from Security)
                 (undefined) external _SecItemDelete (from Security)
                 (undefined) external _UNNotificationDefaultActionIdentifier (from UserNotifications)
                 (undefined) external _XPC_ACTIVITY_DELAY (from libSystem)
                 (undefined) external __Block_copy (from libSystem)
                 (undefined) external __Block_object_assign (from libSystem)
                 (undefined) external __Block_object_dispose (from libSystem)
                 (undefined) external __Block_release (from libSystem)
                 (undefined) external __MRApplicationActivityCreateExternalRepresentation (from MediaRemote)
