00007ff817e94e1a (__TEXT,__text) non-external .L_4X1_compute_olimit
00007ff817e951ee (__TEXT,__text) non-external .L_4X1_exit
00007ff817e94f00 (__TEXT,__text) non-external .L_4X1_loop_body
00007ff817e952a4 (__TEXT,__text) non-external .L_4X2_compute_olimit
00007ff817e95720 (__TEXT,__text) non-external .L_4X2_exit
00007ff817e953c0 (__TEXT,__text) non-external .L_4X2_loop_body
00007ff818119398 (__TEXT,__gcc_except_tab) non-external GCC_except_table1385
00007ff8181193b0 (__TEXT,__gcc_except_tab) non-external GCC_except_table2878
00007ff818119414 (__TEXT,__gcc_except_tab) non-external GCC_except_table4143
00007ff818119428 (__TEXT,__gcc_except_tab) non-external GCC_except_table4144
00007ff818119440 (__TEXT,__gcc_except_tab) non-external GCC_except_table4145
00007ff81811944c (__TEXT,__gcc_except_tab) non-external GCC_except_table4146
00007ff81811948c (__TEXT,__gcc_except_tab) non-external GCC_except_table4147
00007ff8181194a8 (__TEXT,__gcc_except_tab) non-external GCC_except_table4148
00007ff818119524 (__TEXT,__gcc_except_tab) non-external GCC_except_table4149
00007ff818119650 (__TEXT,__gcc_except_tab) non-external GCC_except_table4156
00007ff81811966c (__TEXT,__gcc_except_tab) non-external GCC_except_table4166
00007ff817e94dc0 (__TEXT,__text) non-external (was a private external) HUF_decompress4X1_usingDTable_internal_bmi2_asm_loop
00007ff817e9523d (__TEXT,__text) non-external (was a private external) HUF_decompress4X2_usingDTable_internal_bmi2_asm_loop
00007ff8180f0640 (__TEXT,__const) non-external _BIT_mask
00007ff8180f1450 (__TEXT,__const) non-external _BIT_mask
00007ff8180db6ed (__TEXT,__text) non-external _BestLanguageDictionaryEqualCallBack
00007ff8180db7bc (__TEXT,__text) non-external _BestLanguageDictionaryHashCallBack
00007ff817e20c06 (__TEXT,__text) non-external _BulkPayloadIterator_Step
00007ff818076e98 (__TEXT,__text) non-external _BulkPositionIterator_Step_Compressed
00007ff81807751c (__TEXT,__text) non-external _BulkPositionIterator_Step_Live
00007ff81807d9d5 (__TEXT,__text) non-external _BulkPullback
00007ff8180e65d9 (__TEXT,__text) non-external _moveToRoot
                 (undefined) external _mprotect (from libSystem)
                 (undefined) external _msync (from libSystem)
                 (undefined) external _munmap (from libSystem)
00007ff817e06ba7 (__TEXT,__text) non-external _my_vm_reallocate
00007ff818072533 (__TEXT,__text) non-external _nameSpaceFunction
00007ff817fdb058 (__TEXT,__text) non-external _negateQuery
00007ff81803d5ff (__TEXT,__text) non-external _negativeFindChild
00007ff81807468b (__TEXT,__text) non-external _neutralize_AnnotatedPositionOffset_t
00007ff81805f493 (__TEXT,__text) non-external _neutralize_oid_t
00007ff817de17c5 (__TEXT,__text) non-external _new_live_index
00007ff817dedae2 (__TEXT,__text) non-external _nice_madvise
00007ff843b9fe18 (__DATA_DIRTY,__bss) non-external _nice_madvise.limit
00007ff817d8ffca (__TEXT,__text) non-external _nice_read_advise
00007ff843b9fe20 (__DATA_DIRTY,__bss) non-external _nice_read_advise.limit
00007ff8180f7fb4 (__TEXT,__const) non-external _nodeIDForCanonicalNonVolFSCPath.myList
00007ff817d87c07 (__TEXT,__text) non-external _node_alloc
00007ff842fb6d04 (__DATA,__bss) non-external _node_alloc.node_lock
00007ff8180ca5d0 (__TEXT,__text) non-external _node_max_bias
00007ff817de5107 (__TEXT,__text) non-external _non_compact_callback
00007ff817f66aa9 (__TEXT,__text) non-external _noop
00007ff817fe539a (__TEXT,__text) non-external _normalizePunctuations
00007ff8180ded49 (__TEXT,__text) non-external _nosymlink_open
                 (undefined) external _notify_post (from libSystem)
00007ff817d82970 (__TEXT,__text) non-external _obj_iter_resume
                 (undefined) external _objc_msgSend (from libobjc)
00007ff817def022 (__TEXT,__text) non-external _objectFailedToImport
00007ff817e3990c (__TEXT,__text) non-external _objectHasContent
00007ff8180d1390 (__TEXT,__text) non-external _oidPathDepthFromBundleIDUniqueID
00007ff817fe44a8 (__TEXT,__text) non-external _oids_for_bundle_callback
                 (undefined) external _open (from libSystem)
00007ff817d7d93b (__TEXT,__text) non-external _openForwardStore
00007ff842fb4d08 (__DATA,__data) non-external _openHash
00007ff817dfade0 (__TEXT,__text) non-external _openIndex
00007ff817dff4b0 (__TEXT,__text) non-external _openPayload
00007ff817d7be30 (__TEXT,__text) non-external _openReverseStore
00007ff818025ece (__TEXT,__text) non-external _open_child
00007ff817dfec20 (__TEXT,__text) non-external _open_index_file
                 (undefined) external _openat (from libSystem)
                 (undefined) external _opendir$INODE64 (from libSystem)
00007ff818072d2e (__TEXT,__text) non-external _oqdispose_AnnotatedPositionOffset_t
00007ff817fd02a0 (__TEXT,__text) non-external _oqdispose_PositionOffset_t
00007ff817e17a20 (__TEXT,__text) non-external _oqinit_offset_t
00007ff817daecc0 (__TEXT,__text) non-external _oqpush_offset_t
00007ff818034e63 (__TEXT,__text) non-external _oqpush_offset_t.6282
00007ff818074ecb (__TEXT,__text) non-external _oqpush_offset_t.9930
00007ff817e1c260 (__TEXT,__text) non-external _oqsort_offset_t
00007ff8180747e2 (__TEXT,__text) non-external _oqsplit_AnnotatedPositionOffset_t
00007ff817fd1ce0 (__TEXT,__text) non-external _oqsplit_PositionOffset_t
00007ff817e1f250 (__TEXT,__text) non-external _oqsplit_offset_t
00007ff817e12f80 (__TEXT,__text) non-external _or_expr
00007ff843b9fc70 (__DATA_DIRTY,__bss) non-external _originalInterval
00007ff843b9fc6c (__DATA_DIRTY,__bss) non-external _originalPercentage
                 (undefined) external _os_lock_lock (from libSystem)
                 (undefined) external _os_lock_unlock (from libSystem)
                 (undefined) external _os_log_create (from libSystem)
                 (undefined) external _os_log_type_enabled (from libSystem)
                 (undefined) external _os_release (from libSystem)
                 (undefined) external _os_retain (from libSystem)
                 (undefined) external _os_signpost_enabled (from libSystem)
                 (undefined) external _os_transaction_create (from libSystem)
                 (undefined) external _os_unfair_lock_assert_owner (from libSystem)
                 (undefined) external _os_unfair_lock_lock (from libSystem)
                 (undefined) external _os_unfair_lock_unlock (from libSystem)
00007ff81803d193 (__TEXT,__text) non-external _overlayPathsAddDirectory
00007ff817e4741b (__TEXT,__text) non-external _packContextAppend
00007ff817e49b81 (__TEXT,__text) non-external _packContextDestroy
00007ff817e47c84 (__TEXT,__text) non-external _packContextFinalize
00007ff818027b40 (__TEXT,__text) non-external _packOneWord
00007ff817dd92f0 (__TEXT,__text) non-external _packPostingChunk
00007ff817e6d830 (__TEXT,__text) non-external _packPostingChunkForSingleDocIDOfType
00007ff817de7120 (__TEXT,__text) non-external _packPostingChunkUpdatesWithType
00007ff817e48330 (__TEXT,__text) non-external _packPostingChunks
00007ff81800c200 (__TEXT,__text) non-external _packRelativeVDocID
00007ff817e488c8 (__TEXT,__text) non-external _packRunHeadR
00007ff8180f88b0 (__TEXT,__const) non-external _packingCount.10151
00007ff8180f7e10 (__TEXT,__const) non-external _packingSize
00007ff8180f7d80 (__TEXT,__const) non-external _packingStart
00007ff8180e5b0d (__TEXT,__text) non-external _pageDestructor
00007ff8180e5b4d (__TEXT,__text) non-external _pageReinit
00007ff817e29a20 (__TEXT,__text) non-external _page_cache_add
00007ff817e0d2a0 (__TEXT,__text) non-external _page_cache_copy_page
00007ff817d82c40 (__TEXT,__text) non-external _page_cache_fetch
00007ff8180dbd40 (__TEXT,__text) non-external _page_cache_init
00007ff843bb4350 (__DATA_DIRTY,__bss) non-external _page_cache_init.onceToken
00007ff817e4d2d0 (__TEXT,__text) non-external _page_compress
00007ff843ba00c8 (__DATA_DIRTY,__bss) non-external _page_compress.failedCompressed
00007ff843ba00c0 (__DATA_DIRTY,__bss) non-external _page_compress.successCompressed
00007ff843ba00b8 (__DATA_DIRTY,__bss) non-external _page_compress.totalCompressed
00007ff843ba00b0 (__DATA_DIRTY,__bss) non-external _page_compress.totalUncompressed
00007ff8180ac3c0 (__TEXT,__text) non-external _page_find_oid_with_flags
00007ff817e92a70 (__TEXT,__text) non-external _page_free
00007ff817e0d460 (__TEXT,__text) non-external _page_release
00007ff817e0f010 (__TEXT,__text) non-external _page_release_dirty_compressed
00007ff817e7e6f0 (__TEXT,__text) non-external _page_resize
00007ff817e86c60 (__TEXT,__text) non-external _page_split
00007ff8180ec7a8 (__TEXT,__text) non-external _pager_open_journal
00007ff8180eb46c (__TEXT,__text) non-external _pager_playback
00007ff8180eb2d0 (__TEXT,__text) non-external _pager_unwritelock
00007ff8180eae05 (__TEXT,__text) non-external _pager_wait_on_lock
00007ff8180ec585 (__TEXT,__text) non-external _pager_write_pagelist
00007ff818073d9d (__TEXT,__text) non-external _parallel_partition_AnnotatedPositionOffset_t
00007ff817fd1160 (__TEXT,__text) non-external _parallel_partition_PositionOffset_t
00007ff817fcf700 (__TEXT,__text) non-external _parallel_partition_offset_t
00007ff81805ecb8 (__TEXT,__text) non-external _parallel_partition_oid_t
00007ff818072daa (__TEXT,__text) non-external _parallel_qsort_AnnotatedPositionOffset_t
00007ff817fd0330 (__TEXT,__text) non-external _parallel_qsort_PositionOffset_t
00007ff817e1f620 (__TEXT,__text) non-external _parallel_qsort_offset_t
00007ff8180e672b (__TEXT,__text) non-external _parseCellPtr
00007ff817d91a10 (__TEXT,__text) non-external _parse_string_piece
00007ff818073f19 (__TEXT,__text) non-external _partition_phase_AnnotatedPositionOffset_t
00007ff817fd12e0 (__TEXT,__text) non-external _partition_phase_PositionOffset_t
00007ff817fcf880 (__TEXT,__text) non-external _partition_phase_offset_t
00007ff81805ee38 (__TEXT,__text) non-external _partition_phase_oid_t
00007ff842fb6fe8 (__DATA,__bss) non-external _path_bundle_index.predicate
00007ff842fb4240 (__DATA,__data) non-external _path_bundle_index.sDummyFD.8758
                 (undefined) external _perror (from libSystem)
00007ff817f4da80 (__TEXT,__text) non-external _playBackMobileJournal
00007ff81800228f (__TEXT,__text) non-external _plistBlock
00007ff81807df00 (__TEXT,__text) non-external _pointerHash
00007ff817fe5b83 (__TEXT,__text) non-external _pommesSuggestionsEmailAddressGetTokenCallback
00007ff817fe5d8b (__TEXT,__text) non-external _pommesSuggestionsGetSentenceCallback
00007ff817fe5a06 (__TEXT,__text) non-external _pommesSuggestionsGetTokenCallback
00007ff817fe5d33 (__TEXT,__text) non-external _pommesSuggestionsLiteralGetTokenCallback
00007ff817fe543c (__TEXT,__text) non-external _pommesSuggestionsTokenizeString
00007ff817fd4740 (__TEXT,__text) non-external _positionInfoAlloc
00007ff81806dc77 (__TEXT,__text) non-external _positionInfoAlloc_ts
00007ff817e3526e (__TEXT,__text) non-external _poslock
00007ff81806d2dc (__TEXT,__text) non-external _posreadunlock
00007ff817dbdb58 (__TEXT,__text) non-external _possibleMoves
00007ff817dc5370 (__TEXT,__text) non-external _postPreprocess
00007ff842fb67a8 (__DATA,__bss) non-external _postPreprocess.arrSystemFile
00007ff842fb67b0 (__DATA,__bss) non-external _postPreprocess.onceToken
00007ff817e63667 (__TEXT,__text) non-external _post_shadow_datastore
00007ff817e690f0 (__TEXT,__text) non-external _postingsOffsetCompare
00007ff817e3988a (__TEXT,__text) non-external _poswriteunlock
                 (undefined) external _pow (from libSystem)
00007ff817e82d9c (__TEXT,__text) non-external _preCacheForGroup
00007ff817e829e2 (__TEXT,__text) non-external _preCachePermissions
00007ff817dc4c6e (__TEXT,__text) non-external _preCachePermissions0
00007ff817dd401e (__TEXT,__text) non-external _preCachePermissions1
00007ff817f65467 (__TEXT,__text) non-external _preCachePermissionsInitial
00007ff817f650f8 (__TEXT,__text) non-external _preCachePermissionsInitial0
00007ff817f65157 (__TEXT,__text) non-external _preCachePermissionsInitial1
00007ff817e3012f (__TEXT,__text) non-external _preProcess
00007ff842fb6798 (__DATA,__bss) non-external _preProcess.localizeFieldNames
00007ff842fb67a0 (__DATA,__bss) non-external _preProcess.onceToken
00007ff817f4201b (__TEXT,__text) non-external _preProcessInFlight
                 (undefined) external _pread (from libSystem)
00007ff817f951be (__TEXT,__text) non-external _preadvall
00007ff81804662d (__TEXT,__text) non-external _preferredSize
00007ff817e676e0 (__TEXT,__text) non-external _preflight_compact
00007ff817d8f7ae (__TEXT,__text) non-external _preheat_runLoop
00007ff817f6a319 (__TEXT,__text) non-external _prepareForTransaction
00007ff817f3a9ec (__TEXT,__text) non-external _preparseMobileJournal
00007ff817d94015 (__TEXT,__text) non-external _preprocessQuery
00007ff842fb6fc0 (__DATA,__bss) non-external _preprocessQuery.false_node
00007ff842fb6fa8 (__DATA,__bss) non-external _preprocessQuery.or_node
00007ff842fb6fb0 (__DATA,__bss) non-external _preprocessQuery.or_node.912
00007ff842fb6fb8 (__DATA,__bss) non-external _preprocessQuery.vis_node
                 (undefined) external _printf (from libSystem)
                 (undefined) external _proc_get_cpumon_params (from libSystem)
                 (undefined) external _proc_set_cpumon_defaults (from libSystem)
                 (undefined) external _proc_set_cpumon_params (from libSystem)
00007ff8180145f0 (__TEXT,__text) non-external _processLeaves
00007ff818014750 (__TEXT,__text) non-external _processNodes
00007ff817f52f3f (__TEXT,__text) non-external _processOne
00007ff817f44c30 (__TEXT,__text) non-external _processOneCS
00007ff817df0d98 (__TEXT,__text) non-external _processOneChildlessDirectory
00007ff817dbdd54 (__TEXT,__text) non-external _processOneFile
00007ff81804c8fa (__TEXT,__text) non-external _processScopeTerms
00007ff818051cb7 (__TEXT,__text) non-external _processScopes
00007ff817d921d0 (__TEXT,__text) non-external _process_qp_field_name
00007ff81804a2c3 (__TEXT,__text) non-external _prot_fsync
00007ff817d712a1 (__TEXT,__text) non-external _prot_pread
00007ff817dbaca8 (__TEXT,__text) non-external _prot_pwrite
00007ff817d900e8 (__TEXT,__text) non-external _prot_write
00007ff817f9de83 (__TEXT,__text) non-external _psid32_oidPathForPath
00007ff817f9dc7d (__TEXT,__text) non-external _psid64_oidPathForPath
00007ff8180e16d6 (__TEXT,__text) non-external _psid_insert
00007ff8180e15eb (__TEXT,__text) non-external _psid_insert_with_id
00007ff817f72027 (__TEXT,__text) non-external _psid_lookup
00007ff8180e15a1 (__TEXT,__text) non-external _psid_lookup.13021
00007ff818044e8b (__TEXT,__text) non-external _psid_lookupPath
                 (undefined) external _psort (from libSystem)
                 (undefined) external _psort_b (from libSystem)
                 (undefined) external _psort_r (from libSystem)
                 (undefined) external _pthread_attr_destroy (from libSystem)
                 (undefined) external _pthread_attr_init (from libSystem)
                 (undefined) external _pthread_cond_broadcast (from libSystem)
                 (undefined) external _pthread_cond_destroy (from libSystem)
                 (undefined) external _pthread_cond_init (from libSystem)
                 (undefined) external _pthread_cond_signal (from libSystem)
                 (undefined) external _pthread_cond_timedwait (from libSystem)
                 (undefined) external _pthread_cond_wait (from libSystem)
                 (undefined) external _pthread_create (from libSystem)
                 (undefined) external _pthread_fchdir_np (from libSystem)
                 (undefined) external _pthread_get_qos_class_np (from libSystem)
                 (undefined) external _pthread_getschedparam (from libSystem)
                 (undefined) external _pthread_getspecific (from libSystem)
                 (undefined) external _pthread_join (from libSystem)
                 (undefined) external _pthread_key_create (from libSystem)
                 (undefined) external _pthread_key_delete (from libSystem)
                 (undefined) external _pthread_mutex_destroy (from libSystem)
                 (undefined) external _pthread_mutex_init (from libSystem)
                 (undefined) external _pthread_mutex_lock (from libSystem)
                 (undefined) external _pthread_mutex_trylock (from libSystem)
                 (undefined) external _pthread_mutex_unlock (from libSystem)
                 (undefined) external _pthread_mutexattr_destroy (from libSystem)
                 (undefined) external _pthread_mutexattr_init (from libSystem)
                 (undefined) external _pthread_once (from libSystem)
                 (undefined) external _pthread_override_qos_class_end_np (from libSystem)
                 (undefined) external _pthread_override_qos_class_start_np (from libSystem)
                 (undefined) external _pthread_qos_max_parallelism (from libSystem)
                 (undefined) external _pthread_rwlock_destroy (from libSystem)
                 (undefined) external _pthread_rwlock_init (from libSystem)
                 (undefined) external _pthread_rwlock_rdlock (from libSystem)
                 (undefined) external _pthread_rwlock_unlock (from libSystem)
                 (undefined) external _pthread_rwlock_wrlock (from libSystem)
                 (undefined) external _pthread_rwlockattr_destroy (from libSystem)
                 (undefined) external _pthread_rwlockattr_init (from libSystem)
                 (undefined) external _pthread_self (from libSystem)
                 (undefined) external _pthread_set_qos_class_self_np (from libSystem)
                 (undefined) external _pthread_setspecific (from libSystem)
                 (undefined) external _pthread_setugid_np (from libSystem)
00007ff8180e9a21 (__TEXT,__text) non-external _ptrmapGet
00007ff8180e818b (__TEXT,__text) non-external _ptrmapPut
00007ff8180e82d1 (__TEXT,__text) non-external _ptrmapPutOvflPtr
00007ff81807dc98 (__TEXT,__text) non-external _pullback
00007ff843bb4360 (__DATA_DIRTY,__bss) non-external _purgeQueue
00007ff817df2a40 (__TEXT,__text) non-external _pushContentTermData
00007ff817d8e0fe (__TEXT,__text) non-external _pushMove
00007ff817dce350 (__TEXT,__text) non-external _pushPrefixTerms
00007ff817e367f0 (__TEXT,__text) non-external _pushPropertyTerm
00007ff817fd6a50 (__TEXT,__text) non-external _pushPropertyTermForWildCard
00007ff81805601c (__TEXT,__text) non-external _pushStackEntry
00007ff817fd6bf0 (__TEXT,__text) non-external _pushTerm
00007ff817dcded0 (__TEXT,__text) non-external _pushTermData
00007ff817fd5d20 (__TEXT,__text) non-external _pushTermTable
                 (undefined) external _pwrite (from libSystem)
00007ff817f95285 (__TEXT,__text) non-external _pwritevall
                 (undefined) external _qos_class_self (from libSystem)
                 (undefined) external _qsort (from libSystem)
                 (undefined) external _qsort_b (from libSystem)
00007ff842fb3c90 (__DATA,__data) non-external _qsort_cached_allocations
00007ff842fb7010 (__DATA,__bss) non-external _qsort_cached_allocations.9332
00007ff842fb7120 (__DATA,__bss) non-external _qsort_cached_allocations.9902
00007ff817e2919f (__TEXT,__text) external _qsort_oids
                 (undefined) external _qsort_r (from libSystem)
                 (undefined) external _queryCompressionInfo (from AppleFSCompression)
00007ff817d91618 (__TEXT,__text) non-external _queryFromCFString
00007ff8180508f0 (__TEXT,__text) non-external _queryGo
00007ff843b9fd20 (__DATA_DIRTY,__bss) non-external _queryZone
00007ff81804f1f5 (__TEXT,__text) non-external _query_make_balanced_tree
00007ff843ba0070 (__DATA_DIRTY,__bss) non-external _query_needsWhatFieldsMatched.dict
00007ff843ba0068 (__DATA_DIRTY,__bss) non-external _query_needsWhatFieldsMatched.once
00007ff8180ccd60 (__TEXT,__text) non-external _query_node_expand_double_star_in_place
00007ff818050f25 (__TEXT,__text) non-external _query_node_from_token_data
00007ff8180c96c0 (__TEXT,__text) non-external _query_node_unique_release
00007ff8180c9730 (__TEXT,__text) non-external _query_node_unique_retain
00007ff817db7440 (__TEXT,__text) non-external _query_node_unique_set_release
00007ff817f564ff (__TEXT,__text) non-external _query_node_unique_set_value_callback_release
00007ff817d9ac02 (__TEXT,__text) non-external _query_node_unique_set_value_callback_retain
00007ff817d99069 (__TEXT,__text) non-external _query_once
00007ff817d94f63 (__TEXT,__text) non-external _query_priority
00007ff817e2b43e (__TEXT,__text) non-external _query_updateTimingOnInitialResults
00007ff843b9fd40 (__DATA_DIRTY,__bss) non-external _query_zone_init.onceToken
                 (undefined) external _rand (from libSystem)
00007ff842fb72f0 (__DATA,__bss) non-external _randomByte.prng
00007ff842fb71c0 (__DATA,__bss) non-external _range_or_field_compare.lock
                 (undefined) external _read (from libSystem)
00007ff8180ebd21 (__TEXT,__text) non-external _read32bits
00007ff817de7448 (__TEXT,__text) non-external _readCompactPosition
00007ff818082481 (__TEXT,__text) non-external _readCompactPosition.10155
00007ff817e78cc0 (__TEXT,__text) non-external _readDataForOneDocument
00007ff8180ebb57 (__TEXT,__text) non-external _readMasterJournal
00007ff818026a5a (__TEXT,__text) non-external _read_bytes
00007ff81801dd50 (__TEXT,__text) non-external _read_only_crash_state_path
                 (undefined) external _readdir$INODE64 (from libSystem)
                 (undefined) external _readdir_r$INODE64 (from libSystem)
                 (undefined) external _realloc (from libSystem)
00007ff817e4c3e0 (__TEXT,__text) non-external _reallocBlock
                 (undefined) external _reallocf (from libSystem)
00007ff842fb697c (__DATA,__bss) non-external _reassignDocument._COUNT_
00007ff842fb6980 (__DATA,__bss) non-external _reassignDocument._COUNT_.473
00007ff817dee26f (__TEXT,__text) non-external _reassignIndexDocument
00007ff817e06d9d (__TEXT,__text) non-external _rebuild_index_check
00007ff817f2c10f (__TEXT,__text) non-external _recalculateTopK
00007ff8180123f0 (__TEXT,__text) non-external _recomputeConstraints
00007ff818044283 (__TEXT,__text) non-external _recompute_sizes_callback
00007ff817fc0fc0 (__TEXT,__text) non-external _recoverIndex
00007ff8180395a6 (__TEXT,__text) non-external _recoverReverseStore
00007ff817d6fbe8 (__TEXT,__text) non-external _registerForCloning
00007ff842fb6ff0 (__DATA,__bss) non-external _registerForCloning.allow_TM_NoCOW
00007ff843ba42d8 (__DATA_DIRTY,__bss) non-external _registerForCloning.once
00007ff843ba42e0 (__DATA_DIRTY,__bss) non-external _registeredCloneFds
00007ff843b9fab8 (__DATA_DIRTY,__data) non-external _registeredFdsLock
00007ff842fb6ff8 (__DATA,__bss) non-external _registeredTimeMachineFds
00007ff8180ed671 (__TEXT,__text) non-external _rehash
00007ff817dd8cab (__TEXT,__text) non-external _rehashPage
00007ff817f2d6bf (__TEXT,__text) non-external _releaseCommDates
00007ff8180ea560 (__TEXT,__text) non-external _releaseLockInfo
00007ff8180e0f10 (__TEXT,__text) non-external _release_persistent_id_64_store
00007ff817f71576 (__TEXT,__text) non-external _release_persistent_id_store
00007ff817f56424 (__TEXT,__text) non-external _release_scheduler
00007ff817f77392 (__TEXT,__text) non-external _release_token
00007ff8180e9d34 (__TEXT,__text) non-external _relocatePage
00007ff817dead75 (__TEXT,__text) non-external _remap_update_callback
00007ff842fb3d60 (__DATA,__data) non-external _remapping_keys
00007ff842fb4aa0 (__DATA,__data) non-external _remapping_keys.9317
00007ff817dd3b97 (__TEXT,__text) non-external _removeResultIfHad
00007ff8180c92b0 (__TEXT,__text) non-external _remove_negation
00007ff817f72ddb (__TEXT,__text) non-external _remove_path
00007ff8180e36cd (__TEXT,__text) non-external _remove_path_64
                 (undefined) external _rename (from libSystem)
00007ff8180e2f68 (__TEXT,__text) non-external _rename_path_64
                 (undefined) external _renameat (from libSystem)
                 (undefined) external _renameatx_np (from libSystem)
00007ff8180d04b0 (__TEXT,__text) non-external _render_field_name
00007ff8180d0730 (__TEXT,__text) non-external _render_string_protecting_char
00007ff8180cf020 (__TEXT,__text) non-external _render_tree
00007ff817e68f80 (__TEXT,__text) non-external _reorderTermIdCallback
00007ff8180ef934 (__TEXT,__const) non-external _repStartValue
00007ff8180f06c8 (__TEXT,__const) non-external _repStartValue
00007ff8180e95a2 (__TEXT,__text) non-external _reparentChildPages
00007ff8180e963e (__TEXT,__text) non-external _reparentPage
00007ff817f2b3da (__TEXT,__text) non-external _replaceIndexSet
00007ff817de6573 (__TEXT,__text) non-external _resetReadPosContext
00007ff817e1cc57 (__TEXT,__text) non-external _resolveQueryInfoCallback
00007ff8180882f0 (__TEXT,__text) non-external _resolveTokensSetCallback
00007ff817d7ec84 (__TEXT,__text) non-external _restoreDirStoreUpdateSet
00007ff817d7d800 (__TEXT,__text) non-external _restoreVInt32
00007ff817fceb3a (__TEXT,__text) non-external _restoreVInt32.3067
00007ff81806be16 (__TEXT,__text) non-external _restoreVInt32.9581
00007ff817dc223e (__TEXT,__text) non-external _resumeHoldQueue
00007ff817d8ce02 (__TEXT,__text) non-external _retain_scheduler
00007ff817ddcd04 (__TEXT,__text) non-external _retire_docs
00007ff817d7c399 (__TEXT,__text) non-external _reverseDirStoreInit
00007ff818039f9d (__TEXT,__text) non-external _reverseStoreRestoreDirtyBitmap
00007ff817ddf42e (__TEXT,__text) non-external _reverseStoreStoreDirtyBitmap
00007ff817d7bb13 (__TEXT,__text) non-external _reverseStoreUpdateState
00007ff81804fb1c (__TEXT,__text) non-external _rewriteDict
00007ff842fb3ce0 (__DATA,__data) non-external _rewriteDict.sDict
00007ff817fdb15c (__TEXT,__text) non-external _rewriteFS
00007ff817fed7c4 (__TEXT,__text) non-external _rewriteFieldsForFSSynth
00007ff817fdb354 (__TEXT,__text) non-external _rewriteForFSPostCheckInPlace
00007ff817e147a8 (__TEXT,__text) non-external _rewriteForFSSearching
00007ff818050095 (__TEXT,__text) non-external _rewriteForFilesystem
00007ff817e13c43 (__TEXT,__text) non-external _rewriteForSources
                 (undefined) external _rindex (from libSystem)
                 (undefined) external _rmdir (from libSystem)
00007ff817d9a3ae (__TEXT,__text) non-external _runBlock
00007ff817f23d92 (__TEXT,__text) non-external _runCannedHelper
00007ff817e16b37 (__TEXT,__text) non-external _runLoop
00007ff843b9fd18 (__DATA_DIRTY,__bss) non-external _runningWithUsers
00007ff841511cc0 (__DATA_CONST,__const) non-external _sAssertExceptionCallbacks
00007ff843b9ff50 (__DATA_DIRTY,__bss) non-external _sAvailabeThreadEntries
00007ff843bb4340 (__DATA_DIRTY,__bss) non-external _sBestLanguageDictionary
00007ff843b9fb00 (__DATA_DIRTY,__data) non-external _sBestLanguageDictionaryLock
00007ff843bb4348 (__DATA_DIRTY,__bss) non-external _sBestLanguageOnceDictionaryToken
00007ff843ba0170 (__DATA_DIRTY,__bss) non-external _sCSRelatedItemCallback
00007ff843b9fff0 (__DATA_DIRTY,__bss) non-external _sCalenderQueueHead
00007ff842fb6720 (__DATA,__bss) non-external _sContactCountsLock
00007ff843ba0188 (__DATA_DIRTY,__bss) non-external _sContactsIndex
00007ff843b9e6f0 (__DATA_DIRTY,__data) non-external _sContentIndexInitOnce
00007ff842fb3db0 (__DATA,__data) non-external _sDataMapExceptionCallbacks
00007ff843ba0118 (__DATA_DIRTY,__bss) non-external _sDict
00007ff842fb66e8 (__DATA,__bss) non-external _sDisableProcMon
00007ff842fb6710 (__DATA,__bss) non-external _sEmailAddressMappingLock
00007ff8414fd398 (__DATA_CONST,__const) non-external _sExcCompactCallbacks
00007ff842fb5d48 (__DATA,__bss) non-external _sForceResume
00007ff843ba0140 (__DATA_DIRTY,__bss) non-external _sGetLockStateCallback
00007ff84150f040 (__DATA_CONST,__const) non-external _sIndexExceptionCallbacks
00007ff843b9fe3c (__DATA_DIRTY,__bss) non-external _sIndexId
00007ff841503908 (__DATA_CONST,__const) non-external _sIteratorExceptionCallbacks
00007ff8414ed440 (__DATA_CONST,__const) non-external _sJournalCtxExceptionCallbacks
00007ff8414ed418 (__DATA_CONST,__const) non-external _sJournalExceptionCallbacks
00007ff8180f25b0 (__TEXT,__const) non-external _sJournalRepairFileName
00007ff842fb6728 (__DATA,__bss) non-external _sKnownContactCounts
00007ff842fb6718 (__DATA,__bss) non-external _sKnownEmailAdresses
00007ff841505440 (__DATA_CONST,__const) non-external _sMappingExceptionCallbacks
00007ff841504b78 (__DATA_CONST,__const) non-external _sMergeExceptionCallbacks
00007ff843b9e5c0 (__DATA_DIRTY,__data) non-external _sProcMonLock
00007ff841515fc8 (__DATA_CONST,__const) non-external _sSDBExceptionCallbacks
00007ff843ba0198 (__DATA_DIRTY,__bss) non-external _sSICoreSpotlightCopyBundleRemapCallback
00007ff843b9e530 (__DATA_DIRTY,__data) non-external _sSICrashStrLock
00007ff842fb6708 (__DATA,__bss) non-external _sSIMeEmailAddresses
00007ff842fb6704 (__DATA,__bss) non-external _sSIMeEmailAddressesLock
00007ff843ba42a8 (__DATA_DIRTY,__bss) non-external _sSIQueryCSFieldNameCallback
00007ff84150f938 (__DATA_CONST,__const) non-external _sStorageExceptionCallbacks
00007ff841506e20 (__DATA_CONST,__const) non-external _sStorageReaderExceptionCallbacks
00007ff842fb6940 (__DATA,__bss) non-external _sTotal
00007ff842fb7150 (__DATA,__bss) non-external _sTotal.10233
00007ff842fb7190 (__DATA,__bss) non-external _sTotal.10794
00007ff842fb71b8 (__DATA,__bss) non-external _sTotal.11624
