00007ff802a803fd (__TEXT,__text) external _NSAddImage
00007ff802a971d9 (__TEXT,__text) non-external ____ZNK6mach_o11ExportsTrie5validEyy_block_invoke
00007ff802a96b8c (__TEXT,__text) non-external ____ZNK6mach_o11GenericTrie12forEachEntryEU13block_pointerFvRKNS0_5EntryERbE_block_invoke
00007ff802aa1a57 (__TEXT,__text) non-external ____ZNK6mach_o12UnsafeHeader10hasSectionE7CStringS1_b_block_invoke
00007ff802aa1aed (__TEXT,__text) non-external ____ZNK6mach_o12UnsafeHeader12forEachRPathEU13block_pointerFvPKcRbE_block_invoke
00007ff802aa09a9 (__TEXT,__text) non-external ____ZNK6mach_o12UnsafeHeader13sourceVersionERNS_9Version64E_block_invoke
00007ff802aa1658 (__TEXT,__text) non-external ____ZNK6mach_o12UnsafeHeader14forEachSectionEU13block_pointerFvRKNS0_11SectionInfoERbE_block_invoke
00007ff802aa1533 (__TEXT,__text) non-external ____ZNK6mach_o12UnsafeHeader14forEachSegmentEU13block_pointerFvRKNS0_11SegmentInfoERbE_block_invoke
00007ff802aa0448 (__TEXT,__text) non-external ____ZNK6mach_o12UnsafeHeader14hasLoadCommandEj_block_invoke
00007ff802aa10b3 (__TEXT,__text) non-external ____ZNK6mach_o12UnsafeHeader15hasSplitSegInfoERb_block_invoke
00007ff802aa0606 (__TEXT,__text) non-external ____ZNK6mach_o12UnsafeHeader16builtForPlatformENS_8PlatformEb_block_invoke
00007ff802aa0fea (__TEXT,__text) non-external ____ZNK6mach_o12UnsafeHeader16hasCodeSignatureERjS1__block_invoke
00007ff802aa0d7c (__TEXT,__text) non-external ____ZNK6mach_o12UnsafeHeader16linkedDylibCountEPb_block_invoke
00007ff802aa0def (__TEXT,__text) non-external ____ZNK6mach_o12UnsafeHeader18forEachLinkedDylibEU13block_pointerFvPKcNS_21LinkedDylibAttributesENS_9Version32ES4_bRbE_block_invoke
00007ff802aa00f1 (__TEXT,__text) non-external ____ZNK6mach_o12UnsafeHeader18validSemanticsMainERKNS_6PolicyE_block_invoke
00007ff802a9f20b (__TEXT,__text) non-external ____ZNK6mach_o12UnsafeHeader18validSemanticsUUIDERKNS_6PolicyE_block_invoke
00007ff802aa07f2 (__TEXT,__text) non-external ____ZNK6mach_o12UnsafeHeader19getDylibInstallNameEPPKcPNS_9Version32ES5__block_invoke
00007ff802aa0a9a (__TEXT,__text) non-external ____ZNK6mach_o12UnsafeHeader19linkedDylibLoadPathEj_block_invoke
00007ff802a9d513 (__TEXT,__text) non-external ____ZNK6mach_o12UnsafeHeader19platformAndVersionsEv_block_invoke
00007ff802a9f4b0 (__TEXT,__text) non-external ____ZNK6mach_o12UnsafeHeader19validSemanticsRPathERKNS_6PolicyE_block_invoke
00007ff802aa14d0 (__TEXT,__text) non-external ____ZNK6mach_o12UnsafeHeader20preferredLoadAddressEv_block_invoke
00007ff802a9d73e (__TEXT,__text) non-external ____ZNK6mach_o12UnsafeHeader22validSemanticsPlatformEv_block_invoke
00007ff802a9f5f4 (__TEXT,__text) non-external ____ZNK6mach_o12UnsafeHeader22validSemanticsSegmentsERKNS_6PolicyEy_block_invoke
00007ff802aa196b (__TEXT,__text) non-external ____ZNK6mach_o12UnsafeHeader23zerofillExpansionAmountEv_block_invoke
00007ff802a9f2c9 (__TEXT,__text) non-external ____ZNK6mach_o12UnsafeHeader25validSemanticsInstallNameERKNS_6PolicyE_block_invoke
00007ff802aa0471 (__TEXT,__text) non-external ____ZNK6mach_o12UnsafeHeader26forEachPlatformLoadCommandEU13block_pointerFvNS_8PlatformENS_9Version32ES2_E_block_invoke
00007ff802a9f2f9 (__TEXT,__text) non-external ____ZNK6mach_o12UnsafeHeader26validSemanticsLinkedDylibsERKNS_6PolicyE_block_invoke
00007ff802a9eb49 (__TEXT,__text) non-external ____ZNK6mach_o12UnsafeHeader26validStructureLoadCommandsEy_block_invoke
00007ff802aa03b7 (__TEXT,__text) non-external ____ZNK6mach_o12UnsafeHeader27validSemanticsLinkerOptionsERKNS_6PolicyE_block_invoke
00007ff802aa08e8 (__TEXT,__text) non-external ____ZNK6mach_o12UnsafeHeader7getUuidEPh_block_invoke
00007ff802a9420f (__TEXT,__text) non-external ____ZNK6mach_o13ChainedFixups17forEachBindTargetEU13block_pointerFvRKNS_5Fixup10BindTargetERbE_block_invoke
00007ff802a9bf0c (__TEXT,__text) non-external ____ZNK6mach_o13RebaseOpcodes5validENSt3__14spanIKNS_13MappedSegmentELm18446744073709551615EEEbb_block_invoke
00007ff802a9b1a0 (__TEXT,__text) non-external ____ZNK6mach_o16NListSymbolTable13forEachSymbolEU13block_pointerFvPKcyhhtjRbE_block_invoke
00007ff802a9afae (__TEXT,__text) non-external ____ZNK6mach_o16NListSymbolTable21forEachExportedSymbolEU13block_pointerFvRKNS_6SymbolEjRbE_block_invoke
00007ff802a9b10c (__TEXT,__text) non-external ____ZNK6mach_o16NListSymbolTable21forEachExportedSymbolEU13block_pointerFvRKNS_6SymbolEjRbE_block_invoke.1
00007ff802a9a17b (__TEXT,__text) non-external ____ZNK6mach_o5Image12segmentCountEv_block_invoke
00007ff802a99611 (__TEXT,__text) non-external ____ZNK6mach_o5Image17validInitializersERKNS_6PolicyE_block_invoke
00007ff802a99687 (__TEXT,__text) non-external ____ZNK6mach_o5Image17validInitializersERKNS_6PolicyE_block_invoke.49
00007ff802a997a8 (__TEXT,__text) non-external ____ZNK6mach_o5Image17validInitializersERKNS_6PolicyE_block_invoke.53
00007ff802a99b8c (__TEXT,__text) non-external ____ZNK6mach_o5Image17validInitializersERKNS_6PolicyE_block_invoke.61
00007ff802a98ee7 (__TEXT,__text) non-external ____ZNK6mach_o5Image22validStructureLinkeditERKNS_6PolicyE_block_invoke
00007ff802a99503 (__TEXT,__text) non-external ____ZNK6mach_o5Image22validStructureLinkeditERKNS_6PolicyE_block_invoke.31
00007ff802a9954a (__TEXT,__text) non-external ____ZNK6mach_o5Image22validStructureLinkeditERKNS_6PolicyE_block_invoke.34
00007ff802a99564 (__TEXT,__text) non-external ____ZNK6mach_o5Image22validStructureLinkeditERKNS_6PolicyE_block_invoke.36
00007ff802a9a1c2 (__TEXT,__text) non-external ____ZNK6mach_o5Image7segmentEj_block_invoke
00007ff802a9cd60 (__TEXT,__text) non-external ____ZNK6mach_o9Universal12forEachSliceEU13block_pointerFvNS0_5SliceERbE_block_invoke
00007ff802a9ca32 (__TEXT,__text) non-external ____ZNK6mach_o9Universal5validEy_block_invoke
00007ff802a9cf56 (__TEXT,__text) non-external ____ZNK6mach_o9Universal9bestSliceERKNS_19GradedArchitecturesEbRNS0_5SliceE_block_invoke
00007ff802a8ac94 (__TEXT,__text) non-external ____ZZN5dyld45Atlas15ProcessSnapshot12forEachImageEU13block_pointerFvPNS0_5ImageEEENK3$_0clEv_block_invoke
00007ff802a8aca6 (__TEXT,__text) non-external ____ZZN5dyld45Atlas15ProcessSnapshot17forEachImageNotInERKS1_U13block_pointerFvPNS0_5ImageEEENK3$_0clEv_block_invoke
00007ff802a8a578 (__TEXT,__text) non-external ____ZZN5dyld45Atlas7Process19handleNotificationsEvENK3$_0clEPNS0_15ProcessSnapshotE_block_invoke
00007ff802a8a725 (__TEXT,__text) non-external ____ZZN5dyld45Atlas7Process19handleNotificationsEvENK3$_0clEPNS0_15ProcessSnapshotE_block_invoke_2
00007ff802a8a73e (__TEXT,__text) non-external ____ZZN5dyld45Atlas7Process19handleNotificationsEvENK3$_1clEPNS0_15ProcessSnapshotE_block_invoke
00007ff802a8a8eb (__TEXT,__text) non-external ____ZZN5dyld45Atlas7Process19handleNotificationsEvENK3$_1clEPNS0_15ProcessSnapshotE_block_invoke_2
                 (undefined) weak external ____chkstk_darwin (from libsystem_pthread)
00007ff802a7dac1 (__TEXT,__text) non-external ____dyld_process_info_create_block_invoke
                 (undefined) external ___assert_rtn (from libsystem_c)
00007ff840057950 (__DATA_CONST,__const) non-external ___block_descriptor_tmp
00007ff840057ac0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp
00007ff840057d10 (__DATA_CONST,__const) non-external ___block_descriptor_tmp
00007ff840057d90 (__DATA_CONST,__const) non-external ___block_descriptor_tmp
00007ff840057e60 (__DATA_CONST,__const) non-external ___block_descriptor_tmp
00007ff840058270 (__DATA_CONST,__const) non-external ___block_descriptor_tmp
00007ff840058370 (__DATA_CONST,__const) non-external ___block_descriptor_tmp
00007ff8400585c0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp
00007ff840058680 (__DATA_CONST,__const) non-external ___block_descriptor_tmp
00007ff8400590b0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp
00007ff840059460 (__DATA_CONST,__const) non-external ___block_descriptor_tmp
00007ff84005a238 (__DATA_CONST,__const) non-external ___block_descriptor_tmp
00007ff84005a268 (__DATA_CONST,__const) non-external ___block_descriptor_tmp
00007ff84005a300 (__DATA_CONST,__const) non-external ___block_descriptor_tmp
00007ff840058fb8 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.1
00007ff84005a298 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.10
00007ff84005a570 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.103
00007ff84005a5a0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.104
00007ff84005a5d0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.105
00007ff84005a600 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.106
00007ff84005a630 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.108
00007ff84005a660 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.111
00007ff840057a20 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.12
00007ff840058310 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.12
00007ff84005a690 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.122
00007ff84005a6c0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.126
00007ff840058330 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.13
00007ff840058fe8 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.13
00007ff840057ec0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.14
00007ff840057ef0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.15
00007ff840059018 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.15
00007ff840057dc0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.16
00007ff840057e20 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.16
00007ff840057f20 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.16
00007ff840058400 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.16
00007ff8400585f0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.16
00007ff84005a2c8 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.16
00007ff840057b90 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.17
00007ff840057f50 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.17
00007ff840057a50 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.18
00007ff840058430 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.18
00007ff840057a80 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.19
00007ff840058290 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.2
00007ff840059490 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.2
00007ff840058460 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.20
00007ff84005a330 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.21
00007ff840057bc0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.23
00007ff840058490 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.23
00007ff8400584d0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.24
00007ff840057bf0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.25
00007ff840058500 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.26
00007ff840058540 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.28
00007ff840058630 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.28
00007ff84005a750 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.284
00007ff840057c20 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.29
00007ff84005a780 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.293
00007ff84005a7b0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.295
00007ff840057af0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.3
00007ff840057d30 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.3
00007ff84005a7e0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.300
00007ff84005a810 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.302
00007ff840057c50 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.31
00007ff840058570 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.31
00007ff84005a840 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.312
00007ff840057c80 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.32
00007ff8400590e0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.33
00007ff840057cb0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.34
00007ff840057ce0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.35
00007ff840059110 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.35
00007ff840059140 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.37
00007ff840057df0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.38
00007ff840057f80 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.43
00007ff84005a360 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.46
00007ff840057fa0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.47
00007ff840059170 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.47
00007ff84005a390 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.47
00007ff840057fc0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.48
00007ff840057b20 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.5
00007ff840057d50 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.5
00007ff8400583a0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.5
00007ff8400591a0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.52
00007ff84005a3c0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.52
00007ff840057fe0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.53
00007ff840058010 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.54
00007ff840058040 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.55
00007ff840058070 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.57
00007ff840058090 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.58
00007ff84005a3f0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.58
00007ff840057d70 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.6
00007ff840057e90 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.6
00007ff8400591d0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.60
00007ff84005a420 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.62
00007ff840059200 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.66
00007ff84005a450 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.66
00007ff840059230 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.67
00007ff840059250 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.68
00007ff840059280 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.69
00007ff840057990 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.7
00007ff8400583d0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.7
00007ff8400594c0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.7
00007ff8400592a0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.70
00007ff8400592c0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.71
00007ff8400592e0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.72
00007ff840059300 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.73
00007ff8400580d0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.74
00007ff8400580f0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.75
00007ff840058110 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.76
00007ff840059320 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.76
00007ff840058130 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.77
00007ff840059340 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.77
00007ff840059360 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.79
00007ff8400579c0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.8
00007ff8400582c0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.8
00007ff840058150 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.80
00007ff840059380 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.80
00007ff8400593a0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.81
00007ff8400593c0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.82
00007ff84005a480 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.82
00007ff840058170 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.83
00007ff8400593e0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.83
00007ff840059400 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.84
00007ff840059430 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.87
00007ff84005a4b0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.87
00007ff8400579f0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.9
00007ff8400582e0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.9
00007ff84005a4e0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.94
00007ff84005a510 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.95
00007ff84005a540 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.97
00007ff840057970 (__DATA_CONST,__const) non-external ___block_literal_global
00007ff840057e40 (__DATA_CONST,__const) non-external ___block_literal_global
00007ff8400580b0 (__DATA_CONST,__const) non-external ___block_literal_global
00007ff840058350 (__DATA_CONST,__const) non-external ___block_literal_global
00007ff8400584b0 (__DATA_CONST,__const) non-external ___block_literal_global
00007ff840058610 (__DATA_CONST,__const) non-external ___block_literal_global
00007ff840057aa0 (__DATA_CONST,__const) non-external ___block_literal_global.20
00007ff840058520 (__DATA_CONST,__const) non-external ___block_literal_global.27
                 (undefined) external ___bzero (from libsystem_platform)
00007ff802a7ad00 (__TEXT,__text) non-external (was a private external) ___chkstk_darwin
00007ff802a80140 (__TEXT,__text) non-external (was a private external) ___chkstk_darwin_llvm_probe
00007ff802a9b040 (__TEXT,__text) non-external (was a private external) ___copy_helper_block_8_32b
00007ff802a813b7 (__TEXT,__text) non-external (was a private external) ___copy_helper_block_8_32b40b48r
00007ff802a83638 (__TEXT,__text) non-external (was a private external) ___copy_helper_block_8_32b40r
00007ff802a83559 (__TEXT,__text) non-external (was a private external) ___copy_helper_block_8_32b40r48r
00007ff802a91a42 (__TEXT,__text) non-external (was a private external) ___copy_helper_block_8_32b40rc
00007ff802a99530 (__TEXT,__text) non-external (was a private external) ___copy_helper_block_8_32r
00007ff802aa062d (__TEXT,__text) non-external (was a private external) ___copy_helper_block_8_32r40c22_ZTSN6mach_o8PlatformE
00007ff802a7d59c (__TEXT,__text) non-external (was a private external) ___copy_helper_block_8_32r40r
00007ff802a837ec (__TEXT,__text) non-external (was a private external) ___copy_helper_block_8_32r40r48r
00007ff802a7edb8 (__TEXT,__text) non-external (was a private external) ___copy_helper_block_8_32r40r48r56r64r
00007ff802a9ff3c (__TEXT,__text) non-external (was a private external) ___copy_helper_block_8_32r40r48rc56r64rc
00007ff802a99770 (__TEXT,__text) non-external (was a private external) ___copy_helper_block_8_32r40rc
00007ff802a84bae (__TEXT,__text) non-external (was a private external) ___copy_helper_block_8_32r40rc48r
00007ff802aa028b (__TEXT,__text) non-external (was a private external) ___copy_helper_block_8_32r40rc48r56r
00007ff802a9cca8 (__TEXT,__text) non-external (was a private external) ___copy_helper_block_8_32r40rc48r56r64r
00007ff802a993c0 (__TEXT,__text) non-external (was a private external) ___copy_helper_block_8_32r40rc48r56r64r72r80r88r96r
00007ff802a9d570 (__TEXT,__text) non-external (was a private external) ___copy_helper_block_8_32rc
00007ff802a99b54 (__TEXT,__text) non-external (was a private external) ___copy_helper_block_8_32rc40r
00007ff802a9d814 (__TEXT,__text) non-external (was a private external) ___copy_helper_block_8_32rc40rc
                 (undefined) external ___cxa_atexit (from libsystem_c)
                 (undefined) external ___cxa_finalize_ranges (from libsystem_c)
00007ff802a93e30 (__TEXT,__text) non-external (was a private external) ___destroy_helper_block_8_32b
00007ff802a81401 (__TEXT,__text) non-external (was a private external) ___destroy_helper_block_8_32b40b48r
00007ff802a83670 (__TEXT,__text) non-external (was a private external) ___destroy_helper_block_8_32b40r
00007ff802a835a3 (__TEXT,__text) non-external (was a private external) ___destroy_helper_block_8_32b40r48r
00007ff802a93e10 (__TEXT,__text) non-external (was a private external) ___destroy_helper_block_8_32r
00007ff802aa0660 (__TEXT,__text) non-external (was a private external) ___destroy_helper_block_8_32r40
00007ff802a9d84c (__TEXT,__text) non-external (was a private external) ___destroy_helper_block_8_32r40r
00007ff802a81440 (__TEXT,__text) non-external (was a private external) ___destroy_helper_block_8_32r40r48r
00007ff802a835e6 (__TEXT,__text) non-external (was a private external) ___destroy_helper_block_8_32r40r48r56r
00007ff802a9b1b0 (__TEXT,__text) non-external (was a private external) ___destroy_helper_block_8_32r40r48r56r64r
00007ff802a99476 (__TEXT,__text) non-external (was a private external) ___destroy_helper_block_8_32r40r48r56r64r72r80r88r96r
00007ff802a7bfcf (__TEXT,__text) non-external ___dyld_for_each_installed_shared_cache_block_invoke
00007ff802a7bed6 (__TEXT,__text) non-external ___dyld_for_each_installed_shared_cache_with_system_path_block_invoke
00007ff802a7c82c (__TEXT,__text) non-external ___dyld_image_local_nlist_content_4Symbolication_block_invoke
00007ff802a7bb75 (__TEXT,__text) non-external ___dyld_process_snapshot_for_each_image_block_invoke
00007ff802a7be11 (__TEXT,__text) non-external ___dyld_shared_cache_for_each_image_block_invoke
                 (undefined) external ___error (from libsystem_kernel)
00007ff802a92aa9 (__TEXT,__text) non-external ___macho_for_each_defined_rpath_block_invoke
00007ff802a92ab8 (__TEXT,__text) non-external ___macho_for_each_defined_rpath_block_invoke.6
00007ff802a920f8 (__TEXT,__text) non-external ___macho_for_each_slice_in_fd_block_invoke
00007ff8436b7310 (__DATA_DIRTY,__common) external ___progname
                 (undefined) external ___stack_chk_fail (from libsystem_c)
                 (undefined) external ___stack_chk_guard (from libsystem_c)
                 (undefined) external ___stderrp (from libsystem_c)
                 (undefined) external ___stdoutp (from libsystem_c)
                 (undefined) external __dispatch_source_type_mach_recv (from libdispatch)
00007ff802a80436 (__TEXT,__text) external __dyld_all_twolevel_modules_prebound
00007ff802a7b43e (__TEXT,__text) external __dyld_atfork_parent
00007ff802a7b429 (__TEXT,__text) external __dyld_atfork_prepare
00007ff802a8044a (__TEXT,__text) external __dyld_bind_fully_image_containing_address
00007ff802a80bce (__TEXT,__text) external __dyld_call_with_writable_tpro_memory
00007ff802a8092e (__TEXT,__text) external __dyld_dlopen_atfork_child
00007ff802a80919 (__TEXT,__text) external __dyld_dlopen_atfork_parent
00007ff802a80904 (__TEXT,__text) external __dyld_dlopen_atfork_prepare
00007ff802a80aae (__TEXT,__text) external __dyld_dlsym_blocked
00007ff802a80809 (__TEXT,__text) external __dyld_find_foreign_type_protocol_conformance
00007ff802a808e0 (__TEXT,__text) external __dyld_find_foreign_type_protocol_conformance_on_disk
00007ff802a80b0e (__TEXT,__text) external __dyld_find_pointer_hash_table_entry
00007ff802a807e8 (__TEXT,__text) external __dyld_find_protocol_conformance
00007ff802a808bc (__TEXT,__text) external __dyld_find_protocol_conformance_on_disk
00007ff802a7b36d (__TEXT,__text) external __dyld_find_unwind_sections
00007ff802a7af74 (__TEXT,__text) external __dyld_for_each_objc_class
00007ff802a7ad95 (__TEXT,__text) external __dyld_for_each_objc_protocol
00007ff802a80bb3 (__TEXT,__text) external __dyld_for_each_prewarming_range
00007ff802a80a99 (__TEXT,__text) external __dyld_for_objc_header_opt_ro
00007ff802a80a84 (__TEXT,__text) external __dyld_for_objc_header_opt_rw
00007ff802a801a4 (__TEXT,__text) external __dyld_fork_child
00007ff802a7c202 (__TEXT,__text) external __dyld_framework_HWTrace_spis_enabled
00007ff802aa1b11 (__TEXT,__text) non-external __dyld_framework_HWTrace_spis_enabled.cold.1
00007ff802a8083f (__TEXT,__text) external __dyld_get_dlopen_image_header
00007ff802a80c0a (__TEXT,__text) external __dyld_get_dyld_header
00007ff802a7aee1 (__TEXT,__text) external __dyld_get_image_header
00007ff802a804d3 (__TEXT,__text) external __dyld_get_image_header_containing_address
00007ff802a7aeca (__TEXT,__text) external __dyld_get_image_name
00007ff802a7b077 (__TEXT,__text) external __dyld_get_image_slide
00007ff802a7b40b (__TEXT,__text) external __dyld_get_image_uuid
00007ff802a7b453 (__TEXT,__text) external __dyld_get_image_vmaddr_slide
00007ff802a7ad3b (__TEXT,__text) external __dyld_get_objc_selector
00007ff802a8078e (__TEXT,__text) external __dyld_get_prog_image_header
00007ff802a7ad20 (__TEXT,__text) external __dyld_get_shared_cache_range
00007ff802a7af0d (__TEXT,__text) external __dyld_get_shared_cache_uuid
00007ff802a80ade (__TEXT,__text) external __dyld_get_swift_prespecialized_data
00007ff802a80700 (__TEXT,__text) external __dyld_has_fix_for_radar
00007ff802a808a1 (__TEXT,__text) external __dyld_has_preoptimized_swift_protocol_conformances
00007ff802a80452 (__TEXT,__text) external __dyld_image_containing_address
00007ff802a7aeb8 (__TEXT,__text) external __dyld_image_count
00007ff802a7b092 (__TEXT,__text) external __dyld_images_for_addresses
00007ff802a7b4a7 (__TEXT,__text) external __dyld_initializer
00007ff802a7ade9 (__TEXT,__text) external __dyld_is_memory_immutable
00007ff802a806e3 (__TEXT,__text) external __dyld_is_objc_constant
00007ff802a80a6a (__TEXT,__text) external __dyld_is_preoptimized_objc_image_loaded
00007ff802a80af3 (__TEXT,__text) external __dyld_is_pseudodylib
00007ff802a806ce (__TEXT,__text) external __dyld_launch_mode
00007ff802a80422 (__TEXT,__text) external __dyld_launched_prebound
00007ff802a91575 (__TEXT,__text) external __dyld_lazy_load
00007ff802a80bec (__TEXT,__text) non-external (was a private external) __dyld_lazy_load_internal
00007ff802a8046d (__TEXT,__text) external __dyld_lookup_and_bind
00007ff802a804b2 (__TEXT,__text) external __dyld_lookup_and_bind_fully
00007ff802a8048e (__TEXT,__text) external __dyld_lookup_and_bind_with_hint
00007ff802a80943 (__TEXT,__text) external __dyld_lookup_section_info
00007ff802a807be (__TEXT,__text) external __dyld_objc_class_count
00007ff802a7acd4 (__TEXT,__text) external __dyld_objc_notify_register
00007ff802a8085a (__TEXT,__text) external __dyld_objc_register_callbacks
00007ff802a807d3 (__TEXT,__text) external __dyld_objc_uses_large_shared_cache
00007ff802a8041a (__TEXT,__text) external __dyld_present
00007ff802a7d90d (__TEXT,__text) external __dyld_process_info_create
00007ff802a7e26f (__TEXT,__text) external __dyld_process_info_for_each_aot_image
00007ff802a7e236 (__TEXT,__text) external __dyld_process_info_for_each_image
00007ff802a7e2a8 (__TEXT,__text) external __dyld_process_info_for_each_segment
00007ff802a7e15e (__TEXT,__text) external __dyld_process_info_get_aot_cache
00007ff802a7e119 (__TEXT,__text) external __dyld_process_info_get_cache
00007ff802a7e1ce (__TEXT,__text) external __dyld_process_info_get_platform
