00007ff800441468 (__TEXT,__text) external _NSAddImage
00007ff800449c90 (__TEXT,__text) non-external (was a private external) __ZN3lsl5BTreeIiNSt3__14lessIiEELb0EE14const_iterator19prepareForInsertionEv
00007ff80045e4f2 (__TEXT,__text) non-external __ZN3lsl5BTreeIiNSt3__14lessIiEELb0EE14const_iterator19prepareForInsertionEv.cold.1
00007ff80045e515 (__TEXT,__text) non-external __ZN3lsl5BTreeIiNSt3__14lessIiEELb0EE14const_iterator19prepareForInsertionEv.cold.2
00007ff80045e538 (__TEXT,__text) non-external __ZN3lsl5BTreeIiNSt3__14lessIiEELb0EE14const_iterator19prepareForInsertionEv.cold.3
00007ff80044a876 (__TEXT,__text) non-external (was a private external) __ZN3lsl5BTreeIiNSt3__14lessIiEELb0EE14const_iterator20rebalanceFromErasureEv
00007ff80045e748 (__TEXT,__text) non-external __ZN3lsl5BTreeIiNSt3__14lessIiEELb0EE14const_iterator20rebalanceFromErasureEv.cold.1
00007ff80045e76b (__TEXT,__text) non-external __ZN3lsl5BTreeIiNSt3__14lessIiEELb0EE14const_iterator20rebalanceFromErasureEv.cold.2
00007ff80045e78e (__TEXT,__text) non-external __ZN3lsl5BTreeIiNSt3__14lessIiEELb0EE14const_iterator20rebalanceFromErasureEv.cold.3
00007ff80045e7b1 (__TEXT,__text) non-external __ZN3lsl5BTreeIiNSt3__14lessIiEELb0EE14const_iterator20rebalanceFromErasureEv.cold.4
00007ff80045e7d4 (__TEXT,__text) non-external __ZN3lsl5BTreeIiNSt3__14lessIiEELb0EE14const_iterator20rebalanceFromErasureEv.cold.5
00007ff80045e7f7 (__TEXT,__text) non-external __ZN3lsl5BTreeIiNSt3__14lessIiEELb0EE14const_iterator20rebalanceFromErasureEv.cold.6
00007ff80045e81a (__TEXT,__text) non-external __ZN3lsl5BTreeIiNSt3__14lessIiEELb0EE14const_iterator20rebalanceFromErasureEv.cold.7
00007ff80045e83d (__TEXT,__text) non-external __ZN3lsl5BTreeIiNSt3__14lessIiEELb0EE14const_iterator20rebalanceFromErasureEv.cold.8
00007ff80044a15c (__TEXT,__text) non-external (was a private external) __ZN3lsl5BTreeIiNSt3__14lessIiEELb0EE14const_iteratorC1EPKS4_RKiS3_
00007ff80045e650 (__TEXT,__text) non-external __ZN3lsl5BTreeIiNSt3__14lessIiEELb0EE14const_iteratorC1EPKS4_RKiS3_.cold.1
00007ff800449b64 (__TEXT,__text) non-external (was a private external) __ZN3lsl5BTreeIiNSt3__14lessIiEELb0EE14const_iteratormmEv
00007ff80045e4a9 (__TEXT,__text) non-external __ZN3lsl5BTreeIiNSt3__14lessIiEELb0EE14const_iteratormmEv.cold.1
00007ff80045e4cf (__TEXT,__text) non-external __ZN3lsl5BTreeIiNSt3__14lessIiEELb0EE14const_iteratormmEv.cold.2
00007ff80044a270 (__TEXT,__text) non-external (was a private external) __ZN3lsl5BTreeIiNSt3__14lessIiEELb0EE14const_iteratorppEv
00007ff80045e673 (__TEXT,__text) non-external __ZN3lsl5BTreeIiNSt3__14lessIiEELb0EE14const_iteratorppEv.cold.1
00007ff80045e699 (__TEXT,__text) non-external __ZN3lsl5BTreeIiNSt3__14lessIiEELb0EE14const_iteratorppEv.cold.2
00007ff800449860 (__TEXT,__text) non-external (was a private external) __ZN3lsl5BTreeIiNSt3__14lessIiEELb0EE15insert_internalEONS4_14const_iteratorEOi
00007ff80044a63a (__TEXT,__text) non-external (was a private external) __ZN3lsl5BTreeIiNSt3__14lessIiEELb0EE5eraseENS4_14const_iteratorE
00007ff80045e6df (__TEXT,__text) non-external __ZN3lsl5BTreeIiNSt3__14lessIiEELb0EE5eraseENS4_14const_iteratorE.cold.1
00007ff80044a566 (__TEXT,__text) non-external (was a private external) __ZN3lsl5BTreeIiNSt3__14lessIiEELb0EE5eraseERKi
00007ff800448a88 (__TEXT,__text) non-external (was a private external) __ZN3lsl5BTreeIiNSt3__14lessIiEELb0EE8NodeCoreILj62ELj20EE10deallocateEPS6_PNS_9AllocatorE
00007ff800449e90 (__TEXT,__text) non-external (was a private external) __ZN3lsl5BTreeIiNSt3__14lessIiEELb0EE8NodeCoreILj62ELj20EE10splitChildEhRNS_9AllocatorE
00007ff80045e55b (__TEXT,__text) non-external __ZN3lsl5BTreeIiNSt3__14lessIiEELb0EE8NodeCoreILj62ELj20EE10splitChildEhRNS_9AllocatorE.cold.1
00007ff80045e57e (__TEXT,__text) non-external __ZN3lsl5BTreeIiNSt3__14lessIiEELb0EE8NodeCoreILj62ELj20EE10splitChildEhRNS_9AllocatorE.cold.2
00007ff80045e5a1 (__TEXT,__text) non-external __ZN3lsl5BTreeIiNSt3__14lessIiEELb0EE8NodeCoreILj62ELj20EE10splitChildEhRNS_9AllocatorE.cold.3
00007ff80045e5c4 (__TEXT,__text) non-external __ZN3lsl5BTreeIiNSt3__14lessIiEELb0EE8NodeCoreILj62ELj20EE10splitChildEhRNS_9AllocatorE.cold.4
00007ff80045e5e7 (__TEXT,__text) non-external __ZN3lsl5BTreeIiNSt3__14lessIiEELb0EE8NodeCoreILj62ELj20EE10splitChildEhRNS_9AllocatorE.cold.5
00007ff80045e60a (__TEXT,__text) non-external __ZN3lsl5BTreeIiNSt3__14lessIiEELb0EE8NodeCoreILj62ELj20EE10splitChildEhRNS_9AllocatorE.cold.6
00007ff80045e62d (__TEXT,__text) non-external __ZN3lsl5BTreeIiNSt3__14lessIiEELb0EE8NodeCoreILj62ELj20EE10splitChildEhRNS_9AllocatorE.cold.7
00007ff80044ac76 (__TEXT,__text) non-external (was a private external) __ZN3lsl5BTreeIiNSt3__14lessIiEELb0EE8NodeCoreILj62ELj20EE14rotateFromLeftEh
00007ff80045e8c9 (__TEXT,__text) non-external __ZN3lsl5BTreeIiNSt3__14lessIiEELb0EE8NodeCoreILj62ELj20EE14rotateFromLeftEh.cold.1
00007ff80045e8ec (__TEXT,__text) non-external __ZN3lsl5BTreeIiNSt3__14lessIiEELb0EE8NodeCoreILj62ELj20EE14rotateFromLeftEh.cold.2
00007ff80045e90f (__TEXT,__text) non-external __ZN3lsl5BTreeIiNSt3__14lessIiEELb0EE8NodeCoreILj62ELj20EE14rotateFromLeftEh.cold.3
00007ff80045e932 (__TEXT,__text) non-external __ZN3lsl5BTreeIiNSt3__14lessIiEELb0EE8NodeCoreILj62ELj20EE14rotateFromLeftEh.cold.4
00007ff80044ab5c (__TEXT,__text) non-external (was a private external) __ZN3lsl5BTreeIiNSt3__14lessIiEELb0EE8NodeCoreILj62ELj20EE15rotateFromRightEh
00007ff80045e860 (__TEXT,__text) non-external __ZN3lsl5BTreeIiNSt3__14lessIiEELb0EE8NodeCoreILj62ELj20EE15rotateFromRightEh.cold.1
00007ff80045e883 (__TEXT,__text) non-external __ZN3lsl5BTreeIiNSt3__14lessIiEELb0EE8NodeCoreILj62ELj20EE15rotateFromRightEh.cold.2
00007ff80045e8a6 (__TEXT,__text) non-external __ZN3lsl5BTreeIiNSt3__14lessIiEELb0EE8NodeCoreILj62ELj20EE15rotateFromRightEh.cold.3
00007ff80044a822 (__TEXT,__text) non-external (was a private external) __ZN3lsl5BTreeIiNSt3__14lessIiEELb0EE8NodeCoreILj62ELj20EE5eraseEh
00007ff80045e702 (__TEXT,__text) non-external __ZN3lsl5BTreeIiNSt3__14lessIiEELb0EE8NodeCoreILj62ELj20EE5eraseEh.cold.1
00007ff80045e725 (__TEXT,__text) non-external __ZN3lsl5BTreeIiNSt3__14lessIiEELb0EE8NodeCoreILj62ELj20EE5eraseEh.cold.2
00007ff80044adde (__TEXT,__text) non-external (was a private external) __ZN3lsl5BTreeIiNSt3__14lessIiEELb0EE8NodeCoreILj62ELj20EE5mergeEPNS_9AllocatorEh
00007ff80045e955 (__TEXT,__text) non-external __ZN3lsl5BTreeIiNSt3__14lessIiEELb0EE8NodeCoreILj62ELj20EE5mergeEPNS_9AllocatorEh.cold.1
00007ff80045e978 (__TEXT,__text) non-external __ZN3lsl5BTreeIiNSt3__14lessIiEELb0EE8NodeCoreILj62ELj20EE5mergeEPNS_9AllocatorEh.cold.2
00007ff80045e99b (__TEXT,__text) non-external __ZN3lsl5BTreeIiNSt3__14lessIiEELb0EE8NodeCoreILj62ELj20EE5mergeEPNS_9AllocatorEh.cold.3
00007ff80045e9be (__TEXT,__text) non-external __ZN3lsl5BTreeIiNSt3__14lessIiEELb0EE8NodeCoreILj62ELj20EE5mergeEPNS_9AllocatorEh.cold.4
00007ff800449aea (__TEXT,__text) non-external (was a private external) __ZN3lsl5BTreeIiNSt3__14lessIiEELb0EE8NodeCoreILj62ELj20EE6insertEhOi
00007ff80045e463 (__TEXT,__text) non-external __ZN3lsl5BTreeIiNSt3__14lessIiEELb0EE8NodeCoreILj62ELj20EE6insertEhOi.cold.1
00007ff80045e486 (__TEXT,__text) non-external __ZN3lsl5BTreeIiNSt3__14lessIiEELb0EE8NodeCoreILj62ELj20EE6insertEhOi.cold.2
00007ff800453e98 (__TEXT,__text) non-external (was a private external) __ZN3lsl6CRC32cC1Ev
00007ff800453ede (__TEXT,__text) non-external (was a private external) __ZN3lsl6CRC32cclENSt3__14spanISt4byteLm18446744073709551615EEE
00007ff800453ebc (__TEXT,__text) non-external (was a private external) __ZN3lsl6CRC32cclEj
00007ff800453eb0 (__TEXT,__text) non-external (was a private external) __ZN3lsl6CRC32ccvjEv
00007ff80044a4ac (__TEXT,__text) non-external (was a private external) __ZN3lsl6VectorIN5dyld45Atlas6Mapper7MappingEE12reserveExactEm
00007ff80045e6bc (__TEXT,__text) non-external __ZN3lsl6VectorIN5dyld45Atlas6Mapper7MappingEE12reserveExactEm.cold.1
00007ff80044af90 (__TEXT,__text) non-external (was a private external) __ZN3lsl6VectorIN5dyld45Atlas6Mapper7MappingEE4swapERS5_
00007ff80044a376 (__TEXT,__text) non-external (was a private external) __ZN3lsl6VectorIN5dyld45Atlas6Mapper7MappingEE6resizeEm
00007ff80044a444 (__TEXT,__text) non-external (was a private external) __ZN3lsl6VectorIN5dyld45Atlas6Mapper7MappingEE7reserveEm
00007ff800459fbe (__TEXT,__text) non-external (was a private external) __ZN3lsl6VectorINS_13MemoryManager6BufferEE12reserveExactEm
00007ff8004602e4 (__TEXT,__text) non-external __ZN3lsl6VectorINS_13MemoryManager6BufferEE12reserveExactEm.cold.1
00007ff80045a57e (__TEXT,__text) non-external (was a private external) __ZN3lsl6VectorINS_13MemoryManager6BufferEE6resizeEm
00007ff80045a678 (__TEXT,__text) non-external (was a private external) __ZN3lsl6VectorINS_13MemoryManager6BufferEE7reserveEm
00007ff80044f57e (__TEXT,__text) non-external (was a private external) __ZN3lsl6VectorINS_4UUIDEE12reserveExactEm
00007ff80045f808 (__TEXT,__text) non-external __ZN3lsl6VectorINS_4UUIDEE12reserveExactEm.cold.1
00007ff80044f448 (__TEXT,__text) non-external (was a private external) __ZN3lsl6VectorINS_4UUIDEE6resizeEm
00007ff80044f516 (__TEXT,__text) non-external (was a private external) __ZN3lsl6VectorINS_4UUIDEE7reserveEm
00007ff800449606 (__TEXT,__text) non-external (was a private external) __ZN3lsl6VectorIPKcE12reserveExactEm
00007ff80045e3f7 (__TEXT,__text) non-external __ZN3lsl6VectorIPKcE12reserveExactEm.cold.1
00007ff8004494ce (__TEXT,__text) non-external (was a private external) __ZN3lsl6VectorIPKcE6resizeEm
00007ff80044959e (__TEXT,__text) non-external (was a private external) __ZN3lsl6VectorIPKcE7reserveEm
00007ff8004502f6 (__TEXT,__text) non-external (was a private external) __ZN3lsl6VectorIcE12reserveExactEm
00007ff80045fad3 (__TEXT,__text) non-external __ZN3lsl6VectorIcE12reserveExactEm.cold.1
00007ff80044941c (__TEXT,__text) non-external (was a private external) __ZN3lsl6VectorIcE6resizeEm
00007ff8004488b2 (__TEXT,__text) non-external (was a private external) __ZN3lsl6VectorIcE7reserveEm
00007ff80044b110 (__TEXT,__text) non-external (was a private external) __ZN3lsl6VectorIiE12reserveExactEm
00007ff80045e9e1 (__TEXT,__text) non-external __ZN3lsl6VectorIiE12reserveExactEm.cold.1
00007ff80044afd8 (__TEXT,__text) non-external (was a private external) __ZN3lsl6VectorIiE6resizeEm
00007ff80044b0a8 (__TEXT,__text) non-external (was a private external) __ZN3lsl6VectorIiE7reserveEm
00007ff80044936c (__TEXT,__text) non-external (was a private external) __ZN3lsl6VectorIjE12reserveExactEm
00007ff80045e3d4 (__TEXT,__text) non-external __ZN3lsl6VectorIjE12reserveExactEm.cold.1
00007ff800449234 (__TEXT,__text) non-external (was a private external) __ZN3lsl6VectorIjE6resizeEm
00007ff800449304 (__TEXT,__text) non-external (was a private external) __ZN3lsl6VectorIjE7reserveEm
00007ff800461090 (__TEXT,__const) non-external __ZN3lsl8CRC32cSW12sCRC32cTableE
00007ff800453f8a (__TEXT,__text) non-external (was a private external) __ZN3lsl8CRC32cSW8checksumEjNSt3__14spanISt4byteLm18446744073709551615EEE
00007ff800453f04 (__TEXT,__text) non-external (was a private external) __ZN3lsl8CRC32cSW8checksumEjh
00007ff800453f42 (__TEXT,__text) non-external (was a private external) __ZN3lsl8CRC32cSW8checksumEjj
00007ff800453f1e (__TEXT,__text) non-external (was a private external) __ZN3lsl8CRC32cSW8checksumEjt
00007ff800453f66 (__TEXT,__text) non-external (was a private external) __ZN3lsl8CRC32cSW8checksumEjy
00007ff80044288e (__TEXT,__text) non-external (was a private external) __ZN3lsl9Allocator10makeSharedIN5dyld45Atlas6MapperEJRS0_RNS_6VectorINS4_7MappingEEEEEENS_9SharedPtrIT_EEDpOT0_
00007ff800451320 (__TEXT,__text) non-external (was a private external) __ZN3lsl9Allocator10makeUniqueIN5dyld411FileManagerEJRS0_DnEEENS_9UniquePtrIT_EEDpOT0_
00007ff800448966 (__TEXT,__text) non-external (was a private external) __ZN3lsl9Allocator10makeUniqueIN5dyld45Atlas11SharedCacheEJRS0_NS2_10FileRecordERNS_9SharedPtrINS3_6MapperEEERyyEEENS_9UniquePtrIT_EEDpOT0_
00007ff8004449de (__TEXT,__text) non-external (was a private external) __ZN3lsl9Allocator10makeUniqueIN5dyld45Atlas11SharedCacheEJRS0_NS2_10FileRecordERNS_9SharedPtrINS3_6MapperEEEybEEENS_9UniquePtrIT_EEDpOT0_
00007ff800450a68 (__TEXT,__text) non-external (was a private external) __ZN3lsl9Allocator10makeUniqueIN5dyld45Atlas15ProcessSnapshotEJRNS_18EphemeralAllocatorERNS2_11FileManagerEbRNSt3__14spanISt4byteLm18446744073709551615EEEEEENS_9UniquePtrIT_EEDpOT0_
00007ff8004461ae (__TEXT,__text) non-external (was a private external) __ZN3lsl9Allocator10makeUniqueIN5dyld45Atlas15ProcessSnapshotEJRS0_RNS2_11FileManagerEbEEENS_9UniquePtrIT_EEDpOT0_
00007ff80044620e (__TEXT,__text) non-external (was a private external) __ZN3lsl9Allocator10makeUniqueIN5dyld45Atlas15ProcessSnapshotEJRS0_RNS2_11FileManagerEbRNSt3__14spanISt4byteLm18446744073709551615EEEEEENS_9UniquePtrIT_EEDpOT0_
00007ff800445082 (__TEXT,__text) non-external (was a private external) __ZN3lsl9Allocator10makeUniqueIN5dyld45Atlas17SharedCacheLocalsEJRNS_9SharedPtrINS3_6MapperEEERbEEENS_9UniquePtrIT_EEDpOT0_
00007ff8004486ce (__TEXT,__text) non-external (was a private external) __ZN3lsl9Allocator10makeUniqueIN5dyld45Atlas5ImageEJS4_EEENS_9UniquePtrIT_EEDpOT0_
00007ff8004489de (__TEXT,__text) non-external (was a private external) __ZN3lsl9Allocator10makeUniqueIN5dyld45Atlas6BitmapEJRS0_RNSt3__14spanISt4byteLm18446744073709551615EEEEEENS_9UniquePtrIT_EEDpOT0_
00007ff8004507d0 (__TEXT,__text) non-external (was a private external) __ZN3lsl9Allocator10makeUniqueIN5dyld45Atlas7ProcessEJRS0_RNS2_11FileManagerERjRPiEEENS_9UniquePtrIT_EEDpOT0_
00007ff8004571dc (__TEXT,__text) non-external (was a private external) __ZN3lsl9Allocator13aligned_allocEmm
00007ff80045a1f4 (__TEXT,__text) non-external (was a private external) __ZN3lsl9Allocator13memoryManagerEv
00007ff800457940 (__TEXT,__text) non-external (was a private external) __ZN3lsl9Allocator15allocate_bufferEmm
00007ff800457a44 (__TEXT,__text) non-external (was a private external) __ZN3lsl9Allocator16defaultAllocatorEv
00007ff8004579b6 (__TEXT,__text) non-external (was a private external) __ZN3lsl9Allocator17deallocate_bufferEPvmm
00007ff800457840 (__TEXT,__text) non-external (was a private external) __ZN3lsl9Allocator4freeEPv
00007ff8004579e6 (__TEXT,__text) non-external (was a private external) __ZN3lsl9Allocator6mallocEm
00007ff8004579f8 (__TEXT,__text) non-external (was a private external) __ZN3lsl9Allocator6strdupEPKc
00007ff80044af46 (__TEXT,__text) non-external (was a private external) __ZN3lsl9SharedPtrIN5dyld45Atlas6MapperEEC2EPS3_
00007ff80044b1c0 (__TEXT,__text) non-external (was a private external) __ZN3lsl9SharedPtrIN5dyld45Atlas6MapperEEC2ERKS4_
00007ff800449794 (__TEXT,__text) non-external (was a private external) __ZN3lsl9SharedPtrIN5dyld45Atlas6MapperEED2Ev
00007ff800448914 (__TEXT,__text) non-external (was a private external) __ZN3lsl9SharedPtrIN5dyld45Atlas6MapperEEaSERKS4_
00007ff8004560f2 (__TEXT,__text) non-external (was a private external) __ZN3lsl9UniquePtrIKcEC2IcEEPT_
00007ff80045fd97 (__TEXT,__text) non-external __ZN3lsl9UniquePtrIKcEC2IcEEPT_.cold.1
00007ff800456136 (__TEXT,__text) non-external (was a private external) __ZN3lsl9UniquePtrIKcED2Ev
00007ff80045fdba (__TEXT,__text) non-external __ZN3lsl9UniquePtrIKcED2Ev.cold.1
00007ff80045136e (__TEXT,__text) non-external (was a private external) __ZN3lsl9UniquePtrIN5dyld411FileManagerEE7releaseEv
00007ff80045fba8 (__TEXT,__text) non-external __ZN3lsl9UniquePtrIN5dyld411FileManagerEE7releaseEv.cold.1
00007ff8004513c4 (__TEXT,__text) non-external (was a private external) __ZN3lsl9UniquePtrIN5dyld411FileManagerEEC2IS2_EEPT_
00007ff80045fbcb (__TEXT,__text) non-external __ZN3lsl9UniquePtrIN5dyld411FileManagerEEC2IS2_EEPT_.cold.1
00007ff800451408 (__TEXT,__text) non-external (was a private external) __ZN3lsl9UniquePtrIN5dyld411FileManagerEED2Ev
00007ff80045fbee (__TEXT,__text) non-external __ZN3lsl9UniquePtrIN5dyld411FileManagerEED2Ev.cold.1
00007ff80044c0ba (__TEXT,__text) non-external (was a private external) __ZN3lsl9UniquePtrIN5dyld45Atlas11SharedCacheEEC2IS3_EEPT_
00007ff80045ec80 (__TEXT,__text) non-external __ZN3lsl9UniquePtrIN5dyld45Atlas11SharedCacheEEC2IS3_EEPT_.cold.1
00007ff80044bf48 (__TEXT,__text) non-external (was a private external) __ZN3lsl9UniquePtrIN5dyld45Atlas11SharedCacheEED2Ev
00007ff80045ec14 (__TEXT,__text) non-external __ZN3lsl9UniquePtrIN5dyld45Atlas11SharedCacheEED2Ev.cold.1
00007ff8004468b8 (__TEXT,__text) non-external __ZN3lsl9UniquePtrIN5dyld45Atlas15ProcessSnapshotEE10withUnsafeIZNS2_7Process19handleNotificationsEvE3$_6EEDaT_
00007ff800450954 (__TEXT,__text) non-external (was a private external) __ZN3lsl9UniquePtrIN5dyld45Atlas15ProcessSnapshotEE7releaseEv
00007ff80045fb43 (__TEXT,__text) non-external __ZN3lsl9UniquePtrIN5dyld45Atlas15ProcessSnapshotEE7releaseEv.cold.1
00007ff80044c258 (__TEXT,__text) non-external (was a private external) __ZN3lsl9UniquePtrIN5dyld45Atlas15ProcessSnapshotEEC2IS3_EEPT_
00007ff80045ece9 (__TEXT,__text) non-external __ZN3lsl9UniquePtrIN5dyld45Atlas15ProcessSnapshotEEC2IS3_EEPT_.cold.1
00007ff80044c142 (__TEXT,__text) non-external (was a private external) __ZN3lsl9UniquePtrIN5dyld45Atlas15ProcessSnapshotEED2Ev
00007ff80045ecc6 (__TEXT,__text) non-external __ZN3lsl9UniquePtrIN5dyld45Atlas15ProcessSnapshotEED2Ev.cold.1
00007ff80044c0fe (__TEXT,__text) non-external (was a private external) __ZN3lsl9UniquePtrIN5dyld45Atlas17SharedCacheLocalsEEC2IS3_EEPT_
00007ff80045eca3 (__TEXT,__text) non-external __ZN3lsl9UniquePtrIN5dyld45Atlas17SharedCacheLocalsEEC2IS3_EEPT_.cold.1
00007ff8004515be (__TEXT,__text) non-external (was a private external) __ZN3lsl9UniquePtrIN5dyld45Atlas17SharedCacheLocalsEED2Ev
00007ff80045fc7a (__TEXT,__text) non-external __ZN3lsl9UniquePtrIN5dyld45Atlas17SharedCacheLocalsEED2Ev.cold.1
00007ff80044f734 (__TEXT,__text) non-external (was a private external) __ZN3lsl9UniquePtrIN5dyld45Atlas5ImageEEC2IS3_EEPT_
00007ff80045f874 (__TEXT,__text) non-external __ZN3lsl9UniquePtrIN5dyld45Atlas5ImageEEC2IS3_EEPT_.cold.1
00007ff80044f778 (__TEXT,__text) non-external (was a private external) __ZN3lsl9UniquePtrIN5dyld45Atlas5ImageEED2Ev
00007ff80045f897 (__TEXT,__text) non-external __ZN3lsl9UniquePtrIN5dyld45Atlas5ImageEED2Ev.cold.1
00007ff80045038a (__TEXT,__text) non-external (was a private external) __ZN3lsl9UniquePtrIN5dyld45Atlas6BitmapEEC2IS3_EEPT_
00007ff80045faf6 (__TEXT,__text) non-external __ZN3lsl9UniquePtrIN5dyld45Atlas6BitmapEEC2IS3_EEPT_.cold.1
00007ff80044f3f4 (__TEXT,__text) non-external (was a private external) __ZN3lsl9UniquePtrIN5dyld45Atlas6BitmapEED2Ev
00007ff80045f7e5 (__TEXT,__text) non-external __ZN3lsl9UniquePtrIN5dyld45Atlas6BitmapEED2Ev.cold.1
00007ff800450838 (__TEXT,__text) non-external (was a private external) __ZN3lsl9UniquePtrIN5dyld45Atlas7ProcessEE7releaseEv
00007ff80045fb20 (__TEXT,__text) non-external __ZN3lsl9UniquePtrIN5dyld45Atlas7ProcessEE7releaseEv.cold.1
00007ff80045157a (__TEXT,__text) non-external (was a private external) __ZN3lsl9UniquePtrIN5dyld45Atlas7ProcessEEC2IS3_EEPT_
00007ff80045fc57 (__TEXT,__text) non-external __ZN3lsl9UniquePtrIN5dyld45Atlas7ProcessEEC2IS3_EEPT_.cold.1
00007ff80045152a (__TEXT,__text) non-external (was a private external) __ZN3lsl9UniquePtrIN5dyld45Atlas7ProcessEED2Ev
00007ff80045fc34 (__TEXT,__text) non-external __ZN3lsl9UniquePtrIN5dyld45Atlas7ProcessEED2Ev.cold.1
00007ff8004560ae (__TEXT,__text) non-external (was a private external) __ZN3lsl9UniquePtrINS_10OrderedMapIyNS_4UUIDENSt3__14lessIyEEEEEC2IS6_EEPT_
00007ff80045fd74 (__TEXT,__text) non-external __ZN3lsl9UniquePtrINS_10OrderedMapIyNS_4UUIDENSt3__14lessIyEEEEEC2IS6_EEPT_.cold.1
00007ff80045145c (__TEXT,__text) non-external (was a private external) __ZN3lsl9UniquePtrINS_10OrderedMapIyNS_4UUIDENSt3__14lessIyEEEEED2Ev
00007ff80045fc11 (__TEXT,__text) non-external __ZN3lsl9UniquePtrINS_10OrderedMapIyNS_4UUIDENSt3__14lessIyEEEEED2Ev.cold.1
00007ff80044981c (__TEXT,__text) non-external (was a private external) __ZN3lsl9UniquePtrISt4byteEC2IS1_EEPT_
00007ff80045e440 (__TEXT,__text) non-external __ZN3lsl9UniquePtrISt4byteEC2IS1_EEPT_.cold.1
00007ff8004497d4 (__TEXT,__text) non-external (was a private external) __ZN3lsl9UniquePtrISt4byteED2Ev
00007ff80045e41d (__TEXT,__text) non-external __ZN3lsl9UniquePtrISt4byteED2Ev.cold.1
00007ff800456f84 (__TEXT,__text) non-external (was a private external) __ZN3lsl9UniquePtrIcEC2IcEEPT_
00007ff800460010 (__TEXT,__text) non-external __ZN3lsl9UniquePtrIcEC2IcEEPT_.cold.1
00007ff800456f3c (__TEXT,__text) non-external (was a private external) __ZN3lsl9UniquePtrIcED2Ev
00007ff80045ffed (__TEXT,__text) non-external __ZN3lsl9UniquePtrIcED2Ev.cold.1
00007ff841ba4a70 (__DATA,__data) non-external __ZN3lslL9sCRC32cSWE
00007ff80045440c (__TEXT,__text) non-external (was a private external) __ZN5dyld311GradedArchs12forCurrentOSEbb
00007ff800461490 (__TEXT,__const) non-external (was a private external) __ZN5dyld311GradedArchs6x86_64E
00007ff8004614c0 (__TEXT,__const) non-external (was a private external) __ZN5dyld311GradedArchs7x86_64hE
00007ff800453fcc (__TEXT,__text) non-external (was a private external) __ZN5dyld34openEPKcii
00007ff800454018 (__TEXT,__text) non-external (was a private external) __ZN5dyld37FatFile9isFatFileEPKv
00007ff840032170 (__DATA_CONST,__const) non-external (was a private external) __ZN5dyld39MachOFile12_s_archInfosE
00007ff8004403c6 (__TEXT,__text) non-external (was a private external) __ZN5dyld39MachOFile15currentPlatformEv
00007ff800454490 (__TEXT,__text) non-external (was a private external) __ZN5dyld39MachOFile19cpuTypeFromArchNameEPKcPiS3_
00007ff800454760 (__TEXT,__text) non-external (was a private external) __ZN5dyld39MachOFile7isMachOEPKv
00007ff80045436e (__TEXT,__text) non-external (was a private external) __ZN5dyld39MachOFile8archNameEjj
00007ff80045442e (__TEXT,__text) non-external __ZN5dyld3L9isHaswellEv
00007ff800455ca4 (__TEXT,__text) non-external (was a private external) __ZN5dyld410FileRecord4openEi
00007ff80045fd07 (__TEXT,__text) non-external __ZN5dyld410FileRecord4openEi.cold.1
00007ff800455ada (__TEXT,__text) non-external (was a private external) __ZN5dyld410FileRecord4swapERS0_
00007ff800455c80 (__TEXT,__text) non-external (was a private external) __ZN5dyld410FileRecord5closeEv
00007ff800455bfa (__TEXT,__text) non-external (was a private external) __ZN5dyld410FileRecordC1EOS0_
00007ff800455c2e (__TEXT,__text) non-external (was a private external) __ZN5dyld410FileRecordD1Ev
00007ff800455c50 (__TEXT,__text) non-external (was a private external) __ZN5dyld410FileRecordD2Ev
00007ff800455c38 (__TEXT,__text) non-external (was a private external) __ZN5dyld410FileRecordaSEOS0_
00007ff800454bae (__TEXT,__text) non-external (was a private external) __ZN5dyld411FileManager17fileRecordForPathERN3lsl9AllocatorEPKc
00007ff800454c3a (__TEXT,__text) non-external (was a private external) __ZN5dyld411FileManager31fileRecordForVolumeUUIDAndObjIDERKN3lsl4UUIDEy
00007ff8004559e2 (__TEXT,__text) non-external (was a private external) __ZN5dyld411FileManager7getPathERKN3lsl4UUIDEy
00007ff800455a42 (__TEXT,__text) non-external (was a private external) __ZN5dyld411FileManager7getPathEyy
00007ff800454ba4 (__TEXT,__text) non-external (was a private external) __ZN5dyld411FileManagerC1ERN3lsl9AllocatorEPKNS_15SyscallDelegateE
00007ff800454b48 (__TEXT,__text) non-external (was a private external) __ZN5dyld411FileManagerC2ERN3lsl9AllocatorEPKNS_15SyscallDelegateE
00007ff800444c4e (__TEXT,__text) non-external (was a private external) __ZN5dyld45Atlas11SharedCache12forEachImageEU13block_pointerFvPNS0_5ImageEE
00007ff800444dd6 (__TEXT,__text) non-external (was a private external) __ZN5dyld45Atlas11SharedCache17withImageForIndexEjU13block_pointerFvPNS0_5ImageEE
00007ff800444958 (__TEXT,__text) non-external (was a private external) __ZN5dyld45Atlas11SharedCache19createForFileRecordERN3lsl9AllocatorEONS_10FileRecordE
00007ff800445260 (__TEXT,__text) non-external (was a private external) __ZN5dyld45Atlas11SharedCache23forEachSubcache4RosettaEU13block_pointerFvPKvmE
00007ff8004450f8 (__TEXT,__text) non-external (was a private external) __ZN5dyld45Atlas11SharedCache25mapSubCacheAndInvokeBlockEPK17dyld_cache_headerU13block_pointerFvPKvmE
