00007ff8439c1580 (__DATA,__data) non-external _.compoundliteral
                 (undefined) external _dispatch_once (from libSystem)
00007ff8406c2f50 (__DATA_CONST,__const) non-external _dispatch_table
00007ff8069ee7fe (__TEXT,__text) non-external _dump_stack_restore
00007ff8069ee77c (__TEXT,__text) non-external _dump_stack_stash
00007ff8069fd8cf (__TEXT,__text) non-external _eliminate_common_subexpressions_policy
00007ff8069f27ee (__TEXT,__text) non-external _eliminate_dead_code
00007ff8069fe80c (__TEXT,__text) non-external _eliminate_dead_code_policy
00007ff8069f6457 (__TEXT,__text) non-external _emit
00007ff8069fc330 (__TEXT,__text) non-external _emit_bitmask
00007ff8069f7c44 (__TEXT,__text) non-external _emit_buffer
00007ff8069f56ed (__TEXT,__text) non-external _emit_instruction
00007ff8069fc898 (__TEXT,__text) non-external _emit_modifier_descriptor
00007ff8069fc299 (__TEXT,__text) non-external _emit_network
00007ff8069fc13c (__TEXT,__text) non-external _emit_pattern
00007ff8069fc190 (__TEXT,__text) non-external _emit_regex
00007ff8069fbc3a (__TEXT,__text) non-external _emit_string_table
00007ff8069fc046 (__TEXT,__text) non-external _emit_string_table_reference
00007ff8069fbb7c (__TEXT,__text) non-external _emit_variable_names
00007ff806a01c8f (__TEXT,__text) non-external _enable_profile_flag
00007ff8069f6160 (__TEXT,__text) non-external _encode_address
00007ff8069eb697 (__TEXT,__text) non-external _end_expression
00007ff8069e1c18 (__TEXT,__text) non-external _eqv
00007ff8069f2353 (__TEXT,__text) non-external _expand_logical_conditions
00007ff8069ff8a8 (__TEXT,__text) non-external _expand_logical_conditions_policy
00007ff806a01ec5 (__TEXT,__text) non-external _extends_builtin
00007ff8069ff106 (__TEXT,__text) non-external _factor_policy
                 (undefined) external _fclose (from libSystem)
                 (undefined) external _fcntl (from libSystem)
                 (undefined) external _feof (from libSystem)
                 (undefined) external _ferror (from libSystem)
                 (undefined) external _fileno (from libSystem)
00007ff8069dc112 (__TEXT,__text) non-external (was a private external) _fill_vector
00007ff8406c5270 (__DATA_CONST,__const) non-external _filter_info
00007ff8069dc079 (__TEXT,__text) non-external _find_consecutive_cells
00007ff8069df703 (__TEXT,__text) non-external _find_slot_in_env
00007ff8069ebae4 (__TEXT,__text) non-external _fixup_unanchored_operand
                 (undefined) external _flockfile (from libSystem)
                 (undefined) external _fopen (from libSystem)
00007ff806a02e68 (__TEXT,__text) non-external _format_error
                 (undefined) external _fprintf (from libSystem)
                 (undefined) external _fputc (from libSystem)
                 (undefined) external _fputs (from libSystem)
                 (undefined) external _fread (from libSystem)
                 (undefined) external _free (from libSystem)
00007ff8069db14e (__TEXT,__text) non-external _free_bytes_in_buffer
                 (undefined) external _fseeko (from libSystem)
                 (undefined) external _fstat$INODE64 (from libSystem)
                 (undefined) external _ftello (from libSystem)
                 (undefined) external _funlockfile (from libSystem)
                 (undefined) external _funopen (from libSystem)
                 (undefined) external _fwrite (from libSystem)
00007ff8439c1110 (__DATA,__crash_info) non-external (was a private external) _gCRAnnotations
00007ff8069e32eb (__TEXT,__text) non-external _gc
00007ff8069e26b1 (__TEXT,__text) non-external (was a private external) _gc_protect
00007ff8069e2930 (__TEXT,__text) non-external (was a private external) _gc_unprotect
00007ff806a0685d (__TEXT,__text) non-external _gc_unprotect.cold.1
00007ff806a04a62 (__TEXT,__text) non-external _generate_syscallmask
00007ff8069e1ad3 (__TEXT,__text) non-external (was a private external) _gensym
00007ff806a0683a (__TEXT,__text) non-external _gensym.cold.1
00007ff8069dc21d (__TEXT,__text) non-external _get_cell
00007ff8069f63f7 (__TEXT,__text) non-external _get_current_data_address
00007ff8069de1a0 (__TEXT,__text) non-external _inchar
00007ff806a071b0 (__TEXT,__const) non-external _init_scm
00007ff8069f9d60 (__TEXT,__text) non-external _inspect_iterate_items
00007ff8069e1516 (__TEXT,__text) non-external _is_any
00007ff8069f7d4e (__TEXT,__text) non-external (was a private external) _is_bt_pointer
00007ff8069e8f1e (__TEXT,__text) non-external (was a private external) _is_character
00007ff8069f7ddf (__TEXT,__text) non-external (was a private external) _is_closure
00007ff8069f7e05 (__TEXT,__text) non-external (was a private external) _is_continuation
00007ff8069f7e2b (__TEXT,__text) non-external (was a private external) _is_environment
00007ff8069f7db8 (__TEXT,__text) non-external (was a private external) _is_foreign
00007ff8069f7dcb (__TEXT,__text) non-external (was a private external) _is_foreign_block
00007ff8069e688a (__TEXT,__text) non-external (was a private external) _is_foreign_object
00007ff806a032e5 (__TEXT,__text) non-external _is_implicit_source_name
00007ff8069e48b5 (__TEXT,__text) non-external (was a private external) _is_integer
00007ff8069f7df2 (__TEXT,__text) non-external (was a private external) _is_macro
00007ff8069e4ea8 (__TEXT,__text) non-external _is_nonneg
00007ff8069f90b5 (__TEXT,__text) non-external _is_num_integer
00007ff8069e1bae (__TEXT,__text) non-external (was a private external) _is_number
00007ff8069e0456 (__TEXT,__text) non-external (was a private external) _is_pair
00007ff8069f7d8f (__TEXT,__text) non-external (was a private external) _is_port
00007ff8069ee0d6 (__TEXT,__text) non-external _is_position_at_end_of_sequence
00007ff8069f7da5 (__TEXT,__text) non-external (was a private external) _is_proc
00007ff8069f7e18 (__TEXT,__text) non-external (was a private external) _is_promise
00007ff8069e4e94 (__TEXT,__text) non-external (was a private external) _is_string
00007ff8069e50a7 (__TEXT,__text) non-external (was a private external) _is_symbol
00007ff8069f7b83 (__TEXT,__text) non-external (was a private external) _is_vector
                 (undefined) external _isalnum (from libSystem)
                 (undefined) external _isalpha (from libSystem)
                 (undefined) external _isblank (from libSystem)
                 (undefined) external _iscntrl (from libSystem)
                 (undefined) external _isdigit (from libSystem)
                 (undefined) external _isgraph (from libSystem)
                 (undefined) external _islower (from libSystem)
                 (undefined) external _isprint (from libSystem)
                 (undefined) external _ispunct (from libSystem)
                 (undefined) external _isspace (from libSystem)
                 (undefined) external _isupper (from libSystem)
                 (undefined) external _isxdigit (from libSystem)
00007ff8069e48c2 (__TEXT,__text) non-external (was a private external) _ivalue
00007ff8069e8c72 (__TEXT,__text) non-external _list_cost_estimate
00007ff8069e8e60 (__TEXT,__text) non-external _list_star
                 (undefined) external _mach_msg (from libSystem)
                 (undefined) external _mach_msg_destroy (from libSystem)
                 (undefined) external _mach_port_deallocate (from libSystem)
                 (undefined) external _mach_task_self_ (from libSystem)
                 (undefined) external _malloc (from libSystem)
                 (undefined) external _malloc_good_size (from libSystem)
                 (undefined) external _malloc_size (from libSystem)
                 (undefined) external _malloc_type_calloc (from libSystem)
                 (undefined) external _malloc_type_free (from libSystem)
                 (undefined) external _malloc_type_malloc (from libSystem)
                 (undefined) external _malloc_type_realloc (from libSystem)
00007ff8069e3652 (__TEXT,__text) non-external _mark
                 (undefined) external _matchCombine (from libMatch)
                 (undefined) external _matchCompile (from libMatch)
                 (undefined) external _matchExec (from libMatch)
                 (undefined) external _matchFree (from libMatch)
                 (undefined) external _matchInit (from libMatch)
                 (undefined) external _matchPack (from libMatch)
                 (undefined) external _memchr (from libSystem)
                 (undefined) external _memcmp (from libSystem)
                 (undefined) external _memcpy (from libSystem)
                 (undefined) external _memmem (from libSystem)
                 (undefined) external _memmove (from libSystem)
                 (undefined) external _memset (from libSystem)
                 (undefined) external _mergesort_b (from libSystem)
                 (undefined) external _mig_dealloc_reply_port (from libSystem)
                 (undefined) external _mig_get_reply_port (from libSystem)
                 (undefined) external _mig_put_reply_port (from libSystem)
                 (undefined) external _mig_strncpy (from libSystem)
                 (undefined) weak external _mig_strncpy_zerofill (from libSystem)
00007ff8069df507 (__TEXT,__text) non-external _mk_atom
00007ff8069edfa9 (__TEXT,__text) non-external (was a private external) _mk_counted_string
00007ff8069f8be0 (__TEXT,__text) non-external _mk_empty_string
00007ff8069e2a57 (__TEXT,__text) non-external (was a private external) _mk_foreign_block
00007ff8069e2a8e (__TEXT,__text) non-external (was a private external) _mk_foreign_func
00007ff8069e6859 (__TEXT,__text) non-external (was a private external) _mk_foreign_object
00007ff8069e31f7 (__TEXT,__text) non-external (was a private external) _mk_integer
00007ff8069e022a (__TEXT,__text) non-external _mk_sharp_const
00007ff8069f79f6 (__TEXT,__text) non-external _mk_sharp_integer
00007ff8069dc4a6 (__TEXT,__text) non-external (was a private external) _mk_string
00007ff8069dc2b6 (__TEXT,__text) non-external (was a private external) _mk_symbol
00007ff8069dbf1b (__TEXT,__text) non-external _mk_vector
00007ff806a068c6 (__TEXT,__text) non-external _mk_vector.cold.1
00007ff8406c6190 (__DATA_CONST,__const) non-external _modifier_info
00007ff8069ee10f (__TEXT,__text) non-external _move_to_next_node
00007ff806a03638 (__TEXT,__text) non-external _msgfilter_free_callback
00007ff8069f07bf (__TEXT,__text) non-external _negate_instruction
00007ff8406c51d0 (__DATA_CONST,__const) non-external _network_filter_constants
00007ff8069dc164 (__TEXT,__text) non-external _new_frame_in_env
00007ff8069dc57f (__TEXT,__text) non-external _new_slot_spec_in_env
00007ff806a172d0 (__TEXT,__const) non-external _nfBasicCF
00007ff806a136e0 (__TEXT,__const) non-external _nfTrieHi
00007ff806a17cd0 (__TEXT,__const) non-external _nfTrieLo
00007ff806a160f0 (__TEXT,__const) non-external _nfTrieMid
00007ff806a13d10 (__TEXT,__const) non-external _nfU16InvMasks
00007ff806a13e20 (__TEXT,__const) non-external _nfU16Seq2
00007ff806a14a40 (__TEXT,__const) non-external _nfU16Seq3
00007ff806a14f80 (__TEXT,__const) non-external _nfU16SeqMisc
00007ff806a15110 (__TEXT,__const) non-external _nfU32Char
00007ff806a15f90 (__TEXT,__const) non-external _nfU32SeqMisc
00007ff8069e1bc4 (__TEXT,__text) non-external _num_eq
00007ff8069e8ecb (__TEXT,__text) non-external _num_ge
00007ff8069edffd (__TEXT,__text) non-external _num_gt
00007ff8069f7be7 (__TEXT,__text) non-external _num_le
00007ff8069f7b97 (__TEXT,__text) non-external _num_lt
00007ff8069f8791 (__TEXT,__text) non-external _num_mod
00007ff84369a888 (__DATA_DIRTY,__bss) non-external _num_one
00007ff8069f8720 (__TEXT,__text) non-external _num_rem
00007ff84369a898 (__DATA_DIRTY,__bss) non-external _num_zero
00007ff8069e4749 (__TEXT,__text) non-external (was a private external) _objvalue
00007ff8069dc379 (__TEXT,__text) non-external _oblist_add_by_name
00007ff8069dc2e5 (__TEXT,__text) non-external _oblist_find_by_name
00007ff8069eb715 (__TEXT,__text) non-external _op_concat
00007ff8069ebc20 (__TEXT,__text) non-external _operand_release
00007ff806a00f54 (__TEXT,__text) non-external _operation_expand
00007ff8406c6b20 (__DATA_CONST,__const) non-external _operation_info
00007ff8406c64d0 (__DATA_CONST,__const) non-external _operation_names
00007ff806a011f8 (__TEXT,__text) non-external _operations_allowed_by_default
00007ff806a007ce (__TEXT,__text) non-external _operator_name
00007ff8069eb544 (__TEXT,__text) non-external _operator_precedence
00007ff8069dcd41 (__TEXT,__text) non-external _opexe_0
00007ff806a068e9 (__TEXT,__text) non-external _opexe_0.cold.1
00007ff806a0690c (__TEXT,__text) non-external _opexe_0.cold.2
00007ff8069df7a4 (__TEXT,__text) non-external _opexe_1
00007ff8069e046c (__TEXT,__text) non-external _opexe_2
00007ff8069e1524 (__TEXT,__text) non-external _opexe_3
00007ff8069e1d94 (__TEXT,__text) non-external _opexe_4
00007ff8069de394 (__TEXT,__text) non-external _opexe_5
00007ff8069f70a0 (__TEXT,__text) non-external _opexe_6
                 (undefined) external _os_log_type_enabled (from libSystem)
00007ff8069e4749 (__TEXT,__text) non-external (was a private external) _pair_car
00007ff8069e479b (__TEXT,__text) non-external (was a private external) _pair_cdr
00007ff8069e564b (__TEXT,__text) non-external _parse_pattern
00007ff806a0069d (__TEXT,__text) non-external _peek_operand
00007ff806a0eb50 (__TEXT,__const) non-external _policy_scm
00007ff8069fc5e0 (__TEXT,__text) non-external _populate_modifier_descriptor
00007ff8069fc8fa (__TEXT,__text) non-external _populate_modifier_msgfilter_descriptor
00007ff8069fbaec (__TEXT,__text) non-external _populate_profile_entry_points
00007ff8069e3866 (__TEXT,__text) non-external _port_close
00007ff8069f7f57 (__TEXT,__text) non-external _port_from_file
00007ff8069dc6f4 (__TEXT,__text) non-external _port_from_string
00007ff8069e4eca (__TEXT,__text) non-external _port_rep_from_file
00007ff8069fc0e4 (__TEXT,__text) non-external _previously_emitted_condition
00007ff8069fcb2a (__TEXT,__text) non-external _previously_emitted_data
00007ff8069f9029 (__TEXT,__text) non-external _printatom
00007ff8069f8c65 (__TEXT,__text) non-external _printslashstring
00007ff8406c44f0 (__DATA_CONST,__const) non-external _profile_dirs
00007ff8069fba5c (__TEXT,__text) non-external _profile_has_autobox_actions
00007ff8069fbabc (__TEXT,__text) non-external _profile_has_mach_message_filters
00007ff8069fba8c (__TEXT,__text) non-external _profile_has_message_filters
00007ff8069ed8a0 (__TEXT,__text) non-external _push_bytes
00007ff8069ec31a (__TEXT,__text) non-external _push_byteset
00007ff806a00788 (__TEXT,__text) non-external _push_byteset_skip
00007ff8069ed9fe (__TEXT,__text) non-external _push_jne_instr
00007ff8069eb590 (__TEXT,__text) non-external _push_literal
00007ff8069edb72 (__TEXT,__text) non-external _push_match_sequence_instr
00007ff806a046a1 (__TEXT,__text) non-external _push_match_variable_instr
00007ff806a006ec (__TEXT,__text) non-external _push_operand
00007ff8069eb0f0 (__TEXT,__text) non-external _push_operator
00007ff806a047fd (__TEXT,__text) non-external _push_repeat_seek_byte_instr
00007ff806a0474e (__TEXT,__text) non-external _push_seek_byte_instr
00007ff8069f7e8c (__TEXT,__text) non-external (was a private external) _putcharacter
00007ff8069f7e41 (__TEXT,__text) non-external (was a private external) _putstr
00007ff8069f8f8c (__TEXT,__text) non-external _readsharpstrexp
00007ff8069df449 (__TEXT,__text) non-external _readstr_upto
00007ff8069f8d95 (__TEXT,__text) non-external _readstrexp
                 (undefined) external _reallocf (from libSystem)
00007ff8069f64f3 (__TEXT,__text) non-external _record_condition_data
00007ff8069fcbd0 (__TEXT,__text) non-external _record_data_address
00007ff8069fb9b2 (__TEXT,__text) non-external _record_enabled_profile_flags
00007ff8069edd55 (__TEXT,__text) non-external _regex_quote
00007ff806a0084b (__TEXT,__text) non-external _remove_conditions_matching_predicate_policy
00007ff806a00740 (__TEXT,__text) non-external _remove_leading_literal_byte
00007ff8069f379e (__TEXT,__text) non-external _reorder_condition
00007ff8069f396f (__TEXT,__text) non-external _reorder_condition_list
00007ff806a00a44 (__TEXT,__text) non-external _reorder_policy
00007ff8069e8f57 (__TEXT,__text) non-external _reverse
00007ff8069e2e5c (__TEXT,__text) non-external (was a private external) _s_cons
00007ff8069e2909 (__TEXT,__text) non-external (was a private external) _s_immutable_cons
00007ff8069ddec4 (__TEXT,__text) non-external _s_save
00007ff8069f69eb (__TEXT,__text) external _sandbox_apply
00007ff8069f6a06 (__TEXT,__text) external _sandbox_apply_container
00007ff8069f975f (__TEXT,__text) external _sandbox_compile_entitlements
00007ff8069d8980 (__TEXT,__text) external _sandbox_compile_file
00007ff8069d88e7 (__TEXT,__text) external _sandbox_compile_named
00007ff8069f766c (__TEXT,__text) external _sandbox_compile_string
00007ff8069fa0f8 (__TEXT,__text) external _sandbox_container_paths_iterate_items
00007ff8069d8780 (__TEXT,__text) external _sandbox_create_params
00007ff8069fa4f7 (__TEXT,__text) external _sandbox_exempt_from_network_approval_policy
00007ff8069f6adb (__TEXT,__text) external _sandbox_free_params
00007ff8069f6aa8 (__TEXT,__text) external _sandbox_free_profile
00007ff8069f98a7 (__TEXT,__text) external _sandbox_inspect_pid
00007ff8069f99a9 (__TEXT,__text) external _sandbox_inspect_smemory
00007ff8069fa10d (__TEXT,__text) external _sandbox_prepare_user_home_mount
00007ff8069fa5a8 (__TEXT,__text) external _sandbox_register_network_approval_policy_exemption_for_share
00007ff8069f9797 (__TEXT,__text) external _sandbox_register_profile
00007ff8069fa941 (__TEXT,__text) external _sandbox_register_sync_root
00007ff8069d87e4 (__TEXT,__text) external _sandbox_set_param
00007ff8069f9a29 (__TEXT,__text) external _sandbox_set_user_state_item
00007ff8069f9a41 (__TEXT,__text) external _sandbox_set_user_state_item_with_persona
00007ff8069f987a (__TEXT,__text) external _sandbox_unregister_all_profiles
00007ff8069f9835 (__TEXT,__text) external _sandbox_unregister_profile
00007ff8069f99b4 (__TEXT,__text) external _sandbox_user_state_item_buffer_create
00007ff8069f9a11 (__TEXT,__text) external _sandbox_user_state_item_buffer_destroy
00007ff8069f99c3 (__TEXT,__text) external _sandbox_user_state_item_buffer_send
00007ff8069f9d4c (__TEXT,__text) external _sandbox_user_state_iterate_items
00007ff806a05e25 (__TEXT,__text) non-external _save_condition
00007ff8069ffb5b (__TEXT,__text) non-external _sb_action_iterate
00007ff8069fac68 (__TEXT,__text) non-external _sb_annotation_destroy
00007ff8069f553d (__TEXT,__text) non-external _sb_annotation_set_integer
00007ff8069fb5c7 (__TEXT,__text) non-external _sb_bitmask_clear_bit
00007ff8069fb38c (__TEXT,__text) non-external _sb_bitmask_create_empty
00007ff8069fb480 (__TEXT,__text) non-external _sb_bitmask_get_hash
00007ff8069fb502 (__TEXT,__text) non-external _sb_bitmask_iterate_set
00007ff8069fb319 (__TEXT,__text) non-external _sb_bitmask_release
00007ff8069fb2c6 (__TEXT,__text) non-external _sb_bitmask_retain
00007ff8069fb57d (__TEXT,__text) non-external _sb_bitmask_set_bit
00007ff8069db18d (__TEXT,__text) non-external _sb_buffer_alloc
00007ff8069ec689 (__TEXT,__text) non-external _sb_buffer_get_byte_count
00007ff8069ec721 (__TEXT,__text) non-external _sb_buffer_get_hash
00007ff8069edc9d (__TEXT,__text) non-external _sb_buffer_is_equivalent
00007ff8069e5c79 (__TEXT,__text) non-external _sb_buffer_release
00007ff8069ecb11 (__TEXT,__text) non-external _sb_buffer_retain
00007ff8069fb60f (__TEXT,__text) non-external _sb_buffer_with_contents_of_file
00007ff8069ec6cc (__TEXT,__text) non-external _sb_buffer_with_data_pointer
00007ff8069ec10a (__TEXT,__text) non-external _sb_byteset_add_byte
00007ff8069fd884 (__TEXT,__text) non-external _sb_byteset_copy
00007ff8069ec36a (__TEXT,__text) non-external _sb_byteset_get_population
00007ff8069f501f (__TEXT,__text) non-external _sb_byteset_is_equivalent
00007ff8069ee3cd (__TEXT,__text) non-external _sb_byteset_iterate_ranges
00007ff8069ec272 (__TEXT,__text) non-external _sb_byteset_negate
00007ff8069ec0bf (__TEXT,__text) non-external _sb_byteset_new
00007ff8069ec20b (__TEXT,__text) non-external _sb_byteset_release
00007ff8069ec1b8 (__TEXT,__text) non-external _sb_byteset_retain
00007ff8069ee51c (__TEXT,__text) non-external _sb_byteset_union
00007ff8069fd7a6 (__TEXT,__text) non-external _sb_byteset_with_range
00007ff8069fab44 (__TEXT,__text) non-external _sb_calloc_typed
00007ff8069fdaef (__TEXT,__text) non-external _sb_condition_bitmask
00007ff8069fda7c (__TEXT,__text) non-external _sb_condition_boolean
00007ff8069e91b1 (__TEXT,__text) non-external _sb_condition_conjunction
00007ff8069f74a0 (__TEXT,__text) non-external _sb_condition_constant
00007ff8069e65c4 (__TEXT,__text) non-external _sb_condition_disjunction
00007ff8069fe4bb (__TEXT,__text) non-external _sb_condition_is_bitmask
00007ff8069fe36c (__TEXT,__text) non-external _sb_condition_is_boolean
00007ff8069f171c (__TEXT,__text) non-external _sb_condition_is_conjunction
00007ff8069e9464 (__TEXT,__text) non-external _sb_condition_is_contrary
00007ff8069f0a52 (__TEXT,__text) non-external _sb_condition_is_disjunction
00007ff8069e9bda (__TEXT,__text) non-external _sb_condition_is_equivalent
00007ff8069f61e5 (__TEXT,__text) non-external _sb_condition_is_integer
00007ff8069fe452 (__TEXT,__text) non-external _sb_condition_is_network
00007ff8069f196a (__TEXT,__text) non-external _sb_condition_is_pattern
00007ff8069e6148 (__TEXT,__text) non-external _sb_condition_is_regex
00007ff8069fe3e0 (__TEXT,__text) non-external _sb_condition_is_string_textbuf
00007ff8069f1ace (__TEXT,__text) non-external _sb_condition_is_transposable
00007ff8069e61b3 (__TEXT,__text) non-external _sb_condition_list_append
00007ff8069f207b (__TEXT,__text) non-external _sb_condition_list_contains_condition
00007ff8069f1c93 (__TEXT,__text) non-external _sb_condition_list_copy
00007ff8069ecc0e (__TEXT,__text) non-external _sb_condition_list_every_condition_matches_predicate
00007ff8069fe5b0 (__TEXT,__text) non-external _sb_condition_list_filter
00007ff8069e8beb (__TEXT,__text) non-external _sb_condition_list_get_hash
00007ff8069f4b8c (__TEXT,__text) non-external _sb_condition_list_is_equivalent
00007ff8069e8d63 (__TEXT,__text) non-external _sb_condition_list_iterate
00007ff8069f263d (__TEXT,__text) non-external _sb_condition_list_iterate_reverse
00007ff8069e4662 (__TEXT,__text) non-external _sb_condition_list_new
00007ff8069e4dee (__TEXT,__text) non-external _sb_condition_list_release
00007ff8069f1d9c (__TEXT,__text) non-external _sb_condition_list_remove
00007ff8069f2e98 (__TEXT,__text) non-external _sb_condition_matches_subset
00007ff8069f089c (__TEXT,__text) non-external _sb_condition_negation
00007ff8069f702c (__TEXT,__text) non-external _sb_condition_network
00007ff8069e5dbb (__TEXT,__text) non-external _sb_condition_new
00007ff8069ec054 (__TEXT,__text) non-external _sb_condition_pattern
00007ff8069e6974 (__TEXT,__text) non-external _sb_condition_pattern_path
00007ff8069e6455 (__TEXT,__text) non-external _sb_condition_release
00007ff8069e60c5 (__TEXT,__text) non-external _sb_condition_set_source_info
00007ff8069eca47 (__TEXT,__text) non-external _sb_condition_string
00007ff8069dadb9 (__TEXT,__text) non-external _sb_context_intern_string
00007ff8069e4ade (__TEXT,__text) non-external _sb_context_release
00007ff8069e4a66 (__TEXT,__text) non-external _sb_context_release_modification
00007ff8069dac9b (__TEXT,__text) non-external _sb_context_retain
00007ff8069fe7bd (__TEXT,__text) non-external _sb_context_retain_modification
00007ff8069feddf (__TEXT,__text) non-external _sb_error_fatal
00007ff8069ff067 (__TEXT,__text) non-external _sb_error_fatal_for_instruction
00007ff8069fee86 (__TEXT,__text) non-external _sb_error_for_instruction
00007ff8069ec537 (__TEXT,__text) non-external _sb_error_new
00007ff8406c50f8 (__DATA_CONST,__const) non-external _sb_error_out_of_memory.oom_error
00007ff8069ec424 (__TEXT,__text) non-external _sb_error_set_unsupported_with_format
00007ff8069fec63 (__TEXT,__text) non-external _sb_error_set_with_description
00007ff8069fed38 (__TEXT,__text) non-external _sb_error_set_with_format
00007ff8069fecb8 (__TEXT,__text) non-external _sb_error_set_with_formatv
00007ff8069e3229 (__TEXT,__text) non-external _sb_filter_accepts_type
00007ff8069e5f76 (__TEXT,__text) non-external _sb_filter_has_dependency
00007ff84369a878 (__DATA_DIRTY,__bss) non-external _sb_filter_has_side_effects.filterset
00007ff84369a870 (__DATA_DIRTY,__bss) non-external _sb_filter_has_side_effects.onceToken
00007ff8069e50f8 (__TEXT,__text) non-external _sb_filter_is_case_sensitive
00007ff8069ff328 (__TEXT,__text) non-external _sb_filter_values_are_serialized_via_string_table
00007ff8069e51f6 (__TEXT,__text) non-external _sb_fsa_acceptor
00007ff8069e7cb8 (__TEXT,__text) non-external _sb_fsa_copy
00007ff8069e7b09 (__TEXT,__text) non-external _sb_fsa_disjunction
00007ff8069e7f16 (__TEXT,__text) non-external _sb_fsa_get_recognizer_child
00007ff8069f3200 (__TEXT,__text) non-external _sb_fsa_is_backtracking_recognizer
00007ff8069f30f7 (__TEXT,__text) non-external _sb_fsa_matches_subset
00007ff8069fb26f (__TEXT,__text) non-external _sb_fsa_may_backtrack
00007ff8069ee21e (__TEXT,__text) non-external _sb_fsa_recognizer_byteset
00007ff8069ee61d (__TEXT,__text) non-external _sb_fsa_recognizer_byteset_skip
00007ff8069ee173 (__TEXT,__text) non-external _sb_fsa_recognizer_seek_byte
00007ff8069ebfa6 (__TEXT,__text) non-external _sb_fsa_recognizer_seek_byte_with_retry
00007ff8069e78b6 (__TEXT,__text) non-external _sb_fsa_recognizer_sequence
00007ff8069e7ab6 (__TEXT,__text) non-external _sb_fsa_recognizer_terminal
00007ff8069fadf7 (__TEXT,__text) non-external _sb_fsa_recognizer_variable
00007ff8069e5b4e (__TEXT,__text) non-external _sb_fsa_release
00007ff8069e8a2c (__TEXT,__text) non-external _sb_fsa_release_indegree
00007ff8069e5a7b (__TEXT,__text) non-external _sb_fsa_retain
00007ff8069e7a36 (__TEXT,__text) non-external _sb_fsa_retain_indegree
00007ff8069ee058 (__TEXT,__text) non-external _sb_fsa_set_recognizer_child
00007ff8069db0f5 (__TEXT,__text) non-external _sb_hash_compute
00007ff8069f98bf (__TEXT,__text) non-external _sb_inspect_subsystem
00007ff8069db29d (__TEXT,__text) non-external _sb_instr_action
00007ff8069e689e (__TEXT,__text) non-external _sb_instr_conditional
00007ff8069f5085 (__TEXT,__text) non-external _sb_instr_get_action_modifiers
00007ff8069f0b3d (__TEXT,__text) non-external _sb_instr_get_jump_target
00007ff8069f0586 (__TEXT,__text) non-external _sb_instr_is_equivalent
00007ff8069ff5c8 (__TEXT,__text) non-external _sb_instr_is_unmodified_allow_action
00007ff8069db376 (__TEXT,__text) non-external _sb_instr_new
00007ff8069db4b0 (__TEXT,__text) non-external _sb_instr_release
00007ff8069ff3ae (__TEXT,__text) non-external _sb_instr_release_tracking
00007ff8069f076d (__TEXT,__text) non-external _sb_instr_replace
00007ff8069db438 (__TEXT,__text) non-external _sb_instr_retain
00007ff8069ff49a (__TEXT,__text) non-external _sb_instr_retain_tracking
00007ff8069f0ca9 (__TEXT,__text) non-external _sb_instr_set_condition
00007ff8069ec9b2 (__TEXT,__text) non-external _sb_instr_set_false_branch
00007ff8069f2dc1 (__TEXT,__text) non-external _sb_instr_set_true_branch
00007ff8069faa8b (__TEXT,__text) non-external _sb_malloc_typed
00007ff8069e9fae (__TEXT,__text) non-external _sb_modifier_requires_argument
00007ff8069e48e9 (__TEXT,__text) non-external _sb_modifiers_iterate
00007ff8069e495e (__TEXT,__text) non-external _sb_modifiers_release
00007ff8069ffa08 (__TEXT,__text) non-external _sb_msgfilter_is_equivalent
00007ff8069ff978 (__TEXT,__text) non-external _sb_msgfilter_release
00007ff8069f67d4 (__TEXT,__text) non-external _sb_mutable_buffer_make_immutable
00007ff8069ef140 (__TEXT,__text) non-external _sb_mutable_buffer_new
00007ff8069f68e9 (__TEXT,__text) non-external _sb_mutable_buffer_release
00007ff8069f55cd (__TEXT,__text) non-external _sb_mutable_buffer_set_minimum_size
00007ff8069f5655 (__TEXT,__text) non-external _sb_mutable_buffer_write
00007ff8069f9253 (__TEXT,__text) non-external (was a private external) _sb_packbuff_free
00007ff806a06a47 (__TEXT,__text) non-external _sb_packbuff_free.cold.1
00007ff8069f92c5 (__TEXT,__text) non-external (was a private external) _sb_packbuff_get_bytes
00007ff8069f92d9 (__TEXT,__text) non-external (was a private external) _sb_packbuff_get_item_value_type
00007ff8069f92cf (__TEXT,__text) non-external (was a private external) _sb_packbuff_get_size
00007ff8069f91db (__TEXT,__text) non-external (was a private external) _sb_packbuff_init_with_buffer
00007ff8069f90d0 (__TEXT,__text) non-external (was a private external) _sb_packbuff_new
00007ff8069f949d (__TEXT,__text) non-external _sb_packbuff_pack_item
00007ff806a06adc (__TEXT,__text) non-external _sb_packbuff_pack_item.cold.1
00007ff806a06aff (__TEXT,__text) non-external _sb_packbuff_pack_item.cold.2
00007ff8069f95e9 (__TEXT,__text) non-external (was a private external) _sb_packbuff_pack_key_with_string_value
00007ff8069f95b5 (__TEXT,__text) non-external (was a private external) _sb_packbuff_pack_string
00007ff8069f9484 (__TEXT,__text) non-external (was a private external) _sb_packbuff_pack_uint32
00007ff8069f914c (__TEXT,__text) non-external _sb_packbuff_realloc
00007ff8069f9361 (__TEXT,__text) non-external _sb_packbuff_unpack_item
00007ff806a06ab9 (__TEXT,__text) non-external _sb_packbuff_unpack_item.cold.1
