00007ff841b08b40 (__DATA,__data) non-external _.compoundliteral
00007ff84020d410 (__DATA_CONST,__const) non-external _operation_info
00007ff84020ce30 (__DATA_CONST,__const) non-external _operation_names
00007ff802cdbbaf (__TEXT,__text) non-external _operator_precedence
00007ff802ccd43f (__TEXT,__text) non-external _opexe_0
00007ff802cf36e6 (__TEXT,__text) non-external _opexe_0.cold.1
00007ff802cf3709 (__TEXT,__text) non-external _opexe_0.cold.2
00007ff802cd00b4 (__TEXT,__text) non-external _opexe_1
00007ff802cd0d14 (__TEXT,__text) non-external _opexe_2
00007ff802cd1e94 (__TEXT,__text) non-external _opexe_3
00007ff802cd2564 (__TEXT,__text) non-external _opexe_4
00007ff802ccea38 (__TEXT,__text) non-external _opexe_5
00007ff802ce8f58 (__TEXT,__text) non-external _opexe_6
                 (undefined) external _os_log_type_enabled (from libSystem)
00007ff802cd4d5d (__TEXT,__text) non-external (was a private external) _pair_car
00007ff802cd4dab (__TEXT,__text) non-external (was a private external) _pair_cdr
00007ff802cd5c88 (__TEXT,__text) non-external _parse_pattern
00007ff802d0d770 (__TEXT,__const) non-external _policy_scm
00007ff802ceca97 (__TEXT,__text) non-external _populate_modifier_descriptor
00007ff802cece43 (__TEXT,__text) non-external _populate_modifier_msgfilter_descriptor
00007ff802cd3f2d (__TEXT,__text) non-external _port_close
00007ff802cccde9 (__TEXT,__text) non-external _port_from_string
00007ff802cd54d7 (__TEXT,__text) non-external _port_rep_from_file
00007ff802ce8058 (__TEXT,__text) non-external _previously_emitted_buffer
00007ff802cea7aa (__TEXT,__text) non-external _printatom
00007ff802cf0868 (__TEXT,__text) non-external _priortysort
00007ff84020a8b0 (__DATA_CONST,__const) non-external _profile_dirs
00007ff802cde0b8 (__TEXT,__text) non-external _push_bytes
00007ff802cdc9ab (__TEXT,__text) non-external _push_byteset
00007ff802cde268 (__TEXT,__text) non-external _push_jne_instr
00007ff802cdbbf5 (__TEXT,__text) non-external _push_literal
00007ff802cde3ce (__TEXT,__text) non-external _push_match_sequence_instr
00007ff802ce988b (__TEXT,__text) non-external _push_nop
00007ff802cdb6f8 (__TEXT,__text) non-external _push_operator
00007ff802ce9b9d (__TEXT,__text) non-external (was a private external) _putcharacter
00007ff802ce9b51 (__TEXT,__text) non-external (was a private external) _putstr
00007ff802ccfd46 (__TEXT,__text) non-external _readstr_upto
                 (undefined) external _realloc (from libSystem)
                 (undefined) external _reallocf (from libSystem)
00007ff802ce81bf (__TEXT,__text) non-external _record_buffer_data
00007ff802ce82cb (__TEXT,__text) non-external _record_condition_data
00007ff802cde5b9 (__TEXT,__text) non-external _regex_quote
00007ff802ce4691 (__TEXT,__text) non-external _reorder_condition
00007ff802ce4888 (__TEXT,__text) non-external _reorder_condition_list
00007ff802ced778 (__TEXT,__text) non-external _reorder_policy
00007ff802cd942a (__TEXT,__text) non-external _reverse
00007ff802cd34bb (__TEXT,__text) non-external (was a private external) _s_cons
00007ff802cd2f7c (__TEXT,__text) non-external (was a private external) _s_immutable_cons
00007ff802cce574 (__TEXT,__text) non-external _s_save
00007ff802ce88c9 (__TEXT,__text) external _sandbox_apply
00007ff802ce88e3 (__TEXT,__text) external _sandbox_apply_container
00007ff802ceaecc (__TEXT,__text) external _sandbox_compile_entitlements
00007ff802cc91eb (__TEXT,__text) external _sandbox_compile_file
00007ff802cc9160 (__TEXT,__text) external _sandbox_compile_named
00007ff802ce95a9 (__TEXT,__text) external _sandbox_compile_string
00007ff802ceb830 (__TEXT,__text) external _sandbox_container_paths_iterate_items
00007ff802cc9030 (__TEXT,__text) external _sandbox_create_params
00007ff802cebc29 (__TEXT,__text) external _sandbox_exempt_from_network_approval_policy
00007ff802ce89a6 (__TEXT,__text) external _sandbox_free_params
00007ff802ce8975 (__TEXT,__text) external _sandbox_free_profile
00007ff802ceaff7 (__TEXT,__text) external _sandbox_inspect_pid
00007ff802ceb0f4 (__TEXT,__text) external _sandbox_inspect_smemory
00007ff802ceb845 (__TEXT,__text) external _sandbox_prepare_user_home_mount
00007ff802cebcda (__TEXT,__text) external _sandbox_register_network_approval_policy_exemption_for_share
00007ff802ceaef5 (__TEXT,__text) external _sandbox_register_profile
00007ff802cec058 (__TEXT,__text) external _sandbox_register_sync_root
00007ff802cc907b (__TEXT,__text) external _sandbox_set_param
00007ff802ceb174 (__TEXT,__text) external _sandbox_set_user_state_item
00007ff802ceb18c (__TEXT,__text) external _sandbox_set_user_state_item_with_persona
00007ff802ceafca (__TEXT,__text) external _sandbox_unregister_all_profiles
00007ff802ceaf85 (__TEXT,__text) external _sandbox_unregister_profile
00007ff802ceb0ff (__TEXT,__text) external _sandbox_user_state_item_buffer_create
00007ff802ceb15c (__TEXT,__text) external _sandbox_user_state_item_buffer_destroy
00007ff802ceb10e (__TEXT,__text) external _sandbox_user_state_item_buffer_send
00007ff802ceb484 (__TEXT,__text) external _sandbox_user_state_iterate_items
00007ff802ced710 (__TEXT,__text) non-external _sb_annotation_destroy
00007ff802ce6ac9 (__TEXT,__text) non-external _sb_annotation_set_integer
00007ff802cf160c (__TEXT,__text) non-external _sb_bitmask_create_empty
00007ff802cf159d (__TEXT,__text) non-external _sb_bitmask_release
00007ff802ccb766 (__TEXT,__text) non-external _sb_buffer_alloc
00007ff802cdcd39 (__TEXT,__text) non-external _sb_buffer_get_byte_count
00007ff802cdcdc8 (__TEXT,__text) non-external _sb_buffer_get_hash
00007ff802cde4f6 (__TEXT,__text) non-external _sb_buffer_is_equivalent
00007ff802cd6454 (__TEXT,__text) non-external _sb_buffer_release
00007ff802cdd1c7 (__TEXT,__text) non-external _sb_buffer_retain
00007ff802cf266e (__TEXT,__text) non-external _sb_buffer_with_contents_of_file
00007ff802cdcd75 (__TEXT,__text) non-external _sb_buffer_with_data_pointer
00007ff802cdc797 (__TEXT,__text) non-external _sb_byteset_add_byte
00007ff802cf2232 (__TEXT,__text) non-external _sb_byteset_copy
00007ff802cdca18 (__TEXT,__text) non-external _sb_byteset_get_population
00007ff802ce5f90 (__TEXT,__text) non-external _sb_byteset_is_equivalent
00007ff802cdebf0 (__TEXT,__text) non-external _sb_byteset_iterate_ranges
00007ff802cdc900 (__TEXT,__text) non-external _sb_byteset_negate
00007ff802cdc754 (__TEXT,__text) non-external _sb_byteset_new
00007ff802cdc899 (__TEXT,__text) non-external _sb_byteset_release
00007ff802cdc846 (__TEXT,__text) non-external _sb_byteset_retain
00007ff802cded5a (__TEXT,__text) non-external _sb_byteset_union
00007ff802ccb620 (__TEXT,__text) non-external _sb_calloc
00007ff802cf2f0d (__TEXT,__text) non-external _sb_condition_boolean
00007ff802cd9679 (__TEXT,__text) non-external _sb_condition_conjunction
00007ff802ce93c8 (__TEXT,__text) non-external _sb_condition_constant
00007ff802cd6d42 (__TEXT,__text) non-external _sb_condition_disjunction
00007ff802cf33ae (__TEXT,__text) non-external _sb_condition_is_bitmask
00007ff802ce2164 (__TEXT,__text) non-external _sb_condition_is_conjunction
00007ff802cd9940 (__TEXT,__text) non-external _sb_condition_is_contrary
00007ff802ce1474 (__TEXT,__text) non-external _sb_condition_is_disjunction
00007ff802cd9ffa (__TEXT,__text) non-external _sb_condition_is_equivalent
00007ff802ce7e44 (__TEXT,__text) non-external _sb_condition_is_integer
00007ff802ce23a9 (__TEXT,__text) non-external _sb_condition_is_pattern
00007ff802cd68c4 (__TEXT,__text) non-external _sb_condition_is_regex
00007ff802cf333f (__TEXT,__text) non-external _sb_condition_is_string_textbuf
00007ff802ce2505 (__TEXT,__text) non-external _sb_condition_is_transposable
00007ff802cd6934 (__TEXT,__text) non-external _sb_condition_list_append
00007ff802ce2ad4 (__TEXT,__text) non-external _sb_condition_list_contains_condition
00007ff802ce26dd (__TEXT,__text) non-external _sb_condition_list_copy
00007ff802cdd2e7 (__TEXT,__text) non-external _sb_condition_list_every_condition_matches_predicate
00007ff802cf22c8 (__TEXT,__text) non-external _sb_condition_list_filter
00007ff802cd90b6 (__TEXT,__text) non-external _sb_condition_list_get_hash
00007ff802ce5aec (__TEXT,__text) non-external _sb_condition_list_is_equivalent
00007ff802cd9234 (__TEXT,__text) non-external _sb_condition_list_iterate
00007ff802ce30d3 (__TEXT,__text) non-external _sb_condition_list_iterate_reverse
00007ff802cd4c91 (__TEXT,__text) non-external _sb_condition_list_new
00007ff802cd53f9 (__TEXT,__text) non-external _sb_condition_list_release
00007ff802ce27ec (__TEXT,__text) non-external _sb_condition_list_remove
00007ff802ce38f4 (__TEXT,__text) non-external _sb_condition_matches_subset
00007ff802ce12c4 (__TEXT,__text) non-external _sb_condition_negation
00007ff802ce8ee7 (__TEXT,__text) non-external _sb_condition_network
00007ff802cd6583 (__TEXT,__text) non-external _sb_condition_new
00007ff802cdc6f3 (__TEXT,__text) non-external _sb_condition_pattern
00007ff802cd7120 (__TEXT,__text) non-external _sb_condition_pattern_path
00007ff802cd6bd1 (__TEXT,__text) non-external _sb_condition_release
00007ff802cd6838 (__TEXT,__text) non-external _sb_condition_set_source_info
00007ff802cdd102 (__TEXT,__text) non-external _sb_condition_string
00007ff802ccb2e1 (__TEXT,__text) non-external _sb_context_intern_string
00007ff802cd50ec (__TEXT,__text) non-external _sb_context_release
00007ff802cd506e (__TEXT,__text) non-external _sb_context_release_modification
00007ff802ccb1b9 (__TEXT,__text) non-external _sb_context_retain
00007ff802cf2a14 (__TEXT,__text) non-external _sb_context_retain_modification
00007ff802cf1281 (__TEXT,__text) non-external _sb_error_fatal
00007ff802cf1509 (__TEXT,__text) non-external _sb_error_fatal_for_instruction
00007ff802cf1328 (__TEXT,__text) non-external _sb_error_for_instruction
00007ff802cdcbfc (__TEXT,__text) non-external _sb_error_new
00007ff84020b7f0 (__DATA_CONST,__const) non-external _sb_error_out_of_memory.oom_error
00007ff802cdcadf (__TEXT,__text) non-external _sb_error_set_unsupported_with_format
00007ff802cf1108 (__TEXT,__text) non-external _sb_error_set_with_description
00007ff802cf11e3 (__TEXT,__text) non-external _sb_error_set_with_format
00007ff802cf1163 (__TEXT,__text) non-external _sb_error_set_with_formatv
00007ff802cd3905 (__TEXT,__text) non-external _sb_filter_accepts_type
00007ff802cf29b7 (__TEXT,__text) non-external _sb_filter_has_atom_namespace
00007ff841a19650 (__DATA_DIRTY,__bss) non-external _sb_filter_has_side_effects.filterset
00007ff841a19660 (__DATA_DIRTY,__bss) non-external _sb_filter_has_side_effects.onceToken
00007ff802cd57d7 (__TEXT,__text) non-external _sb_fsa_acceptor
00007ff802cd8161 (__TEXT,__text) non-external _sb_fsa_copy
00007ff802cd7fad (__TEXT,__text) non-external _sb_fsa_disjunction
00007ff802cd83af (__TEXT,__text) non-external _sb_fsa_get_recognizer_child
00007ff802ce410a (__TEXT,__text) non-external _sb_fsa_is_backtracking_recognizer
00007ff802ce4001 (__TEXT,__text) non-external _sb_fsa_matches_subset
00007ff802cdea5f (__TEXT,__text) non-external _sb_fsa_recognizer_byteset
00007ff802cdee5e (__TEXT,__text) non-external _sb_fsa_recognizer_byteset_skip
00007ff802cde9cd (__TEXT,__text) non-external _sb_fsa_recognizer_seek_byte
00007ff802cdc65d (__TEXT,__text) non-external _sb_fsa_recognizer_seek_byte_with_retry
00007ff802cd7d72 (__TEXT,__text) non-external _sb_fsa_recognizer_sequence
00007ff802cd7f5c (__TEXT,__text) non-external _sb_fsa_recognizer_terminal
00007ff802cf2b2c (__TEXT,__text) non-external _sb_fsa_recognizer_variable
00007ff802cd6329 (__TEXT,__text) non-external _sb_fsa_release
00007ff802cd8edc (__TEXT,__text) non-external _sb_fsa_release_indegree
00007ff802cd6266 (__TEXT,__text) non-external _sb_fsa_retain
00007ff802cd7ed9 (__TEXT,__text) non-external _sb_fsa_retain_indegree
00007ff802cde8b4 (__TEXT,__text) non-external _sb_fsa_set_recognizer_child
00007ff802ccb677 (__TEXT,__text) non-external _sb_hash_compute
00007ff802ceb00f (__TEXT,__text) non-external _sb_inspect_subsystem
00007ff802ccb98a (__TEXT,__text) non-external _sb_instr_action
00007ff802cd7036 (__TEXT,__text) non-external _sb_instr_conditional
00007ff802ce5ffe (__TEXT,__text) non-external _sb_instr_get_action_modifiers
00007ff802ce1561 (__TEXT,__text) non-external _sb_instr_get_jump_target
00007ff802ce0f8c (__TEXT,__text) non-external _sb_instr_is_equivalent
00007ff802ccb9f3 (__TEXT,__text) non-external _sb_instr_new
00007ff802ccbbac (__TEXT,__text) non-external _sb_instr_release
00007ff802ce1187 (__TEXT,__text) non-external _sb_instr_replace
00007ff802ccbaa9 (__TEXT,__text) non-external _sb_instr_retain
00007ff802ce16ca (__TEXT,__text) non-external _sb_instr_set_condition
00007ff802cdd058 (__TEXT,__text) non-external _sb_instr_set_false_branch
00007ff802ce3803 (__TEXT,__text) non-external _sb_instr_set_true_branch
00007ff802ccbaff (__TEXT,__text) non-external _sb_instr_track
00007ff802ccb6c7 (__TEXT,__text) non-external _sb_malloc
00007ff802cda589 (__TEXT,__text) non-external _sb_modifier_requires_argument
00007ff802cd4efb (__TEXT,__text) non-external _sb_modifiers_iterate
00007ff802cd4f6c (__TEXT,__text) non-external _sb_modifiers_release
00007ff802cec6e5 (__TEXT,__text) non-external _sb_msgfilter_release
00007ff802ce86ae (__TEXT,__text) non-external _sb_mutable_buffer_make_immutable
00007ff802cdf8d5 (__TEXT,__text) non-external _sb_mutable_buffer_new
00007ff802ce87c7 (__TEXT,__text) non-external _sb_mutable_buffer_release
00007ff802ce6b65 (__TEXT,__text) non-external _sb_mutable_buffer_set_minimum_size
00007ff802ce6bed (__TEXT,__text) non-external _sb_mutable_buffer_write
00007ff802cea9be (__TEXT,__text) non-external (was a private external) _sb_packbuff_free
00007ff802cf3844 (__TEXT,__text) non-external _sb_packbuff_free.cold.1
00007ff802ceaa30 (__TEXT,__text) non-external (was a private external) _sb_packbuff_get_bytes
00007ff802ceaa44 (__TEXT,__text) non-external (was a private external) _sb_packbuff_get_item_value_type
00007ff802ceaa3a (__TEXT,__text) non-external (was a private external) _sb_packbuff_get_size
00007ff802cea95c (__TEXT,__text) non-external (was a private external) _sb_packbuff_init_with_buffer
00007ff802cea84f (__TEXT,__text) non-external (was a private external) _sb_packbuff_new
00007ff802ceac08 (__TEXT,__text) non-external _sb_packbuff_pack_item
00007ff802cf38d9 (__TEXT,__text) non-external _sb_packbuff_pack_item.cold.1
00007ff802cf38fc (__TEXT,__text) non-external _sb_packbuff_pack_item.cold.2
00007ff802cead69 (__TEXT,__text) non-external (was a private external) _sb_packbuff_pack_key_with_string_value
00007ff802cead36 (__TEXT,__text) non-external (was a private external) _sb_packbuff_pack_string
00007ff802ceabef (__TEXT,__text) non-external (was a private external) _sb_packbuff_pack_uint32
00007ff802cea8c1 (__TEXT,__text) non-external _sb_packbuff_realloc
00007ff802ceaab8 (__TEXT,__text) non-external _sb_packbuff_unpack_item
00007ff802cf38b6 (__TEXT,__text) non-external _sb_packbuff_unpack_item.cold.1
00007ff802ceae18 (__TEXT,__text) non-external (was a private external) _sb_packbuff_unpack_key_with_string_value
00007ff802ceab80 (__TEXT,__text) non-external (was a private external) _sb_packbuff_unpack_string
00007ff802ceaa63 (__TEXT,__text) non-external (was a private external) _sb_packbuff_unpack_uint32
00007ff802cdcf5f (__TEXT,__text) non-external _sb_pattern_is_disjoint_with_regex
00007ff802cd62bf (__TEXT,__text) non-external _sb_pattern_new
00007ff802cd572b (__TEXT,__text) non-external _sb_pattern_prefix
00007ff802cda771 (__TEXT,__text) non-external _sb_pattern_regex
00007ff802cd67a2 (__TEXT,__text) non-external _sb_pattern_release
00007ff802cd674f (__TEXT,__text) non-external _sb_pattern_retain
00007ff802cdd68d (__TEXT,__text) non-external _sb_pattern_serialize
00007ff802cec3a0 (__TEXT,__text) non-external _sb_pattern_var_release
00007ff802cec34b (__TEXT,__text) non-external _sb_pattern_var_retain
00007ff802cec491 (__TEXT,__text) non-external _sb_pattern_var_set_ordinal
00007ff802cec64f (__TEXT,__text) non-external _sb_pattern_varset_get_available_ordinal
00007ff802ce94aa (__TEXT,__text) non-external _sb_pattern_varset_release
00007ff802ce93fc (__TEXT,__text) non-external _sb_pattern_varset_retain
00007ff802cf0efc (__TEXT,__text) non-external _sb_policy_get_entry_point
00007ff802cf0e3c (__TEXT,__text) non-external _sb_policy_is_equivalent
00007ff802cf0dfc (__TEXT,__text) non-external _sb_policy_is_operation_supported
00007ff802cf0f3e (__TEXT,__text) non-external _sb_policy_iterate_entry_points
00007ff802cf0a6e (__TEXT,__text) non-external _sb_policy_new
00007ff802cf0cd1 (__TEXT,__text) non-external _sb_policy_release
00007ff802cf0d5d (__TEXT,__text) non-external _sb_policy_set_entry_point
00007ff802cdf831 (__TEXT,__text) non-external _sb_profile_release
00007ff802ce9453 (__TEXT,__text) non-external _sb_profile_set_pattern_variables
00007ff802ce95d7 (__TEXT,__text) non-external _sb_program_add_source_buffer
00007ff802ccb7e5 (__TEXT,__text) non-external _sb_program_source_alloc
00007ff802cde20a (__TEXT,__text) non-external _sb_realloc
00007ff802cdce22 (__TEXT,__text) non-external _sb_regex_release
00007ff802cdf5b4 (__TEXT,__text) non-external _sb_sbpl_parser_release
00007ff802cdcd06 (__TEXT,__text) non-external _sb_textbuf_get_length
00007ff802cd7377 (__TEXT,__text) non-external _sb_textbuf_with_normalized_string_copy
00007ff802ccb210 (__TEXT,__text) non-external _sb_textbuf_with_string_copy
00007ff802cdcec5 (__TEXT,__text) non-external _sb_textbuf_with_substring_copy
00007ff802cedb90 (__TEXT,__text) non-external _sb_transform_eliminate_dead_code_profile
00007ff802ce2d75 (__TEXT,__text) non-external _sb_transform_expand_logical_conditions_profile
00007ff802cede23 (__TEXT,__text) non-external _sb_transform_resolve_jumps_policy
00007ff802ce064e (__TEXT,__text) non-external _sb_transform_synthesize_logical_conditions_profile
00007ff802cdf489 (__TEXT,__text) non-external _sb_visitor_has_visited
00007ff802cdf11d (__TEXT,__text) non-external _sb_visitor_new
00007ff802cdf52c (__TEXT,__text) non-external _sb_visitor_release
00007ff802cf0f9a (__TEXT,__text) non-external _sb_warn
00007ff802d10530 (__TEXT,__const) non-external _sbpl1_scm
00007ff802d10f40 (__TEXT,__const) non-external _sbpl2_scm
00007ff802cee637 (__TEXT,__text) non-external _sbpl_enter_message_filter_context
00007ff802ceed90 (__TEXT,__text) non-external _sbpl_filter_eqv
00007ff802cee84f (__TEXT,__text) non-external _sbpl_leave_message_filter_context
00007ff802ceee5e (__TEXT,__text) non-external _sbpl_operation_eqv
00007ff802d0a1d0 (__TEXT,__const) non-external _sbpl_scm
00007ff802cdef5c (__TEXT,__text) non-external (was a private external) _scheme_call
00007ff802cd3065 (__TEXT,__text) non-external (was a private external) _scheme_define
00007ff802cdf66c (__TEXT,__text) non-external (was a private external) _scheme_deinit
00007ff802ccc3cb (__TEXT,__text) non-external (was a private external) _scheme_enable_full_backtraces
00007ff802ce9d74 (__TEXT,__text) non-external (was a private external) _scheme_error
00007ff802cea12a (__TEXT,__text) non-external (was a private external) _scheme_errorf
00007ff802cde803 (__TEXT,__text) non-external (was a private external) _scheme_get_external_data
00007ff802cdef1e (__TEXT,__text) non-external (was a private external) _scheme_global
00007ff802ccbd81 (__TEXT,__text) non-external (was a private external) _scheme_init_custom_alloc
00007ff802ccbd3d (__TEXT,__text) non-external (was a private external) _scheme_init_new
00007ff802cd367c (__TEXT,__text) non-external (was a private external) _scheme_load_file
00007ff802ccce97 (__TEXT,__text) non-external (was a private external) _scheme_load_string
00007ff802cd3df7 (__TEXT,__text) non-external (was a private external) _scheme_push_string
00007ff802cea215 (__TEXT,__text) non-external (was a private external) _scheme_quit
00007ff802ccce74 (__TEXT,__text) non-external (was a private external) _scheme_set_error_port_string
00007ff802cccdb6 (__TEXT,__text) non-external (was a private external) _scheme_set_external_data
00007ff802cccdc5 (__TEXT,__text) non-external (was a private external) _scheme_set_output_port_string
00007ff802ce9bd8 (__TEXT,__text) non-external (was a private external) _scheme_write_to_string
00007ff802cd8617 (__TEXT,__text) non-external _shallow_copy_node
00007ff802ce3572 (__TEXT,__text) non-external _skip_redundant_instructions
                 (undefined) external _snprintf (from libSystem)
00007ff802ce59cc (__TEXT,__text) non-external _split_node
                 (undefined) external _sscanf (from libSystem)
00007ff802cccbf9 (__TEXT,__text) non-external _store_string
                 (undefined) external _strcasecmp (from libSystem)
                 (undefined) external _strchr (from libSystem)
                 (undefined) external _strcmp (from libSystem)
                 (undefined) external _strcspn (from libSystem)
                 (undefined) external _strdup (from libSystem)
                 (undefined) external _strerror (from libSystem)
00007ff802cde7f7 (__TEXT,__text) non-external (was a private external) _string_length
00007ff802cd5715 (__TEXT,__text) non-external (was a private external) _string_value
                 (undefined) external _strlcat (from libSystem)
                 (undefined) external _strlen (from libSystem)
                 (undefined) external _strncmp (from libSystem)
                 (undefined) external _strnlen (from libSystem)
                 (undefined) external _strrchr (from libSystem)
                 (undefined) external _strsep (from libSystem)
                 (undefined) external _strspn (from libSystem)
                 (undefined) external _strstr (from libSystem)
                 (undefined) external _strtod (from libSystem)
                 (undefined) external _strtol (from libSystem)
00007ff802cd30b2 (__TEXT,__text) non-external (was a private external) _symname
00007ff802ce0696 (__TEXT,__text) non-external _synthesize_logical_conditions
00007ff802cf24bd (__TEXT,__text) non-external _synthesize_logical_conditions_policy
00007ff84020a7b0 (__DATA_CONST,__const) non-external _tests
00007ff802cce5fc (__TEXT,__text) non-external _token
00007ff802cdf28c (__TEXT,__text) non-external _traverse_postorder
00007ff802cf090f (__TEXT,__text) non-external _traverse_preorder
00007ff802cf2f87 (__TEXT,__text) non-external _type_mismatch_error
                 (undefined) external _ungetc (from libSystem)
00007ff802cf06f5 (__TEXT,__text) non-external _unicode_decompose
00007ff802cd7d0c (__TEXT,__text) non-external _unicode_decomposeable
00007ff802cf0781 (__TEXT,__text) non-external _unicode_recursive_decompose
00007ff802d10fa0 (__TEXT,__const) non-external _utf_extrabytes
                 (undefined) external _uuid_unparse_lower (from libSystem)
00007ff802cee964 (__TEXT,__text) non-external _variable_quote
                 (undefined) external _vasprintf (from libSystem)
00007ff802cee08e (__TEXT,__text) non-external _version
00007ff802cf34f7 (__TEXT,__text) non-external _visited_list_done
                 (undefined) external _vm_deallocate (from libSystem)
                 (undefined) weak external _voucher_mach_msg_set (from libSystem)
00007ff802cd312b (__TEXT,__text) non-external _xpc2sc
                 (undefined) external _xpc_array_get_count (from libSystem)
                 (undefined) external _xpc_array_get_value (from libSystem)
                 (undefined) external _xpc_bool_get_value (from libSystem)
                 (undefined) external _xpc_dictionary_apply (from libSystem)
                 (undefined) external _xpc_dictionary_create (from libSystem)
                 (undefined) external _xpc_dictionary_get_value (from libSystem)
                 (undefined) external _xpc_dictionary_set_string (from libSystem)
                 (undefined) external _xpc_dictionary_set_value (from libSystem)
                 (undefined) external _xpc_get_type (from libSystem)
                 (undefined) external _xpc_int64_get_value (from libSystem)
                 (undefined) external _xpc_release (from libSystem)
                 (undefined) external _xpc_retain (from libSystem)
                 (undefined) external _xpc_string_get_string_ptr (from libSystem)
                 (undefined) external _xpc_uint64_get_value (from libSystem)
                 (undefined) external _xpc_uuid_get_bytes (from libSystem)
