000000018aac028c (__TEXT,__gcc_except_tab) non-external GCC_except_table0
000000018aac0244 (__TEXT,__gcc_except_tab) non-external GCC_except_table10
000000018aac0278 (__TEXT,__gcc_except_tab) non-external GCC_except_table20
000000018aac0264 (__TEXT,__gcc_except_tab) non-external GCC_except_table25
000000018aac0230 (__TEXT,__gcc_except_tab) non-external GCC_except_table26
000000018aac02b4 (__TEXT,__gcc_except_tab) non-external GCC_except_table8
00000001e72a0638 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_Lossy62_420YpCbCrFloat16BiPlanarFullRange_131072
00000001e72a0780 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_Lossy62_422YpCbCr10PackedBiPlanarFullRange_131072
00000001e72a0788 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_Lossy62_422YpCbCr10PackedBiPlanarFullRange_262144
00000001e72a0790 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_Lossy62_422YpCbCr10PackedBiPlanarFullRange_393216
00000001e72a0768 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_Lossy62_422YpCbCr10PackedBiPlanarVideoRange_131072
00000001e72a0770 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_Lossy62_422YpCbCr10PackedBiPlanarVideoRange_262144
00000001e72a0778 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_Lossy62_422YpCbCr10PackedBiPlanarVideoRange_393216
00000001e72a08b8 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_Lossy62_64HalfRegroupedSenselArray_131072
00000001e72a0880 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_Lossy62_64RGBAHalf_131072
00000001e72a0888 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_Lossy62_64RGBAHalf_262144
00000001e72a0890 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_Lossy62_64RGBAHalf_393216
00000001e72a0818 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_Lossy62_OneComponent16Half_131072
00000001e72a0830 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_Lossy62_OneComponent8_131072
00000001e72a0858 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_Lossy62_TwoComponent16Half_131072
00000001e72a07c8 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_Lossy75_32BGRA_131072
00000001e72a07d0 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_Lossy75_32BGRA_262144
00000001e72a07d8 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_Lossy75_32BGRA_393216
00000001e72a06c0 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_Lossy75_420YpCbCr10PackedBiPlanarFullRange_131072
00000001e72a06c8 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_Lossy75_420YpCbCr10PackedBiPlanarFullRange_262144
00000001e72a06d0 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_Lossy75_420YpCbCr10PackedBiPlanarFullRange_393216
00000001e72a06a8 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_Lossy75_420YpCbCr10PackedBiPlanarVideoRange_131072
00000001e72a06b0 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_Lossy75_420YpCbCr10PackedBiPlanarVideoRange_262144
00000001e72a06b8 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_Lossy75_420YpCbCr10PackedBiPlanarVideoRange_393216
00000001e72a0618 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_Lossy75_420YpCbCr8BiPlanarFullRange_131072
00000001e72a0620 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_Lossy75_420YpCbCr8BiPlanarFullRange_262144
00000001e72a0628 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_Lossy75_420YpCbCr8BiPlanarFullRange_393216
00000001e72a0600 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_Lossy75_420YpCbCr8BiPlanarVideoRange_131072
00000001e72a0608 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_Lossy75_420YpCbCr8BiPlanarVideoRange_262144
00000001e72a0610 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_Lossy75_420YpCbCr8BiPlanarVideoRange_393216
00000001e72a0630 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_Lossy75_420YpCbCrFloat16BiPlanarFullRange_131072
00000001e72a0750 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_Lossy75_422YpCbCr10PackedBiPlanarFullRange_131072
00000001e72a0758 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_Lossy75_422YpCbCr10PackedBiPlanarFullRange_262144
00000001e72a0760 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_Lossy75_422YpCbCr10PackedBiPlanarFullRange_393216
00000001e72a0738 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_Lossy75_422YpCbCr10PackedBiPlanarVideoRange_131072
00000001e72a0740 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_Lossy75_422YpCbCr10PackedBiPlanarVideoRange_262144
00000001e72a0748 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_Lossy75_422YpCbCr10PackedBiPlanarVideoRange_393216
00000001e72a08b0 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_Lossy75_64HalfRegroupedSenselArray_131072
00000001e72a0868 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_Lossy75_64RGBAHalf_131072
00000001e72a0870 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_Lossy75_64RGBAHalf_262144
00000001e72a0878 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_Lossy75_64RGBAHalf_393216
00000001e72a0810 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_Lossy75_OneComponent16Half_131072
00000001e72a0828 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_Lossy75_OneComponent8_131072
00000001e72a0850 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_Lossy75_TwoComponent16Half_131072
00000001e72a0840 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_Lossy75_TwoComponent8_131072
00000001e729f5c8 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_LuminanceAlpha16
00000001e729f5c0 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_LuminanceAlpha8
00000001e72a05e8 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_MultiSlice_Lossless_OneComponent16Half_131072
00000001e72a05f8 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_MultiSlice_UncompressedTiled_OneComponent16Half_131072
00000001e72a05f0 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_MultiSlice_UncompressedTiled_OneComponent16Half_65536
00000001e729f600 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_NineComponent16
00000001e72a0d50 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_OneComponent1
00000001e729f568 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_OneComponent10
00000001e72a0ca0 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_OneComponent10_Packed88882222
00000001e72a0c98 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_OneComponent10_Packed88882222_196608
00000001e72a0c90 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_OneComponent10_Packed88882222_65536
00000001e729f570 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_OneComponent12
00000001e729f578 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_OneComponent12LSB
00000001e729f228 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_OneComponent16
00000001e729f248 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_OneComponent16Half
00000001e729f230 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_OneComponent16Half_1
00000001e729f238 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_OneComponent16Half_2
00000001e729f240 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_OneComponent16Half_3
00000001e729f210 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_OneComponent16_1
00000001e729f218 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_OneComponent16_2
00000001e729f220 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_OneComponent16_3
00000001e72a0d48 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_OneComponent1_196608
00000001e72a0d40 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_OneComponent1_65536
00000001e729f818 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_OneComponent32Float
00000001e729f7e0 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_OneComponent32Float_1
00000001e729f808 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_OneComponent32Float_10
00000001e729f810 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_OneComponent32Float_11
00000001e729f7e8 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_OneComponent32Float_2
00000001e729f7f8 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_OneComponent32Float_3
00000001e729f7f0 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_OneComponent32Float_8
00000001e729f800 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_OneComponent32Float_9
00000001e729f208 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_OneComponent8
00000001e729f1f0 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_OneComponent8_1
00000001e729f1f8 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_OneComponent8_2
00000001e729f200 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_OneComponent8_3
00000001e729f9e8 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_RGBPlanarFloat
00000001e729f450 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_RGBPlanarHalf
00000001e729f5f0 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_SevenComponent16
00000001e729f5e8 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_SixComponent16
00000001e729fcb8 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_SpecialPassthrough1
00000001e729fcc0 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_SpecialPassthrough2
00000001e729fcc8 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_SpecialPassthrough3
00000001e729f5d0 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_ThreeComponent16
00000001e729f5b8 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_TwoComponent16
00000001e729f838 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_TwoComponent16Half
00000001e729f820 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_TwoComponent16Half_1
00000001e729f828 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_TwoComponent16Half_2
00000001e729f830 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_TwoComponent16Half_3
00000001e729f5a0 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_TwoComponent16_1
00000001e729f5a8 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_TwoComponent16_2
00000001e729f5b0 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_TwoComponent16_3
00000001e729f858 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_TwoComponent32Float
00000001e729f840 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_TwoComponent32Float_1
00000001e729f848 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_TwoComponent32Float_2
00000001e729f850 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_TwoComponent32Float_3
00000001e729f598 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_TwoComponent8
00000001e729f580 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_TwoComponent8_1
00000001e729f588 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_TwoComponent8_2
00000001e729f590 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_TwoComponent8_3
00000001e729f860 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_TwoComponentHalfAndOneComponentHalfBiPlanar
00000001e72a05a0 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_UncompressedTiled_420YpCbCr8BiPlanarFullRange_131072
00000001e72a0598 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_UncompressedTiled_420YpCbCr8BiPlanarFullRange_65536
00000001e72a0590 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_UncompressedTiled_420YpCbCr8BiPlanarVideoRange_131072
00000001e72a0588 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_UncompressedTiled_420YpCbCr8BiPlanarVideoRange_65536
00000001e72a0cd8 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_VersatileSenselArray10CompandedIn8
00000001e72a0cd0 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_VersatileSenselArray12CompandedIn8
00000001e72a0cb0 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_VersatileSenselArrayPacked10_88882222
00000001e72a0ca8 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_VersatileSenselArrayUnpacked10LSB
                 (undefined) external _kIOSurfaceAddressFormat (from IOSurface)
                 (undefined) external _kIOSurfaceAllocSize (from IOSurface)
                 (undefined) external _kIOSurfaceBytesPerElement (from IOSurface)
                 (undefined) external _kIOSurfaceBytesPerRow (from IOSurface)
                 (undefined) external _kIOSurfaceCacheMode (from IOSurface)
                 (undefined) external _kIOSurfaceChromaLocationBottomField (from IOSurface)
                 (undefined) external _kIOSurfaceChromaLocationTopField (from IOSurface)
                 (undefined) external _kIOSurfaceChromaSubsampling (from IOSurface)
                 (undefined) external _kIOSurfaceCleanAperture (from IOSurface)
                 (undefined) external _kIOSurfaceColorPrimaries (from IOSurface)
                 (undefined) external _kIOSurfaceColorSpace (from IOSurface)
                 (undefined) external _kIOSurfaceColorSpaceID (from IOSurface)
                 (undefined) external _kIOSurfaceCreationProperties (from IOSurface)
                 (undefined) external _kIOSurfaceElementHeight (from IOSurface)
                 (undefined) external _kIOSurfaceElementWidth (from IOSurface)
                 (undefined) external _kIOSurfaceFieldCount (from IOSurface)
                 (undefined) external _kIOSurfaceFieldDetail (from IOSurface)
                 (undefined) external _kIOSurfaceGammaLevel (from IOSurface)
                 (undefined) external _kIOSurfaceHeight (from IOSurface)
                 (undefined) external _kIOSurfaceHorizontalDisparityAdjustment (from IOSurface)
                 (undefined) external _kIOSurfaceICCProfile (from IOSurface)
                 (undefined) external _kIOSurfaceName (from IOSurface)
                 (undefined) external _kIOSurfaceOffset (from IOSurface)
                 (undefined) external _kIOSurfacePixelAspectRatio (from IOSurface)
                 (undefined) external _kIOSurfacePixelFormat (from IOSurface)
                 (undefined) external _kIOSurfacePlaneBase (from IOSurface)
                 (undefined) external _kIOSurfacePlaneBytesPerCompressedTileHeader (from IOSurface)
                 (undefined) external _kIOSurfacePlaneBytesPerElement (from IOSurface)
                 (undefined) external _kIOSurfacePlaneBytesPerRow (from IOSurface)
                 (undefined) external _kIOSurfacePlaneBytesPerRowOfCompressedTileHeaderGroups (from IOSurface)
                 (undefined) external _kIOSurfacePlaneBytesPerRowOfTileData (from IOSurface)
                 (undefined) external _kIOSurfacePlaneBytesPerTileData (from IOSurface)
                 (undefined) external _kIOSurfacePlaneComponentBitDepths (from IOSurface)
                 (undefined) external _kIOSurfacePlaneComponentNames (from IOSurface)
                 (undefined) external _kIOSurfacePlaneComponentRanges (from IOSurface)
                 (undefined) external _kIOSurfacePlaneCompressedTileDataRegionOffset (from IOSurface)
                 (undefined) external _kIOSurfacePlaneCompressedTileHeaderRegionOffset (from IOSurface)
                 (undefined) external _kIOSurfacePlaneCompressedTileHeight (from IOSurface)
                 (undefined) external _kIOSurfacePlaneCompressedTileWidth (from IOSurface)
                 (undefined) external _kIOSurfacePlaneCompressionFootprint (from IOSurface)
                 (undefined) external _kIOSurfacePlaneCompressionType (from IOSurface)
                 (undefined) external _kIOSurfacePlaneDataRegionBytesPerSlice (from IOSurface)
                 (undefined) external _kIOSurfacePlaneElementHeight (from IOSurface)
                 (undefined) external _kIOSurfacePlaneElementWidth (from IOSurface)
                 (undefined) external _kIOSurfacePlaneHTPCPredictionSelector (from IOSurface)
                 (undefined) external _kIOSurfacePlaneHTPCVerticalHeaderGroupingMode (from IOSurface)
                 (undefined) external _kIOSurfacePlaneHeaderRegionBytesPerSlice (from IOSurface)
                 (undefined) external _kIOSurfacePlaneHeight (from IOSurface)
                 (undefined) external _kIOSurfacePlaneHeightInCompressedTiles (from IOSurface)
                 (undefined) external _kIOSurfacePlaneHorizontalPixelOffsetWithinCompressedTileArray (from IOSurface)
                 (undefined) external _kIOSurfacePlaneInfo (from IOSurface)
                 (undefined) external _kIOSurfacePlaneOffset (from IOSurface)
                 (undefined) external _kIOSurfacePlaneSize (from IOSurface)
                 (undefined) external _kIOSurfacePlaneVerticalPixelOffsetWithinCompressedTileArray (from IOSurface)
                 (undefined) external _kIOSurfacePlaneWidth (from IOSurface)
                 (undefined) external _kIOSurfacePlaneWidthInCompressedTiles (from IOSurface)
                 (undefined) external _kIOSurfaceProhibitUseCount (from IOSurface)
                 (undefined) external _kIOSurfacePurgeWhenNotInUse (from IOSurface)
                 (undefined) external _kIOSurfaceSliceCount (from IOSurface)
                 (undefined) external _kIOSurfaceSubsampling (from IOSurface)
                 (undefined) external _kIOSurfaceTransferFunction (from IOSurface)
                 (undefined) external _kIOSurfaceVersatileSenselArrayPattern (from IOSurface)
                 (undefined) external _kIOSurfaceWidth (from IOSurface)
                 (undefined) external _kIOSurfaceYCbCrMatrix (from IOSurface)
00000001eaf8d398 (__DATA,__common) non-external (was a private external) _kZeroVideoTime
                 (undefined) external _kdebug_trace (from libSystem)
00000001eaf8a4e8 (__DATA,__data) non-external (was a private external) _local_kIOSurfacePlaneBitsPerElement
00000001eaf8a510 (__DATA,__data) non-external (was a private external) _local_kIOSurfacePlaneExtendedPixelsOnBottom
00000001eaf8a4f8 (__DATA,__data) non-external (was a private external) _local_kIOSurfacePlaneExtendedPixelsOnLeft
00000001eaf8a500 (__DATA,__data) non-external (was a private external) _local_kIOSurfacePlaneExtendedPixelsOnRight
00000001eaf8a508 (__DATA,__data) non-external (was a private external) _local_kIOSurfacePlaneExtendedPixelsOnTop
00000001eaf8a518 (__DATA,__data) non-external (was a private external) _local_kIOSurfaceProhibitUseCount
00000001eaf8a4f0 (__DATA,__data) non-external (was a private external) _local_kIOSurfaceProtectionOptions
                 (undefined) external _mach_absolute_time (from libSystem)
                 (undefined) external _mach_task_self_ (from libSystem)
                 (undefined) external _mach_timebase_info (from libSystem)
                 (undefined) external _malloc (from libSystem)
                 (undefined) external _malloc_size (from libSystem)
                 (undefined) external _malloc_type_calloc (from libSystem)
                 (undefined) external _malloc_type_malloc (from libSystem)
                 (undefined) external _malloc_type_realloc (from libSystem)
                 (undefined) external _memcmp (from libSystem)
                 (undefined) external _memcpy (from libSystem)
                 (undefined) external _memmove (from libSystem)
                 (undefined) external _memset (from libSystem)
                 (undefined) external _notify_cancel (from libSystem)
                 (undefined) external _notify_check (from libSystem)
                 (undefined) external _notify_register_mach_port (from libSystem)
                 (undefined) external _objc_alloc (from libobjc)
                 (undefined) external _objc_allocWithZone (from libobjc)
                 (undefined) external _objc_destroyWeak (from libobjc)
                 (undefined) external _objc_initWeak (from libobjc)
                 (undefined) external _objc_loadWeakRetained (from libobjc)
                 (undefined) external _objc_msgSend (from libobjc)
000000018aac4660 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$API
000000018aac4680 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$getMacroContextPrivate
000000018aac46a0 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$initWithAPI:sharegroup:
000000018aac46c0 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$iosurfaceReadOnlyTextureAlignmentBytes
000000018aac46e0 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$iosurfaceTextureAlignmentBytes
000000018aac4700 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$maxTextureHeight2D
000000018aac4720 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$maxTextureWidth2D
000000018aac4740 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$newBufferWithIOSurface:
000000018aac4760 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$newTextureWithDescriptor:iosurface:plane:
000000018aac4780 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$newTextureWithDescriptor:iosurface:plane:slice:
000000018aac47a0 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$objectForKeyedSubscript:
000000018aac47c0 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$setLabel:
000000018aac47e0 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$setStorageMode:
000000018aac4800 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$setUsage:
000000018aac4820 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$sharegroup
000000018aac4840 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$stringWithFormat:
000000018aac4860 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$texImageIOSurface:target:internalFormat:width:height:format:type:plane:invert:
000000018aac4880 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$texture2DDescriptorWithPixelFormat:width:height:mipmapped:
                 (undefined) external _objc_opt_self (from libobjc)
                 (undefined) external _objc_release (from libobjc)
                 (undefined) external _objc_retain (from libobjc)
                 (undefined) external _objc_retainAutoreleaseReturnValue (from libobjc)
                 (undefined) external _objc_retainAutoreleasedReturnValue (from libobjc)
                 (undefined) external _os_log_create (from libSystem)
                 (undefined) external _os_log_type_enabled (from libSystem)
                 (undefined) external _os_log_with_args (from libSystem)
                 (undefined) external _os_unfair_lock_lock (from libSystem)
                 (undefined) external _os_unfair_lock_unlock (from libSystem)
                 (undefined) external _printf (from libSystem)
                 (undefined) external _proc_pidinfo (from libSystem)
                 (undefined) external _pthread_attr_destroy (from libSystem)
                 (undefined) external _pthread_attr_init (from libSystem)
                 (undefined) external _pthread_attr_setdetachstate (from libSystem)
                 (undefined) external _pthread_attr_setschedparam (from libSystem)
                 (undefined) external _pthread_attr_setschedpolicy (from libSystem)
                 (undefined) external _pthread_cond_broadcast (from libSystem)
                 (undefined) external _pthread_cond_destroy (from libSystem)
                 (undefined) external _pthread_cond_init (from libSystem)
                 (undefined) external _pthread_cond_signal (from libSystem)
                 (undefined) external _pthread_cond_timedwait_relative_np (from libSystem)
                 (undefined) external _pthread_cond_wait (from libSystem)
                 (undefined) external _pthread_create (from libSystem)
                 (undefined) external _pthread_getschedparam (from libSystem)
                 (undefined) external _pthread_join (from libSystem)
                 (undefined) external _pthread_mach_thread_np (from libSystem)
                 (undefined) external _pthread_mutex_destroy (from libSystem)
                 (undefined) external _pthread_mutex_init (from libSystem)
                 (undefined) external _pthread_mutex_lock (from libSystem)
                 (undefined) external _pthread_mutex_unlock (from libSystem)
                 (undefined) external _pthread_mutexattr_destroy (from libSystem)
                 (undefined) external _pthread_mutexattr_init (from libSystem)
                 (undefined) external _pthread_mutexattr_settype (from libSystem)
                 (undefined) external _pthread_once (from libSystem)
                 (undefined) external _pthread_rwlock_destroy (from libSystem)
                 (undefined) external _pthread_rwlock_init (from libSystem)
                 (undefined) external _pthread_rwlock_rdlock (from libSystem)
                 (undefined) external _pthread_rwlock_trywrlock (from libSystem)
                 (undefined) external _pthread_rwlock_unlock (from libSystem)
                 (undefined) external _pthread_rwlock_wrlock (from libSystem)
                 (undefined) external _pthread_self (from libSystem)
                 (undefined) external _pthread_setname_np (from libSystem)
                 (undefined) external _puts (from libSystem)
000000018aa5a73c (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_128RGBAFloat
000000018aa5ad28 (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_12BayerCompandedIn8_BGGR
000000018aa5ad64 (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_12BayerCompandedIn8_GBRG
000000018aa5ad3c (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_12BayerCompandedIn8_GRBG
000000018aa5ad50 (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_12BayerCompandedIn8_RGGB
000000018aa5ccc4 (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_12RGBLEPacked_R12L
000000018aa5ccd8 (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_12RGBPacked_R12B
000000018aa5ca10 (__TEXT,__text) non-external (was a private external) _retrievePixelFormat_kCVPixelFormatType_12RLSB_12G12BMSB
