00007ffd09e99cb4 (__TEXT,__text) external _AAAFSCGetMetadata
00007ffd09e1ec7d (__TEXT,__text) non-external (was a private external) _rawimg_create_with_stream
00007ffd09e1c893 (__TEXT,__text) non-external (was a private external) _rawimg_destroy
00007ffd09e1e2c0 (__TEXT,__text) non-external _rawimg_digest_worker
00007ffd09e42bd8 (__TEXT,__text) non-external (was a private external) _rawimg_force_in_place
00007ffd09eb9c00 (__TEXT,__const) non-external _rawimg_force_in_place.pass_name.rel
00007ffd09e1e24c (__TEXT,__text) non-external _rawimg_free_chunks
00007ffd09e1d49d (__TEXT,__text) non-external (was a private external) _rawimg_get_digests
00007ffd09e1e889 (__TEXT,__text) non-external (was a private external) _rawimg_save_to_stream
00007ffd09e1e460 (__TEXT,__text) non-external (was a private external) _rawimg_set_fork_types
00007ffd09e1c906 (__TEXT,__text) non-external (was a private external) _rawimg_show
00007ffd09e1cfad (__TEXT,__text) non-external _rawimg_verify
00007ffd09e2b30c (__TEXT,__text) non-external (was a private external) _reStringAppend
                 (undefined) external _read (from libSystem)
                 (undefined) external _readdir_r$INODE64 (from libSystem)
00007ffd09ea36a9 (__TEXT,__text) non-external (was a private external) _readerProc
                 (undefined) external _readlink (from libSystem)
                 (undefined) external _realloc (from libSystem)
00007ffd09e58e20 (__TEXT,__text) non-external (was a private external) _reallocToFit
00007ffd09e873a1 (__TEXT,__text) non-external _realloc_fields
                 (undefined) external _reallocf (from libSystem)
                 (undefined) external _realpath$DARWIN_EXTSN (from libSystem)
                 (undefined) external _regcomp (from libSystem)
                 (undefined) external _regerror (from libSystem)
                 (undefined) external _regexec (from libSystem)
                 (undefined) external _regfree (from libSystem)
00007ffd09e6a792 (__TEXT,__text) non-external _remap_page
00007ffd09e5afe2 (__TEXT,__text) non-external _removeEntryProc
00007ffd09e5abf8 (__TEXT,__text) non-external (was a private external) _removeFile
00007ffd09e5b07f (__TEXT,__text) non-external _removeLeaveDirProc
00007ffd09e45806 (__TEXT,__text) non-external _removeStreamAbort
00007ffd09e44ffb (__TEXT,__text) non-external _removeStreamClose
00007ffd09e457f4 (__TEXT,__text) non-external _removeStreamWriteBlob
00007ffd09e45305 (__TEXT,__text) non-external _removeStreamWriteHeader
00007ffd09e5afac (__TEXT,__text) non-external (was a private external) _removeTree
                 (undefined) external _rename (from libSystem)
00007ffd09e966d2 (__TEXT,__text) non-external (was a private external) _reserveDiffSegmentVector
00007ffd09e9ad98 (__TEXT,__text) non-external _resizeResourceFork
00007ffd09e67cbe (__TEXT,__text) non-external _resizeStream
00007ffd09e99fba (__TEXT,__text) non-external _resourceForkSize
00007ffd09e5fc4b (__TEXT,__text) non-external (was a private external) _restoreThreadErrorContext
00007ffd09e767d8 (__TEXT,__text) non-external _retireEntryRange
00007ffd09e86536 (__TEXT,__text) non-external _retireThreadEnqueue
00007ffd09e82382 (__TEXT,__text) non-external _retireThreadProc
                 (undefined) external _rmdir (from libSystem)
00007ffd09e6de50 (__TEXT,__text) non-external _sanitize_internal_controls
00007ffd09e5fbf6 (__TEXT,__text) non-external (was a private external) _saveThreadErrorContext
00007ffd09e5057f (__TEXT,__text) non-external _seekTo
00007ffd09e63ea4 (__TEXT,__text) non-external _segment_find
00007ffd09e44594 (__TEXT,__text) non-external _sendEOF
00007ffd09e61626 (__TEXT,__text) non-external _sendHeader
00007ffd09e308dd (__TEXT,__text) non-external _sendMessage
00007ffd09ea32d4 (__TEXT,__text) non-external _sendMessage
00007ffd09e40391 (__TEXT,__text) non-external _sequentialReaderProc
00007ffd09e40417 (__TEXT,__text) non-external _sequentialWriterProc
00007ffd09e58f56 (__TEXT,__text) non-external (was a private external) _serializeHexString
00007ffd09eafb80 (__TEXT,__cstring) non-external _serializeHexString.digit
00007ffd09e6c958 (__TEXT,__text) non-external _setFieldBlob
00007ffd09e5a187 (__TEXT,__text) non-external (was a private external) _setFileAPFSInternalFlags
00007ffd09e5a718 (__TEXT,__text) non-external (was a private external) _setFileAPFSInternalFlagsFD
00007ffd09e5f6ca (__TEXT,__text) non-external _setThreadErrorContext
00007ffd09e9c0af (__TEXT,__text) non-external _setUFCompressedBit
                 (undefined) external _setattrlist (from libSystem)
00007ffd09e66a15 (__TEXT,__text) non-external _setupContext
00007ffd09e74598 (__TEXT,__text) non-external _setupContext
00007ffd09e58f1d (__TEXT,__text) non-external (was a private external) _sha1ToString
00007ffd09e58fa6 (__TEXT,__text) non-external (was a private external) _sha1cmp
00007ffd09e34b02 (__TEXT,__text) non-external _sharedBufferWriteToDrain
                 (undefined) external _snprintf (from libSystem)
00007ffd09e21b6f (__TEXT,__text) non-external _startStreaming
                 (undefined) external _stat$INODE64 (from libSystem)
00007ffd09e5a0ff (__TEXT,__text) non-external (was a private external) _statIsCompressed
00007ffd09e5b0d6 (__TEXT,__text) non-external (was a private external) _statIsDataless
00007ffd09e7e96f (__TEXT,__text) non-external _stateAppendEntry
00007ffd09e92b89 (__TEXT,__text) non-external _stateCollectorStreamClose
00007ffd09e9369f (__TEXT,__text) non-external _stateCollectorStreamWriteBlob
00007ffd09e92b96 (__TEXT,__text) non-external _stateCollectorStreamWriteHeader
00007ffd09e90567 (__TEXT,__text) non-external _stateComputePatches
00007ffd09e7e0cb (__TEXT,__text) non-external _stateConcatPath
00007ffd09e7b9d9 (__TEXT,__text) non-external _stateDestroy
00007ffd09e92a50 (__TEXT,__text) non-external _stateDestroy
00007ffd09e90921 (__TEXT,__text) non-external _stateGenerateArchive
00007ffd09e7e0fe (__TEXT,__text) non-external _stateGetEntryData
00007ffd09e9469f (__TEXT,__text) non-external _stateLoadEntryHeader
00007ffd09e7e2e3 (__TEXT,__text) non-external _stateShouldCreateFileInCluster
00007ffd09e5892e (__TEXT,__text) non-external _stateSortRanges
                 (undefined) external _statfs$INODE64 (from libSystem)
00007ffd09ea57b5 (__TEXT,__text) non-external _storeCachePos
00007ffd09e9c17b (__TEXT,__text) non-external _storeChunkOffsets
00007ffd09e59797 (__TEXT,__text) non-external (was a private external) _storeFileContents
                 (undefined) external _strcasecmp (from libSystem)
                 (undefined) external _strchr (from libSystem)
                 (undefined) external _strcmp (from libSystem)
00007ffd09e569a0 (__TEXT,__text) non-external _streamAbort
00007ffd09e6f482 (__TEXT,__text) non-external _streamAbort
00007ffd09e56845 (__TEXT,__text) non-external _streamClose
00007ffd09e6f11f (__TEXT,__text) non-external _streamClose
00007ffd09e33259 (__TEXT,__text) non-external _streamConsumerProc
00007ffd09e6fd18 (__TEXT,__text) non-external _streamEnqueueWriteChunkToStream
00007ffd09e569bd (__TEXT,__text) non-external _streamPRead
00007ffd09e6f4a2 (__TEXT,__text) non-external _streamPWrite
00007ffd09e5780e (__TEXT,__text) non-external _streamProc
00007ffd09ea262d (__TEXT,__text) non-external _streamProc
00007ffd09e56d8c (__TEXT,__text) non-external _streamRead
00007ffd09e56daf (__TEXT,__text) non-external _streamSeek
00007ffd09e3331c (__TEXT,__text) non-external _streamThreadProc
00007ffd09e331c7 (__TEXT,__text) non-external _streamWorkerProc
                 (undefined) external _strerror (from libSystem)
00007ffd09e4c517 (__TEXT,__text) non-external _stringTableIndexCompareProc
00007ffd09e4bff2 (__TEXT,__text) non-external _stringTableReserve
00007ffd09e99618 (__TEXT,__text) non-external _stripAFSC
                 (undefined) external _strlcpy (from libSystem)
                 (undefined) external _strlen (from libSystem)
                 (undefined) external _strncmp (from libSystem)
                 (undefined) external _strrchr (from libSystem)
                 (undefined) external _strtol (from libSystem)
                 (undefined) external _strtoll (from libSystem)
                 (undefined) external _strtoull (from libSystem)
00007ffd09e948cc (__TEXT,__text) non-external _subArchiveCreate
00007ffd09e94e2f (__TEXT,__text) non-external _subArchiveDestroy
                 (undefined) external _symlink (from libSystem)
                 (undefined) external _symlinkat (from libSystem)
                 (undefined) external _sysconf (from libSystem)
                 (undefined) external _sysctlbyname (from libSystem)
00007ffd09e8ca49 (__TEXT,__text) non-external _tarParseInt
00007ffd09e67636 (__TEXT,__text) non-external _tempStreamCancel
00007ffd09e675b3 (__TEXT,__text) non-external _tempStreamClose
00007ffd09e67683 (__TEXT,__text) non-external _tempStreamPRead
00007ffd09e678eb (__TEXT,__text) non-external _tempStreamPWrite
00007ffd09e6764b (__TEXT,__text) non-external _tempStreamRead
00007ffd09e6785f (__TEXT,__text) non-external _tempStreamSeek
00007ffd09e67b4f (__TEXT,__text) non-external _tempStreamTruncate
00007ffd09e678b3 (__TEXT,__text) non-external _tempStreamWrite
00007ffd09e52e49 (__TEXT,__text) non-external _threadPipelineConsumerThreadProc
00007ffd09e52b53 (__TEXT,__text) non-external _threadPipelineWorkerThreadProc
00007ffd09e9fd3d (__TEXT,__text) non-external _threadPoolWorkerThreadProc
00007ffd09e60068 (__TEXT,__text) non-external _threadWrapperProc
00007ffd09e387fe (__TEXT,__text) non-external _treeAdd
00007ffd09e381cb (__TEXT,__text) non-external (was a private external) _treeDeleteRangeWithPoint
00007ffd09e38497 (__TEXT,__text) non-external _treeRebalance
00007ffd09e391c1 (__TEXT,__text) non-external _treeRotateLeft
00007ffd09e390b5 (__TEXT,__text) non-external _treeRotateRight
00007ffd09e386e4 (__TEXT,__text) non-external (was a private external) _treeSub
                 (undefined) external _unlink (from libSystem)
00007ffd09e76250 (__TEXT,__text) non-external _unlinkTempSegment
                 (undefined) external _unlinkat (from libSystem)
00007ffd09e59a6b (__TEXT,__text) non-external (was a private external) _updateFileAttributes
00007ffd09e5c5ad (__TEXT,__text) non-external _updateFromHeader
00007ffd09e5fb84 (__TEXT,__text) non-external (was a private external) _updateThreadErrorContextErrorCode
00007ffd09e5fbb7 (__TEXT,__text) non-external (was a private external) _updateThreadErrorContextWarningCode
00007ffd09e88c79 (__TEXT,__text) non-external _update_field_sizes
                 (undefined) external _usleep (from libSystem)
                 (undefined) external _utimes (from libSystem)
                 (undefined) external _uuid_parse (from libSystem)
                 (undefined) external _uuid_unparse_upper (from libSystem)
                 (undefined) external _valloc (from libSystem)
00007ffd09e30827 (__TEXT,__text) non-external _verifyDirectoryStreamCancel
00007ffd09e2fb3d (__TEXT,__text) non-external _verifyDirectoryStreamClose
00007ffd09e305ab (__TEXT,__text) non-external _verifyDirectoryStreamWriteBlob
00007ffd09e2fec2 (__TEXT,__text) non-external _verifyDirectoryStreamWriteHeader
00007ffd09e66cc6 (__TEXT,__text) non-external _verifySegment
00007ffd09e751ca (__TEXT,__text) non-external _verifySegment
00007ffd09ea3457 (__TEXT,__text) non-external (was a private external) _verifySegmentProc
                 (undefined) external _vsnprintf (from libSystem)
00007ffd09e7e3bc (__TEXT,__text) non-external _workerApplyAttr
00007ffd09e3083c (__TEXT,__text) non-external _workerDataFree
00007ffd09e7e873 (__TEXT,__text) non-external _workerDecodeAndApplyACL
00007ffd09e7e777 (__TEXT,__text) non-external _workerDecodeAndApplyXAT
00007ffd09e4581b (__TEXT,__text) non-external _workerDestroy
00007ffd09e7e070 (__TEXT,__text) non-external _workerDestroy
00007ffd09e7e5a8 (__TEXT,__text) non-external _workerLoadAndApplyACL
00007ffd09e7e478 (__TEXT,__text) non-external _workerLoadAndApplyXAT
00007ffd09e1f91b (__TEXT,__text) non-external _workerProc
00007ffd09e2f650 (__TEXT,__text) non-external _workerProc
00007ffd09e44f06 (__TEXT,__text) non-external _workerProc
00007ffd09e58cb1 (__TEXT,__text) non-external _workerProc
00007ffd09e7ba92 (__TEXT,__text) non-external _workerProc
00007ffd09ea24e6 (__TEXT,__text) non-external _workerProc
00007ffd09e7e6d8 (__TEXT,__text) non-external _workerReserve
00007ffd09e7e19b (__TEXT,__text) non-external _workerUpdateDir
                 (undefined) external _write (from libSystem)
00007ffd09e5d8ac (__TEXT,__text) non-external _writeBlobProc
00007ffd09e5d241 (__TEXT,__text) non-external _writeHeaderProc
00007ffd09e9604a (__TEXT,__text) non-external _writeOBuf
00007ffd09e25dc1 (__TEXT,__text) non-external _writeProc
00007ffd09e519c2 (__TEXT,__text) non-external _writeProc
00007ffd09e72048 (__TEXT,__text) non-external _writeProc
00007ffd09e6ee06 (__TEXT,__text) non-external _writerProc
00007ffd09ea3875 (__TEXT,__text) non-external (was a private external) _writerProc
