00007ff816abde50 (__TEXT,__gcc_except_tab) non-external GCC_except_table1237
00007ff816abde68 (__TEXT,__gcc_except_tab) non-external GCC_except_table2521
00007ff816aa145f (__TEXT,__text) non-external _BestLanguageDictionaryEqualCallBack
00007ff816aa152e (__TEXT,__text) non-external _BestLanguageDictionaryHashCallBack
00007ff8168bbadc (__TEXT,__text) non-external _BulkPayloadIterator_Step
00007ff816a43244 (__TEXT,__text) non-external _BulkPositionIterator_Step
00007ff816a4678c (__TEXT,__text) non-external _BulkPositionIterator_Step_Live
00007ff816a43073 (__TEXT,__text) non-external _BulkPositionIterator_Sync
00007ff816a4c433 (__TEXT,__text) non-external _BulkPullback
00007ff8168af2e7 (__TEXT,__text) non-external _compileToSDBTree
                 (undefined) external _compress (from libz)
                 (undefined) external _compress2 (from libz)
00007ff8169bcf62 (__TEXT,__text) external _compress_data_to_file
00007ff8169bd50a (__TEXT,__text) external _compress_file_in_place
                 (undefined) external _compression_decode_buffer (from libcompression)
                 (undefined) external _compression_decode_scratch_buffer_size (from libcompression)
                 (undefined) external _compression_encode_buffer (from libcompression)
                 (undefined) external _compression_encode_scratch_buffer_size (from libcompression)
                 (undefined) external _compression_stream_destroy (from libcompression)
                 (undefined) external _compression_stream_init (from libcompression)
                 (undefined) external _compression_stream_process (from libcompression)
00007ff816866fcd (__TEXT,__text) non-external _computePath
                 (undefined) external _confstr (from libSystem)
00007ff81692c57f (__TEXT,__text) non-external _container_table_create
00007ff81692c5ed (__TEXT,__text) non-external _container_table_q2_create
00007ff816925310 (__TEXT,__text) non-external _convert_value_to_type
00007ff816a4dfa3 (__TEXT,__text) non-external _copyCFNumberFloatTermFromString
00007ff816916005 (__TEXT,__text) non-external _copyCFNumberTermFromString
00007ff816a5e360 (__TEXT,__text) non-external _copyDataForUniquedValue
00007ff81691616d (__TEXT,__text) non-external _copyDateTermFromDate
00007ff841a1cae0 (__DATA_DIRTY,__bss) non-external _copyFPItemAllParentsBlock
00007ff841a1cad0 (__DATA_DIRTY,__bss) non-external _copyFPItemBlock
00007ff841a1cad8 (__DATA_DIRTY,__bss) non-external _copyFPItemParentBlock
00007ff816a297d6 (__TEXT,__text) non-external _copyFileFallback
00007ff816932ba1 (__TEXT,__text) non-external _copyHoldQueue
00007ff816a4d6cd (__TEXT,__text) non-external _copyLocTermFromNumber
00007ff816a4dde2 (__TEXT,__text) non-external _copyMaximumTerm
00007ff816a4dc27 (__TEXT,__text) non-external _copyMinimumTerm
00007ff81691631f (__TEXT,__text) non-external _copyNumberTermFromNumber
00007ff81683a0cf (__TEXT,__text) non-external _copyQueryString
00007ff816a4da9d (__TEXT,__text) non-external _copyQueryTerm
00007ff816a927f0 (__TEXT,__text) non-external _copyQueryTokensCallback.10730
00007ff81695ed98 (__TEXT,__text) non-external _copyRestorePropertyDictionary
00007ff81689780f (__TEXT,__text) non-external _copyVolumeInfoStr
00007ff816a7a510 (__TEXT,__text) non-external _copy_datastore
                 (undefined) external _copyfile (from libSystem)
00007ff816850103 (__TEXT,__text) non-external _countForBatch
00007ff816a4187a (__TEXT,__text) non-external _countInUpdates
00007ff8168c9331 (__TEXT,__text) non-external _count_IndexSet
00007ff816854987 (__TEXT,__text) non-external _count_IndexSetForWriting
00007ff81695f2d4 (__TEXT,__text) non-external _count_UncompactedIndexSet
00007ff816855ae4 (__TEXT,__text) non-external _createForwardStore
00007ff8168c96a0 (__TEXT,__text) non-external _createIndex
00007ff81686caf5 (__TEXT,__text) non-external _createNodeFromScopes
00007ff816a1f301 (__TEXT,__text) non-external _createPathNodeForOid
00007ff816a1f452 (__TEXT,__text) non-external _createPathNodeForPath
00007ff816a05009 (__TEXT,__text) non-external _createReverseStore
00007ff816866e10 (__TEXT,__text) non-external _createString
00007ff816866440 (__TEXT,__text) non-external _createValue
00007ff81693d8f0 (__TEXT,__text) non-external _csDriveIsFast
00007ff841a08958 (__DATA_DIRTY,__bss) non-external _csDriveIsFast.fast
00007ff841a08960 (__DATA_DIRTY,__bss) non-external _csDriveIsFast.onceToken
                 (undefined) external _csr_check (from libSystem)
00007ff841a08548 (__DATA_DIRTY,__bss) non-external _currentCount
00007ff841a08560 (__DATA_DIRTY,__bss) non-external _currentSet
00007ff8169834a0 (__TEXT,__text) non-external _data_entry_store
00007ff81697a950 (__TEXT,__text) non-external _data_map_destroy
00007ff81697ecf0 (__TEXT,__text) non-external _data_map_flush
00007ff8169844a0 (__TEXT,__text) non-external _data_map_garbage_compact_collect_commit
00007ff816984270 (__TEXT,__text) non-external _data_map_get_data
00007ff816983940 (__TEXT,__text) non-external _data_map_get_data_locked
00007ff816981990 (__TEXT,__text) non-external _data_map_get_extra_with_key
00007ff816980d40 (__TEXT,__text) non-external _data_map_id_get_with_key
00007ff81697ffa0 (__TEXT,__text) non-external _data_map_id_get_with_key_noextra
00007ff81697f170 (__TEXT,__text) non-external _data_map_ids_get
00007ff81697fdb0 (__TEXT,__text) non-external _data_map_ids_get_locked
00007ff81697f380 (__TEXT,__text) non-external _data_map_ids_get_locked_with_hash
00007ff816977000 (__TEXT,__text) non-external _data_map_init
00007ff816a8c5a0 (__TEXT,__text) non-external _db2_add_field_with_cache
00007ff816a80f80 (__TEXT,__text) non-external _db2_apply
00007ff816a847f0 (__TEXT,__text) non-external _db2_cas_obj
00007ff816a800e0 (__TEXT,__text) non-external _db2_clear_docids
00007ff81687c340 (__TEXT,__text) non-external _db2_commit_shadow_complete_datastore
00007ff81687ad00 (__TEXT,__text) non-external _db2_commit_shadow_datastore
00007ff816878630 (__TEXT,__text) non-external _db2_commit_sync_datastore
00007ff816a90aa0 (__TEXT,__text) non-external _db2_copy_delete_localized_term_ids
00007ff816a66230 (__TEXT,__text) non-external _db2_create_datastore
00007ff816829840 (__TEXT,__text) non-external _db2_create_id_for_field
00007ff816861b40 (__TEXT,__text) non-external _db2_create_localized_field_data
00007ff81687d520 (__TEXT,__text) non-external _db2_create_obj
00007ff81682aba0 (__TEXT,__text) non-external _db2_create_static_strings
00007ff81682e420 (__TEXT,__text) non-external _db2_datastore_largest_oid
00007ff816a86220 (__TEXT,__text) non-external _db2_delete_obj_with_flags
00007ff816868a50 (__TEXT,__text) non-external _db2_dirty_datastore
00007ff8168759a0 (__TEXT,__text) non-external _db2_flush_all_cache
00007ff8168750b0 (__TEXT,__text) non-external _db2_flush_datastore
00007ff816a8f170 (__TEXT,__text) non-external _db2_garbage_collect_strings
00007ff816a90a30 (__TEXT,__text) non-external _db2_garbage_collect_strings_commit
00007ff816812d90 (__TEXT,__text) non-external _db2_get_datastore
00007ff81688a810 (__TEXT,__text) non-external _db2_get_dirty_chunks
00007ff816861a40 (__TEXT,__text) non-external _db2_get_field_id
00007ff816a8e320 (__TEXT,__text) non-external _db2_get_localized_string
00007ff81685a580 (__TEXT,__text) non-external _db2_get_obj_callback
00007ff816834570 (__TEXT,__text) non-external _db2_get_object_count
00007ff81684f3e0 (__TEXT,__text) non-external _db2_get_offsets_for_fields
00007ff816a91070 (__TEXT,__text) non-external _db2_io_error
00007ff816a8f0e0 (__TEXT,__text) non-external _db2_match_address
00007ff816865870 (__TEXT,__text) non-external _db2_next_field
00007ff816a87480 (__TEXT,__text) non-external _db2_obj_iter_create_subiterators
00007ff816820180 (__TEXT,__text) non-external _db2_obj_iter_create_with_filter
00007ff816820650 (__TEXT,__text) non-external _db2_obj_iter_next
00007ff816824d40 (__TEXT,__text) non-external _db2_obj_iter_release
00007ff816a89020 (__TEXT,__text) non-external _db2_obj_iter_set_oids_with_filter
00007ff816824ff0 (__TEXT,__text) non-external _db2_obj_iter_suspend
00007ff816a64705 (__TEXT,__text) non-external _db2_open_query_with_expr
00007ff8168177d0 (__TEXT,__text) non-external _db2_page_uncompress_swap
00007ff8168882f0 (__TEXT,__text) non-external _db2_perform_callback
00007ff816a64a99 (__TEXT,__text) non-external _db2_read_query
00007ff816a7fc20 (__TEXT,__text) non-external _db2_release_datastore_no_sync
00007ff816a90d40 (__TEXT,__text) non-external _db2_serialize_cache
00007ff816a8ecb0 (__TEXT,__text) non-external _db2_set_dirty_chunks
00007ff816878d70 (__TEXT,__text) non-external _db2_shadow_datastore
00007ff81687d8b0 (__TEXT,__text) non-external _db2_shrink_cache
00007ff816872220 (__TEXT,__text) non-external _db2_store_obj
00007ff816a834b0 (__TEXT,__text) non-external _db2_store_obj_inner
00007ff816a83300 (__TEXT,__text) non-external _db2_store_obj_preamble
00007ff816a88390 (__TEXT,__text) non-external _db2_string_table_rdlock
00007ff816a8bfd0 (__TEXT,__text) non-external _db2_string_table_unlock
00007ff816a65910 (__TEXT,__text) non-external _db2_swap_page
00007ff816a66180 (__TEXT,__text) non-external _db2_tokenize_unique_localized_fields
00007ff81686a5b0 (__TEXT,__text) non-external _db2_update_obj_callback
00007ff81695a396 (__TEXT,__text) non-external _dbGCFree
00007ff8168a93f0 (__TEXT,__text) non-external _db_add_field
00007ff816a9ca60 (__TEXT,__text) non-external _db_add_field_with_cache
00007ff816910190 (__TEXT,__text) non-external _db_add_localized_string_field
00007ff816a9f080 (__TEXT,__text) non-external _db_apply
00007ff81685c900 (__TEXT,__text) non-external _db_cache_add_page
00007ff816aa30a0 (__TEXT,__text) non-external _db_cache_add_page_for_read
00007ff816aa2b90 (__TEXT,__text) non-external _db_cache_contains
00007ff816aa27b0 (__TEXT,__text) non-external _db_cache_dealloc
00007ff816aa2f80 (__TEXT,__text) non-external _db_cache_dirty_page
00007ff816817640 (__TEXT,__text) non-external _db_cache_find_page
00007ff816aa2cd0 (__TEXT,__text) non-external _db_cache_flush
00007ff81685b9c0 (__TEXT,__text) non-external _db_cache_flush_entry
00007ff816aa2df0 (__TEXT,__text) non-external _db_cache_mru
00007ff816825180 (__TEXT,__text) non-external _db_cache_page_mark_dirty
00007ff81687dd30 (__TEXT,__text) non-external _db_cache_shrink
00007ff81685b830 (__TEXT,__text) non-external _db_cache_upgrade_page
00007ff816a9bf90 (__TEXT,__text) non-external _db_cas_obj
00007ff8168945a0 (__TEXT,__text) non-external _db_check_datastore
00007ff816a9e8f0 (__TEXT,__text) non-external _db_clear_docids
00007ff816a9ebd0 (__TEXT,__text) non-external _db_clear_docids_cleanup
00007ff816a9e610 (__TEXT,__text) non-external _db_clear_docids_setup
00007ff816aa0120 (__TEXT,__text) non-external _db_close_query
00007ff81687c1a0 (__TEXT,__text) non-external _db_commit_shadow_complete_datastore
00007ff8168facd0 (__TEXT,__text) non-external _db_commit_shadow_datastore
00007ff8168f3550 (__TEXT,__text) non-external _db_commit_sync_datastore
00007ff8169261c0 (__TEXT,__text) non-external _db_compare_val
00007ff816a9aab0 (__TEXT,__text) non-external _db_cooldown_files
00007ff816a9f8c0 (__TEXT,__text) non-external _db_copy_delete_localized_term_ids
00007ff81683a1b0 (__TEXT,__text) non-external _db_copy_field_ids_with_buffer
00007ff816a9aef0 (__TEXT,__text) non-external _db_copy_field_ids_with_buffer_locked
00007ff8168a8ec0 (__TEXT,__text) non-external _db_copy_obj
00007ff816a9fba0 (__TEXT,__text) non-external _db_corespotlight_store
00007ff8168a7260 (__TEXT,__text) non-external _db_create_id_for_field
00007ff81682a830 (__TEXT,__text) non-external _db_create_id_for_value
00007ff816910900 (__TEXT,__text) non-external _db_create_obj
00007ff816a9b8d0 (__TEXT,__text) non-external _db_create_obj_with_buffer
00007ff81682aa00 (__TEXT,__text) non-external _db_create_static_strings
00007ff81682e280 (__TEXT,__text) non-external _db_datastore_largest_oid
00007ff816a9ce80 (__TEXT,__text) non-external _db_delete_field
00007ff8168d7e20 (__TEXT,__text) non-external _db_delete_field_weak
00007ff81690ff30 (__TEXT,__text) non-external _db_delete_fields_with_flags
00007ff816913f80 (__TEXT,__text) non-external _db_delete_obj
00007ff816a9c500 (__TEXT,__text) non-external _db_delete_obj_with_flags
00007ff81682e8d0 (__TEXT,__text) non-external _db_deserialize_cache
00007ff8168688b0 (__TEXT,__text) non-external _db_dirty_datastore
00007ff8168f2100 (__TEXT,__text) non-external _db_downgrade_datastore
00007ff81685f9e3 (__TEXT,__text) non-external _db_downgrade_lock
00007ff816a9a760 (__TEXT,__text) non-external _db_ensure_open_files
00007ff816a918f0 (__TEXT,__text) non-external _db_equal_qps
00007ff816a91130 (__TEXT,__text) non-external _db_eval_obj_qp_array_set_match_at_index
00007ff81686ced0 (__TEXT,__text) non-external _db_eval_obj_with_options
00007ff816a99190 (__TEXT,__text) non-external _db_fast_dirty_datastore_if_necessary
00007ff816a92340 (__TEXT,__text) non-external _db_fieldMatchCompare
00007ff8168f1cc0 (__TEXT,__text) non-external _db_flush_datastore
00007ff8168b0170 (__TEXT,__text) non-external _db_free_query_node
00007ff816a9f5e0 (__TEXT,__text) non-external _db_garbage_collect_strings
00007ff8168a8f20 (__TEXT,__text) non-external _db_get_field
00007ff8168c4c00 (__TEXT,__text) non-external _db_get_field_by_id
00007ff816880860 (__TEXT,__text) non-external _db_get_field_id_limit
00007ff816a9d2a0 (__TEXT,__text) non-external _db_get_field_locked
00007ff81683a640 (__TEXT,__text) non-external _db_get_field_name_for_id
00007ff816a9db50 (__TEXT,__text) non-external _db_get_field_name_for_id_locked
00007ff81686c880 (__TEXT,__text) non-external _db_get_fields_generation
00007ff816839dd0 (__TEXT,__text) non-external _db_get_id_for_field
00007ff816a9b340 (__TEXT,__text) non-external _db_get_id_for_field_locked
00007ff8168a70a0 (__TEXT,__text) non-external _db_get_id_for_string
00007ff816a9e1f0 (__TEXT,__text) non-external _db_get_localized_string
00007ff8168a82d0 (__TEXT,__text) non-external _db_get_obj
00007ff8168cd370 (__TEXT,__text) non-external _db_get_obj_callback
00007ff8168343d0 (__TEXT,__text) non-external _db_get_object_count
00007ff81684f240 (__TEXT,__text) non-external _db_get_offsets_for_fields
00007ff816a995d0 (__TEXT,__text) non-external _db_get_size
00007ff816860290 (__TEXT,__text) non-external _db_get_string_for_id
00007ff8168cd970 (__TEXT,__text) non-external _db_get_string_for_id_locked
00007ff816839d20 (__TEXT,__text) non-external _db_hash_qps
00007ff816a98d70 (__TEXT,__text) non-external _db_io_error
00007ff81688b2e0 (__TEXT,__text) non-external _db_is_dirty
00007ff816a8e9b0 (__TEXT,__text) non-external _db_iterate_localized_field
00007ff8168f0ae0 (__TEXT,__text) non-external _db_lock_datastore
00007ff816837d1f (__TEXT,__text) non-external _db_longread_lock
00007ff8169ed7ec (__TEXT,__text) non-external _db_longread_unlock
00007ff8168ac730 (__TEXT,__text) non-external _db_make_query_node
00007ff8168cd7d0 (__TEXT,__text) non-external _db_next_field
00007ff816aa0400 (__TEXT,__text) non-external _db_obj_iter_create_subiterators
00007ff81681ffe0 (__TEXT,__text) non-external _db_obj_iter_create_with_filter
00007ff8168c3f50 (__TEXT,__text) non-external _db_obj_iter_next
00007ff816aa0390 (__TEXT,__text) non-external _db_obj_iter_preserve_uniqued_arrays
00007ff8168c5210 (__TEXT,__text) non-external _db_obj_iter_release
00007ff81684f5b0 (__TEXT,__text) non-external _db_obj_iter_return_page
00007ff816aa0320 (__TEXT,__text) non-external _db_obj_iter_set_oids_with_filter
00007ff8168c51a0 (__TEXT,__text) non-external _db_obj_iter_suspend
00007ff8168b11d0 (__TEXT,__text) non-external _db_open_files
00007ff816aa0040 (__TEXT,__text) non-external _db_open_query_with_expr
00007ff816888150 (__TEXT,__text) non-external _db_perform_callback
00007ff816830310 (__TEXT,__text) non-external _db_query_tree_apply_block
00007ff8168208bc (__TEXT,__text) non-external _db_read_lock
00007ff816aa00b0 (__TEXT,__text) non-external _db_read_query
00007ff8169ed7b6 (__TEXT,__text) non-external _db_read_unlock
00007ff816a9a340 (__TEXT,__text) non-external _db_release_datastore_no_sync
00007ff8168c6b70 (__TEXT,__text) non-external _db_release_files
00007ff816a95df0 (__TEXT,__text) non-external _db_render_query_tree
00007ff8168195a0 (__TEXT,__text) non-external _db_restore_dirty_chunk_info
00007ff81688801d (__TEXT,__text) non-external _db_rwlock_alloc_waiter
00007ff81688724a (__TEXT,__text) non-external _db_rwlock_destroy
00007ff8168209a6 (__TEXT,__text) non-external _db_rwlock_reader_excluded
00007ff816887f47 (__TEXT,__text) non-external _db_rwlock_wait
00007ff816888070 (__TEXT,__text) non-external _db_rwlock_waiter_list_enqueue_inner
00007ff81682534f (__TEXT,__text) non-external _db_rwlock_wakeup
00007ff81682cf33 (__TEXT,__text) non-external _db_rwlock_writer_excluded
00007ff816a928b0 (__TEXT,__text) non-external _db_sanitize_query_tree
00007ff816a9fd60 (__TEXT,__text) non-external _db_serialize_cache
00007ff8168295e0 (__TEXT,__text) non-external _db_set_dirty_callback
00007ff816819cb0 (__TEXT,__text) non-external _db_set_dirty_chunks
00007ff816829420 (__TEXT,__text) non-external _db_set_garbage_collector
00007ff8168f56f0 (__TEXT,__text) non-external _db_shadow_datastore
00007ff816919370 (__TEXT,__text) non-external _db_shrink_cache
00007ff81687afb0 (__TEXT,__text) non-external _db_store_dirty_chunk_info
00007ff8168a95b0 (__TEXT,__text) non-external _db_store_obj
00007ff816abdb70 (__TEXT,__const) non-external _db_string_page_flags
00007ff816a9fc80 (__TEXT,__text) non-external _db_string_table_rdlock
00007ff816a9fcf0 (__TEXT,__text) non-external _db_string_table_unlock
00007ff8168cdb20 (__TEXT,__text) non-external _db_unlock_datastore
00007ff8168a9750 (__TEXT,__text) non-external _db_update_obj
00007ff816887d70 (__TEXT,__text) non-external _db_update_obj_callback
00007ff8168601d7 (__TEXT,__text) non-external _db_updateset_delete_object
00007ff816a3824c (__TEXT,__text) non-external _db_updateset_insert_object
00007ff816875b7e (__TEXT,__text) non-external _db_updateset_iterate
00007ff816872515 (__TEXT,__text) non-external _db_upgrade_lock
00007ff816a9fc10 (__TEXT,__text) non-external _db_uses_stringmap
00007ff8168cd600 (__TEXT,__text) non-external _db_validate_obj
00007ff81682cfac (__TEXT,__text) non-external _db_write_unlock
00007ff8169ed8a8 (__TEXT,__text) non-external _db_writer_yield_lock
00007ff8413add48 (__DATA_CONST,__const) non-external _dbqpDictionaryKeyCallbacks
00007ff816929bfa (__TEXT,__text) non-external _deallocFetchClientStateCtx
00007ff8168653f5 (__TEXT,__text) non-external _decodeDBOToDictionary
00007ff816aae2bc (__TEXT,__text) non-external _decodeFlags
00007ff8168add01 (__TEXT,__text) non-external _decorateExpandingFunctions
00007ff816a1c774 (__TEXT,__text) non-external _deepCopyChildIdentifiersIntoArray
00007ff816ab1cc4 (__TEXT,__text) non-external _defragmentPage
00007ff81687d4d5 (__TEXT,__text) non-external _delayed_op0
00007ff816918b1f (__TEXT,__text) non-external _delayed_op1
00007ff816919078 (__TEXT,__text) non-external _delayed_op2
00007ff8169190de (__TEXT,__text) non-external _delayed_op3
00007ff816888817 (__TEXT,__text) non-external _delayed_op4
00007ff81687df21 (__TEXT,__text) non-external _delayed_op_final
00007ff816969d6d (__TEXT,__text) non-external _delayed_op_prop0
00007ff816969db4 (__TEXT,__text) non-external _delayed_op_prop1
00007ff816969e0d (__TEXT,__text) non-external _delayed_op_prop2
00007ff816969e63 (__TEXT,__text) non-external _delayed_op_prop3
00007ff816969eb9 (__TEXT,__text) non-external _delayed_op_prop4
00007ff816954e36 (__TEXT,__text) non-external _deleteCSAttributes
00007ff842cfa44c (__DATA,__bss) non-external _deleteDocument._COUNT_
00007ff842cfa450 (__DATA,__bss) non-external _deleteDocument._COUNT_.448
00007ff816915a0e (__TEXT,__text) non-external _deleteIndexDocument
00007ff81692fe95 (__TEXT,__text) non-external _delete_index_recovery_files
00007ff816955f07 (__TEXT,__text) non-external _dictionaryFromIndexingEvent
00007ff81681c1da (__TEXT,__text) non-external _dirStoreInit
00007ff816a08bf3 (__TEXT,__text) non-external _directoryDumpDirectoryPaths
00007ff816a0972c (__TEXT,__text) non-external _directoryOverlayMoveDirectory
00007ff816887409 (__TEXT,__text) non-external _directoryOverlayProcessPaths
00007ff816a090aa (__TEXT,__text) non-external _directoryOverlay_unlock
00007ff816873481 (__TEXT,__text) non-external _directoryStoreEnsurePage
00007ff81688ee1b (__TEXT,__text) non-external _directoryStoreEnsurePath
00007ff816874414 (__TEXT,__text) non-external _directoryStoreGetDirectoryWithPath
00007ff816a02e25 (__TEXT,__text) non-external _directoryStoreGetParent
00007ff81685d121 (__TEXT,__text) non-external _directoryStoreGetPath
00007ff816885439 (__TEXT,__text) non-external _directoryStoreMakePathWithPostingsOffset
00007ff816872c2f (__TEXT,__text) non-external _directoryStoreMergeUpdateSet
00007ff816a01808 (__TEXT,__text) non-external _directoryStoreMoveDirectory
00007ff816a0165c (__TEXT,__text) non-external _directoryStoreNewTreePage
00007ff81685d83b (__TEXT,__text) non-external _directoryStorePageFindItemOffset
00007ff81685db43 (__TEXT,__text) non-external _directoryStorePageGetSize
00007ff81687d347 (__TEXT,__text) non-external _directoryStoreReaderGetDirectoryWithPath
00007ff81685d4a4 (__TEXT,__text) non-external _directoryStoreReaderTreeFindItemOffset
00007ff816a034c5 (__TEXT,__text) non-external _directoryStoreSetParentForMove
00007ff8168681a1 (__TEXT,__text) non-external _directoryStoreTreeFindItemOffset
00007ff816a01287 (__TEXT,__text) non-external _directoryStoreValidate
00007ff8168685fb (__TEXT,__text) non-external _directoryStoreWriterGetParent
00007ff816867ec9 (__TEXT,__text) non-external _directoryStoreWriterGetPath
00007ff81685d756 (__TEXT,__text) non-external _directoryTreePageGetSize
00007ff8169c1eef (__TEXT,__text) non-external _dirtyStorageOffsets
00007ff8169c267f (__TEXT,__text) non-external _dirtyStoragePage
00007ff81688f8e9 (__TEXT,__text) non-external _dirtyStore
00007ff81687e573 (__TEXT,__text) non-external _disableProcMon
00007ff81682c80a (__TEXT,__text) non-external _disableWritingForAllButLastOfRunsOfTransaction
                 (undefined) external _dispatch_activate (from libSystem)
                 (undefined) external _dispatch_after (from libSystem)
                 (undefined) external _dispatch_apply (from libSystem)
                 (undefined) external _dispatch_apply_f (from libSystem)
                 (undefined) external _dispatch_assert_queue$V2 (from libSystem)
                 (undefined) external _dispatch_assert_queue_not$V2 (from libSystem)
                 (undefined) external _dispatch_async (from libSystem)
                 (undefined) external _dispatch_async_enforce_qos_class_f (from libSystem)
                 (undefined) external _dispatch_barrier_async (from libSystem)
                 (undefined) external _dispatch_barrier_async_f (from libSystem)
                 (undefined) external _dispatch_barrier_sync (from libSystem)
                 (undefined) external _dispatch_block_create (from libSystem)
                 (undefined) external _dispatch_block_create_with_qos_class (from libSystem)
                 (undefined) external _dispatch_get_current_queue (from libSystem)
                 (undefined) external _dispatch_get_global_queue (from libSystem)
                 (undefined) external _dispatch_get_specific (from libSystem)
                 (undefined) external _dispatch_group_async (from libSystem)
                 (undefined) external _dispatch_group_async_f (from libSystem)
                 (undefined) external _dispatch_group_create (from libSystem)
                 (undefined) external _dispatch_group_enter (from libSystem)
                 (undefined) external _dispatch_group_leave (from libSystem)
                 (undefined) external _dispatch_group_notify (from libSystem)
                 (undefined) external _dispatch_group_wait (from libSystem)
                 (undefined) external _dispatch_once (from libSystem)
                 (undefined) external _dispatch_queue_attr_make_initially_inactive (from libSystem)
                 (undefined) external _dispatch_queue_attr_make_with_overcommit (from libSystem)
                 (undefined) external _dispatch_queue_attr_make_with_qos_class (from libSystem)
                 (undefined) external _dispatch_queue_create (from libSystem)
                 (undefined) external _dispatch_queue_create_with_target$V2 (from libSystem)
                 (undefined) external _dispatch_queue_get_label (from libSystem)
                 (undefined) external _dispatch_queue_set_specific (from libSystem)
                 (undefined) external _dispatch_queue_set_width (from libSystem)
                 (undefined) external _dispatch_release (from libSystem)
                 (undefined) external _dispatch_resume (from libSystem)
                 (undefined) external _dispatch_retain (from libSystem)
                 (undefined) external _dispatch_semaphore_create (from libSystem)
                 (undefined) external _dispatch_semaphore_signal (from libSystem)
                 (undefined) external _dispatch_semaphore_wait (from libSystem)
                 (undefined) external _dispatch_source_cancel (from libSystem)
                 (undefined) external _dispatch_source_create (from libSystem)
                 (undefined) external _dispatch_source_set_event_handler (from libSystem)
                 (undefined) external _dispatch_source_set_timer (from libSystem)
                 (undefined) external _dispatch_suspend (from libSystem)
                 (undefined) external _dispatch_sync (from libSystem)
                 (undefined) external _dispatch_time (from libSystem)
                 (undefined) external _dispatch_workloop_create (from libSystem)
                 (undefined) external _dispatch_workloop_create_inactive (from libSystem)
                 (undefined) external _dispatch_workloop_set_autorelease_frequency (from libSystem)
00007ff816869a4a (__TEXT,__text) non-external _doChildFile
00007ff8168365ae (__TEXT,__text) non-external _doExecuteCracked
00007ff816888a90 (__TEXT,__text) non-external _doFastFlushIndex
00007ff81681d36d (__TEXT,__text) non-external _doInsertDirectory
00007ff816a0966f (__TEXT,__text) non-external _doInsertDirectory.6300
00007ff816a0920b (__TEXT,__text) non-external _doInsertItem
00007ff8169257d0 (__TEXT,__text) non-external _do_compare
00007ff816aaf7a6 (__TEXT,__text) non-external _dropCell
00007ff8168a3ed3 (__TEXT,__text) non-external _dropThreadId
00007ff816a659f0 (__TEXT,__text) non-external _dst_malloc
00007ff8169530fe (__TEXT,__text) non-external _dummy_routine
00007ff8168824eb (__TEXT,__text) non-external _dumpDirectoryStore
00007ff816882ff5 (__TEXT,__text) non-external _dumpDirectoryStorePage
00007ff8168ff2e0 (__TEXT,__text) non-external _dumpFlatData
00007ff8168fedf0 (__TEXT,__text) non-external _dumpTrieData
00007ff81690e2a0 (__TEXT,__text) non-external _dumpTrieFatData
                 (undefined) external _dup (from libSystem)
00007ff816888669 (__TEXT,__text) non-external _enableProcMon
00007ff81691c1ed (__TEXT,__text) non-external _encodeCTypeField
00007ff8169530f4 (__TEXT,__text) non-external _endTransaction
00007ff81696799c (__TEXT,__text) non-external _enqueueForProcessing
00007ff816a1e79b (__TEXT,__text) non-external _enqueueQuery
00007ff816844bb7 (__TEXT,__text) non-external _evaluateFuzzyQueryForIndex
00007ff8169e4ab9 (__TEXT,__text) non-external _eventParseDBO
00007ff8169e5d9a (__TEXT,__text) non-external _eventParseField
00007ff842cfa7b0 (__DATA,__bss) non-external _exc_pthread_key
00007ff816aa7db1 (__TEXT,__text) non-external _exc_server
00007ff816aa72ad (__TEXT,__text) non-external _exc_server_routine
00007ff841a086a0 (__DATA_DIRTY,__bss) non-external _exceptionSequenceNum
                 (undefined) external _exit (from libSystem)
00007ff8168e7c27 (__TEXT,__text) non-external _expandMap
00007ff8168e79d9 (__TEXT,__text) non-external _expandUnsafeMapNew
00007ff816abc450 (__TEXT,__const) non-external _expansions_check
00007ff816a21fdc (__TEXT,__text) non-external _expensiveNodeCheck
00007ff816872ac0 (__TEXT,__text) non-external _extendBlock
00007ff8169f24f0 (__TEXT,__text) non-external _extractConstrainingDocSets
00007ff816897980 (__TEXT,__text) non-external _faccurate_realpath
00007ff8168ada90 (__TEXT,__text) non-external _factor
00007ff816925028 (__TEXT,__text) non-external _factorRewrite
00007ff816862047 (__TEXT,__text) non-external _fastFieldFromCFType
00007ff841a0ca70 (__DATA_DIRTY,__bss) non-external _fastFieldFromCFType.onceToken
00007ff841a087d8 (__DATA_DIRTY,__bss) non-external _fastFieldFromCFType.sBoolTypeID
00007ff841a087e0 (__DATA_DIRTY,__bss) non-external _fastFieldFromCFType.sDataTypeID
00007ff841a087d0 (__DATA_DIRTY,__bss) non-external _fastFieldFromCFType.sDateTypeID
00007ff841a087e8 (__DATA_DIRTY,__bss) non-external _fastFieldFromCFType.sNullTypeID
00007ff841a087c8 (__DATA_DIRTY,__bss) non-external _fastFieldFromCFType.sNumberTypeID
00007ff841a087c0 (__DATA_DIRTY,__bss) non-external _fastFieldFromCFType.sStringTypeID
00007ff81691dd54 (__TEXT,__text) non-external _fastFlushIndex
00007ff8168617df (__TEXT,__text) non-external _fastUTF8String
00007ff816a70440 (__TEXT,__text) non-external _fast_compress_limitedOutput
