00000001e2d20868 (__DATA,__data) external _DefaultServerName
00000001d37c2a14 (__TEXT,__text) external _phLibNfc_GetSmbLogProc
00000001d37c2ab0 (__TEXT,__text) external _phLibNfc_GetSmbLogProcComplete
00000001d37c3640 (__TEXT,__text) external _phLibNfc_GetSuicaSysCodeCmd
00000001d37c379c (__TEXT,__text) external _phLibNfc_GetSuicaSysCodeComplete
00000001d37c36f4 (__TEXT,__text) external _phLibNfc_GetSuicaSysCodeProc
00000001d37c2600 (__TEXT,__text) external _phLibNfc_GetSwio1VoltageCmd
00000001d37c27a4 (__TEXT,__text) external _phLibNfc_GetSwio2VoltageCmd
00000001d37c2694 (__TEXT,__text) external _phLibNfc_GetSwioPadVoltageProc
00000001d37c2838 (__TEXT,__text) external _phLibNfc_GetSwioPadVoltageSeqComplete
00000001d3796ba8 (__TEXT,__text) external _phLibNfc_GetTagInfo
00000001d379aff8 (__TEXT,__text) external _phLibNfc_GetTagTypeInit
00000001d379b138 (__TEXT,__text) external _phLibNfc_GetTagTypeMoreInfo
00000001d379b3ac (__TEXT,__text) external _phLibNfc_GetTagTypeMoreInfoResp
00000001d379b098 (__TEXT,__text) external _phLibNfc_GetTagTypeResp
00000001d379bdf0 (__TEXT,__text) external _phLibNfc_GetTagTypeSeqComplete
00000001d37b4f80 (__TEXT,__text) external _phLibNfc_GetTechModeAndRfInterface
00000001d379d658 (__TEXT,__text) external _phLibNfc_GetTranscvResp
00000001d37c3454 (__TEXT,__text) external _phLibNfc_GetVasCodeCfgCmd
00000001d37c3584 (__TEXT,__text) external _phLibNfc_GetVasCodeCfgComplete
00000001d37c34dc (__TEXT,__text) external _phLibNfc_GetVasCodeCfgProc
00000001d375f668 (__TEXT,__text) external _phLibNfc_Get_IoctlId
00000001d377c408 (__TEXT,__text) external _phLibNfc_Get_TagIds
00000001d37c3cf0 (__TEXT,__text) external _phLibNfc_HLMCfgComplete
00000001d37af008 (__TEXT,__text) external _phLibNfc_HandleInternalEvent
00000001d37af628 (__TEXT,__text) external _phLibNfc_HandlePriorityEvent
00000001d37b7fb8 (__TEXT,__text) external _phLibNfc_HciCreateApduPipe
00000001d37b80a4 (__TEXT,__text) external _phLibNfc_HciCreateApduPipeProc
00000001d37b8a08 (__TEXT,__text) external _phLibNfc_HciDataSend
00000001d37b8ea0 (__TEXT,__text) external _phLibNfc_HciDataSendProc
00000001d37b880c (__TEXT,__text) external _phLibNfc_HciDeInit
00000001d37bd2c0 (__TEXT,__text) external _phLibNfc_HciEvtEndofOptRcvd
00000001d37b8584 (__TEXT,__text) external _phLibNfc_HciGetAPDU_MaxWaitTime
00000001d37b8684 (__TEXT,__text) external _phLibNfc_HciGetAPDU_MaxWtTimeProc
00000001d37b8374 (__TEXT,__text) external _phLibNfc_HciGetMax_C_APDU
00000001d37b8474 (__TEXT,__text) external _phLibNfc_HciGetMax_C_APDUProc
00000001d37b7d3c (__TEXT,__text) external _phLibNfc_HciInitComplete
00000001d37b8178 (__TEXT,__text) external _phLibNfc_HciOpenAPDUPipe
00000001d37b8270 (__TEXT,__text) external _phLibNfc_HciOpenAPDUPipeProc
00000001d37b7534 (__TEXT,__text) external _phLibNfc_HciOpenAdmPipe
00000001d37b7648 (__TEXT,__text) external _phLibNfc_HciOpenAdmPipeProc
00000001d37b952c (__TEXT,__text) external _phLibNfc_HciRawDataSend
00000001d37b91d8 (__TEXT,__text) external _phLibNfc_HciRawDataSendProc
00000001d37b7730 (__TEXT,__text) external _phLibNfc_HciSetWhiteList
00000001d37b7998 (__TEXT,__text) external _phLibNfc_HciSetWhiteListProc
00000001d37baec0 (__TEXT,__text) external _phLibNfc_IFPwrCtrlCmd
00000001d37baf64 (__TEXT,__text) external _phLibNfc_IFPwrCtrlResp
00000001d37bafe0 (__TEXT,__text) external _phLibNfc_IFPwrCtrlSeqComplete
00000001d37badcc (__TEXT,__text) external _phLibNfc_IFSePowerCycleSeqComplete
00000001d37ba4ac (__TEXT,__text) external _phLibNfc_IFSetSeModeSeqComplete
00000001d3799ae8 (__TEXT,__text) external _phLibNfc_ISO_14443_3B_AttribResp
00000001d3799b78 (__TEXT,__text) external _phLibNfc_ISO_14443_3B_PresChkConnComplete
00000001d37b57b4 (__TEXT,__text) external _phLibNfc_Init2Discovery
00000001d37b5720 (__TEXT,__text) external _phLibNfc_Init2InitEnDisMultiTag
00000001d377d248 (__TEXT,__text) external _phLibNfc_InitCb
00000001d37bd930 (__TEXT,__text) external _phLibNfc_InitCompleteWdTimer
00000001d37bda18 (__TEXT,__text) external _phLibNfc_InitCompleteWdTimerCb
00000001d3779c90 (__TEXT,__text) external _phLibNfc_InitSetConfig
00000001d377a078 (__TEXT,__text) external _phLibNfc_InitSetConfigProcess
00000001d377a390 (__TEXT,__text) external _phLibNfc_InitSetMapping
00000001d377a468 (__TEXT,__text) external _phLibNfc_InitSetMappingProcess
00000001d3778f18 (__TEXT,__text) external _phLibNfc_Initialize
00000001d377a848 (__TEXT,__text) external _phLibNfc_InitializeComplete
00000001d3779050 (__TEXT,__text) external _phLibNfc_InitializeProcess
00000001d377c498 (__TEXT,__text) external _phLibNfc_Initialize_TagIds
00000001d379c9d4 (__TEXT,__text) external _phLibNfc_InternalPrepareConnect
00000001d375af34 (__TEXT,__text) external _phLibNfc_InternalSequence
00000001d3778544 (__TEXT,__text) external _phLibNfc_InternalTransceive
00000001d37b3a0c (__TEXT,__text) external _phLibNfc_InvokeDiscDisconnCb
00000001d379d6a4 (__TEXT,__text) external _phLibNfc_InvokeNciTranscvComplete
00000001d37b3b40 (__TEXT,__text) external _phLibNfc_InvokePendingCb
00000001d37bd3bc (__TEXT,__text) external _phLibNfc_InvokeSeNtfCallback
00000001d377fb30 (__TEXT,__text) external _phLibNfc_Invoke_Pending_Cb
00000001d375f8b0 (__TEXT,__text) external _phLibNfc_IoctlClearAbortDnldCtx
00000001d375d5b0 (__TEXT,__text) external _phLibNfc_IoctlGetIfResValComplete
00000001d375dc64 (__TEXT,__text) external _phLibNfc_IoctlGetRfCalDataCmd
00000001d375dcf4 (__TEXT,__text) external _phLibNfc_IoctlGetRfCalDataComplete
00000001d375cf3c (__TEXT,__text) external _phLibNfc_IoctlGetRfCfgCmd
00000001d375d3a0 (__TEXT,__text) external _phLibNfc_IoctlGetRfCfgComplete
00000001d375cfdc (__TEXT,__text) external _phLibNfc_IoctlGetRfCfgProc
00000001d375da50 (__TEXT,__text) external _phLibNfc_IoctlGetRfRegCmd
00000001d375d6b0 (__TEXT,__text) external _phLibNfc_IoctlGetSpmiGpioCmd
00000001d375d99c (__TEXT,__text) external _phLibNfc_IoctlGetSpmiGpioComplete
00000001d375d750 (__TEXT,__text) external _phLibNfc_IoctlGetSpmiGpioProc
00000001d375dda8 (__TEXT,__text) external _phLibNfc_IoctlLoopbackCmd
00000001d375de8c (__TEXT,__text) external _phLibNfc_IoctlLoopbackComplete
00000001d375de40 (__TEXT,__text) external _phLibNfc_IoctlMgmt_Transceive_CB
00000001d375f99c (__TEXT,__text) external _phLibNfc_IoctlRfConfig
00000001d375c274 (__TEXT,__text) external _phLibNfc_IoctlSetCfgSignedComplete
00000001d375db80 (__TEXT,__text) external _phLibNfc_IoctlSetGetRfCalDataProc
00000001d375bdc4 (__TEXT,__text) external _phLibNfc_IoctlSetPropRfCfgCmd
00000001d375c018 (__TEXT,__text) external _phLibNfc_IoctlSetPropRfCfgComplete
00000001d375daf0 (__TEXT,__text) external _phLibNfc_IoctlSetRfCalDataCmd
00000001d375dbcc (__TEXT,__text) external _phLibNfc_IoctlSetRfCalDataComplete
00000001d375c3bc (__TEXT,__text) external _phLibNfc_IoctlSetRfCfgCmd
00000001d375c528 (__TEXT,__text) external _phLibNfc_IoctlSetRfCfgComplete
00000001d375bf3c (__TEXT,__text) external _phLibNfc_IoctlSetRfCfgProc
00000001d375df5c (__TEXT,__text) external _phLibNfc_IoctlSetSysCfgProc
00000001d375dfd0 (__TEXT,__text) external _phLibNfc_IoctlSysCfgComplete
00000001f25da2a0 (__AUTH_CONST,__const) non-external _phLibNfc_IoctlTbl
00000001d375eff0 (__TEXT,__text) external _phLibNfc_Ioctl_ClearSpmiErrorRegs
00000001d375e074 (__TEXT,__text) external _phLibNfc_Ioctl_DisableDtaMode
00000001d375f2ac (__TEXT,__text) external _phLibNfc_Ioctl_DnldGetDieID
00000001d375ed10 (__TEXT,__text) external _phLibNfc_Ioctl_DnldMemRead
00000001d375eb40 (__TEXT,__text) external _phLibNfc_Ioctl_DnldMemWrite
00000001d375ec1c (__TEXT,__text) external _phLibNfc_Ioctl_DnldReadLog
00000001d375edec (__TEXT,__text) external _phLibNfc_Ioctl_EnableDnldMode
00000001d375e100 (__TEXT,__text) external _phLibNfc_Ioctl_EnableDtaMode
00000001d375f1f8 (__TEXT,__text) external _phLibNfc_Ioctl_EnableNciMode
00000001d375e56c (__TEXT,__text) external _phLibNfc_Ioctl_GetDnldIntgInfo
00000001d3763508 (__TEXT,__text) external _phLibNfc_Ioctl_GetRfCalData
00000001d375f088 (__TEXT,__text) external _phLibNfc_Ioctl_GetSpmiConfigRegs
00000001d375ef48 (__TEXT,__text) external _phLibNfc_Ioctl_GetSpmiErrorRegs
00000001d375e36c (__TEXT,__text) external _phLibNfc_Ioctl_GetSpmiGpio
00000001d375f374 (__TEXT,__text) external _phLibNfc_Ioctl_LoopbackTransceive
00000001d375fcdc (__TEXT,__text) external _phLibNfc_Ioctl_Mgmt_CB
00000001d375e848 (__TEXT,__text) external _phLibNfc_Ioctl_NfccTimerCfg
00000001d375e968 (__TEXT,__text) external _phLibNfc_Ioctl_PrbsTest
00000001d375e290 (__TEXT,__text) external _phLibNfc_Ioctl_PropGetIFResVal
00000001d375e460 (__TEXT,__text) external _phLibNfc_Ioctl_PropGetRfConfig
00000001d375e18c (__TEXT,__text) external _phLibNfc_Ioctl_PropGetRfRegs
00000001d37635b8 (__TEXT,__text) external _phLibNfc_Ioctl_PropSetConfigSigned
00000001d376375c (__TEXT,__text) external _phLibNfc_Ioctl_PropSetCrcChkConfig
00000001d3763674 (__TEXT,__text) external _phLibNfc_Ioctl_PropSetPwrTrackConfig
00000001d375e638 (__TEXT,__text) external _phLibNfc_Ioctl_PropSetRfConfig
00000001d375eab4 (__TEXT,__text) external _phLibNfc_Ioctl_SWP1Test
00000001d375ea28 (__TEXT,__text) external _phLibNfc_Ioctl_SWP2Test
00000001d3763458 (__TEXT,__text) external _phLibNfc_Ioctl_SetRfCalData
00000001d375e78c (__TEXT,__text) external _phLibNfc_Ioctl_SetRfConfig
00000001d375f140 (__TEXT,__text) external _phLibNfc_Ioctl_SetSpmiConfigRegs
00000001d375eea0 (__TEXT,__text) external _phLibNfc_Ioctl_SetSpmiGpio
00000001d375e6f4 (__TEXT,__text) external _phLibNfc_Ioctl_SetSystemConfigs
00000001d375e960 (__TEXT,__text) external _phLibNfc_Ioctl_SwitchSWPMode
00000001d37ac83c (__TEXT,__text) external _phLibNfc_IsFirstBuffer
00000001d376563c (__TEXT,__text) external _phLibNfc_IsShutDownInProgress
00000001d37582a8 (__TEXT,__text) external _phLibNfc_Iso15693Map
00000001d379df58 (__TEXT,__text) external _phLibNfc_IsoDepFelicaPresChk_Cb
00000001d379dc14 (__TEXT,__text) external _phLibNfc_JewelMap
00000001d37c69e4 (__TEXT,__text) external _phLibNfc_L2EventProc
00000001d37bc6ec (__TEXT,__text) external _phLibNfc_LaunchChildDeviceSequence
00000001d377ce84 (__TEXT,__text) external _phLibNfc_LibNfcRecovery
00000001d3773ff8 (__TEXT,__text) external _phLibNfc_ListenModeDeactvNtfHandler
00000001d3798f80 (__TEXT,__text) external _phLibNfc_Llcp_Accept
00000001d3798f28 (__TEXT,__text) external _phLibNfc_Llcp_Activate
00000001d3798f70 (__TEXT,__text) external _phLibNfc_Llcp_Bind
00000001d3798f20 (__TEXT,__text) external _phLibNfc_Llcp_CheckLlcp
00000001d3798f58 (__TEXT,__text) external _phLibNfc_Llcp_Close
00000001d3798f90 (__TEXT,__text) external _phLibNfc_Llcp_Connect
00000001d3798f98 (__TEXT,__text) external _phLibNfc_Llcp_ConnectByUri
00000001d3798f30 (__TEXT,__text) external _phLibNfc_Llcp_Deactivate
00000001d3798fa0 (__TEXT,__text) external _phLibNfc_Llcp_Disconnect
00000001d3798f48 (__TEXT,__text) external _phLibNfc_Llcp_DiscoverServices
00000001d3798f38 (__TEXT,__text) external _phLibNfc_Llcp_GetLocalInfo
00000001d3798f40 (__TEXT,__text) external _phLibNfc_Llcp_GetRemoteInfo
00000001d3798f78 (__TEXT,__text) external _phLibNfc_Llcp_Listen
00000001d3798fa8 (__TEXT,__text) external _phLibNfc_Llcp_Recv
00000001d3798fb0 (__TEXT,__text) external _phLibNfc_Llcp_RecvFrom
00000001d3798f88 (__TEXT,__text) external _phLibNfc_Llcp_Reject
00000001d3798fb8 (__TEXT,__text) external _phLibNfc_Llcp_Send
00000001d3798fc0 (__TEXT,__text) external _phLibNfc_Llcp_SendTo
00000001d3798f50 (__TEXT,__text) external _phLibNfc_Llcp_Socket
00000001d3798f60 (__TEXT,__text) external _phLibNfc_Llcp_SocketGetLocalOptions
00000001d3798f68 (__TEXT,__text) external _phLibNfc_Llcp_SocketGetRemoteOptions
00000001d3764d94 (__TEXT,__text) external _phLibNfc_LogConnCloseCb
00000001d377d56c (__TEXT,__text) external _phLibNfc_LogEepromUserData
00000001d37c7cc8 (__TEXT,__text) external _phLibNfc_LoggingNtfHandler
00000001d37c9e50 (__TEXT,__text) external _phLibNfc_LpcdTraceNtfHandler
00000001d37ad3cc (__TEXT,__text) external _phLibNfc_MFCIncDecResPayloadComplete
00000001d37ad24c (__TEXT,__text) external _phLibNfc_MFCIncDecRestorePayload
00000001d37ad068 (__TEXT,__text) external _phLibNfc_MFCIncDecRestoreResp
00000001d37ad338 (__TEXT,__text) external _phLibNfc_MFCIncDecRestore_PayloadResp
00000001d37aceec (__TEXT,__text) external _phLibNfc_MFCIncDecTrRestoreCmd
00000001d37ad144 (__TEXT,__text) external _phLibNfc_MFCIncDecTrRestoreComplete
00000001d37ad818 (__TEXT,__text) external _phLibNfc_MFCSendAuthCmdComplete
00000001d37ad504 (__TEXT,__text) external _phLibNfc_MFCTransferResp
00000001d37acdf8 (__TEXT,__text) external _phLibNfc_MFCWrite16Complete
00000001d37b4ac4 (__TEXT,__text) external _phLibNfc_MapBitRate
00000001d379d2b8 (__TEXT,__text) external _phLibNfc_MapCmds
00000001d379ece4 (__TEXT,__text) external _phLibNfc_MapDesfireTagType
00000001d3765ea8 (__TEXT,__text) external _phLibNfc_MapRemDevType
00000001d37b4504 (__TEXT,__text) external _phLibNfc_MapRemoteDevA
00000001d37b473c (__TEXT,__text) external _phLibNfc_MapRemoteDevAJewel
00000001d37b48dc (__TEXT,__text) external _phLibNfc_MapRemoteDevB
00000001d3777f04 (__TEXT,__text) external _phLibNfc_MapRemoteDevCeHost
00000001d37b4a14 (__TEXT,__text) external _phLibNfc_MapRemoteDevFelica
00000001d379c4d4 (__TEXT,__text) external _phLibNfc_MapRemoteDevHandle
00000001d37583c4 (__TEXT,__text) external _phLibNfc_MapRemoteDevIso15693
00000001d37b47ec (__TEXT,__text) external _phLibNfc_MapRemoteDevKovio
00000001d37a45e0 (__TEXT,__text) external _phLibNfc_MapRemoteDevNfcIp1
00000001d379e4f4 (__TEXT,__text) external _phLibNfc_MfcAuthInfo_Clear
00000001d37ad8ec (__TEXT,__text) external _phLibNfc_MfcChkPresAuth
00000001d37ada78 (__TEXT,__text) external _phLibNfc_MfcChkPresAuthComplete
00000001d37ad9dc (__TEXT,__text) external _phLibNfc_MfcChkPresAuthProc
00000001d37adba4 (__TEXT,__text) external _phLibNfc_MfcRawtoCmd
00000001d37969c8 (__TEXT,__text) external _phLibNfc_Mgt_ConfigFieldTestInfoLog
00000001d37957cc (__TEXT,__text) external _phLibNfc_Mgt_ConfigRoutingTable
00000001d37965d8 (__TEXT,__text) external _phLibNfc_Mgt_ConfigureAssertionLogging
00000001d37958d0 (__TEXT,__text) external _phLibNfc_Mgt_ConfigureDiscovery
00000001d3794b28 (__TEXT,__text) external _phLibNfc_Mgt_ConfigureDriver
00000001d3795534 (__TEXT,__text) external _phLibNfc_Mgt_ConfigureHsuParams
00000001d37964ec (__TEXT,__text) external _phLibNfc_Mgt_ConfigureLogging
00000001d3794e5c (__TEXT,__text) external _phLibNfc_Mgt_ConfigureMwLogging
00000001d3795600 (__TEXT,__text) external _phLibNfc_Mgt_ConfigurePowerMode
00000001d3796874 (__TEXT,__text) external _phLibNfc_Mgt_ConfigureTestMode
00000001d3795294 (__TEXT,__text) external _phLibNfc_Mgt_DeInitialize
00000001d3795708 (__TEXT,__text) external _phLibNfc_Mgt_GeneralNtfRegister
00000001d3796414 (__TEXT,__text) external _phLibNfc_Mgt_GetClrAssertRegs
00000001d37967a0 (__TEXT,__text) external _phLibNfc_Mgt_GetDebugInfo
00000001d3796130 (__TEXT,__text) external _phLibNfc_Mgt_GetFwVersion
00000001d3794ab4 (__TEXT,__text) external _phLibNfc_Mgt_GetMwVersionStr
00000001e2d217f8 (__DATA,__bss) non-external _phLibNfc_Mgt_GetMwVersionStr.abMwVersion
00000001d3798fc8 (__TEXT,__text) external _phLibNfc_Mgt_GetNfccParams
00000001d3795c00 (__TEXT,__text) external _phLibNfc_Mgt_GetstackCapabilities
00000001d3795f78 (__TEXT,__text) external _phLibNfc_Mgt_IceFallPwrCtrl
00000001d3796054 (__TEXT,__text) external _phLibNfc_Mgt_IceFallSvddControl
00000001d3794ee0 (__TEXT,__text) external _phLibNfc_Mgt_Initialize
00000001d375f6e0 (__TEXT,__text) external _phLibNfc_Mgt_IoCtl
00000001d37954b0 (__TEXT,__text) external _phLibNfc_Mgt_Reset
00000001d3798808 (__TEXT,__text) external _phLibNfc_Mgt_SetCE_ConfigParams
00000001d3798d8c (__TEXT,__text) external _phLibNfc_Mgt_SetLlcp_ConfigParams
00000001d37990ac (__TEXT,__text) external _phLibNfc_Mgt_SetNfccParams
00000001d3798cc8 (__TEXT,__text) external _phLibNfc_Mgt_SetP2P_ConfigParams
00000001d3795d6c (__TEXT,__text) external _phLibNfc_Mgt_SetRfSettings
00000001d3796340 (__TEXT,__text) external _phLibNfc_Mgt_TriggerNfccAssertion
00000001d3794dec (__TEXT,__text) external _phLibNfc_Mgt_UnConfigureDriver
00000001d3797f1c (__TEXT,__text) external _phLibNfc_Mgt_UpdateMifareKey
00000001d3795c9c (__TEXT,__text) external _phLibNfc_Mgt_ValidateEepromSettings
00000001d3795eb0 (__TEXT,__text) external _phLibNfc_Mgt_eSeSvddControl
00000001d379d708 (__TEXT,__text) external _phLibNfc_MifareMap
00000001d379c174 (__TEXT,__text) external _phLibNfc_MifareULTagTypeSeqComplete
00000001d37b7a30 (__TEXT,__text) external _phLibNfc_ModeSetHciNwk
00000001d37b7c7c (__TEXT,__text) external _phLibNfc_ModeSetHciNwkProc
00000001d37c88ac (__TEXT,__text) external _phLibNfc_MultiTagCompleteInit
00000001d37ca9a0 (__TEXT,__text) external _phLibNfc_MultiTagGetFwInfoComplete
00000001d37ca864 (__TEXT,__text) external _phLibNfc_MultiTagGetFwTypeProc
00000001d377e39c (__TEXT,__text) external _phLibNfc_MultiTagNtfWaitTimeOutCb
00000001d37bb93c (__TEXT,__text) external _phLibNfc_MuxCheckAbortTrans
00000001d377947c (__TEXT,__text) external _phLibNfc_MwFwCompatibilityChk
00000001d3779588 (__TEXT,__text) external _phLibNfc_MwFwCompatibilityChkProcess
00000001d37973e4 (__TEXT,__text) external _phLibNfc_Ndef_CheckNdef
00000001d379aa9c (__TEXT,__text) external _phLibNfc_Ndef_CheckNdefRsp_Cb
00000001d379aa10 (__TEXT,__text) external _phLibNfc_Ndef_ClearFieldNdefInfo
00000001d3799de4 (__TEXT,__text) external _phLibNfc_Ndef_DeInit
00000001d3799c24 (__TEXT,__text) external _phLibNfc_Ndef_Init
00000001d379a900 (__TEXT,__text) external _phLibNfc_Ndef_InvokeFieldNdefInfo_Cb
00000001d3797524 (__TEXT,__text) external _phLibNfc_Ndef_Read
00000001d379ac94 (__TEXT,__text) external _phLibNfc_Ndef_ReadNdefRsp_Cb
00000001d379a12c (__TEXT,__text) external _phLibNfc_Ndef_ReadOnly_Cb
00000001d379a9c0 (__TEXT,__text) external _phLibNfc_Ndef_Rtd_Cb
00000001d3797a64 (__TEXT,__text) external _phLibNfc_Ndef_SearchNdefContent
00000001d379a364 (__TEXT,__text) external _phLibNfc_Ndef_SrchNdefCnt_Cb
00000001e2d21830 (__DATA,__bss) non-external _phLibNfc_Ndef_SrchNdefCnt_Cb.RegPrSt
00000001d37976a8 (__TEXT,__text) external _phLibNfc_Ndef_Write
00000001d379adbc (__TEXT,__text) external _phLibNfc_Ndef_WriteNdefRsp_Cb
00000001d379a22c (__TEXT,__text) external _phLibNfc_Ndef_format_Cb
00000001d378aa90 (__TEXT,__text) external _phLibNfc_NfccResetNtf_CB
00000001d377ccc4 (__TEXT,__text) external _phLibNfc_NfccResetRecoveryCb
00000001d377b630 (__TEXT,__text) external _phLibNfc_NfceeDisableESE
00000001d377ba80 (__TEXT,__text) external _phLibNfc_NfceeDisableIFSe
00000001d377b7b4 (__TEXT,__text) external _phLibNfc_NfceeDisableProc
00000001d377bbc4 (__TEXT,__text) external _phLibNfc_NfceeDisableSE2
00000001d377b948 (__TEXT,__text) external _phLibNfc_NfceeDisableUICC
00000001d377ee78 (__TEXT,__text) external _phLibNfc_NfceeInitializeComplete
00000001d377e2f0 (__TEXT,__text) external _phLibNfc_NfceeNtfDelayCb
00000001d37b6290 (__TEXT,__text) external _phLibNfc_NtfRegRespCb
00000001d377da24 (__TEXT,__text) external _phLibNfc_OpenLogConn
00000001d377dab4 (__TEXT,__text) external _phLibNfc_OpenLogConnProcess
00000001d37ac6f4 (__TEXT,__text) external _phLibNfc_P2PSendCmd
00000001d37ac7e8 (__TEXT,__text) external _phLibNfc_P2PSendComplete
00000001d37ac76c (__TEXT,__text) external _phLibNfc_P2PSendResp
00000001d37a4410 (__TEXT,__text) external _phLibNfc_P2pConfig
00000001d37a4518 (__TEXT,__text) external _phLibNfc_P2pConfigComp
00000001d37a448c (__TEXT,__text) external _phLibNfc_P2pConfigResp
00000001d37aca68 (__TEXT,__text) external _phLibNfc_P2pRemoteDev_ReceiveCb
00000001d37ac9e8 (__TEXT,__text) external _phLibNfc_P2pRemoteDev_SendCb
00000001d37ca200 (__TEXT,__text) external _phLibNfc_ParseAssertionData
00000001d37b417c (__TEXT,__text) external _phLibNfc_ParseDiscActivatedRemDevInfo
00000001d3765a7c (__TEXT,__text) external _phLibNfc_ParseHrdFltDumpInfo
00000001d375fa98 (__TEXT,__text) external _phLibNfc_ParseInputBuffer
00000001d37c5720 (__TEXT,__text) external _phLibNfc_ParseLogNtfDatRxFailure
00000001d37c9ccc (__TEXT,__text) external _phLibNfc_ParseRfConfigSignedInputBuffer
00000001d37656a8 (__TEXT,__text) external _phLibNfc_ParseWdgDumpInfo
00000001d3765c3c (__TEXT,__text) external _phLibNfc_ParseWdgTickInfo
00000001d37c6d08 (__TEXT,__text) external _phLibNfc_ParseWupIotReconfigStage
00000001d37b5020 (__TEXT,__text) external _phLibNfc_Pending_CntDiscntDisvrychkprsn_Cb
00000001d379af34 (__TEXT,__text) external _phLibNfc_Pending_Ndeftransv_Cb
00000001d37c8f94 (__TEXT,__text) external _phLibNfc_PllUnlockedNtfHandler
00000001d37c875c (__TEXT,__text) external _phLibNfc_PopulateRxdTagInfo
00000001d375fc40 (__TEXT,__text) external _phLibNfc_PrbsTest_CB
00000001d379c73c (__TEXT,__text) external _phLibNfc_PrepareConnect
00000001d379d1d4 (__TEXT,__text) external _phLibNfc_PrepareConnect_14443_3B
00000001e2d2187d (__DATA,__bss) non-external _phLibNfc_PrepareConnect_14443_3B.bIso14443_3BCmdBuff
00000001e2d2188a (__DATA,__bss) non-external _phLibNfc_PrepareConnect_14443_3B.bIso14443_3B_RespBuff
00000001d379cf80 (__TEXT,__text) external _phLibNfc_PrepareConnect_Felica
00000001e2d20886 (__DATA,__data) non-external _phLibNfc_PrepareConnect_Felica.bFelicaCmdBuff
00000001e2d21892 (__DATA,__bss) non-external _phLibNfc_PrepareConnect_Felica.bRespBuff
00000001d379ce00 (__TEXT,__text) external _phLibNfc_PrepareConnect_ISO14443_4A
00000001e2d20878 (__DATA,__data) non-external _phLibNfc_PrepareConnect_ISO14443_4A.b4ACmdBuff
00000001e2d21845 (__DATA,__bss) non-external _phLibNfc_PrepareConnect_ISO14443_4A.b4ARespBuff
00000001d379d070 (__TEXT,__text) external _phLibNfc_PrepareConnect_Iso15693
00000001e2d21847 (__DATA,__bss) non-external _phLibNfc_PrepareConnect_Iso15693.bIso15693CmdBuff
00000001e2d21857 (__DATA,__bss) non-external _phLibNfc_PrepareConnect_Iso15693.bIso15693RespBuff
00000001d379cebc (__TEXT,__text) external _phLibNfc_PrepareConnect_Jewel
00000001e2d2087f (__DATA,__data) non-external _phLibNfc_PrepareConnect_Jewel.bJewelCmdBuff
00000001e2d2188c (__DATA,__bss) non-external _phLibNfc_PrepareConnect_Jewel.bJewelRespBuff
00000001d379cd38 (__TEXT,__text) external _phLibNfc_PrepareConnect_MifareUL
00000001e2d21832 (__DATA,__bss) non-external _phLibNfc_PrepareConnect_MifareUL.bRATSRespBuff
00000001d379ea18 (__TEXT,__text) external _phLibNfc_PreparePresenceCheck
00000001d377f0a4 (__TEXT,__text) external _phLibNfc_PrepareSeSelectCb
00000001d377889c (__TEXT,__text) external _phLibNfc_PrepareTransceiveCb
00000001e2d217c0 (__DATA,__bss) non-external _phLibNfc_PrepareTransceiveCb.wIntStatus
00000001d37b99fc (__TEXT,__text) external _phLibNfc_PrintHciCritInfo
00000001d37653c8 (__TEXT,__text) external _phLibNfc_PrintLibNfcCritInfo
00000001d37a0644 (__TEXT,__text) external _phLibNfc_PrintSendData
00000001d376506c (__TEXT,__text) external _phLibNfc_PrintgDebugInfo
00000001d37c7a1c (__TEXT,__text) external _phLibNfc_ProcSysL1LogNtf
00000001d37c59ac (__TEXT,__text) external _phLibNfc_ProcSysL1LogStandbyNtf
00000001d37c6e40 (__TEXT,__text) external _phLibNfc_ProcSysL2LogNtf
00000001d37b1ed8 (__TEXT,__text) external _phLibNfc_ProcessDeactComplete
00000001d3774148 (__TEXT,__text) external _phLibNfc_ProcessDeactResp
00000001d37b2350 (__TEXT,__text) external _phLibNfc_ProcessDeactToDiscResp
00000001d37b37c0 (__TEXT,__text) external _phLibNfc_ProcessDevInfo
00000001d37b2428 (__TEXT,__text) external _phLibNfc_ProcessDiscReq
00000001d37be088 (__TEXT,__text) external _phLibNfc_ProcessEvtAtr
00000001d377a794 (__TEXT,__text) external _phLibNfc_ProcessNfceeDiscRsp
00000001d377aefc (__TEXT,__text) external _phLibNfc_ProcessNfceeStopDisc
00000001d37ac498 (__TEXT,__text) external _phLibNfc_ProcessRallResp
00000001d37b25c8 (__TEXT,__text) external _phLibNfc_ProcessReDiscReq
00000001d37ac2dc (__TEXT,__text) external _phLibNfc_ProcessRidResp
00000001d3764b70 (__TEXT,__text) external _phLibNfc_ProcessTmlError
00000001d37b5b80 (__TEXT,__text) external _phLibNfc_Process_ConfigDisc
00000001d37b7138 (__TEXT,__text) external _phLibNfc_Process_Disconnect
00000001d37cacf8 (__TEXT,__text) external _phLibNfc_PropChipScopeLoggingNtfHandler
00000001d37caac4 (__TEXT,__text) external _phLibNfc_PropLpcdDebugNtfHandler
00000001d37c83a8 (__TEXT,__text) external _phLibNfc_PropMultiTagStatNtfHandler
00000001d37c8aac (__TEXT,__text) external _phLibNfc_PropRdrNtfHandler
