                 (undefined) external _IdentifierNamespaceGuid (from SiriOntology)
                 (undefined) external _IdentifierNamespaceIntentName (from SiriOntology)
                 (undefined) external _OBJC_CLASS_$_CAT (from DialogEngine)
                 (undefined) external _OBJC_CLASS_$_IEEvent (from IntelligenceEngine)
                 (undefined) external _OBJC_CLASS_$_IEIntelligence (from IntelligenceEngine)
                 (undefined) external _OBJC_CLASS_$_INIntent (from Intents)
                 (undefined) external _OBJC_CLASS_$_INIntentResponse (from Intents)
                 (undefined) external _OBJC_CLASS_$_NSBundle (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSData (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_NSFileManager (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSPropertyListSerialization (from Foundation)
                 (undefined) external _OBJC_CLASS_$_OS_dispatch_queue (from libSystem)
                 (undefined) external _OBJC_CLASS_$_OS_os_log (from libSystem)
                 (undefined) external _OBJC_CLASS_$_PatternExecutionDialog (from DialogEngine)
                 (undefined) external _OBJC_CLASS_$_PatternExecutionResult (from DialogEngine)
                 (undefined) external _OBJC_CLASS_$_SABaseCommand (from SAObjects)
                 (undefined) external _OBJC_CLASS_$_SAUIAppPunchOut (from SAObjects)
                 (undefined) external _OBJC_CLASS_$_SAUIButton (from SAObjects)
                 (undefined) external _OBJC_CLASS_$_SAUICloseAssistant (from SAObjects)
                 (undefined) external _OBJC_CLASS_$_SAUIRepeatIt (from SAObjects)
                 (undefined) external _OBJC_CLASS_$_SKIDirectInvocation (from SiriKitInvocation)
                 (undefined) external _OBJC_CLASS_$_SKIDirectInvocationPayload (from SiriKitInvocation)
0000000299929fe0 (__AUTH,__objc_data) external _OBJC_CLASS_$_SocialConversationIntent
000000026c979ab8 (__TEXT,__swift_as_entry) non-external ___swift_async_entry_functlets
000000026c979ac4 (__TEXT,__swift_as_entry) non-external ___swift_async_entry_functlets
000000026c979adc (__TEXT,__swift_as_entry) non-external ___swift_async_entry_functlets
000000026c979ae8 (__TEXT,__swift_as_entry) non-external ___swift_async_entry_functlets
000000026c979af4 (__TEXT,__swift_as_entry) non-external ___swift_async_entry_functlets
000000026c979af8 (__TEXT,__swift_as_entry) non-external ___swift_async_entry_functlets
000000026c979b08 (__TEXT,__swift_as_entry) non-external ___swift_async_entry_functlets
000000026c979b10 (__TEXT,__swift_as_entry) non-external ___swift_async_entry_functlets
000000026c979b14 (__TEXT,__swift_as_entry) non-external ___swift_async_entry_functlets
000000026c979b20 (__TEXT,__swift_as_entry) non-external ___swift_async_entry_functlets
000000026c979b30 (__TEXT,__swift_as_entry) non-external ___swift_async_entry_functlets
000000026c979b38 (__TEXT,__swift_as_entry) non-external ___swift_async_entry_functlets
000000026c979b44 (__TEXT,__swift_as_entry) non-external ___swift_async_entry_functlets
000000026c979b48 (__TEXT,__swift_as_entry) non-external ___swift_async_entry_functlets
000000026c979b54 (__TEXT,__swift_as_ret) non-external ___swift_async_ret_functlets
000000026c979b60 (__TEXT,__swift_as_ret) non-external ___swift_async_ret_functlets
000000026c979b70 (__TEXT,__swift_as_ret) non-external ___swift_async_ret_functlets
000000026c979b80 (__TEXT,__swift_as_ret) non-external ___swift_async_ret_functlets
000000026c979b8c (__TEXT,__swift_as_ret) non-external ___swift_async_ret_functlets
000000026c979b94 (__TEXT,__swift_as_ret) non-external ___swift_async_ret_functlets
000000026c979b98 (__TEXT,__swift_as_ret) non-external ___swift_async_ret_functlets
000000026c979ba8 (__TEXT,__swift_as_ret) non-external ___swift_async_ret_functlets
000000026c979bb0 (__TEXT,__swift_as_ret) non-external ___swift_async_ret_functlets
000000026c979bc8 (__TEXT,__swift_as_ret) non-external ___swift_async_ret_functlets
000000026c979bd0 (__TEXT,__swift_as_ret) non-external ___swift_async_ret_functlets
000000026c979bd4 (__TEXT,__swift_as_ret) non-external ___swift_async_ret_functlets
000000026c979bdc (__TEXT,__swift_as_ret) non-external ___swift_async_ret_functlets
000000026c92a28c (__TEXT,__text) non-external (was a private external) ___swift_destroy_boxed_opaque_existential_0
000000026c92a28c (__TEXT,__text) non-external ___swift_destroy_boxed_opaque_existential_0Tm
000000026c92a28c (__TEXT,__text) non-external ___swift_destroy_boxed_opaque_existential_0Tm
000000026c92a28c (__TEXT,__text) non-external ___swift_destroy_boxed_opaque_existential_0Tm
000000026c92a28c (__TEXT,__text) non-external ___swift_destroy_boxed_opaque_existential_0Tm
000000026c92a28c (__TEXT,__text) non-external ___swift_destroy_boxed_opaque_existential_0Tm
000000026c92a28c (__TEXT,__text) non-external (was a private external) ___swift_destroy_boxed_opaque_existential_1
000000026c92a28c (__TEXT,__text) non-external ___swift_destroy_boxed_opaque_existential_1Tm
000000026c92a28c (__TEXT,__text) non-external ___swift_destroy_boxed_opaque_existential_1Tm
000000026c92a28c (__TEXT,__text) non-external ___swift_destroy_boxed_opaque_existential_1Tm
000000026c92a28c (__TEXT,__text) non-external ___swift_destroy_boxed_opaque_existential_1Tm
000000026c92a28c (__TEXT,__text) non-external ___swift_destroy_boxed_opaque_existential_1Tm
000000026c92a1c8 (__TEXT,__text) non-external (was a private external) ___swift_getEnumTagSinglePayload
000000026c9684f0 (__TEXT,__text) non-external ___swift_get_extra_inhabitant_indexTm
000000026c938b5c (__TEXT,__text) non-external (was a private external) ___swift_instantiateConcreteTypeFromMangledNameAbstractV2
000000026c92a114 (__TEXT,__text) non-external (was a private external) ___swift_instantiateConcreteTypeFromMangledNameV2
000000026c947f38 (__TEXT,__text) non-external (was a private external) ___swift_memcpy0_1
000000026c92e4e4 (__TEXT,__text) non-external (was a private external) ___swift_memcpy16_8
000000026c9294a0 (__TEXT,__text) non-external (was a private external) ___swift_memcpy17_8
000000026c962d4c (__TEXT,__text) non-external (was a private external) ___swift_memcpy1_1
000000026c932524 (__TEXT,__text) non-external (was a private external) ___swift_memcpy24_8
000000026c9325c8 (__TEXT,__text) non-external (was a private external) ___swift_memcpy32_8
000000026c97072c (__TEXT,__text) non-external (was a private external) ___swift_memcpy48_8
000000026c93d9c0 (__TEXT,__text) non-external (was a private external) ___swift_memcpy56_8
000000026c970174 (__TEXT,__text) non-external (was a private external) ___swift_memcpy64_8
000000026c935834 (__TEXT,__text) non-external (was a private external) ___swift_mutable_project_boxed_opaque_existential_1
000000026c947f3c (__TEXT,__text) non-external (was a private external) ___swift_noop_void_return
000000026c92a248 (__TEXT,__text) non-external (was a private external) ___swift_project_boxed_opaque_existential_1
000000026c92ba3c (__TEXT,__text) non-external (was a private external) ___swift_project_value_buffer
000000026c974570 (__TEXT,__const) non-external (was a private external) ___swift_reflection_version
000000026c92ba74 (__TEXT,__text) non-external (was a private external) ___swift_storeEnumTagSinglePayload
000000026c9685cc (__TEXT,__text) non-external ___swift_store_extra_inhabitant_indexTm
                 (undefined) external __objc_empty_cache (from libobjc)
                 (undefined) external __os_log_impl (from libSystem)
                 (undefined) external __swiftEmptyArrayStorage (from libswiftCore)
                 (undefined) external __swiftEmptyDictionarySingleton (from libswiftCore)
                 (undefined) external __swiftImmortalRefCount (from libswiftCore)
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftAVFoundation (from libswiftAVFoundation)
000000029094c880 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftAVFoundation_$_SiriSocialConversation
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftAccelerate (from libswiftAccelerate)
000000029094c870 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftAccelerate_$_SiriSocialConversation
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftCompression (from libswiftCompression)
000000029094c878 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftCompression_$_SiriSocialConversation
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftCoreAudio (from libswiftCoreAudio)
000000029094c890 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftCoreAudio_$_SiriSocialConversation
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftCoreFoundation (from libswiftCoreFoundation)
000000029094c828 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftCoreFoundation_$_SiriSocialConversation
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftCoreImage (from libswiftCoreImage)
000000029094c898 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftCoreImage_$_SiriSocialConversation
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftCoreLocation (from libswiftCoreLocation)
000000029094c838 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftCoreLocation_$_SiriSocialConversation
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftCoreMIDI (from libswiftCoreMIDI)
000000029094c8a0 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftCoreMIDI_$_SiriSocialConversation
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftCoreMedia (from libswiftCoreMedia)
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftCoreMediaIO (from libswiftCoreMediaIO)
000000029094c8b8 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftCoreMediaIO_$_SiriSocialConversation
000000029094c888 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftCoreMedia_$_SiriSocialConversation
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftDispatch (from libswiftDispatch)
000000029094c818 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftDispatch_$_SiriSocialConversation
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftFoundation (from Foundation)
000000029094c800 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftFoundation_$_SiriSocialConversation
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftIOKit (from libswiftIOKit)
000000029094c830 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftIOKit_$_SiriSocialConversation
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftIntents (from libswiftIntents)
000000029094c7f8 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftIntents_$_SiriSocialConversation
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftMLCompute (from libswiftMLCompute)
000000029094c8c0 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftMLCompute_$_SiriSocialConversation
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftMapKit (from libswiftMapKit)
000000029094c8c8 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftMapKit_$_SiriSocialConversation
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftMetal (from libswiftMetal)
000000029094c858 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftMetal_$_SiriSocialConversation
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftNaturalLanguage (from libswiftNaturalLanguage)
000000029094c8b0 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftNaturalLanguage_$_SiriSocialConversation
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftOSLog (from libswiftOSLog)
000000029094c868 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftOSLog_$_SiriSocialConversation
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftObjectiveC (from libswiftObjectiveC)
000000029094c820 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftObjectiveC_$_SiriSocialConversation
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftQuartzCore (from libswiftQuartzCore)
000000029094c848 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftQuartzCore_$_SiriSocialConversation
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftSpatial (from libswiftSpatial)
000000029094c8a8 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftSpatial_$_SiriSocialConversation
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftUniformTypeIdentifiers (from libswiftUniformTypeIdentifiers)
000000029094c850 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftUniformTypeIdentifiers_$_SiriSocialConversation
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftXPC (from libswiftXPC)
000000029094c808 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftXPC_$_SiriSocialConversation
                 (undefined) weak external __swift_FORCE_LOAD_$_swift_Builtin_float (from libswift_Builtin_float)
000000029094c810 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swift_Builtin_float_$_SiriSocialConversation
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftos (from libswiftos)
000000029094c840 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftos_$_SiriSocialConversation
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftsimd (from libswiftsimd)
000000029094c860 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftsimd_$_SiriSocialConversation
                 (undefined) external __swift_stdlib_bridgeErrorToNSError (from libswiftCore)
000000026c93d388 (__TEXT,__text) non-external __swift_stdlib_malloc_size
000000026c977dc6 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 22SiriSocialConversation0B27PresentationElementProviderC0D5Error33_531B4BB21F0FF9BA3966AFD767AECA61LLO10Foundation09LocalizedG0AAs0G0
000000026c978536 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 22SiriSocialConversation0abC10DataModelsO05StoryD5ModelV10CodingKeys33_3BDDE39655E333AF07C9E29034F1ECA8LLOSHAASQ
000000026c97858e (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 22SiriSocialConversation0abC10DataModelsO05StoryD5ModelV10CodingKeys33_3BDDE39655E333AF07C9E29034F1ECA8LLOs0H3KeyAAs23CustomStringConvertible
000000026c978586 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 22SiriSocialConversation0abC10DataModelsO05StoryD5ModelV10CodingKeys33_3BDDE39655E333AF07C9E29034F1ECA8LLOs0H3KeyAAs28CustomDebugStringConvertible
000000026c9784d2 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 22SiriSocialConversation0abC10DataModelsO05StoryD5ModelV10SnippetKit0hG0AASE
000000026c9784ca (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 22SiriSocialConversation0abC10DataModelsO05StoryD5ModelV10SnippetKit0hG0AASe
000000026c97854e (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 22SiriSocialConversation0abC10DataModelsO10CodingKeys33_3BDDE39655E333AF07C9E29034F1ECA8LLOSHAASQ
000000026c97857e (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 22SiriSocialConversation0abC10DataModelsO10CodingKeys33_3BDDE39655E333AF07C9E29034F1ECA8LLOs0F3KeyAAs23CustomStringConvertible
000000026c978576 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 22SiriSocialConversation0abC10DataModelsO10CodingKeys33_3BDDE39655E333AF07C9E29034F1ECA8LLOs0F3KeyAAs28CustomDebugStringConvertible
000000026c9784e2 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 22SiriSocialConversation0abC10DataModelsO10SnippetKit0F11PluginModelAASE
000000026c9784da (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 22SiriSocialConversation0abC10DataModelsO10SnippetKit0F11PluginModelAASe
000000026c978526 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 22SiriSocialConversation0abC10DataModelsO11ButtonModelV10CodingKeys33_3BDDE39655E333AF07C9E29034F1ECA8LLOSHAASQ
000000026c9785ae (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 22SiriSocialConversation0abC10DataModelsO11ButtonModelV10CodingKeys33_3BDDE39655E333AF07C9E29034F1ECA8LLOs0H3KeyAAs23CustomStringConvertible
000000026c9785a6 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 22SiriSocialConversation0abC10DataModelsO11ButtonModelV10CodingKeys33_3BDDE39655E333AF07C9E29034F1ECA8LLOs0H3KeyAAs28CustomDebugStringConvertible
000000026c9784b2 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 22SiriSocialConversation0abC10DataModelsO11ButtonModelVSHAASQ
000000026c97852e (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 22SiriSocialConversation0abC10DataModelsO16ButtonStackModelV10CodingKeys33_3BDDE39655E333AF07C9E29034F1ECA8LLOSHAASQ
000000026c97859e (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 22SiriSocialConversation0abC10DataModelsO16ButtonStackModelV10CodingKeys33_3BDDE39655E333AF07C9E29034F1ECA8LLOs0I3KeyAAs23CustomStringConvertible
000000026c978596 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 22SiriSocialConversation0abC10DataModelsO16ButtonStackModelV10CodingKeys33_3BDDE39655E333AF07C9E29034F1ECA8LLOs0I3KeyAAs28CustomDebugStringConvertible
000000026c9784c2 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 22SiriSocialConversation0abC10DataModelsO16ButtonStackModelV10SnippetKit0iH0AASE
000000026c9784ba (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 22SiriSocialConversation0abC10DataModelsO16ButtonStackModelV10SnippetKit0iH0AASe
000000026c97853e (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 22SiriSocialConversation0abC10DataModelsO19StoryViewCodingKeys33_3BDDE39655E333AF07C9E29034F1ECA8LLOSHAASQ
000000026c97856e (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 22SiriSocialConversation0abC10DataModelsO19StoryViewCodingKeys33_3BDDE39655E333AF07C9E29034F1ECA8LLOs0H3KeyAAs23CustomStringConvertible
000000026c978566 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 22SiriSocialConversation0abC10DataModelsO19StoryViewCodingKeys33_3BDDE39655E333AF07C9E29034F1ECA8LLOs0H3KeyAAs28CustomDebugStringConvertible
000000026c978546 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 22SiriSocialConversation0abC10DataModelsO25ButtonStackViewCodingKeys33_3BDDE39655E333AF07C9E29034F1ECA8LLOSHAASQ
000000026c97855e (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 22SiriSocialConversation0abC10DataModelsO25ButtonStackViewCodingKeys33_3BDDE39655E333AF07C9E29034F1ECA8LLOs0I3KeyAAs23CustomStringConvertible
000000026c978556 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 22SiriSocialConversation0abC10DataModelsO25ButtonStackViewCodingKeys33_3BDDE39655E333AF07C9E29034F1ECA8LLOs0I3KeyAAs28CustomDebugStringConvertible
000000026c978250 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 22SiriSocialConversation0b18PersistenceHandlerA9RemembersV14JSONValueErrorO10Foundation09LocalizedH0AAs0H0
000000026c978258 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 22SiriSocialConversation0b18PersistenceHandlerA9RemembersV14JSONValueErrorOSHAASQ
000000026c9783bc (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 22SiriSocialConversation0bC12FeatureFlagsOSHAASQ
000000026c978310 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 22SiriSocialConversation0bC18FlowDelegatePluginC0a3KitD00dF8ExtendedAaD0dF0
000000026c9785e0 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 22SiriSocialConversation0bC18IntentResponseCodeOSHAASQ
000000026c977b86 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 22SiriSocialConversation0bC6ErrorsO10Foundation14LocalizedErrorAAs0G0
000000026c977ca2 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 22SiriSocialConversation16ParameterServiceC0A12DialogEngine13CATComputableAaD11CatCallable
000000026c9783d4 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 22SiriSocialConversation21FlowParseBuilderErrorO10Foundation09LocalizedG0AAs0G0
000000026c9783cc (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 22SiriSocialConversation21FlowParseBuilderErrorOSHAASQ
000000026c9782b2 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 22SiriSocialConversation22CannedDialogNLv3IntentV0A8Ontology15NLIntentWrapperAAs23CustomStringConvertible
000000026c9782aa (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 22SiriSocialConversation22CannedDialogNLv3IntentV0A8Ontology15NLIntentWrapperAaD0G15NodeTraversable
000000026c938c04 (__TEXT,__text) non-external _block_copy_helper
000000029d8a3978 (__AUTH_CONST,__const) non-external _block_descriptor
000000026c938c18 (__TEXT,__text) non-external _block_destroy_helper
                 (undefined) external _dispatch_semaphore_create (from libSystem)
000000026c97815e (__TEXT,__swift5_typeref) non-external (was a private external) _flat unique So20SAClientBoundCommand_p
                 (undefined) external _free (from libSystem)
000000026c929494 (__TEXT,__text) non-external (was a private external) _get_enum_tag_for_layout_string 22SiriSocialConversation0bC6ErrorsO
000000026c971820 (__TEXT,__text) non-external (was a private external) _keypath_get_selector_intentType
                 (undefined) external _malloc_size (from libSystem)
                 (undefined) external _memcpy (from libSystem)
                 (undefined) external _memmove (from libSystem)
                 (undefined) external _objc_allocWithZone (from libobjc)
                 (undefined) external _objc_msgSend (from libobjc)
000000026c987060 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$af_aceTemperatureUnit
000000026c987080 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$base64EncodedStringWithOptions:
000000026c9870a0 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$bundleForClass:
000000026c9870c0 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$dataWithPropertyList:format:options:error:
000000026c9870e0 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$defaultManager
000000026c987100 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$description
000000026c987120 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$dialog
000000026c987140 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$dialogId
000000026c987160 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$dictionary
000000026c987180 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$fileExistsAtPath:isDirectory:
000000026c9871a0 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$getDialogAssetsVersion:enableUpdates:
000000026c9871c0 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$getDialogStateFamily:
000000026c9871e0 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$getMetadata:
000000026c987200 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$init
000000026c987220 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$initWithBackingStore:
000000026c987240 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$initWithCoder:
000000026c987260 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$initWithContentsOfFile:
000000026c987280 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$initWithDomain:verb:parametersByName:
000000026c9872a0 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$initWithIdentifier:
000000026c9872c0 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$initWithIdentifier:backingStore:
000000026c9872e0 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$initWithPropertiesByName:
000000026c987300 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$intentType
000000026c987320 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$lastTimestamp
000000026c987340 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$load:withFlowId:
000000026c987360 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$meta
000000026c987380 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$normalizeUtterance:
000000026c9873a0 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$oneBestTranscript
000000026c9873c0 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$recognition
000000026c9873e0 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$resourcePath
000000026c987400 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$resourceURL
000000026c987420 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$runSiriKitExecutorCommandWithContext:payload:
000000026c987440 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$setAceId:
000000026c987460 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$setCommands:
000000026c987480 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$setIntentType:
000000026c9874a0 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$setPunchOutUri:
000000026c9874c0 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$setText:
000000026c9874e0 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$setUserActivity:
000000026c987500 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$setUserData:
000000026c987520 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$typeName
000000026c987540 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$usageCount
000000026c987560 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$valueForKey:
000000026c987580 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$wrapCommandInStartLocalRequest:
                 (undefined) external _objc_msgSendSuper2 (from libobjc)
                 (undefined) external _objc_opt_self (from libobjc)
                 (undefined) external _objc_release (from libobjc)
                 (undefined) external _objc_retain (from libobjc)
                 (undefined) external _objc_retainAutoreleasedReturnValue (from libobjc)
000000026c9706e0 (__TEXT,__text) non-external _objectdestroy.12Tm
000000026c958e28 (__TEXT,__text) non-external _objectdestroyTm
                 (undefined) external _os_log_type_enabled (from libSystem)
                 (undefined) external _swift_allocBox (from libswiftCore)
                 (undefined) external _swift_allocError (from libswiftCore)
                 (undefined) external _swift_allocObject (from libswiftCore)
                 (undefined) external _swift_arrayDestroy (from libswiftCore)
                 (undefined) external _swift_arrayInitWithCopy (from libswiftCore)
                 (undefined) external _swift_arrayInitWithTakeBackToFront (from libswiftCore)
                 (undefined) external _swift_arrayInitWithTakeFrontToBack (from libswiftCore)
                 (undefined) external _swift_beginAccess (from libswiftCore)
                 (undefined) external _swift_bridgeObjectRelease (from libswiftCore)
                 (undefined) external _swift_bridgeObjectRelease_n (from libswiftCore)
                 (undefined) external _swift_bridgeObjectRetain (from libswiftCore)
                 (undefined) external _swift_bridgeObjectRetain_n (from libswiftCore)
                 (undefined) external _swift_coroFrameAlloc (from libswiftCore)
                 (undefined) external _swift_cvw_assignWithCopy (from libswiftCore)
                 (undefined) external _swift_cvw_assignWithTake (from libswiftCore)
                 (undefined) external _swift_cvw_destroy (from libswiftCore)
                 (undefined) external _swift_cvw_enumFn_getEnumTag (from libswiftCore)
                 (undefined) external _swift_cvw_initEnumMetadataMultiPayloadWithLayoutString (from libswiftCore)
                 (undefined) external _swift_cvw_initStructMetadataWithLayoutString (from libswiftCore)
                 (undefined) external _swift_cvw_initWithCopy (from libswiftCore)
                 (undefined) external _swift_cvw_initWithTake (from libswiftCore)
                 (undefined) external _swift_cvw_initializeBufferWithCopyOfBuffer (from libswiftCore)
                 (undefined) external _swift_cvw_multiPayloadEnumGeneric_destructiveInjectEnumTag (from libswiftCore)
                 (undefined) external _swift_cvw_multiPayloadEnumGeneric_getEnumTag (from libswiftCore)
