
/System/Library/PrivateFrameworks/CoreParsec.framework/parsec-fbf (for architecture x86_64):
                 (undefined) external _$ss15ContiguousArrayV12_endMutationyyFyXl_Ts5 (from libswiftCore)
                 (undefined) external _$ss15ContiguousArrayV15reserveCapacityyySiF (from libswiftCore)
                 (undefined) external _$ss15ContiguousArrayV15reserveCapacityyySiFyXl_Ts5 (from libswiftCore)
                 (undefined) external _$ss15ContiguousArrayV36_reserveCapacityAssumingUniqueBuffer8oldCountySi_tFyXl_Ts5 (from libswiftCore)
                 (undefined) external _$ss15ContiguousArrayV37_appendElementAssumeUniqueAndCapacity_03newD0ySi_xntFyXl_Ts5 (from libswiftCore)
                 (undefined) external _$ss15ContiguousArrayV6appendyyxnF (from libswiftCore)
                 (undefined) external _$ss15ContiguousArrayVAByxGycfC (from libswiftCore)
                 (undefined) external _$ss15ContiguousArrayVMa (from libswiftCore)
                 (undefined) external _$ss15_arrayForceCastySayq_GSayxGr0_lF (from libswiftCore)
                 (undefined) external _$ss15_print_unlockedyyx_q_zts16TextOutputStreamR_r0_lF (from libswiftCore)
                 (undefined) external _$ss16IndexingIteratorVMa (from libswiftCore)
                 (undefined) external _$ss16IndexingIteratorVMn (from libswiftCore)
                 (undefined) external _$ss17FixedWidthIntegerMp (from libswiftCore)
                 (undefined) external _$ss17FixedWidthIntegerP3maxxvgZTj (from libswiftCore)
                 (undefined) external _$ss17FixedWidthIntegerP3minxvgZTj (from libswiftCore)
                 (undefined) external _$ss17FixedWidthIntegerP6StrideSx_SZTn (from libswiftCore)
                 (undefined) external _$ss17FixedWidthIntegerTL (from libswiftCore)
                 (undefined) external _$ss17_NativeDictionaryV12ensureUnique02isD08capacityS2b_SitF (from libswiftCore)
                 (undefined) external _$ss17_NativeDictionaryV4copyyyF (from libswiftCore)
                 (undefined) external _$ss17_NativeDictionaryV7_delete2atys10_HashTableV6BucketV_tF (from libswiftCore)
                 (undefined) external _$ss17_NativeDictionaryVMn (from libswiftCore)
                 (undefined) external _$ss17_assertionFailure__4file4line5flagss5NeverOs12StaticStringV_A2HSus6UInt32VtF (from libswiftCore)
                 (undefined) external _$ss17_assertionFailure__4file4line5flagss5NeverOs12StaticStringV_SSAHSus6UInt32VtF (from libswiftCore)
                 (undefined) external _$ss17_bridgeCocoaArrayySayxGyXllF (from libswiftCore)
                 (undefined) external _$ss18AdditiveArithmeticP1poiyxx_xtFZTj (from libswiftCore)
                 (undefined) external _$ss18AdditiveArithmeticP1soiyxx_xtFZTj (from libswiftCore)
                 (undefined) external _$ss18_CocoaArrayWrapperV8endIndexSivg (from libswiftCore)
                 (undefined) external _$ss18_DictionaryStorageC4copy8originalAByxq_Gs05__RawaB0C_tFZ (from libswiftCore)
                 (undefined) external _$ss18_DictionaryStorageC6resize8original8capacity4moveAByxq_Gs05__RawaB0C_SiSbtFZ (from libswiftCore)
                 (undefined) external _$ss18_DictionaryStorageC8allocate8capacityAByxq_GSi_tFZ (from libswiftCore)
                 (undefined) external _$ss18_DictionaryStorageCMn (from libswiftCore)
                 (undefined) external _$ss18_fatalErrorMessage__4file4line5flagss5NeverOs12StaticStringV_A2HSus6UInt32VtF (from libswiftCore)
                 (undefined) external _$ss20_SwiftNewtypeWrapperMp (from libswiftCore)
                 (undefined) external _$ss20_SwiftNewtypeWrapperPSYTb (from libswiftCore)
                 (undefined) external _$ss20_SwiftNewtypeWrapperPs35_HasCustomAnyHashableRepresentationTb (from libswiftCore)
                 (undefined) external _$ss20_SwiftNewtypeWrapperPsSHRzSH8RawValueSYRpzrlE20_toCustomAnyHashables0hI0VSgyF (from libswiftCore)
                 (undefined) external _$ss20__StaticArrayStorageCN (from libswiftCore)
                 (undefined) external _$ss21_ObjectiveCBridgeableMp (from libswiftCore)
                 (undefined) external _$ss21_ObjectiveCBridgeableP016_forceBridgeFromA1C_6resulty01_A5CTypeQz_xSgztFZTq (from libswiftCore)
                 (undefined) external _$ss21_ObjectiveCBridgeableP024_conditionallyBridgeFromA1C_6resultSb01_A5CTypeQz_xSgztFZTq (from libswiftCore)
                 (undefined) external _$ss21_ObjectiveCBridgeableP026_unconditionallyBridgeFromA1Cyx01_A5CTypeQzSgFZTq (from libswiftCore)
                 (undefined) external _$ss21_ObjectiveCBridgeableP09_bridgeToA1C01_A5CTypeQzyFTq (from libswiftCore)
                 (undefined) external _$ss21_findStringSwitchCase5cases6stringSiSays06StaticB0VG_SStF (from libswiftCore)
                 (undefined) external _$ss22KeyedDecodingContainerV15decodeIfPresent_6forKeySSSgSSm_xtKF (from libswiftCore)
                 (undefined) external _$ss22KeyedDecodingContainerV15decodeIfPresent_6forKeySbSgSbm_xtKF (from libswiftCore)
                 (undefined) external _$ss22KeyedDecodingContainerV15decodeIfPresent_6forKeyqd__Sgqd__m_xtKSeRd__lF (from libswiftCore)
                 (undefined) external _$ss22KeyedDecodingContainerV6decode_6forKeyS2Sm_xtKF (from libswiftCore)
                 (undefined) external _$ss22KeyedDecodingContainerV6decode_6forKeyS2dm_xtKF (from libswiftCore)
                 (undefined) external _$ss22KeyedDecodingContainerV6decode_6forKeyS2im_xtKF (from libswiftCore)
                 (undefined) external _$ss22KeyedDecodingContainerV6decode_6forKeyqd__qd__m_xtKSeRd__lF (from libswiftCore)
                 (undefined) external _$ss22KeyedDecodingContainerVMn (from libswiftCore)
                 (undefined) external _$ss22KeyedEncodingContainerV15encodeIfPresent_6forKeyySSSg_xtKF (from libswiftCore)
                 (undefined) external _$ss22KeyedEncodingContainerV6encode_6forKeyySS_xtKF (from libswiftCore)
                 (undefined) external _$ss22KeyedEncodingContainerV6encode_6forKeyySb_xtKF (from libswiftCore)
                 (undefined) external _$ss22KeyedEncodingContainerV6encode_6forKeyySi_xtKF (from libswiftCore)
                 (undefined) external _$ss22KeyedEncodingContainerV6encode_6forKeyyqd___xtKSERd__lF (from libswiftCore)
                 (undefined) external _$ss22KeyedEncodingContainerV6encode_6forKeyys5Int16V_xtKF (from libswiftCore)
                 (undefined) external _$ss22KeyedEncodingContainerVMn (from libswiftCore)
                 (undefined) external _$ss22_ContiguousArrayBufferV20_consumeAndCreateNew14bufferIsUnique15minimumCapacity13growForAppendAByxGSb_SiSbtFyXl_Ts5 (from libswiftCore)
                 (undefined) external _$ss22_minimumMergeRunLengthyS2iF (from libswiftCore)
                 (undefined) external _$ss23CustomStringConvertibleMp (from libswiftCore)
                 (undefined) external _$ss23CustomStringConvertibleP11descriptionSSvgTj (from libswiftCore)
                 (undefined) external _$ss23CustomStringConvertibleP11descriptionSSvgTq (from libswiftCore)
                 (undefined) external _$ss23_ContiguousArrayStorageCMn (from libswiftCore)
                 (undefined) external _$ss24_getErrorEmbeddedNSErroryyXlSgxs0B0RzlF (from libswiftCore)
                 (undefined) external _$ss25LosslessStringConvertiblePyxSgSScfCTj (from libswiftCore)
                 (undefined) external _$ss26DefaultStringInterpolationV06appendC0yyxlF (from libswiftCore)
                 (undefined) external _$ss26DefaultStringInterpolationVN (from libswiftCore)
                 (undefined) external _$ss26DefaultStringInterpolationVs16TextOutputStreamsWP (from libswiftCore)
                 (undefined) external _$ss26ExpressibleByStringLiteralMp (from libswiftCore)
                 (undefined) external _$ss26ExpressibleByStringLiteralP06stringD0x0cD4TypeQz_tcfCTq (from libswiftCore)
                 (undefined) external _$ss26ExpressibleByStringLiteralP0cD4TypeAB_s01_ab7BuiltincD0Tn (from libswiftCore)
                 (undefined) external _$ss26ExpressibleByStringLiteralPs0ab23ExtendedGraphemeClusterD0Tb (from libswiftCore)
                 (undefined) external _$ss27ExpressibleByIntegerLiteralP07integerD0x0cD4TypeQz_tcfCTj (from libswiftCore)
                 (undefined) external _$ss27ExpressibleByIntegerLiteralP0cD4TypeAB_s01_ab7BuiltincD0Tn (from libswiftCore)
                 (undefined) external _$ss27ExpressibleByIntegerLiteralTL (from libswiftCore)
                 (undefined) external _$ss27_bridgeAnythingToObjectiveCyyXlxlF (from libswiftCore)
                 (undefined) external _$ss27_stringCompareWithSmolCheck__9expectingSbs11_StringGutsV_ADs01_G16ComparisonResultOtF (from libswiftCore)
                 (undefined) external _$ss28CustomDebugStringConvertibleMp (from libswiftCore)
                 (undefined) external _$ss28CustomDebugStringConvertibleP16debugDescriptionSSvgTq (from libswiftCore)
                 (undefined) external _$ss28SingleValueDecodingContainerP6decodeyS2SmKFTj (from libswiftCore)
                 (undefined) external _$ss28SingleValueDecodingContainerP6decodeyqd__qd__mKSeRd__lFTj (from libswiftCore)
                 (undefined) external _$ss28SingleValueDecodingContainerP6decodeys5Int64VAEmKFTj (from libswiftCore)
                 (undefined) external _$ss28SingleValueEncodingContainerP6encodeyySSKFTj (from libswiftCore)
                 (undefined) external _$ss28SingleValueEncodingContainerP6encodeyySbKFTj (from libswiftCore)
                 (undefined) external _$ss28SingleValueEncodingContainerP6encodeyySdKFTj (from libswiftCore)
                 (undefined) external _$ss28SingleValueEncodingContainerP6encodeyySfKFTj (from libswiftCore)
                 (undefined) external _$ss28SingleValueEncodingContainerP6encodeyyqd__KSERd__lFTj (from libswiftCore)
                 (undefined) external _$ss28SingleValueEncodingContainerP6encodeyys5Int32VKFTj (from libswiftCore)
                 (undefined) external _$ss28SingleValueEncodingContainerP6encodeyys5Int64VKFTj (from libswiftCore)
                 (undefined) external _$ss28SingleValueEncodingContainerP6encodeyys6UInt32VKFTj (from libswiftCore)
                 (undefined) external _$ss28SingleValueEncodingContainerP6encodeyys6UInt64VKFTj (from libswiftCore)
                 (undefined) external _$ss28__ContiguousArrayStorageBaseC17staticElementTypeypXpvgTj (from libswiftCore)
                 (undefined) external _$ss28__ContiguousArrayStorageBaseCMa (from libswiftCore)
                 (undefined) external _$ss30_findStringSwitchCaseWithCache5cases6string5cacheSiSays06StaticB0VG_SSs07_OpaquebcF0VztF (from libswiftCore)
                 (undefined) external _$ss31withCheckedThrowingContinuation9isolation8function_xScA_pSgYi_SSyScCyxs5Error_pGXEtYaKlF (from libswift_Concurrency)
                 (undefined) external _$ss31withCheckedThrowingContinuation9isolation8function_xScA_pSgYi_SSyScCyxs5Error_pGXEtYaKlFTu (from libswift_Concurrency)
                 (undefined) external _$ss33ExpressibleByUnicodeScalarLiteralMp (from libswiftCore)
                 (undefined) external _$ss33ExpressibleByUnicodeScalarLiteralP07unicodedE0x0cdE4TypeQz_tcfCTq (from libswiftCore)
                 (undefined) external _$ss33ExpressibleByUnicodeScalarLiteralP0cdE4TypeAB_s01_ab7BuiltincdE0Tn (from libswiftCore)
                 (undefined) external _$ss35_ExpressibleByBuiltinIntegerLiteralP08_builtindE0xBI_tcfCTj (from libswiftCore)
                 (undefined) external _$ss35_HasCustomAnyHashableRepresentationMp (from libswiftCore)
                 (undefined) external _$ss35_HasCustomAnyHashableRepresentationP03_tobcD0s0cD0VSgyFTq (from libswiftCore)
                 (undefined) external _$ss43ExpressibleByExtendedGraphemeClusterLiteralMp (from libswiftCore)
                 (undefined) external _$ss43ExpressibleByExtendedGraphemeClusterLiteralP08extendeddeF0x0cdeF4TypeQz_tcfCTq (from libswiftCore)
                 (undefined) external _$ss43ExpressibleByExtendedGraphemeClusterLiteralP0cdeF4TypeAB_s01_ab7BuiltincdeF0Tn (from libswiftCore)
                 (undefined) external _$ss43ExpressibleByExtendedGraphemeClusterLiteralPs0ab13UnicodeScalarF0Tb (from libswiftCore)
                 (undefined) external _$ss4Int8VMn (from libswiftCore)
                 (undefined) external _$ss4Int8VN (from libswiftCore)
                 (undefined) external _$ss4Int8VSHsWP (from libswiftCore)
                 (undefined) external _$ss4Int8Vs17FixedWidthIntegersMc (from libswiftCore)
                 (undefined) external _$ss50ELEMENT_TYPE_OF_SET_VIOLATES_HASHABLE_REQUIREMENTSys5NeverOypXpF (from libswiftCore)
                 (undefined) external _$ss53KEY_TYPE_OF_DICTIONARY_VIOLATES_HASHABLE_REQUIREMENTSys5NeverOypXpF (from libswiftCore)
                 (undefined) external _$ss5ErrorMp (from libswiftCore)
                 (undefined) external _$ss5ErrorP10FoundationE20localizedDescriptionSSvg (from Foundation)
                 (undefined) external _$ss5ErrorP19_getEmbeddedNSErroryXlSgyFTq (from libswiftCore)
                 (undefined) external _$ss5ErrorP5_codeSivgTq (from libswiftCore)
                 (undefined) external _$ss5ErrorP7_domainSSvgTq (from libswiftCore)
                 (undefined) external _$ss5ErrorP9_userInfoyXlSgvgTq (from libswiftCore)
                 (undefined) external _$ss5ErrorPsE19_getEmbeddedNSErroryXlSgyF (from libswiftCore)
                 (undefined) external _$ss5ErrorPsE5_codeSivg (from libswiftCore)
                 (undefined) external _$ss5ErrorPsE7_domainSSvg (from libswiftCore)
                 (undefined) external _$ss5ErrorPsE9_userInfoyXlSgvg (from libswiftCore)
                 (undefined) external _$ss5ErrorWS (from libswiftCore)
                 (undefined) external _$ss5Int16VMn (from libswiftCore)
                 (undefined) external _$ss5Int16VN (from libswiftCore)
                 (undefined) external _$ss5Int16VSHsWP (from libswiftCore)
                 (undefined) external _$ss5Int16Vs17FixedWidthIntegersMc (from libswiftCore)
                 (undefined) external _$ss5Int32V10FoundationE19_bridgeToObjectiveCSo8NSNumberCyF (from Foundation)
                 (undefined) external _$ss5Int32VMn (from libswiftCore)
                 (undefined) external _$ss5Int32VN (from libswiftCore)
                 (undefined) external _$ss5Int32VSEsWP (from libswiftCore)
                 (undefined) external _$ss5Int32VSHsWP (from libswiftCore)
                 (undefined) external _$ss5Int32VSesWP (from libswiftCore)
                 (undefined) external _$ss5Int32VSzsMc (from libswiftCore)
                 (undefined) external _$ss5Int32Vs17FixedWidthIntegersMc (from libswiftCore)
                 (undefined) external _$ss5Int32Vs23CustomStringConvertiblesWP (from libswiftCore)
                 (undefined) external _$ss5Int32Vs7CVarArgsWP (from libswiftCore)
                 (undefined) external _$ss5Int64V6encode2toys7Encoder_p_tKF (from libswiftCore)
                 (undefined) external _$ss5Int64VMn (from libswiftCore)
                 (undefined) external _$ss5Int64VN (from libswiftCore)
                 (undefined) external _$ss5Int64VSHsWP (from libswiftCore)
                 (undefined) external _$ss5Int64VSzsMc (from libswiftCore)
                 (undefined) external _$ss5Int64Vs17FixedWidthIntegersMc (from libswiftCore)
                 (undefined) external _$ss5NeverON (from libswiftCore)
                 (undefined) external _$ss5NeverOs5ErrorsWP (from libswiftCore)
                 (undefined) external _$ss5UInt8VMn (from libswiftCore)
                 (undefined) external _$ss5UInt8VN (from libswiftCore)
                 (undefined) external _$ss5UInt8VSHsWP (from libswiftCore)
                 (undefined) external _$ss5UInt8Vs17FixedWidthIntegersMc (from libswiftCore)
                 (undefined) external _$ss5UInt8Vs23CustomStringConvertiblesWP (from libswiftCore)
                 (undefined) external _$ss5UInt8Vs7CVarArgsWP (from libswiftCore)
                 (undefined) external _$ss5print_9separator10terminatoryypd_S2StF (from libswiftCore)
                 (undefined) external _$ss6HasherV5_hash4seed5bytes5countS2i_s6UInt64VSitFZ (from libswiftCore)
                 (undefined) external _$ss6HasherV5_hash4seed_S2i_s6UInt64VtFZ (from libswiftCore)
                 (undefined) external _$ss6HasherV5_seedABSi_tcfC (from libswiftCore)
                 (undefined) external _$ss6HasherV8_combineyySuF (from libswiftCore)
                 (undefined) external _$ss6HasherV8_combineyys5UInt8VF (from libswiftCore)
                 (undefined) external _$ss6HasherV8_combineyys6UInt32VF (from libswiftCore)
                 (undefined) external _$ss6HasherV9_finalizeSiyF (from libswiftCore)
                 (undefined) external _$ss6ResultOMa (from libswiftCore)
                 (undefined) external _$ss6ResultOMn (from libswiftCore)
                 (undefined) external _$ss6UInt16VMn (from libswiftCore)
                 (undefined) external _$ss6UInt16VN (from libswiftCore)
                 (undefined) external _$ss6UInt16VSHsWP (from libswiftCore)
                 (undefined) external _$ss6UInt16Vs17FixedWidthIntegersMc (from libswiftCore)
                 (undefined) external _$ss6UInt32VMn (from libswiftCore)
                 (undefined) external _$ss6UInt32VN (from libswiftCore)
                 (undefined) external _$ss6UInt32VSHsWP (from libswiftCore)
                 (undefined) external _$ss6UInt32VSzsMc (from libswiftCore)
                 (undefined) external _$ss6UInt32Vs17FixedWidthIntegersMc (from libswiftCore)
                 (undefined) external _$ss6UInt32Vs23CustomStringConvertiblesWP (from libswiftCore)
                 (undefined) external _$ss6UInt32Vs7CVarArgsWP (from libswiftCore)
                 (undefined) external _$ss6UInt64V10FoundationE19_bridgeToObjectiveCSo8NSNumberCyF (from Foundation)
                 (undefined) external _$ss6UInt64VMn (from libswiftCore)
                 (undefined) external _$ss6UInt64VN (from libswiftCore)
                 (undefined) external _$ss6UInt64VSHsWP (from libswiftCore)
                 (undefined) external _$ss6UInt64Vs17FixedWidthIntegersMc (from libswiftCore)
                 (undefined) external _$ss6UInt64Vs7CVarArgsWP (from libswiftCore)
                 (undefined) external _$ss7CVarArgMp (from libswiftCore)
                 (undefined) external _$ss7DecoderP20singleValueContainers06Singlec8DecodingD0_pyKFTj (from libswiftCore)
                 (undefined) external _$ss7DecoderP9container7keyedBys22KeyedDecodingContainerVyqd__Gqd__m_tKs9CodingKeyRd__lFTj (from libswiftCore)
                 (undefined) external _$ss7EncoderP20singleValueContainers06Singlec8EncodingD0_pyFTj (from libswiftCore)
                 (undefined) external _$ss7EncoderP9container7keyedBys22KeyedEncodingContainerVyqd__Gqd__m_ts9CodingKeyRd__lFTj (from libswiftCore)
                 (undefined) external _$ss7KeyPathCMo (from libswiftCore)
                 (undefined) external _$ss9CodingKeyMp (from libswiftCore)
                 (undefined) external _$ss9CodingKeyP11stringValueSSvgTq (from libswiftCore)
                 (undefined) external _$ss9CodingKeyP11stringValuexSgSS_tcfCTq (from libswiftCore)
                 (undefined) external _$ss9CodingKeyP8intValueSiSgvgTq (from libswiftCore)
                 (undefined) external _$ss9CodingKeyP8intValuexSgSi_tcfCTq (from libswiftCore)
                 (undefined) external _$ss9CodingKeyPs23CustomStringConvertibleTb (from libswiftCore)
                 (undefined) external _$ss9CodingKeyPs28CustomDebugStringConvertibleTb (from libswiftCore)
                 (undefined) external _$ss9CodingKeyPsE11descriptionSSvg (from libswiftCore)
                 (undefined) external _$ss9CodingKeyPsE16debugDescriptionSSvg (from libswiftCore)
                 (undefined) external _$ss9OptionSetP8rawValuex03RawD0Qz_tcfCTj (from libswiftCore)
                 (undefined) external _$ss9_typeName_9qualifiedSSypXp_SbtF (from libswiftCore)
                 (undefined) external _$sxSgSEsSERzlMc (from libswiftCore)
                 (undefined) external _$sxSgSHsSHRzlMc (from libswiftCore)
                 (undefined) external _$syXlN (from libswiftCore)
                 (undefined) external _$sypN (from libswiftCore)
                 (undefined) external _$sytN (from libswiftCore)
                 (undefined) external _$sytWV (from libswiftCore)
                 (undefined) external _$syycWV (from libswiftCore)
                 (undefined) external _APP_SANDBOX_READ_WRITE (from libSystem)
                 (undefined) external _AnalyticsSendEvent (from CoreAnalytics)
                 (undefined) external _AnalyticsSendEventLazy (from CoreAnalytics)
                 (undefined) external _BMUseCaseLegacy (from BiomeFoundation)
                 (undefined) external _CC_MD5 (from libSystem)
                 (undefined) external _CC_SHA512_Final (from libSystem)
                 (undefined) external _CC_SHA512_Init (from libSystem)
                 (undefined) external _CC_SHA512_Update (from libSystem)
                 (undefined) external _CRIsAutoSubmitEnabled (from CrashReporterSupport)
                 (undefined) external _FLUploadHeadersKey (from FeedbackLogger)
                 (undefined) external _IOPSGetTimeRemainingEstimate (from IOKit)
                 (undefined) external _MGCopyAnswer (from libMobileGestalt)
                 (undefined) external _NSClassFromString (from Foundation)
                 (undefined) external _NSFileCreationDate (from Foundation)
                 (undefined) external _NSFilePosixPermissions (from Foundation)
                 (undefined) external _NSFileProtectionCompleteUntilFirstUserAuthentication (from Foundation)
                 (undefined) external _NSFileProtectionKey (from Foundation)
                 (undefined) external _NSPOSIXErrorDomain (from Foundation)
                 (undefined) external _NSStringFromSelector (from Foundation)
                 (undefined) external _NSURLCreationDateKey (from CoreFoundation)
                 (undefined) external _NSURLFileSizeKey (from CoreFoundation)
                 (undefined) external _NSURLIsDirectoryKey (from CoreFoundation)
                 (undefined) external _NSURLTotalFileSizeKey (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_BMStoreBookmark (from BiomeStorage)
                 (undefined) external _OBJC_CLASS_$_BMStreamDatastorePruner (from BiomeStorage)
                 (undefined) external _OBJC_CLASS_$_BMStreamDatastoreReader (from BiomeStorage)
                 (undefined) external _OBJC_CLASS_$_BMStreamDatastoreWriter (from BiomeStorage)
                 (undefined) external _OBJC_CLASS_$_BatchMetadata (from FeedbackLogger)
                 (undefined) external _OBJC_CLASS_$_DUServiceUploadResponse (from SiriInstrumentation)
                 (undefined) external _OBJC_CLASS_$_FLAutoBugHelper (from FeedbackLogger)
                 (undefined) external _OBJC_CLASS_$_FLDPGBatchFactory (from FeedbackLogger)
                 (undefined) external _OBJC_CLASS_$_FLLogger (from FeedbackLogger)
                 (undefined) external _OBJC_CLASS_$_FLSQLitePersistence (from FeedbackLogger)
                 (undefined) external _OBJC_CLASS_$_GEOCountryConfiguration (from GeoServices)
                 (undefined) external _OBJC_CLASS_$_LCServiceApplicationConfiguration (from SiriInstrumentation)
                 (undefined) external _OBJC_CLASS_$_LCServiceBlackListedField (from SiriInstrumentation)
                 (undefined) external _OBJC_CLASS_$_LCServiceCategoryConfiguration (from SiriInstrumentation)
                 (undefined) external _OBJC_CLASS_$_LCServiceConfigurationRequest (from SiriInstrumentation)
                 (undefined) external _OBJC_CLASS_$_LCServiceConfigurationResponse (from SiriInstrumentation)
                 (undefined) external _OBJC_CLASS_$_LCServiceLoggingConfiguration (from SiriInstrumentation)
                 (undefined) external _OBJC_CLASS_$_LCServiceLoggingParameters (from SiriInstrumentation)
                 (undefined) external _OBJC_CLASS_$_MLROnDemandPlugin (from MLRuntime)
                 (undefined) external _OBJC_CLASS_$_MLRTask (from MLRuntime)
                 (undefined) external _OBJC_CLASS_$_NSArray (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_NSBatchDeleteRequest (from CoreData)
                 (undefined) external _OBJC_CLASS_$_NSBundle (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSDate (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_NSDistributedNotificationCenter (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSEntityDescription (from CoreData)
                 (undefined) external _OBJC_CLASS_$_NSError (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSExpression (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSExpressionDescription (from CoreData)
                 (undefined) external _OBJC_CLASS_$_NSFileHandle (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSFileManager (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSHTTPURLResponse (from CFNetwork)
                 (undefined) external _OBJC_CLASS_$_NSISO8601DateFormatter (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSInputStream (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_NSJSONSerialization (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSLocale (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_NSManagedObjectModel (from CoreData)
                 (undefined) external _OBJC_CLASS_$_NSMutableData (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_NSNumber (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSObject (from libobjc)
                 (undefined) external _OBJC_CLASS_$_NSOutputStream (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_NSPersistentContainer (from CoreData)
                 (undefined) external _OBJC_CLASS_$_NSPersistentStoreDescription (from CoreData)
                 (undefined) external _OBJC_CLASS_$_NSPredicate (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSProcessInfo (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSRegularExpression (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSScanner (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSSortDescriptor (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSString (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSTextCheckingResult (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSTimeZone (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_NSURLSession (from CFNetwork)
                 (undefined) external _OBJC_CLASS_$_NSURLSessionConfiguration (from CFNetwork)
                 (undefined) external _OBJC_CLASS_$_NSUserDefaults (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_NSXPCInterface (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSXPCListener (from Foundation)
                 (undefined) external _OBJC_CLASS_$_OS_dispatch_queue (from libSystem)
                 (undefined) external _OBJC_CLASS_$_OS_dispatch_source (from libSystem)
                 (undefined) external _OBJC_CLASS_$_OS_os_log (from libSystem)
                 (undefined) external _OBJC_CLASS_$_OspreyChannel (from Osprey)
                 (undefined) external _OBJC_CLASS_$_OspreyConnectionConfiguration (from Osprey)
                 (undefined) external _OBJC_CLASS_$_OspreyMethodCall (from Osprey)
                 (undefined) external _OBJC_CLASS_$_OspreyService (from Osprey)
                 (undefined) external _OBJC_CLASS_$_PARBag (from CoreParsec)
                 (undefined) external _OBJC_CLASS_$_PBCodable (from ProtocolBuffer)
                 (undefined) external _OBJC_CLASS_$_PBDataReader (from ProtocolBuffer)
                 (undefined) external _OBJC_CLASS_$_PBDataWriter (from ProtocolBuffer)
                 (undefined) external _OBJC_CLASS_$_SISchemaAnyEvent (from SiriInstrumentation)
                 (undefined) external _OBJC_CLASS_$_SISchemaOrderedAnyEvent (from SiriInstrumentation)
                 (undefined) external _OBJC_CLASS_$_SIServiceBatchInfo (from SiriInstrumentation)
                 (undefined) external _OBJC_CLASS_$_SIServiceInstrumentationBatch (from SiriInstrumentation)
                 (undefined) external _OBJC_CLASS_$_SIServiceInstrumentationBatchResponse (from SiriInstrumentation)
                 (undefined) external _OBJC_CLASS_$_SessionSchemaOrderedSessionEvent (from SiriInstrumentation)
                 (undefined) external _OBJC_CLASS_$_SessionSchemaSession (from SiriInstrumentation)
                 (undefined) external _OBJC_CLASS_$__CPButtonForFeedback (from CoreParsec)
                 (undefined) external _OBJC_CLASS_$__CPCBAEngagementFeedback (from CoreParsec)
                 (undefined) external _OBJC_CLASS_$__CPCardSectionForFeedback (from CoreParsec)
                 (undefined) external _OBJC_CLASS_$__CPClientSession (from CoreParsec)
                 (undefined) external _OBJC_CLASS_$__CPCommandEngagementFeedback (from CoreParsec)
                 (undefined) external _OBJC_CLASS_$__CPDeviceContext (from CoreParsec)
                 (undefined) external _OBJC_CLASS_$__CPDidGoToSearchFeedback (from CoreParsec)
                 (undefined) external _OBJC_CLASS_$__CPDidGoToSiteFeedback (from CoreParsec)
                 (undefined) external _OBJC_CLASS_$__CPEngagementShareRatio (from CoreParsec)
                 (undefined) external _OBJC_CLASS_$__CPEngagementTriggerRatio (from CoreParsec)
                 (undefined) external _OBJC_CLASS_$__CPFeedbackPayload (from CoreParsec)
                 (undefined) external _OBJC_CLASS_$__CPImagesUsagePropensity (from CoreParsec)
                 (undefined) external _OBJC_CLASS_$__CPLateSectionsAppendedFeedback (from CoreParsec)
                 (undefined) external _OBJC_CLASS_$__CPNewsUsagePropensity (from CoreParsec)
                 (undefined) external _OBJC_CLASS_$__CPRankingFeedback (from CoreParsec)
                 (undefined) external _OBJC_CLASS_$__CPResultEngagementFeedback (from CoreParsec)
                 (undefined) external _OBJC_CLASS_$__CPResultGradingFeedback (from CoreParsec)
                 (undefined) external _OBJC_CLASS_$__CPResultRankingFeedback (from CoreParsec)
                 (undefined) external _OBJC_CLASS_$__CPResultSectionForFeedback (from CoreParsec)
                 (undefined) external _OBJC_CLASS_$__CPResultsReceivedAfterTimeoutFeedback (from CoreParsec)
                 (undefined) external _OBJC_CLASS_$__CPSafariUsagePropensity (from CoreParsec)
