
/System/Library/PrivateFrameworks/AppStoreDaemon.framework/Support/appstored (for architecture x86_64):
                 (undefined) external _AMSBuyParamPropertyAffiliateId (from AppleMediaServices)
                 (undefined) external _AMSBuyParamPropertyAppExtVrsId (from AppleMediaServices)
                 (undefined) external _AMSBuyParamPropertyBundleId (from AppleMediaServices)
                 (undefined) external _AMSBuyParamPropertyExistingExternalVersionId (from AppleMediaServices)
                 (undefined) external _AMSBuyParamPropertyExternalVersionId (from AppleMediaServices)
                 (undefined) external _AMSBuyParamPropertyInstalledSoftwareRating (from AppleMediaServices)
                 (undefined) external _AMSBuyParamPropertyIsBackground (from AppleMediaServices)
                 (undefined) external _AMSBuyParamPropertyItemId (from AppleMediaServices)
                 (undefined) external _AMSBuyParamPropertyPricingParameters (from AppleMediaServices)
                 (undefined) external _AMSBuyParamPropertySerialNumber (from AppleMediaServices)
                 (undefined) external _AMSBuyParamPropertySinfData (from AppleMediaServices)
                 (undefined) external _AMSBuyParamPropertySoftwareExternalVersionId (from AppleMediaServices)
                 (undefined) external _AMSBuyParamPropertyVendorID (from AppleMediaServices)
                 (undefined) external _AMSErrorDomain (from AppleMediaServices)
                 (undefined) external _AMSErrorUserInfoKeyServerErrorCode (from AppleMediaServices)
                 (undefined) external _AMSErrorUserInfoKeyServerPayload (from AppleMediaServices)
                 (undefined) external _AMSHTTPHeaderUserAgent (from AppleMediaServices)
                 (undefined) external _AMSMediaTaskPlatformMac (from AppleMediaServices)
                 (undefined) external _AMSMediaTaskPlatformiPad (from AppleMediaServices)
                 (undefined) external _AMSNetworkTypeCellular (from AppleMediaServices)
                 (undefined) external _AMSServerErrorDomain (from AppleMediaServices)
                 (undefined) external _ASDAppLibraryServiceNotificationActionError (from AppStoreDaemon)
                 (undefined) external _ASDAppLibraryServiceNotificationActionRefresh (from AppStoreDaemon)
                 (undefined) external _ASDAppLibraryServiceNotificationKeyAction (from AppStoreDaemon)
                 (undefined) external _ASDAppLibraryServiceNotificationKeyApps (from AppStoreDaemon)
                 (undefined) external _ASDAppLibraryServiceNotificationKeyBundleIDs (from AppStoreDaemon)
                 (undefined) external _ASDAppLibraryServiceNotificationName (from AppStoreDaemon)
                 (undefined) external _ASDErrorDomain (from AppStoreDaemon)
                 (undefined) external _ASDErrorIsEqual (from AppStoreDaemon)
                 (undefined) external _ASDErrorSearch (from AppStoreDaemon)
                 (undefined) external _ASDErrorWithDescription (from AppStoreDaemon)
                 (undefined) external _ASDErrorWithSafeUserInfo (from AppStoreDaemon)
                 (undefined) external _ASDErrorWithTitleAndMessage (from AppStoreDaemon)
                 (undefined) external _ASDErrorWithUnderlyingError (from AppStoreDaemon)
                 (undefined) external _ASDErrorWithUnderlyingErrorAndDescription (from AppStoreDaemon)
                 (undefined) external _ASDErrorWithUnderlyingErrorAndInfo (from AppStoreDaemon)
                 (undefined) external _ASDErrorWithUserInfoAndFormat (from AppStoreDaemon)
                 (undefined) external _ASDLogHandleForCategory (from AppStoreDaemon)
                 (undefined) external _ASDLookupPropertyBuyParams (from AppStoreDaemon)
                 (undefined) external _ASDLookupPropertyDisplayVersion (from AppStoreDaemon)
                 (undefined) external _ASDLookupPropertyExternalVersionIdentifier (from AppStoreDaemon)
                 (undefined) external _ASDLookupPropertyFileSize (from AppStoreDaemon)
                 (undefined) external _ASDServerErrorDomain (from AppStoreDaemon)
                 (undefined) external _ASDServiceBrokerAvailableNotification (from AppStoreDaemon)
                 (undefined) external _ASDServiceDaemonMachPort (from AppStoreDaemon)
                 (undefined) external _ASDSoftwareUpdateHistoryInterval (from AppStoreDaemon)
                 (undefined) external _ASDTestFlightServiceErrorDomain (from AppStoreDaemon)
                 (undefined) external _ASDTestFlightServiceExtensionPointIdentifier (from AppStoreDaemon)
                 (undefined) external _ASDUpdateItemMetricsAvailableDate (from AppStoreDaemon)
                 (undefined) external _ASDUpdateItemMetricsDiscoveryDate (from AppStoreDaemon)
                 (undefined) external _ASDUpdateItemMetricsDownloadCompleteDate (from AppStoreDaemon)
                 (undefined) external _ASDUpdateItemMetricsDownloadStartDate (from AppStoreDaemon)
                 (undefined) external _ASDUpdateItemMetricsInstallComplete (from AppStoreDaemon)
                 (undefined) external _ASDUpdateItemMetricsPurchaseCompleteDate (from AppStoreDaemon)
                 (undefined) external _ASDUpdateItemMetricsPurchaseStartDate (from AppStoreDaemon)
                 (undefined) external _AnalyticsSendEventLazy (from CoreAnalytics)
                 (undefined) external _AuthorizationCopyRights (from Security)
                 (undefined) external _AuthorizationCreate (from Security)
                 (undefined) external _AuthorizationFree (from Security)
                 (undefined) external _BRAppStoreDidInstallAppAtURL (from CloudDocs)
                 (undefined) external _CCRandomGenerateBytes (from libSystem)
                 (undefined) external _CC_MD5_Final (from libSystem)
                 (undefined) external _CC_MD5_Init (from libSystem)
                 (undefined) external _CC_MD5_Update (from libSystem)
                 (undefined) external _CC_SHA1_Final (from libSystem)
                 (undefined) external _CC_SHA1_Init (from libSystem)
                 (undefined) external _CC_SHA1_Update (from libSystem)
                 (undefined) external _CC_SHA256_Final (from libSystem)
                 (undefined) external _CC_SHA256_Init (from libSystem)
                 (undefined) external _CC_SHA256_Update (from libSystem)
                 (undefined) external _CFAbsoluteTimeGetCurrent (from CoreFoundation)
                 (undefined) external _CFArrayAppendValue (from CoreFoundation)
                 (undefined) external _CFArrayCreateMutable (from CoreFoundation)
                 (undefined) external _CFArrayGetTypeID (from CoreFoundation)
                 (undefined) external _CFBooleanGetTypeID (from CoreFoundation)
                 (undefined) external _CFBooleanGetValue (from CoreFoundation)
                 (undefined) external _CFBundleCopyBundleURL (from CoreFoundation)
                 (undefined) external _CFBundleCopyExecutableURL (from CoreFoundation)
                 (undefined) external _CFBundleCopyInfoDictionaryForURL (from CoreFoundation)
                 (undefined) external _CFBundleCreate (from CoreFoundation)
                 (undefined) external _CFBundleGetInfoDictionary (from CoreFoundation)
                 (undefined) external _CFBundleGetValueForInfoDictionaryKey (from CoreFoundation)
                 (undefined) external _CFDataCreateWithBytesNoCopy (from CoreFoundation)
                 (undefined) external _CFDictionaryAddValue (from CoreFoundation)
                 (undefined) external _CFDictionaryCreateMutable (from CoreFoundation)
                 (undefined) external _CFDictionaryGetValue (from CoreFoundation)
                 (undefined) external _CFDictionarySetValue (from CoreFoundation)
                 (undefined) external _CFGetTypeID (from CoreFoundation)
                 (undefined) external _CFNotificationCenterAddObserver (from CoreFoundation)
                 (undefined) external _CFNotificationCenterGetLocalCenter (from CoreFoundation)
                 (undefined) external _CFNumberGetType (from CoreFoundation)
                 (undefined) external _CFPreferencesAppSynchronize (from CoreFoundation)
                 (undefined) external _CFPreferencesAppValueIsForced (from CoreFoundation)
                 (undefined) external _CFPreferencesCopyAppValue (from CoreFoundation)
                 (undefined) external _CFPreferencesGetAppBooleanValue (from CoreFoundation)
                 (undefined) external _CFPreferencesSetAppValue (from CoreFoundation)
                 (undefined) external _CFRelease (from CoreFoundation)
                 (undefined) external _CFRunLoopRunInMode (from CoreFoundation)
                 (undefined) external _CFStringGetCStringPtr (from CoreFoundation)
                 (undefined) external _CFStringGetCharactersPtr (from CoreFoundation)
                 (undefined) external _CFStringGetFastestEncoding (from CoreFoundation)
                 (undefined) external _CFStringGetLength (from CoreFoundation)
                 (undefined) external _CFStringGetTypeID (from CoreFoundation)
                 (undefined) external _CFURLCreateWithFileSystemPath (from CoreFoundation)
                 (undefined) external _CFUUIDCreate (from CoreFoundation)
                 (undefined) external _CFUUIDGetUUIDBytes (from CoreFoundation)
                 (undefined) external _CP_ManagedAppsInstallCompleted (from ConfigurationProfiles)
                 (undefined) external _CP_ManagedAppsInstallExaminePkgV2 (from ConfigurationProfiles)
                 (undefined) external _CP_ManagedAppsInstallExamineSandbox (from ConfigurationProfiles)
                 (undefined) external _CP_ManagedAppsInstallSandboxInfoKeyAppPaths (from ConfigurationProfiles)
                 (undefined) external _CP_ManagedAppsInstallSandboxInfoKeySandboxPath (from ConfigurationProfiles)
                 (undefined) external _CRIsAutoSubmitEnabled (from CrashReporterSupport)
                 (undefined) external _CRIsThirdPartyApplicationDataSubmissionEnabled (from CrashReporterSupport)
                 (undefined) external _IOPMAssertionCopyProperties (from IOKit)
                 (undefined) external _IOPMAssertionCreateWithProperties (from IOKit)
                 (undefined) external _IOPMAssertionRelease (from IOKit)
                 (undefined) external _IOPSDrawingUnlimitedPower (from IOKit)
                 (undefined) external _IXCreateUserPresentableError (from InstallCoordination)
                 (undefined) external _IXDisplayUserPresentableErrorForAppWithLocalizedName (from InstallCoordination)
                 (undefined) external _IXErrorDomain (from InstallCoordination)
                 (undefined) external _IXStringForCoordinatorImportance (from InstallCoordination)
                 (undefined) external _IXUserPresentableErrorDomain (from InstallCoordination)
                 (undefined) external _MDItemCopyAttribute (from CoreServices)
                 (undefined) external _MDQueryCreate (from CoreServices)
                 (undefined) external _MDQueryExecute (from CoreServices)
                 (undefined) external _MDQueryGetResultAtIndex (from CoreServices)
                 (undefined) external _MDQueryGetResultCount (from CoreServices)
                 (undefined) external _MDQuerySetDispatchQueue (from CoreServices)
                 (undefined) external _MDQuerySetSearchScope (from CoreServices)
                 (undefined) external _MDQueryStop (from CoreServices)
                 (undefined) external _MGCopyAnswer (from libMobileGestalt)
                 (undefined) external _MIInstallerErrorDomain (from InstalledContentLibrary)
                 (undefined) external _MobileInstallationCheckCapabilitiesMatch (from MobileInstallation)
                 (undefined) external _NSCocoaErrorDomain (from Foundation)
                 (undefined) external _NSDebugDescriptionErrorKey (from Foundation)
                 (undefined) external _NSExtensionIdentifierName (from Foundation)
                 (undefined) external _NSExtensionPointName (from Foundation)
                 (undefined) external _NSFilePosixPermissions (from Foundation)
                 (undefined) external _NSFileSystemFreeSize (from Foundation)
                 (undefined) external _NSGenericException (from CoreFoundation)
                 (undefined) external _NSHashGet (from Foundation)
                 (undefined) external _NSHashInsert (from Foundation)
                 (undefined) external _NSInternalInconsistencyException (from CoreFoundation)
                 (undefined) external _NSInvalidArgumentException (from CoreFoundation)
                 (undefined) external _NSKeyValueChangeNewKey (from Foundation)
                 (undefined) external _NSLocalizedDescriptionKey (from Foundation)
                 (undefined) external _NSLocalizedFailureErrorKey (from Foundation)
                 (undefined) external _NSLocalizedFailureReasonErrorKey (from Foundation)
                 (undefined) external _NSOSStatusErrorDomain (from Foundation)
                 (undefined) external _NSOpenStepRootDirectory (from Foundation)
                 (undefined) external _NSResetHashTable (from Foundation)
                 (undefined) external _NSSearchPathForDirectoriesInDomains (from Foundation)
                 (undefined) external _NSStringFromClass (from Foundation)
                 (undefined) external _NSURLErrorBackgroundTaskCancelledReasonKey (from Foundation)
                 (undefined) external _NSURLErrorDomain (from Foundation)
                 (undefined) external _NSURLFileAllocatedSizeKey (from CoreFoundation)
                 (undefined) external _NSUnderlyingErrorKey (from Foundation)
                 (undefined) external _OBJC_CLASS_$_ACAccount (from Accounts)
                 (undefined) external _OBJC_CLASS_$_ACAccountStore (from Accounts)
                 (undefined) external _OBJC_CLASS_$_ACAccountType (from Accounts)
                 (undefined) external _OBJC_CLASS_$_AMSAuthenticateTask (from AppleMediaServices)
                 (undefined) external _OBJC_CLASS_$_AMSBag (from AppleMediaServices)
                 (undefined) external _OBJC_CLASS_$_AMSBagValue (from AppleMediaServices)
                 (undefined) external _OBJC_CLASS_$_AMSBuyParams (from AppleMediaServices)
                 (undefined) external _OBJC_CLASS_$_AMSDevice (from AppleMediaServices)
                 (undefined) external _OBJC_CLASS_$_AMSEphemeralDefaults (from AppleMediaServices)
                 (undefined) external _OBJC_CLASS_$_AMSKeybag (from AppleMediaServices)
                 (undefined) external _OBJC_CLASS_$_AMSMediaProtocolHandler (from AppleMediaServices)
                 (undefined) external _OBJC_CLASS_$_AMSMediaRequestEncoder (from AppleMediaServices)
                 (undefined) external _OBJC_CLASS_$_AMSMediaResponseDecoder (from AppleMediaServices)
                 (undefined) external _OBJC_CLASS_$_AMSMediaTask (from AppleMediaServices)
                 (undefined) external _OBJC_CLASS_$_AMSMediaTokenService (from AppleMediaServices)
                 (undefined) external _OBJC_CLASS_$_AMSMetrics (from AppleMediaServices)
                 (undefined) external _OBJC_CLASS_$_AMSMetricsEvent (from AppleMediaServices)
                 (undefined) external _OBJC_CLASS_$_AMSMetricsIdentifierKey (from AppleMediaServices)
                 (undefined) external _OBJC_CLASS_$_AMSMetricsIdentifierStore (from AppleMediaServices)
                 (undefined) external _OBJC_CLASS_$_AMSMetricsLoadURLContext (from AppleMediaServices)
                 (undefined) external _OBJC_CLASS_$_AMSMetricsLoadURLEvent (from AppleMediaServices)
                 (undefined) external _OBJC_CLASS_$_AMSMutableLazyPromise (from AppleMediaServices)
                 (undefined) external _OBJC_CLASS_$_AMSNetworkConstraints (from AppleMediaServices)
                 (undefined) external _OBJC_CLASS_$_AMSProcessInfo (from AppleMediaServices)
                 (undefined) external _OBJC_CLASS_$_AMSPromise (from AppleMediaServices)
                 (undefined) external _OBJC_CLASS_$_AMSPurchase (from AppleMediaServices)
                 (undefined) external _OBJC_CLASS_$_AMSPurchaseQueue (from AppleMediaServices)
                 (undefined) external _OBJC_CLASS_$_AMSPurchaseQueueConfiguration (from AppleMediaServices)
                 (undefined) external _OBJC_CLASS_$_AMSURLParser (from AppleMediaServices)
                 (undefined) external _OBJC_CLASS_$_AMSURLProtocolHandler (from AppleMediaServices)
                 (undefined) external _OBJC_CLASS_$_AMSURLRequest (from AppleMediaServices)
                 (undefined) external _OBJC_CLASS_$_AMSURLRequestEncoder (from AppleMediaServices)
                 (undefined) external _OBJC_CLASS_$_AMSURLSession (from AppleMediaServices)
                 (undefined) external _OBJC_CLASS_$_AMSUserAgent (from AppleMediaServices)
                 (undefined) external _OBJC_CLASS_$_ASDApp (from AppStoreDaemon)
                 (undefined) external _OBJC_CLASS_$_ASDBundle (from AppStoreDaemon)
                 (undefined) external _OBJC_CLASS_$_ASDCellularIdentity (from AppStoreDaemon)
                 (undefined) external _OBJC_CLASS_$_ASDCellularSettings (from AppStoreDaemon)
                 (undefined) external _OBJC_CLASS_$_ASDExtensionMonitor (from AppStoreDaemon)
                 (undefined) external _OBJC_CLASS_$_ASDExtensionRequest (from AppStoreDaemon)
                 (undefined) external _OBJC_CLASS_$_ASDJobResult (from AppStoreDaemon)
                 (undefined) external _OBJC_CLASS_$_ASDManagedRequestStatus (from AppStoreDaemon)
                 (undefined) external _OBJC_CLASS_$_ASDNotification (from AppStoreDaemon)
                 (undefined) external _OBJC_CLASS_$_ASDNotificationCenter (from AppStoreDaemon)
                 (undefined) external _OBJC_CLASS_$_ASDPurchaseResponse (from AppStoreDaemon)
                 (undefined) external _OBJC_CLASS_$_ASDPurchaseResponseItem (from AppStoreDaemon)
                 (undefined) external _OBJC_CLASS_$_ASDServiceBroker (from AppStoreDaemon)
                 (undefined) external _OBJC_CLASS_$_ASDSoftwareUpdate (from AppStoreDaemon)
                 (undefined) external _OBJC_CLASS_$_ASDStoreKitService (from AppStoreDaemon)
                 (undefined) external _OBJC_CLASS_$_ASDSupportedDialogHandlers (from AppStoreDaemon)
                 (undefined) external _OBJC_CLASS_$_ASDTestFlightServiceExtensionHostContext (from AppStoreDaemon)
                 (undefined) external _OBJC_CLASS_$_ASDUpdateMetricsEvent (from AppStoreDaemon)
                 (undefined) external _OBJC_CLASS_$_ASDVPPRequest (from AppStoreDaemon)
                 (undefined) external _OBJC_CLASS_$_ASFReceipt (from AppStoreFoundation)
                 (undefined) external _OBJC_CLASS_$_IASFilesystemUtils (from IASUtilities)
                 (undefined) external _OBJC_CLASS_$_IXAppInstallCoordinator (from InstallCoordination)
                 (undefined) external _OBJC_CLASS_$_IXApplicationIdentity (from InstallCoordination)
                 (undefined) external _OBJC_CLASS_$_IXGizmoInstallingAppInstallCoordinator (from InstallCoordination)
                 (undefined) external _OBJC_CLASS_$_IXInitiatingAppInstallCoordinator (from InstallCoordination)
                 (undefined) external _OBJC_CLASS_$_IXOwnedDataPromise (from InstallCoordination)
                 (undefined) external _OBJC_CLASS_$_IXPlaceholder (from InstallCoordination)
                 (undefined) external _OBJC_CLASS_$_IXPlaceholderAttributes (from InstallCoordination)
                 (undefined) external _OBJC_CLASS_$_IXPromisedInMemoryData (from InstallCoordination)
                 (undefined) external _OBJC_CLASS_$_IXPromisedInMemoryDictionary (from InstallCoordination)
                 (undefined) external _OBJC_CLASS_$_IXPromisedOutOfBandTransfer (from InstallCoordination)
                 (undefined) external _OBJC_CLASS_$_IXPromisedStreamingZipTransfer (from InstallCoordination)
                 (undefined) external _OBJC_CLASS_$_IXPromisedTransferToPath (from InstallCoordination)
                 (undefined) external _OBJC_CLASS_$_IXPromotingAppInstallCoordinator (from InstallCoordination)
                 (undefined) external _OBJC_CLASS_$_IXRestoringAppInstallCoordinator (from InstallCoordination)
                 (undefined) external _OBJC_CLASS_$_IXRestoringDemotedAppInstallCoordinator (from InstallCoordination)
                 (undefined) external _OBJC_CLASS_$_IXUpdatingAppInstallCoordinator (from InstallCoordination)
                 (undefined) external _OBJC_CLASS_$_LSApplicationRecord (from CoreServices)
                 (undefined) external _OBJC_CLASS_$_LSApplicationWorkspace (from CoreServices)
                 (undefined) external _OBJC_CLASS_$_LSDatabaseContext (from CoreServices)
                 (undefined) external _OBJC_CLASS_$_MIInstallOptions (from MobileInstallation)
                 (undefined) external _OBJC_CLASS_$_MIStoreMetadata (from InstalledContentLibrary)
                 (undefined) external _OBJC_CLASS_$_MIStoreMetadataSubGenre (from InstalledContentLibrary)
                 (undefined) external _OBJC_CLASS_$_NSArray (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_NSBundle (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSCharacterSet (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSConditionLock (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSConstantArray (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_NSConstantDictionary (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_NSConstantDoubleNumber (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSConstantIntegerNumber (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSCountedSet (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSData (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_NSDate (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_NSDateFormatter (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSDateInterval (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSDictionary (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_NSEnumerator (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_NSError (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSException (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_NSFileHandle (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSFileManager (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSHTTPURLResponse (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSHashTable (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSJSONSerialization (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSKeyedArchiver (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSKeyedUnarchiver (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSLocale (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_NSLock (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSMapTable (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSMutableArray (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_NSMutableData (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_NSMutableDictionary (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_NSMutableOrderedSet (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_NSMutableSet (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_NSMutableString (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSMutableURLRequest (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSNotificationCenter (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSNull (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_NSNumber (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSNumberFormatter (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSObject (from libobjc)
                 (undefined) external _OBJC_CLASS_$_NSOperation (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSOperationQueue (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSOutputStream (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_NSPredicate (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSProgress (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSPropertyListSerialization (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSRecursiveLock (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSRegularExpression (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSRunLoop (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_NSRunningApplication (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSScanner (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSSet (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_NSString (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSThread (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSTimeZone (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_NSURL (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_NSURLComponents (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSURLProtocol (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSURLRequest (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSURLSession (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSURLSessionConfiguration (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSURLSessionTaskTransactionMetrics (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSUUID (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSValue (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSWorkspace (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSWorkspaceOpenConfiguration (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSXPCConnection (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSXPCInterface (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSXPCListener (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NWHostEndpoint (from Network)
                 (undefined) external _OBJC_CLASS_$_NWPath (from Network)
                 (undefined) external _OBJC_CLASS_$_NWPathEvaluator (from Network)
                 (undefined) external _OBJC_CLASS_$_OAHSoftwareUpdateController (from OAHSoftwareUpdate)
                 (undefined) external _OBJC_CLASS_$_OS_dispatch_queue (from libSystem)
                 (undefined) external _OBJC_CLASS_$_OS_dispatch_queue_serial (from libSystem)
                 (undefined) external _OBJC_CLASS_$_PBCodable (from ProtocolBuffer)
                 (undefined) external _OBJC_CLASS_$_PKBundleComponent (from PackageKit)
                 (undefined) external _OBJC_CLASS_$_PKBundleComponentVersion (from PackageKit)
                 (undefined) external _OBJC_CLASS_$_PKDistributionController (from DistributionKit)
                 (undefined) external _OBJC_CLASS_$_PKInstallClient (from PackageKit)
                 (undefined) external _OBJC_CLASS_$_PKInstallManifest (from PackageKit)
                 (undefined) external _OBJC_CLASS_$_PKInstallRequest (from PackageKit)
                 (undefined) external _OBJC_CLASS_$_PKManager (from PlugInKit)
                 (undefined) external _OBJC_CLASS_$_PKProduct (from PackageKit)
                 (undefined) external _OBJC_CLASS_$_RBSProcessHandle (from RunningBoardServices)
                 (undefined) external _OBJC_CLASS_$_RBSProcessPredicate (from RunningBoardServices)
                 (undefined) external _OBJC_CLASS_$_RBSTerminateContext (from RunningBoardServices)
                 (undefined) external _OBJC_CLASS_$_RBSTerminationAssertion (from RunningBoardServices)
                 (undefined) external _OBJC_CLASS_$_SwiftNativeNSObject (from libswiftCore)
                 (undefined) external _OBJC_CLASS_$_UTType (from UniformTypeIdentifiers)
                 (undefined) external _OBJC_CLASS_$__TtCs12_SwiftObject (from libswiftCore)
                 (undefined) external _OBJC_EHTYPE_$_NSException (from CoreFoundation)
                 (undefined) external _OBJC_IVAR_$_PBDataReader._bytes (from ProtocolBuffer)
                 (undefined) external _OBJC_IVAR_$_PBDataReader._error (from ProtocolBuffer)
                 (undefined) external _OBJC_IVAR_$_PBDataReader._length (from ProtocolBuffer)
                 (undefined) external _OBJC_IVAR_$_PBDataReader._pos (from ProtocolBuffer)
                 (undefined) external _OBJC_METACLASS_$_AMSURLProtocolHandler (from AppleMediaServices)
                 (undefined) external _OBJC_METACLASS_$_AMSURLRequestEncoder (from AppleMediaServices)
                 (undefined) external _OBJC_METACLASS_$_NSEnumerator (from CoreFoundation)
                 (undefined) external _OBJC_METACLASS_$_NSMutableURLRequest (from Foundation)
                 (undefined) external _OBJC_METACLASS_$_NSObject (from libobjc)
                 (undefined) external _OBJC_METACLASS_$_NSOperation (from Foundation)
                 (undefined) external _OBJC_METACLASS_$_PBCodable (from ProtocolBuffer)
                 (undefined) external _OBJC_METACLASS_$_SwiftNativeNSObject (from libswiftCore)
                 (undefined) external _OBJC_METACLASS_$__TtCs12_SwiftObject (from libswiftCore)
                 (undefined) external _PBDataWriterWriteStringField (from ProtocolBuffer)
                 (undefined) external _PBReaderReadString (from ProtocolBuffer)
                 (undefined) external _PBReaderSkipValueWithTag (from ProtocolBuffer)
                 (undefined) external _PKErrorKeyBusyPlugIns (from PlugInKit)
                 (undefined) external _PKInstallErrorDomain (from PackageKit)
                 (undefined) external _PKManagerHostBundleIdentifierKey (from PlugInKit)
                 (undefined) external _PKManagerHostPidKey (from PlugInKit)
                 (undefined) external _PKTrustLevelToNSString (from PackageKit)
                 (undefined) external _SCDynamicStoreCopyComputerName (from SystemConfiguration)
                 (undefined) external _SZExtractorErrorDomain (from StreamingZip)
                 (undefined) external _SZExtractorFileOffsetErrorKey (from StreamingZip)
                 (undefined) external _SZExtractorHashChunkIndexErrorKey (from StreamingZip)
                 (undefined) external _SZExtractorHashTypeMD5 (from StreamingZip)
                 (undefined) external _SZExtractorHashTypeSHA1 (from StreamingZip)
                 (undefined) external _SZExtractorHashTypeSHA256 (from StreamingZip)
                 (undefined) external _SZExtractorOptionsDenyInvalidSymlinks (from StreamingZip)
                 (undefined) external _SZExtractorOptionsHashType (from StreamingZip)
                 (undefined) external _SZExtractorOptionsHashedChunkSize (from StreamingZip)
                 (undefined) external _SZExtractorOptionsHashesArray (from StreamingZip)
                 (undefined) external _SZExtractorOptionsQuarantineInfo (from StreamingZip)
                 (undefined) external _SecCopyErrorMessageString (from Security)
                 (undefined) external _SecItemAdd (from Security)
                 (undefined) external _SecItemCopyMatching (from Security)
                 (undefined) external _SecItemDelete (from Security)
                 (undefined) external _SecRequirementCreateWithData (from Security)
                 (undefined) external _SecStaticCodeCheckValidity (from Security)
                 (undefined) external _SecStaticCodeCreateWithPath (from Security)
                 (undefined) external _SecTaskCopyValueForEntitlement (from Security)
                 (undefined) external _SecTaskCreateWithAuditToken (from Security)
                 (undefined) external _XPC_ACTIVITY_ALLOW_BATTERY (from libSystem)
                 (undefined) external _XPC_ACTIVITY_CHECK_IN (from libSystem)
                 (undefined) external _XPC_ACTIVITY_DELAY (from libSystem)
                 (undefined) external _XPC_ACTIVITY_EXPECTED_DURATION (from libSystem)
                 (undefined) external _XPC_ACTIVITY_GRACE_PERIOD (from libSystem)
                 (undefined) external _XPC_ACTIVITY_INTERVAL (from libSystem)
                 (undefined) external _XPC_ACTIVITY_INTERVAL_1_DAY (from libSystem)
